ID|NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
NC0687|한솥도시락|반송2동점|부산광역시 해운대구 반송동 93-1 광하상가 5-9호|0515458888|8:00~21:00|129.159739|35.2298217
NC0645|한솥도시락|중앙동4가점|부산광역시 중구 중앙동 4가 85-9|0514650704|7:00~21:00|129.0376742|35.1069512
NC0759|한솥도시락|괴정우리메디칼점|부산광역시 사하구 괴정동 896-1|0512940335|7:00~21:00|128.9898712|35.0995856
NC0774|한솥도시락|신평하남초등학교점|부산광역시 사하구 신평동 590-6|0512053311|8:00~21:00|128.9600108|35.0987434
NC0847|한솥도시락|좌동장산역점|부산광역시 해운대구 좌동 387 대천빌딩 102호|0517044544|8:00~21:00|129.1765361|35.1723818
NC0874|한솥도시락|범일동동일타워점|부산광역시 동구 범일동 830-140 동일타워 1층 104호|0516319585|9:00~21:00|129.0634601|35.1387203
NC0816|한솥도시락|사상구청앞점|부산광역시 사상구 감전동 139-6|0513253251|7:00~21:00|128.9899807|35.1533696
NC0730|한솥도시락|서면교보생명앞점|부산광역시 부산진구 부전동 535-27|0518199797|7:00~21:00|129.0589349|35.1512223
NC0962|한솥도시락|부산금곡점|부산광역시 북구 효열로 221, 금곡상가동 201호|0513623883|7:00~21:00|129.01938|35.263905
NC0981|한솥도시락|덕포역점|부산광역시 사상구 사상로 313,1층|0513055959|7:00~20:30|128.9833781|35.1727245
NC0989|한솥도시락|구남역점|부산광역시 북구 구포동 897-39번지|0513370581|7:00~21:00|128.9952706|35.1969007
NC0973|한솥도시락|중동해운대구청점|부산광역시 해운대구 중동1로 29|0517445589|7:00~21:00|129.16282|35.162886
NC0978|한솥도시락|부산지사동점|부산광역시 강서구 지사동 1187-12번지|0519419414|7:00~21:00|128.835911|35.150418
NC0984|한솥도시락|부산시청역점|부산광역시 연제구 중앙대로 1030(연산동)|0518657775|8:00~21:00|129.07752|35.18049
NC0985|한솥도시락|명지국제신도시점|부산광역시 강서구 명지동 1637-1|0512021005|9:00~22:00|128.92142650000005|35.09807800000001
NC0966|한솥도시락|정관매학리점|부산광역시 기장군 정관읍 정관로 566, 102호|0517281717|7:00~21:00|129.175619|35.321287
NC0886|한솥도시락|명지오션시티|부산광역시 강서구 명지동 3239-4 강서타워 106호|0512716596|8:00~21:00|128.9039256|35.0830261
NC0828|한솥도시락|부산외대점|부산광역시 금정구 남산동 990-10|0515171253|9:00~21:00|129.0860886|35.2656108
NC0943|한솥도시락|신호동점|부산시 강서구 신호산단2로 39 부경타운상가 101호|0519737977|7:00~21:00|128.8777265|35.0854488
NC1014|한솥도시락|다대몰운대점|부산시 사하구 다대동 1548-24|0512622609|7:00~21:00|128.965247|35.049235
NC0024|한솥도시락|동서대2호점|부산광역시 사상구 주례로 82|0513110856|7:00~21:00|129.0075207|35.1466157
NC1052|한솥도시락|연산연일점|부산광역시 연제구 고분로 23,1층 (연산동)|051-867-0919||129.08505245072638|35.185854649015205
NC1089|한솥도시락|센텀중앙로점|부산광역시 해운대구 센텀중앙로 90 117-1호 (재송동)|051-783-0737||129.1262995334614|35.17525484233425
NC1091|한솥도시락|동의대정문점|부산광역시 부산진구 엄광로 179(가야동)|051-316-8033||129.03419669999994|35.1477214
NC1103|한솥도시락|광안역점|부산시 수영구 수영로 588번길 7, 105호|051-758-9995|(평일)07:00~21:00 (주말) 07:00~21:00|129.1137777|35.1645326
NC1111|한솥도시락|신라대점|백양대로 700번길 140(괘법동) 화랑관내|051-999-6934|(평일)07:00~21:00 (주말) 07:00~21:00|128.99781640000003|35.1719873
NC1138|한솥도시락|사직학원가점|부산광역시 연제구 아시아드대로 79, 1층 102호(거제동)|051-717-2925||126.97796919999996|37.566535
NC0124|한솥도시락|신림고시촌점|서울특별시 관악구 대학동 1517-17|028869949|7:30~23:00|126.9376136|37.4693493
NC0126|한솥도시락|노원역점|서울특별시 노원구 상계동 726-1 상가1층 5호|029340603|7:00~21:00|127.0619357|37.6539175
NC0090|한솥도시락|대학로점|서울특별시 종로구 연건동 134-2|027429251|8:00~20:00|127.0019428|37.5782334
NC0006|한솥도시락|교대후문앞점|서울특별시 서초구 서초동 1577-8|025225900|(평일) 07:00~20:00   (주말) 07:00~19:00|127.0142188|37.4891973
NC0059|한솥도시락|관세청앞점|서울특별시 강남구 논현동 113-17|025416211|8:00~21:00|127.0376687|37.5170602
NC0123|한솥도시락|송파나루역점|송파구 백제고분로 432 1층|024150252|8:00~21:00|127.1118818|37.5092061
NC0017|한솥도시락|삼성메트로칸점|서울특별시 강남구 대치동 943-24 메트로칸 빌딩 1층 104..|025551866|8:00~21:00|127.0594621|37.5068882
NC0960|한솥도시락|노량진고시촌점|서울시 동작구 노량진동 117-5번지|0232961004|7:00~22:00|126.944882|37.512553
NC0106|한솥도시락|강동구청점|서울특별시 강동구 성내동 551-6|024864982|8:30~21:00|127.1229952|37.5285384
NC0107|한솥도시락|대림성모병원옆점|서울특별시 영등포구 대림 1동 978-19|028355441|9:00~21:00|126.9068544|37.4900846
NC0110|한솥도시락|상암DMC점|서울특별시 마포구 월드컵북로 402 KGIT건물 1층 122호|023062008|평일 08:00 ~ 21:00 (라스트오더 8:30)주말 08:00 ~ 20:00 (라스트오더 7:30)|126.88878339999997|37.5797538
NC0112|한솥도시락|중계은행사거리점|서울특별시 노원구 중계동 359-9 104호|029347005(7015)|8:00~21:00|127.076803|37.6517333
NC0184|한솥도시락|건국대점|서울특별시 광진구 화양동  12-30  103호|024682525|8:00~21:00|127.0709932|37.5430397
NC0161|한솥도시락|송파도서관앞점|서울특별시 송파구 오금동 151-6호 제일B/D1층|024092645|8:00~21:00|127.1369006|37.5000555
NC0264|한솥도시락|대치동삼성APT입구점|서울특별시 강남구 대치동 1021-14 동원빌딩 1층|025689936|8:00~21:00|127.0592748|37.4978367
NC0323|한솥도시락|낙성대역점|서울특별시 관악구 봉천동  1685-31|028739290|9:00~21:00 |126.9624631|37.4780015
NC0224|한솥도시락|남영사거리|서울특별시 용산구 남영동 18-1|027968733|7:00~21:00|126.9724364|37.5450441
NC0199|한솥도시락|성균관대앞점|서울특별시 종로구 명륜2가 122|027440762~3|8:00~20:00|126.9973338|37.5850167
NC0304|한솥도시락|사랑의병원옆점|서울특별시 관악구 봉천동 1664-16|028856303|8:30~21:00|126.957363|37.479243
NC0096|한솥도시락|구로디지털단지벽산 7차점|서울특별시 구로구 디지털로33길 50 벽산디지털밸리7차|0260993868|7:30~21:00|126.89406329999997|37.4875152
NC0037|한솥도시락|외대점|서울특별시 동대문구 이문동 243의 232|029600325~6|8:00~21:00|127.0559104|37.5982134
NC0038|한솥도시락|해방촌오거리점|서울특별시 용산구 용산동2가 17-6 1층|027920388|9:00~20:00|126.9858048|37.545484
NC0039|한솥도시락|동대문성곽공원앞점|서울특별시 종로구 종로6가 17-1|027634321|7:00~20:00|127.0077488|37.572492
NC0067|한솥도시락|국제전자센터옆점|서울특별시 서초구 서초동 1443-1|025842861|8:00~21:00|127.0184901|37.4852643
NC0068|한솥도시락|신림본동점|서울특별시 관악구 신림동 1641-76호|028710792|8:00~22:00|126.931712|37.4793814
NC0092|한솥도시락|구로디지털1단지점|서울특별시 구로구 구로3동  212-16 벽산디지털밸리1차 101호|028376049|8:00~21:00|126.8929538|37.4834563
NC0093|한솥도시락|종암동점|서울특별시 성북구 종암동 34-6|029538377|8:00~21:00|127.0341651|37.5940564
NC0081|한솥도시락|명지대앞점|서울특별시 서대문구 남가좌2동 324-20|023073742|7:00~21:00|126.9245333|37.5797879
NC0117|한솥도시락|일원점|서울특별시 강남구 일원동 684-3호|024458866|8:00~21:00|127.0814043|37.4902046
NC0041|한솥도시락|역삼2동점|서울특별시 강남구 역삼동 734-23 1층 101호|025663772|8:00~21:00|127.040222|37.4965215
NC0135|한솥도시락|신사동현대고앞점|서울특별시 강남구 신사동 550-9  1층2호|0234432444|8:00~20:00|127.0240711|37.5241723
NC0261|한솥도시락|경기대앞점|서울특별시 서대문구 충정로 2가 69-34|023121465|7:00~21:00|126.9635888|37.5643845
NC0262|한솥도시락|강남구청역점|서울특별시 강남구 논현동 242-52|025150656|8:00~20:00|127.0416946|37.5152947
NC0265|한솥도시락|잠실아시아선수촌점|서울특별시 송파구 잠실본동 228-10 대영 빌딩|024168373|8:00~21:00|127.0816726|37.5063498
NC0284|한솥도시락|매봉역점|서울특별시 강남구 도곡동 422번지|025747496|9:00~20:00|127.0457271|37.4843238
NC0338|한솥도시락|인덕대앞점|서울특별시 노원구 월계4동 633-90호|029006110|7:00~21:00|127.056604|37.629532
NC0388|한솥도시락|가양점|서울특별시 강서구 등촌3동 679-4번지|0236636261|7:30~19:30|126.8402528|37.5622074
NC0245|한솥도시락|배명고옆점|서울특별시 송파구 삼전동 182-7|0222033373|8:00~21:00|127.0965069|37.4994707
NC0248|한솥도시락|구의역사거리점|서울특별시 광진구 구의동 251-53|024523557|8:00~20:00|127.0834527|37.5396388
NC0287|한솥도시락|개포5단지앞점|서울특별시 강남구 개포동 186-16 현대 B/D 103호|024451915~6|9:00~21:00|127.0683497|37.4892582
NC0289|한솥도시락|우성아파트사거리점|서울특별시 강남구 역삼동 831-45  SK허브젠 103호|0234740370|7:00~20:00|127.0310255|37.4936644
NC0290|한솥도시락|목동이대병원앞점|서울특별시 양천구 목동 909-8  이화프라자 104호|0226520842|9:00~21:00|126.883614|37.5368906
NC0335|한솥도시락|연희교차로점|서울특별시 서대문구 연희동 187-61|023375728|9:00~21:00|126.930411|37.5659092
NC0360|한솥도시락|양재교육개발원입구점|서울특별시 서초구 양재동 5-21|025738997|8:00~21:00|127.0398883|37.4789354
NC0316|한솥도시락|보라매삼성점(병원)|서울특별시 동작구 신대방동 395-62번지 삼성B/D지하1층 121호|028443777|7:30~20:00|126.9236554|37.492579
NC0373|한솥도시락|여의도롯데캐슬엠파이어점|서울특별시 영등포구 여의도동 36번지 롯데캐슬엠파이어 1층 |027858555|9:00~20:30|126.9263879|37.5202486
NC0374|한솥도시락|여의도KBS별관옆점|서울특별시 영등포구 국제금융로 70 미원빌딩 1층|027800120|9:00~20:00|126.9306995|37.5215797
NC0375|한솥도시락|성산초교사거리점|서울특별시 마포구 망원1동 386-3|023367469|8:00~20:00|126.9099931|37.554757
NC0267|한솥도시락|삼성동AIDAPT옆점|서울특별시 강남구 삼성동 49-11|025499378|8:00~20:00|127.05061969999997|37.512487
NC0269|한솥도시락|잠실장미상가점|서울특별시 송파구 신천동 7  장미 B동상가 1동 112-1호|0222034653|8:00~21:00|127.0994131|37.519587
NC0164|한솥도시락|고대안암점|서울특별시 성북구 안암5가 94-2 1층|029271830|8:30~21:00|127.0305463|37.5861658
NC0165|한솥도시락|용산삼각지점|서울특별시 용산구 한강로 2가 115-1  전자빌딩 103호|027960357|9:00~20:00|126.9700764|37.5310916
NC0366|한솥도시락|양재구룡사앞점|서울특별시 서초구 양재동 290-8|025780300|8:00~21:00|127.0469264|37.4727253
NC0337|한솥도시락|도봉구청점|서울특별시 도봉구 도봉동 635-5호|029556336|8:00~21:00|127.0465904|37.6705119
NC0228|한솥도시락|동대문운동장역점|서울특별시 중구 광희동 1가 101-1|0222638302|9:00~20:00|127.0056392|37.5647846
NC0312|한솥도시락|상명대앞점|서울특별시 종로구 홍지동 99-3|023969050|7:00~20:00|126.9590844|37.5997524
NC0371|한솥도시락|서초역점|서울특별시 서초구 서초동  1556-9번지 선우빌딩 102호|025853341|7:00~21:00|127.0104961|37.4912033
NC0379|한솥도시락|영일고옆점|서울특별시 강서구 등촌2동 509-8호(1층)|0226536121|8:00~8:00|126.8629633|37.5490222
NC0275|한솥도시락|역삼세무서점|서울특별시 강남구 역삼동 751-14|025383011~2|7:00~20:00|127.0350445|37.4947381
NC0254|한솥도시락|자양고점|서울특별시 광진구 자양 3동 553-41  우성 5차아파트상가 1층 104호|024551150|10:00~21:00|127.07082731772152|37.534721683749154
NC0406|한솥도시락|구로호텔점|서울특별시 구로구 구로동 1128-3 파트너스타워 2차 120호|0220283337|7:30~21:30|126.8986631|37.4828957
NC0578|한솥도시락|이대역점|서울특별시 서대문구 대현동 45-5 이화인비따레 오피스텔 지하 2층 204호|023933700|7:00~21:00|126.9470999|37.557207
NC0548|한솥도시락|신림신성초교앞점|서울특별시 관악구 신림동 118-3번지|028780055|8:00~21:00|126.9374517|37.4711843
NC0464|한솥도시락|강서교육청입구점|서울특별시 양천구 신월동 64-1|0269281114|8:00~20:00|126.8328968|37.5393517
NC0466|한솥도시락|청탑학원옆점|서울특별시 동작구 노량진동 41-5 건설상가@ 106호|028232610|7:00~21:00|126.9382205|37.5132121
NC0484|한솥도시락|남산힐튼호텔옆점|서울특별시 용산구 동자동  4-3  1층|027534579|8:00~19:00|126.9760469|37.5531586
NC0563|한솥도시락|대치은마점|서울특별시 강남구 대치동 989-2번지|025580662|8:00~21:00|127.0619181|37.4989109
NC0487|한솥도시락|이수역서문여고점|서울특별시 서초구 방배동 1448번지|025367747|8:00~21:00|126.9836541|37.4872306
NC0542|한솥도시락|신정제일점|서울특별시 양천구 신정4동 907-11번지|0226034646|9:00~21:00|126.8598705|37.5257229
NC0404|한솥도시락|한양대후문점|서울특별시 성동구 행당동 3-27|0222981004|8:00~21:00|127.0411|37.5606371
NC0276|한솥도시락|일신여상점|서울특별시 송파구 송파동 103-34 1층|024158286|8:00~21:00|127.1127102|37.5028243
NC0561|한솥도시락||서울특별시 강서구 화곡6동 1105-3번지|0263482800|8:00~21:00|126.8499519|37.5525694
NC0568|한솥도시락|목동8단지앞점|서울특별시 양천구 신정동 318-5|07070006777|9:30~21:00|126.8691592|37.5218446
NC0523|한솥도시락|신도림e편한세상점|서울특별시 구로구 신도림동 648번지 대림6차 e편한세상 상가 104호|0226754500|8:00~21:00|126.8825201|37.5054736
NC0597|한솥도시락|외대정문점|서울특별시 동대문구 이문동 287-22번지|029683635|8:00~21:00|127.0599926|37.5957034
NC0625|한솥도시락|강동아트센터앞점|서울특별시 강동구 명일동 48-17|024291005|8:00~20:00|127.1558166|37.5519807
NC0556|한솥도시락|신촌로터리점|서울특별시 마포구 노고산동 31-90 신촌르메이에르타운2 1101호|027187583|9:00~21:00|126.9376317|37.5534808
NC0448|한솥도시락|화양사거리점|서울특별시 광진구 군자동 361-24|027206431|9:00~21:00|127.0725083|37.5480921
NC0418|한솥도시락|구로중앙점|서울특별시 구로구 구로본동 1258번지 구로유통단지 D09-05|0226880373|8:00~19:30|126.8745852|37.5009025
NC0505|한솥도시락|한양여대점|서울특별시 성동구 사근동 200-5번지|0222811253|8:00~21:00|127.048417|37.5610851
NC0595|한솥도시락|신당점|서울특별시 중구 신당4동 340-77|0222334653|8:00~20:00|127.0125014|37.5575824
NC0616|한솥도시락|행당점|서울특별시 성동구 행당동 317-70번지|0222986550|8:00~21:00|127.0321332|37.5582763
NC0552|한솥도시락|둔촌역점|서울특별시 강동구 성내동 440-22   1층|024771072|8:00~21:00|127.1338921|37.5243283
NC0441|한솥도시락|동양미래대점|서울특별시 구로구 고척동 76-88|0226167444|9:00~21:00|126.8661191|37.5006068
NC0468|한솥도시락|광운대역점|서울특별시 노원구 월계동 411-53번지|0267131113|7:00~21:00|127.0612036|37.6228775
NC0502|한솥도시락|오금역점|서울특별시 송파구 가락동 8-1 우정에쉐르 108호|024315549|8:00~21:00|127.1257786|37.5026428
NC0575|한솥도시락|삼성동점|서울특별시 강남구 삼성동 517|025385380|7:00~21:00|127.05622029999995|37.5083366
NC0576|한솥도시락|방이시장점|서울특별시 송파구 방이동 107-4번지|0222028880|8:00~21:00|127.11305|37.5122027
NC0605|한솥도시락|우장산화곡고점|서울특별시 강서구 내발산동 722-15|0226057557|9:00~21:00|126.8345671|37.5481262
NC0479|한솥도시락|강남롯데점|서울특별시 강남구 대치동 922번지 1층 2호|025665333|8:00~21:00|127.0521147|37.49877
NC0508|한솥도시락|시립대앞점|서울특별시 동대문구 전농동 124-2|0233947017|8:00~21:00|127.0531717|37.5832339
NC0509|한솥도시락|미아신일고점|서울특별시 강북구 미아동 209-1번지|0269291007|7:00~21:00|127.0256129|37.6268612
NC0511|한솥도시락|고대원룸촌점|서울특별시 성북구 안암동 15-100번지|029275832|7:00~21:00|127.029445|37.5873559
NC0519|한솥도시락|세종대점|서울특별시 광진구 군자동 149-12|024613044|7:30~20:30|127.0739057|37.5534127
NC0668|한솥도시락|신당역1번출구점|서울특별시 중구 황학동 737|0222350977|9:00~19:00|127.0187326|37.5659384
NC0702|한솥도시락|개포4동점|서울특별시 강남구 개포동 1218-30|025729633|9:00~21:00|127.0478437|37.4784473
NC0779|한솥도시락|논현초등학교옆점|서울특별시 강남구 논현동 183-13|025175832|7:00~23:00|127.0260546|37.5069267
NC0707|한솥도시락|삼선교점|서울특별시 성북구 동소문동2가 223|0236734588|8:00~21:00|127.0087022|37.5893504
NC0726|한솥도시락|잠실석촌호수점|서울특별시 송파구 송파동 15-4|0234328100|8:00~21:00|127.1058612|37.5072154
NC0650|한솥도시락|양재스타클래스옆점|서울특별시 강남구 도곡동 959-25번지|025785749|8:00~20:00|127.0367883|37.4857178
NC0651|한솥도시락|마포상수역점|서울특별시 마포구 상수동 324-7|023374300|9:00~20:00|126.9224786|37.5475855
NC0642|한솥도시락|동국대후문점|서울특별시 중구 묵정동 10|0222722224|8:00~21:00|126.9994836|37.5607933
NC0691|한솥도시락|충무로4가점|서울특별시 퇴계로235 남산센트럴자이 상가 124호|0222658253|8:00~20:00|126.9977646|37.5625537
NC0840|한솥도시락|건대후문점|서울특별시 광진구 화양동 507-2|024568889|9:00~21:00|127.0766921|37.5455102
NC0863|한솥도시락|자곡점|서울특별시 강남구 자곡동 658번지 107호|024458845|9:00~21:00|127.1048037|37.4747357
NC0817|한솥도시락|가든파이브테크노관10층점|서울특별시 송파구 문정동 634 가든파이브 라이프동 T-10014 |024041014|8:00~20:00|127.1243655|37.4778182
NC0825|한솥도시락|당산동4가점|서울특별시 영등포구 당산로 159 101호|0226356154　|9:00~21:00|126.89769901904901|37.528886006954174
NC0853|한솥도시락|휘경주공점|서울특별시 동대문구 장안동 98-3|0222125473|9:00~21:00|127.0703902|37.5798729
NC0858|한솥도시락|숭의여대점|서울특별시 중구 남산동 2가 25-25|027566007|8:00~20:00|126.9867385|37.5579962
NC0879|한솥도시락|신림양지병원점|서울특별시 관악구 신림동 10-715 1층|028762227|8:00~23:00|126.93279341415564|37.4844227102465
NC0734|한솥도시락|선정릉역점|서울특별시 강남구 논현2동 278-7 1층|025491321|7:00~21:00|127.0434348|37.5107712
NC0788|한솥도시락|잠실종합운동장사거리점|서울특별시 송파구 잠실동 195-7|024253519|7:30~21:00|127.0798521|37.5094539
NC0809|한솥도시락|신설동점|서울특별시 종로구 숭인동 1388 동양파라빌오피스텔 101호|0222313311|7:00~21:00|127.0230034|37.574085
NC0852|한솥도시락|여의도LG에클라트점|서울특별시 영등포구 여의도동 14-21번지 지하1층|027822333|8:30~21:00|126.9191813|37.5299323
NC0893|한솥도시락|응암점|서울시 은평구 응암동 124-1|023860230|7:00~21:00|126.9179637|37.5948064
NC0895|한솥도시락|구파발역점|서울특별시 은평구 진관동 72번지 드림스퀘어빌딩 1층 101호 |023860290|7:00~21:30|126.9145823|37.6440774
NC0832|한솥도시락|공항시장역점|서울특별시 강서구 방화동로 32|0226617757|7:30~21:30|126.81095|37.5635327
NC0833|한솥도시락|불광역점|서울특별시 은평구 대조동 14-62|023513404|9:00~21:00|126.9279048|37.6094944
NC0956|한솥도시락|석촌가락로점|서울특별시 송파구 가락로 71|024229041|7:00~21:00|127.104112|37.500362
NC0988|한솥도시락|가산디지털단지점|서울특별시 금천구 가산동 429-1 뉴티캐슬 제1층 106호|028572114|8:00~20:00|126.8805414|37.4778605
NC0993|한솥도시락|관악난곡점|서울시 관악구 신림동 704-7번지|0264487537|8:00~21:00|126.91971664418031|37.470279
NC1000|한솥도시락|문정지식산업센터점|서울시 송파구 문정동 645외 현대지식산업센터 B동 116호|0263269009|8:00~20:30|127.11647872358799|37.484820725457254
NC0869|한솥도시락|월곡두산위브점|서울특별시 성북구 하월곡동 222|029188047|8:00~21:00|127.0384328|37.6071536
NC0856|한솥도시락|서울과학기술대앞점|서울특별시 노원구 공릉동 440-16 도곡빌딩1층|029495506|9:00~21:00|127.0767503|37.6291308
NC0873|한솥도시락|신도림테크노마트점|서울특별시 구로구 구로동 3-25 신도림테크노마트 |0221111800|10:30~20:00|126.8903206|37.5070835
NC0942|한솥도시락|신촌연세로점|서울특별시 서대문구 창천동 33-9 1층|023323396|(평일) 07:00~22:00   (주말) 07:00~22:00|126.9366884|37.5587556
NC0836|한솥도시락|구의점|서울특별시 광진구 구의동 80-34|024531253|9:00~21:00 |127.0857709|37.545801
NC1008|한솥도시락|서강대점|서울시 마포구 백범로 35 곤자가프라자 지하1층 107호|027155763|7:00~21:00|126.9438622|37.5508972
NC1015|한솥도시락|논현힐탑점|서울시 강남구 논현로 120 길 14, 1층 102호|025141112|7:00~21:00|127.0332966|37.5107985
NC0007|한솥도시락|르네상스호텔사거리점|서울특별시 강남구 역삼동 720-25 역삼 디오빌 1층|02-501-1144|08:00-21:00|127.04274671534426|37.501473273958865
NC1033|한솥도시락|종로관철동점|종로12길 10 종로우리빌딩 1,2층|02-725-3305|07:00~21:00|126.98560319570083|37.569644978267554
NC1042|한솥도시락|강동성심병원점|강동구 진황도로 74|02-476-4740|09:00 ~ 22:00|127.13482993743446|37.536804464707195
NC1046|한솥도시락|구로개봉점|서울시 구로구 개봉로 17길 8 (개봉동)|02-2688-2414|08:00 ~ 21:00|126.85540289999994|37.49169599999999
NC1045|한솥도시락|마곡디엠시티점|서울특별시 강서구 양천로 344, 1층 136호(마곡동)|02-2659-0817|07:00 ~ 21:00|126.84061617525481|37.568377127133004
NC1049|한솥도시락|서초논현역점|서울시 서초구 신반포로 329, 1층 7호(잠원동, 세기빌딩)|02-511-5116|07:00 ~ 21:00|127.0195388797622|37.51075147893759
NC1053|한솥도시락|숭실대중문점|사당로 14, 1층(상도동)|02-825-5952||126.95601186542899|37.4952631533907
NC1062|한솥도시락|광운대정문점|서울특별시 노원구 광운로 20 (월계동, 광운대학교) 80주년 기념관 지하 1층|02-941-0799||127.05865118227848|37.619894339666764
NC1069|한솥도시락|가재울뉴타운점|서울시 서대문구 수색로 100, 4단지 상가1동 1층 8호 (북가좌동,DMC래미안e편한세상)|02-304-1585||126.91013523631523|37.57739738466401
NC0999|한솥도시락|송파문정엠스테이트점|서울시 송파구 문정동 643-1 엠스테이트 C동 109호|02-401-6464||127.12105670262451|37.48541710810609
NC1112|한솥도시락|경희대정문점|경희대로3길 11|02-966-2030|(평일)08:00~21:00 (주말) 08:00~21:00|127.05185080000001|37.5925879
NC1133|한솥도시락|염창역2번출구점|공항대로 629|02-3663-8249||126.8748507|37.5472055
NC0888|한솥도시락|세종아름점|세종특별자치시 아름동 89 해피라움 119호|0448644554|8:00~21:00|127.247612|36.511957
NC0865|한솥도시락|세종도담점|세종특별자치시 보등3로 8-20 146호|0448641746|8:00~21:00|127.2582688|36.5144306
NC1003|한솥도시락|세종새롬점|세종특별자치시 새롬중앙로 59, 1층 101호|0449990950|7:00~21:00|127.2503181|36.4860864
NC1048|한솥도시락|세종소담점|세종특별시 한누리대로 2022, 1층 101호|044-864-2642|07:00 ~ 21:00|127.30098192750847|36.48689731855402
NC1058|한솥도시락|세종종촌점|세종특별자치시 도움3로 105-7, 메디케어빌딩 1층 108호(종촌동)|044-864-1507||127.24969812258757|36.50459856608358
NC1120|한솥도시락|세종보람점|남세종로 458 (보람동, 아리랑빌딩)|044-868-6888||127.29159875665283|36.47792326961417
NC0191|한솥도시락|온산덕신점|울산광역시 울주군 온산읍 덕신리 266-1|0527167200|7:00~21:00|129.3094986|35.433394
NC0127|한솥도시락|울주군청앞점|울산광역시 남구 옥동  1405-24|0522579966|9:00~21:00|129.2934528|35.5348463
NC0158|한솥도시락|울산중구청입구점|울산광역시 중구 반구동 62-4|0522932252|9:00~21:00|129.336032|35.563788
NC0128|한솥도시락|울산남목삼거리점|울산광역시 동구 서부동 315-57|0522333009|8:00~21:00|129.4257485|35.5396583
NC0129|한솥도시락|울산시청앞점|울산광역시 남구 신정3동 516-13|0522661118|9:00~21:00|129.3115193|35.5422139
NC0180|한솥도시락|달동삼성APT입구점|울산광역시 남구 달동 129-1|0522651016|7:00~22:00|129.3222822|35.5353359
NC0230|한솥도시락|울산공업탑점|울산광역시 남구 신정4동  1233-4번지|0522276777|9:00~21:00|129.3094519|35.5321181
NC0200|한솥도시락|울산꽃바위점|울산광역시 동구 방어동 1149-5|0522330224|9:00~21:00|129.4152457|35.4833787
NC0255|한솥도시락|울산대앞점|울산광역시 남구 무거2동 618-6번지|0522772370|9:00~20:30|129.260415|35.5437956
NC0461|한솥도시락|울주구영점|울산광역시 울주군 범서읍 구영리 853-1 영림프라자 104호|0527081115|9:00~22:00|129.2410081|35.5735266
NC0587|한솥도시락|울산시계탑점|울산광역시 중구 옥교동 275-10|0527001114|9:00~21:00|129.3219921|35.5549006
NC0474|한솥도시락|울산호계점|울산광역시 북구 호계동 258-16번지|0527001119|7:30~22:00|129.3511842|35.6282061
NC0677|한솥도시락|울산언양점|울산광역시 울주군 언양읍 서부리 7번지|0522634114|8:00~21:00|129.1223275|35.5651343
NC0705|한솥도시락|울산병영점|울산광역시 중구 남외동 214-1번지|0527160079|8:00~21:00|129.3453544|35.5693261
NC0912|한솥도시락|울산유곡점|울산광역시 중구 유곡동 118-3 1층|0522436333|8:00~21:00|129.3064192|35.5569388
NC0963|한솥도시락|울산매곡초교앞점|울산광역시 북구 매곡동 499-3번지 116호|0522977111|7:00~21:00|129.3511914|35.6446692
NC0915|한솥도시락|울산천상점|울산광역시 울주군 범서읍 천상중앙길 87 천상그린피스아파트 104동 107호 |0522453002|9:00~21:00|129.2270373|35.5626562
NC0903|한솥도시락|울산전하점|울산광역시 동구 전하동 550-80|0522328883|8:30~21:00|129.42686|35.5127368
NC0921|한솥도시락|울산염포점|울산광역시 북구 염포동 138-17|0522887769|7:30~21:00|129.3891943|35.5358145
NC1005|한솥도시락|울산삼산현대점|울산광역시 남구 삼산동 1545-10, 1층|052-267-9600|09:00 ~ 21:00|129.33875950000004|35.5436376
NC1056|한솥도시락|울산성안점|울산 중구 성안로 194|052-233-1313||129.31813390000002|35.5772895
NC1090|한솥도시락|울산센트럴자이점|울산 남구 달동 1353-3|052-273-1004||129.33296930000006|35.5398649
NC1101|한솥도시락|울산화정점|울산 동구 화정동 대학길 80|052-201-2400|(평일)07:00~21:00 (주말) 07:00~21:00|129.42202810000003|35.4983722
NC1115|한솥도시락|울산화봉점|화봉동 1466번지 113호|052-288-1482|(평일)08:00~21:00 (주말) 08:00~21:00|129.37064759999998|35.5944168
NC1122|한솥도시락|울산신복점|울산광역시 남구 무거동 825-12  |052-249-0313||129.2600225|35.548377
NC1132|한솥도시락|울산야음점|수암로 157|052-266-7702||129.3241576|35.52706069999999
NC1142|한솥도시락|울산서동점|중구 동천서로 56|070-8763-5000||129.3447225|35.5837529
NC0091|한솥도시락|인하대후문점|인천광역시 남구 용현4동 198-32|0328750235|10:00~20:00|126.6558187|37.4516049
NC0026|한솥도시락|주안역점|인천광역시 남구 주안로90번길 4|0328687573|7:00~22:00|126.6794942|37.4638902
NC0009|한솥도시락|부평역점|인천광역시 부평구 부평1동 185-58|0325010365|8:00~21:00|126.7247444|37.4906515
NC0121|한솥도시락|송도컨벤시아점|인천광역시 연수구 송도동 4-1 송도더샾퍼스트 제3디(지동)동 1층 67호|0328356954|8:00~20:00|126.6482507|37.3910876
NC0101|한솥도시락|삼산월드체육관점|인천광역시 부평구 삼산동 462-3|0322665400|9:00~21:00|126.7336271|37.5083585
