NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
정관장|경남 합성점|경남 창원시 마산회원구 합성동 101-20 정관장|055-256-0304|10:00 ~ 21:00|128.58100862397225|35.23686576388186
정관장|경남 함양점|경남 함양군 함양읍 교산리 979-8번지 정관장|055-962-3403|10:00 ~ 21:00|127.72766177338173|35.52161527481119
정관장|경남 함안점|경남 함안군 가야읍 말산리 142-7 정관장|055-584-2304|10:00 ~ 21:00|128.40634151216412|35.27529179929631
정관장|경남 하동점|경남 하동군 하동읍 읍내리 324-23 정관장|055-883-9200|10:00 ~ 21:00|127.75024612555458|35.07010634344459
정관장|경남 평안점 (우수가맹점 1회 선정)|경남 진주시 평안동 196번지 정관장|055-745-7677|10:00 ~ 21:00|128.08287848246934|35.19640039870797
정관장|경남 팔용점|경남 창원시 의창구 팔용동 104-1 정관장|055-298-8400|10:00 ~ 21:00|128.65203205739098|35.23173530643099
정관장|경남 창녕점|경남 창녕군 창녕읍 교하리 37-2|055-533-3048|10:00 ~ 21:00|128.4996560599261|35.5372011068576
정관장|경남 진영점|경남 김해시 진영읍 진영리 1626-2 101 정관장|055-345-3389|10:00 ~ 21:00|128.73477723418188|35.3070788583528
정관장|경남 중앙동점|경남 창원시 마산합포구 중앙동2가 3-38 남명세비앙 110호 정관장|055-224-3633|10:00 ~ 21:00|128.5661400689685|35.19458198189193
정관장|경남 장평점|경남 거제시 장평동 45-1 정관장|055-635-0383|10:00 ~ 21:00|128.61132376216372|34.89097642610004
정관장|경남 장유점|경남 김해시 장유면 무계리 392-6 풍림메디존102호 정관장|055-313-2304|10:00 ~ 21:00|128.81332118698933|35.20015498711859
정관장|경남 의령점|경남 의령군 의령읍 중동리 383-3 정관장|055-572-2304|10:00 ~ 21:00|128.26128438913605|35.31985287218229
정관장|경남 율하점|경남 김해시 율하동 3로 21 정관장|055-335-0303|10:00 ~ 21:00|128.81267779999996|35.1704836
정관장|경남 월영점|경남 창원시 마산합포구 해운동 5-112 정관장|055-242-0026|10:00 ~ 21:00|128.55990927399483|35.1783174859013
정관장|경남 용호점|경남 창원시 의창구 용지로 159 (, 용호동 108호)|055-266-3166|10:00 ~ 21:00|128.68131526639007|35.22919791429657
정관장|경남 용원점|경남 창원시 진해구 용원동 1211-1 용원그랜드쇼핑 1층 정관장|055-541-2304|10:00 ~ 21:00|128.81029857953365|35.10204425018613
정관장|경남 옥포점|경남 거제시 옥포1동 536-13 1층 정관장|055-688-0313|10:00 ~ 21:00|128.69067926734996|34.89335923313013
정관장|경남 어방점|경남 김해시 어방동 480-8 정관장|055-328-2304|10:00 ~ 21:00|128.90413399875314|35.24309876421359
정관장|경남 신안점 (우수가맹점 1회 선정)|경남 진주시 신안동 765-1 정관장|055-742-0313|10:00 ~ 21:00|128.06358018022638|35.17821010349621
정관장|경남 송학점|경남 창원시 진해구 송학동 151-1 금화베스트타운 101호 정관장|055-542-1800|10:00 ~ 21:00|128.66254449999997|35.1510503
정관장|경남 소답점|경남 창원시 의창구 소답동 106-6 송원상가 101호 정관장|055-294-2304|10:00 ~ 21:00|128.62466840156793|35.26517710121431
정관장|경남 석전점|경남 창원시 마산회원구 석전동 248-2|055-298-2304|10:00 ~ 21:00|128.5757502986371|35.23147287497577
정관장|경남 석동점 (우수가맹점 1회 선정)|경남 창원시 진해구 석동 543-5 롯데마트 1층 정관장|055-542-3567|10:00 ~ 21:00|128.6987496847741|35.15819780971953
정관장|경남 서호점|경남 통영시 서호동 163-37 정관장|055-649-2304|10:00 ~ 21:00|128.42031044249956|34.84157695744422
정관장|경남 상대점|경남 진주시 상대동 303-67 정관장|055-756-2304|10:00 ~ 21:00|128.11298107458802|35.17997618890069
정관장|경남 상남점|경남 창원시 성산구 상남동 45-1 성원주상가 1119호|055-285-1304|10:00 ~ 21:00|128.69143453214775|35.21965810375005
정관장|경남 삼천포점|경남 사천시 선구동 23-5 정관장|055-833-0323|10:00 ~ 21:00|128.07532185162634|34.9314185148976
정관장|경남 삼문점 (우수가맹점 3회 선정)|경남 밀양시 삼문동 156-9 1층 정관장|055-356-4646|10:00 ~ 21:00|128.7554135670016|35.48490182029001
정관장|경남 삼계점 (우수가맹점 5회 선정)|경남 김해시 삼계중앙로 51 명성빌딩104호 정관장|055-312-2304|10:00 ~ 21:00|128.8708376381896|35.26092816175688
정관장|경남 산청점|경남 산청군 산청읍 산청리 281- 2 1층 정관장|055-974-2304|10:00 ~ 21:00|127.87606615279634|35.41583878761703
정관장|경남 사천점|경남 사천시 사천읍 수석리 274-8 정관장|055-854-9991|10:00 ~ 21:00|128.0860383022335|35.08156352967828
정관장|경남 북신점|경남 통영시 북신동 693-9번지 102호 정관장|055-645-0386|10:00 ~ 21:00|128.42506275730253|34.85775212333925
정관장|경남 부원점|경남 김해시 봉황동 27-6 정관장|055-331-2304|10:00 ~ 21:00|128.88063026376736|35.22652412015427
정관장|경남 반송점|경남 창원시 성산구 반림동 원이대로473번길 14 104호 정관장|055-274-2304|10:00 ~ 21:00|128.6699566549145|35.23468680606618
정관장|경남 밀양점|경남 밀양시 내일동 207-5 정관장|055-351-2304|10:00 ~ 21:00|128.75408648594262|35.49298841202742
정관장|경남 더시티세븐점|경남 창원시 의창구 대원동 121 더시티세븐1층 w132,133호|055-273-1313|10:00 ~ 21:00|128.6528860332|35.2400437257
정관장|경남 대방점 (우수가맹점 1회 선정)|경남 창원시 성산구 대방동 366-4 신대방빌딩103호 정관장|055-282-1304|10:00 ~ 21:00|128.70831007680087|35.20728440507141
정관장|경남 능포점|경남 거제시 능포동 능포로140 정관장|055-682-3369|10:00 ~ 21:00|128.73187902381028|34.87611302411602
정관장|경남 내외점 (우수가맹점 1회 선정)|경남 김해시 내동 1143-3 스카이빌딩104호 정관장|055-336-2304|10:00 ~ 21:00|128.86731207697648|35.23617841462048
정관장|경남 내서점 (우수가맹점 4회 선정)|경남 창원시 마산회원구 내서읍 삼계리 36-1 정관장|055-232-0349|10:00 ~ 21:00|128.50080359902447|35.23167930417208
정관장|경남 남해점|경남 남해군 화전로 78번길 7 정관장|055-863-0300|10:00 ~ 21:00|127.89485946239915|34.83832529926873
정관장|경남 금산점|경남 진주시 금산면 장시리 964-2번지 정관장|055-753-2304|10:00 ~ 21:00|128.1463953|35.2176915
정관장|경남 광도점|경남 통영시 광도면 죽림리 1574-10 미래메디컬 104 정관장|055-648-2304|10:00 ~ 21:00|128.41865706650063|34.88051832058029
정관장|경남 고현점 (우수가맹점 5회 선정)|경남 거제시 고현동 35-13 정관장|055-635-1722|10:00 ~ 21:00|128.62332291981926|34.88729817076216
정관장|경남 고성점 (우수가맹점 5회 선정)|경남 고성군 고성읍 성내리 89 정관장|055-674-2959|10:00 ~ 21:00|128.32363934236463|34.9743674246659
정관장|경남 거창점|경남 거창군 거창읍 상림리 116 정관장|055-944-2712|10:00 ~ 21:00|127.90865834833396|35.68545810381961
정관장|경남 강남점|경남 진주시 강남동 238 정관장|055-752-1304|10:00 ~ 21:00|128.0902450366073|35.18005320884418
정관장|경남 가호점 (우수가맹점 2회 선정)|경남 진주시 가좌동 649-1 1층 정관장|055-756-2003|10:00 ~ 21:00|128.1066701597|35.1627362544
정관장|제주 신라제주공항면세점|제주 제주시 용담이동 2002 제주국제공항 3층 국제선 출국장 신라면세점 정관장|064-720-0059|06:00~22:30(연중무휴)|126.495951277797|33.5059364682672
정관장|제주 이마트서귀포점|제주 서귀포시 일주동로 9209 이마트서귀포점 1층 정관장|064-739-2304|10:00 ~ 22:00|126.50881549805719|33.24828084338084
정관장|제주 이마트제주점|제주 제주시 탑동로 38 이마트제주점 지하1층 정관장|064-759-2304|10:00 ~ 22:00|126.52059979198833|33.51813508032257
정관장|제주 JDC공항면세점|제주 제주시 용담2동 2002 제주국제공항 2F|064-740-9742|06:20 ~ 21:20|126.49526130000004|33.5063344
정관장|제주 한화제주공항면세점|제주 제주시 용담2동 2002 제주국제공항 국제선 3층 정관장|064-740-0156|06:00 ~ 22:30 (연중무휴)|126.4931308371|33.5077800721
정관장|제주 신라제주면세점|제주 제주시 연동 252-20 신라면세점 3층 정관장|064-710-7367|10:00 ~ 19:30 (연중무휴)|126.48785120000002|33.4862493
정관장|제주 롯데제주면세점|제주 제주시 연동 2324-6 롯데면세점 3층 정관장|064-793-3170|10:00 ~ 20:00 (연중무휴)|126.41039360000002|33.2485349
정관장|제주 JTO내국인면세점|제주 서귀포시 중문동 2700 JTO면세점 정관장|064-780-7642|10:00 ~ 20:00 (연중무휴)|126.42451529999994|33.2413649
정관장|제주 JDC항만6면세점|제주 제주시 건입동 908-18 JDC항만6면세점 정관장|064-740-9938|06:00~20:30(연중무휴)|126.543440319692|33.5219764039135
정관장|제주 JDC항만2면세점|제주 제주시 건입동 918-30 JDC항만2면세점 정관장|064-740-9938|06:00~20:30(연중무휴)|126.534226176207|33.5200407358063
정관장|제주 화북점|제주 제주시 화북일동 11 - 2|064-755-0389|10:00 ~ 21:00|126.57313891550315|33.5200835733034
정관장|제주 표선점 (우수가맹점 1회 선정)|제주 서귀포시 표선중앙로|064-787-2353|10:00 ~ 21:00|126.83310631045467|33.32571997304407
정관장|제주 일도점|제주 제주시 이도2동 409-4|064-721-2304|10:00 ~ 21:00|126.54315434325828|33.501306456023
정관장|제주 연동점|제주 제주시 삼무로52|064-747-2304|10:00 ~ 21:00|126.4921584551115|33.48971813100097
정관장|제주 서사라점|제주 제주시 삼도1동 804-1|064-751-2304|10:00 ~ 21:00|126.51972113580412|33.50884529985071
정관장|제주 서귀점|제주 서귀포시 서귀동 279-11|064-733-2304|10:00 ~ 20:30|126.5636003948|33.2510782332
정관장|제주 서귀동홍점|제주 서귀포시 동홍동 130-1 인화빌딩 1층|064-762-0389|10:00 ~ 21:00|126.5751903215542|33.25451570591029
정관장|제주 대정점 (우수가맹점 1회 선정)|제주 서귀포시 대정읍 하모리 820-2|064-794-0389|10:00 ~ 21:00|126.25480692529977|33.22269636939097
정관장|제주 노형점 (우수가맹점 1회 선정)|제주 제주시 노형동 월랑로13 라자아일랜드빌딩 A동|064-745-2304|10:00 ~ 21:00|126.47759839148449|33.48701143708675
정관장|제주 광양점 (우수가맹점 4회 선정)|제주 제주시 이도1동 1258-15|064-753-2304|10:00 ~ 21:00|126.52970665192811|33.50128859986775
정관장|정관장&동인비 연북로본점|제주 제주시 노형동 722 케이티엔지사옥 1층|064-746-2304|10:00 ~ 21:00|126.4852525107059|33.48235879225324
정관장|인천 엔타스입국장인천공항면세점 T2|인천 중구 운서동 2868 인천국제공항 제2여객터미널 1층 6번 수하물 수취대 부근 엔타스면세점 정관장|032-250-2288|06:30~21:30(연중무휴)|126.43220188813|37.4702331052636
정관장|인천 엔타스T2인천공항면세점|인천 중구 운서동 2868 인천국제공항 제2여객터미널 3층 면세지역 247 GATE 엔타스면세점 정관장|032-250-2297|06:30~21:30(연중무휴)|126.43220188813|37.4702331052636
정관장|인천 에스엠입국장인천공항면세점 서편|인천 중구 운서동 2851 인천공항 1층 SM입국장 면세점 정관장 서편(16-17번 캐로셀 근처)|032-743-6569|24시간(연중무휴)|126.452346738588|37.4476109663729
정관장|인천 에스엠입국장인천공항면세점 동편|인천 중구 운서동 2851 인천공항 1층 SM입국장 면세점 정관장 동편(6-7번 캐로셀 근처)|032-743-6537|24시간(연중무휴)|126.452346738588|37.4476109663729
정관장|인천 에스엠T2인천공항면세점|인천 중구 운서동 2868 인천국제공항 제2여객터미널 3층 면세지역 268 GATE SM면세점 정관장|032-743-1604|06:30~21:30(연중무휴)|126.43220188813|37.4702331052636
정관장|인천 신세계인천공항면세점(탑승동 1,2)|인천 중구 운서동 2840 인천국제공항 T1 탑승동신세계면세점 정관장|032-743-5534|24시간(연중무휴)|126.427699293474|37.458350712273
정관장|인천 시티T2인천공항면세점|인천 중구 운서동 2868 인천국제공항 제2여객터미널 3층 면세지역 248 GATE 시티면세점 정관장|032-743-0495|06:30~21:30(연중무휴)|126.43220188813|37.4702331052636
정관장|인천 롯데인천공항면세점(T2,2)|인천 중구 운서동 2868 인천국제공항 제2여객터미널 3층 면세지역 249 GATE 롯데면세점 정관장|032-743-7612|06:30~21:30(연중무휴)|126.43220188813|37.4702331052636
정관장|인천 롯데인천공항면세점(T2,1)|인천 중구 운서동 2868 인천국제공항 제2여객터미널 3층 면세지역 253 GATE 롯데면세점 정관장|032-743-7615|06:30~21:30(연중무휴)|126.43220188813|37.4702331052636
정관장|정관장&동인비 송도국제대로본점|인천 연수구 송도동 190-4 포스코더샵 센트럴시티 상가 108호|032-813-2304|10:00 ~ 21:00|126.6512073241|37.3738721703
정관장|인천 홈플러스논현점|인천 남동구 논현동 650-1 논현2지구 홈플러스논현점 지하1층 정관장|070-4422-8130|10:00 ~ 22:00|126.72560124923272|37.40054736227668
정관장|인천 홈플러스간석점|인천 남동구 간석4동 616-4 홈플러스 간석점 1층 정관장|070-4422-8135|10:00 ~ 22:00|126.68893404282987|37.4699498787998
정관장|인천 이마트연수점|인천 연수구 동춘동 926-9번지 이마트연수점 1층 정관장|070-4422-8137|10:00 ~ 22:00|126.6837004004438|37.40598215433833
정관장|인천 롯데마트검단점|인천 서구 마전동 626-7 롯데마트검단점 지하1층 정관장|070-4422-8129|10:00 ~ 22:00|126.66442464392193|37.59451955777308
정관장|인천 롯데마트삼산점|인천 부평구 삼산동 465-1 롯데마트 지하1층 정관장|070-4422-8132|10:00 ~ 22:00|126.73204467492937|37.50788330620443
정관장|인천 이마트동인천점|인천 중구 신생동 38-12 이마트동인천점 1층 정관장|070-4422-8126|10:00 ~ 22:00|126.62946670626366|37.46481202209242
정관장|인천 탑솔라인천2항면세점|인천 중구 항동7가 1-59 인천항 제2국제여객터미널 탑솔라면세점|032-765-5726|선박 운항시간(일요일 휴무)|126.6257617479|37.4651931855
정관장|인천 엔타스인천구월면세점|인천 남동구 구월동 1128-3 엔타스면세점 14층|032-456-8563|11:00 ~ 20:00|126.7028888251|37.4503618138
정관장|인천 엔타스인천1항면세점|인천 중구 항동7가 85-72 인천항 제1국제여객터미널 엔타스면세점|032-881-1717|11:00 ~ 21:00|126.5967714787|37.4531576798
정관장|인천 에스엠인천공항면세점|인천 중구 운서동 2851 인천공항 DF9구역 SM면세점 정관장|032-743-1900|24시간|126.4540441637|37.446814494
정관장|인천 신라인천공항면세점|인천 중구 운서동 2851 인천공항 3층 신라면세점 정관장|032-743-4928|07:00 ~ 21:30|126.47415339999998|37.4624614
정관장|인천 시티인천공항면세점|인천 중구 운서동 2851 인천공항 DF10구역 시티면세점 정관장|070-7076-8016|06:30 ~ 21:30|126.4540441637|37.446814494
정관장|인천 롯데인천공항면세점|인천 중구 운서동 2851 인천공항 3층 롯데면세점 정관장|032-743-7963|06:30~21:30(연중무휴)|126.45123319999993|37.4490218
정관장|인천 홈플러스구월점|인천 남동구 구월동 1130번지 홈플러스 구월점 지하1층 정관장|070-4422-8136|10:00 ~ 22:00|126.70194191903305|37.45203170483612
정관장|인천 이마트계양점|인천 계양구 작전동 911-1 이마트계양점 지하2층 정관장|070-4422-8756|10:00 ~ 22:00|126.73689908179385|37.53104993560051
정관장|인천 애경인천공항점|인천 중구 운서동 2851 인천국제공항 3층 출국장|032-743-2324|해당 백화점 운영 시간에 따름|126.45123319999993|37.4490218
정관장|인천 롯데부평점|인천 부평구 부평동 70-127 롯데부평점 지하1층|070-4422-8124|해당 백화점 운영 시간에 따름|126.7195964|37.4934539
정관장|인천 롯데인천점|인천 남동구 구월동 1455 롯데백화점 인천점 지하1층|070-4422-8125|해당 백화점 운영 시간에 따름|126.701233|37.447201
정관장|롯데 인천터미널점|인천 남구 관교동 15 (롯데 인천 터미널 지하 1층정관장)|032-442-2304|해당 백화점 운영 시간에 따름|126.70145791892419|37.44243471635259
정관장|정관장라운지 인천 중산본점|인천 중구 중산동 1884-4 광장프라자 106호|032-746-5304|10:00 ~ 21:00|126.56186917158897|37.48889248622916
정관장|정관장라운지 인천 논현고잔본점|인천 남동구 논현동 746-5 라움타워 104호|032-441-2304|10:00 ~ 21:00|126.72662593223419|37.39828277253054
정관장|인천 서창본점|인천 남동구 서창동 705 스카이플러스 105호|032-467-2304|10:00 ~ 21:00|126.74925329712302|37.42352536902132
정관장|정관장라운지 인천 갈산본점|인천 부평구 삼산동 464-2 엘림타워 105-106|070-4422-8122|10:00 ~ 21:00|126.73321401175244|37.50728408337042
정관장|인천 만수3동점 (우수가맹점 1회 선정)|인천 남동구 만수동 860-4 1층 가호|032-461-2304|10:00 ~ 21:00|126.72531042116461|37.46038122622863
정관장|인천 동춘점|인천 연수구 동춘동 925|032-815-2304|10:00 ~ 21:00|126.67948291902366|37.40969740077242
정관장|인천 동춘사거리점|인천 연수구 동춘동 936-6|032-822-2304|10:00 ~ 21:00|126.6722898652|37.4076666139
정관장|인천 동인천역점|인천 중구 인현동 9-4|032-777-2304|10:00 ~ 21:00|126.63088375276813|37.4754735532871
정관장|인천 논현점(신) (우수가맹점 2회 선정)|인천 남동구 논현동 593-6 (논고개로 166 대창프라자 104호)|032-437-2303|10:00 ~ 21:00|126.72377446559473|37.40592759322835
정관장|인천 계산역점 (우수가맹점 1회 선정)|인천 계양구 계산동 935-6|032-553-0399|10:00 ~ 21:00|126.71926869980481|37.54412786692578
정관장|인천 계산본동점|인천 계양구 계산동 1062 하이베라스상사 c 107호|032-551-5304|10:00 ~ 21:00|126.73610767098378|37.53860213968182
정관장|인천 검암점 (우수가맹점 3회 선정)|인천 서구 검암동 606-3 103호|032-565-0389|10:00 ~ 21:00|126.67405593806853|37.56496523940724
정관장|인천 검단점(신) (우수가맹점 1회 선정)|인천 서구 마전동 678 검단2지구2BL 이지준프라자103호|032-566-1304|10:00 ~ 21:00|126.6602685678735|37.60308866766872
정관장|인천 강화점|인천 강화군 동문로 5 (강화읍 169-1)|032-933-2304|10:00 ~ 21:00|126.48825092604126|37.7455386161252
정관장|인천 간석점|인천 남동구 간석동 285-7 1층 106|032-425-2304|10:00 ~ 21:00|126.70799816141947|37.46054875117935
정관장|인천 가좌점|인천 서구 가좌동 122 - 4 우신프라자 103호|032-583-0389|10:00 ~ 21:00|126.6813413654994|37.49459556523775
정관장|인천 학익점 (우수가맹점 1회 선정)|인천 남구 학익동 252-28번지 101호|032-875-2304|10:00 ~ 21:00|126.66642303526903|37.44183466291335
정관장|인천 청라센트럴점(신) (우수가맹점 5회 선정)|인천 서구 연희동 799-14 청라센트럴프라자 115호|032-578-2304|10:00 ~ 21:00|126.650241288415|37.53203962773677
정관장|인천 주안점 (우수가맹점 1회 선정)|인천 남구 주안동 1457-8|032-862-2304|10:00 ~ 21:00|126.67957833519901|37.45092351200265
정관장|인천 주안역점|인천 주안동 206-1 1층|032-864-2304|10:00 - 21:00|126.6798773289|37.4603209473
정관장|인천 작전점|인천 계양구 작전동 423-3|032-543-2304|10:00 ~ 21:00|126.72279007496674|37.52702082923359
정관장|인천 원당점|인천 서구 당하동 원당지구 96블록1롯트 유일빌딩 B104호|032-568-2304|10:00 ~ 21:00|126.6955681197|37.5933750465
정관장|인천 운서점|인천 중구 운서동 2795-1 화평빌딩 108호|032-752-2304|10:00 ~ 21:00|126.49008759199039|37.49365817617053
정관장|인천 용현점|인천 남구 용현동 509-154|032-884-5353|10:00 ~ 21:00|126.64939207153026|37.45623035417469
정관장|인천 용현5동점|인천 남구 용현5동 627-79 대림상가 104호|032-888-2304|10:00 ~ 21:00|126.63637051980663|37.44902618476407
정관장|인천 옥련점|인천 연수구 옥련동 194-2|032-831-5304|10:00 ~ 21:00|126.64461553884745|37.42329315342632
정관장|인천 심곡점|인천 서구 심곡동 248-3|032-564-1304|10:00 ~ 21:00|126.67626573693686|37.5429005670594
정관장|인천 신현점|인천 서구 가정로 387, 상가가동 208호 (신현원창동, 신현이편한세상하|032-582-2304|10:00 ~ 21:00|126.67097068091073|37.52011232044885
정관장|인천 송림점|인천 동구 송림동 57-3|032-773-2304|10:00 ~ 21:00|126.643292950632|37.4751086473293
정관장|인천 송도점 (우수가맹점 1회 선정)|인천 연수구 송도동 3-10 송도풍림아이원상가103호|032-851-2340|10:00 ~ 21:00|126.65192975939493|37.39344083791153
정관장|인천 선학점|인천 연수구 선학동 350 금호타운상가 1층 7호|032-816-2304|10:00 ~ 21:00|126.70006270336604|37.42676977835654
정관장|인천 석바위점|인천 남구 주안동 956 - 1 주안태흥프라자|032-868-2304|10:00 ~ 21:00|126.6898497940141|37.45843379798649
정관장|인천 삼산점(신) (우수가맹점 1회 선정)|인천 부평구 삼산동 426-7 시티프라자 1층 101|032-512-1304|10:00 ~ 21:00|126.73403379996492|37.51721857497655
정관장|인천 산곡점|인천 부평구 산곡동 100-101|032-330-2304|10:00 ~ 21:00|126.70369681076987|37.5056423825941
정관장|인천 부평역점|인천 부평구 부평동 534-48 스테이션타워 108호|032-523-0388|10:00 ~ 21:00|126.72072528234615|37.49093984632854
정관장|인천 부평시장역점|인천 부평구 부평1동 451-30|032-515-2304|10:00 ~ 21:00|126.72199763084059|37.50460026114624
정관장|인천 부개점 (우수가맹점 1회 선정)|인천 부평구 부개동 67-10|032-524-2303|10:00 ~ 21:00|126.73551286779457|37.49812064443152
정관장|인천 병방점|인천 계양구 병방동 109-30|032-554-1304|10:00 ~ 21:00|126.74166422794686|37.5494588260464
정관장|인천 모래내시장점|인천 남동구 구월4동 1264-73 1층106호|032-466-2304|10:00 ~ 21:00|126.72031424402711|37.45559775985969
정관장|인천 만수점(신) (우수가맹점 2회 선정)|인천 남동구 만수동 1012 명경빌딩 101호|032-471-2304|10:00 ~ 21:00|126.7331411543667|37.44637223445026
정관장|정관장라운지 경기 동탄호수공원본점|경기 화성시 경기 화성시 산척동 728-5|031-375-2304|10:00~21:00|127.107280729524|37.1665533226208
정관장|정관장라운지 경기 용죽본점|경기 평택시 경기 평택시 용이동 687-3|031-654-2304|10:00~21:00|127.125449164668|36.9926299341665
정관장|정관장라운지 경기 광명역본점|경기 광명시 경기 광명시 일직동 509-2|02-897-2304|10:00~21:00|126.884731759614|37.4220738038436
정관장|정관장라운지 경기 은계본점|경기 시흥시 경기 시흥시 은행동 646-4|031-314-2304|10:00~21:00|126.80163294672|37.4375150988434
정관장|정관장라운지 경기 다산중앙로본점|경기 남양주시 경기 남양주시 다산동 6089-3|031-555-2304|10:00~21:00|127.153451340457|37.6229363386582
정관장|정관장라운지 경기 옥정본점|경기 양주시 경기 양주시 옥정동 963-13|031-858-2304|10:00~21:00|127.092140148288|37.8189751570937
정관장|정관장라운지 경기 미사역본점|경기 하남시 경기 하남시 망월동 1121 더오페라2차 118호|031-8027-0423|10:00~21:00|127.192776575631|37.5609385950618
정관장|정관장&동인비 운정산내본점|경기 파주시 목동동 933 현대메디컬프라자 103호|031-947-2304|10:00 ~ 21:00|126.7363965827|37.7286778103
정관장|정관장&동인비 원흥역본점|경기 고양시 덕양구 원흥동 629|031-963-0389|10:00 ~ 21:00|126.8749667465|37.6497896647
정관장|경기 농협고양점|경기 고양시 일산서구 경기 고양시 일산서구 대화동2324(고양농수산물종합유통센터 1층 정관장)|031-910-9314|해당 농협 운영시간에 따름|126.74672708483867|37.68306080081087
정관장|정관장&동인비 동탄역본점|경기 화성시 오산동 967-150 라스플로레스 A동 1110호|031-373-5813||127.0978058827|37.2018440921
정관장|정관장&동인비 구리갈매본점|경기 구리시 갈매동 601 송원빌딩 102호|031-571-1804||127.1169841286|37.6329999752
정관장|정관장라운지 경기 목감본점|경기 시흥시 목감동 403-1 목감 시티프라자 108호|031-410-2304|10:00 ~ 21:00|126.86038444208177|37.38182942989111
정관장|정관장&동인비  죽전본점|경기 용인시 수지구 죽전동 1190-3|031-898-0389|10:00 ~ 21:00|127.1269454583|37.3314077967
정관장|정관장&동인비 위례동로본점|경기 성남시 수정구 창곡동 513-2 우성메디피아 104호|031-755-2304|10:00~21:00|127.1500694326|37.472642687
정관장|경기 농협성남점|경기 성남시 분당구 구미동 174(농협하나로클럽 성남점 내 정관장)|070-7724-2304|해당 농협 운영시간에 따름|127.10758846403195|37.33858657316264
정관장|신세계백화점 의정부점|경기 의정부시 의정부동 168-54|031-8082-0353|10:30 ~ 20:00(월-목), 10:30 ~ 20:30(금-일)|127.0458794509|37.737991323
정관장|경기 홈플러스북수원점|경기 수원시 장안구 조원동 898 홈플러스북수원점 2층 정관장|070-4422-8231|10:00 ~ 22:00|127.00879789715792|37.30272537500731
정관장|경기 이마트부천점|경기 부천시 소사구 심곡본1동 316-2 이마트부천점 4층 정관장|070-4422-8758|10:00 ~ 22:00|126.7828464334134|37.4840353043947
정관장|경기 이마트파주점|경기 파주시 교하읍 당하리 195-5 이마트파주점 지하1층 정관장|070-4422-8381|10:00 ~ 22:00|126.75151796023208|37.7469065941717
정관장|경기 이마트킨텍스점|경기 고양시 일산서구 대화동 2703 이마트킨텍스점 1층 정관장|070-8801-2034|10:00 ~ 22:00|126.7440823725|37.661568581
정관장|경기 이마트흥덕점|경기 용인시 기흥구 영덕동 985-3번지 2층|070-4422-8250|10:00 ~ 22:00|127.07333926195334|37.27576554305333
정관장|경기 롯데마트장암점|경기 의정부시 장암동 38-10 롯데마트 장암점 지하1층 정관장|070-4422-8087|10:00 ~ 22:00|127.05331160286087|37.72374925529436
정관장|경기 롯데마트구리점|경기 구리시 인창동 430번지 롯데마트 구리점 1층 정관장|070-4422-8072|10:00 ~ 22:00|127.14088643323757|37.6127052601183
정관장|경기 이마트안양점|경기 안양시 동안구 비산동 411-8 이마트안양점 1층 정관장|031-388-3304|10:00 ~ 22:00|126.93533242462439|37.39837566961018
정관장|경기 홈플러스동수원점|경기 수원시 팔달구 인계동 1045 홈플러스동수원점 2층 정관장|031-236-2303|10:00 ~ 22:00|127.03013152572242|37.26276618059639
정관장|경기 홈플러스영통점|경기 수원시 영통구 영통동 994-2 홈플러스영통점 2층 정관장|031-204-2335|10:00 ~ 22:00|127.07254051070332|37.25178029683715
정관장|경기 이마트산본점|경기 군포시 산본동 1123번지 이마트산본점 1층 정관장|031-398-2303|10:00 ~ 22:00|126.93150387881973|37.36112156382834
정관장|경기 이마트오산점|경기 오산시 원동 360-6 이마트오산점 1층 정관장|031-375-4304|10:00 ~ 22:00|127.07264136657409|37.1406588596623
정관장|경기 앙코르수원면세점|경기 수원시 팔달구 인계동 1132-12 이비스앰배서더호텔 B1, 1층|031-230-5050|10:30 ~ 19:30(연중무휴)|127.0313566005|37.2592193588
정관장|경기 이마트분당점|경기 성남시 분당구 정자동 211번지 이마트 분당점 지하 1층|031-713-1304|10:00 ~ 22:00|127.11979002694453|37.35881375536003
정관장|경기 롯데마트권선점|경기 수원시 권선구 권선동 1296-5 롯데마트권선점 지하 1층 정관장|070-4422-8236|10:00 ~ 22:00|127.03470278693032|37.25026205256702
정관장|경기 롯데마트천천점|경기 수원시 장안구 천천동 525번지 롯데마트 천천점 지하 1층 정관장|070-4422-8720|10:00 ~ 22:00|126.98218840000004|37.2963726
정관장|경기 홈플러스안중점|경기 평택시 안중읍 현화리 637-19 홈플러스안중점 지하1층 정관장|070-4422-8760|10:00 ~ 22:00|126.91638575604996|36.99019420022745
정관장|경기 롯데마트평택점|경기 평택시 합정동 평택5로-30번지 롯데마트 평택점 지하1층 정관장|070-4422-8235|10:00 ~ 22:00|127.1117301491873|36.98839773473852
정관장|경기 홈플러스고양터미널점|경기 고양시 일산동구 백석동 1242 홈플러스고양터미널점 지하2층 정관장|070-4422-8140|10:00 ~ 22:00|126.78635874654532|37.64477554898745
정관장|경기 롯데마트고양점|경기 고양시 덕양구 행신3동 941번지 롯데마트고양점 지하 1층 정관장|070-4422-8092|10:00 ~ 22:00|126.83618502216383|37.62518496280985
