ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
751379930|은행단지 노상 공영 주차장|공영주차장||경기 시흥시 은행동 583|126.79978822|37.44288726||2020.07.28.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '3,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d18f7793894c55118c8dd8ed249334a8&type=P&usingTime=60&id=2|||||
58174526|구천동공구상가공영주차장|공영주차장||경기 수원시 팔달구 구천동 46-27|127.01791354|37.27278103||2019.05.10.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '900원', 'title': '30분'}, {'price': '2,100원', 'title': '1시간'}, {'price': '4,500원', 'title': '2시간'}, {'price': '9,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b5383dbc561447f88f58ca475d3cb3de&type=P&usingTime=60&id=2|||||
1583742106|노외공영주차장|공영주차장||강원 양구군 양구읍 상리 317-3|127.99094838|38.10730644||2019.05.15.|[{'start': '10:00', 'end': '16:00', 'title': '주중'}]|[{'price': '500원', 'title': '1시간'}, {'price': '1,100원', 'title': '2시간'}, {'price': '2,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9f43e84e-ffc1-456d-be52-2e0a1269&type=P&usingTime=60&id=2|||||
1014576657|노상공영주차장|공영주차장||강원 춘천시 중앙로1가 91|127.72906522|37.88222321||2019.05.15.|[{'start': '09:30', 'end': '18:30', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2c55225a-7782-4605-b9b3-13fbc827&type=P&usingTime=60&id=2|||||
20590103|학원가노상공영주차장|공영주차장||경기 안양시 동안구 호계동 1161|126.95938731|37.38280589||2019.05.10.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}, {'start': '10:00', 'end': '20:00', 'title': '토'}]|[{'price': '1,200원', 'title': '30분'}, {'price': '2,400원', 'title': '1시간'}, {'price': '4,800원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9e92f1edcf3b377d60001de7a14077dc&type=P&usingTime=60&id=2|||||
1853914013|양정제1공영주차장|공영주차장|경기 남양주시 경강로 207|경기 남양주시 이패동 464-2|127.19290088|37.60605449||2021.03.15.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=87e5a00ad59b85ddd0f2abfbf16a0691&type=P&usingTime=60&id=2|||||
1927892335|수상1노상공영주차장|공영주차장|경기 성남시 수정구 산성대로 465|경기 성남시 수정구 단대동 69-5|127.16022981|37.45338736||2019.05.14.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=fa9d6ac674e902ab291e2c6f274f93f8&type=P&usingTime=60&id=2|||||
990395081|문화의거리 임시공영주차장|공영주차장||경기 오산시 오산동 881-1|127.06829902|37.14558393||2021.06.02.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7218e8f150635384a6ae4fec3fb09a64&type=P&usingTime=60&id=2|||||
1535181154|시청앞 노상공영주차장|공영주차장||경기 안양시 동안구 관양동 1619|126.95749412|37.39216145||2019.05.10.|[{'start': '10:00', 'end': '18:00', 'title': '주중'}]|[{'price': '1,800원', 'title': '30분'}, {'price': '3,600원', 'title': '1시간'}, {'price': '7,200원', 'title': '2시간'}, {'price': '14,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=dd9c1f970bdf8cd00641ca563bcb15b9&type=P&usingTime=60&id=2|||||
1368749584|광명시민체육관 공영주차장|공영주차장||경기 광명시 하안동 577|126.87239776|37.46268409||2019.05.10.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '2시간'}, {'price': '2,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=45cf96170d409d3363e3b12e0ddab8f0&type=P&usingTime=60&id=2|||||
1022198686|우진빌딩앞 노상공영주차장|공영주차장||경기 안산시 단원구 고잔동 808|126.82763352|37.30912818||2019.05.16.|[{'start': '09:00', 'end': '21:00', 'title': '주중'}, {'start': '09:00', 'end': '21:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=13b404bf8d88a38153222207cb62068d&type=P&usingTime=60&id=2|||||
570182442|신문리노외공영주차장|공영주차장||인천 강화군 강화읍 신문리 205|126.48385596|37.74644474||2020.08.10.|[{'start': '09:00', 'end': '18:00', 'title': '매일'}, {'start': '09:00', 'end': '18:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=75133620e754d5204d94b5f7b6f6222c&type=P&usingTime=60&id=2|||||
1043080199|노상공영주차장|공영주차장||강원 철원군 동송읍 이평리 700-16|127.22035982|38.20482675||2019.05.21.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}, {'start': '09:00', 'end': '14:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '6,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=bef5070d-20c4-4ea1-95fb-b0a57c82&type=P&usingTime=60&id=2|||||
25612334|산본중심지하 공영주차장|공영주차장|경기 군포시 산본로323번길 지하 16-20|경기 군포시 산본동 1180|126.93166771|37.35970885|031-390-7684|2021.07.19.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '700원', 'title': '30분'}, {'price': '1,300원', 'title': '1시간'}, {'price': '2,500원', 'title': '2시간'}, {'price': '4,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=648877d693bf727c0da443887cd052ee&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 700, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 28900}, 'prices': [{'dayDisp': '매일', 'basePrice': 700, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 28900}, {'dayDisp': '공휴일', 'basePrice': 700, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 28900}]}|
900427147|가능1동제4공영(철로변) 주차장|공영주차장|경기 의정부시 의정로201번길 22|경기 의정부시 가능동 302-16|127.03217505|37.74949583||2021.03.22.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=bfe7cb1685b006567d9ea2c6a854b657&type=P&usingTime=60&id=2|||||
621472026|중상38-39노상공영주차장|공영주차장||경기 성남시 중원구 상대원동 1627|127.16309103|37.43288178||2019.05.14.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=63639fd71e0aebe5c75d5eb1cf249927&type=P&usingTime=60&id=2|||||
41380901|중앙1노상공영주차장|공영주차장||경기 성남시 중원구 성남동 2126|127.14173264|37.43757928||2020.07.28.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}]|https://m.modu.kr/#/parkinglot?seq=348cfeab8b72f7fca536df4086490946&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 11200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 11200}]}|
11474942|행신제6공영주차장|공영주차장|경기 고양시 덕양구 용현로 15|경기 고양시 덕양구 행신동 764|126.83550288|37.61396493||2019.05.13.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=35a1db89ff31bd64c5472f50427ee9bf&type=P&usingTime=60&id=2|||||
1444059641|제9공영주차장|공영주차장||강원 태백시 황지동 62-6|128.99216208|37.1663282||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b81aa75df40d1a832652aa882cda3e3f&type=P&usingTime=60&id=2|||||
602668579|로데오거리 노상공영주차장|공영주차장||경기 부천시 상동 476|126.75202884|37.49034926||2020.01.28.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '900원', 'title': '30분'}, {'price': '2,100원', 'title': '1시간'}, {'price': '4,500원', 'title': '2시간'}, {'price': '9,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4672401ae72ceea442023ffa88515d4d&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400}, 'prices': [{'dayDisp': '월~금', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400}]}|
26843479|양재시민의숲 매헌역 공영주차장|공영주차장||서울 서초구 양재동 237-2|127.03850729|37.46970071||2021.12.03.|[{'start': '08:00', 'end': '20:59', 'title': '매일'}]||https://m.modu.kr/#/parkinglot?seq=3d45c6974db81c7177e6201ac4e6040d&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 500, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 500}, 'prices': [{'dayDisp': '매일', 'basePrice': 500, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 500}, {'dayDisp': '공휴일', 'basePrice': 500, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 500}]}|
1523065878|양재근린공원 공영주차장|공영주차장||서울 서초구 양재동 311|127.04131179|37.47152161||2020.11.06.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7ceb71b8c3691a6a6c8fe41c9086487c&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}, 'prices': [{'dayDisp': '매일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}, {'dayDisp': '공휴일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}]}|
205003943|철산1동 노외공영주차장|공영주차장|경기 광명시 광복로 42|경기 광명시 철산동 56-25|126.86365314|37.48839453||2020.07.29.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=66521121e84e04e9180b49b2d052ce0b&type=P&usingTime=60&id=2|||||
1782001248|노상공영주차장|공영주차장||강원 횡성군 횡성읍 읍하리 89-9|127.98470455|37.49100785||2019.05.16.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=74b7569b-7001-445d-ac34-127eec8f&type=P&usingTime=60&id=2|||||
17573105|수원종합운동장 동문주차장|공영주차장||경기 수원시 장안구 조원동 775|127.01038547|37.29863094||2019.05.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '350원', 'title': '30분'}, {'price': '550원', 'title': '1시간'}, {'price': '1,150원', 'title': '2시간'}, {'price': '2,350원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=54c3b51a4d5bb571237ad4ba76fc5bee&type=P&usingTime=60&id=2|||||
2033491199|황지자유시장 제1주차장|공영주차장|강원 태백시 시장남길 23-1|강원 태백시 황지동 38-148|128.99333688|37.17316615||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0f4bafd823fa34ac5e3534a9db6292be&type=P&usingTime=60&id=2|||||
21930934|동탄다은1,2공영주차장|공영주차장||경기 화성시 반송동 104-7|127.07260888|37.20083502||2021.03.18.|[{'start': '10:00', 'end': '23:00', 'title': '매일'}, {'start': '10:00', 'end': '23:00', 'title': '공휴일'}]|[{'price': '1,200원', 'title': '2시간'}, {'price': '7,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1d3a815f25c5eeaa613f9b450a0f7468&type=P&usingTime=60&id=2|||||
1155308608|신시장로 노상공영주차장|공영주차장||경기 안성시 서인동 88|127.26864669|37.00739341||2019.05.10.|[{'start': '08:00', 'end': '20:00', 'title': '매일'}, {'start': '08:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '6,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c10d9615345a00812232449312b88f75&type=P&usingTime=60&id=2|||||
2115200357|CGV앞공영주차장|공영주차장||경기 이천시 중리동 240|127.444188|37.27994574||2020.07.30.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '10:00', 'end': '15:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,350원', 'title': '1시간'}, {'price': '2,850원', 'title': '2시간'}, {'price': '5,850원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=67673b82606fc905be5e3c36bd2d408e&type=P&usingTime=60&id=2|||||
20518453|시의회옆공영주차장|공영주차장||경기 부천시 중동 1159-4|126.76432072|37.5027353||2018.10.18.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,700원', 'title': '1시간'}, {'price': '4,100원', 'title': '2시간'}, {'price': '8,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2da01a7c5c33e41c4c66a2afa95cdd3e&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400, 'maxDayPrice': 9500}, 'prices': [{'dayDisp': '매일', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400, 'maxDayPrice': 9500}, {'dayDisp': '공휴일', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400, 'maxDayPrice': 9500}]}|
20590169|밝은빛공영주차장|공영주차장||서울 양천구 신정동 323-18|126.86127687|37.51624363||2019.05.16.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '19:00', 'title': '토'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=57c607cf8453074d926842e1761fe84f&type=P&usingTime=60&id=2|||||
1749449144|물의정원 제2공영주차장|공영주차장||경기 남양주시 조안면 진중리 85-10|127.31321802|37.55865309||2020.10.16.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=74647727df4ae399a4bf100f3d615ca4&type=P&usingTime=60&id=2|||||
18580287|광교공영주차장|공영주차장||경기 수원시 장안구 하광교동 393-2|127.03077852|37.30130167|031-247-9614|2019.05.10.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '1,000원', 'title': '2시간'}, {'price': '2,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a7a5f0e13d5fd7fe1e7351adcd77b571&type=P&usingTime=60&id=2|||||
2050501937|북광장 노상 공영 주차장|공영주차장||경기 화성시 반송동 90-11|127.07425818|37.20566723||2021.03.19.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,200원', 'title': '2시간'}, {'price': '7,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1347018cd72be5c26d5535ed88af17fb&type=P&usingTime=60&id=2|||||
350630830|월드아파트앞 노상공영주차장|공영주차장||경기 안산시 상록구 본오동 881-8|126.8648236|37.3009032||2019.05.16.|[{'start': '09:00', 'end': '21:00', 'title': '주중'}, {'start': '09:00', 'end': '21:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=cda3dbb477dc2e83a8446c549988530e&type=P&usingTime=60&id=2|||||
91922121|백현동카페거리 공영주차장|공영주차장||경기 성남시 분당구 백현동 563|127.11199137|37.38542056||2021.07.05.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a512259ca85eac7b93f97c298c952466&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
1709004139|화곡1동배다리서길 노상공영주차장|공영주차장||서울 강서구 화곡동 949-8|126.84383649|37.52840341||2019.11.05.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '15:00', 'title': '토'}]|[{'price': '1,200원', 'title': '30분'}, {'price': '2,400원', 'title': '1시간'}, {'price': '4,800원', 'title': '2시간'}, {'price': '9,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=50a048359324920655447d0d350f7ab8&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200, 'maxDayPrice': 10000}, 'prices': [{'dayDisp': '매일', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200, 'maxDayPrice': 10000}, {'dayDisp': '공휴일', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200, 'maxDayPrice': 10000}]}|
1358618978|온조대왕체육관옆 노외공영주차장|공영주차장||서울 강동구 고덕동 302|127.15698782|37.55733969||2019.12.27.|||||||{'today': {'dayDisp': '월~토', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150}, 'prices': [{'dayDisp': '월~토', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150}]}|
991591869|어울림복개천 공영 주차장|공영주차장|경기 오산시 오산로190번길 31-1|경기 오산시 원동 772-15|127.07206403|37.14427787||2021.03.16.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5a2ea96a980372037eac99a771aad33b&type=P&usingTime=60&id=2|||||
1917632435|큰시장공영주차장|공영주차장||경기 동두천시 생연동 811-1|127.05124512|37.89984427||2020.12.31.|[{'start': '09:00', 'end': '20:00', 'title': '주중'}, {'start': '09:00', 'end': '20:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '900원', 'title': '1시간'}, {'price': '1,700원', 'title': '2시간'}, {'price': '3,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=643f03741091411f09a69295224888d4&type=P&usingTime=60&id=2|||||
18071139|고척근린공원 지하주차장|공영주차장||서울 구로구 고척동 산 9-14|126.85251981|37.50405415||2021.10.12.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=23c07686c73722892d93a29c7eb3a791&type=P&usingTime=60&id=2|||||
17766907|청계산청룡 공영주차장|공영주차장||서울 서초구 신원동 224-3|127.05971388|37.44638451||2019.05.15.|[{'start': '05:00', 'end': '19:00', 'title': '토'}, {'start': '05:00', 'end': '19:00', 'title': '일'}, {'start': '05:00', 'end': '19:00', 'title': '공휴일'}]||https://m.modu.kr/#/parkinglot?seq=c821f77dea9808b2f616e0abd1da29bc&type=P&usingTime=60&id=2|||||
124015280|욕은지길2 공영주차장|공영주차장||인천 계양구 계산동 953-1|126.72496791|37.5427105||2019.05.20.||[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=aac95b15a7ca0b8610b8da72d8986d3c&type=P&usingTime=60&id=2|||||
2125246630|중앙7-1 노상공영주차장|공영주차장|경기 성남시 중원구 산성대로 274|경기 성남시 중원구 중앙동 880|127.14762319|37.44050487||2019.11.01.|||||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 11200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 11200}]}|
20563082|일산역 공영주차장|공영주차장||경기 고양시 일산서구 일산동 655-628|126.76919618|37.68275373||2020.07.07.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=fe9c4698e07a66a7c073ea60da30e684&type=P&usingTime=60&id=2|||||
11512746|삼산3차공영주차장|공영주차장||인천 부평구 삼산동 390-4|126.74357277|37.52218797||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9fc7f2623f39ab69762cc05b5a9257e5&type=P&usingTime=60&id=2|||||
20514592|당정제1공영주차장|공영주차장|경기 군포시 한세로44번길 21-10|경기 군포시 당정동 969-1|126.95470687|37.34742989||2019.05.15.|[{'start': '08:00', 'end': '24:00', 'title': '주중'}, {'start': '08:00', 'end': '24:00', 'title': '토'}, {'start': '10:00', 'end': '22:00', 'title': '일'}, {'start': '10:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,400원', 'title': '2시간'}, {'price': '2,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=44b31082e33b9e05901e928aa2cf4a81&type=P&usingTime=60&id=2|||||
11512751|삼산4차공영주차장|공영주차장||인천 부평구 삼산동 394-9|126.74760662|37.52020725||2019.05.21.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '17:00', 'title': '토'}]||https://m.modu.kr/#/parkinglot?seq=27614b03c6b0e077c2399f92ba7fd67a&type=P&usingTime=60&id=2|||||
