ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
2081192657|학여울역 환승공영주차장|공영주차장|서울 강남구 남부순환로 3104|서울 강남구 대치동 514|127.07270457|37.49690589|02-3405-4074|2021.06.10.|[{'start': '05:00', 'end': '01:00', 'title': '매일'}, {'start': '05:00', 'end': '01:00', 'title': '공휴일'}]|[{'price': '1,560원', 'title': '30분'}, {'price': '3,120원', 'title': '1시간'}, {'price': '6,240원', 'title': '2시간'}, {'price': '12,480원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c8d95d5fe86eb3256e06a24c77ca0a9e&type=P&usingTime=60&id=2|||||
791964571|반포2동공영주차장|공영주차장|서울 서초구 신반포로15길 6|서울 서초구 반포동 5-1|126.99534044|37.50429119||2021.01.29.|[{'start': '05:00', 'end': '24:00', 'title': '매일'}, {'start': '05:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2847843db213723f321f124c106f2a98&type=P&usingTime=60&id=2|||||
17766936|테헤란로69길 공영주차장|공영주차장||서울 강남구 삼성동 172-99|127.0524985|37.5065105|1544-3113|2021.01.14.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f942d14c2548921644aa43cbe22d8e95&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}]}|
1096695799|밤고개로21길 공영주차장|공영주차장||서울 강남구 율현동 77-22|127.11449001|37.473561|1544-3113|2021.01.14.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6acfe9a9ba3a1cc8ebb91403380df2b8&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, 'prices': [{'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, {'dayDisp': '공휴일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}]}|
1798150650|송정동공영주차장|공영주차장||서울 성동구 송정동 72-242|127.0685663|37.55322189||2021.07.22.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0ec62a4efded34553eb4b93d4b1a96da&type=P&usingTime=60&id=2|||||
2002667225|반포복개천공영주차장|공영주차장||서울 서초구 반포동 131-1|127.01014243|37.50408001||2019.07.18.|||||||{'today': {'dayDisp': '매일', 'basePrice': 800, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 800}, 'prices': [{'dayDisp': '매일', 'basePrice': 800, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 800}, {'dayDisp': '공휴일', 'basePrice': 800, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 800}]}|
856211693|은마아파트 노상공영주차장|공영주차장||서울 강남구 대치동 317-2|127.06410309|37.49926429|1544-3113|2021.01.14.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '1,800원', 'title': '30분'}, {'price': '3,600원', 'title': '1시간'}, {'price': '7,200원', 'title': '2시간'}, {'price': '14,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=478083db65254734d9cfbc29a2e15f72&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 300, 'baseTime': 5, 'unitTime': 2, 'unitPrice': 600, 'maxDayPrice': 24000}, 'prices': [{'dayDisp': '월~토', 'basePrice': 300, 'baseTime': 5, 'unitTime': 2, 'unitPrice': 600, 'maxDayPrice': 24000}]}|
17772338|영동대로106길 공영주차장|공영주차장||서울 강남구 삼성동 172-22|127.06184389|37.51335361|1544-3113|2021.11.24.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '1,800원', 'title': '30분'}, {'price': '3,600원', 'title': '1시간'}, {'price': '7,200원', 'title': '2시간'}, {'price': '14,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5c517a4fe3a05e87129a54f4d57579b7&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 600, 'maxDayPrice': 24000}, 'prices': [{'dayDisp': '월~금', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 600, 'maxDayPrice': 24000}]}|
291017957|단대동 제1공영주차장|공영주차장|경기 성남시 수정구 논골로 54|경기 성남시 수정구 단대동 27-1|127.1586273|37.45878478|031-731-8267|2020.03.23.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2730aae2a252b322c09fa352c747cb89&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
20346733|압구정428 공영주차장|공영주차장|서울 강남구 압구정로 161|서울 강남구 압구정동 428|127.02650865|37.52684583|1544-3113|2021.01.20.|[{'start': '09:00', 'end': '21:00', 'title': '매일'}, {'start': '09:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3c4a89bcc58dc1a39fdf4b0246c4649e&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}]}|
943673542|송림식당길 노상공영주차장|공영주차장|서울 광진구 자양번영로 79|서울 광진구 자양동 227-137|127.07644082|37.53674409|02-2049-4595|2021.05.26.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}, {'start': '09:00', 'end': '15:00', 'title': '토'}]|[{'price': '1,200원', 'title': '30분'}, {'price': '2,400원', 'title': '1시간'}, {'price': '4,800원', 'title': '2시간'}, {'price': '9,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8a8ed32c6cd95f647b6d03a8773eebed&type=P&usingTime=60&id=2|||||
16765131|이수공영주차장|공영주차장|서울 서초구 방배중앙로 193|서울 서초구 방배동 761-3|126.98539746|37.49627773||2020.05.11.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d128605e25c0e42cc1ecff0055ac8970&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}, 'prices': [{'dayDisp': '매일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}, {'dayDisp': '공휴일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}]}|
27133057|동작공영주차장|공영주차장||서울 서초구 반포동 1333-1|126.9808412|37.50555834||2021.02.16.|[{'start': '13:00', 'end': '22:00', 'title': '매일'}, {'start': '13:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7ce4de4c7efa1c8f00c7fe14c930befb&type=P&usingTime=60&id=2|||||
2046012239|하이파킹 교대역동측 주차장|공영주차장||서울 서초구 서초동 1673-7|127.01550105|37.49382057||2021.10.26.|[{'start': '09:00', 'end': '23:00', 'title': '매일'}, {'start': '09:00', 'end': '23:00', 'title': '공휴일'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f5c0081515f0627202234d50809f3d44&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}]}|
1316152463|압구정로29길 노상공영주차장|공영주차장||서울 강남구 압구정동 453|127.02784918|37.52972513|1544-3113|2021.01.14.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '1,200원', 'title': '30분'}, {'price': '2,400원', 'title': '1시간'}, {'price': '4,800원', 'title': '2시간'}, {'price': '9,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c9e660b262f29d933ae4ee164f206727&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200}]}|
20515204|논현로32길15공영주차장|공영주차장|서울 강남구 논현로32길 15|서울 강남구 도곡동 516-2|127.04339019|37.48429898|1544-3113|2021.01.14.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,800원', 'title': '30분'}, {'price': '3,600원', 'title': '1시간'}, {'price': '7,200원', 'title': '2시간'}, {'price': '14,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2b378173965f84be191c964250cfa23e&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 300, 'maxDayPrice': 25000}, 'prices': [{'dayDisp': '매일', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 300, 'maxDayPrice': 25000}, {'dayDisp': '공휴일', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 300, 'maxDayPrice': 25000}]}|
1115982251|중곡시장 주차장|공영주차장||서울 광진구 중곡동 221-6|127.08189572|37.56380462||2019.11.15.|[{'start': '09:00', 'end': '21:00', 'title': '매일'}, {'start': '09:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e0446cd7c34aced61c6bb97df2633ddd&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 500}, 'prices': [{'dayDisp': '매일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 500}, {'dayDisp': '공휴일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 500}]}|
193952789|대왕초등학교 공영주차장|공영주차장||서울 강남구 세곡동 517|127.10603653|37.46422721||2021.11.26.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2c16bf159ea0540f6d96599f10b2a9fd&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, 'prices': [{'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, {'dayDisp': '공휴일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}]}|
17766932|강남대로150길 노상공영주차장|공영주차장||서울 강남구 논현동 279-73|127.02074051|37.51588359|1544-3113|2021.01.14.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e0aa212cf25530debca613aa65a7587f&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}]}|
23887983|성수2가3동 공영주차장|공영주차장|서울 성동구 광나루로4가길 23|서울 성동구 성수동2가 299-19|127.05517866|37.54912306||2021.10.08.|[{'start': '00:00', 'end': '24:00', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6f05f924cbb2ad93ca197cbcbc92c184&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, 'prices': [{'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, {'dayDisp': '공휴일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}]}|
27597289|광나루한강공원 제1주차장|공영주차장||서울 강동구 암사동 613-8|127.12328862|37.55398022||2020.07.03.|[{'start': '06:00', 'end': '24:00', 'title': '매일'}, {'start': '06:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,600원', 'title': '1시간'}, {'price': '2,800원', 'title': '2시간'}, {'price': '5,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=998d30e4f97d2f1bf93ae831ebeb7b84&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 10000}, 'prices': [{'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 10000}, {'dayDisp': '공휴일', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 10000}]}|
16420819|서초구립서래마을공영주차장|공영주차장|서울 서초구 서래로4길 5|서울 서초구 반포동 90-7|126.99876963|37.49703637||2020.06.20.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1e8431d0ed575129a1e7657872dbc673&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}, 'prices': [{'dayDisp': '매일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}, {'dayDisp': '공휴일', 'basePrice': 300, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 300}]}|
1656116199|노상공영주차장|공영주차장||서울 강남구 대치동 78-29|127.0682837|37.50517976||2019.05.28.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '1,200원', 'title': '30분'}, {'price': '2,400원', 'title': '1시간'}, {'price': '4,800원', 'title': '2시간'}]|https://m.modu.kr/#/parkinglot?seq=cb49e570090e2cd3740120cf76ab2e19&type=P&usingTime=60&id=2|||||
332617554|05-05구간 공영주차장|공영주차장||서울 성동구 행당동 4-23|127.03933229|37.55979722||2020.01.03.|||||||{'today': {'dayDisp': '월~금', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250, 'maxDayPrice': 10000}, 'prices': [{'dayDisp': '월~금', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250, 'maxDayPrice': 10000}]}|
17389789|반포4동주민센터 공영주차장|공영주차장|서울 서초구 사평대로28길 70|서울 서초구 반포4동 74-7|127.00031212|37.49744003||2020.06.04.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=edd5974b8ecc9c4b5fefa921f926723a&type=P&usingTime=60&id=2|||||
1940257404|노상공영주차장|공영주차장||서울 송파구 잠실동 1-1|127.08782344|37.51764665||2019.05.13.|[{'start': '06:00', 'end': '24:00', 'title': '매일'}, {'start': '06:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,600원', 'title': '1시간'}, {'price': '2,800원', 'title': '2시간'}, {'price': '5,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=95208d6b9220b0fd3617130b137cae96&type=P&usingTime=60&id=2|||||
943978491|노상공영주차장|공영주차장||서울 강남구 압구정동 386|127.02046011|37.52878509||2019.10.16.|[{'start': '06:00', 'end': '24:00', 'title': '매일'}, {'start': '06:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,600원', 'title': '1시간'}, {'price': '2,800원', 'title': '2시간'}, {'price': '5,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d3b602d5a194df07cd2604da9c412b5b&type=P&usingTime=60&id=2|||||
580371281|한국국토정보공사 강동송파지사 주차장|공영주차장|서울 강동구 풍성로 144|서울 강동구 성내동 520-2|127.12796174|37.53097815||2020.07.17.|[{'start': '07:00', 'end': '20:00', 'title': '주중'}]||https://m.modu.kr/#/parkinglot?seq=6b9a506425c93aad6f80f9dbc20e6d08&type=P&usingTime=60&id=2|||||
20576986|로데오길노상공영주차장|공영주차장||서울 송파구 문정동 3-2|127.12566151|37.49107246|02-400-1633|2019.09.17.|[{'start': '12:00', 'end': '21:00', 'title': '매일'}, {'start': '12:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f5a4698ac86847308103bd8e92ba872e&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150, 'maxDayPrice': 15000}, 'prices': [{'dayDisp': '매일', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150, 'maxDayPrice': 15000}, {'dayDisp': '공휴일', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150, 'maxDayPrice': 15000}]}|
17772267|테헤란로26길 공영주차장|공영주차장||서울 강남구 역삼동 803-8|127.0359477|37.49979069|1544-3113|2021.01.14.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d7d465b1aacccae9a2218f38ec5ab8a2&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400}]}|
25613925|명일동 공영주차장|공영주차장||서울 강동구 명일동 47-9|127.15594385|37.55361667||2019.05.09.|[{'start': '09:00', 'end': '20:00', 'title': '주중'}, {'start': '09:00', 'end': '15:00', 'title': '토'}]|[{'price': '1,320원', 'title': '30분'}, {'price': '2,640원', 'title': '1시간'}, {'price': '5,280원', 'title': '2시간'}, {'price': '10,560원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8a6d928893b062239bd0bf0c6b356be8&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}, 'prices': [{'dayDisp': '매일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}, {'dayDisp': '공휴일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}]}|
1608104251|서초역 공영주차장|공영주차장|서울 서초구 반포대로28길 7|서울 서초구 서초동 1542-12|127.00896009|37.49051635|02-2155-7294|2021.02.03.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=dc08eaaf6b77fe46995865f74b45a407&type=P&usingTime=60&id=2|||||
17768288|언주로171길 노상공영주차장|공영주차장|서울 강남구 압구정로36길 17|서울 강남구 신사동 621|127.032265|37.52751475|1544-3113|2021.01.14.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f3df102629099cf53364ec8f7b84e396&type=P&usingTime=60&id=2|||||
20518987|압구정고가1주차장|공영주차장|서울 강남구 압구정로 지하 172|서울 강남구 신사동 668|127.0284078|37.52603719|02-445-0501|2020.02.13.|[{'start': '08:00', 'end': '21:00', 'title': '매일'}, {'start': '08:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=53481a614e1bf7a7081afbbb17ba62a3&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 500, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 500}, 'prices': [{'dayDisp': '매일', 'basePrice': 500, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 500}, {'dayDisp': '공휴일', 'basePrice': 500, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 500}]}|
20535679|삼전동공영주차장|공영주차장|서울 송파구 백제고분로32길 25-17|서울 송파구 삼전동 175-8|127.09584604|37.50026635|02-412-1532|2021.09.07.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3e8e0fe32f52522d08e5587990d65a78&type=P&usingTime=60&id=2|||||
27218338|공영주차장|공영주차장||서울 송파구 풍납동 175|127.116072|37.53593152|02-2203-0544|2018.03.27.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c8a50dbd8e13d53a89db45cb74a74415&type=P&usingTime=60&id=2|||||
23371072|장안2동 공영주차장|공영주차장|서울 동대문구 답십리로65길 124-5|서울 동대문구 장안동 286-9|127.07060096|37.57826388|02-2290-6417|2019.10.01.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '780원', 'title': '30분'}, {'price': '1,560원', 'title': '1시간'}, {'price': '3,120원', 'title': '2시간'}, {'price': '6,240원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7a04baa0b4eb0c677a9fead2ab78ae35&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 130, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 130}, 'prices': [{'dayDisp': '매일', 'basePrice': 130, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 130}, {'dayDisp': '공휴일', 'basePrice': 130, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 130}]}|
178054062|삼희상가 노상공영주차장|공영주차장||서울 동대문구 답십리동 530-3|127.05449294|37.56627927||2019.10.01.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '15:00', 'title': '토'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c1872a5443b0cb71e745b9e69e888f37&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 500, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 500}, 'prices': [{'dayDisp': '월~토', 'basePrice': 500, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 500}]}|
