##NAME|SUBNAME|ID|TELNUM|NEWADDR|FEAT|OT|XCOORD|YCOORD@@본죽
본죽&비빔밥|판교역점|SMAI067|031-8016-1753|경기도 성남시 분당구 대왕판교로606번길 31 (삼평동)||평일 9:30~21:30 / 주말 09:30~21:00|127.11066195501665|37.39668729485433
본죽&비빔밥|인천청라신도시점|SMAD004|032-561-7999|인천광역시 서구 푸른로8번안길 6 (경서동)|포장;주차;예약|평일 09:00~22:00주말 09:00~21:00|126.62934040216872|37.52515713321719
본죽&비빔밥|음성혁신두성점|SMAP004|043-882-6277|충청북도 음성군 맹동면 대하로 242|포장;주차|오전9시~오후9시|127.54294253109506|36.90893378032016
본죽&비빔밥|김해진영점|SGAF028|055-343-6288|경상남도 김해시 진영읍 김해대로361번길 12 (진영읍)||평일 09:00~22:00 주말/공휴일 09:00~22:00|128.72982872393658|35.30784548976477
본죽&비빔밥|발산사거리점|SMAA062|02-2668-6288|서울특별시 강서구 공항대로 269-15 (마곡동, 힐스테이트에코마곡)||평일,토요일 - 10:00~22:00, 일요일 - 11:30~20:00|126.83724318107812|37.55961229835335
본죽&비빔밥|고려대점|SMAA051|02-921-7921|서울특별시 성북구 인촌로 90, 2층,3층 (안암동5가)||평일/토요일 09:00~21:00 일요일/공휴일 11:00~21:00|127.02924694179077|37.58614163192686
본죽&비빔밥|수원역사직영점|SMAI020|031-240-1362|경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)|포장;주차;예약|월~일 08:00~21:30|127.00009470015192|37.26567857877074
본죽&비빔밥|충정로브라운스톤점|SMAA077|02-364-6282|서울특별시 중구 청파로 464 (중림동, 브라운스톤서울)|||126.96822769418286|37.56081941992014
본죽&비빔밥|대구동성로중앙점|SMAC018|053-424-6288|대구광역시 중구 중앙대로 388|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|128.59376874727906|35.86768435717525
본죽&비빔밥|포항문덕원동점|SMAK018|054-293-6888|경상북도 포항시 남구 오천읍 냉천로320번길 51-6|포장;예약|평일, 토요일 09:00~22:00 / 일요일 휴무|129.40324712682113|35.965299894322406
본죽&비빔밥|포항효자점|SMAK019|054-278-9288|경상북도 포항시 남구 효성로 12-3 (효자동, 새바빌딩)|||129.33503477867842|36.00613283820574
본죽&비빔밥|경산하양점|SMAK009|053-854-2221|경상북도 경산시 하양읍 하양로 56||평일/주말 09:00~21:00 매주 일요일 휴무|128.81502481889788|35.910436184055165
본죽&비빔밥|분당롯데점|SMAI043|031-715-6607|경기도 성남시 분당구 백현로101번길 12 (수내동)|||127.11235783048699|37.37674785911537
본죽&비빔밥|아산모종점|SMAN014|041-541-6289|충청남도 아산시 모종남로12번길 11 (모종동)|포장|09:30 ~ 21:00|127.02080904256913|36.77877331474462
본죽&비빔밥|인천부평점|SMAD015|032-515-2830|인천광역시 부평구 부평문화로 51||월~토 9:00-22:00 일요일 9:00-21:00|126.7218078948427|37.49416439258777
본죽&비빔밥|광주풍암점|SMAE009|062-655-5575|광주광역시 서구 풍암1로21번길 3-24 (풍암동)|||126.87830710840045|35.12650189761828
본죽&비빔밥|장지파인타운점|SMAA065|02-443-6288|서울특별시 송파구 충민로2길 24 (장지동, 리더스프라자)|||127.12728285238661|37.47764300101106
본죽&비빔밥|진주초전점|SMAJ020|055-755-6282|경상남도 진주시 초전북로 74 (초전동)||평일 : 09시~21시 토요일/일요일 : 09시~21시 휴무 : 첫째, 셋째 일요일 휴무|128.11499015823048|35.208431476154836
본죽&비빔밥|잠실점|SMAA048|02-3432-6288|서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 1동 104호|포장;주차;예약|평일,일요일09:00~21:00/토요일09:00~15:00|127.10180492697252|37.51788140382211
본죽&비빔밥|부산명지국제중앙점|SMAB008|051-293-6288|부산광역시 강서구 명지국제8로 240 (명지동)|포장;주차;예약|8:30~21:30 일요일은 휴무|128.9188857001076|35.09782871923505
본죽&비빔밥|제주강정점|SMAQ004|064-739-6277|제주특별자치도 서귀포시 대청로25번길 4 (강정동)||월~토 : 09:00~20:00, 매주 일요일 휴무|126.50265632166648|33.25280056613428
본죽&비빔밥|불광역아울렛점|SMAA067|02-387-6888|서울특별시 은평구 불광로 16 (대조동)|||126.92823227005348|37.60967894572965
본죽&비빔밥|칠곡경북대병원점|SMAC019|053-322-6288|대구광역시 북구 호국로 807-35||08:00~20:00(연중무휴)|128.56619731197122|35.956247130654646
본죽&비빔밥|익산영등점|SMAM012|063-832-5559|전라북도 익산시 무왕로9길 7 (영등동)|||126.97302299332009|35.95915785919916
본죽&비빔밥|시흥배곧점|SMAI070|031-431-6289|경기도 시흥시 서울대학로278번길 19-8 (정왕동, 새롬프라자)|포장;예약|9:00 ~ 21:00|126.7283548532914|37.3698361130402
본죽&비빔밥|영등포시장로타리점|SMAA073|02-2635-6882|서울특별시 영등포구 영등포로 219 (영등포동5가)|포장;예약|평일 10:00~21:30 /일요일 11:00~21:00|126.90574841353688|37.52014378399219
본죽&비빔밥|서충주점|SMAP008|043-857-6282|충청북도 충주시 중앙탑면 원앙길 8-14|||127.82497235695786|37.01629536268381
본죽&비빔밥|미사센트럴점|SMAI075|031-795-6255|경기도 하남시 미사강변대로 80 (풍산동, 그린프라자)|포장;주차|영업시간(월-토) 10:00 - 21:00, 매주 일요일 휴무|127.18785357328778|37.55703783045185
본죽&비빔밥|목동파라곤점|SMAA079|02-2647-6233|서울특별시 양천구 목동서로 155 (목동, 목동파라곤)|||126.87504497676052|37.529889359014696
본죽&비빔밥|울산야음점|SMAG008|052-227-6288|울산광역시 남구 수암로149번길 9 (야음동, 대하미르빌주상복합아파트)||월~일 09:00~21:00|129.32232324177406|35.527661242418375
본죽&비빔밥|경기광주점|SMAI069|031-766-6289|경기도 광주시 광주대로 11-26 (역동)|포장;예약|평일/주말 10:00 - 21:00|127.25945874392913|37.40830822203026
본죽&비빔밥|보령동대점|SMAN009|041-934-6288|충청남도 보령시 평원길 16-9 (동대동)|포장|월~토 : 09:00~22:00, 일요일 휴무|126.61097260357329|36.34771365813353
본죽&비빔밥|익산동산이마트점|SMAM007|063-837-6233|전라북도 익산시 서동로 31||10:00~21:00|126.95640617238156|35.93103061938131
본죽&비빔밥|안산상공회의소점|SMAI061|031-401-0153|경기도 안산시 단원구 적금로 120 (고잔동, 안산상공회의소)|포장;주차;예약|월~토 9:00 - 21:00 / 일요일 휴무|126.8264050990218|37.31893954079162
본죽&비빔밥|포항세명병원점|SMAK012|054-276-6233|경상북도 포항시 남구 상공로 132 (대도동)|||129.36189897477126|36.01899534758156
본죽&비빔밥|김천혁신점|SMAK007|054-436-6288|경상북도 김천시 혁신3로 19|포장;주차;예약|09:30~21:00(매주 일요일 휴무|128.1826120845712|36.116755566300796
본죽&비빔밥|인천연수점|SMAD012|032-821-1513|인천광역시 연수구 먼우금로 194 (연수동)|포장;주차;예약|매일 9:00-22:00|126.67699159886124|37.4143326540335
본죽&비빔밥|위례창곡점|SMAI068|031-723-6288|경기도 성남시 수정구 위례동로 147 (창곡동, 위례건아타워)||09시~21시|127.15011100920998|37.47308232679886
본죽&비빔밥|망원역점|SMAA072|02-3143-6288|서울특별시 마포구 망원로 85 (망원동)|||126.90614021306698|37.557733809991795
본죽&비빔밥|건대점|SMAA075|02-469-6288|서울특별시 광진구 능동로 95 (자양동)|||127.07014803201713|37.5395284847792
본죽&비빔밥|구미옥계점|SMAK014|054-476-6288|경상북도 구미시 옥계북로 17 (옥계동)|포장;예약|09:00~21:30(일요일 휴무)|128.41947651993334|36.13867915642039
본죽&비빔밥|대구경북대병원점|SMAC014|053-253-6288|대구광역시 중구 동덕로 129|포장;예약|평일/주말 08:00~21:00|128.60319313528822|35.86617838090683
본죽&비빔밥|대구중구남산점|SMAC026|053-257-6288|대구광역시 중구 달구벌대로 1950 (남산동, 남산그린타운)|포장;예약|09:00 ~ 22:00|128.57674430809473|35.862916705837385
본죽&비빔밥|강릉중앙점|SMAH006|033-648-3288|강원도 강릉시 임영로 115 (성내동)||평일, 토요일 09:00 ~ 21:00|128.89349585935443|37.7519059820318
본죽&비빔밥|신사점|SMAA066|02-549-6233|서울특별시 강남구 도산대로11길 5 (신사동)|||127.0222749108532|37.517847493318435
본죽&비빔밥|대전법동점|SMAF009|042-625-7400|대전광역시 대덕구 계족산로17번길 115 (법동)|||127.43178627539324|36.36694201068205
본죽&비빔밥|마산석전양덕점|SMAJ023|055-252-6288|경상남도 창원시 마산회원구 3·15대로 654 (석전동)|포장;예약|월-일 9:00 - 21:30|128.57755316119233|35.2313232139364
본죽&비빔밥|향남2지구점|SMAI053|031-354-6242|경기도 화성시 향남읍 상신하길로328번길 8-13||월-금 : 9:00~21:00 매달 홀수 일요일 휴무|126.91193068698158|37.11670897222493
본죽&비빔밥|제주아라점|SMAQ003|064-726-6288|제주특별자치도 제주시 아란9길 6 (아라일동)||평일 09:30~21:30 주말/공휴일 09:30~21:30|126.54503493049604|33.47260298125989
본죽&비빔밥|대구상인롯데점|SJEA013|053-633-5100|대구광역시 달서구 월곡로 268-6|포장;주차;예약|09:00~22:00 연중무휴(명절제외)|128.53930777528794|35.81844910136195
본죽&비빔밥|대구구병원점|SMAC027|053-524-6288|대구광역시 달서구 달구벌대로 1600 (감삼동)|||128.54176677523913|35.85152962247177
본죽&비빔밥|시흥사거리점|SMAI059|02-808-6288|서울특별시 금천구 금하로 619 (시흥동)|포장;예약|평일 09:30~21:30/토요일: 09:30~21:00 일요일 11:00~18:00|126.89992636734779|37.454697004048064
본죽&비빔밥|구미신평비산점|SMAK016|054-462-5530|경상북도 구미시 신비로 95 (공단동, 강변파라디아)|||128.37213524723367|36.12070723976762
본죽&비빔밥|장한평역점|SMAA058|02-2244-6211|서울특별시 동대문구 천호대로 427-4 (장안동)|포장|평일/토요일 09:00~21:00 공휴일 09:00~21:00 일요일 휴무|127.06676439991934|37.56183916206265
본죽&비빔밥|충남태안점|SJDD011|041-675-6289|충청남도 태안군 태안읍 중앙로 165|포장;주차;예약|09:00~21:00|126.3060216878162|36.74981526254732
본죽&비빔밥|강남역점|SMAA035|02-525-6653|서울특별시 서초구 서초대로78길 36 강남지웰타워 201호|포장;주차;예약|평일 10:00~21:00, 토요일/공휴일 11:00~20:00 * 일요일 휴무|127.02815732991374|37.49471202957206
본죽&비빔밥|파주산내마을점|SMAI052|031-941-6233|경기도 파주시 책향기로 573 (목동동)||매일 9:00- 20:30|126.7343761802297|37.72775428708796
본죽&비빔밥|강남점|SMAA055|02-557-6233|서울특별시 강남구 강남대로94길 21 (역삼동)||평일 : 09시~22시 주말 : 09시~22시|127.02896440730055|37.499725034738276
본죽&비빔밥|강남성심병원점|SMAA060|02-835-6288|서울특별시 영등포구 시흥대로 681 (대림동, 삼성YJ그랜드빌딩)|포장;주차|평일: 9시~22시 까지/토요일: 9시~21시 까지/일요일: 9시~21시 까지|126.90872794786623|37.492312281473296
본죽&비빔밥|역삼역점|SMAA044|02-539-6234|서울특별시 강남구 봉은사로30길 78|포장;주차;예약|평일 09:00~22:00 토요일,일요일 10:00~22:00|127.0370177220086|37.502487071811515
본죽&비빔밥|연희점|SMAA050|02-324-8866|서울특별시 서대문구 연희맛로 18 (연희동)||09:30 ~ 22:00|126.92984459045395|37.566716990779746
본죽&비빔밥|제주삼화점|SMAQ002|064-757-6288|제주특별자치도 제주시 건주로 43 (도련일동)|포장;주차;예약|평일,토요일 9:00~20:30 / 매주 일요일 휴무|126.58098803079734|33.51562044360384
본죽&비빔밥|부산괴정점|SMAB009|051-208-7780|부산광역시 사하구 낙동대로 231 (괴정동)|포장;예약|평일 09:30~21:00 , 토요일:09:30~21:00 일요일09:30~20:30|128.99172871719736|35.099407579464945
본죽&비빔밥|대구MBC네거리점|SGAF036|053-742-9940|대구광역시 수성구 동대구로 389 (범어동)|포장;주차;예약|평일 09:00~21:00 / 토요일 09:00~20:00 / 일요일 휴무|128.62628117451894|35.865244399962776
본죽&비빔밥|해운대신도시백병원점|SBAF010|051-704-6329|부산광역시 해운대구 좌동 좌동순환로 252 (좌동, 대원아파트)|포장;주차;예약|평일/주말/공휴일 09:00~21:00|129.18000605619122|35.172857879605424
본죽&비빔밥|당산점|SMAA046|02-2635-6287|서울특별시 영등포구 양평로 16, 1층 (당산동6가,대정프라자)|포장;주차;예약|09:00~21:30 공휴일: 09:30~21:30|126.90450142539609|37.53288655100115
본죽&비빔밥|홍성점|SMAN005|041-632-6282|충청남도 홍성군 홍성읍 조양로 140|포장;예약|월요일~일요일-09:00~22:00|126.66523460272289|36.601651162747665
본죽&비빔밥|의정부민락중앙점|SMAI066|031-851-6282|경기도 의정부시 천보로 38 (민락동)|||127.09685843545114|37.74403659214501
본죽&비빔밥|대전둔산점|SMAF005|042-482-6288|대전광역시 서구 둔산로 8 (둔산동)|||127.37489281312241|36.35232238793711
본죽&비빔밥|안양1번가점|SMAI049|031-448-1003|경기도 안양시 만안구 안양로 276||평일 09:00-21:30, 주말 09:00~21:00|126.92305504994441|37.397294300110204
본죽&비빔밥|선능점|SMAA052|02-566-7763|서울특별시 강남구 선릉로 424|포장;예약|평일 09:00~21:30 / 토요일 09:00~21:00, 일요일 10:00~21:00|127.05006445562363|37.50291114164506
본죽&비빔밥|대구금호점|SMAC020|053-314-6288|대구광역시 북구 내곡로 38||09:00~21:00|128.5098986331961|35.89898902678124
본죽&비빔밥|대구국제공항점|SMAC017|053-981-0110|대구광역시 동구 공항로 221|포장;주차;예약|06:00 ~ 21:00|128.63755583356019|35.89988945241127
본죽&비빔밥|부천상동점|SMAI019|032-321-8660|경기도 부천시 상동로 84 (상동, 영플러스)|포장;주차;예약|월~토 10:00~22:00|126.753486186246|37.50450979151967
본죽&비빔밥|나주혁신호수공원점|SJGC002|061-333-6288|전라남도 나주시 그린로 339|포장;주차;예약|월~금 09:00~21:00 토 09:00~20:30 일요일 휴무|126.7940213562366|35.016727191923636
본죽&비빔밥|거제아주점|SMAJ009|055-682-6282|경상남도 거제시 아주로 40 (아주동)|포장;예약|월~토 09:30~21:00/일요일 휴무|128.6903533364368|34.86526954821829
본죽&비빔밥|대구대곡역점|SMAC025|053-638-6288|대구광역시 달성군 화원읍 비슬로 2727|||128.51305219545156|35.80994753904658
본죽&비빔밥|울산무거점|SMAG007|052-247-6288|울산광역시 남구 옥현로46번길 5-12 (무거동)||월~일 09:30~21:00|129.26198441028458|35.54082525453085
본죽&비빔밥|세종대평점|SMAR001|044-867-5758|세종특별자치시 한누리대로 2265 (대평동, 세종메디컬센터)|||127.2771912862051|36.472123550524216
본죽&비빔밥|태릉입구역점|SMAA054|02-974-0101|서울특별시 노원구 동일로 992 (공릉동, 대화빌딩)||매일 10:00~21:00|127.07560953459992|37.61880536182129
본죽&비빔밥|대화역점|SMAI058|031-925-1080|경기도 고양시 일산서구 강성로 247 (대화동, 명진프라자빌딩)|||126.74940551076476|37.676110984357926
본죽&비빔밥|대구동산병원점|SMAC024|053-252-6288|대구광역시 중구 국채보상로 468 (대신동)|||128.58191762953115|35.87032819009048
본죽&비빔밥|원주법원점|SMAH005|033-744-8949|강원도 원주시 능라동길 70 (무실동)||평일, 주말 09:00 - 21:00|127.93020134220386|37.33379470260028
본죽&비빔밥|대구달서구청점|SMAC021|053-636-6287|대구광역시 달서구 학산로 7길 5||평일,토요일: 09:00~21:40 일요일 : 10:00~20:00|128.531691017749|35.82812032299887
본죽&비빔밥|성남중앙병원점|SMAI045|031-735-6288|경기도 성남시 중원구 산성대로476번길 6, 1층(금광동)|포장;주차;예약|09:30~21시 / 토일 공휴일 09:00~20:00|127.16147373594012|37.45371723788206
본죽&비빔밥|대구만촌이마트점|SMAC013|053-756-8900|대구광역시 수성구 동원로 135|포장;주차;예약|월요일~일요일- 09:00~21:00|128.63346936719805|35.86918035084035
본죽&비빔밥|세종시청점|SMAP006|044-867-6277|세종특별자치시 한누리대로 2144 (보람동, 스마트허브Ⅱ)|||127.28796310621345|36.47878464221143
본죽&비빔밥|안동강남점|SMAK011|054-856-6288|경상북도 안동시 강남5길 5||09:00~21:00|128.73599144522973|36.550552529692474
본죽&비빔밥|대구북구청점|SMAC023|053-356-6288|대구광역시 북구 원대로 91 (노원동1가)|||128.58174455480014|35.88567874866762
본죽&비빔밥|시청점|SMAA041|02-771-6388|서울특별시 중구 세종대로 80, 2층 (태평로2가,세화빌딩)|포장;예약|평일08:00~21:00, 토요일08:00-13:00, 일요일 휴무|126.97698718970663|37.56326135104396
본죽&비빔밥|충남보령점|SMAN016|041-935-0313|충청남도 보령시 주공로 8 (명천동)|||126.60201426104007|36.345442035463805
본죽&비빔밥|수원영통벽적골점|SMAI077|031-205-6288|경기도 수원시 영통구 덕영대로1555번길 16 (영통동, 벽적골롯데아파트)|||127.06158932199499|37.24679110995754
본죽&비빔밥|대전도안신도시점|SMAF010|042-826-0005|대전광역시 유성구 도안대로 512-12 (봉명동)|||127.34086692580398|36.34564384321009
본죽&비빔밥|김해내외동점|SMAJ024|055-322-2235|경상남도 김해시 내외중앙로 68 (내동)|||128.86718887932545|35.23578739829612
본죽&비빔밥|분당야탑점|SMAI057|031-781-0004|경기도 성남시 분당구 야탑로69번길 8 (야탑동, 한주코아)|포장;배달;주차;예약|매일 09:00~21:30 / 일요일 휴무|127.12682582358221|37.41052515072024
본죽&비빔밥|한성대입구점|SMAA080|02-741-6233|서울특별시 성북구 삼선교로 8 (삼선동1가, 기성빌딩)|||127.00674352485765|37.587835325123045
본죽&비빔밥|낙성대점|SMAA042|02-874-6233|서울특별시 관악구 솔밭로 2 (봉천동)||평일 10:00~22:30 주말/공휴일 10:00~22:30|126.9626688429432|37.47782819770919
본죽&비빔밥|대구파티마병원점|SMAC028|053-956-6288|대구광역시 동구 아양로 77 (신암동)||09:30~21:00 둘째주,넷째주 토요일 휴무|128.62225262849398|35.88311258598382
본죽&비빔밥|양주고읍점|SMAI071|031-846-6282|경기도 양주시 고읍남로 15 (광사동)|포장;예약|오전10시~오후9시까지 (홀식사 주문 오후8시 30분까지_포장 주문 9시까지) // 정기휴무 매월 2,4째주 수요일 // 설, 추석 당일 전후 휴무 (3일씩)|127.07993936592378|37.79470511804691
본죽&비빔밥|시흥목감조남점|SJBT026|031-402-1210|경기도 시흥시 목감남서로 9-27 (조남동)|||126.85343437151106|37.37794661882587
본죽&비빔밥|시흥목감역점|SMAI054|031-414-6288|경기도 시흥시 목감우회로 39 (목감동)||매일 9:30 - 21:30|126.86033689221884|37.38189785153
본죽&비빔밥|종각역점|SMAA049|02-730-6388|서울특별시 종로구 종로 73 (종로2가)|포장;예약|평일 09:30~21:30 주말/공휴일 09:30~21:30|126.98571466141293|37.57043105294405
본죽&비빔밥|구리갈매점|SMAI062|031-571-6492|경기도 구리시 갈매중앙로 70 (갈매동)|포장;주차;예약|월-금 10:00-21:00 / 토요일 10:00-20:00 / 일요일 휴무|127.1171433976458|37.63053472091013
본죽&비빔밥|양산물금역점|SMAJ021|055-384-9288|경상남도 양산시 물금읍 새실로 42|포장;예약|월~금 10시~20시, 토요일 10:00~16:00, 매주 일요일 휴무|128.99464356499053|35.31314555781025
본죽&비빔밥|부산역사점|SMAB011|051-462-6288|부산광역시 동구 중앙대로 206 (초량동)||평일07:00~21:00 주말07:00~21:00|129.04506243598664|35.11760617058436
본죽&비빔밥|동군산병원점|SMAM006|063-446-6288|전라북도 군산시 조촌로 149||09:00~19:00|126.7369711175498|35.97754986498376
본죽&비빔밥|안양덕천래미안점|SMAI063|031-441-6288|경기도 안양시 만안구 태평로60번길 42 (안양동, 센트럴타워2)|포장;배달;주차;예약|평일,주말 : 10:00~21:00|126.93074455565602|37.39633315852258
본죽&비빔밥|문정법조단지점|SMAA071|02-2054-8282|서울특별시 송파구 송파대로 167 (문정동, 문정역테라타워)|포장;예약|평일 10:00 - 21:00 (주문마감 20:30) , 주말 10:00 - 18:00|127.12093138221346|37.48466312233847
본죽&비빔밥|천안청당점|SMAN011|041-583-6288|충청남도 천안시 동남구 청수4로 10 (청당동)|포장|월~토 : 09:30~20:30, 일요일 휴무|127.15294358042561|36.7827606720346
본죽&비빔밥|대전복합터미널점|SMAF006|042-634-5050|대전광역시 동구 동서대로 1688 (성남동)|||127.43743911665945|36.34885114817305
본죽&비빔밥|산본로데오점|SMAI015|031-398-6282|경기도 군포시 산본로323번길 16-15 (산본동)||월~토 09:00~21:50 /*일요일휴무|126.93158218207377|37.35942046959102
본죽&비빔밥|대구성서점|SMAC012|053-592-3004|대구광역시 달서구 이곡동로 23 (이곡동)|||128.51001511430033|35.85425790778646
본죽&비빔밥|창원토월성원점|SMAJ022|055-286-6288|경상남도 창원시 성산구 동산로 122 (상남동, 스카이웰빙파크)|포장;주차;예약|월~금 09:00~21:00토 09:00~20:00일요일 휴무|128.69095348946084|35.218995220364675
본죽&비빔밥|부산하단점|SBAF008|051-292-0551|부산광역시 사하구 낙동대로 458 (당리동)|포장;주차;예약|09:00~22:00 연중무휴|128.96903657496776|35.10586318510908
본죽&비빔밥|포항시외버스터미널점|SGAF041|054-282-6233|경상북도 포항시 북구 중흥로 119 (죽도동)|포장;주차;예약|매일 09:00~22:00|129.35077000791037|36.01322790874473
본죽&비빔밥|양남사거리점|SMAA003|02-2634-6288|서울특별시 영등포구 선유로 76 (문래동3가, 동국메뜨리앙)|포장;주차;예약|09:00~21:10/일요일 휴무|126.88990635065845|37.520649057173415
본죽&비빔밥|천안신불당남부점|SMAN008|041-553-6288|충청남도 천안시 서북구 불당33길 24 (불당동)||09:00 ~ 21:00|127.10819691393098|36.81238791016016
본죽&비빔밥|성남상대원점|SMAI039|031-747-6233|경기도 성남시 중원구 희망로 336 (상대원동)|||127.15838440991482|37.43579124653389
본죽&비빔밥|충북오송점|SMAP009|043-236-6233|충청북도 청주시 흥덕구 오송읍 오송생명로 186|||127.32961552892792|36.63111465188906
본죽&비빔밥|까치산역점|SMAA064|02-2696-2833|서울특별시 강서구 강서로 42 (화곡동)|포장;예약|10:00~22:00/일요일 휴무|126.84703824730578|37.53167282302784
본죽&비빔밥|광장동점|SMAA059|02-455-2933|서울특별시 광진구 천호대로 808 (광장동, 광장12차 현대홈타운)||매일 09:00 ~ 22:00 / 일요일 및 공휴일 09:00 ~ 21:00|127.1027381007133|37.545072804022126
본죽&비빔밥|대구칠곡점|SMAC006|053-321-5242|대구광역시 북구 학정로 429|포장;주차;예약|09:00~22:00|128.56320263234963|35.94308994364898
본죽&비빔밥|광명소하지구점|SMAI056|02-898-6288|경기도 광명시 금하로 464 (소하동)|포장;주차;예약|평일, 토요일 08:00 - 22:00 / 일요일 08:00 - 22:00|126.88404068532874|37.44845468266094
본죽&비빔밥|동해천곡점|SMAH004|033-533-8846|강원도 동해시 한섬로 113-1 (천곡동)||평일, 주말 09:00 ~ 22:00|129.11619113188155|37.52172401645187
본죽&비빔밥|대전어은점|SMAF008|042-867-1002|대전광역시 유성구 어은로58번길 10 (어은동)|||127.35695364311582|36.3634329317898
본죽&비빔밥|미사점|SMAI073|031-793-6233|경기도 하남시 미사강변대로 216 (망월동, 한강트윈프라자2)||매일 9:30 ~ 21:00|127.18451945300244|37.56898307746171
본죽&비빔밥|용인역북점|SMAI051|031-335-8883|경기도 용인시 처인구 명지로40번길 4 (역북동)|||127.18810517609995|37.232709551132324
본죽&비빔밥|경산사동점|SMAK010|053-811-6288|경상북도 경산시 백자로10길 11|포장;주차;예약|09:00~21:00 *첫째,셋째 일요일 휴무|128.75680485434665|35.80929908701282
본죽&비빔밥|동탄역점|SMAI050|031-374-6266|경기도 화성시 동탄대로 489 (오산동)||평일 09:00~21:00일요일 10:00~21:00|127.10219426808045|37.20169982374261
본죽&비빔밥|광화문점|SMAA053|02-733-6288|서울특별시 종로구 새문안로 105, 2층 (세종로)|포장;예약|09:30 ~ 21:30|126.97627863435117|37.57045115792871
본죽&비빔밥|용인구갈점|SMAI074|031-285-1159|경기도 용인시 기흥구 관곡로 92 (구갈동, 신건프라자)|||127.11350007023125|37.28050215181446
본죽&비빔밥|마곡역점|SMAA078|02-3663-6566|서울특별시 강서구 마곡중앙6로 16 (마곡동, 마곡지엠지타워)|||126.82900643638386|37.560400741022264
본죽&비빔밥|울산강동산하점|SMAG004|052-286-3329|울산광역시 북구 산하중앙2로 283||월~토 09:00~21:00, 매주 일요일 휴무|129.43797359867105|35.6357000440899
본죽&비빔밥|광교아브뉴프랑점|SMAI038|031-212-6277|경기도 수원시 영통구 센트럴타운로 85 광교c1호반베르디움|포장;주차|09:30~21시|127.04987357176785|37.29023402732693
본죽&비빔밥|성남모란시장점|SMAI041|031-755-6288|경기도 성남시 중원구 성남대로 1133 성남 메트로칸|||127.12864110777353|37.431055579365164
본죽&비빔밥|원주점|SMAH003|033-734-6288|강원도 원주시 원일로115번길 12 (일산동)|포장;주차;예약|평일, 주말 08:00 ~20:30|127.94741575781902|37.349616565759334
본죽&비빔밥|진주혁신중앙점|SMAJ015|055-752-6288|경상남도 진주시 충의로 20-37 (충무공동)|포장;예약|09:00~21:00(첫째, 셋째 일요일 휴무)|128.14809970245244|35.17614412274284
본죽&비빔밥|송정역점|SMAA045|02-2666-6288|서울특별시 강서구 공항대로 36 (공항동)|포장;주차;예약|09:00~22:00|126.81112687057944|37.56101139749765
본죽&비빔밥|경기안중점|SMAI065|031-682-6609|경기도 평택시 안중읍 안현로서6길 56|||126.92324337926709|36.98474907583174
본죽&비빔밥|구로디지털포스트1차점|SMAA070|02-851-9886|서울특별시 구로구 디지털로 288 (구로동, 대륭포스트타워1차)|포장;예약|평일: 9시~21시 까지/토요일: 10시30분~15시 까지/일요일 휴무|126.8955009574416|37.48356875683175
본죽&비빔밥|부천역점|SMAI046|032-663-6288|경기도 부천시 부일로 448|포장;주차;예약|매일 9:30-21:00|126.78018143854624|37.48598015466125
본죽&비빔밥|광주학동점|SMAE007|062-225-1888|광주광역시 동구 제봉로 33 1층(학동)||08:30~22:00|126.92086530863929|35.141543050429746
본죽&비빔밥|울산달동굿모닝점|SGAF025|052-258-8850|울산광역시 남구 삼산로 123|포장;주차;예약|월~토 09:00~21:00, 일요일 휴무|129.32088294707947|35.53597514822822
본죽&비빔밥|동백중앙점|SMAI024|031-284-6288|경기도 용인시 기흥구 동백중앙로 269|포장;주차;예약|월~일 09:00~22:00 명절휴무|127.15305319927701|37.27670208908644
본죽&비빔밥|청주오창2지구점|SMAP003|043-216-6288|충청북도 청주시 청원구 오창읍 2산단로 138|포장;주차;예약|월~토,공휴일 10:00~21:00 일요일 휴무|127.45129539644188|36.733570015526055
본죽&비빔밥|구미역점|SMAK005|054-451-6288|경상북도 구미시 구미중앙로 91|포장;예약|09:00 ~ 22:00( 식사 주문 마감 21:00)|128.33267769031988|36.12851687806778
본죽&비빔밥|대구용산장기점|SMAC010|053-567-7080|대구광역시 달서구 용산로 141|포장;주차;예약|평일 08:00~23:00 주말/공휴일 08:00~23:00|128.53012629002424|35.85012846570658
본죽&비빔밥|대구시지점|SMAC009|053-791-0056|대구광역시 수성구 달구벌대로 3188|포장;주차;예약|평일/주말/공휴일 09:00~21:30|128.7052168382442|35.84032020011848
본죽&비빔밥|명동2호점|SMAA033|02-778-3562|서울특별시 중구 명동9길 10, 2층 (명동1가)|포장;예약|09:00~21:00/명절휴무|126.98502764657714|37.564351048086984
본죽&비빔밥|창원감계점|SMAJ013|055-246-6288|경상남도 창원시 의창구 북면 감계로110번길 54-7 (북면)|포장;주차;예약|월~토 09:00~21:00 일요일 휴무|128.5940558796448|35.30157206270771
본죽&비빔밥|일산라페스타점|SMAI022|031-924-6288|경기도 고양시 일산동구 무궁화로 37 (장항동)|포장;주차;예약|평일 10:00~21:30 주말/공휴일 10:00~21:30|126.76818546084132|37.66327981772452
