##NAME|SUBNAME|TELNUM|NEWADDR|ID|TYPE|XCOORD|YCOORD@@BBQ
BBQ|부산마린시티점(프리미엄)(3)|051-744-2003|부산광역시 해운대구 마린시티3로 39 101호(우동, 카이저빌)|7104203|프리미엄Cafe|129.146212|35.154939
BBQ|부산해운대점|051-746-2002|부산 해운대구 우동 1340 2층|1173603|Cafe|129.160709|35.161011
BBQ|장산역점|051-704-0669|부산광역시 해운대구 해운대로 802 (웅신시네아트 B동 101호) |7386001|Cafe|129.176654|35.169141
BBQ|부산좌동점|051-702-4070|부산 해운대구 좌동 1317번지 경동플러스상가 206호|1172804|Express|129.179399|35.168447
BBQ|부산송정점|051-703-9255|부산광역시 해운대구 송정동 283|7323701|올리브카페|129.204281|35.182335
BBQ|해운대중동점|051-747-2882|부산광역시 해운대구 좌동순환로433번길 30-3 (중동, 힐스테이트위브그린상가) 103호|7320101|Express|129.181532|35.164108
BBQ|테스트매장|02-1234-1234|대구 달서구 월성동 270-1 주공4단지상가 가-106호|1146001|Express|130.819947|37.473033
BBQ|대전신탄진점|042-933-9995|대전 대덕구 신탄진동 121-23|6014601|치킨&비어|127.430168|36.451075
BBQ|송강점|042-931-9900|대전광역시 유성구 테크노3로 60 (관평동) 1층 115호|7324701|올리브치킨|127.389953|36.430951
BBQ|노은2지구점|042-824-9283|대전 유성구 반석동 647-7|1304302|Express|127.312796|36.390554
BBQ|노은3지구점|042-822-9279|대전광역시 유성구 지족로 283 (지족동) 102호|7262502|Express|127.308062|36.387741
BBQ|대전전민점|042-863-8554|대전 유성구 전민동 327-23 |1152902|Express|127.404127|36.398938
BBQ|대전신성점|042-863-6555|대전 유성구 신성동 152-1번지 대림상가131호|1151402|Express|127.351714|36.386102
BBQ|대전도룡점|042-863-1880|대전광역시 유성구 대덕대로590번길 12-13 1층 103호(도룡동, 가온하이츠빌)|7227102|Cafe|127.379577|36.384997
BBQ|대전노은점|042-477-9282|대전 유성구 지족동 893-1 105호|1149802|Cafe|127.316851|36.375598
BBQ|대전어은점|042-863-9292|대전 유성구 어은동 110-6|1151703|Express|127.357433|36.362872
BBQ|대전월평점|042-488-0078|대전 서구 월평동 227번지 1층|1349801|Cafe|127.378104|36.362765
BBQ|대전유성점|042-825-8595|대전 유성구 봉명동 563-14 1층 7호|1152702|Express|127.333165|36.35616
BBQ|대전둔산사학연금점|042-483-9282|대전광역시 서구 한밭대로 809 (둔산동) 1층|7150002|프리미엄Cafe|127.388859|36.35826
BBQ|대전송촌점|042-633-7933|대전 대덕구 송촌동 467-1|1151305|Express|127.436932|36.363768
BBQ|대전유성상대점|042-823-9983|대전광역시 유성구 월드컵대로308번길 13-1 (상대동) 101(상대동)|7210801|Cafe|127.334495|36.347831
BBQ|대전갈마행운점(올리브카페)|042-531-8282|대전광역시 서구 신갈마로 186 상가동 지하1층 112호(갈마동, 갤러리휴리움)|7404901|올리브카페|127.368718|36.35081
BBQ|대전중리행운점|042-633-9282|대전광역시 대덕구 한밭대로 1141 (중리동, 진성빌딩) |7225501|프리미엄Cafe|127.425142|36.35935
BBQ|대전둔산점|042-471-9282|대전광역시 서구 둔산남로105번길 18 (둔산동) 102(둔산동)|7215101|프리미엄Cafe|127.389482|36.349836
BBQ|대전갈마점|042-531-9289|대전 서구 갈마동 1392 1층|1149403|Express|127.378142|36.342577
BBQ|대전탄방행운점|0424829282|대전광역시 서구 계룡로571번길 17 (탄방동, 태양빌딩) 1층 103호|7249202|Express|127.38716|36.343227
BBQ|대전탄방행운점|042-482-9282|대전광역시 서구 계룡로571번길 17 1층 102호(탄방동, 태양빌딩)|7408901|올리브치킨|127.38716|36.343227
BBQ|대전터미널점|042-636-3711|대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널(동관)) 1층 CE110호|7250201|치킨&비어|127.437512|36.351279
BBQ|대전비래점|042-631-9282|대전광역시 동구 흥룡로 71번길 91 1층(가양동)|7271501|Express|127.448841|36.353224
BBQ|대전성남점|042-621-9283|대전 동구 성남동 200-195|1363501|Cafe|127.433285|36.34423
BBQ|대전가양점|042-626-1138|대전 동구 가양동 393-4번지|1149206|Express|127.449231|36.345295
BBQ|대전가장점|042-523-9279|대전광역시 서구 도산로253번길 51 (내동) 내동,블루존상가106,107호|7204601|Cafe|127.380469|36.331468
BBQ|대전목동점|042-221-2440|대전 중구 중촌동 411-1|1150203|올리브치킨|127.41178|36.33587
BBQ|주안캠토|042-672-7059|대전광역시 동구 동대전로 151 (자양동) 5층|7251801|특화|127.446503|36.335558
BBQ|대전태평점(palace)|042-383-9299|대전 중구 태평동 329-6|1357601|Cafe|127.396862|36.324639
BBQ|대전벽산점|042-533-4848|대전 중구 유천동 189-11|1150802|Express|127.399071|36.322676
BBQ|대전미소프라자점|042-533-1999|대전 중구 오류동 171-4번지|1296101|Express|127.404917|36.322822
BBQ|대전배재대점|042-534-6685|대전 서구 도마2동 109-26번지|1150503|올리브치킨|127.373298|36.317254
BBQ|대전용운점|042-271-7113|대전광역시 동구 용운로 127 |7179301|Express|127.45648|36.328069
BBQ|대전관저점|042-541-8592|대전광역시 서구 관저북로51번길 8-20 (관저동) 101호|7322201|Express|127.336832|36.307252
BBQ|대전한밭야구장점|0000000000|대전광역시 중구 대종로 373 (부사동, 한밭야구장3루내야측) |7267001|특화|127.428011|36.317338
BBQ|대전산성점|042-583-9982|대전광역시 중구 대둔산로 407-19 (산성동) 1층|7227301|Express|127.385569|36.30607
BBQ|대전계룡점|042-841-9300|충남 계룡시 엄사면 엄사리 174-2|1149503|Express|127.243057|36.290618
BBQ|대전부사점|042-223-9945|대전광역시 중구 보문로67번길 14 (부사동) |7223401|Express|127.433881|36.312661
BBQ|관저구봉점|042-545-9289|대전광역시 서구 관저로 48 분산상가동 103호(관저동, 구봉마을7단지)|7382601|올리브치킨|127.327297|36.29733
BBQ|대전관저느리울점|042-546-5002|대전광역시 서구 구봉로 139 (관저동) |7343101|올리브치킨|127.338524|36.296734
BBQ|대전복수점|042-581-9991|대전 서구 복수동 612 초록마을아파트2단지상가 112|1323301|Express|127.380266|36.302158
BBQ|대전가오점|042-284-9282|대전광역시 동구 대전로 448 (가오동) 104호|7223302|Express|127.452356|36.306105
BBQ|강릉교동점|033-644-3392|강원 강릉시 화부산로 118|1112102|Express|128.887721|37.763806
BBQ|부산밀양삼문점|055-352-9909|경남 밀양시 삼문동 552-1 제일훼미리상가 107호|1168901|Express|128.752079|35.480911
BBQ|부산통도환타지아점|055-372-2887|경남 양산시 하북면 순지리 812-7|1266402|Express|129.083767|35.494374
BBQ|정관신도시점|051-728-9242|부산 기장군 정관면 모전2길 22|7128101|Express|129.17019|35.335722
BBQ|강서지사점|051-973-9281|부산광역시 강서구 과학산단로334번다길 39 (지사동) |7225902|Express|128.834893|35.149726
BBQ|부산화명신도시점|051-332-9981|부산 북구 화명동 2271-2 새론빌딩 105호|1173704|Express|129.010283|35.235644
BBQ|부산남산점|051-516-4001|부산광역시 금정구 금강로 735-1 (청룡동) |1166404|올리브카페|129.090465|35.272011
BBQ|부산정관중앙점|051-728-9224|부산광역시 기장군 정관읍 정관5로 12 (동원로얄듀크2차아파트) 동원로얄듀크상가 227동 125호|7264701|Express|129.174365|35.319475
BBQ|화명수정역점|051-363-8295|부산광역시 북구 금곡대로 157 |7385401|올리브카페|129.008821|35.223199
BBQ|부산구서점|051-512-4242|부산광역시 금정구 구서중앙로 25 |7121301|올리브치킨|129.088375|35.254607
BBQ|부산덕천점|051-342-9255|부산광역시 북구 만덕대로78번길 30 (덕천동) |7248601|Express|129.013697|35.210746
BBQ|부산만덕점|051-331-2223|부산광역시 북구 만덕3로 34 (만덕동) |7224901|Express|129.027449|35.211684
BBQ|부산모라점|051-311-1618|부산 사상구 모라동 1339-19|1168501|Express|128.992646|35.192081
BBQ|부산대학교점|051-518-9280|부산광역시 금정구 금정로 92 1층(장전동)|7393101|Cafe|129.087093|35.232697
BBQ|부산장전점|051-557-9292|부산광역시 금정구 금강로 225 1층 204호(장전동, 벽산블루밍디자인시티 2단지)|7334903|Express|129.081743|35.227778
BBQ|부산모덕점|051-303-0229|부산광역시 사상구 백양대로 730 (덕포동, 프로새차만들기) |7204901|Cafe|128.988351|35.172015
BBQ|부산사상점|051-324-9292|부산 사상구 괘법동 516-1 한신아파트상가 2동 107-1|1169405|Express|128.980539|35.167824
BBQ|부산부곡점(올리브카페)|051-583-9255|부산광역시 금정구 부곡로 127 103동 101,102호(부곡동, 부곡엘지아파트상가)|7403301|올리브카페|129.091789|35.227363
BBQ|부산온천점|051-558-0566|부산광역시 동래구 중앙대로1367번길 25 (온천동) |7318401|Express|129.076482|35.209563
BBQ|부산고리원자력점|051-727-9802|부산 기장군 장안읍 월내리 171|1320502|특화|129.27679|35.326845
BBQ|BBQ부산명륜점|0515539282|부산광역시 동래구 명륜로 175 (명륜동, 대월오피스텔) 101호|7385901|올리브카페|129.082182|35.209539
BBQ|부산사직점|051-501-5425|부산 동래구 사직동 99-1|1169503|Express|129.063923|35.195712
BBQ|부산초읍점|051-817-9285|부산 부산진구 연지동 375-14|1314903|Express|129.047054|35.180941
BBQ|부산신주례점|051-317-6666|부산 사상구 주례동 939-1 주례1차 A상가 106-114|1302701|Express|128.998805|35.153478
BBQ|부산명서점|051-529-9282|부산 동래구 명서로 169-1|1168302|올리브카페|129.105133|35.210152
BBQ|부산연산로타리점|051-851-1377|부산광역시 연제구 중앙대로 1184 (거제동) (거제동)|7330201|Express|129.080043|35.193216
BBQ|부산학장점|051-315-8484|부산광역시 사상구 학감대로123번길 67 (학장동, 학장동삼정그린코아아파트) 301동 지하1층 206호|1173503|Express|128.981943|35.140347
BBQ|부산베이사이드GC점|01071143985|부산광역시 기장군 일광면 이천8길 100 (베이사이드 골프클럽) |7234801|특화|129.239533|35.28185
BBQ|부산개금점|051-892-9255|부산광역시 부산진구 개금본동로 77 (개금동) |7207101|Express|129.021378|35.156751
BBQ|부산당감점|051-893-8555|부산광역시 부산진구 동평로 98 |1166901|프리미엄Cafe|129.04017|35.165433
BBQ|명지국제중앙점|051-206-9293|부산광역시 강서구 명지국제11로 27 102호, 103호(명지동)|7396001|치킨&비어|128.921494|35.10482
BBQ|부산가야점|051-893-0065|부산 부산진구 개금동 523-14|1165102|올리브카페|129.019846|35.151869
BBQ|부산엄궁점|051-315-9273|부산 사상구 엄궁동 40-67|1320202|Express|128.974656|35.128354
BBQ|부산거제점|051-852-9797|부산광역시 연제구 중앙대로 1061 (연산동) 1층|7322901|Express|129.078953|35.18304
BBQ|부산사직야구장점|010-2570-0030|부산광역시 동래구 사직로 45 |7114901|특화|129.08769|35.186964
BBQ|부산반송점|051-543-7441|부산광역시 해운대구 신반송로 163 (반송동, 남흥아파트) 상가8동 101호|1169001|Express|129.162424|35.226642
BBQ|부산반여점|051-522-9243|부산광역시 해운대구 반여로 112-1 (반여동, 산봉빌딩2) |7199402|올리브치킨|129.123816|35.201516
BBQ|신양정점|051-867-9282|부산광역시 부산진구 연수로 24 (양정동) 1층|7337601|올리브치킨|129.073835|35.173711
BBQ|부산연산토곡점|051-759-7727|부산광역시 연제구 과정로226번길 8 (연산동) |7208602|올리브카페|129.102771|35.18818
BBQ|부산하단점|051-203-9686|부산 사하구 하단동 낙동대로 519번길 79, 1층 3호|1173407|Express|128.959985|35.112382
BBQ|부산연산점|051-867-9882|부산광역시 연제구 월드컵대로 27 (연산동)|1171502|Express|129.085361|35.17698
BBQ|부산명지점|051-292-9252|부산광역시 강서구 명지오션시티6로 33 (명지동, 엘크루블루오션 C2블록상가) 103호|7268701|Express|128.908342|35.08407
BBQ|부산기장점|051-721-0700|부산광역시 기장군 기장읍 차성동로 110 (엔제리너스기장점) 1층|1166304|Express|129.217155|35.247493
BBQ|부산재송역점|051-784-0124|부산광역시 해운대구 해운대로76번길 16 (재송동) |7341501|올리브치킨|129.119315|35.190389
BBQ|부산재송점|051-784-5311|부산 해운대구 반여동 1291-1369 1층|1172603|Express|129.130269|35.194876
BBQ|부산전포점|051-804-9290|부산 부산진구 전포동 202-25번지|1354201|Express|129.06691|35.157899
BBQ|당리사하점|051-205-8882|부산광역시 사하구 제석로 59 (당리동) 1층|7264101|Express|128.974629|35.105919
BBQ|부산망미점|051-754-9282|부산 수영구 망미동 444-18 |7298701|Express|129.105799|35.175046
BBQ|부산범내골점|051-647-7800|부산광역시 부산진구 중앙대로 584 (범천동, 서면베르빌2) 3층 311호|1292702|Express|129.058337|35.145148
BBQ|부산센텀점|051-744-3999|부산광역시 해운대구 센텀동로 123 1층 3호 (재송동, 센텀스타상가)|7256003|올리브치킨|129.124999|35.177393
BBQ|부산괴정점|051-208-6677|부산 사하구 괴정3동 262-1|1165804|Express|128.996395|35.101667
BBQ|부산수영점|051-758-3883|부산광역시 수영구 수영로652번길 6 (광안동, 정원센텀뷰) 108,109호|7204201|Express|129.115176|35.163918
BBQ|부산문현점|051-638-9277|부산 남구 문현동 202-69|1318301|Express|129.071251|35.139121
BBQ|부산초량점|051-462-9282|부산광역시 동구 고관로 37 (수정동) |7384101|올리브치킨|129.042785|35.12273
BBQ|부산대신점|051-256-9282|부산광역시 서구 부용로 15-1 (서대신동1가) |7203901|Express|129.017242|35.108444
BBQ|부산장림점|051-264-9288|부산 사하구 장림1동 321-28번지 나산리버빌 1층 18호|1172302|Express|128.971096|35.080843
BBQ|부산영주중앙점|051-467-9991|부산광역시 중구 중구로 188 (영주동) |1357102|Cafe|129.034589|35.111424
BBQ|부산광안리점|051-761-2722|부산 수영구 광안동 192-16|1165704|올리브카페|129.118843|35.154393
BBQ|부산대연점|051-628-9282|부산광역시 남구 진남로36번길 2 (대연동) (대연동)|1167202|Express|129.090132|35.13715
BBQ|부산중동점|051-466-9282|부산광역시 중구 중앙대로 114 (중앙동4가, 크라운 하버 호텔) 2층|7366501|치킨&비어|129.036822|35.107565
BBQ|부산중앙동점(치킨앤비어)(2)|051-466-9282|부산광역시 중구 중앙대로 114 2층 (중앙동4가, 크라운 하버 호텔)|7366502|치킨&비어|129.036822|35.107565
BBQ|부산와이즈파크광복점(특화)|051-260-5217|부산광역시 중구 광복로39번길 4층 6호(창선동1가, 와이즈파크 광복점)|7382301|특화|129.031344|35.102014
BBQ|부산민락점|051-755-8383|부산광역시 수영구 광안해변로344번길 9-11 (민락동, 동남빌딩) 1층|7213601|Cafe|129.131272|35.155521
BBQ|부산대연혁신점|051-612-8892|부산광역시 남구 수영로 345 (대연동, 대연힐스테이트푸르지오 주상가) 115동 107호|7269501|Cafe|129.103502|35.139967
BBQ|부산남천점|051-611-8005|부산광역시 수영구 수영로408번길 24-4 (남천동) 1층|7227402|Express|129.109365|35.141788
BBQ|부산마리나점|051-742-0992|부산 해운대구 우동 993-4 대우마리나2차상가 106|1167804|Express|129.145357|35.159688
BBQ|부산좌동신시가지점|051-704-4466|부산광역시 해운대구 대천로 104 (좌동) 102호|7254101|Cafe|129.173735|35.174586
BBQ|부산좌동신도시점|051-703-5070|부산 해운대구 중동 181-1 롯데캐슬마스터2  301-108|1270502|Express|129.172437|35.171354
BBQ|부산마린시티점|051-744-2003|부산광역시 해운대구 마린시티3로 39 (우동, 카이저빌) 101호|7104202|프리미엄Cafe|129.146212|35.154939
BBQ|부산마린시티점(프리미엄)(3)|051-744-2003|부산광역시 해운대구 마린시티3로 39 101호(우동, 카이저빌)|7104203|프리미엄Cafe|129.146212|35.154939
BBQ|부산해운대점|051-746-2002|부산 해운대구 우동 1340 2층|1173603|Cafe|129.160709|35.161011
BBQ|장산역점|051-704-0669|부산광역시 해운대구 해운대로 802 (웅신시네아트 B동 101호) |7386001|Cafe|129.176654|35.169141
BBQ|부산좌동점|051-702-4070|부산 해운대구 좌동 1317번지 경동플러스상가 206호|1172804|Express|129.179399|35.168447
BBQ|부산송정점|051-703-9255|부산광역시 해운대구 송정동 283|7323701|올리브카페|129.204281|35.182335
BBQ|부산다대2동점|051-261-9192|부산광역시 사하구 다송로72번길 53 1층(다대동)|7381601|올리브카페|128.98143|35.060234
BBQ|부산송도점|051-253-1865|부산광역시 서구 송도해변로 67 |7197401|Cafe|129.015976|35.075409
BBQ|해운대중동점|051-747-2882|부산광역시 해운대구 좌동순환로433번길 30-3 (중동, 힐스테이트위브그린상가) 103호|7320101|Express|129.181532|35.164108
BBQ|부산영선점|051-418-9600|부산광역시 영도구 꿈나무길 255 (신선동3가) 1층|7355801|올리브치킨|129.043186|35.086229
BBQ|부산봉래청학점|051-418-3363|부산 영도구 청학2동 7-6 번지|1169202|Express|129.064302|35.095122
BBQ|부산용호점|051-625-9289|부산 남구 용호동 393-1 |7293701|Express|129.112921|35.119329
BBQ|부산동삼국민은행점|051-403-1900|부산 영도구 동삼동 354-1|1328601|Express|129.072023|35.076683
BBQ|패밀리타운점|02-404-8480|서울 송파구 문정동 150-25호 1층|1316501|프리미엄Cafe|127.116155|37.491534
BBQ|가락점|02-409-1687|서울 송파구 가락동 90-3|1111204|Express|127.118634|37.497121
BBQ|문정점|02-409-9561|서울특별시 송파구 동남로4길 16-1 (문정동) 1층|1162203|올리브카페|127.124452|37.488965
BBQ|송파점|02-424-7265|서울 송파구 송파동 100-1 1층|1185602|Express|127.115813|37.503363
BBQ|가락2점|02-3401-0288|서울 송파구 가락2동 190-7번지  1층|1111104|Express|127.132916|37.494334
BBQ|파인타운점|02-400-0923|서울특별시 송파구 새말로6길 49 (문정동, 석재빌) 1층|7255701|Express|127.12984|37.483625
BBQ|방이점|02-419-5758|서울 송파구 방이동 126-13, 1층 (가락로36길 6, 방이동)|1163302|Express|127.118509|37.509744
BBQ|석촌2점|02-422-6459|서울 송파구 석촌동 156-6|1182403|Express|127.101248|37.505983
BBQ|자곡행운점|02-2226-8292|서울특별시 강남구 자곡로 191 (자곡동, 강남푸르지오시티 1차) 지하 1층 B05호|7236802|Express|127.103576|37.474869
BBQ|오금점|02-408-5535|서울특별시 송파구 위례성대로20길 8 (오금동, 광승빌딩) 1층|1207406|올리브치킨|127.128214|37.510726
BBQ|송파삼전점|02-3432-7770|서울특별시 송파구 백제고분로28길 8 (삼전동,한양빌딩1층)|1324202|Express|127.091994|37.50238
BBQ|거여점|02-443-1900|서울 송파구 거여동 343-4 송파공고옆|1116203|Express|127.143522|37.491501
BBQ|일원삼성점|02-459-2569|서울 강남구 수서동 747  삼성아파트상가 12호|1228304|Express|127.089775|37.484837
BBQ|대청점|02-3411-5949|서울 강남구 일원동 687-2|1154005|Cafe|127.082189|37.489383
BBQ|잠실스타점|02-416-9292|서울 송파구 신천동 11 장미씨상가동1층 112호|7194501|Express|127.103971|37.518519
BBQ|강남세곡점|02-3414-9282|서울특별시 강남구 헌릉로 569 (세곡동) 101(세곡동,강남리더스프라자)|7205801|Cafe|127.101231|37.465759
BBQ|잠실파크리오점|02-422-9898|서울 송파구 신천동 20-6 파크리오B상가 1층 105|1325401|Express|127.112488|37.520566
BBQ|마천점|02-431-9282|서울 송파구 마천동 183-47 상가 1층 101호|1159205|Express|127.152858|37.494947
BBQ|잠실새내점|02-417-7566|서울특별시 송파구 올림픽로10길 55 (잠실동) 1층|1229004|올리브카페|127.081556|37.506904
BBQ|잠실엘스점|02-416-0850|서울특별시 송파구 올림픽로 119 , 172(잠실동,지하1층)|7175401|Cafe|127.084185|37.512087
BBQ|개포동역점|024459288|서울특별시 강남구 개포로 512 (개포동, 개포종합상가) 1층 108호|7348901|올리브카페|127.068823|37.489342
BBQ|잠실야구장BBQ|00000000000|서울특별시 송파구 올림픽로 25 (잠실동, 서울종합운동장) 외야1층(서울종합운동장매표소옆)|7337301|특화|127.075945|37.516195
BBQ|대치은마점|02-538-6006|서울특별시 강남구 영동대로57길 16 |1154206|Express|127.066124|37.500007
BBQ|성내점|02-471-9909|서울특별시 강동구 풍성로 141 (성내동) 성내동, 1층|7211301|Cafe|127.127804|37.531357
BBQ|대치본점|02-538-9282|서울특별시 강남구 삼성로 151 지상1층 101호(대치동, 선경아파트)|7390601|Lemon|127.060444|37.492934
BBQ|동서울터미널점|02-446-9282|서울특별시 광진구 강변역로 50 (구의동, 동서울터미널빌딩) 지하1층 15호|7349301|올리브카페|127.094185|37.534538
BBQ|대치도곡점|02-556-7001|서울 강남구 대치1동 1023-19 1층|1303103|Express|127.056628|37.496994
BBQ|개포2점|02-571-7495|서울 강남구 개포동 141번지 개포주공1단지상가 가상가 101동 2호|1115906|Express|127.057272|37.482601
BBQ|천호점|02-476-5582|서울 강동구 천호3동 169-35|1246605|Express|127.133609|37.538176
BBQ|길동점|02-486-8810|서울특별시 강동구 명일로 198 (길동) |1135101|Cafe|127.145895|37.536427
BBQ|대치점|02-556-9281|서울특별시 강남구 선릉로 326(대치동) 1층, 101호|1154303|Express|127.05234|37.498915
BBQ|광장점|02-444-9277|서울특별시 광진구 구의로16길 89 (구의동) 1층|7223902|Express|127.094393|37.541685
BBQ|광나루점|02-444-9267|서울특별시 광진구 광나루로 595 (광장동, 광장자이아파트) 광장자이아파트상가 5호|1315804|Express|127.095048|37.542681
BBQ|개포점|02-3462-9282|서울특별시 강남구 개포로 250 (개포동, 선광빌딩) 1층 101호|7341802|올리브치킨|127.049879|37.478901
BBQ|자양3점|02-446-2665|서울특별시 광진구 능동로 49 (자양동,1층)|7193201|Express|127.068394|37.535815
BBQ|삼성점|02-553-0092|서울특별시 강남구 봉은사로61길 17 (삼성동) 1층(삼성동)|1318501|Express|127.046109|37.512219
BBQ|암사2점|02-477-9921|서울 강동구 천호동 243-18 1층|1311101|올리브카페|127.136472|37.548919
BBQ|암사본점|02-441-9282|서울특별시 강동구 올림픽로 786 (암사동) |7245501|프리미엄Cafe|127.128196|37.551183
BBQ|역삼스타점|02-567-9282|서울특별시 강남구 논현로 411 1층(역삼동, 남형빌딩)|7121902|프리미엄Cafe|127.038513|37.496786
BBQ|구의점|02-444-9283|서울특별시 광진구 자양로 296 (구의동, 1층)|7176901|올리브카페|127.09257|37.55206
BBQ|명일점|02-3426-3264|서울 강동구 명일동 289-14|1160405|Express|127.146698|37.550345
BBQ|오션월드점|0331234567|서울특별시 강남구 언주로 603 (논현동, 서진빌딩) |7296601|특화|127.037405|37.509085
BBQ|암사스타점|02-428-9285|서울 강동구 암사동 암사동 447-7 |7214701|Cafe|127.135283|37.55493
BBQ|역삼점|02-568-9069|서울 강남구 역삼동 836-26|1205902|Express|127.033414|37.492284
BBQ|논현중앙점|02-545-1515|서울특별시 강남구 언주로136길 10 (논현동,1층)|7198601|Cafe|127.036374|37.517159
BBQ|학동역점|02-512-9282|서울특별시 강남구 학동로34길 23 (논현동) 1층|7312301|Cafe|127.033892|37.513111
BBQ|군자점|02-498-7883|서울 광진구 군자동 364|1134101|Express|127.071341|37.551823
BBQ|성수3점|02-467-9282|서울특별시 성동구 성덕정길 59 (성수동1가,1층) |7210301|Cafe|127.050124|37.538193
BBQ|양재주암점|02-573-9282|서울특별시 서초구 매헌로 36 (양재로) 2층|7266101|치킨&비어|127.03468|37.464145
BBQ|서초3점|02-581-9277|서울 서초구 서초동 1334 신동아상가 105호|1181901|Express|127.024365|37.491579
BBQ|상일점|02-429-9282|서울특별시 강동구 상일동 276|7131401|Express|127.171614|37.549775
BBQ|고덕점|02-426-5802|서울 강동구 고덕1동 645-8번지|1122203|Express|127.15289|37.559229
BBQ|압구정점|02-544-0070|서울특별시 강남구 압구정로 309 B동 1층 110호(압구정동, 주구센터)|1203903|올리브치킨|127.03554|37.53192
BBQ|교대본점|02-584-9009|서울특별시 서초구 남부순환로 339길 63(서초동 1층)|1266602|프리미엄Cafe|127.021286|37.485723
BBQ|서초점|02-549-2247|서울 서초구 반포동 740-17 1층|1182005|Express|127.02153|37.504368
BBQ|신사점|02-3444-0575|서울 강남구 신사동  561-22|7106102|Cafe|127.025742|37.519667
BBQ|성수2점|02-499-9464|서울 성동구 성수1가2동 13-78|1184304|Express|127.048228|37.550288
BBQ|교대역점|02-3477-9282|서울특별시 서초구 서초중앙로24길 9 (서초동, 신우빌딩) 1층 10호|7342402|Cafe|127.014699|37.494842
BBQ|서초2점|02-582-1881|서울 서초구 서초동 1510-10 화원그랑빌 108|1181803|Express|127.008499|37.487365
BBQ|강일지구점|02-429-0669|서울특별시 강동구 아리수로93길 27 202(강일동,,2강일타워2층202호~203호)|7178001|프리미엄Cafe|127.173816|37.565621
BBQ|강남고속버스터미널점|02-595-1330|서울특별시 서초구 신반포로 194 강남고속버스터미널 (반포동,본관지층)|7196301|치킨&비어|127.006833|37.506435
BBQ|용답답십리역점|02-2241-9280|서울 성동구 용답동 56-11번지 1층|1328902|Express|127.052328|37.564323
BBQ|동대문스타점|0222429283|서울특별시 동대문구 한천로 133 (답십리동) 1층|7341701|올리브치킨|127.066299|37.573138
BBQ|반포중앙점|02-533-9918|서울특별시 서초구 신반포로23길 41 (잠원동, 잠원상가) 121호 122호|7267201|Express|127.004468|37.51166
BBQ|금호점|02-2296-3515|서울 성동구 금호동4가 128|1134902|Express|127.025115|37.54791
BBQ|면목점|02-432-9281|서울특별시 중랑구 면목로56길 43 1층(면목동)|7409001|올리브치킨|127.090869|37.584025
BBQ|마장점|02-2234-9282|서울특별시 성동구 마장로 299 (마장동) |7107601|Express|127.042738|37.566264
BBQ|행당점|02-2299-6737|서울특별시 성동구 무학봉길 53-1 (하왕십리동) 1층|1261902|Express|127.032516|37.56109
BBQ|방배본점|02-597-1600|서울 서초구 방배1동 925-24|1163205|Cafe|126.994877|37.484556
BBQ|장안행복점|02-2242-9283|서울특별시 동대문구 사가정로25길 60 (장안동) 1층|7132702|Cafe|127.071211|37.581448
BBQ|옥수점|02-2299-9635|서울 성동구 옥수동 243 2층|1208705|Express|127.012376|37.542425
BBQ|전농점/Cafe|02-2244-6473|서울 동대문구 전농동 38-18|1232702|Express|127.060803|37.578086
BBQ|(주)한국문화진흥(뉴서울컨트리클럽)(취급)|031-760-8065|경기도 광주시 삼지곡길 95 (삼동) |7290601|특화|127.209536|37.425227
BBQ|보광점|02-749-8000|서울 용산구 보광동 258-9|1164202|올리브치킨|126.997477|37.526089
BBQ|남산타운점|02-2256-9292|서울 중구 신당동 844 남산타운5상가 215호|1137803|Express|127.005659|37.547216
BBQ|왕십리행운점|02-2281-9282|서울특별시 성동구 마장로 137 403동 1층 121호(상왕십리동, 텐즈힐)|7251403|Express|127.025059|37.567822
BBQ|신당2점|02-2234-1116|서울시 중구 다산로36길 11,1층(신당동) 304-585|1299601|Express|127.016715|37.562752
BBQ|중랑역점|02-435-9282|서울특별시 중랑구 중랑천로12길 45 (상봉동, 지앤지타운1) 2층|7301401|Express|127.075349|37.592951
BBQ|용두점|02-959-9282|서울특별시 동대문구 정릉천동로 58 (용두동, 롯데캐슬피렌체) (용두동,롯데캐슬피렌체 107호)|1323902|Cafe|127.035729|37.576983
BBQ|사당점|02-522-5788|서울특별시 동작구 동작대로9길 7 (사당동) 1층 (사당동)|1179104|Express|126.98108|37.480527
BBQ|신당점|02-2285-2811|서울 중구 무학동 58|6004001|치킨&비어|127.014855|37.563917
BBQ|사당역점|02-583-1627|서울 관악구 남현동 1061-59|6006301|치킨&비어|126.981281|37.475699
BBQ|이문동점|02-959-5949|서울 동대문구 휘경동 183-386 나호|1209103|Express|127.057361|37.591656
BBQ|신내점|02-433-9282|서울특별시 중랑구 신내로7가길 10 1층(신내동)|7300202|올리브치킨|127.095433|37.602631
BBQ|동대문패션타운점|02-2256-6816|서울특별시 중구 마장로1길 28-11 (신당동) 신당동,1층|7209801|Express|127.012916|37.569316
BBQ|동대문점|02-2272-0984|서울 중구 을지로6가 23-26 지상1층|6007902|치킨&비어|127.006532|37.565875
BBQ|이촌점|02-796-7434|서울 용산구 이촌로75길 10-7,105 |1220405|Express|126.974635|37.520307
