##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|XCOORD|YCOORD@@현대해상하이카
하이카프라자|의정부/의정부2점|031-876-5109|경기 의정부시 의정부동 521-9|경기 의정부시 범골로  115|127.03821327676647|37.73517582379214
하이카프라자|전남/진도점|061-543-0355|전남 진도군 진도읍 남동리 770-5|전남 진도군 진도읍 조금시장길 24|126.25747760354694|34.48075650638566
하이카프라자|밀양/하남점|055-391-6972|경남 밀양시 하남읍 수산리 489-42|경남 밀양시 하남읍 수산동촌4길 1|128.71052914503707|35.37615336564705
하이카프라자|경남/함안/가야점|055-583-3135|경남 함안군 가야읍 말산리 190-31|경남 함안군 가야읍 말산로 37|128.41091185342708|35.27368121381983
하이카프라자|경남/함양점|055-962-5757|경남 함양군 함양읍 백천리 1709-1|경남 함양군 함양읍 고운로 306|127.75412860160256|35.52531738983227
하이카프라자|창원/상남점|055-264-0724|경남 창원시성산구 상남동 57-1|경남 창원시 성산구 동산로54번길 2|128.68642577163135|35.21417378473078
하이카프라자|강남/도곡점|02-578-8604|서울특별시 강남구 도곡동 424-2|서울 강남구 논현로28길 14|127.04394103400294|37.482734621887566
하이카프라자|인천/주안점|032-873-1581|인천광역시 남구 주안동 608-3|인천 남구 한나루로 544|126.66983695676977|37.454916102793184
하이카프라자|남양주/별내점|031-527-6060|경기도 남양주시 별내면 2195-6|경기 남양주시 순화궁로 574|127.11457097207149|37.67573772339738
하이카프라자|남양주/오남점|031-571-7199|경기 남양주시 오남읍 양지리 354-1번지|경기 남양주시 오남읍 경복대로 64|127.1985347839|37.7093732037
하이카프라자|강원/고성/죽왕점|033-681-0001|강원 고성군 죽왕면 향목리 111번지|강원 고성군 죽왕면 향목길 14|128.4900625622|38.3808059934
하이카프라자|용산/청파점|02-704-7784|서울 용산구 청파동3가 132-54번지|서울 용산구 효창원로 164|126.9625958844|37.5425022792
하이카프라자|동해/천곡점|033-533-8562|강원 동해시 천곡동 376-15번지|강원 동해시 한섬로 28-25|129.10836792|37.5195974682
하이카프라자|충남/부여점|041-832-9444|충남 부여군 부여읍 동남리 192-4번지|충남 부여군 부여읍 사비로 8|126.9107907298|36.273233933
하이카프라자|수원/원천점|031-211-9119|경기 수원시 영통구 원천동 209-13번지|경기 수원시 영통구 동탄원천로 1117|127.0590189638|37.2691815344
하이카프라자|서귀포/토평점|064-733-4531|제주 서귀포시 토평동 3271-4번지|제주 서귀포시 토평공단로 151|126.5811973724|33.2946080158
하이카프라자|충북/보은점|043-544-1972|충북 보은군 보은읍 교사리 47-7번지|충북 보은군 보은읍 교사삼산길 20|127.7191885268|36.4862286116
하이카프라자|김포/월곶점|031-989-1940|경기 김포시 월곶면 갈산리 379-4번지|경기 김포시 월곶면 군하로 172|126.5587128192|37.7091794541
하이카프라자|경기/여주점|031-883-4877|경기 여주시 홍문동 233-3번지|경기 여주시 세종로 96|127.63422734|37.2894932265
하이카프라자|성남/시흥점|031-723-5656|경기 성남시 수정구 시흥동 207-7번지|경기 성남시 수정구 여수대로 10|127.1034915082|37.4219547734
하이카프라자|부천/소사본점|032-348-1162|경기 부천시 소사본동 62-3번지|경기 부천시 경인로 408|126.8010922717|37.4817212075
하이카프라자|용인/양지점|031-338-1790|경기 용인시 처인구 양지면 양지리 486-2번지|경기 용인시 처인구 양지면 중부대로 2247|127.2893631911|37.2339615191
하이카프라자|충남/서천점|041-951-9999|충남 서천군 서천읍 화금리 672-8번지|충남 서천군 서천읍 서천역길 2|126.7021995181|36.0802407721
하이카프라자|춘천/후평점|033-253-7008|강원 춘천시 후평동 340-14번지|강원 춘천시 삭주로145번길 11|127.7458098267|37.8865049408
하이카프라자|안성/공도점|031-658-7359|경기 안성시 공도읍 승두리 787-4번지|경기 안성시 공도읍 서동대로 4006|127.1511438167|36.9975487433
하이카프라자|수원/세류점|031-238-2400|경기 수원시 권선구 세류동 1104-40번지|경기 수원시 권선구 장다리로 25|127.0181703481|37.252932834
하이카프라자|수원/영통점|031-205-8860|경기 수원시 영통구 망포동 223-9번지|경기 수원시 영통구 태장로7번길 6 104, 105호|127.0472069045|37.2385909961
하이카프라자|통영/광도점|055-649-6100|경남 통영시 광도면 죽림리 259번지|경남 통영시 광도면 남해안대로 1043|128.4143097851|34.8867266949
하이카프라자|부산/기장점|051-723-2023|부산 기장군 기장읍 교리 331-6번지|부산 기장군 기장읍 차성로390번길 1|129.2143340426|35.2525251185
하이카프라자|남양주/금곡점|031-595-9990|경기 남양주시 금곡동 615-3번지|경기 남양주시 홍유릉로 271|127.2002583341|37.626606357
하이카프라자|충남/홍성점|041-631-6800|충남 홍성군 홍북면 대동리 157-1번지|충남 홍성군 홍북면 홍북로453번길 54|126.6895739189|36.650320681
하이카프라자|경남/고성점|055-672-4942|경남 고성군 고성읍 송학리 444-6번지|경남 고성군 고성읍 동외로 217-4|128.3267499803|34.9809382234
하이카프라자|진주/평거점|055-752-3315|None|경남 진주시 진양호로 173|0|0
