##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@KB손해보험
매직카|대전관저점|127.354097|36.303679|KB손해보험|042-543-0888|대전 서구 구봉산북로280번길 13|||08:30~19:00|||||매직카 대전관저점|(관저동 1619-4)|||40706
매직카|대전괴정점|127.384857|36.337790|KB손해보험|042-526-2900|대전 서구 괴정로 110|||08:00~19:00|||||매직카 대전괴정점|(괴정동 80-18)|||40706
매직카|대전부사점|127.433015|36.313087|KB손해보험|042-254-5200|대전 중구 보문로 71|||08:30~19:00|||||매직카 대전부사점|(부사동 147-13)|||40706
매직카|대전상서점|127.422506|36.433266|KB손해보험|010-5445-4223|대전 대덕구 덕암로148번길 17|||08:30~21:00|||||매직카 대전상서점|(상서동 828-13)|||40706
매직카|대전유성점|127.324703|36.359963|KB손해보험|042-477-4720|대전 유성구 현충원로485번길 5|||08:00~20:00|||||매직카 대전유성점|(장대동) (장대동 233-62)|||40706
매직카|대전판암점|127.456083|36.316454|KB손해보험|042-272-7801|대전 동구 동구청로 207-6|||08:30~20:00|||||매직카 대전판암점|(판암동 467-21)|||40706
KB손해보험|부산고객센터|129.064162|35.138261|KB손해보험|051-600-2143,2141|부산 동구 자성로133번길 15|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(단, 현금지급: 09:30~15:30분까지 방문 요망)|||||KB손해보험 부산고객센터|KB손해보험 빌딩 1층 (범일동) (범일동 830-30 KB손해보험 빌딩 1층)|||40706
KB손해보험|남부산대물보상센터|129.045115|35.124337|KB손해보험|051-910-0529|부산 동구 중앙대로 314||||||||KB손해보험 남부산대물보상센터|한국감정원빌딩 6층 (초량동) (초량동 1157-5 한국감정원빌딩 6층)|||40706
KB손해보험|동부산대물보상센터|129.093935|35.244430|KB손해보험|051-910-0521|부산 금정구 무학송로 147||||||||KB손해보험 동부산대물보상센터|한국센터빌딩 3층 301호 (부곡3동 13-18번지 한국센터빌딩 3층 301호)|||40706
KB손해보험|동부산보상센터|129.080664|35.188054|KB손해보험|051-850-7665|부산 연제구 중앙대로 1125||||||||KB손해보험 동부산보상센터|시티타워 B동 4층 (연제구 중앙대로 1125) (연산동 1124-3 시티타워 B동 4층 (연제구 중앙대로 1125))|||40706
KB손해보험|부산보상1센터|129.045114|35.124321|KB손해보험|051-440-0609|부산 동구 중앙대로 314||||||||KB손해보험 부산보상1센터|(초량동,한국감정원빌딩) 8층 (초량동 1157-5 (한국감정원빌딩) 8층)|||40706
KB손해보험|부산보상센터|129.064049|35.138309|KB손해보험|051-910-0575|부산 동구 자성로133번길 15||||||||KB손해보험 부산보상센터|KB손해보험 부산빌딩 9층 (범일2동 830-30 KB손해보험 부산빌딩 9층)|||40706
KB손해보험|부산스마트대물보상센터|129.044984|35.124398|KB손해보험|051-910-0508|부산 동구 중앙대로 314||||||||KB손해보험 부산스마트대물보상센터|(초량동,한국감정원빌딩),6층 (초량동 1157-5 (한국감정원빌딩),6층)|||40706
KB손해보험|부산스마트센터|129.064063|35.138236|KB손해보험|051-850-7669|부산 동구 자성로133번길 15||||||||KB손해보험 부산스마트센터|9층 (범일동,KB손해보험부산사옥) (범일동 830-30 KB손해보험부산사옥 9층)|||40706
KB손해보험|부산외제차보상센터|129.045132|35.124328|KB손해보험|051-910-0542|부산 동구 중앙대로 314||||||||KB손해보험 부산외제차보상센터|한국감정원빌딩 6층 (초량동) (초량동 1157-5 한국감정원빌딩 6층)|||40706
KB손해보험|서부산대물보상센터|129.045128|35.124319|KB손해보험|051-910-0504|부산 동구 중앙대로 314||||||||KB손해보험 서부산대물보상센터|(초량동,한국감정원빌딩) (초량동 1157-5 한국감정원빌딩)|||40706
KB손해보험|방카슈랑스영업4부|129.063928|35.138312|KB손해보험|051-600-2181|부산 동구 자성로133번길 15||||||||KB손해보험 방카슈랑스영업4부|(범일동,KB손해보험부산빌딩) (범일동 830-30 (KB손해보험부산빌딩))|||40706
KB손해보험|부경지역단|129.080385|35.187926|KB손해보험|051-850-7650|부산 연제구 중앙대로 1125|||업무시간 : 09:30 ~18:00|||||KB손해보험 부경지역단|B동 4층 KB손해보험 (연산동,씨티타워) (연산동 1124-3 B동 4층 KB손해보험)|||40706
KB손해보험|부산GA1지역단|129.064141|35.138264|KB손해보험|051-667-2600|부산 동구 자성로133번길 15|||업무시간 : 09:30 ~18:00|||||KB손해보험 부산GA1지역단|15층 (범일동,KB손해보험빌딩) (범일동 830-30)|||40706
KB손해보험|부산GA2지역단|129.064055|35.138238|KB손해보험|051-667-2800|부산 동구 자성로133번길 15||||||||KB손해보험 부산GA2지역단|15층 (범일동,KB손해보험 부산빌딩) (범일동 830-30)|||40706
KB손해보험|부산보상센터|129.045117|35.124324|KB손해보험|051-440-0632|부산 동구 중앙대로 314|||▷ 평일 09:30~17:30　　　(점심시간:12:00~13:00)|||||KB손해보험 부산보상센터|8층 (초량동,한국감정원부산지점사옥) (초량동 1157-5 8층 (한국감정원부산지점사옥))|||40706
KB손해보험|부산지역단|129.064051|35.138256|KB손해보험|051-667-2300|부산 동구 자성로133번길 15|||업무시간 : 09:30 ~18:00|||||KB손해보험 부산지역단|11층 (범일동,KB손해보험빌딩) (범일동 830-30 11층)|||40706
KB손해보험|POM3센터|129.064063|35.138240|KB손해보험|1544-0115|부산 동구 자성로133번길 15||||||||KB손해보험 POM3센터|10층 (범일동,KB손해보험부산빌딩) (범일동 830-30 10층 (KB손해보험부산빌딩))|||40706
KB손해보험|가야지점|129.064141|35.138264|KB손해보험|051-667-2550|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 가야지점|11층 KB손해보험 부산지역단 가야지점 (범일동,KB손해보험부산빌딩) (범일동 830-30번지 KB손해보험부산빌딩 11층 KB손해보험 부산지역단 가야지점)|||40706
KB손해보험|구포지점|129.004687|35.210172|KB손해보험|051-807-1544|부산 북구 낙동대로 1789|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 구포지점|4층 KB손해보험 부산지역단 구포지점 (덕천동,덕천프라자) (덕천2동 353-8번지 덕천프라자 4층 KB손해보험 부산지역단 구포지점)|||40706
KB손해보험|금정지점|129.084159|35.188380|KB손해보험|051-850-7550|부산 연제구 중앙대로 1125|||오전10시~오후4시(월~금)|||||KB손해보험 금정지점|B동 4층 KB손해보험 금정지점 (연산동,씨티타워) (연산동 1124-3 B동 4층 KB손해보험 금정지점 )|||40706
KB손해보험|동래지점|129.084159|35.188380|KB손해보험|051-850-7500|부산 연제구 중앙대로 1125|||오전10시~오후4시(월~금)|||||KB손해보험 동래지점|B동 4층 KB손해보험 동래지점 (연산동,CT타워) (연산동 1124-3 CT타워 B동 4층 KB손해보험 동래지점)|||40706
KB손해보험|부산GA1-1지점|129.064141|35.138264|KB손해보험|051-667-2610|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA1-1지점|15층 (범일동,KB손해보험 부산빌딩) (범일동 830-30 15층)|||40706
KB손해보험|부산GA1-2지점|129.064064|35.138243|KB손해보험|051-667-2630|) 부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA1-2지점|15층 (범일동 830-30)|||40706
KB손해보험|부산GA1-3지점|129.064141|35.138264|KB손해보험|051-667-2635|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA1-3지점|15층 (범일동,KB손해보험빌딩) (범일동 830-30 15층)|||40706
KB손해보험|부산GA2-2지점|129.064141|35.138264|KB손해보험|051-667-2390|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA2-2지점|15층 (범일동,KB손해보험부산빌딩) (범일동 830-30 KB손해보험빌딩 15층 )|||40706
KB손해보험|부산GA2-3지점|129.064141|35.138264|KB손해보험|051-667-2640|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA2-3지점|15층 (범일동,KB손해보험빌딩) (범일동 830-30 12층)|||40706
KB손해보험|부산GA2-4지점|129.064141|35.138264|KB손해보험|051-667-2650|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA2-4지점|15층 (범일동,KB손해보험빌딩) (범일동 830-30 15층 )|||40706
KB손해보험|부산GA2-5지점|129.064141|35.138264|KB손해보험|051-667-2380|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA2-5지점|15층 (범일동,KB부산빌딩) (범일동 830-30)|||40706
KB손해보험|부산TC지점|129.064015|35.138302|KB손해보험|051-667-2810|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산TC지점|7층 부산TC지점 (범일동,KB손해보험) (범일동 830-30 (KB손해보험부산빌딩))|||40706
KB손해보험|부산교차지점|129.064026|35.138284|KB손해보험|051-667-2311|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산교차지점|(범일동,KB손해보험부산빌딩) (범일동 830-30 (KB손해보험부산빌딩))|||40706
KB손해보험|부산남부지점|128.963840|35.105871|KB손해보험|051-200-9300|부산 사하구 낙동남로 1392|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 부산남부지점|7층 KB손해보험 부산지역단 부산남부지점 (하단동,삼성메디컬센터) (하단1동 592-1 삼성메디컬센터 7층)|||40706
KB손해보험|부산중부지점|129.064075|35.138273|KB손해보험|051-667-2400|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산중부지점|8층 KB손해보험 부산지역단 부산중부지점 (범일동,KB손해보험사옥) (범일동 830-30 8층 KB손해보험 부산지역단 부산중부지점 (범일동,KB손해보험사옥))|||40706
KB손해보험|부산지점|129.064044|35.138232|KB손해보험|051-660-4300|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산지점|8층 KB손해보험 부산지역단 부산지점 (범일동,KB손해보험부산빌딩) (범일동 830-30 KB손해보험부산빌딩 8층 KB손해보험 부산지역단 부산지점)|||40706
KB손해보험|부산진지점|129.064141|35.138264|KB손해보험|051-667-2500|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 부산진지점|11층 KB손해보험 부산지역단 부산진지점 (범일동,KB손해보험부산빌딩) (범일동 830-30 KB손해보험부산빌딩 11층 KB손해보험 부산지역단 부산진지점)|||40706
KB손해보험|서면지점|129.064141|35.138264|KB손해보험|051-667-2351|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 서면지점|KB손해보험 빌딩 8층 (범일동 830-30 KB손해보험 빌딩 8층)|||40706
KB손해보험|수정지점|128.963840|35.105871|KB손해보험|051-200-9400|부산 사하구 낙동남로 1392|||오전10시~오후4시(월~금)|||||KB손해보험 수정지점|8층 KB손해보험 부산지역단 수정지점 (하단동,삼성메디컬센터) (하단1동 592-1번지 삼성메디컬센터빌딩 8층 KB손해보험 수정지점)|||40706
KB손해보험|스타TC지점|129.064094|35.138227|KB손해보험|051-667-2452|부산 동구 자성로133번길 15|||오전10시~오후4시(월~금)|||||KB손해보험 스타TC지점|8층 스타TC지점 (범일동,KB손해보험부산빌딩) (범일동 830-30번지 8층 (KB손해보험부산빌딩))|||40706
KB손해보험|중앙스타지점|129.084159|35.188380|KB손해보험|051-850-7601|부산 연제구 중앙대로 1125|||오전10시~오후4시(월~금)|||||KB손해보험 중앙스타지점|B동 4층 KB 손해보험 중앙스타지점 (연산동,시티타워) (연산동 1124-3 B동 4층 KB 손해보험 중앙스타지점 )|||40706
매직카|부산구서점|129.089300|35.243072|KB손해보험|051-514-0117|부산 금정구 금정로 209|||08:30~19:00|||||매직카 부산구서점|(구서동 465-9)|||40706
매직카|부산기장점|129.217879|35.247894|KB손해보험|051-721-8666|부산 기장군 기장읍 차성동로116번길 8|||08:00~19:00|||||매직카 부산기장점|(기장읍 동부리 366-3)|||40706
매직카|부산다대점|128.971235|35.054709|KB손해보험|051-261-0236|부산 사하구 다대동로 11|||08:30~20:00|||||매직카 부산다대점|(다대동 635)|||40706
매직카|부산대저점|128.950901|35.213694|KB손해보험|051-971-5267|부산 강서구 낙동북로 202-1|||09:00~20:00|||||매직카 부산대저점|(대저1동) (대저1동 1705-25)|||40706
매직카|부산덕포점|128.988467|35.172449|KB손해보험|051-305-0868|부산 사상구 백양대로 736|||09:00~19:00|||||매직카 부산덕포점|(덕포동,동성카센타) (덕포동 785-8 (동성카센타))|||40706
매직카|부산만덕점|129.025199|35.213069|KB손해보험|051-338-0415|부산 북구 만덕3로 5|||08:30~19:00|||||매직카 부산만덕점|(만덕동) (만덕동 706-5)|||40706
매직카|부산보수점|129.024293|35.104681|KB손해보험|051-243-3373|부산 중구 흑교로59번길 4|||08:30~19:00|||||매직카 부산보수점|(보수동2가 84-19)|||40706
매직카|부산서동점|129.105047|35.213140|KB손해보험|051-525-3078|부산 금정구 서동로176번길 31|||08:00~20:00|||||매직카 부산서동점|(서동 211-24)|||40706
매직카|부산신호점|128.878396|35.081172|KB손해보험|051-831-6655|부산 강서구 신호산단1로 134|||08:30~17:30|||||매직카 부산신호점|(신호동) (신호동 256-3)|||40706
매직카|부산연산점|129.094103|35.186006|KB손해보험|051-757-7280|부산 연제구 고분로 107|||08:30~20:00|||||매직카 부산연산점|(연산동 990-3)|||40706
매직카|부산연지점|129.049806|35.172260|KB손해보험|051-805-9155|부산 부산진구 새싹로 180-1|||08:00~19:00|||||매직카 부산연지점|(연지동 340-15)|||40706
매직카|부산우암점|129.085013|35.128283|KB손해보험|051-611-9515|부산 남구 유엔로 76|||08:30~19:00|||||매직카 부산우암점|(우암동) (우암동 2-9)|||40706
매직카|부산중동점|129.163623|35.164334|KB손해보험|051-747-4564|부산 해운대구 중동2로26번길 3-6|||08:30~20:00|||||매직카 부산중동점|(중동) (중동 1649)|||40706
매직카|부산초량점|129.043458|35.123325|KB손해보험|051-466-2592|부산 동구 고관로 46|||08:30~19:00|||||매직카 부산초량점|(초량동 1145-10)|||40706
매직카|부산하단점|128.958613|35.104486|KB손해보험|051-202-8156|부산 사하구 하신번영로 264|||08:30~19:00|||||매직카 부산하단점|(하단동 897-8)|||40706
KB손해보험|강남고객센터|127.030275|37.499177|KB손해보험|02-6900-2250|서울 강남구 테헤란로 117|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(단, 현금지급: 09:30~15:30분까지 방문 요망)|||||KB손해보험 강남고객센터|(역삼동,KB손해보험빌딩) (역삼동 649-11 (KB손해보험빌딩))|||40706
KB손해보험|강북고객센터|126.911234|37.549016|KB손해보험|02-2124-9420|서울 마포구 양화로 19|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(단, 현금지급: 09:30~15:30분까지 방문 요망)|||||KB손해보험 강북고객센터|1층 (합정동,KB손해보험 합정빌딩) (합정동 471번지 KB손해보험 합정빌딩1층)|||40706
KB손해보험|개인대출센터|126.911381|37.548883|KB손해보험|02-3279-8991|서울 마포구 양화로 19|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 개인대출센터|3층 (합정동,KB손해보험 합정빌딩) (합정동 471번지 KB손해보험 합정빌딩 3층)|||40706
KB손해보험|강남대물보상센터|127.039057|37.484867|KB손해보험|02-6310-8678|서울 서초구 남부순환로 2636||||||||KB손해보험 강남대물보상센터|성문빌딩 502호 (양재1동 1-26번지 성문빌딩 502호)|||40706
KB손해보험|강남보상센터|126.983308|37.476737|KB손해보험|02-2137-5293|서울 서초구 방배천로2길 10||||||||KB손해보험 강남보상센터|6층 (방배동,JBI빌딩) (방배동 446-1 JBI빌딩 6층)|||40706
KB손해보험|강남외제차보상센터|127.101848|37.488172|KB손해보험|02-6310-8715|서울 강남구 밤고개로1길 10||||||||KB손해보험 강남외제차보상센터|(수서동,수서현대벤쳐빌),5층 524호 (수서동 713 (수서현대벤쳐빌),수서현대벤쳐빌 제5층 제524호)|||40706
KB손해보험|강동대물보상센터|127.122585|37.513548|KB손해보험|02-6310-8687|서울 송파구 위례성대로 98||||||||KB손해보험 강동대물보상센터|3층 302호 (방이동,삼공빌딩) (방이동 165-3 3층 302호 (방이동,삼공빌딩))|||40706
KB손해보험|강동보상센터|127.103034|37.515235|KB손해보험|02-3451-1650|서울 송파구 올림픽로35다길 42||||||||KB손해보험 강동보상센터|7층 (신천동,루터회관) (신천동 7-20 루터회관 7층)|||40706
KB손해보험|강북대물보상센터|126.903051|37.565078|KB손해보험|02-6310-8628|서울 마포구 월드컵로34길 7||||||||KB손해보험 강북대물보상센터|203호 (성산동,상암스위트포레) (성산동 591-5번지 상암스위트포레 203호)|||40706
KB손해보험|강북보상센터|127.035698|37.562584|KB손해보험|02-6310-8760|서울 성동구 고산자로 255||||||||KB손해보험 강북보상센터|13층 (도선동,케이타워) (도선동 21-1 케이타워 13층)|||40706
KB손해보험|강서보상센터|126.843901|37.558298|KB손해보험|02-6390-0220|서울 강서구 공항대로 325||||||||KB손해보험 강서보상센터|4층 (등촌동,에이스빌딩) (등촌동 668-10 4층 (등촌동,에이스빌딩))|||40706
KB손해보험|강서외제차보상센터|126.902063|37.525764|KB손해보험|02-6390-0723|서울 영등포구 국회대로 612||||||||KB손해보험 강서외제차보상센터|(당산동3가,코레일유통사옥),9층 (당산동3가 2-7 (코레일유통사옥),9층)|||40706
KB손해보험|광역스마트대물보상센터|127.065651|37.561612|KB손해보험|02-6310-8682|서울 동대문구 장한로 6||||||||KB손해보험 광역스마트대물보상센터|장안빌딩 4층 (장안동 464-1 장안빌딩 4층)|||40706
KB손해보험|구로대물보상센터|126.890327|37.506947|KB손해보험|02-6310-8653|서울 구로구 새말로 97||||||||KB손해보험 구로대물보상센터|8층 (구로동,신도림테크노마트) (구로동 3-25 신도림테크노마트 8층 )|||40706
KB손해보험|구로보상센터|126.897699|37.483082|KB손해보험|010-8125-0348|서울 구로구 디지털로26길 123||||||||KB손해보험 구로보상센터|지플러스코오롱디지털타워 1006호 (구로동 222-31 지플러스코오롱디지털타워 1006호)|||40706
KB손해보험|도봉대물보상센터|127.051645|37.652810|KB손해보험|02-6310-8805|서울 도봉구 노해로 391||||||||KB손해보험 도봉대물보상센터|3층 303호 (창동,네네빌딩) (창동 16-1 3층 303호)|||40706
KB손해보험|북부보상센터|127.050598|37.653228|KB손해보험|02-6310-8829|서울 도봉구 노해로69길 21||||||||KB손해보험 북부보상센터|9층 (창동,두승빌딩) (창동 12-3 9층)|||40706
KB손해보험|성수외제차보상센터|0.|0.|KB손해보험|02-6310-8634|서울 동대문구 장한로 6||||||||KB손해보험 성수외제차보상센터|(장안동),4층 (장안동 464-1 4층)|||40706
KB손해보험|스마트대물보상1센터|127.065667|37.561614|KB손해보험|031-8081-0435|서울 동대문구 장한로 6||||||||KB손해보험 스마트대물보상1센터|(장안동),4층 (장안동 464-1 4층)|||40706
KB손해보험|스마트대물보상3센터|127.065433|37.561811|KB손해보험|02-6310-8624|서울 동대문구 장한로 6||||||||KB손해보험 스마트대물보상3센터|(장안동),4층 (장안동 464-1,4층)|||40706
KB손해보험|영등포대물보상센터|126.854555|37.561025|KB손해보험|02-6310-8619|서울 강서구 양천로 492||||||||KB손해보험 영등포대물보상센터|3층 (등촌동,길훈엔트런스빌) (등촌동 75-4 3층 (등촌동,길훈엔트런스빌))|||40706
KB손해보험|외제차스마트보상센터|127.065667|37.561614|KB손해보험|02-6310-8780|서울 동대문구 장한로 6||||||||KB손해보험 외제차스마트보상센터|(장안동),4층 (장안동 464-1,4층)|||40706
KB손해보험|중앙대물보상센터|127.065467|37.561820|KB손해보험|02-6310-8964|서울 동대문구 장한로 6||||||||KB손해보험 중앙대물보상센터|4층 (장안동) (장안동 464-1 4층)|||40706
KB손해보험|중앙보상센터|126.911234|37.549016|KB손해보험||서울 마포구 양화로 19|||업무시간 : 09:00~18:00|||||KB손해보험 중앙보상센터|12층 (합정동,KB합정빌딩) (합정동 471 KB합정빌딩 12층)|||40706
KB손해보험|RFC사업부|126.973617|37.558752|KB손해보험|02-3149-9910|서울 중구 세종대로 17|||업무시간 : 09:30 ~18:00|||||KB손해보험 RFC사업부|10층 RFC사업부 (남대문로5가,WISE TOWER) (남대문로5가 3-1 10층 RFC사업부 (남대문로5가,WISE TOWER))|||40706
KB손해보험|SME영업부|127.049178|37.505648|KB손해보험|02-6900-5203|서울 강남구 선릉로 514|||업무시간 : 09:30 ~18:00|||||KB손해보험 SME영업부|12층 (삼성동,성원타워) (삼성동 141 성원타워 12층)|||40706
KB손해보험|강남서초지역단|126.982921|37.488593|KB손해보험|02-2006-9800|서울 서초구 동작대로 134|||업무시간 : 09:30 ~18:00|||||KB손해보험 강남서초지역단|4층 KB손해보험 강남서초지역단 (방배동,가나안빌딩) (방배동 1823 가나안빌딩 4층 KB손해보험 강남서초지역단)|||40706
KB손해보험|강동송파지역단|127.103008|37.515340|KB손해보험|02-6972-0605|서울 송파구 올림픽로 35다길 42|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 강동송파지역단|8층 KB손해보험 강동송파지역단 (신천동,루터회관) (신천동 7-20 한국루터회관 8층 KB손해보험 강동송파지역단)|||40706
KB손해보험|강북지역단|127.059926|37.654467|KB손해보험|02-2092-2000|서울 노원구 노해로 467|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 강북지역단|3층 KB손해보험 강북지역단 (상계동,교보빌딩) (상계동 712-1번지 교보생명빌딩 3층)|||40706
KB손해보험|강서지역단(창구)|126.839581|37.558767|KB손해보험|02-2657-2969|서울 강서구 공항대로 287|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 강서지역단(창구)|6층 KB손해보험 강서지역단 (등촌동,화인빌딩) (등촌동 673-5 화인빌딩 6층)|||40706
KB손해보험|다이렉트영업부|127.030258|37.499178|KB손해보험|1544-0077|서울 강남구 테헤란로 117||||||||KB손해보험 다이렉트영업부|5층 (역삼동,KB손해보험빌딩) (역삼동 649-11 KB손해보험빌딩 5층)|||40706
KB손해보험|단체상해영업부|127.030262|37.499065|KB손해보험|02-6900-3414|서울 강남구 테헤란로 117||||||||KB손해보험 단체상해영업부|5층 (역삼동,KB손해보험빌딩) (역삼동 649-11 KB손해보험빌딩 5층)|||40706
KB손해보험|방카슈랑스영업1부|127.048538|37.503996|KB손해보험|02-2194-9270|서울 강남구 테헤란로 334|||업무시간 : 09:30 ~18:00|||||KB손해보험 방카슈랑스영업1부|12층 (역삼동,교정회관) (역삼동 708-6 KB손해보험 강남빌딩 12층)|||40706
KB손해보험|방카슈랑스영업2부|126.988142|37.565649|KB손해보험|02-3149-7182|서울 중구 을지로 100||||||||KB손해보험 방카슈랑스영업2부|파인에비뉴 B동 7층 방카슈랑스 영업2부 (을지로2가,파인에비뉴) (을지로2가 203 파인에비뉴 B동 7층 방카슈랑스 영업2부 (을지로2가,파인에비뉴))|||40706
KB손해보험|법인영업1부|127.030267|37.499163|KB손해보험|02-6900-3570|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인영업1부|10층 (역삼동,KB손해보험빌딩) (역삼동 649-11번지 KB손해보험빌딩 10층)|||40706
KB손해보험|법인영업2부|127.030264|37.499159|KB손해보험|02-6900-3508|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인영업2부|10층 (역삼동,KB손해보험빌딩) (역삼동 649-11 10층 (역삼동,KB손해보험빌딩))|||40706
KB손해보험|법인영업3부|127.030264|37.499192|KB손해보험|02-6900-3402|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인영업3부|10층 (역삼동,KB손해보험빌딩) (역삼1동 KB손해보험빌딩 649-11번지 10층)|||40706
KB손해보험|법인영업4부|127.030264|37.499159|KB손해보험|02-6900-3440|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인영업4부|10층 (역삼동,KB손해보험빌딩) (역삼동 649-11 10층 (역삼동,KB손해보험빌딩))|||40706
KB손해보험|법인영업5부|127.030264|37.499159|KB손해보험|02-6900-3316|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인영업5부|KB손해보험빌딩 10층 (역삼동 649-11 KB손해보험빌딩 10층)|||40706
KB손해보험|법인영업6부|127.030264|37.499192|KB손해보험|02-6900-3549|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인영업6부|KB손해보험빌딩 10층 (역삼1동 KB손해보험빌딩 649-11번지 10층)|||40706
KB손해보험|법인제휴영업부|127.030251|37.499163|KB손해보험|02-6900-2689|서울 강남구 테헤란로 117|||업무시간 : 09:30 ~18:00|||||KB손해보험 법인제휴영업부|13층 (역삼동,KB손해보험) (역삼동1동 649-11번지 KB손해보험빌딩 13층)|||40706
KB손해보험|서부지역단|126.911234|37.549016|KB손해보험|02-3279-8720|서울 마포구 양화로 19|||업무시간 : 09:30 ~18:00|||||KB손해보험 서부지역단|KB손해보험 합정빌딩 14층,서부지역단 (합정동) (합정동 471번지 KB손해보험 합정빌딩 14층)|||40706
KB손해보험|서울지역단|126.981331|37.563124|KB손해보험|02-6260-6400|서울 중구 소공로 88|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 서울지역단|신관5층 KB손해보험 서울지역단 (소공동,한진빌딩) (소공동 51,신관 5층 KB손해보험 서울지역단 (소공동,한진빌딩))|||40706
KB손해보험|수도GA1지역단|126.952979|37.545980|KB손해보험|02-6916-5100|서울 마포구 마포대로 130|||업무시간 : 09:30 ~18:00|||||KB손해보험 수도GA1지역단|13층 KB손해보험 수도GA1지역단 (공덕동,별정우체국 연금관리단빌딩) (공덕동 254-8 13층 KB손해보험 수도GA1지역단 )|||40706
KB손해보험|수도GA2지역단|126.952917|37.545863|KB손해보험|02-6916-5113|서울 마포구 마포대로 130|||업무시간 : 09:30 ~18:00|||||KB손해보험 수도GA2지역단|16층 KB손해보험 수도GA2지역단 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 16층)|||40706
KB손해보험|수도GA3지역단|126.952954|37.545906|KB손해보험|02-310-0500|서울 마포구 마포대로 130|||업무시간 : 09:30 ~18:00|||||KB손해보험 수도GA3지역단|15층 KB손해보험 수도GA3지역단 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 15층 )|||40706
KB손해보험|수도GA4지역단|127.041451|37.517519|KB손해보험|02-6910-5905|서울 강남구 학동로 401|||업무시간 : 09:30 ~18:00|||||KB손해보험 수도GA4지역단|2층 KB손해보험 수도GA4지역단 (청담동,금하빌딩) (청담동 41-2 금하빌딩 2층)|||40706
KB손해보험|영등포지역단|126.888214|37.508123|KB손해보험|02-6913-5100|서울 구로구 경인로 662|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 영등포지역단|22층 KB손해보험 영등포지역단 (신도림동,디큐브시티) (신도림동 692 디큐브시티 22층)|||40706
KB손해보험|제휴영업부|126.911247|37.549138|KB손해보험||서울 마포구 양화로 19|||업무시간 : 09:30 ~18:00|||||KB손해보험 제휴영업부|11층 KB손해보험 (합정동,합정오피스빌딩) (합정동 471,11층 KB손해보험 (합정동,합정오피스빌딩))|||40706
