##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대해상
현대해상화재보험|강북AM사업부|126.982283114612|37.5623525286757|현대해상|02-2264-2700|서울 중구 명동2길 20||||||||현대해상화재보험 강북AM사업부|현대해상빌딩 14층|||40703
현대해상화재보험|성동사업부|127.033828|37.562696|현대해상|02-2216-1456|서울 성동구 왕십리로 326||||||||현대해상화재보험 성동사업부|12층|||40703
현대해상화재보험|은평사업부|126.920194440727|37.6197859397174|현대해상|02-357-2152|서울 은평구 통일로 861|서울 은평구 갈현동 396-1|||||||현대해상화재보험 은평사업부|11층 현대해상 은평사업부;범일빌딩 11층|||40703
현대해상화재보험|명동AM사업부|126.982283114612|37.5623525286757|현대해상|02-6744-1563|서울 중구 명동2길 20||||||||현대해상화재보험 명동AM사업부|현대해상빌딩 16층|||40703
현대해상화재보험|영등포사업부|126.890227359619|37.5070440291655|현대해상|02-2631-1210|서울 구로구 새말로 97|서울 구로구 구로동 3-25|||||||현대해상화재보험 영등포사업부|15층;신도림테크노마트 15층|||40703
현대해상화재보험|서초AM사업부|127.0340039557|37.500372416|현대해상|02-2009-8700|서울 강남구 테헤란로 137||||||||현대해상화재보험 서초AM사업부|현대해상빌딩 10층|||40703
현대해상화재보험|강남사업부|127.034000558397|37.5003413341666|현대해상|02-2009-8060|서울 강남구 테헤란로 137|서울 강남구 역삼동 646|||||||현대해상화재보험 강남사업부|8층;현대해상빌딩 8층|||40703
현대해상화재보험|강서사업부|126.896576290965|37.5274922652188|현대해상|02-2635-8313|서울 영등포구 당산로 141||||||||현대해상화재보험 강서사업부|현대해상빌딩 12층|||40703
현대해상화재보험|울산사업부|129.327709235748|35.5367626496637|현대해상|052-229-1300|울산 남구 번영로 131|울산 남구 달동 120-1|||||||현대해상화재보험 울산사업부|20층;현대해상빌딩 20층|||40703
현대해상화재보험|부경AM사업부|129.041865721862|35.1182245176602|현대해상|051-960-1030|부산 동구 중앙대로 240||||||||현대해상화재보험 부경AM사업부|현대해상빌딩 14층|||40703
현대해상화재보험|인천사업부|126.70397693863309|37.450703324203125|현대해상|032-222-1255|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 인천사업부|2층;현대해상빌딩 2층|||40703
현대해상화재보험|수원사업부|127.030861544449|37.2615477832094|현대해상|031-238-6787|경기 수원시 권선구 효원로 268|경기 수원시 권선구 권선동 1014|||||||현대해상화재보험 수원사업부|현대해상빌딩 8층;현대해상빌딩 8층|||40703
현대해상화재보험|대구사업부|128.560797027703|35.8585579629308|현대해상|053-650-1251|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 대구사업부|19층 대구사업부|||40703
현대해상화재보험|대구AM사업부|128.560797027703|35.8585579629308|현대해상|053-650-0512|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 대구AM사업부|현대해상빌딩 5층|||40703
현대해상화재보험|부산사업부|129.041865721862|35.1182245176602|현대해상|051-960-1512|부산 동구 중앙대로 240||||||||현대해상화재보험 부산사업부|현대해상빌딩 12층|||40703
현대해상화재보험|부산AM사업부|129.041865721862|35.1182245176602|현대해상|051-960-1635|부산 동구 중앙대로 240||||||||현대해상화재보험 부산AM사업부|현대해상빌딩 14층|||40703
현대해상화재보험|동광주사업부|126.85232432691937|35.15485509625759|현대해상|062-350-0996|광주 서구 시청로 72|광주 서구 치평동 1220|||||||현대해상화재보험 동광주사업부|현대해상빌딩 6층;현대해상빌딩 6층|||40703
현대해상화재보험|전주사업부|127.14680734087785|35.82426946265684|현대해상|063-240-0100|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 전주사업부|현대해상빌딩 11층;현대해상빌딩 11층|||40703
현대해상화재보험|대전사업부|127.382593639246|36.3533185752732|현대해상|042-488-6818|대전 서구 둔산서로 75|대전 서구 둔산동 1298|||||||현대해상화재보험 대전사업부|10층;현대해상빌딩 10층|||40703
현대해상화재보험|광주사업부|126.85232432691937|35.15485509625759|현대해상|062-350-1203|광주 서구 시청로 72||||||||현대해상화재보험 광주사업부|현대해상빌딩 17층|||40703
현대해상화재보험|경인AM사업부|126.722986973509|37.4967515806655|현대해상|032-452-0603|인천 부평구 부평대로 60||||||||현대해상화재보험 경인AM사업부|현대해상빌딩 12층|||40703
현대해상화재보험|강남AM사업부|127.034000558397|37.5003413341666|현대해상|02-2009-8343|서울 강남구 테헤란로 137||||||||현대해상화재보험 강남AM사업부|현대해상빌딩 3층|||40703
현대해상화재보험|호남AM사업부|126.85232432691937|35.15485509625759|현대해상|062-350-0892|광주 서구 시청로 72||||||||현대해상화재보험 호남AM사업부|현대해상빌딩 7층|||40703
현대해상화재보험|중부AM사업부|127.38735308577|36.347290055948|현대해상|042-254-2832|대전 서구 둔산중로 8||||||||현대해상화재보험 중부AM사업부|한국교직원공제회관 11층|||40703
현대해상화재보험|명동AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1190|서울 중구 명동2길 20||||||||현대해상화재보험 명동AM지점|15층|||40703
현대해상화재보험|연지AM지점|126.982283114612|37.5623525286757|현대해상|02-6744-1731|서울 중구 명동2길 20||||||||현대해상화재보험 연지AM지점|14층|||40703
현대해상화재보험|장안평AM지점|126.982283114612|37.5623525286757|현대해상|02-2246-0564|서울 중구 명동2길 20||||||||현대해상화재보험 장안평AM지점|15층|||40703
현대해상화재보험|한강로AM지점|126.982349|37.562459|현대해상|02-6742-1180|서울 중구 명동2길 20||||||||현대해상화재보험 한강로AM지점|15층|||40703
현대해상화재보험|로얄AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1140|서울 중구 명동2길 20||||||||현대해상화재보험 로얄AM지점|15층|||40703
현대해상화재보험|신중앙AM지점|126.982283114612|37.5623525286757|현대해상|02-733-9054|서울 중구 명동2길 20||||||||현대해상화재보험 신중앙AM지점|14층|||40703
현대해상화재보험|부평AM지점|126.723067|37.496837|현대해상|032-452-0691|인천 부평구 부평대로 60||||||||현대해상화재보험 부평AM지점|12층 경인AM사업부 부평AM지점|||40703
현대해상화재보험|충무로AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1170|서울 중구 명동2길 20||||||||현대해상화재보험 충무로AM지점|15층|||40703
현대해상화재보험|북부AM지점|126.982283114612|37.5623525286757|현대해상|02-3771-0960|서울 중구 명동2길 20||||||||현대해상화재보험 북부AM지점|15층|||40703
현대해상화재보험|하이스타AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1110|서울 중구 명동2길 20||||||||현대해상화재보험 하이스타AM지점|16층|||40703
현대해상화재보험|하이파워AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1120|서울 중구 명동2길 20||||||||현대해상화재보험 하이파워AM지점|16층|||40703
현대해상화재보험|강북AM지점|126.982283114612|37.5623525286757|현대해상|02-2261-0334|서울 중구 명동2길 20||||||||현대해상화재보험 강북AM지점|14층|||40703
현대해상화재보험|리더스AM지점|126.982282|37.562617|현대해상|02-6742-2360|서울 중구 명동2길 20||||||||현대해상화재보험 리더스AM지점|14층|||40703
현대해상화재보험|종로AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1150|서울 중구 명동2길 20||||||||현대해상화재보험 종로AM지점|16층|||40703
현대해상화재보험|남산AM지점|126.982283114612|37.5623525286757|현대해상|02-2279-3649|서울 중구 명동2길 20||||||||현대해상화재보험 남산AM지점|15층|||40703
현대해상화재보험|대치AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8455|서울 강남구 테헤란로 137||||||||현대해상화재보험 대치AM지점|현대해상빌딩 10층|||40703
현대해상화재보험|서울AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8270|서울 강남구 테헤란로 137|서울 강남구 역삼동 646|||||||현대해상화재보험 서울AM지점|3층;현대해상빌딩3층|||40703
현대해상화재보험|당산AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8355|서울 강남구 테헤란로 137||||||||현대해상화재보험 당산AM지점|3층|||40703
현대해상화재보험|서초AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8710|서울 강남구 테헤란로 137||||||||현대해상화재보험 서초AM지점|10층 서초AM지점|||40703
현대해상화재보험|강서AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8720|서울 강남구 테헤란로 137||||||||현대해상화재보험 강서AM지점|10층|||40703
현대해상화재보험|사당AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-7731|서울 강남구 테헤란로 137||||||||현대해상화재보험 사당AM지점|10층|||40703
현대해상화재보험|송파AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8740|서울 강남구 테헤란로 137|서울 강남구 역삼동 646|||||||현대해상화재보험 송파AM지점|10층;현대해상빌딩 10층|||40703
현대해상화재보험|역삼AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8730|서울 강남구 테헤란로 137||||||||현대해상화재보험 역삼AM지점|3층|||40703
현대해상화재보험|강남AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8420|서울 강남구 테헤란로 137||||||||현대해상화재보험 강남AM지점|3층|||40703
현대해상화재보험|성남AM지점|127.0340039557|37.500372416|현대해상|02-2009-8460|서울 강남구 테헤란로 137||||||||현대해상화재보험 성남AM지점|현대해상빌딩 10층|||40703
현대해상화재보험|남울산AM지점|129.327709235748|35.5367626496637|현대해상|052-229-1420|울산 남구 번영로 131||||||||현대해상화재보험 남울산AM지점|17층|||40703
현대해상화재보험|경남AM지점|128.679598|35.222254|현대해상|055-256-9761|경남 창원시 성산구 중앙대로84번길 3||||||||현대해상화재보험 경남AM지점|6층|||40703
현대해상화재보험|울산AM지점|129.327709235748|35.5367626496637|현대해상|052-229-1460|울산 남구 번영로 131||||||||현대해상화재보험 울산AM지점|17층|||40703
현대해상화재보험|수원AM지점|127.030861544449|37.2615477832094|현대해상|031-237-3555|경기 수원시 권선구 효원로 268||||||||현대해상화재보험 수원AM지점|11층 수원AM지점|||40703
현대해상화재보험|경기AM지점|127.030861544449|37.2615477832094|현대해상|031-692-7410|경기 수원시 권선구 효원로 268||||||||현대해상화재보험 경기AM지점|11층 경기AM지점|||40703
현대해상화재보험|대성AM지점|126.722986973509|37.4967515806655|현대해상|032-452-0630|인천 부평구 부평대로 60||||||||현대해상화재보험 대성AM지점|12층|||40703
현대해상화재보험|문학AM지점|126.722986973509|37.4967515806655|현대해상|032-452-0680|인천 부평구 부평대로 60||||||||현대해상화재보험 문학AM지점|12층|||40703
현대해상화재보험|경인AM지점|126.722986973509|37.4967515806655|현대해상|032-452-0640|인천 부평구 부평대로 60||||||||현대해상화재보험 경인AM지점|12층|||40703
현대해상화재보험|안양AM지점|126.722986973509|37.4967515806655|현대해상|032-452-0650|인천 부평구 부평대로 60||||||||현대해상화재보험 안양AM지점|12층|||40703
현대해상화재보험|새인천AM지점|126.722986973509|37.4967515806655|현대해상|032-452-0660|인천 부평구 부평대로 60||||||||현대해상화재보험 새인천AM지점|12층|||40703
현대해상화재보험|안산AM지점|126.722986973509|37.4967515806655|현대해상|032-452-0670|인천 부평구 부평대로 60||||||||현대해상화재보험 안산AM지점|12층|||40703
현대해상화재보험|강원AM지점|127.931233110234|37.3341486507191|현대해상|033-743-3271|강원 원주시 능라동길 61||||||||현대해상화재보험 강원AM지점|7층|||40703
현대해상화재보험|영동AM지점|128.899095|37.758962|현대해상|033-641-1212|강원 강릉시 옥가로 27||||||||현대해상화재보험 영동AM지점|4층|||40703
현대해상화재보험|대명AM지점|128.560797027703|35.8585579629308|현대해상|053-650-0315|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 대명AM지점|5층|||40703
현대해상화재보험|성서AM지점|128.560797027703|35.8585579629308|현대해상|053-650-1389|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 성서AM지점|5층|||40703
현대해상화재보험|구미AM지점|128.348507644963|36.1167882717934|현대해상|054-443-2156|경북 구미시 송정대로 92||||||||현대해상화재보험 구미AM지점|7층|||40703
현대해상화재보험|포항AM지점|129.361050100243|36.0169391718866|현대해상|054-274-3234|경북 포항시 남구 포스코대로 346||||||||현대해상화재보험 포항AM지점|6층|||40703
현대해상화재보험|황금AM지점|128.560797027703|35.8585579629308|현대해상|053-650-0460|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 황금AM지점|5층 황금지점|||40703
현대해상화재보험|수성AM지점|128.560797027703|35.8585579629308|현대해상|053-650-1369|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 수성AM지점|5층|||40703
현대해상화재보험|안동AM지점|128.719964894405|36.5631895236712|현대해상|054-820-9970|경북 안동시 경동로 568||||||||현대해상화재보험 안동AM지점|7층|||40703
현대해상화재보험|대구AM지점|128.560797027703|35.8585579629308|현대해상|053-650-0555|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 대구AM지점|5층|||40703
현대해상화재보험|대경AM지점|128.560797027703|35.8585579629308|현대해상|053-650-0631|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 대경AM지점|5층|||40703
현대해상화재보험|영남AM지점|128.560797027703|35.8585579629308|현대해상|053-650-0641|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 영남AM지점|5층|||40703
현대해상화재보험|남부산AM지점|129.041865721862|35.1182245176602|현대해상|051-853-1854|부산 동구 중앙대로 240||||||||현대해상화재보험 남부산AM지점|14층|||40703
현대해상화재보험|동래AM지점|129.041865721862|35.1182245176602|현대해상|051-960-1590|부산 동구 중앙대로 240||||||||현대해상화재보험 동래AM지점|14층|||40703
현대해상화재보험|북부산AM지점|129.041865721862|35.1182245176602|현대해상|051-960-1625|부산 동구 중앙대로 240||||||||현대해상화재보험 북부산AM지점|현대해상빌딩 14층|||40703
현대해상화재보험|부산AM지점|129.041865721862|35.1182245176602|현대해상|051-960-1560|부산 동구 중앙대로 240||||||||현대해상화재보험 부산AM지점|14층|||40703
현대해상화재보험|부산진AM지점|129.041865721862|35.1182245176602|현대해상|051-960-1532|부산 동구 중앙대로 240||||||||현대해상화재보험 부산진AM지점|14층|||40703
현대해상화재보험|부경AM지점|129.041865721862|35.1182245176602|현대해상|051-633-7993|부산 동구 중앙대로 240||||||||현대해상화재보험 부경AM지점|14층|||40703
현대해상화재보험|전남AM지점|127.52293035994069|34.96965766116439|현대해상|061-724-7940|전남 순천시 왕지로 8||||||||현대해상화재보험 전남AM지점|3층 전남AM지점|||40703
현대해상화재보험|빛고을AM지점|126.85232432691937|35.15485509625759|현대해상|062-350-0863|광주 서구 시청로 72||||||||현대해상화재보험 빛고을AM지점|7층 빛고을AM지점|||40703
현대해상화재보험|동광주AM지점|126.8523243269|35.1548550963|현대해상|062-350-0849|광주 서구 시청로 72||||||||현대해상화재보험 동광주AM지점|7층 동광주AM지점|||40703
현대해상화재보험|호남AM지점|127.14680734087785|35.82426946265684|현대해상|063-240-1137|전북 전주시 완산구 노송광장로 29||||||||현대해상화재보험 호남AM지점|3층 호남AM지점|||40703
현대해상화재보험|목포AM지점|126.4183121596|34.8031427399|현대해상|061-287-7667|전남 목포시 백년대로279번길 1||||||||현대해상화재보험 목포AM지점|세원빌딩 6층 목포AM지점|||40703
현대해상화재보험|전주AM지점|127.14680734087785|35.82426946265684|현대해상|063-240-0869|전북 전주시 완산구 노송광장로 29||||||||현대해상화재보험 전주AM지점|3층 전주AM지점|||40703
현대해상화재보험|대흥AM지점|127.38735308577|36.347290055948|현대해상|042-223-3717|대전 서구 둔산중로 8||||||||현대해상화재보험 대흥AM지점|한국교직원공제회관 11층|||40703
현대해상화재보험|제일AM지점|127.13789512517411|36.82719304169649|현대해상|041-574-3501|충남 천안시 서북구 동서대로 129-16||||||||현대해상화재보험 제일AM지점|HS빌딩 8층|||40703
현대해상화재보험|충북AM지점|127.48911808350004|36.6445340922929|현대해상|043-257-9904|충북 청주시 상당구 사북로 164||||||||현대해상화재보험 충북AM지점|우민타워 4층|||40703
현대해상화재보험|충청AM지점|127.48911808350004|36.6445340922929|현대해상|043-223-6026|충북 청주시 상당구 사북로 164||||||||현대해상화재보험 충청AM지점|우민타워 4층|||40703
현대해상화재보험|한빛AM지점|127.38735308577|36.347290055948|현대해상|042-486-8092|대전 서구 둔산중로 8||||||||현대해상화재보험 한빛AM지점|한국교직원공제회관 11층|||40703
현대해상화재보험|중부AM지점|127.38735308577|36.347290055948|현대해상|042-486-8166|대전 서구 둔산중로 8||||||||현대해상화재보험 중부AM지점|한국교직원공제회관 11층|||40703
현대해상화재보험|전북AM지점|126.982552856676|35.9590334385288|현대해상|063-834-9910|전북 익산시 무왕로 1133||||||||현대해상화재보험 전북AM지점|5층 전북AM지점|||40703
현대해상화재보험|세종AM지점|127.13789512517411|36.82719304169649|현대해상|041-622-9451|충남 천안시 서북구 동서대로 129-16||||||||현대해상화재보험 세종AM지점|HS빌딩 8층|||40703
현대해상화재보험|하이서울AM지점|126.982283114612|37.5623525286757|현대해상|02-6742-1180|서울 중구 명동2길 20||||||||현대해상화재보험 하이서울AM지점|16층|||40703
현대해상화재보험|인천AM지점|126.72298794679541|37.49675124514053|현대해상|032-452-0620|인천 부평구 부평대로 60||||||||현대해상화재보험 인천AM지점|12층|||40703
현대해상화재보험|여의도AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8210|서울 강남구 테헤란로 137||||||||현대해상화재보험 여의도AM지점|10층|||40703
현대해상화재보험|남광주AM지점|126.85232432691937|35.15485509625759|현대해상|062-350-1350|광주 서구 시청로 72||||||||현대해상화재보험 남광주AM지점|7층 남광주AM지점|||40703
현대해상화재보험|진주AM지점|128.091058930168|35.1798095022774|현대해상|055-763-3671|경남 진주시 진주대로 888||||||||현대해상화재보험 진주AM지점|아이비타워 8층|||40703
현대해상화재보험|창원AM지점|128.6799014399|35.2219933763|현대해상|055-287-1932|경남 창원시 성산구 중앙대로84번길 3||||||||현대해상화재보험 창원AM지점|6층|||40703
현대해상화재보험|잠실AM지점|127.034000558397|37.5003413341666|현대해상|02-2009-8280|서울 강남구 테헤란로 137||||||||현대해상화재보험 잠실AM지점|3층|||40703
현대해상화재보험|동부산AM지점|129.041865721862|35.1182245176602|현대해상|051-960-1386|부산 동구 중앙대로 240||||||||현대해상화재보험 동부산AM지점|현대해상빌딩 14층|||40703
현대해상화재보험|광희AM지점|126.982283114612|37.5623525286757|현대해상|02-6744-1755|서울 중구 명동2길 20||||||||현대해상화재보험 광희AM지점|15층|||40703
현대해상화재보험|중앙AM지점|129.041865721862|35.1182245176602|현대해상|051-960-1578|부산 동구 중앙대로 240||||||||현대해상화재보험 중앙AM지점|14층|||40703
현대해상화재보험|강남대인보상부|127.034000558397|37.5003413341666|현대해상|02-2009-8310|서울 강남구 테헤란로 137|서울 강남구 역삼동 646|||||||현대해상화재보험 강남대인보상부|3층;현대해상빌딩 3층|||40703
현대해상화재보험|강남차량보상부|126.998916704954|37.4813629064274|현대해상|02-2150-1072|서울 서초구 효령로 34길 4|서울 서초구 방배동 984-3|||||||현대해상화재보험 강남차량보상부|4층;프린스효령빌딩 4층|||40703
현대해상화재보험|강남차량보상센터|126.998916704954|37.4813629064274|현대해상|02-418-5657|서울 서초구 효령로 34길 4|서울 서초구 방배동 984-3|||||||현대해상화재보험 강남차량보상센터|4층;프린스효령빌딩 4층|||40703
현대해상화재보험|강동대인보상센터|127.1391278205|37.5343785158|현대해상|02-2150-1040|서울 강동구 양재대로 1440|서울 강동구 길동 429|||||||현대해상화재보험 강동대인보상센터|3층;남서울빌딩 3층|||40703
현대해상화재보험|강동차량보상센터|None|None|현대해상|02-2150-1050|서울 강동구 양재대로 1440||||||||현대해상화재보험 강동차량보상센터|남서울빌딩 3층|||40703
현대해상화재보험|강릉대인보상센터|128.876056|37.764481|현대해상|033-610-6560|강원 강릉시 교동광장로 106||||||||현대해상화재보험 강릉대인보상센터|화영빌딩 6층|||40703
현대해상화재보험|강릉차량보상센터|128.87608441918|37.7644575856749|현대해상|033-645-0982|강원 강릉시 교동광장로 106|강원 강릉시 교동 1883-2|||||||현대해상화재보험 강릉차량보상센터|6층;화영빌딩 6층|||40703
현대해상화재보험|강북차량보상센터|127.028438216341|37.6245698921212|현대해상|02-1588-5656|서울 강북구 솔매로50길 43||||||||현대해상화재보험 강북차량보상센터|KT강북지사 5층 현대하이카손해사정 강북센터|||40703
현대해상화재보험|강서대인보상부|126.896576290965|37.5274922652188|현대해상|02-2628-4001|서울 영등포구 당산로 141|서울 영등포구 당산동3가 393-2|||||||현대해상화재보험 강서대인보상부|12층;현대해상빌딩 12층|||40703
현대해상화재보험|강서차량보상부|126.901411748407|37.5347621645375|현대해상|1588-5656|서울 영등포구 당산로47길 3|서울 영등포구 당산동6가 331-12|||||||현대해상화재보험 강서차량보상부|2층;다옥빌딩 별관 2층|||40703
현대해상화재보험|강서차량보상센터|126.8426082058273|37.56807090976033|현대해상|02-390-0680|서울 강서구 양천로 357||||||||현대해상화재보험 강서차량보상센터|려산빌딩 8층|||40703
현대해상화재보험|강원대인보상부|127.93123475551928|37.33414697258224|현대해상|033-746-5121|강원 원주시 능라동길 61|강원 원주시 무실동 1857-6|||||||현대해상화재보험 강원대인보상부|7층;정한타원 7층|||40703
현대해상화재보험|강원차량보상부|127.931236|37.334374|현대해상|033-738-0590|강원 원주시 능라동길 61||||||||현대해상화재보험 강원차량보상부|정한타워6층|||40703
현대해상화재보험|경주파견|129.214467889564|35.8448451621585|현대해상|054-772-3878|경북 경주시 화랑로 125|경북 경주시 성동동 386-6|||||||현대해상화재보험 경주파견|2층;KT빌딩 2층|||40703
현대해상화재보험|관악대인보상센터|126.93817612389381|37.48359158608432|현대해상|02-889-5036|서울 관악구 남부순환로 1692|서울 관악구 청룡동 947-7|||||||현대해상화재보험 관악대인보상센터|5층;태광빌딩 5층|||40703
현대해상화재보험|광주대인보상부|126.85232432691937|35.15485509625759|현대해상|062-520-5710|광주 서구 시청로 72|광주 서구 치평동 1220|||||||현대해상화재보험 광주대인보상부|15층;현대해상빌딩 15층|||40703
현대해상화재보험|광주차량보상부|126.85232432691937|35.15485509625759|현대해상|1588-5656|광주 서구 시청로 72|광주 서구 치평동 1220|||||||현대해상화재보험 광주차량보상부|15층;현대해상빌딩 15층|||40703
현대해상화재보험|구로차량보상센터|126.8812501|37.5039166|현대해상|02-2104-3091|서울 구로구 경인로 590||||||||현대해상화재보험 구로차량보상센터|아주약품 빌딩 3층 304호|||40703
현대해상화재보험|중랑대인보상센터|127.0875672973|37.5965210327|현대해상|02-944-9790|서울 중랑구 망우로 316|서울 중랑구 상봉동 101|||||||현대해상화재보험 중랑대인보상센터|503-2호;이지팰리스 503-2호|||40703
현대해상화재보험|구리차량보상센터|127.15544094697165|37.60537816730257|현대해상|031-564-5663|경기 남양주시 경춘로 369|경기 남양주시 도농동 118-1|||||||현대해상화재보험 구리차량보상센터|층;한빛빌딩 3층|||40703
현대해상화재보험|구미대인보상센터|128.348507644963|36.1167882717934|현대해상|054-451-5487|경북 구미시 송정대로 92|경북 구미시 송정동 457-4|||||||현대해상화재보험 구미대인보상센터|9층;그랜드빌딩 9층|||40703
현대해상화재보험|구미차량보상센터|128.348507644963|36.1167882717934|현대해상|054-450-5080|경북 구미시 송정대로 92||||||||현대해상화재보험 구미차량보상센터|그랜드 빌딩 9층|||40703
현대해상화재보험|김포차량보상센터|126.668383175232|37.6439395575168|현대해상|031-460-8390|경기 김포시 김포한강4로 113||||||||현대해상화재보험 김포차량보상센터||||40703
현대해상화재보험|김해차량보상센터|128.866411228953|35.2350210575918|현대해상|055-340-5990|경남 김해시 내외중앙로 55||||||||현대해상화재보험 김해차량보상센터|정우빌딩 7층 김해차량보상센터|||40703
현대해상화재보험|남대구차량보상센터|128.50665859696446|35.83645711770441|현대해상|053-581-0856|대구 달서구 성서공단로 217|대구 달서구 갈산동 971-2|||||||현대해상화재보험 남대구차량보상센터|8층;비지니스텐터 8층|||40703
현대해상화재보험|남인천차량보상센터|126.70397693863309|37.450703324203125|현대해상|032-438-5371|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 남인천차량보상센터|9층;현대해상빌딩 9층|||40703
현대해상화재보험|대구대인보상부|128.560797027703|35.8585579629308|현대해상|053-659-5614|대구 달서구 달구벌대로 1790|대구 달서구 두류동 135-13|||||||현대해상화재보험 대구대인보상부|3층;현대해상빌딩 3층|||40703
현대해상화재보험|대구차량보상부|128.560797027703|35.8585579629308|현대해상|053-653-4651|대구 달서구 달구벌대로 1790|대구 달서구 두류동 135-13|||||||현대해상화재보험 대구차량보상부|3층;현대해상빌딩 3층|||40703
현대해상화재보험|대전대인보상부|127.382593639246|36.3533185752732|현대해상|042-470-8730|대전 서구 둔산서로 75|대전 서구 둔산동 1298|||||||현대해상화재보험 대전대인보상부|2층;현대해상빌딩 2층|||40703
현대해상화재보험|대전차량보상부|127.382593639246|36.3533185752732|현대해상|042-470-8461|대전 서구 둔산서로 75||||||||현대해상화재보험 대전차량보상부|현대해상 대전사옥 9층|||40703
현대해상화재보험|동광주차량보상센터|126.85232432691937|35.15485509625759|현대해상|062-350-0580|광주 서구 시청로 72||||||||현대해상화재보험 동광주차량보상센터|현대해상빌딩 15층|||40703
현대해상화재보험|동대구대인보상센터|128.636613|35.859376|현대해상|053-757-8490|대구 수성구 달구벌대로 2503||||||||현대해상화재보험 동대구대인보상센터|동일빌딩 6층|||40703
현대해상화재보험|동대구차량보상센터|128.636597|35.859399|현대해상|02-1588-5656|대구 수성구 달구벌대로 2503||||||||현대해상화재보험 동대구차량보상센터|동일빌딩 6층|||40703
현대해상화재보험|동대문차량보상센터|127.061385849851|37.5623076586788|현대해상|02-2215-5025|서울 동대문구 천호대로 381|서울 동대문구 장안동 415-12|||||||현대해상화재보험 동대문차량보상센터|9층;삼지빌딩 9층|||40703
현대해상화재보험|동대전대인보상센터|127.423127076389|36.3273846304637|현대해상|042-221-5657|대전 중구 중앙로 118|대전 중구 대흥동 494-2|||||||현대해상화재보험 동대전대인보상센터|2층;대전도시공사빌딩 2층|||40703
현대해상화재보험|동대전차량보상센터|127.443118885545|36.3541449448019|현대해상|042-229-1880|대전 대덕구 동서대로1777번길 1||||||||현대해상화재보험 동대전차량보상센터|오뚜기빌딩2층 현대해상|||40703
현대해상화재보험|동래대인보상센터|129.092616|35.245690|현대해상|051-606-7800|부산 금정구 금정로 252||||||||현대해상화재보험 동래대인보상센터|14층 동래대인보상센터|||40703
현대해상화재보험|동부산차량보상센터|129.092456412169|35.2462204915216|현대해상|051-861-2363|부산 금정구 중앙대로 1815|부산 금정구 구서동 84-16|||||||현대해상화재보험 동부산차량보상센터|8층;가루라빌딩 8층|||40703
현대해상화재보험|동울산대인보상센터|129.427717750078|35.4983637365527|현대해상|052-233-8533|울산 동구 방어진순환도로 633|울산 동구 일산동 577-1|||||||현대해상화재보험 동울산대인보상센터|5층;세인트에스타워 5층|||40703
현대해상화재보험|동울산차량보상센터|129.374028810744|35.5609138141107|현대해상|052-252-4990|울산 북구 염포로 313||||||||현대해상화재보험 동울산차량보상센터|현대자동차빌딩 4층 동울산차량 센터|||40703
현대해상화재보험|동인천차량보상센터|126.70397693863309|37.450703324203125|현대해상|032-438-5371|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 동인천차량보상센터|9층;현대해상빌딩 9층|||40703
현대해상화재보험|동전주차량보상센터|127.14680734087785|35.82426946265684|현대해상|063-240-1022|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 동전주차량보상센터|10층;현대해상빌딩 10층|||40703
현대해상화재보험|목포대인보상센터|126.425501|34.805913|현대해상|061-241-1790|전남 목포시 백년대로 352||||||||현대해상화재보험 목포대인보상센터|6층|||40703
