NAME|BRANCH|CAT|ADDR|TELL|TIME|XCORD|YCORD
삼성생명|만수지점|지점|인천 미추홀구 경인로 428 3층 만수지점 (주안동,삼성생명빌딩)|032-424-6841|09:00 ~ 16:00|126.68753|37.45766
삼성생명|매호지점|지점|대구 중구 달구벌대로 2095 14층 (덕산동,삼성생명)|053-751-0382|09:00 ~ 16:00|128.5928|35.866318
삼성생명|명동법인지점|지점|서울 중구 세종대로 73 15층 (태평로2가,태평로빌딩)|02-777-2274|09:00 ~ 16:00|126.97597|37.56296
삼성생명|명동제일법인지점|지점|서울 중구 세종대로 73 10층 명동제일법인지점 (서소문동,태평로빌딩)|02-773-1987|09:00 ~ 16:00|126.97597|37.56296
삼성생명|명동중앙법인지점|지점|서울 중구 세종대로 73 15층 삼성생명 명동중앙법인지점 (서소문동,태평로빌딩)|02-755-6305|09:00 ~ 16:00|126.97597|37.56296
삼성생명|명산지점|지점|전북 군산시 대학로 43 2층 (신창동,삼성생명빌딩)|063-445-3094|09:00 ~ 16:00|126.71108|35.98597
삼성생명|명일지점|지점|서울 송파구 올림픽로 633 5층 명일지점 (풍납동,삼성생명빌딩)|02-470-1835|09:00 ~ 16:00|127.122894|37.538242
삼성생명|목동삼성지점|지점|서울 양천구 목동동로 233-3 10층 목동삼성지점 (목동,삼성화재서비스빌딩)|02-2651-3363|09:00 ~ 16:00|126.87165|37.527847
삼성생명|목동센트럴지점|지점|서울 양천구 목동동로 233-3 11층 목동센트럴지점 (목동,삼성화재서비스빌딩)|02-3664-6604|09:00 ~ 16:00|126.87165|37.527847
삼성생명|목동스타지점|지점|서울 양천구 목동동로 233-3 9층 목동스타지점 (목동,삼성화재서비스빌딩)|02-2649-3302|09:00 ~ 16:00|126.87165|37.527847
삼성생명|목동지점|지점|서울 양천구 목동동로 233-3 8층 (목동,삼성화재서비스빌딩)|02-2649-3328|09:00 ~ 16:00|126.87165|37.527847
삼성생명|수로지점|지점|경남 김해시 김해대로 2367 6층 수로지점 (부원동,삼성생명빌딩)|055-339-3892|09:00 ~ 16:00|128.88577|35.227036
삼성생명|수성지점|지점|대구 중구 달구벌대로 2095 8층 수성지점 (덕산동,삼성생명)|053-743-0720|09:00 ~ 16:00|128.5928|35.866318
삼성생명|수영지점|지점|부산 해운대구 센텀2로 24 8층 (우2동,센텀다이아몬드)|051-731-0597|09:00 ~ 16:00|129.13245|35.166668
삼성생명|수원금융지점|지점|경기 수원시 팔달구 경수대로 560 4층 수원금융지점 (인계동,삼성생명빌딩)|031-237-2597|09:00 ~ 16:00|127.03061|37.275635
삼성생명|수원리젤지점|지점|경기 수원시 팔달구 경수대로 560 13층 수원리젤지점 (인계동,삼성생명빌딩)|031-267-3412|09:00 ~ 16:00|127.03061|37.275635
삼성생명|수원지점|지점|경기 수원시 팔달구 경수대로 560 5층 수원지점 (인계동,MDM타워)|031-898-9652|09:00 ~ 16:00|127.03061|37.275635
삼성생명|수일지점|지점|경기 수원시 팔달구 경수대로 560 9층 수일지점 (인계동,MDM타워)|031-235-3613|09:00 ~ 16:00|127.03061|37.275635
삼성생명|수창지점|지점|광주 동구 금남로 148 12층 (금남로5가,삼성생명빌딩)|062-236-2835|09:00 ~ 16:00|126.91|35.153275
삼성생명|순천TC지점|지점|전남 순천시 중앙로 101 9층 순천TC지점 (행동,삼성생명빌딩)|061-755-1058|09:00 ~ 16:00|127.483635|34.954723
삼성생명|시흥지점|지점|경기 시흥시 은계번영길 11 3층 삼성생명 시흥지점 (은행동,은계프라자)|031-311-8382|09:00 ~ 16:00|126.802086|37.437523
삼성생명|신강남법인지점|지점|서울 강남구 테헤란로 424 11층 (대치동,대치타워)|02-541-2522|09:00 ~ 16:00|127.05347|37.505493
삼성생명|신강지점|지점|서울 동작구 동작대로 35 5층 신강지점 (사당동,삼성생명)|02-523-9628|09:00 ~ 16:00|126.98136|37.479618
삼성생명|신관훈법인지점|지점|서울 강남구 테헤란로 424 12층 신관훈법인지점 (대치동,대치타워)|02-514-2385|09:00 ~ 16:00|127.05347|37.505493
삼성생명|신분당지점|지점|경기 성남시 분당구 서현로 200 9층 신분당지점 (서현동,엠디엠타워)|031-8017-7961|09:00 ~ 16:00|127.124954|37.387405
삼성생명|신설지점|지점|서울 동대문구 왕산로 168 8층 신설지점 (용두동,삼성화재빌딩)|02-969-7828|09:00 ~ 16:00|127.04218|37.57881
삼성생명|신안성지점|지점|경기 안성시 장기로 8 2층 (석정동,삼원빌딩)|031-675-3804|09:00 ~ 16:00|127.26517|37.00755
삼성생명|신오라지점|지점|제주 제주시 신대로 64 4층 (연동,건설회관)|064-711-3572|09:00 ~ 16:00|126.4962|33.491676
삼성생명|신용산지점|지점|서울 중구 서소문로 88 19층 삼성생명 신용산지점 (순화동)|02-775-0598|09:00 ~ 16:00|126.97099|37.56155
삼성생명|신제주지점|지점|제주 제주시 신대로 59 4층 신제주지점 (연동,삼성생명보험제주지사)|064-745-0873|09:00 ~ 16:00|126.49703|33.492085
삼성생명|신촌지점|지점|서울 마포구 양화로 45 11층 (서교동,메세나폴리스세아타워)|02-338-3766|09:00 ~ 16:00|126.91353|37.550285
삼성생명|신항지점|지점|경북 포항시 북구 중흥로 205 3층 삼성생명 신항지점 (죽도동,삼성빌딩)|054-282-0143|09:00 ~ 16:00|129.35709|36.022205
삼성생명|신흥스타지점|지점|전남 목포시 교육로 59 5층 (상동,새마을빌딩)|061-285-2796|09:00 ~ 16:00|126.420105|34.80217
삼성생명|신흥지점|지점|경기 성남시 수정구 수정로 158 8층 신흥지점 (신흥동,삼성빌딩)|031-721-3362|09:00 ~ 16:00|127.13757|37.442326
삼성생명|쌍용지점|지점|충남 천안시 동남구 충절로 17 3층 (신부동,삼성생명빌딩)|041-567-1483|09:00 ~ 16:00|127.15879|36.81762
삼성생명|안동지점|지점|경북 안동시 영가로 14 5층 (운흥동)|054-857-7490|09:00 ~ 16:00|128.7336|36.564278
삼성생명|안산TC지점|지점|경기 안산시 단원구 광덕대로 254 5층 안산TC지점 (고잔동,삼성생명빌딩)|031-403-9932|09:00 ~ 16:00|126.83147|37.319077
삼성생명|안산지점|지점|경기 안산시 단원구 광덕대로 254 3층 안산지점 (고잔동,삼성생명빌딩)|031-411-0431|09:00 ~ 16:00|126.83147|37.319077
삼성생명|안양금융지점|지점|경기 안양시 동안구 시민대로 181 8층 안양금융지점 (비산동)|031-442-4270|09:00 ~ 16:00|126.95048|37.39023
삼성생명|안양스타지점|지점|경기 안양시 동안구 시민대로 181 7층 안양스타지점 (비산동,삼성생명)|031-468-4282|09:00 ~ 16:00|126.95048|37.39023
삼성생명|안양중앙지점|지점|경기 안양시 동안구 시민대로 181 9층 안양중앙지점 (비산동,삼성생명빌딩)|031-468-4801|09:00 ~ 16:00|126.95048|37.39023
삼성생명|양덕지점|지점|경북 포항시 북구 중흥로 205 3층 삼성생명 양덕지점 (죽도동,삼성빌딩)|054-282-0148|09:00 ~ 16:00|129.35709|36.022205
삼성생명|양산금융지점|지점|경남 양산시 강변로 442 4층 삼성생명 양산금융지점 (중부동,늘푸른빌딩)|055-385-0338|09:00 ~ 16:00|129.02718|35.33862
삼성생명|양정지점|지점|부산 연제구 중앙대로 1125 A동 3층 삼성생명 양정지점 (연산동,CT타워)|051-807-5075|09:00 ~ 16:00|129.08067|35.188053
삼성생명|여수금융지점|지점|전남 여수시 시청로 57 8층 삼성생명 여수금융지점 (학동,YFC빌딩)|061-684-2920|09:00 ~ 16:00|127.66231|34.76685
삼성생명|여수지점|지점|전남 여수시 시청로 57 8층 삼성생명 여수지점 (학동,YFC빌딩)|061-662-7387|09:00 ~ 16:00|127.66231|34.76685
삼성생명|삼성제일법인지점|지점|서울 중구 서소문로 88 3층 삼성제일법인지점 (순화동)|02-3789-6704|09:00 ~ 16:00|126.97099|37.56155
삼성생명|삼성중앙법인지점|지점|경기 고양시 일산동구 중앙로 1228 3층 고양지사 삼성중앙법인 (마두1동,KT)|031-908-3152|09:00 ~ 16:00|126.77615|37.65598
삼성생명|삼성타운지점|지점|서울 강남구 테헤란로 412 9층 삼성타운지점 (대치동,삼성생명대치2빌딩)|02-3472-8718|09:00 ~ 16:00|127.05114|37.504917
삼성생명|삼성타워지점|지점|서울 강남구 강남대로 358 16층 삼성타워지점 (역삼동,강남358타워)|02-597-0511|09:00 ~ 16:00|127.02979|37.495056
삼성생명|삼척지점|지점|강원 삼척시 척주로 7 5층 삼성생명 삼척지점 (남양동,삼일빌딩)|033-573-9361|09:00 ~ 16:00|129.16458|37.444187
삼성생명|삼천지점|지점|대전 서구 한밭대로 755 21층 (둔산동,삼성생명)|042-484-4351|09:00 ~ 16:00|127.38251|36.358173
삼성생명|상남지점|지점|경남 창원시 성산구 중앙대로 82 8층 상남지점 (상남동,삼성빌딩)|055-274-4129|09:00 ~ 16:00|128.67949|35.22163
삼성생명|상동금융지점|지점|경기 부천시 신흥로 197 11층 삼성생명 상동금융지점 (중동,삼성화재부천사옥)|032-322-2772|09:00 ~ 16:00|126.77627|37.501007
삼성생명|상무TC지점|지점|광주 서구 시청로 30 8층 상무TC (치평동,삼성화재빌딩)|062-531-2433|09:00 ~ 16:00|126.852196|35.151154
삼성생명|상일지점|지점|경기 부천시 신흥로 197 11층 상일지점 (중동,삼성화재부천사옥)|032-322-3436|09:00 ~ 16:00|126.77627|37.501007
삼성생명|상주지점|지점|경북 상주시 상산로 250 4층 삼성생명 상주지점 (남성동,ABL상주사옥)|054-535-1082|09:00 ~ 16:00|128.15974|36.41321
삼성생명|서경법인지점|지점|인천 남동구 인주대로 611 19층 (구월1동,삼성생명빌딩)|032-428-0198|09:00 ~ 16:00|126.70506|37.45026
삼성생명|서광주지점|지점|광주 서구 시청로 30 7층 (치평동,삼성화재빌딩)|062-955-3294|09:00 ~ 16:00|126.852196|35.151154
삼성생명|서교지점|지점|서울 마포구 양화로 45 10층 삼성생명 서교지점 (서교동,메세나폴리스세아타워)|02-334-9010|09:00 ~ 16:00|126.91353|37.550285
삼성생명|서구미지점|지점|경북 구미시 송원동로 14 5층 서구미지점 (송정동,삼성생명(주)구미사옥)|054-452-0176|09:00 ~ 16:00|128.34769|36.118717
삼성생명|서대구금융지점|지점|대구 달서구 달구벌대로 1790 6층 삼성생명 서대구금융지점 (두류동,현대해상빌딩)|053-566-7505|09:00 ~ 16:00|128.56079|35.858578
삼성생명|서대구일류지점|지점|대구 달서구 달구벌대로 1790 7층 삼성생명 서대구일류지점 (두류동,현대해상빌딩)|053-562-8302|09:00 ~ 16:00|128.56079|35.858578
삼성생명|서령금융지점|지점|충남 서산시 안견로 179 7층 서령금융지점 (동문동,삼성생명)|041-668-8121|09:00 ~ 16:00|126.45961|36.782413
삼성생명|서령스타지점|지점|충남 서산시 안견로 179 5층 서령스타지점 (동문동,삼성생명빌딩)|041-667-7529|09:00 ~ 16:00|126.45961|36.782413
삼성생명|서령지점|지점|충남 서산시 안견로 179 5층 서령지점 (동문동)|041-667-7291|09:00 ~ 16:00|126.45961|36.782413
삼성생명|서면SFP지점|지점|부산 부산진구 중앙대로 639 5층 서면SFP지점 (범천동,삼성생명보험빌딩)|1588-3114|09:00 ~ 16:00|129.05878|35.149734
삼성생명|서면금융지점|지점|부산 부산진구 중앙대로 639 21층 서면금융지점 (범천동,삼성생명보험빌딩)|051-645-7872|09:00 ~ 16:00|129.05878|35.149734
삼성생명|서문지점|지점|전북 전주시 덕진구 기린대로 409 3층 (금암1동,삼성화재빌딩)|063-278-9861|09:00 ~ 16:00|127.13113|35.837975
삼성생명|서소문지점|지점|서울 중구 서소문로 88 8층 삼성생명 서소문지점 (순화동)|02-779-3432|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서울SFP지점|지점|서울 강남구 테헤란로 424 21층 (대치동,삼성생명대치타워)|02-598-0387|09:00 ~ 16:00|127.05347|37.505493
삼성생명|서울금융SFP지점|지점|서울 강남구 테헤란로 424 21층 서울금융SFP지점 (대치동,삼성생명대치타워)|02-597-0732|09:00 ~ 16:00|127.05347|37.505493
삼성생명|서울리젤지점|지점|서울 중구 서소문로 88 서소문빌딩 M층 강북리젤지점 (순화동)|02-739-5639|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서울산지점|지점|울산 남구 삼산로 182 8층 서울산지점 (달동,삼성생명빌딩)|052-271-0724|09:00 ~ 16:00|129.32721|35.53693
삼성생명|서울스타지점|지점|서울 중구 서소문로 88 20층 서울스타지점 (순화동,중앙일보빌딩)|02-2264-7860|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서울지점|지점|서울 중구 서소문로 88 7층 삼성생명 서울지점 (순화동,서소문빌딩)|02-720-5768|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서초법인지점|지점|서울 강남구 테헤란로 424 7층 서초법인지점 (대치동,삼성생명대치타워)|02-541-4382|09:00 ~ 16:00|127.05347|37.505493
삼성생명|서초스타지점|지점|서울 강남구 강남대로 358 14층 서초스타지점 (역삼동,강남358타워)|02-561-6931|09:00 ~ 16:00|127.02979|37.495056
삼성생명|서충주지점|지점|충북 충주시 연수동산로 13 1층 (연수동,아람마루빌딩)|043-856-7354|09:00 ~ 16:00|127.94173|36.983925
삼성생명|서판교지점|지점|경기 성남시 분당구 서현로 200 9층 삼성생명 서판교지점 (서현동,엠디엠타워)|031-707-9327|09:00 ~ 16:00|127.124954|37.387405
삼성생명|서해지점|지점|충남 당진시 당진중앙2로 202 2층 (읍내동,호전빌딩)|041-355-0172|09:00 ~ 16:00|126.63526|36.89663
삼성생명|서현지점|지점|경기 성남시 분당구 서현로 200 12층 (서현동,삼성생명빌딩)|031-701-1997|09:00 ~ 16:00|127.124954|37.387405
삼성생명|선사지점|지점|서울 송파구 올림픽로 633 3층 (풍납동,삼성생명)|02-475-6150|09:00 ~ 16:00|127.122894|37.538242
삼성생명|선원지점|지점|전남 여수시 시청로 57 7층 삼성생명 선원지점 (학동,YFC빌딩)|061-681-3672|09:00 ~ 16:00|127.66231|34.76685
삼성생명|선진법인지점|지점|서울 중구 세종대로 73 14층 (서소문동,태평로빌딩)|02-319-9553|09:00 ~ 16:00|126.97597|37.56296
삼성생명|선진삼성법인지점|지점|서울 중구 세종대로 73 14층 선진삼성법인지점 (서소문동,태평로빌딩)|02-778-8003|09:00 ~ 16:00|126.97597|37.56296
삼성생명|성서지점|지점|대구 달서구 이곡공원로 14 5층 성서지점 (이곡동,한유빌딩)|053-581-0140|09:00 ~ 16:00|128.50905|35.85498
삼성생명|성수지점|지점|서울 동대문구 천호대로 401 9층 성수지점 (장안동,장안빌딩)|02-2243-0637|09:00 ~ 16:00|127.06375|37.56197
삼성생명|성안지점|지점|울산 남구 삼산로 182 9층 성안지점 (달동,보림타워)|052-244-0689|09:00 ~ 16:00|129.32721|35.53693
삼성생명|세계로지점|지점|서울 노원구 동일로 1395 2층 (상계6.7동,상계빌딩)|02-937-1702|09:00 ~ 16:00|127.06045|37.653202
삼성생명|세종법인지점|지점|서울 강남구 테헤란로 424 7층 세종법인지점 (대치동,삼성생명대치타워)|02-541-0848|09:00 ~ 16:00|127.05347|37.505493
삼성생명|세종지점|지점|세종 한누리대로 296 6층 세종지점 (나성동,세종밀레니엄빌딩)|044-866-3261|09:00 ~ 16:00|127.25675|36.49104
삼성생명|센텀FP지점|지점|부산 해운대구 센텀2로 24 5층 센텀FP지점 (우동,센텀다이아몬드빌딩)|051-746-8223|09:00 ~ 16:00|129.13245|35.166668
삼성생명|센텀SFP지점|지점|부산 부산진구 중앙대로 639 5층 센텀SFP지점 (범천동)|051-646-0128|09:00 ~ 16:00|129.05878|35.149734
삼성생명|센텀스타지점|지점|부산 해운대구 센텀2로 24 8층 (우2동,센텀다이아몬드)|051-731-1043|09:00 ~ 16:00|129.13245|35.166668
삼성생명|소하지점|지점|경기 광명시 철산로 1 6층 소하지점 (철산동,삼성빌딩)|02-2617-3319|09:00 ~ 16:00|126.866295|37.47605
삼성생명|속초금융지점|지점|강원 속초시 동해대로 4236 11층 속초금융지점 (교동,아남프라자)|1588-3114|09:00 ~ 16:00|128.57768|38.197163
삼성생명|송내금융지점|지점|경기 부천시 부천로 45 3층 (심곡동,삼성생명빌딩)|032-611-0165|09:00 ~ 16:00|126.78332|37.488426
삼성생명|송탄지점|지점|경기 평택시 경기대로 1393 센트럴파이온 9층 삼성생명 송탄지점 (서정동)|031-662-9568|09:00 ~ 16:00|127.06402|37.06953
삼성생명|송파일류지점|지점|서울 송파구 올림픽로 295 2층 송파일류지점 (신천동,삼성생명보혐(주))|02-423-2418|09:00 ~ 16:00|127.10323|37.51492
삼성생명|울산법인지점|지점|울산 남구 삼산로 182 6층 울산법인지점 (달동,보림타워)|052-258-9639|09:00 ~ 16:00|129.32721|35.53693
삼성생명|울산신화지점|지점|울산 남구 삼산로 182 9층 울산신화지점 (달동,보림타워)|052-266-4345|09:00 ~ 16:00|129.32721|35.53693
삼성생명|울산일류지점|지점|울산 남구 삼산로 182 11층 (달동,보림타워)|052-245-1206|09:00 ~ 16:00|129.32721|35.53693
삼성생명|울산지점|지점|울산 남구 삼산로 182 9층 삼성생명 울산지점 (달동,보림타워)|052-244-4463|09:00 ~ 16:00|129.32721|35.53693
삼성생명|월성지점|지점|대구 달서구 월곡로 266 7층 월성지점 (상인동,월곡빌딩)|053-621-0157|09:00 ~ 16:00|128.53899|35.818127
삼성생명|월촌지점|지점|대구 달서구 월곡로 266 4층 월촌지점 (상인동,월곡빌딩)|053-621-0195|09:00 ~ 16:00|128.53899|35.818127
삼성생명|유성지점|지점|대전 서구 한밭대로 755 20층 (둔산동,삼성생명)|042-823-8465|09:00 ~ 16:00|127.38251|36.358173
삼성생명|은평지점|지점|서울 은평구 통일로 715 8층 삼성생명 은평지점 (대조동,WB타워)|02-382-1965|09:00 ~ 16:00|126.93043|37.609394
삼성생명|은행지점|지점|경기 성남시 수정구 수정로 158 10층 은행지점 (신흥동,삼성빌딩)|031-758-6612|09:00 ~ 16:00|127.13757|37.442326
삼성생명|을지로지점|지점|서울 중구 서소문로 88 7층 을지로지점 (순화동)|02-2279-0107|09:00 ~ 16:00|126.97099|37.56155
삼성생명|의암지점|지점|강원 춘천시 방송길 98-1 6층 (온의동,MK빌딩)|033-262-3916|09:00 ~ 16:00|127.7204|37.867767
삼성생명|이수지점|지점|서울 동작구 동작대로 35 5층 이수지점 (사당동,삼성생명)|02-3486-7089|09:00 ~ 16:00|126.98136|37.479618
삼성생명|이천지점|지점|경기 이천시 부악로 8 2층 이천지점 (중리동,행정A센터)|031-636-9517|09:00 ~ 16:00|127.436195|37.275917
삼성생명|이촌지점|지점|서울 중구 서소문로 88 8층 삼성생명 이촌지점 (순화동,중앙일보빌딩)|02-776-4723|09:00 ~ 16:00|126.97099|37.56155
삼성생명|익산지점|지점|전북 익산시 인북로 108 9층 (갈산동,삼성생명)|063-856-0657|09:00 ~ 16:00|126.9536|35.93851
삼성생명|인동지점|지점|경북 구미시 송원동로 14 6층 인동지점 (송정동,삼성생명(주)구미사옥)|054-452-0248|09:00 ~ 16:00|128.34769|36.118717
삼성생명|인일지점|지점|인천 부평구 부평대로 95 8층 인일지점 (부평동,삼성생명빌딩)|032-330-7057|09:00 ~ 16:00|126.721634|37.499878
삼성생명|인천리젤지점|지점|인천 남동구 인주대로 611 21층 인천리젤지점 (구월동,삼성생명구월동빌딩)|032-502-0347|09:00 ~ 16:00|126.70506|37.45026
삼성생명|인천법인지점|지점|인천 남동구 인주대로 611 18층 (구월1동,삼성생명빌딩)|032-434-0093|09:00 ~ 16:00|126.70506|37.45026
삼성생명|인천서구지점|지점|인천 계양구 장제로 804 9층 인천서구지점 (계산동,영산빌딩)|032-551-0158|09:00 ~ 16:00|126.73496|37.539482
삼성생명|인천중앙법인지점|지점|인천 남동구 인주대로 611 18층 (구월1동,삼성생명빌딩)|032-424-0647|09:00 ~ 16:00|126.70506|37.45026
삼성생명|인천지점|지점|인천 남동구 인주대로 611 6층 인천지점 (구월동,삼성생명구월동빌딩)|032-437-1488|09:00 ~ 16:00|126.70506|37.45026
삼성생명|인카금융서비스(주)보험대리점|지점|서울 성동구 아차산로 33 삼일빌딩 지상4층,5층2호,6층 (성수동1가)|02-2192-8900|09:00 ~ 18:00|127.02195|37.510906
삼성생명|인후지점|지점|전북 전주시 덕진구 기린대로 409 3층 삼성생명 인후지점 (금암동,전주빌딩)|063-278-6704|09:00 ~ 16:00|127.13113|35.837975
삼성생명|일산금융지점|지점|경기 고양시 일산동구 중앙로 1161 5층 삼성생명 일산금융지점 (장항동,삼성화재(주)일산사옥)|031-901-3671|09:00 ~ 16:00|126.77809|37.650513
삼성생명|일산중앙지점|지점|경기 고양시 일산동구 중앙로 1161 7층 일산중앙지점 (장항동,삼성화재(주)일산사옥)|031-901-2514|09:00 ~ 16:00|126.77809|37.650513
삼성생명|잠실월드지점|지점|서울 송파구 올림픽로 295 6층 잠실월드지점 (신천동,삼성생명보험(주))|02-422-5409|09:00 ~ 16:00|127.10323|37.51492
삼성생명|잠실타워지점|지점|서울 송파구 올림픽로 295 3층 잠실타워지점 (신천동,삼성생명보험(주))|02-413-8673|09:00 ~ 16:00|127.10323|37.51492
삼성생명|장성지점|지점|경북 포항시 북구 중흥로 205 2층 삼성생명 장성지점 (죽도동,삼성빌딩)|054-282-0270|09:00 ~ 16:00|129.35709|36.022205
삼성생명|장승포지점|지점|경남 거제시 수양로 481 2층 (양정동,태화빌딩)|055-687-0853|09:00 ~ 16:00|128.63898|34.891315
삼성생명|전남법인지점|지점|전남 순천시 해룡면 향매로 99 5층 삼성생명 전남법인지점 (신대리,SM빌딩)|061-753-3572|09:00 ~ 16:00|127.55026|34.933548
삼성생명|전동지점|지점|전북 전주시 덕진구 기린대로 409 6층 삼성생명 전동지점 (금암동)|063-272-7805|09:00 ~ 16:00|127.13113|35.837975
삼성생명|전북법인지점|지점|전북 군산시 월명로 219 7층 (수송동,BYC빌딩)|063-464-5045|09:00 ~ 16:00|126.715126|35.963665
삼성생명|전주지점|지점|전북 전주시 완산구 기린대로 203 6층 전주지점 (서노송동,삼성생명빌딩)|063-286-7991|09:00 ~ 16:00|127.1472|35.825108
삼성생명|정읍지점|지점|전북 정읍시 중앙로 24 5층 삼성생명 정읍지점 (연지동,종로종합약국빌딩)|063-535-2124|09:00 ~ 16:00|126.8451|35.57361
삼성생명|제주TC지점|지점|제주 제주시 신대로 64 8층 삼성생명 제주TC (연동,건설회관)|064-745-0983|09:00 ~ 16:00|126.4962|33.491676
삼성생명|제주법인지점|지점|제주 제주시 연북로 33 3층 케이티앤지제주본부 (노형동)|064-742-4941|09:00 ~ 16:00|126.48517|33.48234
삼성생명|제주지점|지점|제주 제주시 신대로 59 4층 제주지점 (연동,삼성생명보험제주지사)|064-745-0903|09:00 ~ 16:00|126.49703|33.492085
삼성생명|종각지점|지점|서울 중구 서소문로 88 5층 종각지점 (순화동,서소문빌딩)|02-723-3358|09:00 ~ 16:00|126.97099|37.56155
삼성생명|종로TC지점|지점|서울 중구 서소문로 88 5층 종로TC지점 (순화동,서소문빌딩)|02-779-4965|09:00 ~ 16:00|126.97099|37.56155
삼성생명|종로지점|지점|서울 중구 서소문로 88 7층 종로지점 (순화동)|02-723-1069|09:00 ~ 16:00|126.97099|37.56155
삼성생명|여의도금융지점|지점|서울 영등포구 국회대로 559 8층 여의도금융지점 (당산동4가,삼성생명당산동빌딩)|02-782-8138|09:00 ~ 16:00|126.89681|37.528355
삼성생명|여의도삼성지점|지점|서울 영등포구 국제금융로2길 32 16층 여의도삼성지점 (여의도동,여의도파이낸스타워)|02-782-0644|09:00 ~ 16:00|126.92414|37.523865
삼성생명|여의도스타지점|지점|서울 영등포구 국제금융로2길 32 12층 여의도스타지점 (여의도동,여의도파이낸스타워)|02-782-0643|09:00 ~ 16:00|126.92414|37.523865
삼성생명|여의도중앙지점|지점|서울 영등포구 국제금융로2길 32 16층 여의도중앙지점 (여의도동,여의도파이낸스타워)|02-782-0830|09:00 ~ 16:00|126.92414|37.523865
삼성생명|여천지점|지점|전남 여수시 시청로 57 6층 삼성생명 여천지점 (학동,YFC빌딩)|061-681-0564|09:00 ~ 16:00|127.66231|34.76685
삼성생명|역촌지점|지점|서울 은평구 통일로 715 5층 역촌지점 (대조동,우리은행)|02-356-4373|09:00 ~ 16:00|126.92265|37.618122
삼성생명|연산지점|지점|부산 연제구 중앙대로 1125 A동 3층 삼성생명 연산지점 (연산동,CT타워)|051-809-5472|09:00 ~ 16:00|129.08067|35.188053
삼성생명|연신내지점|지점|서울 은평구 통일로 715 7층 삼성생명 연신내지점 (대조동,WB은평타워)|02-384-8725|09:00 ~ 16:00|126.93043|37.609394
삼성생명|연지지점|지점|부산 연제구 중앙대로 1125 A동 3층 삼성생명 연지지점 (연산동,CT타워)|051-803-5045|09:00 ~ 16:00|129.08067|35.188053
삼성생명|연희지점|지점|인천 계양구 장제로 804 9층 연희지점 (계산동,영산빌딩)|032-551-0357|09:00 ~ 16:00|126.73496|37.539482
삼성생명|영남법인지점|지점|경북 구미시 송정대로 120 2층 영남법인지점 (송정동,구미상공회의소)|054-454-7638|09:00 ~ 16:00|128.35178|36.117016
삼성생명|영등포광장지점|지점|서울 영등포구 국회대로 559 6층 영등포광장지점 (당산동4가,삼성생명당산동빌딩)|02-2631-4075|09:00 ~ 16:00|126.89681|37.528355
삼성생명|영등포금융지점|지점|서울 영등포구 국회대로 559 7층 영등포금융지점 (당산동4가,삼성생명당산동빌딩)|02-2068-8014|09:00 ~ 16:00|126.89681|37.528355
삼성생명|영등포뉴타운지점|지점|서울 영등포구 국회대로 559 6층 삼성생명 영등포뉴타운지점 (당산동4가,삼성생명당산동빌딩)|02-2675-0228|09:00 ~ 16:00|126.89681|37.528355
삼성생명|영등포스타지점|지점|서울 영등포구 국회대로 559 3층 당산 영등포스타지점 (당산동4가,에이원타워)|02-2069-0644|09:00 ~ 16:00|126.89681|37.528355
삼성생명|영등포월드지점|지점|서울 영등포구 국회대로 559 3층 당산 영등포월드지점 (당산동4가,에이원타워)|1588-3114|09:00 ~ 16:00|126.89681|37.528355
삼성생명|영주일류지점|지점|경북 영주시 중앙로 59 2층 영주일류지점 (영주동,삼성생명보험)|054-631-0225|09:00 ~ 16:00|128.62257|36.821514
삼성생명|영천지점|지점|경북 영천시 천문로 277 2층 삼성생명 영천지점 (금노동,등영빌딩)|054-331-3364|09:00 ~ 16:00|128.93372|35.96306
삼성생명|영통지점|지점|경기 수원시 영통구 광교로 146 8층 영통지점 (이의동,안효빌딩)|031-202-1710|09:00 ~ 16:00|127.04854|37.292953
삼성생명|오동지점|지점|경남 창원시 마산합포구 불종거리로 46 5층 (오동동,삼성생명빌딩)|055-245-9415|09:00 ~ 16:00|128.57668|35.20846
삼성생명|오라지점|지점|제주 제주시 신대로 64 5층 오라지점 (연동,건설회관)|064-747-5385|09:00 ~ 16:00|126.4962|33.491676
삼성생명|오산중앙지점|지점|경기 오산시 원동로 30-7 2층 삼성생명 오산중앙지점 (원동,유탑유블레스)|031-374-0455|09:00 ~ 16:00|127.07226|37.1416
삼성생명|오션스타지점|지점|부산 사하구 낙동남로 1427 8층 삼성생명 명지오션지점 (하단2동,삼성전자빌딩)|051-293-8174|09:00 ~ 16:00|128.9677|35.106632
삼성생명|오정지점|지점|경기 부천시 부천로 45 5층 삼성생명 오정지점 (심곡동)|032-611-0214|09:00 ~ 16:00|126.78332|37.488426
삼성생명|오창테크노지점|지점|충북 청주시 청원구 오창읍 중심상업로 14 405호 삼성생명 오창테크 (양청리,대운프라자)|043-213-7714|09:00 ~ 16:00|127.43031|36.712162
삼성생명|옥동지점|지점|울산 남구 삼산로 182 7층 옥동지점 (달동,보림타워)|052-271-8552|09:00 ~ 16:00|129.32721|35.53693
