##NAME|SUBNAME|TELNUM|NEWADDR|FEAT|XCOORD|YCOORD@@이마트24
이마트24|성내성안로점|02-6916-1500|서울특별시 강동구 성안로9길 16|원두커피;택배;POSA;원두커피||
이마트24|성당신대구점|02-6916-1500|대구광역시 달서구 야외음악당로2길 34|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|성당하늘채점|053-561-7550|대구광역시 달서구 장기로36길 9(감삼동)|원두커피;택배;POSA||
이마트24|성대후문점|02-6916-1500|서울특별시 종로구 명륜3길 10|||
이마트24|성동구청점|02-985-8990|서울특별시 성동구 고산자로14길 20|||
이마트24|성동금호점|02-2233-8892|서울특별시 성동구 장터길 31|24시간;원두커피;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|성동베스트2호점|02-6916-1500|서울특별시 성동구 연무장길 81 105호|원두커피;택배;ATM;POSA;원두커피||
이마트24|성동세무서점|02-6916-1500|서울특별시 성동구 광나루로 302|24시간||
이마트24|성동송정점|02-6916-1500|서울특별시 성동구 광나루로11길 4|||
이마트24|성동연무장점|02-6916-1500|서울특별시 성동구  연무장길 58-1 (성수동2가)|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|성동자이점|02-2282-2524|서울특별시 성동구 고산자로2길 67|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|성동플라이쿱점|02-466-2504|서울특별시 성동구 동일로 287|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|성북본점|070-7700-9912|서울특별시 성북구 성북로 76|||
이마트24|성북삼선으뜸점|02-921-7982|서울특별시 성북구 삼선교로18길 44|||
이마트24|성북삼선점|02-6916-1500|서울특별시 성북구 동소문로10길 25|||
이마트24|성북석관점|02-6916-1500|서울특별시 성북구 화랑로32길 47|원두커피;의약품;택배;POSA||
이마트24|성북숭례초교점|02-922-7787|서울특별시 성북구 북악산로31길 40|24시간;원두커피;택배;원두커피;스포츠토토||
이마트24|성북아리랑점|02-922-2966|서울특별시 성북구 아리랑로12길 3|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|성북월곡점|02-6916-1500|서울특별시 성북구 오패산로 16(하월곡동) 1층|24시간;의약품;스포츠토토;ATM;POSA||
이마트24|성북정릉점|02-914-9082|서울특별시 성북구  솔샘로6길 46 1층 1호|24시간;의약품;ATM;POSA||
이마트24|성북희망점|02-929-2527|서울특별시 성북구 삼선교로18나길 26|원두커피;택배;POSA;원두커피||
이마트24|성사타운점|02-6916-1500|경기도 고양시 덕양구 고양대로1395번길 75-37 1층|원두커피;택배;POSA||
이마트24|성산아이파크점|02-6916-1500|서울특별시 마포구 모래내로9길 6(성산동, 월드컵아이파크) 상가 101호|원두커피;POSA||
이마트24|성산월드점|02-324-4555|서울특별시 마포구  새터산길 1|POSA||
이마트24|성서1차공단점|02-6916-1500|대구광역시 달서구 성서로 358|24시간;원두커피;POSA;원두커피||
이마트24|성서대로점|053-583-4564|대구광역시 달서구 달구벌대로 1230|24시간;원두커피;의약품;택배;스포츠토토;ATM;POSA||
이마트24|성서방통대점|02-6916-1500|대구광역시 달서구  선원로 30 (신당동)|24시간;원두커피;스포츠토토;ATM;POSA||
이마트24|성서신당점|053-585-4603|대구광역시 달서구 신당로17|24시간;택배;스포츠토토;POSA||
이마트24|성서주공점|053-584-5795|대구광역시 달서구 신당로 59 성서2주공아파트 1층상가 103호|24시간;의약품;ATM;POSA||
이마트24|성서호림점|02-6916-1500|대구광역시 달서구 달서대로91길 29|||
이마트24|성수그린점|02-6916-1500|서울특별시 성동구 연무장17길 14 1층 101호|||
이마트24|성수뚝도점|02-2205-0402|서울특별시 성동구 성덕정11길 20-1 1층|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|성수백영점|070-8880-2424|서울특별시 성동구 성수일로 56(성수동2가)|원두커피;택배;POSA;24시간||
이마트24|성수본사점|02-6916-1500|서울특별시 성동구 뚝섬로 377 6층|||
이마트24|성수삼환점|02-2281-7116|서울특별시 성동구 아차산로15길 52|원두커피;택배;ATM;POSA;원두커피;의약품;스포츠토토||
이마트24|성수에코점|02-6916-1500|서울특별시 성동구 뚝섬로1길 25|원두커피;택배;POSA||
이마트24|성수예당점|02-6916-1500|서울특별시 성동구 아차산로 67-16|||
이마트24|성수왕십리로점|02-6916-1500|서울특별시 성동구 왕십리로 133(성수동1가)|24시간;원두커피;의약품;택배;POSA||
이마트24|성수유원점|02-6916-1500|서울특별시 성동구 성수일로6길 53|원두커피;POSA||
이마트24|성수으뜸점|02-499-2248|서울특별시 성동구 둘레15길 19|24시간;원두커피;택배;POSA;원두커피||
이마트24|성수이로점|02-464-5080|서울특별시 성동구 연무장18길 12|원두커피;택배;POSA||
이마트24|성수일로점|02-6916-1500|서울특별시 성동구 성수일로 42|||
이마트24|성수한라점|02-498-0401|서울특별시 성동구 성수이로7길 7 103~104호|||
이마트24|성수IT점|02-6310-6025|서울특별시 성동구 광나루로 130 103호|원두커피;택배;스포츠토토;POSA;스포츠토토||
이마트24|성신로데오점|02-6916-1500|서울특별시 성북구 동소문로20길 31(동선동1가)|24시간;원두커피;의약품;택배;ATM;POSA;원두커피||
이마트24|성심여중고점|02-707-3640|서울특별시 용산구 원효로 19길 58 1층|원두커피;POSA||
이마트24|성연이편한세상점|041-681-6012|충청남도 서산시 성연면 성연4로 46|원두커피;택배;POSA;원두커피||
이마트24|성주점|02-6916-1500|경상북도 성주군 성주읍 성주순환로1길 8|원두커피;택배;ATM;POSA;원두커피||
이마트24|성주중앙점|054-933-2505|경상북도 성주군 성주읍 성주읍3길 13|||
이마트24|성주초전점|054-931-4434|경상북도 성주군 초전면 대장길 115|원두커피;택배;POSA||
이마트24|세인공항물류센터점|070-4353-1619|인천광역시 중구 자유무역로 25|원두커피;POSA;원두커피||
이마트24|세종고운점|070-5025-9934|세종특별자치시 만남로 16|POSA;원두커피||
이마트24|세종국세청점|02-6916-1500|세종특별자치시 한누리대로 234(나성동)|원두커피;택배;POSA||
이마트24|세종금강노을점|02-6916-1500|세종특별자치시 시청대로 115 금강노을빌딩 105호|24시간;원두커피;택배;POSA||
이마트24|세종금강점|044-868-7057|세종특별자치시 시청대로 209|||
이마트24|세종대후문점|02-462-1638|서울특별시 광진구 군자로 133|24시간;원두커피;의약품;택배;POSA||
이마트24|세종더다정점|02-6916-1500|세종특별자치시 다정중앙로 40 세종특별자치시 다정동 7-3|||
이마트24|세종더샵힐점|02-6916-1500|세종특별자치시 새롬로 56 104~105호|||
이마트24|세종레전드점|044-866-0062|세종특별자치시 소담로 70|원두커피;택배;POSA;원두커피||
이마트24|세종리베라점|02-6916-1500|세종특별자치시 한누리대로 223(나성동)|원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|세종만석대로점|044-868-1869|세종특별자치시 조치원읍 허만석로 82|24시간;원두커피;택배;POSA;원두커피||
이마트24|세종명학산단점|02-6916-1500|세종특별자치시 연동면 명학산단로 4 아르떼|원두커피;택배;원두커피;스포츠토토||
이마트24|세종반곡점|02-6916-1500|세종특별자치시 한누리대로 1952 세종반곡타워 111호|원두커피;택배;POSA;원두커피||
이마트24|세종반도카림애비뉴점|02-6916-1500|세종특별자치시 보듬4로 9(도담동, 도램마을11단지)|POSA||
이마트24|세종베아채점|02-6916-1500|세종특별자치시 대평1길 37 상가 104호(세종베아채)|원두커피||
이마트24|세종부강문곡점|044-265-0250|세종특별자치시 부강면 부강외천로 193|원두커피;택배;POSA||
이마트24|세종쁘띠테라스점|02-6916-1500|세종특별자치시 대평3길 10|원두커피;택배;ATM;POSA;원두커피||
이마트24|세종센트럴점|02-6916-1500|세종특별자치시 나성북로 21 센트럴타워 1층 111호|||
이마트24|세종소담점|044-862-0081|세종특별자치시 남세종로 357|원두커피;ATM;POSA;원두커피||
이마트24|세종소정점|044-868-8821|세종특별자치시 소정면 도래말길 4 상가동 103호|||
이마트24|세종시드니블루점|070-7543-0548|세종특별자치시 한누리대로 1828|원두커피;택배;POSA;원두커피||
이마트24|세종시청점|02-6916-1500|세종특별자치시 시청대로 167(보람동)|택배;POSA||
이마트24|세종시청중앙점|02-6916-1500|세종특별자치시 한누리대로 2143|||
이마트24|세종신동아점|02-6916-1500|세종특별자치시 대평1길 27|원두커피||
이마트24|세종아름센터점|02-6916-1500|세종특별자치시 세종로 1234-8(아름동)|원두커피;택배;POSA||
이마트24|세종아름점|02-6916-1500|세종특별자치시 달빛1로 122(아름동, 범지기마을5단지) 단지내 상가|ATM;POSA||
이마트24|세종아평점|02-6916-1500|세종특별자치시 남세종로 466(보람동) 104호|원두커피;택배;POSA;원두커피||
이마트24|세종양연점|044-865-8234|세종특별자치시 다정중앙로 52 세종시 다정동 중흥센텀시티2 6단지 상가 308호|택배;원두커피||
이마트24|세종어진스타점|044-868-4270|세종특별자치시 가름로 232 B동 107호|원두커피;택배;POSA;원두커피||
이마트24|세종어진점|02-6916-1500|세종특별자치시 가름로 232|||
이마트24|세종에머슨CC점|02-6916-1500|세종특별자치시 전의면 운주산로 1510|24시간||
이마트24|세종에비뉴힐점|02-6916-1500|세종특별자치시 갈매로 353(어진동) 1층 1037~1038호|원두커피;택배;POSA||
이마트24|세종이편한세상점|070-7787-0023|세종특별자치시 한누리대로 2236 해들마을6단지 상가C존 111호|원두커피;택배;스포츠토토;POSA;원두커피||
이마트24|세종장군점|044-866-2997|세종특별자치시 장군면 산학리길 14|||
이마트24|세종점|02-6916-1500|세종특별자치시 달빛1로 39(종촌동, 가재마을2단지) 107호|원두커피;택배;ATM;POSA;원두커피||
이마트24|세종조치원역점|02-6916-1500|세종특별자치시 조치원읍 으뜸길 227|택배;POSA;스포츠토토||
이마트24|세종종촌현대점|070-8824-2114|세종특별자치시 도움1로 105 현대엠코타임 1층|원두커피;택배;POSA;원두커피||
이마트24|세종청정점|02-6916-1500|세종특별자치시 연동면 태산로 60|||
이마트24|세종캐슬점|02-6916-1500|세종특별자치시 새롬북로 13 118호|원두커피||
이마트24|세종타운점|044-868-1811|세종특별자치시 연서면 세종로 2083|택배;POSA||
이마트24|세종퍼스트원점|070-8807-5926|세종특별자치시 나성북로 30 어반아트리움 파인앤유 퍼스트원 176호|원두커피;택배;POSA;원두커피||
이마트24|세종펠리체점|02-6916-1500|세종특별자치시 한누리대로 2003(소담동)|택배;POSA||
이마트24|세종하이스트점|02-6916-1500|세종특별자치시 다정남로 123 111호|원두커피;택배;POSA;원두커피||
이마트24|세종한솔점|044-864-7783|세종특별자치시 노을3로 14(한솔동, 첫마을1단지) 첫마을아파트 상가동 105동-1호|스포츠토토;ATM;POSA||
이마트24|세종행복점|070-8800-0153|세종특별자치시 한누리대로 292 1층 117호|||
이마트24|세종힐데스하임점|044-863-0072|세종특별자치시 마음로 67 세종힐데스하임아파트|택배;POSA;원두커피||
이마트24|세천공단점|053-586-7258|대구광역시 달성군 다사읍 세천로 119|택배;POSA||
이마트24|센텀반여재송점|051-781-9692|부산광역시 해운대구 해운대로61번길 64|원두커피;택배;POSA;원두커피||
이마트24|센텀사이언스파크점|051-747-5707|부산광역시 해운대구 센텀중앙로 79 1층 104호|||
이마트24|센텀프리미어호텔점|02-6916-1500|부산광역시 해운대구 센텀1로 17 1층 103호|원두커피;스포츠토토||
이마트24|센트럴시티2호점|02-6282-1178|서울특별시 서초구 신반포로 176 지하상가 B306호|||
이마트24|센트럴시티점|02-6282-1178|서울특별시 서초구 신반포로 176 1층 124호|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|센트럴키오스크점|02-6282-1600|서울특별시 서초구 신반포로 176|||
이마트24|소사은성로점|032-342-7779|경기도 부천시 은성로29번길 23|원두커피;택배;POSA||
이마트24|소사점|070-7774-0007|경기도 부천시 경인옛로 16|||
이마트24|소양점|02-6916-1500|강원도 춘천시 후석로 575(소양로1가)|원두커피||
이마트24|속초고속터미널점|033-633-9743|강원도 속초시 동해대로 3992(조양동)|24시간;의약품;택배;ATM;POSA||
이마트24|속초교동점|070-7722-3805|강원도 속초시 동해대로 4228(교동)|POSA||
이마트24|속초동명점|02-6916-1500|강원도 속초시 장안로 27-1|원두커피;택배;POSA;원두커피||
이마트24|속초동해대로점|033-632-2938|강원도 속초시 동해대로 4113 1층|POSA||
이마트24|속초만천길점|033-637-7701|강원도 속초시 만천3길 8|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|속초번영로점|033-636-0845|강원도 속초시 번영로43번길 8(청학동)|POSA||
이마트24|속초부영점|02-6916-1500|강원도 속초시 조양상가길 34 104호|||
이마트24|속초성호사랑점|033-636-9599|강원도 속초시 청대로 22-6(조양동)|원두커피;택배;POSA;스포츠토토||
이마트24|속초세무서점|02-6916-1500|강원도 속초시 먹거리1길 35(교동)|24시간;의약품;스포츠토토;ATM;POSA||
이마트24|속초시립박물관점|033-636-8988|강원도 속초시 관광로 454|원두커피;택배;원두커피||
이마트24|속초영랑해안길점|033-635-5150|강원도 속초시 영랑해안1길 12|원두커피;택배;POSA;원두커피||
이마트24|속초장사항점|02-6916-1500|강원도 속초시 장사항해안길 35|원두커피;POSA;원두커피||
이마트24|속초중앙로점|033-633-3878|강원도 속초시 중앙로 146-1|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|속초해변점|02-6916-1500|강원도 속초시 해오름로188번길 12 1층|택배;ATM;POSA||
이마트24|속초해오름점|02-6916-1500|강원도 속초시  해오름로 61 (대포동)|원두커피;택배;POSA;스포츠토토||
이마트24|송도라이크홈점|02-6916-1500|인천광역시 연수구 첨단대로 80 상가동 108호|POSA;스포츠토토||
이마트24|송도로터리점|032-833-2872|인천광역시 연수구 대암로 11|24시간;원두커피;의약품;택배;ATM;POSA;원두커피||
이마트24|송도센트로드점|070-4024-2297|인천광역시 연수구 인천타워대로 323|원두커피;택배;POSA;원두커피||
이마트24|송도스마트밸리점|032-837-5377|인천광역시 연수구  송도미래로 30 송도 BRC 스마트밸리 지식산업센터 1층|원두커피;POSA||
이마트24|송도아메리칸타운점|032-818-9983|인천광역시 연수구 송도과학로27번길 15 105동 126호|원두커피;택배;ATM;POSA;원두커피||
이마트24|송도아메리칸타운점|032-818-9983|인천광역시 연수구 송도과학로27번길 15 105동 126호|원두커피;택배;POSA;원두커피||
이마트24|송도아트윈점|02-6916-1500|인천광역시 연수구 인천타워대로 251 106호|24시간;의약품;POSA;스포츠토토;스포츠토토||
이마트24|송도커낼워크점|032-859-0615|인천광역시 연수구 아트센터대로 87(송도동) 커낼워크D4 WINTER 1층|원두커피;택배;POSA||
이마트24|송도케이블카상부점|02-6916-1500|부산광역시 서구 암남공원로 181(암남동)|원두커피;ATM;POSA||
이마트24|송도케이블카하부점|02-6916-1500|부산광역시 서구 송도해변로 171(암남동)|원두커피;ATM;POSA||
이마트24|송도탑스빌점|051-247-8942|부산광역시 서구 충무대로 56|POSA;스포츠토토||
이마트24|송도포스코점|032-834-1903|인천광역시 연수구 해돋이로 107(송도동, 송도 더샵 퍼스트월드) 1층|24시간;원두커피;의약품;POSA||
이마트24|송도힐스테이트점|070-7770-8250|인천광역시 연수구 컨벤시아대로 70|원두커피;택배;ATM;POSA;원두커피||
이마트24|송도IBS타워점|070-4132-5514|인천광역시 연수구 센트럴로 263 1층 일부호|||
이마트24|송산그린시티점|031-356-8831|경기도 화성시 수노을중앙로 146 호평프라자 101호|원두커피;택배;POSA;원두커피||
이마트24|송산대방점|031-356-4573|경기도 화성시 수노을1로 148|24시간;택배;POSA;원두커피;의약품||
이마트24|송산수노을점|031-357-0156|경기도 화성시 수노을2로 11 스타타워|원두커피;택배;POSA;원두커피||
이마트24|송상현광장점|02-6916-1500|부산광역시 부산진구 중앙대로 851|택배;POSA||
이마트24|송정더솔점|02-6916-1500|광주광역시 광산구 어등대로 711|택배;POSA;원두커피||
이마트24|송정마리나점|02-6916-1500|부산광역시 해운대구 송정구덕포길 37|택배;ATM;POSA;원두커피||
이마트24|송정점|02-6916-1500|경기도 광주시 중앙로 177(송정동)|원두커피;택배;POSA||
이마트24|송정해수욕장점|02-6916-1500|부산광역시 해운대구  송정해변로 16-1|원두커피;POSA||
이마트24|송정휴먼시아점|02-6916-1500|부산광역시 해운대구 해운대로 1188 103호,104호|원두커피||
이마트24|송파거여점|02-430-6202|서울특별시 송파구  성내천로18길 1|24시간;의약품;택배;ATM;POSA||
이마트24|송파나현점|02-415-5073|서울특별시 송파구 삼학사로13길 4|원두커피;택배;스포츠토토||
이마트24|송파라비앙점|070-8822-5579|서울특별시 송파구 성내천로24길 1|원두커피;택배;POSA;원두커피||
이마트24|송파문정점|02-407-9817|서울특별시 송파구 송이로34길 15|24시간;원두커피;의약품;택배;ATM;원두커피;스포츠토토||
이마트24|송파방이점|02-6916-1500|서울특별시 송파구  오금로11길 37|24시간;원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|송파석촌점|02-419-7701|서울특별시 송파구  삼학사로12길 6 (석촌동 호정빌딩)|24시간;원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|송파엠스테이트점|02-2283-1330|서울특별시 송파구 법원로 114 B동 B1층|원두커피;택배;POSA||
이마트24|송파올림픽파크점|02-6916-1500|서울특별시 송파구  양재대로72길 5 (오금동 올림픽파크 센트레빌)|원두커피;택배;POSA||
이마트24|송파우리동네점|02-423-8315|서울특별시 송파구 백제고분로46길 31-1 1층|||
이마트24|송파이웃사랑점|02-6916-1500|서울특별시 송파구 송이로19길 9|원두커피;택배||
이마트24|송파잠실점|02-6916-1500|서울특별시 송파구 백제고분로7길 3-10(잠실동)|24시간;택배;ATM;POSA||
이마트24|송파파인타운점|070-8891-7773|서울특별시 송파구 충민로 151 단지상가 102호|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|송파한솔점|02-425-1247|서울특별시 송파구  백제고분로39길 10-20 (석촌동)|원두커피;POSA||
이마트24|송파해누리점|070-7604-7083|서울특별시 송파구 송파대로37길 98|원두커피;택배;POSA;원두커피||
이마트24|송파행운점|02-6916-1500|서울특별시 송파구  백제고분로40길 11|원두커피;POSA||
이마트24|송파헬리오점|02-6369-0577|서울특별시 송파구 송파대로 345 1블럭 상가 34,25호|원두커피;택배;POSA;원두커피||
이마트24|송현역점|053-657-3307|대구광역시 달서구 월배로 415|원두커피;택배;POSA;원두커피||
이마트24|수락상록점|02-930-0219|서울특별시 노원구 동일로 241가길52(상계동,스위트리아)|원두커피;택배;POSA;원두커피||
이마트24|수성매호점|053-792-1355|대구광역시 수성구 달구벌대로 3175|택배;POSA;원두커피||
이마트24|수성알파시티1호점|053-791-6672|대구광역시 수성구 알파시티2로 65|원두커피;택배;POSA;원두커피||
이마트24|수성캐슬점|02-6916-1500|대구광역시 수성구 명덕로 377 1층|원두커피;택배;POSA||
이마트24|수성화성파크점|053-745-0816|대구광역시 수성구 들안로64길 39|원두커피;택배;POSA;원두커피||
이마트24|수성황금점|02-6916-1500|대구광역시 수성구 청수로 256-3|원두커피;택배;POSA;원두커피||
이마트24|수안금광타워점|051-555-5989|부산광역시 동래구 온천천로337번길 47(수안동 금광타워빌) 1층|스포츠토토;POSA||
이마트24|수영광안점|02-6916-1500|부산광역시 수영구 남천바다로21번길 21 1층|의약품;택배;ATM;POSA||
이마트24|수영그린점|051-751-0323|부산광역시 수영구  광일로29번길 19 (광안동) 1층|원두커피;택배;POSA||
이마트24|수영동원점|02-6916-1500|부산광역시 수영구 망미번영로70번길 38 1층|ATM;POSA||
이마트24|수영문화타운점|02-6916-1500|부산광역시 수영구 수영로521번길 51|||
이마트24|수영번영로점|051-755-5587|부산광역시 수영구 망미번영로24번길 64|택배;POSA||
이마트24|수영블루점|051-514-7950|부산광역시 수영구 무학로9번길 61|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|수영수미로점|051-751-7469|부산광역시 수영구 망미번영로88번길 67|||
이마트24|수영우성점|02-6916-1500|부산광역시 수영구 수미로 62|택배;POSA||
이마트24|수영이편한점|051-752-0106|부산광역시 수영구 좌수영로 190|택배;POSA||
이마트24|수완원룸점|02-6916-1500|광주광역시 광산구  수완로11번길 9 (신가동)|원두커피;택배;ATM;POSA||
이마트24|수완장덕점|02-6916-1500|광주광역시 광산구 풍영로169번길 16 101동 1층 107~108호|원두커피;POSA;원두커피||
이마트24|수완지구점|070-7700-4856|광주광역시 광산구 수완로50번길 12|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|수완하늘채점|062-959-9592|광주광역시 광산구 장덕로137번길 39|원두커피;택배;POSA;원두커피||
이마트24|수원경기대역점|02-6916-1500|경기도 수원시 영통구 대학로56(이의동) 1층 101호|택배;ATM;POSA||
이마트24|수원고색점|031-297-8992|경기도 수원시 권선구 매송고색로673번길 11|원두커피;택배;POSA;원두커피||
이마트24|수원곡반본점|02-6916-1500|경기도 수원시 권선구 동수원로36번길 6-1|||
이마트24|수원곡반정점|031-267-3593|경기도 수원시 권선구 동수원로146번길 218-22(곡반정동) 곡반정동 536-16|24시간;의약품;ATM;POSA;원두커피||
이마트24|수원곡선초점|02-6916-1500|경기도 수원시 권선구 권광로27번길 49|택배;POSA;원두커피||
이마트24|수원구운점|031-296-4102|경기도 수원시 권선구 구운로57번길 27(구운동)|원두커피;택배;ATM;POSA||
이마트24|수원금곡점|031-278-7877|경기도 수원시 권선구 금곡로 206(금곡동) 우성메디피아2 1층 108호|원두커피;택배;ATM;POSA||
이마트24|수원당수점|031-419-1977|경기도 수원시 권선구 당진로15번길 53(당수동) 인정프린스아파트 1층 상가|원두커피;택배;POSA;스포츠토토||
이마트24|수원마이홈점|031-222-7856|경기도 수원시 팔달구  효원로292번길 50(인계동) 마이홈오피스텔1층101호|||
이마트24|수원마이홈점|031-222-7856|경기도 수원시 팔달구  효원로292번길 50(인계동) 마이홈오피스텔1층101호|24시간;원두커피;의약품;택배;스포츠토토;ATM;POSA||
이마트24|수원망포원룸점|031-236-7123|경기도 수원시 영통구 영통로174번길 64|||
이마트24|수원매교점|02-6916-1500|경기도 수원시 팔달구 정조로715번길 52|||
이마트24|수원버들마을점|031-298-2213|경기도 수원시 팔달구 정자천로32번길 20|||
이마트24|수원베니키아호텔점|031-285-7048|경기도 수원시 팔달구 화서문로72번길 33|||
이마트24|수원병원점|031-246-0990|경기도 수원시 장안구 수성로245번길 69(정자동) 경기수원의료원 상가동|ATM;POSA||
이마트24|수원북문점|031-247-5689|경기도 수원시 장안구 팔달로259번길 10(영화동) 월드플라자 1층|24시간;원두커피;의약품;ATM;POSA;스포츠토토||
이마트24|수원북중점|02-6916-1500|경기도 수원시 장안구 광교산로 38|원두커피;택배;POSA;원두커피||
이마트24|수원블루밍점|02-6916-1500|경기도 수원시 팔달구 화양로50번길 30(화서동, 블루밍 푸른숲 아파트) 블루밍푸른숲 APT 상가1동 104,105호|원두커피;POSA||
이마트24|수원사랑점|031-258-5510|경기도 수원시 팔달구 향교로3번길 23-4|||
이마트24|수원삼성디지털시티점|02-6916-1500|경기도 수원시 영통구 삼성로 210 B05~06호|||
이마트24|수원상탑로점|070-7700-3444|경기도 수원시 권선구 상탑로53번길 38(탑동) 탑동 31-19|원두커피;택배;ATM;POSA;원두커피||
이마트24|수원서둔삼익점|031-278-6425|경기도 수원시 권선구 서호동로14번길 76-24(서둔동, 삼익리베리움) 서둔동 27-138|원두커피;택배;ATM;POSA;원두커피||
이마트24|수원서둔점|031-292-9879|경기도 수원시 권선구 서호동로14번길 27(서둔동)|원두커피;택배;ATM;POSA;원두커피||
이마트24|수원세곡초점|02-6916-1500|경기도 수원시 권선구 세권로195번길 20-22(권선동) 권선동 1048-5|원두커피;택배;ATM;POSA;원두커피||
이마트24|수원세류점|031-235-1635|경기도 수원시 권선구 권선로474번길 3(세류동) 세류동 180-5|택배;ATM;POSA;원두커피||
이마트24|수원세류중앙점|02-6916-1500|경기도 수원시 권선구 권선로544번길 35|택배;POSA;원두커피||
이마트24|수원세지로점|031-236-7123|경기도 수원시 권선구 세지로42번길 9-2|||
이마트24|수원송죽점|031-248-4888|경기도 수원시 장안구 만석로159번길 32|||
이마트24|수원수성고점|031-242-8707|경기도 수원시 장안구 영화로97번길 32(정자동)|원두커피;택배;ATM;POSA||
이마트24|수원스타소망점|070-7728-7781|경기도 수원시 권선구 금곡로197번길 13|원두커피;택배||
이마트24|수원시청역점|031-898-5252|경기도 수원시 팔달구 권광로 174(인계동) 수원인계자이오피스텔 1층|원두커피;ATM;스포츠토토||
이마트24|수원시청점|031-222-9534|경기도 수원시 팔달구 권광로175번길 52 1층 104호|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;의약품;택배;스포츠토토||
이마트24|수원신동타운점|02-6916-1500|경기도 수원시 영통구 권선로882번길 31-31 1층|원두커피;택배;ATM;POSA;원두커피||
이마트24|수원아너스빌점|031-241-3578|경기도 수원시 장안구 송원로 20 송죽동, 수원아너스빌 위즈|원두커피;택배;ATM;POSA||
이마트24|수원역2점|02-6916-1500|경기도 수원시 팔달구 향교로 42(매산로2가) 매산로2가 40-8|POSA;원두커피||
이마트24|수원역점|031-256-0336|경기도 수원시 팔달구 향교로 1(매산로1가) 매산로1가 16-7|24시간;의약품;ATM;POSA;원두커피||
이마트24|수원영화용희점|02-6916-1500|경기도 수우너시 장안구 팔달로 291(영화동) 1층|원두커피;택배;ATM;POSA||
이마트24|수원영화점|02-6916-1500|경기도 수원시 장안구 수성로262번길 34|원두커피;택배;POSA;원두커피||
이마트24|수원우만점|031-252-1329|경기도 수원시 팔달구 월드컵로369번길 30(우만동, 누리하우스) 우만동 469-17|POSA;원두커피||
이마트24|수원월드마크점|02-6916-1500|경기도 수원시 영통구 센트럴타운로 107(이의동, 광교푸르지오 월드마크)|원두커피;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|수원유토빌점|031-237-8200|경기도 수원시 권선구 동수원로146번길 281-25(곡반정동, 권선신일유토빌) 곡반정동 548|택배;POSA;원두커피||
이마트24|수원율전삼성점|031-295-1438|경기도 수원시 장안구 서부로 2095 2상가 121호|원두커피;택배;POSA;원두커피||
이마트24|수원율전점|02-6916-1500|경기도 수원시 장안구 서부로 2179(율전동, 프라임)|원두커피;ATM;POSA||
이마트24|수원인계뉴코아점|031-232-3830|경기도 수원시 팔달구 권광로 208 1층 109호|||
이마트24|수원정자점|031-269-7599|경기도 수원시 장안구 대평로 128|||
이마트24|수원정조로점|031-222-0514|경기도 수원시 권선구 정조로 533|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|수원종합운동장점|031-243-5066|경기도 수우너시 장안구 송정로 128(조원동)|원두커피;택배;ATM;POSA||
이마트24|수원지동점|02-6916-1500|경기도 수원시 팔달구 팔달문로75번길 76(지동)|원두커피;택배;POSA;스포츠토토||
이마트24|수원천천점|02-6916-1500|경기도 수원시 장안구 정자천로13번길 134(천천동)|24시간;의약품;택배;ATM;POSA||
이마트24|수원청광점|031-238-8202|경기도 수원시 권선구 경수대로 408(권선동) 청광노블하임 1층|24시간;원두커피;의약품;택배;스포츠토토;ATM||
이마트24|수원칠보점|031-297-7713|경기도 수원시 권선구 서수원로 595 1층|원두커피;택배;POSA;스포츠토토||
이마트24|수원탑동점|02-6916-1500|경기도 수원시 권선구  탑동로11번길 58-16(탑동)|ATM;POSA||
이마트24|수원파장로점|031-241-9777|경기도 수원시 장안구 파장로 54|택배;POSA;원두커피||
이마트24|수원팔달문점|02-6916-1500|경기도 수원시 팔달구 정조로 766(팔달로3가)|원두커피;택배;POSA||
이마트24|수원한양점|031-237-7070|경기도 수원시 권선구 경수대로302번길 22(권선동) 권선한양아파트 106동 상가|24시간;의약품;택배;POSA||
이마트24|수원한화점|031-268-9993|경기도 수원시 장안구 만석로20번길 25(정자동) 청솔마을 SK한화아파트 상가|POSA||
이마트24|수원행궁점|031-252-3207|경기도 수원시 팔달구 행궁로 41|원두커피;택배;ATM||
