##NAME|SUBNAME|TELNUM|ADDR|NEWADDR
우리은행|방이역지점|02-417-6871|서울 송파구 방이동 217 대림가락상가|서울특별시 송파구 오금로31가길 20 대림가락상가?(방이동)
우리은행|방학동지점|02-956-9992|서울 도봉구 방학3동 736 신동아타워상가 1층|서울특별시 도봉구 방학로 210 (방학동, 신동아타워아파트)
우리은행|방화역지점|02-2663-4800|서울 강서구 방화동 830-2|서울특별시 강서구 금낭화로 128 (방화동, 하이포트)
우리은행|법조타운금융센터|02-587-7636|서울 서초구 서초동 1554-2 순영빌딩|서울특별시 서초구 서초대로 260 순영빌딩 (서초동)
우리은행|보라매지점|02-835-2761|서울 관악구 보라매동 729-21 대교빌딩 1층|서울특별시 관악구 보라매로3길 23 대교빌딩 1층 (봉천동)
우리은행|보문동지점|02-926-1775|서울 성북구 보문동 5가 160-1|서울특별시 성북구 보문로 79 (보문동5가)
우리은행|본점영업부|02-2002-3000|서울 중구 회현동1가 203|서울특별시 중구 소공로 51 (회현동1가)
우리은행|봉천중앙지점|02-875-1831|서울 관악구 봉천6동  1706 (봉천우성아파트 상가 1층)|서울특별시 관악구 관악로 30길 12 봉천우성A 상가1층 (봉천동)
우리은행|북가좌동지점|02-303-3671|서울 서대문구 북가좌동 306-17|서울특별시 서대문구 응암로 54 (북가좌동)
우리은행|불광동지점|02-355-0051|서울 은평구 대조동 15-9|서울특별시 은평구 통일로 715
우리은행|사당역금융센터|02-585-2001|서울 관악구 남현동 1059-13|서울특별시 관악구 남부순환로 2080?(남현동)
우리은행|삼성SDS출장소|02-412-0134|서울 송파구 신천동 7-13 향군회관 서관|서울시 송파구 올림픽로 35길 125 (서관)
우리은행|삼성동지점|02-553-1711|서울 강남구 대치동 995-7|서울특별시 강남구 영동대로 432 (대치동)
우리은행|삼성로지점|02-3453-8650|서울시 강남구 삼성동 157-3 LG트윈텔 2|서울특별시 강남구 삼성로 508 LG트윈텔2차 2 (삼성동)
우리은행|삼성엔지니어링지점|02-488-3694|서울 강동구 상일동 367-4번지 지상1층|서울특별시 강동구 상일로 6길 26 삼성엔지니어링사옥 1층 (상일동)
우리은행|삼성전자서울R&D출장소|02-529-2823|서울특별시 서초구 우면동 689 (주)삼성전자 서울R&D캠퍼스 C동 지하 1층|서울 서초구 성촌길 33 삼성전자 서울 R&D캠퍼스 C동 지하 1층
우리은행|삼성중앙역지점|02-563-9671|서울 강남구 삼성동 117-1|서울특별시 강남구 봉은사로 476 (삼성동)
우리은행|삼성증권//삼성타운|02-521-5071|서울특별시 서초구 서초동 1321-15 삼성생명서초타워 6층|서울시 서초구 서초대로 74길 4 삼성생명 서초타워 6층
우리은행|삼성타운금융센터|02-583-7301|서울 서초구 서초동 1320-10(삼성전자빌딩)|서울특별시 서초구 서초대로74길 11 삼성전자 빌딩 (서초동)
우리은행|삼육대학교출장소|02-974-7056|서울 노원구 공릉동 26-21|서울특별시 노원구 화랑로 815 삼육대학교 (공릉동)
우리은행|삼육서울병원출장소|02-2217-2761|서울 동대문구 휘경동 29-1 삼육서울병원내 1층|서울특별시 동대문구 망우로 82 서울위생병원내 추모관(장례식장) 4층(휘경동)
우리은행|삼청동출장소|02-723-8741|서울 종로구 팔판동 35-1|서울특별시 종로구 삼청로 83 (팔판동)
우리은행|삼풍지점|02-591-1283|서울 서초구 서초동 1696-14 나라빌딩|서울특별시 서초구 서초중앙로24길 19 나라빌딩 (서초동)
우리은행|상계동지점|02-937-0051|서울 노원구 상계동 746|서울특별시 노원구 동일로 1373 (상계동)
우리은행|상계역지점|02-952-0505|서울 노원구 중계4동 591 대호프라자|서울특별시 노원구 한글비석로 384 대호프라자 (중계동)
우리은행|상도동지점|02-813-4111|서울 동작구 상도동 368-40|서울특별시 동작구 장승배기로 78 (상도동)
우리은행|상봉동지점|02-495-5507|서울 중랑구 망우2동 490-3|서울특별시 중랑구 망우로 390 (망우동)
우리은행|상암DMC금융센터|02-374-9911|서울 마포구 상암동 상암동길 240 누리꿈스퀘어빌딩 비즈니스타워 1층|서울특별시 마포구 월드컵북로 396 누리꿈빌딩 비즈니스타워1층 (상암동)
우리은행|상암동지점|02-3152-8990|서울 마포구 상암동 1585|서울특별시 마포구 월드컵북로60길 17 (상암동)
우리은행|서강대지점|02-701-6363|서울 마포구 신수동 1-1 동문회관 1층|서울특별시 마포구 백범로 35, 서강대학교동문회관 1층 (신수동)
우리은행|서교동지점|02-324-0632|서울 마포구 서교동 378-5|서울특별시 마포구 양화로 93 (서교동)
우리은행|서교중앙금융센터|02-332-6331|서울 마포구 동교동 205-20|서울특별시 마포구 월드컵북로 26 (동교동)
우리은행|서대문구청지점|02-325-2002|서울 서대문구 연희3동 168-6|서울특별시 서대문구 연희로 248 (연희동)
우리은행|서빙고동출장소|02-792-1390|서울 용산구 용산동6가 69-167|서울특별시 용산구 이촌로 352 (용산동6가)
우리은행|서소문금융센터|02-777-7781|서울 중구 서소문동 55-4|서울특별시 중구 서소문로 103 (서소문동)
우리은행|서여의도금융센터|02-783-6653|서울 영등포구 여의도동 14-33|서울특별시 영등포구 은행로17 (여의도동)
우리은행|서울교통공사출장소|02-2249-2980|서울 성동구 용답동 223-3|서울특별시 성동구 천호대로 346 (용답동)
우리은행|서울대입구역지점|02-873-7800|서울 관악구 봉천4동 869-12 대연빌딩|서울특별시 관악구 남부순환로 1814 대연빌딩 (봉천동)
우리은행|서울대학교지점|02-887-7640|서울특별시 관악구 대학동 산56-1 신양인문학술정보관(인문대4동)|서울특별시 관악구 관악로1(신림동) 서울대학교 신양인문학술정보관(인문대4동)
우리은행|서울디지털3단지지점|02--2025-8170|서울 금천구 가산동 426-5 월드메르디앙 벤처센터 2차 1층|서울특별시 금천구 가산디지털2로 123 (가산동)
우리은행|서울디지털금융센터|02-852-2451|서울 구로구 구로3동 212-1 에이스트윈타워 1층 101호|서울특별시 구로구 디지털로 285 (구로동)
우리은행|서울성모병원지점|02-591-9323|서울 서초구 반포동 505 서울성모병원내 지하 1층|서울특별시 서초구 반포대로 222, 가톨릭대학교성의교정 내 (반포동)
우리은행|서울스퀘어출장소|02-779-0180|서울 중구 남대문로 5가 541 서울스퀘어빌딩|서울특별시 중구 한강대로 416 서울특별시스퀘어빌딩 (남대문로5가)
우리은행|서울시립대출장소|02-2243-7825|서울 동대문구 전농동 90|서울특별시 동대문구 서울시립대로 163 (전농동)
우리은행|서울시설공단지점|02-2281-6264|서울 성동구 마장동 527-6|서울특별시 성동구 청계천로 540 서울시시설관리공단 사옥 (마장동)
우리은행|서울시청금융센터|02-735-6747|서울 중구 무교동 45|서울특별시 중구 무교로 21
우리은행|서울여자대학교출장소|02-973-0005|서울특별시 노원구 공릉2동 126 서울여자대학교 학생누리관1층|서울특별시 노원구 화랑로 621 학생누리관1층(공릉동)
우리은행|서울의료원출장소|02-3421-0715~7|서울 중랑구 신내동 371-6|서울특별시 중랑구 신내로 156 (신내동, 서울특별시의료원)
우리은행|서초구청지점|02-576-8096|서울 서초구 서초동 1366-5|서울특별시 서초구 강남대로 241 세원빌딩 1층 (서초동)
우리은행|서초금융센터|02-3473-2511|서울 서초구 서초동 1328-3 나라종합금융빌딩 1층|서울특별시 서초구 강남대로 369 (서초동)
우리은행|서초남지점|02-587-7491|서울 서초구 서초동 1451-34 서초평화빌딩|서울특별시 서초구 반포대로 22 서초평화빌딩 (서초동)
우리은행|서초로지점|02-521-1441|서울 서초구 서초동 1515-3(구, 서초동 1515-4)|서울특별시 서초구 명달로 104 (서초동)
우리은행|서초역지점|02-3473-6969|서울 서초구 서초동 1543-12,13|서울특별시 서초구 반포대로 112 (서초동)
우리은행|석계역지점|02-941-5550|서울 성북구 석관동 168-56|서울특별시 성북구 화랑로42길 48 (석관동)
우리은행|석촌동지점|02-415-5030|서울 송파구 석촌동 210|서울특별시 송파구 백제고분로 276 (석촌동)
우리은행|선릉금융센터|02-553-1273|서울 강남구 역삼동 701-2외|서울특별시 강남구 테헤란로 301 (역삼동)
우리은행|선릉역금융센터|02-568-2445|서울 강남구 대치동 890-6 L&B타워|서울특별시 강남구 테헤란로 414  L&B타워 (대치동)
우리은행|선릉중앙지점|02-6188-0990|서울 강남구 삼성동 141-26|서울특별시 강남구 테헤란로 407 (삼성동)
우리은행|선정릉역지점|02-549-8181|서울 강남구 삼성동 37-22 백신Ⅲ빌딩|서울특별시 강남구 봉은사로 413 (삼성동) 백영빌딩 1층
우리은행|성균관대학교지점|02-766-5329|서울 종로구 명륜동 3가 53 유림회관|서울특별시 종로구 성균관로 31(명륜3가)
우리은행|성북구청지점|02-924-4161|서울 성북구 삼선동 5가 411|서울특별시 성북구 보문로 168 (삼선동5가)
우리은행|성수IT지점|02-464-0430~2|서울 성동구 성수동2가 277-43|서울특별시 성동구 성수이로 22길 37 (성수동2가)
우리은행|성수남지점|02-464-7751|서울 광진구 자양4동 23-4|서울특별시 광진구 아차산로 188 (자양동)
우리은행|성수동금융센터|02-464-6616|서울 성동구 성수동 1가 22-24|서울특별시 성동구 성수일로 37 (성수동1가)
우리은행|세브란스병원출장소|02-362-6094|서울 서대문구 신촌동 134|서울특별시 서대문구 연세로 50  (신촌동)
우리은행|세운금융센터|02-2266-1171|서울 중구 인현동 2가 73-1 삼풍상가|서울특별시 중구 마른내로 71 PJ호텔 1층 (인현동2가)
우리은행|세종대학교출장소|02-467-7115~6|서울 광진구 군자동 98 (세종대학교 군자관)|서울특별시 광진구 능동로 209 세종대학교 군자관?(군자동)
우리은행|세종로금융센터|02-399-2201|서울 종로구 세종로 211-1 광화문빌딩|서울특별시 종로구 세종대로 149 광화문빌딩 2층 (세종로)
우리은행|센트럴시티지점|02-6282-2200|서울특별시 서초구 반포동 19-3 센트럴시티|서울특별시 서초구 신반포로 176 센트럴시티
우리은행|소공동지점|02-777-9711|서울 중구 남대문로2가 118|서울특별시 중구 남대문로 63 (소공동)
우리은행|송파구청지점|02-422-6847|서울 송파구 신천동 29-5 송파구청내|서울특별시 송파구 올림픽로 326 (신천동)
우리은행|송파금융센터|02-420-8781|서울 송파구 석촌동 174-1|서울특별시 송파구 백제고분로 359 (석촌동)
우리은행|수서역금융센터|02-2226-0333|서울 강남구 수서동 713 수서현대벤처빌 2층|서울특별시 강남구 밤고개로1길 10 수서현대벤처빌 2층 (수서동)
우리은행|수송동대림금융센터|02-730-5273|서울 종로구 수송동 146-12|서울특별시 종로구 종로1길 36 (수송동)
우리은행|수유동금융센터|02-902-8111|서울 강북구 수유동 191-1|서울특별시 강북구 도봉로 357 (수유동)
우리은행|숭실대역지점|02-812-4986|서울 동작구 상도5동 494번지|서울특별시 동작구 상도로 372 (상도동)
우리은행|숭실대학교지점|02-826-4522|서울 동작구 상도동 511 숭실대학교 생활문화관1층|서울시 동작구 상도로 369 숭실대학교 생활문화관 1층
우리은행|시흥동지점|02-808-8590|서울 금천구 시흥동 883-11|서울특별시 금천구 시흥대로 224 (시흥동)
우리은행|신길동지점|02-845-6601|서울 영등포구 신길1동 95-255|서울특별시 영등포구 영등포로 370-1 (신길동)
우리은행|신길서지점|02-849-0637|서울 영등포구 신길3동 355-209|서울특별시 영등포구 가마산로 411 (신길동)
우리은행|신길중앙지점|02-832-2756|서울 영등포구 신길3동 252-6|서울특별시 영등포구 신길로 141 (신길동)
우리은행|신당역지점|02-2252-1135|서울 중구 흥인동 29|서울특별시 중구 퇴계로 413 (흥인동)
우리은행|신대방동농심금융센터|02-824-9090|서울 동작구 신대방동 370-1|서울특별시 동작구 여의대방로 112 농심빌딩 (신대방동)
우리은행|신도림동지점|02-2672-7800|서울 구로구 신도림동 437-1 태영프라자 1층|서울특별시 구로구 경인로59길 8, 태영프라자 1층 (신도림동)
우리은행|신림2동지점|02-871-5497|서울 관악구 신림2동 96-3외|서울특별시 관악구 신림로 206  (신림동)
우리은행|신림남부지점|02-869-0441|서울 관악구 신림동 1485-13|서울특별시 관악구 남부순환로 1434 (신림동)
우리은행|신림로지점|02-885-6961|서울 관악구 신림9동 240-4|서울특별시 관악구 신림로 101 (신림동)
우리은행|신림역지점|02-875-4011|서울 관악구 신림5동 1432-81|서울특별시 관악구 신림로 347 (신림동)
우리은행|신반포금융센터|02-537-1562|서울 서초구 잠원동 70-5 뉴코아쇼핑센터|서울특별시 서초구 잠원로 37-6  뉴코아쇼핑센터 (잠원동)
우리은행|신사동금융센터|02--544-9884|서울 강남구 신사동 501 신사美타워|서울특별시 강남구 강남대로 616  신시美타워 (신사동)
우리은행|신설동지점|02-928-4695|서울 종로구 숭인동 1256|서울특별시 종로구 종로 413 (숭인동)
우리은행|신압구정지점|02-549-5161|서울 강남구 신사동 573|서울특별시 강남구 압구정로 142 (신사동)
우리은행|신월동지점|02-2604-3301|서울 양천구 신월2동 513-11|서울특별시 양천구 오목로 54 (신월동)
우리은행|신월북지점|02-2691-2141|서울 양천구 신월3동 147-20|서울특별시 양천구 남부순환로 352  (신월동)
우리은행|신월중앙지점|02-2693-6816|서울 양천구 신월동 992-3|서울특별시 양천구 지양로 22 (신월동)
우리은행|신정동지점|02-2606-4021|서울 양천구 신정4동 981-16|서울특별시 양천구 신월로 337 (신정동)
우리은행|신청담지점|02-549-9113|서울 강남구 청담동 124-5|서울특별시 강남구 도산대로 513 양원빌딩 (청담동)
우리은행|신촌지점|02-715-0071|서울 마포구 노고산동 31-6|서울특별시 마포구 신촌로 106 (노고산동)
우리은행|아모레퍼시픽출장소|02-6020-0770|서울 용산구 한강로2가 181|서울특별시 용산구 한강대로 100
우리은행|아시아선수촌지점|02-421-6704|서울 송파구 잠실7동 85|서울특별시 송파구 올림픽로4길 17 (잠실동, 아시아선수촌아파트 중심상가)
우리은행|아크로비스타지점|02-537-1002|서울 서초구 서초동 1685-3|서울특별시 서초구 서초중앙로 188 (서초동)
우리은행|아현동금융센터|02-363-0171|서울 마포구 아현동 437-3|서울특별시 마포구 마포대로 196 (아현동)
우리은행|아현역지점|02-364-5141|서울 서대문구 북아현동 135-4|서울특별시 서대문구 신촌로 275 (북아현동)
우리은행|암사동지점|02-441-1571|서울 강동구 암사동 414-18롯데캐슬아파트상가내2층|서울특별시 강동구 고덕로 133 롯데캐슬아파트상가내 2층 (암사동)
우리은행|암사역지점|02-428-2112|서울 강동구 암사동 512-17|서울특별시 강동구 올림픽로 769 (암사동)
우리은행|압구정동지점|02-542-0120|서울 강남구 신사동 638-13|서울특별시 강남구 언주로 874 (신사동)
우리은행|압구정로데오지점|02-516-2177|서울 강남구 신사동 660-5|서울특별시 강남구 압구정로 328 (신사동)
우리은행|압구정역지점|02-546-1901|서울 강남구 신사동 614-2|서울특별시 강남구 압구정로 208 (신사동)
우리은행|압구정현대지점|02-542-2801|서울 강남구 압구정동 456|서울특별시 강남구 압구정로 201 (압구정동)
우리은행|약수역지점|02-2237-6673|서울 중구 신당동 368-3|서울특별시 중구 다산로 104 (신당동)
우리은행|양재남금융센터|02-579-1840|서울 서초구 양재동 60|서울특별시 서초구 바우뫼로27길 2 (양재동)
우리은행|양재동금융센터|02-3462-2960|서울 강남구 도곡동 914-2|서울특별시 강남구 남부순환로 2633 (도곡동)
우리은행|양재북지점|02-578-0211|서울 서초구 양재동 3-15|서울특별시 서초구 논현로 145 (양재동)
우리은행|양재중앙금융센터|02-589-1900|서울 서초구 양재동 275-1외|서울특별시 서초구 논현로 83 삼호물산빌딩 A동 1층 (양재동)
우리은행|양천구청지점|02-2651-1723|서울 양천구 신정6동 321-4,5|서울특별시 양천구 목동서로 339 (신정동)
우리은행|양평동지점|02-2676-2330|서울 영등포구 양평동 2가 29-23외 목동비즈타워|서울특별시 영등포구 영등포로 33 목동비즈타워 2층(양평동2가)
우리은행|언주로지점|02-540-2001|서울 강남구 논현동 249|서울특별시 강남구 언주로 634 (논현동)
우리은행|언주역지점|02-511-7596|서울 강남구 논현동 234 두현빌딩|서울특별시 강남구 논현로 612 두현빌딩 (논현동)
우리은행|여의도광장출장소|02-785-0025|서울 영등포구 여의도동 10-2 태영빌딩|서울특별시 영등포구 여의공원로 111 태영빌딩 (여의도동)
우리은행|여의도금융센터|02-785-7100|서울 영등포구 여의도동 44-1|서울특별시 영등포구 국제금융로8길 11 (여의도동)
우리은행|여의도북지점|02-784-1941|서울 영등포구 여의도동 30-3|서울특별시 영등포구 국제금융로7길 15 (여의도동)
우리은행|여의도성모병원출장소|02-783-1615|서울 영등포구 여의도동 62|서울특별시 영등포구 63로 10 (여의도동)
우리은행|여의도중앙금융센터|02-783-4101|서울 영등포구 여의도동 25-11|서울특별시 영등포구 국제금융로2길 25 (여의도동)
우리은행|여의도한화금융센터|02-780-8340|서울 영등포구 여의도동 61-3|서울특별시 영등포구 63로 40 (여의도동)
우리은행|역삼동지점|02-565-0096|서울 강남구 역삼동 680|서울특별시 강남구 봉은사로 302 (역삼동)
우리은행|역삼역금융센터|02-565-8671|서울 강남구 역삼동 726|서울특별시 강남구 논현로 430 (역삼동)
우리은행|역전금융센터|02-2259-0351|서울 중구 남대문로5가 84-11|서울특별시 중구 통일로 10 (남대문로5가)
우리은행|역촌동지점|02-388-3382|서울 은평구 역촌동 1-5 신성빌딩1층|서울특별시 은평구 연서로 134 신성빌딩 1층 (역촌동)
우리은행|연세금융센터|02-313-3198|서울 서대문구 신촌동 134|서울특별시 서대문구 연세로 50 (신촌동)
우리은행|연신내지점|02-389-7821~2|서울 은평구 대조동  185-11|서울특별시 은평구 통일로 835 (대조동)
우리은행|연희동지점|02-324-7001|서울 서대문구 연희2동 89-12|서울특별시 서대문구 연희로 125 (연희동)
우리은행|영동지점|02-546-0911|서울 강남구 청담동 41-2외|서울특별시 강남구 학동로 401  (청담동) 금하빌딩
우리은행|영등포구청지점|02-2671-4737|서울 영등포구 당산동 3가 385-1|서울특별시 영등포구 당산로 123 (당산동3가, 영등포구청)
우리은행|영등포유통상가지점|02-2671-2344|서울 영등포구 당산동2가 30-2 유통상가|서울특별시 영등포구 영등포로 109 영등포유통상가 (당산동2가)
우리은행|영등포중앙금융센터|02-2678-7921|서울 영등포구 영등포동 4가 142|서울특별시 영등포구 영등포로 200 (영등포동4가)
우리은행|영등포지점|02-2678-0171|서울 영등포구 영등포동3가 3|서울특별시 영등포구 영등포로 240 (영등포동3가)
우리은행|오류동지점|02-2611-0704|서울 구로구 오류2동 137-8|서울특별시 구로구 오류로8길 57 (오류동)
우리은행|오장동지점|02-2273-8191|서울 중구 을지로5가 274-5|서울특별시 중구 동호로 351 (을지로5가)
우리은행|올림픽지점|02-431-8521|서울 송파구 방이동 89-20 올림픽선수촌|서울특별시 송파구 양재대로 1178 (방이동) 올림픽선수촌아파트 C상가1층
우리은행|왕십리역지점|02-2291-0070|서울 성동구 행당동 279|서울특별시 성동구 왕십리로 309 (행당동)
우리은행|용산역지점|02-2012-2233|서울 용산구 한강로3가 40-999 아이파크몰3층|서울특별시 용산구 한강대로23길 55(한강로3가) 3층
우리은행|용산전자랜드지점|02-716-3240|서울 용산구 한강로3가 16-9|서울특별시 용산구 청파로 74 (한강로3가)
우리은행|용산지점|02-793-5151|서울 용산구 한강로1가 236-5|서울특별시 용산구 한강대로 182 (한강로1가)
우리은행|우면동출장소|02-3461-6271|서울 서초구 우면동 721-1번지 우면프라자Ι|서울 서초구 태봉로 70
우리은행|우이동지점|02-903-3031|서울 강북구 수유4동 316-2|서울특별시 강북구 삼양로123길 1  (수유동)
우리은행|우장산역지점|02-2667-0061|서울 강서구 내발산동 719-6 송화프라자|서울특별시 강서구 강서로 267, 송화프라자 (내발산동)
우리은행|워커힐지점|02-446-4582|서울 광진구 광장동 148-6외|서울특별시 광진구 아차산로 636 (광장동)
우리은행|원남동지점|02-741-2007|서울 종로구 원남동 66-21|서울특별시 종로구 창경궁로 136 (원남동)
우리은행|원효로지점|02-714-0026|서울 용산구 원효로 3가 56-4|서울특별시 용산구 원효로 134 (원효로3가)
우리은행|원효중앙지점|02-715-3220|서울 용산구 원효로 1가 133-3 리첸시아 용산 115~117, 128, 129호|서울시 용산구 백범로 341 리첸시아용산 115~117, 128, 129호
우리은행|은평구청지점|02-355-5973|서울 은평구 녹번동 77-7외|서울특별시 은평구 은평로 195 (녹번동)
우리은행|은평뉴타운지점|02-389-8101|서울특별시 은평구 진관동 74 휴먼프라자|서울특별시 은평구 진관2로 19(진관동)
우리은행|은평성모병원출장소|02-351-4842|서울 은평구 진광동 93-6|서울특별시 은평구 통일로 1021(진관동)
우리은행|을지로지점|02-2267-3131|서울 중구 을지로3가 118-1|서울특별시 중구 충무로 61 (을지로3가)
우리은행|응암동지점|02-359-5410|서울 은평구 응암동 93|서울특별시 은평구 은평로 176 (응암동)
우리은행|응암로지점|02-303-5610|서울 은평구 응암3동 578-3|서울특별시 은평구 응암로 239 (응암동)
우리은행|이수역지점|02-523-2171|서울 서초구 방배2동 3250|서울특별시 서초구 방배천로 91
우리은행|일원역지점|02-2226-2455|서울 강남구 일원본동 719 푸른마을APT상가|서울특별시 강남구 광평로9길 34  푸른마을ATP상가 (일원동)
우리은행|자양동지점|02-458-4001|서울 광진구 자양동 219-25|서울특별시 광진구 아차산로 362 (자양동)
우리은행|자하문지점|02-396-0727|서울 종로구 부암동 182-1|서울특별시 종로구 자하문로 280 (부암동)
우리은행|잠실5단지출장소|02-412-6151|서울 송파구 잠실동 27-8|서울특별시 송파구 송파대로 567 (잠실동)
우리은행|잠실금융센터|02-423-3121|서울 송파구 잠실동 208-10|서울특별시 송파구 석촌호수로 72 (잠실동)
우리은행|잠실나루역금융센터|02-2202-2476|서울 송파구 신천동 17-4 파크리오상가 A동 215호|서울특별시 송파구 올림픽로 435 (신천동)
우리은행|잠실본동지점|02-415-0221|서울 송파구 잠실동 196|서울특별시 송파구 백제고분로 75 (잠실동)
우리은행|잠실새내역지점|02-3431-9750~2|서울 송파구 잠실동 22번지외 리센츠상가 2층|서울특별시 송파구 올림픽로 145, 리센츠 상가 2층 (잠실동)
우리은행|잠실역금융센터|02-414-1177|서울 송파구 신천동 7-18 잠실롯데캐슬PLAZA 1층|서울특별시 송파구 올림픽로 269  잠실롯데캐슬PLAZA 1층 (신천동)
우리은행|잠원동지점|02-537-0121-3|서울 서초구 잠원동 72-2|서울특별시 서초구 신반포로23길 30 (잠원동)
우리은행|장안동지점|02-2213-9807|서울 동대문구 장안동 376-3|서울특별시 동대문구 한천로14길 87 (장안동)
우리은행|장안북지점|02-2242-4611|서울 동대문구 장안4동 108-6|서울특별시 동대문구 한천로 196 (장안동)
우리은행|장위동지점|02-918-7176|서울 성북구 장위동 229-33|서울특별시 성북구 장위로 55 (장위동)
우리은행|장충남금융센터|02-2277-0236|서울 중구 장충동2가 186-210|서울특별시 중구 동호로 268 (장충동2가)
우리은행|장충동지점|02-2274-5581|서울 중구 장충동1가 31-7|서울특별시 중구 장충단로 198 (장충동1가)
우리은행|장한평금융센터|02-2249-6121|서울 동대문구 장안3동 465-13 대성타워 1,2층|서울특별시 동대문구 천호대로 429 (장안동)
우리은행|재동지점|02-732-1136|서울 종로구 재동 111-5|서울특별시 종로구 율곡로 57 (재동)
우리은행|전농동지점|02-2212-0321|서울 동대문구 전농4동 295-53|서울특별시 동대문구 전농로 145 (전농동)
우리은행|종로3가지점|02-766-3300|서울 종로구 묘동 201|서울특별시 종로구 돈화문로 29  (묘동)
우리은행|종로4가금융센터|02-2268-7811|서울 종로구 종로4가 126-2|서울특별시 종로구 종로 186 (종로4가)
우리은행|종로YMCA지점|02-734-2661|서울 종로구 종로2가 9|서울특별시 종로구 종로 69 (종로2가)
우리은행|종로구청지점|02-732-5038|서울 종로구 수송동 146-2 2층|서울특별시 종로구 삼봉로 43?(수송동)
우리은행|종로금융센터|02-734-4491|서울 중구 남대문로1가 19|서울특별시 중구 남대문로 118 (남대문로1가)
우리은행|종암지점|02-913-0341|서울 성북구 하월곡동90-1227|서울특별시 성북구 종암로 162 (하월곡동)
우리은행|중계2동지점|02-975-5162|서울 노원구 중계2동 506 브라운스톤 177호|서울특별시 노원구 동일로203가길 29?(중계동, 브라운스톤중계)
우리은행|중계동지점|02-952-2540|서울 노원구 중계1동 360-7|서울특별시 노원구 한글비석로 253 (중계동)
우리은행|중곡동지점|02-457-4762|서울 광진구 중곡4동 79-9|서울특별시 광진구 용마산로 44?(중곡동)
우리은행|중구청지점|02-2274-4873|서울 중구 예관동 120-1|서울특별시 중구 창경궁로 17 (예관동)
우리은행|중랑교금융센터|02-432-7661|서울 중랑구 상봉2동 130-2|서울특별시 중랑구 망우로 200 (상봉동)
우리은행|중랑구청지점|02-3423-1101|서울 중랑구 신내동 665 신내2동 관상복합청사|서울특별시 중랑구 봉화산로 190 신내2동 관상복합청사 (신내동)
우리은행|중림동지점|02-392-0251|서울 중구 만리동 1가 38|서울특별시 중구 만리재로 215?(만리동1가)
우리은행|중부금융센터|02-2266-5171|서울 중구 저동2가 24-1|서울특별시 중구 수표로 34 (저동2가)
우리은행|중앙대병원출장소|02-822-1034~5|서울 동작구 흑석동 224-1|서울특별시 동작구 흑석로 102 중앙대병원 지하1층 내
우리은행|중앙대학교지점|02-817-6444|서울 동작구 흑석동 221 중앙대학교 약학대학 R&D 센터 지하광장내|서울특별시 동작구 흑석로 84 중앙대학교 약학대학 R&D 센터 지하광장내
우리은행|중화동지점|02-493-9801~4|서울 중랑구 중화동 307-66|서울특별시 중랑구 동일로 837 (중화동)
우리은행|증미역지점|02-2658-3366|서울 강서구 염창동 240-21|서울특별시 강서구 양천로 583 우림블루나인 비즈니스센터 A동 110호(염창동)
우리은행|창동역지점|02-999-9941|서울 도봉구 창동 808 동아청솔아파트단지상가|서울특별시 도봉구 노해로69길 97 동아청솔아파트단지내상가 2층 (창동)
우리은행|창동지점|02-992-4141|서울 도봉구 창5동 715-1|서울특별시 도봉구 도봉로 578 (창동)
우리은행|창신동지점|02-763-5111|서울 종로구 창신2동 530-1|서울특별시 종로구 종로 311 (창신동)
우리은행|천호동지점|02-476-8131|서울 강동구 성내동 48-1|서울특별시 강동구 천호대로 1016 (성내동)
우리은행|청계7가지점|02-745-2101|서울 종로구 창신동 436-64|서울특별시 종로구 청계천로 331 (창신동)
우리은행|청계8가지점|02-2294-7001|서울 중구 황학동 2198외 황학롯데캐슬 베네치아 1층 1230호|서울특별시 중구 청계천로 400 황학롯데캐슬베네치아 1층 1230호 (황학동)
우리은행|청계지점|02-2273-9171|서울 종로구 장사동 227-1|서울특별시 종로구 청계천로 137 (장사동)
우리은행|청구역지점|02-2234-2141|서울 중구 신당동 309-15|서울특별시 중구 다산로 177 (신당동)
우리은행|청담동금융센터|02-544-9161|서울 강남구 청담동 132-19|서울특별시 강남구 영동대로 708 (청담동)
우리은행|청담중앙지점|02-511-6901|서울 강남구 청담동 68-5 신영빌딩|서울특별시 강남구 영동대로 731, 신영빌딩 (청담동)
우리은행|청량리중앙지점|02-967-8861|서울 동대문구 제기동 652-1|서울특별시 동대문구 왕산로 169 (제기동)
우리은행|청량리지점|02-963-5905|서울 동대문구 청량1동 235-6|서울특별시 동대문구 왕산로 239 (청량리동)
우리은행|청파동지점|02-715-9485|서울 용산구 서계동 209|서울특별시 용산구 청파로 345 1층(서계동)
우리은행|충정로금융센터|02-392-8161|서울 서대문구 충정로3가 139(동아일보사옥내)|서울특별시 서대문구 충정로 29  동아일보사옥내 (충정로3가)
우리은행|코엑스사거리지점|02-3448-4561|서울 강남구 삼성동 91-31 아남빌딩 2층|서울특별시 강남구 영동대로 616  아남빌딩 (삼성동)
우리은행|코엑스지점|02-528-5900|서울 강남구 삼성동 158-23 K-Tower빌딩|서울특별시 강남구 테헤란로 513 (삼성동 K-타워)
우리은행|태릉역지점|02-974-5460|서울 중랑구 묵1동 168-18|서울특별시 중랑구 중랑역로 257 (묵동)
