##NAME|SUBNAME|ID|TELNUM|ADDR|OT|XCOORD|YCOORD@@설빙
설빙|제주/함덕점|514|064-783-6900|조천읍 신북로 543. 2층||126.6680639945032|33.54158050596055
설빙|제주/제주대병원점|477|064-727-3399|중앙로 576 2층 설빙||33.47201431755313|126.54529315333744
설빙|제주/칠성통점|395|064-727-8808|관덕로 11길 8 (일도 일동)|am11:00~ pm10:00|126.525581|33.5138225
설빙|제주/서귀포/서귀점|351|064-732-7797|제주도 서귀포시 서귀동 370-21 2층  (제주도 서귀포시 이중섭로 4-1 2층)|am 11:00 ~ pm 11:00|126.5640003|33.2476079
설빙|제주/아라점|281|064-723-7879|박성내동길 3번지|am 11:00 ~ pm 11:00|126.5422947|33.4922266
설빙|신제주직영점|157|070-4202-0080|제주특별자치도 제주시 신광로 65 (연동)|월~목 am 11:30 ~ pm 11:30 금토일 am 11:00 ~ pm 12 : 00|126.4902264|33.486197
설빙|제주/시청점|106|064-702-0977|제주시 이도이동 1186-9번지 2층|월~목 : pm 12:00 ~ pm 11:00  금~토 : pm 12:00 ~ am 12:00|126.5298973|33.4980188
설빙|충남/천안신부점|421|041-902-4242|신부동 459-3 2층|am 11:00~ pm 11:00|127.1559579|36.8177879
설빙|충남/예산점|383|041-331-0088|충남 예산군 벚꽃로 155번길 20다올빌딩|동절기: am 11:00 ~ pm 10:30(주문마감 pm 10:00)|126.8345663|36.6946101
설빙|충남/천안불당점|376|041-622-7989|충남 천안시 서북구 불당동 717번지 1층|am 10:00 ~ pm 11:00|127.1095082|36.8116813
설빙|충남/보령대천점|354|041-934-3349|충남 보령시 남대천로 35 2,3층시|am 11:30 ~ pm 10:00(주문마감 pm 09:40)|126.594606|36.3501257
설빙|충남/논산점|335|041-735-4362|충남 논산시 취암동 1056-12|am 11:00 ~ pm 11:00|127.0895097|36.2024883
설빙|충남/내포신도시점|323|041-634-0082|충남 홍성군 홍북면 청사로 150번길 19-11|10:00am ~ 10:00pm|126.680579|36.658019
설빙|충남/천안/신방점|273|041-577-6003|충남 천안시 동남구 수곡 1길 8-11, 2층|am 10:00 ~ am 1:00|127.1278485|36.7890295
설빙|충남/홍성점|228|041-631-8605|충남 홍성군 홍성읍 오관리 229-3|am 11:00 ~ pm 10:00|126.665326|36.6009261
설빙|충남/아산탕정점|187|041-534-5565|충남 아산시 탕정면 탕정면로 14 2층|am 10:30 ~ pm 10:30 (2/1 ~ 2/20 휴점)|127.0588445|36.7985483
설빙|충남/당진/읍내점|172|070-7794-0704|충남 당진시 읍내동 1055-1 트윈빌딩|pm 12:00 ~ pm 10:00(주문마감 pm09:00)|126.6386285|36.8912282
설빙|충남/공주점|124|070-8726-1200|충남 공주시 신관동 537-28번지 1층|am 10:30 ~ pm 10:30|127.1413022|36.4729791
설빙|충남/온양온천점|121|041-533-1523|충남 아산시 온천동 211-17번지 2층|am 10:30 ~ pm 10:30|127.0027657|36.7821656
설빙|서산/호수공원점|115|041-663-0451|충남 서산시 예천동 1264-3 2층|am 11:00 ~ pm 22:00(주문마감 pm09:30)|126.4492186|36.7734914
설빙|천안/쌍용점|93|041-577-1120|충남 천안시 서북구 쌍용동 1492 2층|10:30am ~ 10:30pm|127.1184267|36.798374
설빙|청주/지웰시티점|478|-|대농로 48, 202호(복대동, LK타워)||127.42758626127792|36.641572279187265
설빙|충북/서충주점|440|043-854-0042|중앙탑면 원앙9길 18-2, 203호||127.82562517394734|37.01685437487488
설빙|충북/청주분평점|382|043-293-5957|충북 청주시 흥덕구 분평동 246-9|am 10:00 ~ pm 10:00|127.4847416|36.6119219
설빙|충북/청주/산남점|316|043-284-3059|충북 청주시 서원구 산남동 650번지 대운프라자 2층 201호|am 11:00 ~ pm 10:30|127.4690428|36.6114816
설빙|충북/청주/율량점|298|043-212-1277|충북 청주시 상당구 주성동 348 2층|am 10:30 ~ pm 10:30|127.496956|36.6716912
설빙|충북/청원/오창점|280|043-214-1035|충북 청원군 오창읍 양청리 752-1번지 201호|am 10:30 ~ pm 10:30|127.4235501|36.7162616
설빙|청주/충북대점|242|043-262-6888|충북 청주시 흥덕구 사창동 480번지 2~3층|am 10:30 ~ pm 10:30|127.4602334|36.6332169
설빙|충북제천/중앙점|226|043-643-3698|충북 제천시 중앙로1가 123번지|am 10:30 ~ pm 10:30|128.2110814|37.1381719
설빙|청주/금천점|190|043-294-9004|충북 청주시 상당구 용담동 386번지 2층|am 11:00 ~ am 12:00|127.505341|36.6318765
설빙|충주/연수점|159|043-855-8288|충북 충주시 연수동 1515 (갱고개로 140)|am 10:30 ~ pm 10:30|127.9398753|36.9833796
설빙|청주/가경터미널점|107|043-236-4007|충북 청주시 흥덕구 강서로 121(세솔타운 202호)|am 10:30 ~ pm 10:30|127.4296225|36.6253894
설빙|충주/성서점|63|043-845-1995|충북 충주시 성서동 417 2층|am.10:30 - pm.10:30|127.9322314|36.970902
설빙|충북/청주점|25|043-224-0334|충북 청주시 상당구 남문로2가 73-1번지 2층|am.10:30 - pm.10:30|127.4890833|36.6329254
