##NAME|SUBNAME|ID|TELNUM|NEWADDR|OT@@이디야
이디야|부산하단가락1단지점|2311|051-202-9012|부산 사하구 하신번영로 320 (하단동, 옥돌골든아르빌)|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:30 ~ 22:30
이디야|부산하단가락타운점|2188|051-203-4810|부산 사하구 동매로 23 (하단동)|평일 운영시간 : 08:30 ~ 22:50;주말 및 공휴일 : 08:30 ~ 22:50
이디야|부산하단동아대점|428|051-203-0510|부산 사하구 낙동대로 553-2 (하단동) 이디야 부산하단동아대점|평일 운영시간 : 09:30 ~ 23:00토요일 : 08:00~23:00, 일요일 : 10:00~23:00
이디야|부산하단동점|1072|051-207-2530|부산 사하구 하단동  510-24|평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부산하단역점|594|051-291-2940|부산 사하구 낙동남로 1418 (하단동) 이디야 부산하단역점|평일 운영시간 : 08:30 ~ 22:30공휴일 및 주말 09:00 ~ 22:30
이디야|부산효림초교점|2321|051-261-2690|부산 사하구 장평로 107 (장림동)|평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부산고신대병원점|1840|051-257-1354|부산 서구 감천로 247 (암남동) 부산고신대병원점|평일 운영시간 : 08:00 ~ 22:30(마지막 주문 : 22:00) / 주말 : 09:00 ~ 22:30
이디야|부산구덕로점|1698|051-243-6684|부산 서구 구덕로 336-2 (동대신동3가) 340-13|평일 운영시간 : 08:00 ~ 23:00(마지막 주문 : 22:50) / ;주말 및 공휴일 : 08:00 ~ 23:00
이디야|부산동대신역점|957|051-257-8111|부산 서구 구덕로 293 (서대신동2가, 희망센츄럴타운) 120|평일 운영시간 : 09:00 ~ 23:30(마지막 주문 : 23:00) / ;주말 및 공휴일 : 동일
이디야|부산동아대병원점|1576|055-253-7566|부산 서구 동대로 22 (동대신동3가) 34-1|평일 운영시간 : 07:00 ~ 22:00(마지막 주문 : 22:00) ;주말 및 공휴일 : 08:00 ~ 22:00
이디야|부산부민동아대점|487|051-245-5147|부산 서구 구덕로 214 (부민동1가) 18-33|평일 운영시간 : 09:00 ~ 23:00(마지막 주문 : 22:40) / ;주말 및 공휴일 : 10:00 ~ 23:00
이디야|부산서대신역점|2032|051-254-2242|부산 서구 서대신동3가 592|평일 운영시간 : 08:00 ~ 22:30(마지막 주문 : 22:30) / ;주말 및 공휴일 : 08:00 ~ 22:00
이디야|부산송도암남공원점|1660|051-255-5988|부산 서구 암남공원로 179-13 (암남동) 부산송도암남공원점|평일 운영시간 : 10:00 ~ 23:00(마지막 주문 : 22:30) / ;주말 및 공휴일 : 10:00~23:00
이디야|부산송도해상케이블카점|2249|051-231-6467|부산 서구 송도해변로 171 (암남동, 송도케이블카) 3층|평일 운영시간 : 09:00 ~ 22:00월~목금,토 및 공휴일 전날 09:00-23:00
이디야|부산충무동점|2453|051-247-0317|부산 서구 충무대로 277 (충무동1가, 충무 에코펠리스2차) 1층 이디야커피|평일 운영시간 : 07:30 ~ 23:00(마지막 주문 : 22:30) / 토요일 : 09:00~23:00 / 일요일 : 09:00~22:30
이디야|부산KBS삼거리점|747|051-611-0014|부산 수영구 광남로 16 (남천동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 10:00 - 22:30
이디야|부산광안리점|746|051-761-5526|부산 수영구 광남로 152 (광안동)|평일 운영시간 : 10:30 ~ 23:00;주말 및 공휴일 : 10:30 ~ 23:002/15~16 : 휴무 / 그외 정상영업
이디야|부산광안비치점|1223|051-757-0067|부산 수영구 남천바다로 38-1 (남천동)|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부산광안역점|937|051-754-0557|부산 수영구 수영로588번길 7 (광안동, 광안 협성엠파이어Ⅱ) 101호|평일 운영시간 : 09:00 ~ 22:55;주말 및 공휴일 : 09:00 ~ 22:55
이디야|부산남천동점|435|070-8261-2412|부산 수영구 황령대로489번길 11 (남천동)|평일 운영시간 : 10:00 ~ 00:00;주말 및 공휴일 : 10:00 ~ 00:00
이디야|부산망미역점|1865|051-758-3004|부산 수영구 연수로 335-1 (망미동) 1층~2층|평일 운영시간 : 09:00 ~ 22:20;주말 및 공휴일 : 09:00 ~ 22:20
이디야|부산비치그린점|2035|051-761-1311|부산 수영구 광일로 49 (광안동, 비치그린아파트) 109동 상가|평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일 : 09:00 ~ 22:40
이디야|부산수영강변점|1470|051-761-1472|부산 수영구 광안해변로 446 (민락동, 민락동 센텀메르빌 아파트) 104-109|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|부산수영로점|1250|051-758-7754|부산 수영구 수영로 628 (광안동) 1층(광안동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|부산수영역점|557|051-753-7747|부산 수영구 수영로 706 (광안동)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00
이디야|부산수영현대점|2074|051-757-6490|부산 수영구 구락로10번길 23 (수영동) 502-10|평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일 : 09:00 ~ 22:40
이디야|부산거제메르디앙점|2151|051-863-3460|부산 연제구 세병로 80 (거제동)|평일 운영시간 : 09:00 ~ 23:00주말영업시간 : 10시~23시
이디야|부산거제홈타운점|1181|051-506-3462|부산 연제구 법원북로 45 (거제동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일: 09:00 ~ 22:00
이디야|부산교대점|581|051-503-2770|부산 연제구 교대로 14 (거제동) 1층|평일 운영시간 : 08:30 ~ 21:00;주말 및 공휴일: 09:00~20:00
이디야|부산물만골역점|2869|051-867-3589|부산 연제구 월드컵대로 19 (연산동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:00영업시간 추후 변동 할 수 있습니다.
이디야|부산법원점|890|051-506-2264|부산 연제구 법원로32번길 9 (거제동, 고려빌딩) 1층|평일 운영시간 : 07:30 ~ 20:00금요일: 07:30 ~ 20:00 / 토요일,일요일 ,공휴일 휴무
이디야|부산시청역점|823|051-852-2989|부산 연제구 중앙대로 1042 (연산동)|평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일10:00 ~ 23:30
이디야|부산시청점|598|051-853-5406|부산 연제구 시청로 34 (연산동)|평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 09:00 ~ 23:30
이디야|부산아시아드점|2857|051-501-2356|부산 연제구 종합운동장로 28 (거제동) 1층 이디야커피|평일 운영시간 : 10:00 ~ 22:00(영업시간 추후 변동 가능)
이디야|부산연산대로점|1620|051-865-1160|부산 연제구 월드컵대로 166 (연산동) 1층|평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 영업시간 동일합니다.
이디야|부산연산더샵파크점|1501|051-861-4500|부산 연제구 신금로 17-1 (연산동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 8:00 ~ 23:00
이디야|부산연산홈플러스점|2485|051-868-9078|부산 연제구 반송로 88 (연산동, 홈플러스 부산연산점) 1층|평일 운영시간 : 10:00 ~ 10:30휴무일 : 홈플러스 연산점 휴무일과 동일합니다.
이디야|부산연제초교점|2377|051-864-2222|부산 연제구 중앙대로1075번길 8 (연산동) .|평일 운영시간 : 07:00 ~ 23:00토요일 : 10:00 ~ 23:00일요일 및 공휴일 : 10:00 ~ 22:00
이디야|부산종합운동장역점|1628|051-503-3404|부산 연제구 아시아드대로82번길 5 (거제동) 1층|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 08:00 ~ 22:50
이디야|부산토곡점|605|051-758-7935|부산 연제구 과정로 148 (연산동)|평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|부산토곡한양점|834|051-758-0203|부산 연제구 과정로225번길 5 (연산동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|연제이마트점|625|051-867-3024|부산 연제구 연수로 89 (연산동) 연제이마트 2층|평일 운영시간 : 10:00 ~ 21:45;주말 및 공휴일 10:00 ~ 21:45
이디야|부산영도대교동점|1174|051-413-0988|부산 영도구 태종로 104 (대교동2가, 일공구일공사) 부산영도대교동점|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|부산영도동삼동점|1928|051-404-0108|부산 영도구 중리로 46-8 (동삼동) 510-24|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00  단, 베이커리 마감은 21:30 입니다.
이디야|부산영도태종로점|1725|051-417-4420|부산 영도구 태종로 64-1 (대교동1가) 부산영도태종로점|평일 운영시간 : 07:30 ~ 22:30토요일 08:30~22:30 / 일요일 및 공휴일 : 09:00 ~ 22:30
이디야|부산광복로점|1375|051-243-4282|부산 중구 구덕로22번길 8-1 (광복동1가) 부산광복로점|평일 운영시간 : 10:00 ~ 22:45;주말 및 공휴일 : 10:00 ~ 22:45(환경에 따라 마감시간이 조정될 수 있습니다)
이디야|부산광복중앙점|1890|051-242-4282|부산 중구 남포길 21 (남포동2가) 부산광복중앙점|평일 운영시간 : 10:00 ~ 22:45;주말 및 공휴일 : 10:00 ~ 22:45 (환경에 따라 마감시간이 조정될 수 있습니다)
이디야|부산남포점|580|051-255-9078|부산 중구 광복로49번길 19 (신창동1가) 부산남포점|평일 운영시간 : 09:30 ~ 22:00;주말 및 공휴일 : 09:30 ~ 22:00
이디야|부산동광동점|1079|051-231-5380|부산 중구 해관로 14 (동광동1가) 부산동광동점|평일 운영시간 : 09:30 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:30
이디야|부산부평점|612|051-243-9981|부산 중구 광복로 10-2 (부평동2가) 부산부평점|평일 운영시간 : 10:00 ~ 23:40;주말 및 공휴일 : 10:00 ~ 01:00 환경에 따라 마감시간이 조정될 수 있습니다.
이디야|부산자갈치역점|1060|051-248-0022|부산 중구 자갈치로47번길 6-1 (남포동5가) 2층, 부산자갈치역점|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00~22:00 운영시간은 변동될 수 있습니다.
이디야|부산중앙동점|895|051-442-2958|부산 중구 충장대로9번길 20 (중앙동4가)|평일 운영시간 : 08:00 ~ 18:40토요일 08:00~16:00 / 일요일은 휴무입니다.
이디야|부산중앙역점|903|051-464-3399|부산 중구 해관로 66-1 (중앙동4가)|평일 운영시간 : 08:00 ~ 22:00토요일 10:00~18:00 / 일요일은 휴무입니다.
이디야|부산책방골목점|873|051-254-2235|부산 중구 대청로 63-1 (보수동1가) 부산책방골목점|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:00
이디야|부산반송도서관점|1298|051-545-8202|부산 해운대구 아랫반송로 25 (반송동)|평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부산반송동점|1196|051-545-2243|부산 해운대구 신반송로 179 (반송동)|평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 10:00 ~ 23:00
이디야|부산반여2동점|894|051-784-0303|부산 해운대구 재반로 237-1 (반여동) 1291-1339|평일 운영시간 : 10:00 ~ 23:20;주말 및 공휴일 10:00 ~ 23:40
이디야|부산반여중앙점|1783|051-527-0066|부산 해운대구 선수촌로 74-11 (반여동)|평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부산벡스코역점|1596|051-743-1018|부산 해운대구 해운대로383번길 5 (우동)|평일 운영시간 : 09:00 ~ 22:25평일/토요일 : 09:00-22:30일요일:10:00-22:30
이디야|부산센텀재송점|2211|051-782-6605|부산 해운대구 해운대로76번길 44 (재송동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|부산센텀퍼스트점|646|051-741-3928|부산 해운대구 센텀중앙로 60 (우동) 102호|평일 운영시간 : 07:30 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.평일 07:30-22:00/주말 09:00-23:00
이디야|부산송정점|1777|051-703-3992|부산 해운대구 송정해변로 10 (송정동) 1, 2층|평일 운영시간 : 09:00 ~ 00:00토요일 10:00~25:00 / 일요일 10:00~24:00
이디야|부산양운사거리점|1566|051-746-8976|부산 해운대구 좌동순환로 79 (좌동) 케이티링커스 1층|평일 운영시간 : 09:00 ~ 22:45;주말 및 공휴일 : 09:00 ~ 22:45설 당일(2/5) 영업시간 - 12:00 ~ 22:30
이디야|부산장산역점|1056|051-702-5533|부산 해운대구 세실로 48 (좌동, 해운대삼정코아주상복합)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|부산재송동점|911|051-781-1790|부산 해운대구 재반로 176 (재송동)|평일 운영시간 : 08:00 ~ 22:40;주말 및 공휴일 : 09:00~23:00 LAST ORDER : 22:40
이디야|부산재송중앙점|1411|051-782-2333|부산 해운대구 재반로63번길 4 (재송동)|평일 운영시간 : 10:00 ~ 22:50토일요일 및 공휴일 11:00~22:00주중 LAST ORDER : 22:50 , 주말 LAST ORDER : 21:50
이디야|부산좌동점|1185|051-702-2289|부산 해운대구 좌동순환로 307-1 (좌동) 102호|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00설 당일(2/5) 영업시간 - 12:00 ~ 23:00
이디야|부산좌동중앙점|1516|051-704-9717|부산 해운대구 대천로103번길 61 (좌동, 엘지아파트) 1층|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00설 당일(2/5) 영업시간 - 11:00 ~ 23:00
이디야|부산중동역점|2195|051-731-9957|부산 해운대구 좌동로10번길 31 (중동)|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:00
이디야|부산해운대구청점|976|051-746-0004|부산 해운대구 중동2로 5 (중동)|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 08:00 ~ 22:30
이디야|부산해운대스위첸점|970|051-702-0999|부산 해운대구 해운대로 790 (좌동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|부산해운대우동점|1303|051-925-0714|부산 해운대구 우동1로 82 (우동)|평일 운영시간 : 09:00 ~ 21:30;주말 및 공휴일 : 08:00 ~ 21:30설 연휴 2/6(수) 영업시간변경 - 10:00 ~ 21:30
이디야|부산해운대중앙점|1510|051-747-4950|부산 해운대구 중동1로 23 (중동) 1394-72|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 23:00설 당일(2/5) 영업시간 - 14:00 ~ 23:00
이디야|부산해운대홈플러스점|2399|051-746-7681|부산 해운대구 해운대해변로 140 (우동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 21:50설 당일(2/5)영업시간 -  11:00 ~ 21:00
이디야|강남YMCA점|579||서울 강남구 논현동 230-2|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 08:00~22:30
이디야|강남논현학동점|2910|02-516-1802|서울 강남구 논현로131길 28 (논현동) 1층|평일 운영시간 : 08:00 ~ 21:00토요일:10:00~20:00/일요일, 공휴일 영업하지 않습니다.
이디야|강남도산점|2660|02-515-0082|서울 강남구 도산대로37길 20 (신사동) 1층 이디야커피|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 21:00
이디야|강남세곡점|2220|02-3411-3332|서울 강남구 헌릉로569길 9 (세곡동) 1층 이디야커피|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|강남역지하상가점|606|02-565-3227|서울 강남구 강남대로 지하 396 (역삼동) 강남역 지하상가 B-29호|평일 운영시간 : 07:00 ~ 22:40;주말 및 공휴일: 09:00 ~ 21:40
이디야|강남자곡점|2682|02-6326-3212|서울 강남구 자곡로 180 (자곡동, 강남유탑유블레스) 1층|평일 운영시간 : 07:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|개포동역점|1326|02-451-4478|서울 강남구 개포로82길 11 (개포동) 삼우빌딩|평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|건설회관점|2239|02-545-5223|서울 강남구 언주로 711 (논현동)|평일 운영시간 : 07:00 ~ 20:45;주말 및 공휴일 휴무
이디야|대청역점|1653|02-445-3498|서울 강남구 개포로109길 34 (개포동, 대청프라자) 1층 이디야커피|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|대치역점|2020|02-566-6467|서울 강남구 남부순환로 2937 (대치동) 1층|평일 운영시간 : 07:00 ~ 23:00;주말 및 공휴일 : 07:00 ~ 23:00
이디야|대치포스코점|500|02-538-5580|서울 강남구 테헤란로78길 16 (대치동) 1층|평일 운영시간 : 07:00 ~ 21:00;주말 및 공휴일 : 09:00 ~ 18:00
이디야|도곡2동점|537|02-728-1546|서울 강남구 논현로 142 (도곡동)|평일 운영시간 : 08:00 ~ 20:00;주말 및 공휴일: 11:00 ~ 18:00
이디야|도산사거리점|1700|02-518-0372|서울 강남구 논현동  98-12|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 21:00
이디야|삼성동점|190|02-501-9598|서울 강남구 테헤란로88길 10 (대치동)|평일 운영시간 : 07:30 ~ 19:00;주말 및 공휴일 : 10:30 ~ 16:00
이디야|삼성중앙점|1910|02-728-1546|서울 강남구 봉은사로 442 (삼성동)|평일 운영시간 : 07:30 ~ 21:30;주말 및 공휴일 : 12:00 ~ 21:30
이디야|삼성한전점|295|02-555-9984|서울 강남구 테헤란로107길 11 (삼성동)|평일 운영시간 : 08:00 ~ 20:30;주말 및 공휴일 : 11:30 ~ 18:30
이디야|선릉사거리점|650|02-568-5580|서울 강남구 선릉로 519 (역삼동)|평일 운영시간 : 08:00 ~ 22:45토요일: 10:00 ~ 21:45 일요일 및 공휴일은 휴무입니다.
이디야|선릉점|514|02-538-5535|서울 강남구 대치동  선릉로 86길 15|평일 운영시간 : 08:00 ~ 23:10;주말 및 공휴일: 08:00 ~ 22:10
이디야|선정릉역점|2165|02-565-0050|서울 강남구 봉은사로 326 (역삼동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 21:00
이디야|수서역점|565|02-451-5937|서울 강남구 광평로 280 (수서동) 1층|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:00
이디야|신사역점|165|02-511-9878|서울 강남구 신사동 512-10 1층|평일 운영시간 : 07:30 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|신사점|2244|02-511-5535|서울 강남구 도산대로 118 (논현동)|평일 운영시간 : 08:00 ~ 22:15;주말 및 공휴일 : 08:00 ~ 22:15
이디야|압구정로데오역점|1571|02-511-1888|서울 강남구 선릉로161길 20 (신사동) 1층 102호|평일 운영시간 : 08:00 ~ 21:50;주말 및 공휴일 : 09:00 ~ 21:50
이디야|압구정점|815|02-537-9199|서울 강남구 신사동 576-10 106호|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 21:30
이디야|역삼더블루점|750|02-565-5510|서울 강남구 논현로63길 16 (역삼동, 역삼종합시장 더블루) 106호|평일 운영시간 : 08:30 ~ 19:30토요일 10:00 ~ 17:00  일요일 : 휴무
이디야|역삼상록점|335|02-555-9625|서울 강남구 테헤란로43길 18 (역삼동) 102호|평일 운영시간 : 07:30 ~ 19:45토요일 : 09:00~16:45 (일요일 휴무)
이디야|역삼역점|420|070-4213-0047|서울 강남구 테헤란로25길 17 (역삼동)|평일 운영시간 : 08:00 ~ 22:00토요일: 09:00 ~ 19:00  일요일 및 공휴일: 12:00 ~ 17:00
이디야|역삼월드점|339|02-566-6705|서울 강남구 역삼로52길 14 (역삼동) 도곡프라자 102호|평일 운영시간 : 08:30 ~ 21:00;주말 및 공휴일 : 09:00 ~ 20:00
이디야|역삼점|2276|02-565-0372|서울 강남구 논현로72길 13 (역삼동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|역삼중앙점|1798|02-538-9734|서울 강남구 언주로81길 8 (역삼동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:30 ~ 22:00
이디야|역삼초교점|1170|02-555-6467|서울 강남구 강남대로 314 (역삼동)|평일 운영시간 : 08:00 ~ 21:00;주말 및 공휴일 09:00 ~ 18:00
이디야|역삼충현점|891|02-569-0303|서울 강남구 논현로98길 7 (역삼동)|평일 운영시간 : 08:00 ~ 22:00토요일 09:00 ~ 20:00 일요일 및 공휴일 10:00 ~ 20:00
이디야|역삼플래티넘점|344|02-2051-5698|서울 강남구 테헤란로4길 46 (역삼동, 쌍용플래티넘밸류)  B-108호|평일 운영시간 : 07:30 ~ 22:00;주말 및 공휴일 : 8:00 ~ 21:00
이디야|을지병원사거리점|2354|02-728-1546|서울 강남구 도산대로30길 7 (논현동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 09:00 ~ 21:00
이디야|이디야커피랩|1|02-545-6467|서울 강남구 논현로 636 (논현동, 이디야빌딩) 221-17|평일 운영시간 : 07:30 ~ 02:30;주말 및 공휴일에는 변경될 수 있습니다.
이디야|일원동점|1248|02-445-7742|서울 강남구 양재대로27길 20 (일원동)|평일 운영시간 : 08:00 ~ 23:00주말, 공휴일:09:00 ~23:00
이디야|청담사거리점|573|02-3444-3008|서울 강남구 도산대로 521 (청담동) 지상 1층|평일 운영시간 : 07:00 ~ 21:40;주말 및 공휴일 : 8:00~20:40
이디야|청담역사점|1357|02-3445-2345|서울 강남구 학동로 지하 508 (청담동) 청담역|평일 운영시간 : 07:00 ~ 21:00;주말 및 공휴일 08:00 ~ 21:00
이디야|포이사거리점|995|02-5290-0288|서울 강남구 개포로 218 (개포동)|평일 운영시간 : 07:30 ~ 22:30;주말 및 공휴일 : 08:00 ~ 22:30
이디야|한티역점|727|02-538-5937|서울 강남구 도곡로63길 16 (대치동)|평일 운영시간 : 07:30 ~ 23:00;주말 및 공휴일 : 07:30 ~ 23:00
이디야|강동SK허브점|387|02-2627-8980|서울 강동구 천호대로 1107 (길동, 강동역에스케이허브) 101호|평일 운영시간 : 09:00 ~ 21:00;주말 및 공휴일 09:00 ~ 18:00
이디야|강동구청점|186|02-482-9646|서울 강동구 성내로6길 20 (성내동, 청일 베르네) 105호|평일 운영시간 : 08:00 ~ 23:00주말 토 9:00~23:00/ 주말 일 10:00~23:00공휴일에는 변경될 수 있습니다.
이디야|강동역점|378|02-471-3509|서울 강동구 천호대로 1065 (천호동, 강동상떼빌) 강동상떼빌 로비층 106호|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 08:00 ~ 22:00
이디야|강일점|1039|02-427-6753|서울 강동구 아리수로93길 19 (강일동) 강일임페리얼타워 105호, 106호|평일 운영시간 : 09:00 ~ 21:55;주말 및 공휴일 : 09:30 ~ 22:00
이디야|고덕그라시움후문점|2848|02-427-4539|서울 강동구 동남로82길 121 (고덕동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|고덕래미안힐스점|2440|02-6369-2427|서울 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕) 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|고덕점|499|02-426-0500|서울 강동구 동남로75길 19 (명일동) 1층|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00
이디야|굽은다리역점|686|02-473-9632|서울 강동구 양재대로 1543 (천호동)|평일 운영시간 : 07:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00
이디야|길동사거리점|2637|02-470-2427|서울 강동구 천호대로 1132 (성내동) 1층 이디야커피 길동사거리점|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:00
이디야|길동역점|577|02-488-5675|서울 강동구 양재대로 1471 (길동) 1층 이디야커피|평일 운영시간 : 08:00 ~ 00:00평일 및 주말/공휴일 : 08:00 ~ 00:00
이디야|길동중앙점|1368|02-471-5224|서울 강동구 명일로 200 (길동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:40주말 9:00 ~ 22:40
이디야|둔촌점|375|02-473-2025|서울 강동구 양재대로 1377 (성내동) 1층 9호|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 09:00 ~ 23:00
이디야|명일역점|338|02-426-0805|서울 강동구 양재대로 1626 (명일동) 고덕빌딩 105호|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00공휴일에는 변경될 수 있습니다.
이디야|명일중앙점|1477|02-428-1025|서울 강동구 상암로 210 (명일동)|평일 운영시간 : 09:00 ~ 22:55;주말 및 공휴일 : 08:00 ~ 22:55
이디야|보훈병원점|1322|02-477-5227|서울 강동구 명일로 110 (둔촌동, 둔촌동암펠로스타워) 1층 105호|평일 운영시간 : 09:00 ~ 22:50평일 및 주말/공휴일 동일
이디야|상일리엔파크점|974|02-426-7882|서울 강동구 상일로 74 (상일동, 고덕리엔파크3단지아파트) 상일동, 고덕리엔파크 2동 상가|평일 운영시간 : 07:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:00
이디야|암사역점|411|02-441-4286|서울 강동구 올림픽로 782 (암사동) (암사동, 1층 103호)|평일 운영시간 : 07:30 ~ 22:20;주말 및 공휴일 : 08:00 ~ 22:20
이디야|암사중앙점|2262|02-728-1546|서울 강동구 암사길 50 (암사동, 제이빌더스)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|올림픽북문점|1594|02-487-4690|서울 강동구 성안로 7 (성내동) 1층 101호|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:30
이디야|천호동점|614|02-476-9876|서울 강동구 구천면로 238 (천호동) (천호동, 2층 2호)|평일 운영시간 : 11:00 ~ 23:00;주말 및 공휴일 10:00 ~ 23:00
이디야|천호로데오점|1782|02-485-3618|서울 강동구 천호대로 1027 (천호동) 1층|평일 운영시간 : 09:00 ~ 23:00평일 및 주말/공휴일 동일
이디야|천호역점|533|02-485-1262|서울 강동구 천호대로 1006 (성내동) 1층 102-1호(성내동, 브라운스톤)|평일 운영시간 : 08:00 ~ 22:35;주말 및 공휴일 09:00 ~ 22:35
이디야|천호초교사거리점|1879|02-474-0961|서울 강동구 구천면로 304 (천호동) 1층|평일 운영시간 : 08:00 ~ 02:50;주말 및 공휴일 : 09:00 ~ 02:50
이디야|천호현대점|350|02-728-1546|서울 강동구 올림픽로 665 (천호동) (천호동, 101호)|평일 운영시간 : 08:00 ~ 23:00평일 및 주말/공휴일 동일
이디야|4.19사거리점|1902|02-900-2771|서울 강북구 삼양로 501 (수유동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|강북경찰서점|2935|02-900-1760|서울 강북구 오패산로 403 (번동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|광산사거리점|985|02-906-7800|서울 강북구 한천로 1083 (수유동) 광산타워 1층|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 09:00~22:30
이디야|미아삼거리역점|617|02-980-6694|서울 강북구 도봉로10길 28 (미아동)|평일 운영시간 : 09:00 ~ 00:30;주말 및 공휴일 : 09:00 ~ 23:30
