##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|입시|중등(국어,사회,과학)|보통교과
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|입시|중등(국어,사회,과학)|보통교과
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|입시|고등(수학)|보통교과
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|보습|고등(영어)|보통교과
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|보습|고등(수학,영어)|보통교과
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|보습|고등(사탐)|보통교과
멘토링입시학원|033-743-0530|강원도 원주시 현충로 63 (태장동)|10307|2063|학교교과교습학원|4|입시.검정 및 보습|보습|고등(수학,영어)|보통교과
멘토영수전문학원|033-766-5220|강원도 원주시 남산로48번길 50-1 , 2층 (명륜동, 동현맨션)|7014|1472|학교교과교습학원|3|입시.검정 및 보습|입시|초등수학|보통교과
멘토영수전문학원|033-766-5220|강원도 원주시 남산로48번길 50-1 , 2층 (명륜동, 동현맨션)|7014|1472|학교교과교습학원|3|입시.검정 및 보습|입시|초등영어|보통교과
멘토영수전문학원|033-766-5220|강원도 원주시 남산로48번길 50-1 , 2층 (명륜동, 동현맨션)|7014|1472|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학|보통교과
멘토영수전문학원|033-766-5220|강원도 원주시 남산로48번길 50-1 , 2층 (명륜동, 동현맨션)|7014|1472|학교교과교습학원|3|입시.검정 및 보습|입시|중등영어|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|수학(초등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|수학(중등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|수학(고등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|영어(초등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|영어(중등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|영어(고등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|국어(초등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|국어(중등)|보통교과
명문입시학원|033-735-7896|강원도 원주시 남원로 494-1 , 2층 (단구동,원주구곡청솔7차아파트)|3000010819|1995|학교교과교습학원|3|입시.검정 및 보습|보습|국어(고등)|보통교과
명성피아노・바이올린학원|033-766-5291|강원도 원주시 단관길 188 (관설동)|7952|1614|학교교과교습학원|3|예능(대)|음악|피아노(초)|예능(중)
명성피아노・바이올린학원|033-766-5291|강원도 원주시 단관길 188 (관설동)|7952|1614|학교교과교습학원|3|예능(대)|음악|피아노(중)|예능(중)
명성피아노・바이올린학원|033-766-5291|강원도 원주시 단관길 188 (관설동)|7952|1614|학교교과교습학원|3|예능(대)|음악|피아노(재즈반)|예능(중)
명성피아노・바이올린학원|033-766-5291|강원도 원주시 단관길 188 (관설동)|7952|1614|학교교과교습학원|3|예능(대)|음악|바이올린|예능(중)
모짜르트피아노학원|033-743-8892|강원도 원주시 북원로2246번길 49 (단계동)|1000002838|602|학교교과교습학원|2|예능(대)|음악|체르니100,30|예능(중)
모짜르트피아노학원|033-743-8892|강원도 원주시 북원로2246번길 49 (단계동)|1000002838|602|학교교과교습학원|2|예능(대)|음악|체르니40,50|예능(중)
모짜르트피아노학원|033-743-8892|강원도 원주시 북원로2246번길 49 (단계동)|1000002838|602|학교교과교습학원|2|예능(대)|음악|반주법(찬송가)|예능(중)
모짜르트피아노학원|033-743-8892|강원도 원주시 북원로2246번길 49 (단계동)|1000002838|602|학교교과교습학원|2|예능(대)|음악|바이엘|예능(중)
무궁화학원|033-761-2052|강원도 원주시 단관초교길 22-3 (관설동)|7070|1490|학교교과교습학원|3|입시.검정 및 보습|입시|초(국수사과)|보통교과
무궁화학원|033-761-2052|강원도 원주시 단관초교길 22-3 (관설동)|7070|1490|학교교과교습학원|3|입시.검정 및 보습|입시|초영어|보통교과
무궁화학원|033-761-2052|강원도 원주시 단관초교길 22-3 (관설동)|7070|1490|학교교과교습학원|3|입시.검정 및 보습|입시|중영어|보통교과
무궁화학원|033-761-2052|강원도 원주시 단관초교길 22-3 (관설동)|7070|1490|학교교과교습학원|3|입시.검정 및 보습|입시|초(국수사과)|보통교과
무궁화학원|033-761-2052|강원도 원주시 단관초교길 22-3 (관설동)|7070|1490|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학|보통교과
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|피아노바이엘(초급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|피아노바이엘(초급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|파이노체르니100(초급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|파이노체르니100(초급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|피아노체르니30(중급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|피아노체르니30(중급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|피아노체르니40(고급)|예능(중)
무실EnP음악학원|033-734-0552|강원도 원주시 시청로 88-1 (무실동,무실주공4단지아파트)|1000002833|1272|학교교과교습학원|2|예능(대)|음악|피아노입시(고급)|예능(중)
무실공터영어학원|033-734-0081|강원도 원주시 봉바위길 76 , 1층 (무실동)|3000013147|2601|학교교과교습학원|1|입시.검정 및 보습|보습|초등영어|보통교과
무실공터영어학원|033-734-0081|강원도 원주시 봉바위길 76 , 1층 (무실동)|3000013147|2601|학교교과교습학원|1|입시.검정 및 보습|보습|중등영어|보통교과
무실공터영어학원|033-734-0081|강원도 원주시 봉바위길 76 , 1층 (무실동)|3000013147|2601|학교교과교습학원|1|입시.검정 및 보습|보습|고등영어|보통교과
무실독서실||강원도 원주시 시청로 74 , 에이스타워  5층 (무실동,에이스타워)|3000010465|2139|학교교과교습학원|1|독서실|독서실(유아/초・중・고)|열람|독서실
문막한빛입시학원|033-746-3125|강원도 원주시 문막읍 문막시장1길 46-11 (문막읍)|3000010074|2075|학교교과교습학원|5|입시.검정 및 보습|입시|중등(국,영,수,사)|보통교과
문막한빛입시학원|033-746-3125|강원도 원주시 문막읍 문막시장1길 46-11 (문막읍)|3000010074|2075|학교교과교습학원|5|입시.검정 및 보습|입시|고등(영,수)|보통교과
뮤엠영어이지현학원|033-734-6236|강원도 원주시 남산로48번길 1 , 274-141 (원동)|9636|1952|학교교과교습학원|2|입시.검정 및 보습|입시|영어1|보통교과
뮤엠영어이지현학원|033-734-6236|강원도 원주시 남산로48번길 1 , 274-141 (원동)|9636|1952|학교교과교습학원|2|입시.검정 및 보습|입시|영어2|보통교과
뮤엠영어이지현학원|033-734-6236|강원도 원주시 남산로48번길 1 , 274-141 (원동)|9636|1952|학교교과교습학원|2|입시.검정 및 보습|입시|양어3|보통교과
뮤엠영어이지현학원|033-734-6236|강원도 원주시 남산로48번길 1 , 274-141 (원동)|9636|1952|학교교과교습학원|2|입시.검정 및 보습|입시|영어4|보통교과
뮤엠영어혁신어학원|033-747-0107|강원도 원주시 배울로 24 , 2층 (반곡동)|3000012668|2513|학교교과교습학원|3|국제화|실용외국어(유아/초・중・고)|초등영어|외국어
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|바이엘|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니100|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니30|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니 40|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|입시|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니40|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니50|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|바이엘|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니 100|예능(중)
뮤즈음악학원|033-765-7879|강원도 원주시 단관초교길 22-7 (관설동)|7293|1501|학교교과교습학원|2|예능(대)|음악|체르니 30|예능(중)
뮤직스토리피아노학원|033-731-8004|강원도 원주시 만대로 150 (무실동)|8989|1817|학교교과교습학원|3|예능(대)|음악|중급|예능(중)
뮤직스토리피아노학원|033-731-8004|강원도 원주시 만대로 150 (무실동)|8989|1817|학교교과교습학원|3|예능(대)|음악|초급|예능(중)
뮤직스토리피아노학원|033-731-8004|강원도 원주시 만대로 150 (무실동)|8989|1817|학교교과교습학원|3|예능(대)|음악|고급|예능(중)
뮤직스토리피아노학원|033-731-8004|강원도 원주시 만대로 150 (무실동)|8989|1817|학교교과교습학원|3|예능(대)|음악|취미|예능(중)
뮤직스토리피아노학원|033-731-8004|강원도 원주시 만대로 150 (무실동)|8989|1817|학교교과교습학원|3|예능(대)|음악|우쿨렐레|예능(중)
뮤직스토리피아노학원|033-731-8004|강원도 원주시 만대로 150 (무실동)|8989|1817|학교교과교습학원|3|예능(대)|음악|플룻|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|기초|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|중급|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|고급|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|바이올린|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|바이올린|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|우쿠렐레|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|우쿠렐레|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|피아노 기초|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|피아노 중급|예능(중)
뮤직톡음악학원|033-743-0310|강원도 원주시 봉바위길 74-1 , 1층 (무실동)|8131|1651|학교교과교습학원|5|예능(대)|음악|피아노 고급|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|피아노 초급|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|피아노 중급|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|피아노 고급|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|드럼|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|기타|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|성악(입시)|예능(중)
뮤직프렌즈음악학원||강원도 원주시 번재길 32 , 2층 (행구동, 효성 백년가약상가동)|3000012306|2442|학교교과교습학원|2|예능(대)|음악|지휘(입시)|예능(중)
미네르바영수학원|033-7641-108|강원도 원주시 능라동길 65 , 6층 (무실동)|3000011563|2297|학교교과교습학원|4|입시.검정 및 보습|보습|초등영어|보통교과
미네르바영수학원|033-7641-108|강원도 원주시 능라동길 65 , 6층 (무실동)|3000011563|2297|학교교과교습학원|4|입시.검정 및 보습|보습|중등영어|보통교과
미네르바영수학원|033-7641-108|강원도 원주시 능라동길 65 , 6층 (무실동)|3000011563|2297|학교교과교습학원|4|입시.검정 및 보습|보습|고등영어|보통교과
미네르바영수학원|033-7641-108|강원도 원주시 능라동길 65 , 6층 (무실동)|3000011563|2297|학교교과교습학원|4|입시.검정 및 보습|보습|초등수학|보통교과
미네르바영수학원|033-7641-108|강원도 원주시 능라동길 65 , 6층 (무실동)|3000011563|2297|학교교과교습학원|4|입시.검정 및 보습|보습|중등수학|보통교과
미네르바영수학원|033-7641-108|강원도 원주시 능라동길 65 , 6층 (무실동)|3000011563|2297|학교교과교습학원|4|입시.검정 및 보습|보습|고등수학|보통교과
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|헤어자격증|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|피부자격증|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|네일자격증|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|살롱업스타일|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|기능장업스타일|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|살롱헤어커트|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|염색(고급응용)|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|퍼머(고급응용)|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|네일살롱실무|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|미용기능장취득|산업응용기술
미래뷰티아카데미학원|033-742-4044|강원도 원주시 천사로 174 , 2층 3층 (일산동, 원주신협)|3000013106|2595|평생직업교육학원|2|직업기술|이·미용|열펌디자인|산업응용기술
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|고등영어|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|고등수학|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|고등수학|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|중등영어|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|중등영어|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|고등수학(1시간 )|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|고등영어(1시간 )|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학(1시간 )|보통교과
미래와창조학원|033-761-9020|강원도 원주시 남원로 657-1 (명륜동)|8631|1745|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학(1시간 )|보통교과
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|문서실무사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|포토샵|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|일러스트|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|3D맥스|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|오토캐드|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|인벤터|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|라이노3D|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|플래쉬|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|드림위버|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|프리미어|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|인다자인|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|홈페이지|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|전산응용기계제도기능사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|전산응용토목설계기능사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|기계설계(산업)기사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|일반기계(산업)기사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|건설기계(산업)기사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|게임그래픽전문가|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|ATC 1급 / 2급|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|사무자동화산업기사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|GTQ|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|언어|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|컴퓨터활용능력1급|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|MOS|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|그래픽과정|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|한글|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|워드검정|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|전산응용건축제도기능사|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|윈도우|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|파워포인트|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|엑셀|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|ITQ|기타(중)
미래컴퓨터학원|033-742-7737|강원 원주시 치악로 1798-1 (개운동)|1000003354|1129|학교교과교습학원|2|기타(대)|컴퓨터(소)|컴퓨터활용2급|기타(중)
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등역사 주1회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등 국어 주3회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등 사회 주1회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등 역사|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|초등수학 주4회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|초등수학 주4회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등과학 주1회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등과학 주1회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등수학 주3회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|중등사회 주1회|보통교과
미래학원|033-766-1509|강원도 원주시 늘품로 197-1 , 현대프라자202호 (반곡동,현대프라자)|9652|1961|학교교과교습학원|3|입시.검정 및 보습|입시|고등수학 주2회|보통교과
미르아카데미학원|033-761-3004|강원도 원주시 시청로 22 (무실동)|8116|1646|학교교과교습학원|2|입시.검정 및 보습|입시|수리과학(수학,과학,자연계논술)|보통교과
