##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
서일영어학원|064-900-5505|제주특별자치도 제주시 정존11길 31 3층 (노형동)|3446|1054|학교교과교습학원|2|입시.검정 및 보습|보습|영어(초 1200분)|보통교과
서일영어학원|064-900-5505|제주특별자치도 제주시 정존11길 31 3층 (노형동)|3446|1054|학교교과교습학원|2|입시.검정 및 보습|보습|영어(초 1440분)|보통교과
서일영어학원|064-900-5505|제주특별자치도 제주시 정존11길 31 3층 (노형동)|3446|1054|학교교과교습학원|2|입시.검정 및 보습|보습|영어(초,중, 1680분)|보통교과
서일영어학원|064-900-5505|제주특별자치도 제주시 정존11길 31 3층 (노형동)|3446|1054|학교교과교습학원|2|입시.검정 및 보습|보습|영어(중 1920분)|보통교과
서일영어학원|064-900-5505|제주특별자치도 제주시 정존11길 31 3층 (노형동)|3446|1054|학교교과교습학원|2|입시.검정 및 보습|보습|영어(고등 1260분)|보통교과
서일영어학원|064-900-5505|제주특별자치도 제주시 정존11길 31 3층 (노형동)|3446|1054|학교교과교습학원|2|입시.검정 및 보습|보습|영어(고등 1440분)|보통교과
서진수학학원|064-746-3577|제주특별자치도 제주시 월랑로 33 , 4층 (노형동, 한라빌딩)|3000010795|2064|학교교과교습학원|5|입시.검정 및 보습|보습|초등 단과(국어,영어,수학)1300분|보통교과
서진수학학원|064-746-3577|제주특별자치도 제주시 월랑로 33 , 4층 (노형동, 한라빌딩)|3000010795|2064|학교교과교습학원|5|입시.검정 및 보습|보습|중등 단과(국어,영어,수학)1680분|보통교과
서진수학학원|064-746-3577|제주특별자치도 제주시 월랑로 33 , 4층 (노형동, 한라빌딩)|3000010795|2064|학교교과교습학원|5|입시.검정 및 보습|보습|중등 단과(국어,영어,수학)2080분|보통교과
서진수학학원|064-746-3577|제주특별자치도 제주시 월랑로 33 , 4층 (노형동, 한라빌딩)|3000010795|2064|학교교과교습학원|5|입시.검정 및 보습|보습|고등 단과(국어,영어,수학)1680분|보통교과
서진수학학원|064-746-3577|제주특별자치도 제주시 월랑로 33 , 4층 (노형동, 한라빌딩)|3000010795|2064|학교교과교습학원|5|입시.검정 및 보습|보습|고등 단과(국어,영어,수학)2000분|보통교과
서진수학학원|064-746-3577|제주특별자치도 제주시 월랑로 33 , 4층 (노형동, 한라빌딩)|3000010795|2064|학교교과교습학원|5|입시.검정 및 보습|보습|고등 단과(국어,영어,수학)2700분|보통교과
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(740분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(1,480분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(1,500분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(2,340분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(3,040분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(3,700분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(4,680분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(6,000분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(7,400분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(9,360분)|예능(중)
선디자인미술학원|064-759-2097|제주특별자치도 제주시 중앙로 366 , (5층) (이도이동)|3000010523|1949|학교교과교습학원|4|예능(대)|미술|미술입시(13,860분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(2,340분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(3,040분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(3,700분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(4,680분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(6,000분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(7,400분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(9,360분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(13,860분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(740분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(1,480분)|예능(중)
선미술학원||제주특별자치도 제주시 중앙로 366 , (6층) (이도이동)|3000010521|1948|학교교과교습학원|3|예능(대)|미술|미술입시(1,500분)|예능(중)
선영보습학원|064-747-7233|제주특별자치도 제주시 수덕9길 35 , 1층 (노형동)|2721|506|학교교과교습학원|2|입시.검정 및 보습|보습|초등 수학 2000분|보통교과
선영보습학원|064-747-7233|제주특별자치도 제주시 수덕9길 35 , 1층 (노형동)|2721|506|학교교과교습학원|2|입시.검정 및 보습|보습|중등 수학 2000분|보통교과
선율음악학원|064-759-9431|제주특별자치도 제주시 태성로2길 2 , 2층 (일도이동)|1802|546|학교교과교습학원|2|예능(대)|음악|피아노(고급,960분)|예능(중)
선율음악학원|064-759-9431|제주특별자치도 제주시 태성로2길 2 , 2층 (일도이동)|1802|546|학교교과교습학원|2|예능(대)|음악|피아노(초급,1,100분)|예능(중)
선율음악학원|064-759-9431|제주특별자치도 제주시 태성로2길 2 , 2층 (일도이동)|1802|546|학교교과교습학원|2|예능(대)|음악|피아노(중급,1,100분)|예능(중)
선율음악학원|064-759-9431|제주특별자치도 제주시 태성로2길 2 , 2층 (일도이동)|1802|546|학교교과교습학원|2|예능(대)|음악|피아노(고급,1,100분)|예능(중)
선율음악학원|064-759-9431|제주특별자치도 제주시 태성로2길 2 , 2층 (일도이동)|1802|546|학교교과교습학원|2|예능(대)|음악|피아노(고급,840분)|예능(중)
선율음악학원|064-759-9431|제주특별자치도 제주시 태성로2길 2 , 2층 (일도이동)|1802|546|학교교과교습학원|2|예능(대)|음악|바이올린,우쿨렐레(과목당 200분)|예능(중)
선한소리음악학원|064-758-7138|제주특별자치도 제주시 구남로7길 35 , 3층 (이도이동)|1849|0280|학교교과교습학원|2|예능(대)|음악|피아노(초급,1,100분)|예능(중)
선한소리음악학원|064-758-7138|제주특별자치도 제주시 구남로7길 35 , 3층 (이도이동)|1849|0280|학교교과교습학원|2|예능(대)|음악|피아노(중급,1,100분)|예능(중)
선한소리음악학원|064-758-7138|제주특별자치도 제주시 구남로7길 35 , 3층 (이도이동)|1849|0280|학교교과교습학원|2|예능(대)|음악|피아노(고급,1,100분)|예능(중)
선한소리음악학원|064-758-7138|제주특별자치도 제주시 구남로7길 35 , 3층 (이도이동)|1849|0280|학교교과교습학원|2|예능(대)|음악|피아노(고급,840분)|예능(중)
선한소리음악학원|064-758-7138|제주특별자치도 제주시 구남로7길 35 , 3층 (이도이동)|1849|0280|학교교과교습학원|2|예능(대)|음악|피아노(고급,960분)|예능(중)
성균관학원|064-712-6364|제주특별자치도 제주시 수덕11길 45 , 2층 (노형동)|2544|878|학교교과교습학원|5|입시.검정 및 보습|보습|중등 과목당 수,영(1620분)|보통교과
성균관학원|064-712-6364|제주특별자치도 제주시 수덕11길 45 , 2층 (노형동)|2544|878|학교교과교습학원|5|입시.검정 및 보습|보습|중등 국,영,수,사,과(3600분)|보통교과
성균관학원|064-712-6364|제주특별자치도 제주시 수덕11길 45 , 2층 (노형동)|2544|878|학교교과교습학원|5|입시.검정 및 보습|보습|중등 국,영,수,사,과(5400분)|보통교과
성균관학원|064-712-6364|제주특별자치도 제주시 수덕11길 45 , 2층 (노형동)|2544|878|학교교과교습학원|5|입시.검정 및 보습|보습|고등 과목당 영,수(1620분)|보통교과
성균관학원|064-712-6364|제주특별자치도 제주시 수덕11길 45 , 2층 (노형동)|2544|878|학교교과교습학원|5|입시.검정 및 보습|보습|초등 수학(1440분)|보통교과
성균관학원|064-712-6364|제주특별자치도 제주시 수덕11길 45 , 2층 (노형동)|2544|878|학교교과교습학원|5|입시.검정 및 보습|보습|초등 국,수,사,과(2400분)|보통교과
성안보습학원|064-756-5895|제주특별자치도 제주시 무근성7길 37 4층|2150|0275|학교교과교습학원|1|입시.검정 및 보습|보습|수학, 사회. 과학, 국어(초등)|보통교과
성안보습학원|064-756-5895|제주특별자치도 제주시 무근성7길 37 4층|2150|0275|학교교과교습학원|1|입시.검정 및 보습|보습|수학(초등)|보통교과
성안보습학원|064-756-5895|제주특별자치도 제주시 무근성7길 37 4층|2150|0275|학교교과교습학원|1|입시.검정 및 보습|보습|수학, 사회, 과학, 국어, 영어(초등))|보통교과
성원웅변학원|064-751-0074|제주특별자치도 제주시 동문로14길 3 (일도이동)|1432|241|학교교과교습학원|3|기타(대)|웅변|웅변(1,500분)|기타(중)
성원웅변학원|064-751-0074|제주특별자치도 제주시 동문로14길 3 (일도이동)|1432|241|학교교과교습학원|3|기타(대)|웅변|웅변(1,600분)|기타(중)
성원웅변학원|064-751-0074|제주특별자치도 제주시 동문로14길 3 (일도이동)|1432|241|학교교과교습학원|3|기타(대)|웅변|웅변(1,800분)|기타(중)
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|초등종합(수학,영어,국어,사회,과학)3500분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|초등단과(수학)1200분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|초등종합(수학,영어)2000분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|초등종합(수학,국어,사회,과학)1900분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|초등종합(수학,국어,사회,과학)2000분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|초등종합(수학,영어,국어,사회,과학)3600분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|중등종합(수학,영어)2200분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|중등종합(수학,영어,국어,사회,과학)3600분|보통교과
성진학원|064-784-5454|제주특별자치도 제주시 조천읍 신촌3길 7-2 , (2층) (조천읍)|1201|북162|학교교과교습학원|4|입시.검정 및 보습|보습|중등종합(수학,영어,국어,사회,과학)3600분|보통교과
세일학원|064-724-0174|제주특별자치도 제주시 진서로 20 , 103호 (화북일동)|3000010686|2013|학교교과교습학원|5|입시.검정 및 보습|보습|과목당 수학, 영어(중등 900분)|보통교과
세일학원|064-724-0174|제주특별자치도 제주시 진서로 20 , 103호 (화북일동)|3000010686|2013|학교교과교습학원|5|입시.검정 및 보습|보습|국어, 영어, 수학, 과학, 사회(초등 2400분)|보통교과
세일학원|064-724-0174|제주특별자치도 제주시 진서로 20 , 103호 (화북일동)|3000010686|2013|학교교과교습학원|5|입시.검정 및 보습|보습|초등 국어 640분|보통교과
세종음악학원|064-748-1182|제주특별자치도 제주시 성신로 26 (연동)|1766|0762|학교교과교습학원|3|예능(대)|음악|피아노(중급,1,100분)|예능(중)
세종음악학원|064-748-1182|제주특별자치도 제주시 성신로 26 (연동)|1766|0762|학교교과교습학원|3|예능(대)|음악|피아노(고급,1,100분)|예능(중)
세종음악학원|064-748-1182|제주특별자치도 제주시 성신로 26 (연동)|1766|0762|학교교과교습학원|3|예능(대)|음악|피아노(초급,1,100분)|예능(중)
셀라음악학원|064-900-9393|제주특별자치도 제주시 태성로 30 , (2층) (일도이동)|4302|1457|학교교과교습학원|3|예능(대)|음악|피아노초급(1,100분)|예능(중)
셀라음악학원|064-900-9393|제주특별자치도 제주시 태성로 30 , (2층) (일도이동)|4302|1457|학교교과교습학원|3|예능(대)|음악|피아노중급(1,100분)|예능(중)
셀라음악학원|064-900-9393|제주특별자치도 제주시 태성로 30 , (2층) (일도이동)|4302|1457|학교교과교습학원|3|예능(대)|음악|피아노고급(1,100분)|예능(중)
셀파우등생애월교실학원||제주특별자치도 제주시 애월읍 애월로 109 , 2층 (애월읍)|3000010600|1979|학교교과교습학원|3|입시.검정 및 보습|보습|국어, 수학, 사회, 과학(초등)|보통교과
셀파우등생애월교실학원||제주특별자치도 제주시 애월읍 애월로 109 , 2층 (애월읍)|3000010600|1979|학교교과교습학원|3|입시.검정 및 보습|보습|수학(중등)|보통교과
셀파우등생애월교실학원||제주특별자치도 제주시 애월읍 애월로 109 , 2층 (애월읍)|3000010600|1979|학교교과교습학원|3|입시.검정 및 보습|보습|수학(고등)|보통교과
소낭보습학원|064-747-5869|제주특별자치도 제주시 월랑북길 17 3층일부 (노형동)|1298|0691|학교교과교습학원|3|입시.검정 및 보습|보습|영어, 수학(초등 6년, 1800분)|보통교과
소낭보습학원|064-747-5869|제주특별자치도 제주시 월랑북길 17 3층일부 (노형동)|1298|0691|학교교과교습학원|3|입시.검정 및 보습|보습|영어, 수학(중등 1,2학년, 2880분)|보통교과
소낭보습학원|064-747-5869|제주특별자치도 제주시 월랑북길 17 3층일부 (노형동)|1298|0691|학교교과교습학원|3|입시.검정 및 보습|보습|수학(초등 4,5학년 1440분)|보통교과
소낭보습학원|064-747-5869|제주특별자치도 제주시 월랑북길 17 3층일부 (노형동)|1298|0691|학교교과교습학원|3|입시.검정 및 보습|보습|영어, 수학, 국어(중등 3년, 3960분)|보통교과
소낭보습학원|064-747-5869|제주특별자치도 제주시 월랑북길 17 3층일부 (노형동)|1298|0691|학교교과교습학원|3|입시.검정 및 보습|보습|영어, 수학, 국어(중등 1,2학년, 3600분)|보통교과
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|기타(1,000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|피아노 중급(720분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|피아노 고급(720분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|음악이론(1000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|음악이론입시(2,000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|피아노 초급(1000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|피아노 중급(1000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|피아노 고급(1000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|기타입시(2,000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|드럼(1,000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|드럼입시(2,000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|보컬(1,000분)|예능(중)
소리나라음악학원|064-746-3700|제주특별자치도 제주시 정존7길 18 (노형동)|3739|1170|학교교과교습학원|2|예능(대)|음악|보컬입시(2,000분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|피아노 초급(1,100분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|피아노 중급(1,100분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|피아노 고급(1,100분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|피아노고급(800분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|피아노고급(960분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|피아노고급(1040분)|예능(중)
소리상자음악학원|064-757-7696|제주특별자치도 제주시 동화로1길 37 화북2차아파트 상가동 203호 (화북일동)|4795|1683|학교교과교습학원|2|예능(대)|음악|음악이론(720분)|예능(중)
소리샾실용음악시청분원학원|070-4228-7279|제주특별자치도 제주시 중앙로 248 아산개발2층 (이도이동)|4761|1663|학교교과교습학원|3|예능(대)|음악|피아노(고급,1,300분)|예능(중)
소리샾실용음악시청분원학원|070-4228-7279|제주특별자치도 제주시 중앙로 248 아산개발2층 (이도이동)|4761|1663|학교교과교습학원|3|예능(대)|음악|피아노(초급1,200분)|예능(중)
소리샾실용음악시청분원학원|070-4228-7279|제주특별자치도 제주시 중앙로 248 아산개발2층 (이도이동)|4761|1663|학교교과교습학원|3|예능(대)|음악|피아노(중급,1,200분)|예능(중)
소리샾실용음악시청분원학원|070-4228-7279|제주특별자치도 제주시 중앙로 248 아산개발2층 (이도이동)|4761|1663|학교교과교습학원|3|예능(대)|음악|색소폰,기타,드럼,작곡,보컬(과목당 1,080분)|예능(중)
소리샾실용음악학원|064-900-7279|제주특별자치도 제주시 다랑곶4길 4 , (2층) (노형동)|4280|1446|학교교과교습학원|3|예능(대)|음악|피아노(고급,1,300분)|예능(중)
소리샾실용음악학원|064-900-7279|제주특별자치도 제주시 다랑곶4길 4 , (2층) (노형동)|4280|1446|학교교과교습학원|3|예능(대)|음악|색소폰,기타,드럼,작곡,보컬(과목당 1,080분)|예능(중)
소리샾실용음악학원|064-900-7279|제주특별자치도 제주시 다랑곶4길 4 , (2층) (노형동)|4280|1446|학교교과교습학원|3|예능(대)|음악|피아노(초급,1,200분)|예능(중)
소리샾실용음악학원|064-900-7279|제주특별자치도 제주시 다랑곶4길 4 , (2층) (노형동)|4280|1446|학교교과교습학원|3|예능(대)|음악|피아노(중급,1,200분)|예능(중)
소리숲음악학원|064-755-0074|제주특별자치도 제주시 동광로16길 15 2층 (일도이동)|1763|870|학교교과교습학원|2|예능(대)|음악|피아노(초급,1,000분)|예능(중)
소리숲음악학원|064-755-0074|제주특별자치도 제주시 동광로16길 15 2층 (일도이동)|1763|870|학교교과교습학원|2|예능(대)|음악|피아노(중급,1,000분)|예능(중)
소리숲음악학원|064-755-0074|제주특별자치도 제주시 동광로16길 15 2층 (일도이동)|1763|870|학교교과교습학원|2|예능(대)|음악|피아노(고급,1,000분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|피아노(초급,1,100분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|피아노(중급,1,100분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|피아노(고급,1,100분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|오카리나(200분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|첼로,바이올린(과목당 480분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|피아노(고급,960분)|예능(중)
소리정원음악학원|064-711-6068|제주특별자치도 제주시 수덕11길 6 (노형동)|4296|1455|학교교과교습학원|2|예능(대)|음악|피아노(고급,840분)|예능(중)
소리풍경음악학원|064-756-8523|제주특별자치도 제주시 화삼로1길 15 , B동 2층 (화북일동)|3000010799|2062|학교교과교습학원|2|예능(대)|음악|피아노초급(1,100분)|예능(중)
소리풍경음악학원|064-756-8523|제주특별자치도 제주시 화삼로1길 15 , B동 2층 (화북일동)|3000010799|2062|학교교과교습학원|2|예능(대)|음악|피아노중급(1,100분)|예능(중)
소리풍경음악학원|064-756-8523|제주특별자치도 제주시 화삼로1길 15 , B동 2층 (화북일동)|3000010799|2062|학교교과교습학원|2|예능(대)|음악|피아노고급(1,100분)|예능(중)
소리풍경음악학원|064-756-8523|제주특별자치도 제주시 화삼로1길 15 , B동 2층 (화북일동)|3000010799|2062|학교교과교습학원|2|예능(대)|음악|우쿨렐레(600분)|예능(중)
소리풍경음악학원|064-756-8523|제주특별자치도 제주시 화삼로1길 15 , B동 2층 (화북일동)|3000010799|2062|학교교과교습학원|2|예능(대)|음악|기타(600분)|예능(중)
소리풍경음악학원|064-756-8523|제주특별자치도 제주시 화삼로1길 15 , B동 2층 (화북일동)|3000010799|2062|학교교과교습학원|2|예능(대)|음악|바이올린(780분)|예능(중)
소마제주학원|064-755-9944|제주특별자치도 제주시 아란2길 25 , 1층 (아라일동,아라리버힐2차)|3000010211|1794|학교교과교습학원|5|입시.검정 및 보습|보습|수학(초등)|보통교과
소마제주학원|064-755-9944|제주특별자치도 제주시 아란2길 25 , 1층 (아라일동,아라리버힐2차)|3000010211|1794|학교교과교습학원|5|입시.검정 및 보습|보습|수학(초등)|보통교과
소마제주학원|064-755-9944|제주특별자치도 제주시 아란2길 25 , 1층 (아라일동,아라리버힐2차)|3000010211|1794|학교교과교습학원|5|입시.검정 및 보습|보습|수학(초등)|보통교과
소마제주학원|064-755-9944|제주특별자치도 제주시 아란2길 25 , 1층 (아라일동,아라리버힐2차)|3000010211|1794|학교교과교습학원|5|입시.검정 및 보습|보습|수학(초등)|보통교과
소마제주학원|064-755-9944|제주특별자치도 제주시 아란2길 25 , 1층 (아라일동,아라리버힐2차)|3000010211|1794|학교교과교습학원|5|입시.검정 및 보습|보습|수학(중등)|보통교과
소연음악학원|064-748-0253|제주특별자치도 제주시 성신로 18-5 (연동)|1785|786|학교교과교습학원|3|예능(대)|음악|피아노(초급,1,100분)|예능(중)
소연음악학원|064-748-0253|제주특별자치도 제주시 성신로 18-5 (연동)|1785|786|학교교과교습학원|3|예능(대)|음악|피아노(중급,1,100분)|예능(중)
소연음악학원|064-748-0253|제주특별자치도 제주시 성신로 18-5 (연동)|1785|786|학교교과교습학원|3|예능(대)|음악|피아노(고급,1,100분)|예능(중)
소연음악학원|064-748-0253|제주특별자치도 제주시 성신로 18-5 (연동)|1785|786|학교교과교습학원|3|예능(대)|음악|피아노(고급,960분)|예능(중)
소연음악학원|064-748-0253|제주특별자치도 제주시 성신로 18-5 (연동)|1785|786|학교교과교습학원|3|예능(대)|음악|피아노(고급,840분)|예능(중)
소연음악학원|064-748-0253|제주특별자치도 제주시 성신로 18-5 (연동)|1785|786|학교교과교습학원|3|예능(대)|음악|플루트,오카리나,기타,우쿨렐레(과목당 360분)|예능(중)
소이쿠킹학원||제주특별자치도 제주시 남광로 44  , 102호 (이도이동)|3000010685|2012|평생직업교육학원|3|직업기술|식음료품(바리스타,소믈리에)|특강(300분)|산업응용기술
소이쿠킹학원||제주특별자치도 제주시 남광로 44  , 102호 (이도이동)|3000010685|2012|평생직업교육학원|3|직업기술|식음료품(바리스타,소믈리에)|제과제빵(600분)|산업응용기술
소학당한문학원|064-757-4561|제주특별자치도 제주시 서사로 108 , (2층) (삼도일동)|2236|177|학교교과교습학원|3|기타(대)|기타(소)|한문(900분)|기타(중)
소학당한문학원|064-757-4561|제주특별자치도 제주시 서사로 108 , (2층) (삼도일동)|2236|177|학교교과교습학원|3|기타(대)|기타(소)|한문(720분)|기타(중)
소학당한문학원|064-757-4561|제주특별자치도 제주시 서사로 108 , (2층) (삼도일동)|2236|177|학교교과교습학원|3|기타(대)|기타(소)|한문(540분)|기타(중)
솔루션영수학원||제주특별자치도 제주시 수덕7길 21 , 203호 (노형동)|3000011599|2408|학교교과교습학원|3|입시.검정 및 보습|보습|초등영어(1500분)|보통교과
솔루션영수학원||제주특별자치도 제주시 수덕7길 21 , 203호 (노형동)|3000011599|2408|학교교과교습학원|3|입시.검정 및 보습|보습|초등수학(1500분)|보통교과
솔루션영수학원||제주특별자치도 제주시 수덕7길 21 , 203호 (노형동)|3000011599|2408|학교교과교습학원|3|입시.검정 및 보습|보습|초등종합(국과사)2700분|보통교과
솔루션영수학원||제주특별자치도 제주시 수덕7길 21 , 203호 (노형동)|3000011599|2408|학교교과교습학원|3|입시.검정 및 보습|보습|초등종합(국과사)2800분|보통교과
