##NAME|SUBNAME|ID|TELNUM|NEWADDR|TYPE|ETC|FEAT|XCOORD|YCOORD|SOURCE2@@묘지
천주교수원교구공원묘원||2000000458|031-672-3701|경기도 안성시 보개면 보삼로 319-34|공원묘원||None|127.3471013|37.0981143|보건복지부장사정보시스템
초동교회공원묘원||2000000474|031-672-4049|경기도 안성시 삼죽면 음촌길 36-77|공원묘원||None|127.3450772|37.0837643|보건복지부장사정보시스템
우성공원묘원||2000000357|031-672-5008|경기도 안성시 일죽면 화곡길 158|공원묘원||None|127.4591079|37.1211162|보건복지부장사정보시스템
진달래문화재단||2000000431|043-855-4444|충북 충주시 앙성면 본평리 산43-13|공원묘원||None|127.7256626|37.0932827|보건복지부장사정보시스템
꽃동네낙원묘지||2000000070|043-879-0106|충북 음성군 맹동면 통동리 산56-21|공원묘원||None|127.5587889|36.9010364|보건복지부장사정보시스템
충주천주교회성요셉공원묘원||2000000537||충북 충주시 단월동 산33-1|공원묘원||None|127.914576|36.9516362|보건복지부장사정보시스템
천주교가덕공원묘지||2000000448|043-298-5880|충북 청원군 가덕면 시동리 산15|공원묘원||None|127.5781611|36.5683609|보건복지부장사정보시스템
천주교법인묘지||2000000455|042-630-7734|대전 동구 삼괴동 산9-1|공원묘원||None|127.4830848|36.2477979|보건복지부장사정보시스템
선경공원묘원||2000000007|070-4126-3325|전라북도 무주군 적상면 방이리 산 107-3|공원묘원||None|127.5864944|35.9571691|보건복지부장사정보시스템
전주공원묘원||2000000011|063-433-9104|전라북도 진안군 부귀면 세동리 1339-9|공원묘원||None|127.3128095|35.8297383|보건복지부장사정보시스템
우성공원묘원||2000000010|054-933-4778|경상북도 성주군 선남면 관용로 470-54|공원묘원||None|128.3738859|35.9267679|보건복지부장사정보시스템
대구중부교회묘지||2000000423|053-424-5381|대구 북구 관음동 산74-1|공원묘원||None|128.5393517|35.9398918|보건복지부장사정보시스템
기계유씨진월종친회/문중묘지||7000000785||경북 포항시 북구 기계면 구지리 516-1|공원묘원||None|129.140178|36.117958|보건복지부장사정보시스템
대구화교협회묘지||2000000104|053-255-0561|대구 달성군 가창면 주리 산212-4|공원묘원||None|128.6370679|35.7505292|보건복지부장사정보시스템
삼덕교회동산||2000000116|053-423-3271|대구 달성군 가창면 옥분리 산35-3|공원묘원||None|128.6512868|35.7412585|보건복지부장사정보시스템
경산공원||2000000023|053-814-9900|경북 경산시 남천면 하도리 산341|공원묘원||None|128.704152|35.7395358|보건복지부장사정보시스템
금곡장미공원||2000000051|053-814-8800|경북 경산시 남천면 금곡리 54-2|공원묘원||None|128.7532658|35.756815|보건복지부장사정보시스템
대구공원||2000000103|053-816-0834|경북 경산시 남천면 하도리 산185|공원묘원||None|128.7570731|35.7103412|보건복지부장사정보시스템
포항공원묘원||2000000499|054-262-5453|경상북도 포항시 북구 흥해읍 도음로 764-100|공원묘원||None|129.2927445|36.0738257|보건복지부장사정보시스템
창원천주교공원묘원||2000000451|055-547-3552|경상남도 창원시 진해구 경화동 산1-2|공원묘원||None|128.6796275|35.1672432|보건복지부장사정보시스템
천주교용호동공원묘지||2000000459|051-629-8730|부산 남구 용호4동 산232|공원묘원||None|129.1081342|35.1072815|보건복지부장사정보시스템
예수장로회제주교회묘지||2000000330||제주 제주시 구좌읍 세화리 2453-2|공원묘원||None|126.8348876|33.4986104|보건복지부장사정보시스템
천주교제주교구묘지||2000000460|064-756-5531|제주특별자치도 제주시 기와5길 117-22 (화북이동)|공원묘원||None|126.5596371|33.4893278|보건복지부장사정보시스템
조천장로교회묘지||2000000418|064-783-6078|제주 제주시 조천읍 와산리 462|공원묘원||None|126.6883332|33.4729604|보건복지부장사정보시스템
신동아교회묘지||2000000279|064-799-5272|제주 제주시 해안동 195|공원묘원||None|126.4689131|33.4588761|보건복지부장사정보시스템
천아오름공원묘지||2000000461|064-796-4044|제주특별자치도 제주시 한림읍 광산로 11-50|공원묘원||None|126.2962408|33.4039283|보건복지부장사정보시스템
조수천주교묘지||2000000415||제주 제주시 한경면 조수리 4041|공원묘원||None|126.2203738|33.2934954|보건복지부장사정보시스템
모슬포천주교공동묘지||2000000158|064-794-2074|제주 서귀포시 대정읍 동일리 1249-1|공원묘원||None|126.256438|33.2483341|보건복지부장사정보시스템
모슬포교회공동묘지||2000000157|064-794-9427|제주특별자치도 서귀포시 대정읍 신평로 269|공원묘원||None|126.2536671|33.2466868|보건복지부장사정보시스템
신광교회||7000001687|02-2269-0021|서울특별시 중구 동호로27길 36(묵정동, 신광교회)|공원묘원||None|None|None|보건복지부장사정보시스템
달마사봉안당||7000000649|02-822-8771|서울특별시 동작구 서달로 50-26, 달마사 (흑석동)|봉안시설||None|126.9626582|37.4984973|보건복지부장사정보시스템
흥창사||7000001500|02-356-9075|서울특별시 은평구 통일로 1093 (진관동, 흥창사)|봉안시설||None|126.9227737|37.645486|보건복지부장사정보시스템
서울시립승화원/추모의집||3000000129|031-960-0236|경기도 고양시 덕양구 통일로 504 (대자동)|봉안시설||None|126.8896133|37.6757022|보건복지부장사정보시스템
예원추모관||3000000102|031-1544-4054|경기도 고양시 덕양구 통일로 502-1 (대자동)|봉안시설||None|126.8878093|37.6778557|보건복지부장사정보시스템
유일추모공원||7000001959|031-962-4144|경기도 고양시 덕양구 통일로 582 (대자동)|봉안시설||None|126.885291|37.68507|보건복지부장사정보시스템
해인사미타원||7000000846|031-963-7588|경기도 고양시 덕양구 대양로 84-80 (대자동)|봉안시설||None|126.8821015|37.6925081|보건복지부장사정보시스템
연화추모공원||7000000971|031-963-1141|경기도 고양시 덕양구 성령길 2-1 (대자동)|봉안시설||None|126.8787318|37.6970938|보건복지부장사정보시스템
광명메모리얼파크||3000000013|02-2610-7380|경기도 광명시 자경로 153 (일직동)|봉안시설||None|126.8922823|37.431528|보건복지부장사정보시스템
추모공원하늘문||7000000033|031-962-7579|경기도 고양시 덕양구 보광로106번길 46 (벽제동)|봉안시설||None|126.9095315|37.7245643|보건복지부장사정보시스템
봉인사/청림공원||7000000527|031-527-5678|경기 남양주시 진건읍 송능2리 304-14 |봉안시설|봉안당|None|127.2178016|37.6620835|보건복지부장사정보시스템
장안정사||7000000981|031-908-4940|경기도 고양시 일산동구 백마로502번길 64-13 (풍동)|봉안시설||None|126.8024017|37.6605769|보건복지부장사정보시스템
용미리건물식추모의집||3000000108|031-943-3937|경기도 파주시 광탄면 진지로 128 (용미리, 추모의집)|봉안시설||None|126.8939051|37.7423126|보건복지부장사정보시스템
자하연/일산||7000000953|031-977-8351|경기도 고양시 일산동구 지영동 산44|봉안시설|봉안|None|126.827158|37.7067085|보건복지부장사정보시스템
용미리왕릉벽식추모의집||3000000111|031-943-1930|경기도 파주시 광탄면 용미리 산 107|봉안시설||None|126.88737|37.74862|보건복지부장사정보시스템
용미리벽식추모의집||3000000109|031-943-1930|경기도 파주시 광탄면 용미리 산 107|봉안시설||None|126.88737|37.74862|보건복지부장사정보시스템
용미리분묘형추모의집||3000000110|031-943-1930|경기도 파주시 광탄면 용미리 산 107|봉안시설||None|126.88737|37.74862|보건복지부장사정보시스템
봉안당/홈||7000001980|031-776-1710|경기도 성남시 분당구 판교로 808 (야탑동)|봉안시설||None|127.1622718|37.404505|보건복지부장사정보시스템
분당메모리얼파크||7000000886|031-704-6508|경기도 성남시 분당구 새나리로 79 (야탑동)|봉안시설||None|127.1640127|37.4034231|보건복지부장사정보시스템
통일로추모공원||3000000156|031-943-3501|경기도 파주시 조리읍 명봉산로114번길 84|봉안시설||None|126.8484812|37.7395747|보건복지부장사정보시스템
서현공원||7000000567|031-947-4114|경기도 파주시 광탄면 명봉산로 277|봉안시설||None|126.8573649|37.7470322|보건복지부장사정보시스템
청아공원||7000001618|031-977-9911|경기도 고양시 일산동구 은마길 129 (설문동, 청아공원|봉안시설||None|126.8057226|37.7190308|보건복지부장사정보시스템
미타불교원||7000000880|031-763-0134|경기도 광주시 용샘길 101 (목현동)|봉안시설||None|127.2254517|37.4280624|보건복지부장사정보시스템
자하연분당||7000001396|031-719-2780|경기도 광주시 오포읍 대명대길 57 (능평리)|봉안시설||None|127.17095|37.35935|보건복지부장사정보시스템
광릉추모공원||7000001050|031-532-2520|경기도 포천시 내촌면 마명리 134  |봉안시설|봉안시설|None|127.200361|37.7717955|보건복지부장사정보시스템
삼성개발공원묘원||7000000883|031-766-4260|경기도 광주시 오포읍 오포로 211-58|봉안시설|봉안|None|127.1812651|37.3614374|보건복지부장사정보시스템
인천가족공원/평온당||7000001328|032-510-1900|인천광역시 부평구 평온로 61 (부평동)|봉안시설||None|126.7230682|37.4728516|보건복지부장사정보시스템
인천가족공원/만월당||7000000623|032-510-1900|인천광역시 부평구 평온로 61 (부평동)|봉안시설||None|126.720593|37.4743377|보건복지부장사정보시스템
인천가족공원/금마총||3000000020|032-510-1900|인천광역시 부평구 평온로 61 (부평동)|봉안시설||None|126.720593|37.4743377|보건복지부장사정보시스템
인천가족공원/추모의집||3000000147|032-510-1900|인천광역시 부평구 평온로 61(부평동)|봉안시설||None|126.7192006|37.4763031|보건복지부장사정보시스템
하늘공원||7000001338|031-481-3257|경기도 안산시 상록구 수인로 1824 (부곡동)|봉안시설|부곡동공설공원묘지|None|126.8706288|37.3463951|보건복지부장사정보시스템
시안/가족추모공원||7000000205|031-766-2894|경기도 광주시 오포읍 오포안로 17 |봉안시설|봉안|None|127.1897909|37.35267|보건복지부장사정보시스템
상락원/지장영묘전||7000000633|031-941-3416|경기도 파주시 송화로 136 (야동동)|봉안시설||None|126.7743618|37.7780546|보건복지부장사정보시스템
추모의집||3000000068|031-218-6524|경기도 수원시 영통구 광교호수로 278 (하동, 수원시연화장)|봉안시설|수원시 연화장|None|127.0846006|37.2904662|보건복지부장사정보시스템
파주추모공원||7000000857|031-953-4408|경기도 파주시 파주읍 약수골길 86, 약수암|봉안시설||None|126.8349698|37.8232378|보건복지부장사정보시스템
경신하늘뜰공원봉안당||3000000198|031-8082-5716|경기도 양주시 남면 경신리 산 70 경신하늘뜰공원|봉안시설||None|126.9775963|37.8615562|보건복지부장사정보시스템
천주교천보묘원||7000001048|031-541-0098|경기도 포천시 동교동  695-22  |봉안시설|봉안|None|127.1251776|37.853063|보건복지부장사정보시스템
자하연/팔당||7000001280|031-772-7102|경기도 양평군 양서면 목왕로 688 (목왕리)|봉안시설|봉안|None|127.3945243|37.5621969|보건복지부장사정보시스템
탑동추모공원||7000000704|031-867-5760|경기도 동두천시 천보산로359번길 22 (탑동동)|봉안시설||None|127.1058306|37.8663453|보건복지부장사정보시스템
무지개/뜨는/언덕||3000000214|031-997-1641|경기도 김포시 김포한강4로 419-39 (마산동, 무지개뜨는언덕)|봉안시설||None|126.6395141|37.6472201|보건복지부장사정보시스템
흥륜사정토원||7000001422|032-834-1131|인천광역시 연수구 청량로70번길 40-18,흥륜사 정토원 (동춘동)|봉안시설||None|126.659841|37.4166076|보건복지부장사정보시스템
천주교평화의문||3000000193|031-941-2766|경기도 파주시 탄현면 성동로 111|봉안시설||None|126.6950748|37.7807882|보건복지부장사정보시스템
용인공원||7000001582|031-334-3484|경기도 용인시 처인구 모현면 새래로 158-33 (초부리, 용인공원묘지)|봉안시설|봉안|None|127.2543909|37.2987249|보건복지부장사정보시스템
용인추모원||7000001030|031-283-1601|경기도 용인시 기흥구 중부대로 972 (상하동, 재단법인용인추모원)|봉안시설||None|127.1553066|37.2492386|보건복지부장사정보시스템
크리스찬골드파크추모관||7000000565|031-867-4491|경기도 동두천시 탑신로 562 (탑동동)|봉안시설||None|127.1364056|37.9029541|보건복지부장사정보시스템
김포시추모공원||7000001397|031-983-3960|경기도 김포시 통진읍 애기봉로571번길 165 (귀전리83-4)|봉안시설|봉안담|None|126.6056079|37.7303762|보건복지부장사정보시스템
도성사||7000001053|031-533-8815|경기도 포천시 화현면 화동로 548-47도성사 (화현리)|봉안시설||None|127.3121534|37.9140567|보건복지부장사정보시스템
효원가족공원||3000000003|031-354-2325|경기도 화성시 향남읍 서봉로755번길 17-15 (동오리)|봉안시설||None|126.95489|37.1432574|보건복지부장사정보시스템
에덴낙원||7000001667|031-645-9191|경기도 이천시 마장면 서이천로 449-82 (목리)|봉안시설||None|127.394272|37.261625|보건복지부장사정보시스템
이천시립/추모의집||3000000119|031-637-7501|경기도 이천시 백사면 지읍로53번길 159 (조읍리)|봉안시설||None|127.475171|37.3169037|보건복지부장사정보시스템
노들하늘공원||3000000038|031-354-2325|경기도 화성시 향남읍 서봉로755번길 17-15|봉안시설||None|126.9199753|37.1321066|보건복지부장사정보시스템
자하연/포천||7000001056|031-532-6534|경기도 포천시 영중면 금주리 산 161-1번지  |봉안시설|봉안|None|127.2648394|37.9780865|보건복지부장사정보시스템
다보정사/안미원||7000001065|031-531-0561|경기도 포천시 창수면 옥수로262번길 98 (주원리)|봉안시설||None|127.1954854|38.0006654|보건복지부장사정보시스템
여주세종추모공원||7000000693|031-634-4960|경기도 여주시 흥천면 샘다리길 105 세종추모공원 수목장 (상대리 27-2번지)|봉안시설|봉안시설|None|127.5114478|37.3511116|보건복지부장사정보시스템
용인/평온의/숲||3000000177|031-329-5900|경기도 용인시 처인구 이동면 평온의숲로 77 (어비리, 용인평온의숲)|봉안시설|평온마루|None|127.228641|37.1180863|보건복지부장사정보시스템
서호추모공원||3000000061|031-683-4505|경기도 평택시 청북면 고렴길 161-12|봉안시설||None|126.9323387|37.0620357|보건복지부장사정보시스템
여주추모공원/봉안담||3000000217|031-880-4061|경기도 여주시 가남읍 여주남로 769 (본두리)|봉안시설||None|127.6371628|37.2980237|보건복지부장사정보시스템
유토피아추모관||3000000115|031-673-7904|경기도 안성시 일죽면 화곡길 130(화곡리, 유토피아추모관)|봉안시설||None|127.4609045|37.1189752|보건복지부장사정보시스템
광림공원주식회사||7000001453|1577-9446|강원도 춘천시 동산면 종자리로 331-50 동산공원묘원 |봉안시설|동산공원묘원봉안|None|127.7387735|37.7572824|보건복지부장사정보시스템
춘천안식공원||3000000070|033-263-6454|강원 춘천시 동산면 군자리 산134-1|봉안시설|봉안당|None|127.7447876|37.7639387|보건복지부장사정보시스템
남한강공원묘원||3000000028|031-882-6688|경기 여주군 가남면 금곡리 산45-1|봉안시설|봉안|None|127.6207168|37.1970166|보건복지부장사정보시스템
재단춘천교구천주교회부활성당추모관||7000001367|033-251-7073|강원도 춘천시 신동면 김유정로 1727부활성당추모관 (정족리)|봉안시설||None|127.7292814|37.840446|보건복지부장사정보시스템
별그리다||7000001349|031-333-1111|경기도 양평군 양동면 양동금곡1길 331 |봉안시설|THE WALL|None|127.7883676|37.420192|보건복지부장사정보시스템
홍천군공설묘원봉안당||3000000165|033-430-2106|강원도 홍천군 홍천읍 느리울길 141-22 (하오안리)|봉안시설||None|127.8450321|37.6782774|보건복지부장사정보시스템
천안노블랜드하늘공원||7000000969|041-587-2100|충청남도 천안시 서북구 입장면 시장리2길 77|봉안시설||None|127.2290692|36.8981714|보건복지부장사정보시스템
생극납골공원||7000000229|080-231-4444|충북 음성군 생극면 관성리  392-16 |봉안시설||None|127.5774855|37.0364979|보건복지부장사정보시스템
생극추모공원||7000000230|080-345-4444|충청북도 음성군 생극면 일생로 497-27 497-27 497-27 497-27|봉안시설||None|127.5774855|37.0364979|보건복지부장사정보시스템
하늘소망추모관||7000002099|041-358-0491|충청남도 당진시 송악읍 조비실길 43-26 (영천리)|봉안시설||None|126.71881|36.897319|보건복지부장사정보시스템
하늘원추모관||7000000595|033-763-0999|강원도 원주시 흥업면 사제로 539 (사제리)|봉안시설||None|127.8929789|37.3354754|보건복지부장사정보시스템
서대문구추모의집||3000000059|043-881-4700|충북 음성군 금왕읍 용계리 166-1  예은추모공원 내 |봉안시설||None|127.589823|36.966281|보건복지부장사정보시스템
강동구추모의집||7000000503|043-881-4700|충북 음성군 금왕읍 용계리 166-1|봉안시설||None|127.589823|36.966281|보건복지부장사정보시스템
동대문구추모의집||3000000103|043-881-4700|충북 음성군 금왕읍 용계리 166-1|봉안시설||None|127.589823|36.966281|보건복지부장사정보시스템
진천군추모의집||3000000136|043-539-3868|충청북도 진천군 진천읍 백곡로 1465-34|봉안시설||None|127.4156799|36.8755809|보건복지부장사정보시스템
횡성군/공설묘원/추모관||3000000169|033-340-2367|강원도 횡성군 갑천면 태기로구방8길 132|봉안시설||None|128.0815046|37.5286649|보건복지부장사정보시스템
천등산/봉안영묘전||7000001762|043-853-4741|충청북도 충주시 산척면 천등박달로 771, 천등사 |봉안시설||None|127.9913972|37.1083189|보건복지부장사정보시스템
서산시/희망공원||3000000060|041-660-2719|충청남도 서산시 인지면 무학재2길 106|봉안시설|봉안시설|None|126.4103896|36.7182575|보건복지부장사정보시스템
홍성추모공원봉안당||3000000164|041-633-7780|충청남도 홍성군 금마면 금마로516번길 85|봉안시설||None|126.7650889|36.60908|보건복지부장사정보시스템
청주백화추모관||7000000546|043-224-2299|충청북도 청주시 상당구 명암로 103 (명암동)|봉안시설||None|127.5105044|36.6460931|보건복지부장사정보시스템
제천시영원한쉼터봉안당||3000000132|043-644-6613|충청북도 제천시 송학면 포전리 373번지 외|봉안시설||None|128.2282397|37.1922395|보건복지부장사정보시스템
은하수공원/달님의집||3000000116|044-850-1340|세종특별자치시   연기면 정안세종로 1527(산울리, 은하수공원)|봉안시설|봉안당|None|127.245131|36.5321562|보건복지부장사정보시스템
청풍추모공원||7000000285|043-644-4441|충청북도 제천시 금성면 신담길 46|봉안시설||None|128.1758517|37.0497846|보건복지부장사정보시스템
태안군공설영묘전||3000000154|041-675-1809|충청남도 태안군 남면 저드래길 116-304|봉안시설||None|126.3269412|36.6127131|보건복지부장사정보시스템
공주나래원봉안당||7000000690|041-840-8980|충청남도 공주시 이인면 삼배실길 70|봉안시설||None|127.0448625|36.3994367|보건복지부장사정보시스템
대한불교태화종약사사하늘재추모원||7000001603|054-572-3942|경상북도 문경시 문경읍 관음2길 89 (관음리)|봉안시설||None|128.1559066|36.8081142|보건복지부장사정보시스템
녹야원추모관||7000000780|042-824-0801|대전광역시 유성구 현충원로 389-20 (구암동)|봉안시설||None|127.3133153|36.3600062|보건복지부장사정보시스템
천주사/영탑공원||7000001661|054-553-0336|경상북도 문경시 동로면 천주사길 108(간송리, 천주사)|봉안시설||None|128.3056408|36.7468501|보건복지부장사정보시스템
정선하늘원||7000000631|033-563-2333|강원 정선군 여량면 남곡리 서동로 3865(산27번지)|봉안시설||None|128.7731175|37.4955974|보건복지부장사정보시스템
만인산/만인사/봉안당||7000001095|041-751-3755|충청남도 금산군 복수면 다복로 525-35 (용진리, 만인사)|봉안시설||None|127.4439354|36.1855809|보건복지부장사정보시스템
청솔공원/가족봉안당||3000000202|033-640-5013|강원도 강릉시 사천면 청솔공원길 334 (석교리)|봉안시설||None|128.8190852|37.8296638|보건복지부장사정보시스템
논산시공설봉안당||7000000227|041-746-5338|충청남도 논산시 양촌면 중산길 165-11|봉안시설|영명각|None|127.2072633|36.1076493|보건복지부장사정보시스템
영모묘원/대원전||3000000030|063-836-4311|전라북도 익산시 왕궁면 호반로 173-45|봉안시설||None|127.0915934|36.0013887|보건복지부장사정보시스템
구미공설숭조당||7000001372|054-481-0572|경상북도 구미시 옥성면 선상동로 419 (초곡리)|봉안시설||None|128.3141466|36.288997|보건복지부장사정보시스템
무주추모의집||3000000047|063-322-2302|전라북도 무주군 무주읍 괴목로 1359-72|봉안시설||None|127.6825412|36.0000467|보건복지부장사정보시스템
효자추모관||7000001513|063-227-6811|전라북도 전주시 완산구 콩쥐팥쥐로 1705-31 (효자동3가, 효자추모관)|봉안시설||None|127.0843719|35.8246361|보건복지부장사정보시스템
전주효자공원봉안당||3000000125|063-239-2690|전라북도 전주시 완산구 콩쥐팥쥐로 1705-138 (효자동3가, 전주승화원)|봉안시설||None|127.0892191|35.8244584|보건복지부장사정보시스템
모악추모공원||7000000900|1577-3525|전라북도 전주시 완산구 우림로 714 (용복동)|봉안시설||None|127.0749837|35.7661325|보건복지부장사정보시스템
함양하늘공원||7000000144|055-964-0303|경남 함양군 지곡면 산67번지|봉안시설||None|127.7696338|35.6074905|보건복지부장사정보시스템
합천추모공원/봉안당||7000001037|055-931-4000|경상남도 합천군 합천읍 합천호수로 1633 합천추모공원 봉안당 (납골당)장례식장 (합천리)|봉안시설||None|128.1469732|35.5648121|보건복지부장사정보시스템
관음사추모관||3000000197|061-383-6697|전라남도 담양군 담양읍 깊은실길 35 (학동리)|봉안시설||None|127.0058417|35.3212201|보건복지부장사정보시스템
오룡군립묘원||3000000104|061-380-3840|전남 담양군 무정면 오룡리 산29|봉안시설|봉안|None|127.016546|35.2960413|보건복지부장사정보시스템
장성군추모공원||3000000123|061-393-0985|전라남도 장성군 삼계면 영장로 900|봉안시설||None|126.6148375|35.2995302|보건복지부장사정보시스템
광주영락공원봉안당||3000000091|062-572-4384|광주광역시 북구 영락공원로 170 (효령동)|봉안시설||None|126.9161306|35.2310092|보건복지부장사정보시스템
경주하늘마루봉안당||3000000176|054-751-2444|경상북도 경주시 서면 하늘마루길 330 (도리)|봉안시설||None|129.0981552|35.8973861|보건복지부장사정보시스템
영호공원||3000000098|054-751-9666|경상북도 경주시 건천읍 단석로 1803-94 (송선리)|봉안시설||None|129.0805614|35.8455814|보건복지부장사정보시스템
새로나추모관||7000000871|062-531-4444|광주광역시 북구 동운로52번길 118재단법인새로나추모관 (동림동 926-8)|봉안시설||None|126.8458235|35.1776651|보건복지부장사정보시스템
하늘공원추모관||3000000065|061-782-0190|전라남도 구례군 구례읍 섬진강로 348-33|봉안시설||None|127.4266568|35.1871778|보건복지부장사정보시스템
상상추모공원||7000001580|061-322-6666|전라남도 함평군 함평읍 함장로 933-43 (수호리)|봉안시설||None|126.5042298|35.0541094|보건복지부장사정보시스템
법화세계추모관||7000001758|054-773-6605|경상북도 경주시 내남면 내외로 1130-16 |봉안시설||None|129.236918|35.740275|보건복지부장사정보시스템
효심추모관||3000000170|02-1644-1103|경상남도 밀양시 삼랑진읍 삼랑진로 605|봉안시설||None|128.8094289|35.4135072|보건복지부장사정보시스템
용광사||7000001608|055-271-0688|경상남도 창원시 마산합포구 진북면 진북산업로 780용광사 (정현리)|봉안시설||None|128.4656688|35.1818931|보건복지부장사정보시스템
울산하늘공원||7000000819|052-255-3800|울산광역시 울주군 삼동면 보삼길 550 (조일리)|봉안시설|봉안시설|None|129.1228652|35.483402|보건복지부장사정보시스템
순천시립추모공원봉안당||7000001060|061-749-6168|전라남도 순천시 양율길 132 (야흥동)|봉안시설||None|127.4805688|34.9090177|보건복지부장사정보시스템
신불산/추모공원/납골당||7000000922|055-363-4666|경상남도 양산시 어실로 602-1,신불산추모공원 (어곡동)|봉안시설||None|129.0094088|35.3899337|보건복지부장사정보시스템
존제산/일월사/설법전||7000001685|061-853-2003|전라남도 보성군 율어면 유신길 195존제산일월사설법전 (유신리)|봉안시설||None|127.228267|34.866969|보건복지부장사정보시스템
백천사추모공원||7000001803|055-834-4010|경상남도 사천시 백천길 326-2 (백천동, 백천사)|봉안시설||None|128.092062|34.995966|보건복지부장사정보시스템
창원공원묘원||3000000042|055-271-1700|경상남도 창원시 마산합포구 진동면 공원묘원로 134|봉안시설||None|128.5299589|35.1408817|보건복지부장사정보시스템
창원시립상복공원/봉안당||7000000591|055-712-0925|경남 창원시 성산구 상복동 산 68-9|봉안시설||None|128.66492|35.19185|보건복지부장사정보시스템
정토사/극락원||7000000641|052-212-7000|울산광역시 남구 문수로217번길 15 (옥동, 정토사)|봉안시설||None|129.2770917|35.5402641|보건복지부장사정보시스템
사천시/누리원||3000000222|055-834-3001|경상남도 사천시 해안관광로 208-66 (송포동, 사천공설화장장)|봉안시설|봉안시설|None|128.0445166|34.9569769|보건복지부장사정보시스템
법지사||3000000224|055-221-6333|경상남도 창원시 마산합포구 구산면 유산리 산 31 법지사|봉안시설||None|128.5708017|35.1118866|보건복지부장사정보시스템
여수시제2봉안당||3000000206|061-659-1795|전라남도 여수시 소라면 의곡길 494 (봉두리, 영락공원)|봉안시설||None|127.5804819|34.831555|보건복지부장사정보시스템
여수시제1봉안당||3000000086|061-659-1795|전라남도 여수시 소라면 의곡길 494 (봉두리, 영락공원)|봉안시설||None|127.5804819|34.831555|보건복지부장사정보시스템
대한불교선각종정향사||7000000859|061-3362-2715|전라남도 보성군 득량면 송곡리 21-3|봉안시설||None|127.1686836|34.7621421|보건복지부장사정보시스템
부산영락공원봉안당||3000000090|051-790-5000|부산광역시 금정구 금정도서관로 108 (두구동)|봉안시설||None|129.1042192|35.2733077|보건복지부장사정보시스템
거제시추모의집||7000000251|055-639-8350|경상남도 거제시 사등면 지석로 219-38 (지석리)|봉안시설||None|128.504162|34.8853013|보건복지부장사정보시스템
완도군추모공원봉안당||7000000995|061-550-5328|전라남도 완도군 군외면 삼두리 87-2|봉안시설||None|126.6474354|34.3894023|보건복지부장사정보시스템
대한불교조계종신흥사||7000000927|061-554-2634|전라남도 완도군 완도읍 군내리 산168-10|봉안시설||None|126.7455808|34.3167159|보건복지부장사정보시스템
성산읍공설봉안당||3000000064|064-760-4234|제주 서귀포시 성산읍 수산리 4711|봉안시설||None|126.8173214|33.4348604|보건복지부장사정보시스템
양지공원제2추모의집||3000000083|064-710-6622|제주특별자치도 제주시 516로 2810-31 (영평동)|봉안시설||None|126.5663685|33.4453264|보건복지부장사정보시스템
양지공원제1추모의집||3000000082|064-710-6622|제주특별자치도 제주시 516로 2810-31 (영평동)|봉안시설||None|126.5663685|33.4453264|보건복지부장사정보시스템
제주시공설봉안당||3000000131|064-710-6622|제주특별자치도 제주시 516로 2810-31 (영평동)|봉안시설||None|126.491815|33.4179704|보건복지부장사정보시스템
만불사||7000001411|064-792-4404|제주특별자치도 서귀포시 안덕면 산록남로 513-62 (광평리)|봉안시설||None|126.3630069|33.3380723|보건복지부장사정보시스템
서귀포추모공원/봉안시설||3000000058|064-732-1893|제주특별자치도 서귀포시 돈내코로 295-28 (상효동)|봉안시설||None|126.5674884|33.3081005|보건복지부장사정보시스템
약천추모공원||7000002032|031-1599-4946|경기도 평택시 도일로 164-118 (도일동)|봉안시설||None|None|None|보건복지부장사정보시스템
용학사||7000001823|031-632-4885|경기도 이천시 모가면 진상미로1067번길 271 (송곡리, 용학사)|봉안시설||None|None|None|보건복지부장사정보시스템
가연추모관||7000002220|031-771-9004|경기도 양평군 양서면 건지미길 75 (양수리, 노적사)|봉안시설||None|None|None|보건복지부장사정보시스템
춘천안식공원||7000001719|033-263-6454|강원도 춘천시 동산면 종자리로 331-50 (군자리, 춘천시공설묘원)|봉안시설|봉안묘|None|None|None|보건복지부장사정보시스템
면류관교회||7000002070|031-333-3956|경기도 용인시 처인구 원삼면 보개원삼로 1692 면류관교회  |봉안시설||직영|None|None|보건복지부장사정보시스템
대한불교조계종/대원사||7000001675|031-656-4841|경기도 안성시 공도읍 마정개나리길 16-15 (마정리)|봉안시설||None|None|None|보건복지부장사정보시스템
보광사||3000000178|031-948-4440|경기도 파주시 광탄면 보광로474번길 87|봉안시설||None|126.9198735|37.7529024|보건복지부장사정보시스템
동화경모공원||3000000040|031-945-3226|경기 파주시 탄현면 축현리 산890|봉안시설||None|126.71342|37.7976|보건복지부장사정보시스템
남도광역추모공원||7000002058|061-530-5141|전라남도 해남군 황산면 원호리 5-5|봉안시설|봉안당|None|126.518273|34.56058|보건복지부장사정보시스템
인천가족공원/봉안담||7000001868|032-510-1900|인천광역시 부평구 평온로 61 (부평동)|봉안시설||None|None|None|보건복지부장사정보시스템
전주효자공원봉안원||7000001738|063-239-2690|전라북도 전주시 완산구 콩쥐팥쥐로 1705-138 (효자동3가, 전주승화원)|봉안시설||None|None|None|보건복지부장사정보시스템
남도추모공원||7000001764|1544-6061|전라남도 나주시 문평면 학교리 45-3|봉안시설||None|None|None|보건복지부장사정보시스템
