##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@뚜레쥬르
뚜레쥬르|원주구곡점|37.3259416|127.9403723|뚜레쥬르|033-763-0085|강원도 원주시 남원로 441-8|강원 원주시 명륜동 845-5|||||||뚜레쥬르 원주구곡점|(명륜동,청구아파트);피죤상가2호|||80802
뚜레쥬르|전주신일강변점|35.8002398|127.1141213|뚜레쥬르|063-286-9486|전라북도 전주시 완산구 효자천변1길 28-0|전북 전주시 완산구 효자동1가 663-1|||||||뚜레쥬르 전주신일강변점|(효자동1가)|||80802
뚜레쥬르|익산부송점|35.9599444|126.9977657|뚜레쥬르|063-838-5958|전라북도 익산시 무왕로25길 19-0|전북 익산시 부송동 216-19|||||||뚜레쥬르 익산부송점|(부송동)|||80802
뚜레쥬르|서산축협하나로마트점|||뚜레쥬르|041-668-3088|충청남도 서산시 고운로 157-0|충청남도 서산시 동문동 795-0|||||||뚜레쥬르 서산축협하나로마트점|(동문동)|||80802
뚜레쥬르|화성조암점|37.0835404|126.8184909|뚜레쥬르|031-358-6776|경기도 화성시 조암남로 28|경기도 화성시 우정읍 조암리 270-8|||||||뚜레쥬르 화성조암점||||80802
뚜레쥬르|강화길상하나로점|37.6379185|126.4943530|뚜레쥬르|032-937-4184|인천광역시 강화군 길상로 298|인천 강화군 길상면 온수리 592-27|||||||뚜레쥬르 강화길상하나로점||||80802
뚜레쥬르|안산상록수점|37.3006936|126.8635925|뚜레쥬르|031-419-9965|경기도 안산시 상록구 샘골로 190-0|경기 안산시 상록구 본오동 872-2|||||||뚜레쥬르 안산상록수점|101호 (본오동);101호|||80802
뚜레쥬르|마포아현점|37.5383750|126.9449196|뚜레쥬르|02-537-7057|서울특별시 마포구 마포대로21길 70-0|서울 마포구 아현동 291-7|||||||뚜레쥬르 마포아현점|121-859 (아현동);아현래미안푸르지오상가 141호|||80802
뚜레쥬르|양주고읍점|37.8010844|127.0808145|뚜레쥬르|031-847-0606|경기도 양주시 부흥로 2021-7|경기 양주시 고읍동 77|||||||뚜레쥬르 양주고읍점|(고읍동,TS푸른솔1차아파트);TS 푸른솔상가 102-107|||80802
뚜레쥬르|문산당동점|37.8599986|126.7774958|뚜레쥬르|031-953-8942|경기도 파주시 방촌로 1626-0|경기 파주시 문산읍 문산리 102-1|||||||뚜레쥬르 문산당동점|희원프라자 1층 103호|||80802
뚜레쥬르|안성당왕점|37.0153291|127.2590185|뚜레쥬르|031-673-8545|경기도 안성시 고수2로 24-0|경기 안성시 당왕동 462-1|||||||뚜레쥬르 안성당왕점|102호202호 (당왕동,태영아파트);태양상가 102호 202호|||80802
뚜레쥬르|의정부회룡역점|37.7244975|127.0476997|뚜레쥬르|031-826-0085|경기도 의정부시 평화로 363-8|경기 의정부시 호원동 427-1|||||||뚜레쥬르 의정부회룡역점|(호원동)|||80802
뚜레쥬르|충북광혜원점|36.9894198|127.4446003|뚜레쥬르|043-532-0528|충청북도 진천군 광혜원면 장기길 92-1|충청북도 진천군 광혜원면 광혜원리 439-7|||||||뚜레쥬르 충북광혜원점||||80802
뚜레쥬르|부산수영교차로점|35.1685416|129.1130349|뚜레쥬르|051-758-7792|부산광역시 수영구 연수로 402-0|부산 수영구 광안3동 1060-7|||||||뚜레쥬르 부산수영교차로점|(광안동,원룸고시텔)|||80802
뚜레쥬르|경산정평점|35.8355062|128.7285004|뚜레쥬르|053-815-3330|경상북도 경산시 대학로 47-0|경북 경산시 정평동 130|||||||뚜레쥬르 경산정평점|(정평동)|||80802
뚜레쥬르|목포팔레스마트점|||뚜레쥬르|061-277-0770|전라남도 목포시 청호로 210-0|전남 목포시 산정동 1110~1201 |||||||뚜레쥬르 목포팔레스마트점|(산정동,신안비치팔레스)|||80802
뚜레쥬르|부산반여점|35.1993080|129.1189735|뚜레쥬르|051-527-2302|부산광역시 해운대구 선수촌로 64-0|부산광역시 해운대구 반여동 1441-70|||||||뚜레쥬르 부산반여점|(반여동)|||80802
뚜레쥬르|포항양덕점|36.0823822|129.4031428|뚜레쥬르|054-255-0453|경상북도 포항시 북구 양덕로44번길 10-1|경북 포항시 북구 양덕동 1735|||||||뚜레쥬르 포항양덕점|(양덕동)|||80802
뚜레쥬르|정부세종청사점|||뚜레쥬르|044-200-1622|세종특별자치시 도움6로 11-0|세종 어진동 환경부건물동1층 |||||||뚜레쥬르 정부세종청사점|환경부 건물동 1층 (어진동)|||80802
뚜레쥬르|울산문수아이파크점|35.5357564|129.3007940|뚜레쥬르|052-268-0208|울산광역시 남구 동산로 48-0|울산광역시 남구 신정동 1644-29|||||||뚜레쥬르 울산문수아이파크점|(신정동)|||80802
뚜레쥬르|포항오천부영점|35.9715755|129.4004709|뚜레쥬르|054-291-0015|경상북도 포항시 남구 남원로 86-28|경북 포항시 남구 오천읍 원리 1079-1|||||||뚜레쥬르 포항오천부영점||||80802
뚜레쥬르|미가서창점|||뚜레쥬르|032-465-0482|인천광역시 남동구 서창남순환로215번길 20-0|인천광역시 남동구 서창동 689-0오후프라자104호 |||||||뚜레쥬르 미가서창점|1층 104호 (서창동)|||80802
뚜레쥬르|문경중앙점|36.5988250|128.2020685|뚜레쥬르|054-556-1050|경상북도 문경시 중앙로 160-1|경북 문경시 흥덕동 224-8|||||||뚜레쥬르 문경중앙점|(흥덕동)|||80802
뚜레쥬르|거창아림점|35.6865970|127.9078700|뚜레쥬르|055-942-5522|경상남도 거창군 상동2길 25-4|경남 거창군 거창읍 상림리 823|||||||뚜레쥬르 거창아림점||||80802
뚜레쥬르|상월곡역점|37.6074805|127.0511028|뚜레쥬르|02-960-0291|서울특별시 성북구 화랑로 186-0|서울 성북구 석관동 341-16|||||||뚜레쥬르 상월곡역점|(석관동)|||80802
뚜레쥬르|대전롯데점|||뚜레쥬르|042-537-0085|대전광역시 서구 계룡로 633-0|대전 서구 탄방동 626~835 |||||||뚜레쥬르 대전롯데점|국일빌딩1층 (탄방동)|||80802
뚜레쥬르|의정부신곡풍림점|37.7476570|127.0645252|뚜레쥬르|031-852-8562|경기도 의정부시 추동로 95-0|경기 의정부시 신곡동 757-8|||||||뚜레쥬르 의정부신곡풍림점|(신곡동)|||80802
뚜레쥬르|일산중산마을점|37.6943069|126.7810504|뚜레쥬르|031-975-1335|경기도 고양시 일산동구 중산로 252-0|경기 고양시 일산동구 중산동 1568-1|||||||뚜레쥬르 일산중산마을점|1층 뚜레쥬르 (중산동)|||80802
뚜레쥬르|제주남녕점|||뚜레쥬르|064-745-5545|제주특별자치도 제주시 일주서로 7868-0|제주 제주시 연동 1906~2515 |||||||뚜레쥬르 제주남녕점|11 (연동)|||80802
뚜레쥬르|신방화마곡점|||뚜레쥬르|02-2666-6444||서울 강서구 마곡동 마곡엠밸리1단지상가1층103호 |||||||뚜레쥬르 신방화마곡점||||80802
뚜레쥬르|양천캐슬점|37.5213530|126.8385557|뚜레쥬르|02-2698-0080|서울특별시 양천구 오목로5길 19-0|서울 양천구 신월4동 1057|||||||뚜레쥬르 양천캐슬점|상가 102호 (신월동,양천롯데캐슬);양천롯데캐슬상가 102호|||80802
뚜레쥬르|의정부금오신도점|37.7467297|127.0551549|뚜레쥬르|031-847-8904|경기도 의정부시 호국로 1369|경기 의정부시 금오동 370|||||||뚜레쥬르 의정부금오신도점|101,102호 (금오동,신도브래뉴아파트);신도브래뉴1차아파트상가101호,102호|||80802
뚜레쥬르|진주평안점|35.1959465|128.0830552|뚜레쥬르|055-747-7718|경상남도 진주시 진주대로 1081|경남 진주시 평안동 200-1|||||||뚜레쥬르 진주평안점|(평안동)|||80802
뚜레쥬르|제주노형한라점|33.4760985|126.4808763|뚜레쥬르|064-749-0049|제주특별자치도 제주시 진군남4길 7-1|제주 제주시 노형동 682|||||||뚜레쥬르 제주노형한라점|(노형동)|||80802
뚜레쥬르|청주수곡사거리점|||뚜레쥬르|043-291-0453|충청북도 청주시 흥덕구 수곡로 46-0|충북 청주시 흥덕구 수곡2동 1001세원청실상가4 , 5호 |||||||뚜레쥬르 청주수곡사거리점|(수곡동,세원청실아파트)|||80802
뚜레쥬르|천안쌍용역점|36.7933612|127.1226302|뚜레쥬르|041-577-2486|충청남도 천안시 서북구 충무로 137-0|충남 천안시 서북구 쌍용동 446-3|||||||뚜레쥬르 천안쌍용역점|(쌍용동)|||80802
뚜레쥬르|충북증평점|36.7838903|127.5813498|뚜레쥬르|043-836-0017|충청북도 증평군 중앙로 202-0|충북 증평군 증평읍 중동리 26-2|||||||뚜레쥬르 충북증평점||||80802
뚜레쥬르|구미형곡중앙점|36.1066567|128.3370089|뚜레쥬르|054-457-1117|경상북도 구미시 형곡로 190|경북 구미시 형곡동 322|||||||뚜레쥬르 구미형곡중앙점|(형곡동)|||80802
뚜레쥬르|대전둔산샘머리점|36.3613116|127.3933064|뚜레쥬르|042-489-6879|대전광역시 서구 청사로 281-0|대전 서구 둔산동 908|||||||뚜레쥬르 대전둔산샘머리점|(둔산동,샘머리아파트2단지);샘머리코아 110호|||80802
뚜레쥬르|대구죽곡점|35.8586066|128.4656947|뚜레쥬르|053-585-0458|대구광역시 달성군 대실역북로1길 9-0|대구 달성군 다사읍 매곡리 1547-10|||||||뚜레쥬르 대구죽곡점|MS프라자106호|||80802
뚜레쥬르|청주지웰시티점|36.6423493|127.4268753|뚜레쥬르|043-236-0594|충청북도 청주시 흥덕구 대농로 39|충청북도 청주시 흥덕구 복대동 288-124|||||||뚜레쥬르 청주지웰시티점|(복대동) (복대동,LK트리플렉스);(복대동,LK트리플렉스)|||80802
뚜레쥬르|울산일산점|35.4919345|129.4275843|뚜레쥬르|052-209-0511|울산광역시 동구 등대로 12|울산 동구 방어동 56-1|||||||뚜레쥬르 울산일산점||||80802
뚜레쥬르|검단힐스테이트점|37.5920202|126.6695133|뚜레쥬르|032-462-1180|인천광역시 서구 청마로34번길 6-0|인천광역시 서구 당하동 1075-9|||||||뚜레쥬르 검단힐스테이트점|(당하동,인천 검단 힐스테이트 5차)|||80802
뚜레쥬르|파주한빛마을점|37.7114110|126.7502431|뚜레쥬르|031-944-0453|경기도 파주시 와석순환로 86|경기도 파주시 야당동 1006|||||||뚜레쥬르 파주한빛마을점|지앤지프라자 102,103호;지앤지프라자 102,103호|||80802
뚜레쥬르|홍제역점|37.5881734|126.9445711|뚜레쥬르|02-394-1626|서울특별시 서대문구 통일로 441-1|서울 서대문구 홍제동 330-66|||||||뚜레쥬르 홍제역점|지하1층 314-18호 (홍제동);(지하1층314-18호)|||80802
뚜레쥬르|전대상대점|35.1785590|126.9027189|뚜레쥬르|062-511-0220|광주광역시 북구 반룡로42번길 15-0|광주광역시 북구 용봉동 1243-5|||||||뚜레쥬르 전대상대점|(용봉동)|||80802
뚜레쥬르|길동신명점|37.5422919|127.1473582|뚜레쥬르|02-471-0099|서울특별시 강동구 명일로 263-1|서울 강동구 길동 79-4|||||||뚜레쥬르 길동신명점|(길동)|||80802
뚜레쥬르|청주공단오거리점|36.6338270|127.4477642|뚜레쥬르|043-222-3388|충청북도 청주시 흥덕구 내수동로 20-0|충북 청주시 흥덕구 복대동 162-1|||||||뚜레쥬르 청주공단오거리점|(복대동)|||80802
뚜레쥬르|양천푸른점|37.5122554|126.8375049|뚜레쥬르|02-2685-0245|서울특별시 양천구 신정로 11길 64|서울 양천구 신정동 774-4|||||||뚜레쥬르 양천푸른점|(신정동)|||80802
뚜레쥬르|아산트라팰리스점|36.7985402|127.0591126|뚜레쥬르|041-549-0233|충청남도 아산시 탕정면로 18-0|충남 아산시 탕정면 명암리 930-4|||||||뚜레쥬르 아산트라팰리스점|1층 101호|||80802
뚜레쥬르|부산범일점|35.1395303|129.0634140|뚜레쥬르|051-633-5306|부산광역시 동구 자성로 134-0|부산 동구 범일동 830-130|||||||뚜레쥬르 부산범일점|133번길,31 (범일동)|||80802
뚜레쥬르|부평중앙점|37.4988288|126.7234762|뚜레쥬르|032-667-7549|인천광역시 부평구 부흥로 283-0|인천광역시 부평구 부평동 442-8|||||||뚜레쥬르 부평중앙점|(부평동)|||80802
뚜레쥬르|천안호서대점|36.8269212|127.1821646|뚜레쥬르|041-554-5383|충청남도 천안시 동남구 각원사길 78-0|충남 천안시 동남구 안서동 268호서대학교천안캠퍼스복지교육관101호 |||||||뚜레쥬르 천안호서대점|(안서동)|||80802
뚜레쥬르|광주탄벌점|37.4152174|127.2507295|뚜레쥬르|031-797-0458|경기도 광주시 포돌이로 4|경기 광주시 탄벌동 53-2|||||||뚜레쥬르 광주탄벌점||||80802
뚜레쥬르|의정부호원가든점|37.7279412|127.0432970|뚜레쥬르|031-829-1504|경기도 의정부시 호동로 67-0|경기 의정부시 호원동 326-6화성프라자107호 |||||||뚜레쥬르 의정부호원가든점|화성프라자호 107 (호원동)|||80802
뚜레쥬르|청주봉명아이파크점|36.6497888|127.4630304|뚜레쥬르|043-262-4478|충청북도 청주시 흥덕구 덕암로114번길 37-0|충북 청주시 흥덕구 봉명2동 2690번지1층 |||||||뚜레쥬르 청주봉명아이파크점|(봉명동)|||80802
뚜레쥬르|원주연세대점|||뚜레쥬르|033-765-9819|강원도 원주시 연세대길 1-0|강원 원주시 흥업면 매지리 연세대학교원주캠퍼스연세프라자 |||||||뚜레쥬르 원주연세대점|연세대길 1|||80802
뚜레쥬르|안동정하점|36.5434119|128.6946502|뚜레쥬르|054-841-5961|경상북도 안동시 강남5길 39-0|경북 안동시 정하동 280-1|||||||뚜레쥬르 안동정하점|(정하동)|||80802
뚜레쥬르|신길삼거리점|37.5138328|126.9188327|뚜레쥬르|02-836-0455|서울특별시 영등포구 도신로 258-0|서울 영등포구 신길동 100-21부영빌딩1츨 |||||||뚜레쥬르 신길삼거리점|(신길동)|||80802
뚜레쥬르|판교우림점|37.4037264|127.1031571|뚜레쥬르|031-628-8980|경기도 성남시 분당구 판교로255번길 20-0|경기 성남시 분당구 삼평동 618|||||||뚜레쥬르 판교우림점|9-22 (삼평동)|||80802
뚜레쥬르|창동SM마트점|37.6430415|127.0371860|뚜레쥬르|02-991-0900|서울특별시 도봉구 덕릉로63가길 60-0|서울 도봉구 창동 593-9|||||||뚜레쥬르 창동SM마트점|(창동)|||80802
뚜레쥬르|청주성모병원점|||뚜레쥬르|043-211-0015|충청북도 청주시 상당구 주성로 173-19|충북 청주시 상당구 주중동 589-5청주성모병원1층 |||||||뚜레쥬르 청주성모병원점|(주중동)|||80802
뚜레쥬르|마산합성터미널점|35.2387034|128.5824438|뚜레쥬르|055-299-1963|경상남도 창원시 마산회원구 3.15대로 745-0|경남 창원시 마산회원구 합성1동 85~14 |||||||뚜레쥬르 마산합성터미널점|(합성동)|||80802
뚜레쥬르|제주외도점|33.4858344|126.4311179|뚜레쥬르|064-712-2666|제주특별자치도 제주시 우정로 77|제주 제주시 외도일동 637-1|||||||뚜레쥬르 제주외도점|(외도일동)|||80802
뚜레쥬르|충북옥천엘마트점|36.2975842|127.5751488|뚜레쥬르|043-731-0896|충청북도 옥천군 금장로 114-0|충북 옥천군 옥천읍 장야리 278-2|||||||뚜레쥬르 충북옥천엘마트점|엘마트|||80802
뚜레쥬르|첨단신용점|35.2073208|126.8640492|뚜레쥬르|062-412-8207|광주광역시 북구 첨단연신로107번길 7-0|광주 북구 신용동 호반베르디움219-109~110호 |||||||뚜레쥬르 첨단신용점|109~110호 (신용동)|||80802
뚜레쥬르|시화세종점|37.3637665|126.7307393|뚜레쥬르|031-497-3343|경기도 시흥시 함송로29번길 23-0|경기 시흥시 정왕동 1881-9|||||||뚜레쥬르 시화세종점|(정왕동)|||80802
뚜레쥬르|행신서정마을점|37.6180077|126.8467138|뚜레쥬르|031-973-0435|경기도 고양시 덕양구 중앙로 438|경기도 고양시 덕양구 행신동 1083-3|||||||뚜레쥬르 행신서정마을점|(행신동,아름터프라자)|||80802
뚜레쥬르|부산온병원점|35.1578074|129.0499520|뚜레쥬르|051-607-0188|부산광역시 부산진구 가야대로 721|부산광역시 부산진구 당감동 966|||||||뚜레쥬르 부산온병원점|(당감동)|||80802
뚜레쥬르|삼성역점|37.5069358|127.0625979|뚜레쥬르|02-568-2111|서울특별시 강남구 영동대로85길 13|서울특별시 강남구 대치동 950-1|||||||뚜레쥬르 삼성역점||||80802
뚜레쥬르|남양주덕소현대점|37.5880770|127.2183350|뚜레쥬르|031-521-7037|경기도 남양주시 와부읍 덕소로97번길 61|경기 남양주시 와부읍 덕소리 144은산빌딩11호~12호 |||||||뚜레쥬르 남양주덕소현대점|11호 12호 (은산빌딩)|||80802
뚜레쥬르|선유도역점|37.5381289|126.8943686|뚜레쥬르|02-2631-4026|서울특별시 영등포구 양평로22길 4|서울특별시 영등포구 양평동4가 129|||||||뚜레쥬르 선유도역점|(양평동4가,양문빌딩)|||80802
뚜레쥬르|김포풍무점|37.6009576|126.7216759|뚜레쥬르|031-989-7791|경기도 김포시 풍무로 62|경기도 김포시 풍무동 807|||||||뚜레쥬르 김포풍무점|(풍무동) 한화프라자101,102,103;한화프라자101,102,103|||80802
뚜레쥬르|거제아주덕산점|34.8664009|128.6834908|뚜레쥬르|055-681-0267|경상남도 거제시 아주로 100-11|경남 거제시 아주동 덕산아내2차아파트상가 |||||||뚜레쥬르 거제아주덕산점|(아주동)|||80802
뚜레쥬르|충북영동중앙점|36.1755172|127.7783085|뚜레쥬르|043-744-4440|충청북도 영동군 영동읍 중앙로 46|충북 영동군 영동읍 계산리 684-16|||||||뚜레쥬르 충북영동중앙점||||80802
뚜레쥬르|사당시티점|37.4837560|126.9816123|뚜레쥬르|02-583-2688|서울특별시 동작구 동작대로 79-1|서울 동작구 사당동 44시티빌딩1층 |||||||뚜레쥬르 사당시티점|시티빌딩 1층 (사당동,씨티빌딩)|||80802
뚜레쥬르|광주가로수점|35.1459085|126.9170691|뚜레쥬르|062-222-2001|광주광역시 동구 서석로 30|광주 동구 광산동 86-2|||||||뚜레쥬르 광주가로수점|(광산동)|||80802
뚜레쥬르|부산중앙대로점|35.1105675|129.0373461|뚜레쥬르|051-462-3632|부산광역시 중구 중앙대로 145|부산 중구 대창동2가 내일투어1층 (중앙대로145) |||||||뚜레쥬르 부산중앙대로점|내일투어 1층 (대창동2가)|||80802
뚜레쥬르|전주흑석골점|35.8038365|127.1496639|뚜레쥬르|063-232-0044|전라북도 전주시 완산구 장승배기로 364|전북 전주시 완산구 서서학동 295|||||||뚜레쥬르 전주흑석골점|(서서학동)|||80802
뚜레쥬르|상일세종점|37.5508328|127.1741318|뚜레쥬르|02-441-7833|서울특별시 강동구 상일로10길 36|서울특별시 강동구 상일동 373-1|||||||뚜레쥬르 상일세종점|104호 (상일동)|||80802
뚜레쥬르|군산수송오투점|35.9637305|126.7105175|뚜레쥬르|063-462-7889|전라북도 군산시 축동로 49|전북 군산시 수송동 784-11|||||||뚜레쥬르 군산수송오투점|(수송동)|||80802
뚜레쥬르|청주분평주공점|36.6111834|127.4935472|뚜레쥬르|043-294-6070|충청북도 청주시 서원구 월평로 78|충북 청주시 서원구 분평동 1258|||||||뚜레쥬르 청주분평주공점|1층 102호 101 (분평동);1층 101,102호|||80802
뚜레쥬르|아산권곡점|36.7858657|127.0082020|뚜레쥬르|041-548-4076|충청남도 아산시 번영로 157|충남 아산시 권곡동 545-14|||||||뚜레쥬르 아산권곡점|(권곡동)|||80802
뚜레쥬르|부평산곡점|37.5021887|126.7130077|뚜레쥬르|032-504-0045|인천광역시 부평구 부영로189번길 51|인천 부평구 산곡동 281-5번지오남프라자118호 |||||||뚜레쥬르 부평산곡점|118호 (산곡동,오남프라자)|||80802
뚜레쥬르|청라중앙호수점|37.5276628|126.6387855|뚜레쥬르|032-567-0011|인천광역시 서구 청라커낼로 163-0|인천 서구 경서동 970-1|||||||뚜레쥬르 청라중앙호수점|(경서동,청라호반베르디움)|||80802
뚜레쥬르|동탄예당마을점|37.2084378|127.0743278|뚜레쥬르|031-8003-8909|경기도 화성시 동탄반석로 230|경기 화성시 동탄면석우리 56신일유토빌단지내상가1층108 , 109호 |||||||뚜레쥬르 동탄예당마을점|신일유토빌단지상가 1층 108호 109호 (석우동)|||80802
뚜레쥬르|서울여대점|37.6280329|127.0904235|뚜레쥬르|02-978-9776|서울특별시 노원구 화랑로 621|서울 노원구 공릉동 126|||||||뚜레쥬르 서울여대점|서울여대 50주년기념관 1층 106호 (공릉동,서울여|||80802
뚜레쥬르|마산진동점|35.1158501|128.4880489|뚜레쥬르|055-272-0650|경상남도 창원시 마산합포구 진동면 삼진의거대로 644-1|경남 마산시 진동면진동리 503-6|||||||뚜레쥬르 마산진동점||||80802
뚜레쥬르|도당북부점|37.5200384|126.7948936|뚜레쥬르|032-676-0095|경기도 부천시 삼작로 298|경기 부천시 도당동 131-2|||||||뚜레쥬르 도당북부점|(도당동)|||80802
뚜레쥬르|청라센타시아점|37.5339378|126.6514100|뚜레쥬르|032-567-1164|인천광역시 서구 중봉대로612번길 16|인천 서구 연희동 798-2|||||||뚜레쥬르 청라센타시아점|청라센터시아 1층 (연희동);청라센타시아1층|||80802
뚜레쥬르|대전건양대점|36.3066420|127.3426130|뚜레쥬르|042-543-3026|대전광역시 서구 관저동로 158|대전 서구 관저동 1643번지건양대학교보건학과동 |||||||뚜레쥬르 대전건양대점|보건학과동 (관저동,건양대학교)|||80802
뚜레쥬르|청구역점|37.5595714|127.0131027|뚜레쥬르|02-2233-3155|서울특별시 중구 다산로 179|서울 중구 신당2동 308-561층 |||||||뚜레쥬르 청구역점|1층 (신당동)|||80802
뚜레쥬르|대전송촌5단지점|36.3640385|127.4458171|뚜레쥬르|042-635-0004|대전광역시 대덕구 선비마을로23번길 31|대전 대덕구 송촌동 496-8|||||||뚜레쥬르 대전송촌5단지점|(송촌동)|||80802
뚜레쥬르|광주퇴촌점|37.4703142|127.3076298|뚜레쥬르|031-761-0259|경기도 광주시 광동로 46-0|경기 광주시 퇴촌면 광동리 235-2|||||||뚜레쥬르 광주퇴촌점||||80802
뚜레쥬르|원주문막극동점|37.3147548|127.8213650|뚜레쥬르|033-734-1797|강원도 원주시 문막읍 건등로 67-1|강원 원주시 문막읍건등리 1741-2|||||||뚜레쥬르 원주문막극동점||||80802
뚜레쥬르|용인천리점|37.1926472|127.2068359|뚜레쥬르|031-333-7016|경기도 용인시 처인구 이동면 백옥대로 625|경기 용인시 처인구 이동면 천리 236-17|||||||뚜레쥬르 용인천리점||||80802
뚜레쥬르|안산한대역점|37.3076248|126.8509971|뚜레쥬르|031-407-1998|경기도 안산시 상록구 광덕1로 370|경기 안산시 상록구 이동 716-8|||||||뚜레쥬르 안산한대역점|(이동)|||80802
뚜레쥬르|춘천퇴계점|37.8544130|127.7365808|뚜레쥬르|033-261-3607|강원도 춘천시 김유정로 1881|강원 춘천시 퇴계동 187-5|||||||뚜레쥬르 춘천퇴계점|(퇴계동)|||80802
뚜레쥬르|북삼휴랜드점|36.0715412|128.3403508|뚜레쥬르|054-956-7001||경북 칠곡군 북삼읍인평리 38|||||||뚜레쥬르 북삼휴랜드점||||80802
뚜레쥬르|분당미금점|37.3524000|127.1056726|뚜레쥬르|031-712-2977|경기도 성남시 분당구 정자일로 25|경기 성남시 분당구 금곡동 206호대덕프라자103호 |||||||뚜레쥬르 분당미금점|대덕프라자103호 (금곡동)|||80802
뚜레쥬르|대전한밭대점|36.3486954|127.2982762|뚜레쥬르|042-483-9090|대전광역시 유성구 학하중앙로 15|대전광역시 유성구 덕명동 591-8|||||||뚜레쥬르 대전한밭대점|(덕명동)|||80802
뚜레쥬르|송파솔렌시아점|37.4998192|127.1435122|뚜레쥬르|02-404-7440|서울특별시 송파구 마천로 234|서울 송파구 마천동 31-2|||||||뚜레쥬르 송파솔렌시아점|(마천동)|||80802
뚜레쥬르|남양주도심점|37.5779141|127.2257379|뚜레쥬르|031-576-1188|경기도 남양주시 와부읍 덕소로 269|경기 남양주시 와부읍 도곡1리 1058-3동성빌딩1015호1016호 |||||||뚜레쥬르 남양주도심점|1015호 1016호 (동성빌딩)|||80802
뚜레쥬르|광주동림점|35.1717038|126.8640941|뚜레쥬르|062-513-0404|광주광역시 서구 하남대로 654|광주광역시 서구 동천동 586번지1층104호 |||||||뚜레쥬르 광주동림점|1층 104호 (동천동)|||80802
뚜레쥬르|청주용정점|36.6295167|127.5169257|뚜레쥬르|043-256-0001|충청북도 청주시 상당구 용정로 30|충청북도 청주시 상당구 용정동 1136|||||||뚜레쥬르 청주용정점|(용정동)|||80802
뚜레쥬르|이천SK하이닉스점|37.2521023|127.4903060|뚜레쥬르|031-638-9988|경기도 이천시 부발읍 경충대로 2096-4|경기 이천시 부발읍 아미리 725-8|||||||뚜레쥬르 이천SK하이닉스점||||80802
뚜레쥬르|인천시청점|37.4572257|126.6995719|뚜레쥬르|032-425-6767|인천광역시 남동구 구월로 81|인천 남동구 간석동 749-9|||||||뚜레쥬르 인천시청점||||80802
뚜레쥬르|대전탄방중앙점|36.3464975|127.3915349|뚜레쥬르|042-368-0404|대전광역시 서구 문정로 110-1|대전광역시 서구 탄방동 833|||||||뚜레쥬르 대전탄방중앙점|(탄방동)|||80802
뚜레쥬르|원주단계이안점|37.3616973|127.9348598|뚜레쥬르|033-742-6407|강원도 원주시 모란1길 52|강원 원주시 단계동 1165|||||||뚜레쥬르 원주단계이안점|(단계동)|||80802
뚜레쥬르|남양주오남신우점|37.6792540|127.2093814|뚜레쥬르|031-574-7999|경기도 남양주시 오남읍 진건오남로512번길 4|경기도 남양주시 오남읍 오남리 476-10|||||||뚜레쥬르 남양주오남신우점|105 (동명프라자)|||80802
뚜레쥬르|수원원천점|37.2726717|127.0531889|뚜레쥬르|031-214-0990|경기도 수원시 영통구 매봉로 53|경기 수원시 영통구 매탄동 1194-1|||||||뚜레쥬르 수원원천점|(매탄동)|||80802
뚜레쥬르|서산호수공원점|36.7734671|126.4481341|뚜레쥬르|041-668-0301|충청남도 서산시 호수공원6로 42|충청남도 서산시 예천동 1269-2|||||||뚜레쥬르 서산호수공원점|1층 (예천동)|||80802
뚜레쥬르|양산석산점|35.3177087|129.0261828|뚜레쥬르|055-387-1510|경상남도 양산시 동면 금오16길 6|경남 양산시 동면석산리 1453-1|||||||뚜레쥬르 양산석산점||||80802
뚜레쥬르|대한서림점|37.4751531|126.6308015|뚜레쥬르|032-777-0335|인천광역시 중구 우현로 93-1|인천광역시 중구 인현동 21-3|||||||뚜레쥬르 대한서림점|(인현동)|||80802
뚜레쥬르|용산리첸시아점|37.5383556|126.9678941|뚜레쥬르|02-706-6600|서울특별시 용산구 백범로 341|서울 용산구 원효로1가 133-3리첸시아용산A블럭101호 |||||||뚜레쥬르 용산리첸시아점|블럭 101호 (원효로1가,리첸시아용산)|||80802
뚜레쥬르|영월하송점|37.1790164|128.4595813|뚜레쥬르|033-373-7233|강원도 영월군 영월읍 하송로 115|강원도 영월군 영월읍 하송리 386-4|||||||뚜레쥬르 영월하송점||||80802
뚜레쥬르|안양무궁화점|37.3832694|126.9595412|뚜레쥬르|031-387-7951|경기도 안양시 동안구 평촌대로 127|경기 안양시 동안구 호계동 1065번지중앙상가1층103호 , 104호 |||||||뚜레쥬르 안양무궁화점|중앙상가1층103호,104호 (호계동)|||80802
뚜레쥬르|김포양곡점|37.6563059|126.6229960|뚜레쥬르|031-984-0523|경기도 김포시 양촌읍 양곡1로 65|경기도 김포시 양촌읍 양곡리 443양곡프라자105호 |||||||뚜레쥬르 김포양곡점|105호 (양곡프라자)|||80802
뚜레쥬르|동두천송내점|37.8915117|127.0525167|뚜레쥬르|031-859-1114|경기도 동두천시 중앙로 112|경기 동두천시 지행동 718메인프라자1 |||||||뚜레쥬르 동두천송내점|1 (지행동,메인프라자)|||80802
