##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@모닝글로리
모닝글로리|천호점|||모닝글로리|02-477-4111~2|서울특별시 강동구 올림픽로71길 22|서울특별시 강동구 천호동 457-36|||||||모닝글로리 천호점|(천호동)|||90904
모닝글로리|수정점|||모닝글로리|051-466-2884|부산광역시 동구 중앙대로371번길 8|부산광역시 동구 수정동 1-117|||||||모닝글로리 수정점|(수정동)|||90904
모닝글로리|울산대점|||모닝글로리|052-247-0351|울산 남구 대학로55번길 19|울산 남구 무거동 564-22|||||||모닝글로리 울산대점|(무거동) 1층;1층|||90904
모닝글로리|광교/에듀타운점|||모닝글로리|031-217-0422|경기도 수원시 영통구 도청로17번길 40|경기도 수원시 영통구 이의동 1341-2|||||||모닝글로리 광교/에듀타운점|(이의동)|||90904
모닝글로리|수내/2호점|||모닝글로리|031-717-2101|경기도 성남시 분당구 내정로166번길 7-6|경기도 성남시 분당구 수내동 56|||||||모닝글로리 수내/2호점|코끼리상가 1층 90호 (수내동,파크타운대림아파트);파크타운대림아파트 코끼리상가 1층 90호|||90904
모닝글로리|공항점|||모닝글로리|02-2663-8788|서울 강서구 공항대로3길 34|서울 강서구 공항동 22-205|||||||모닝글로리 공항점|(공항동) 1층;1층|||90904
모닝글로리|오이도점|||모닝글로리|031-319-2488|경기도 시흥시 함송로14번길 13-13|경기도 시흥시 정왕동 1884-9|||||||모닝글로리 오이도점|101,102호 (정왕동,시화 연세빌딩);시화 연세빌딩 101,102호|||90904
모닝글로리|강남점|||모닝글로리|02-598-0400|서울특별시 서초구 강남대로 341|서울특별시 서초구 서초동 1329-8|||||||모닝글로리 강남점|1층 (서초동,삼원빌딩);삼원빌딩 1층|||90904
모닝글로리|가든파이브점|||모닝글로리|02-2157-5677~79|서울특별시 송파구 충민로 66|서울특별시 송파구 문정동 634|||||||모닝글로리 가든파이브점|L관 5066호 (문정동,가든파이브라이프);가든파이브라이프 L관 5066호|||90904
모닝글로리|진부점|||모닝글로리|033-336-8157|강원 평창군 진부면 청송로 96-1|강원 평창군 진부면 하진부리 152-1|||||||모닝글로리 진부점|1층;1층|||90904
모닝글로리|신내점|||모닝글로리|02-3422-0148|서울특별시 중랑구 봉화산로 194|서울특별시 중랑구 신내동 666|||||||모닝글로리 신내점|203호 (신내동,신아타운);신아타운 203호|||90904
모닝글로리|산곡4동점|||모닝글로리|032-513-7923|인천광역시 부평구 원적로416번길 20|인천광역시 부평구 산곡동 137-3|||||||모닝글로리 산곡4동점|상가내 (산곡동,부평산곡한신아파트);부평산곡한신아파트 상가내|||90904
모닝글로리|중계/2호점|||모닝글로리|02-939-7181|서울특별시 노원구 한글비석로5길 62|서울특별시 노원구 중계동 362-3|||||||모닝글로리 중계/2호점|상가 107호 (중계동,중계8단지주공아파트);중계8단지주공아파트 상가 107호|||90904
모닝글로리|장현점|||모닝글로리|031-435-1322|경기도 시흥시 시청로 74|경기도 시흥시 장현동 538-3|||||||모닝글로리 장현점|세재타운1층 101-2호 (장현동);세재타운1층 101-2호|||90904
모닝글로리|광운대점|||모닝글로리|02-918-2666|서울특별시 노원구 광운로 39|서울특별시 노원구 월계동 402-7|||||||모닝글로리 광운대점|(월계동)|||90904
모닝글로리|용강점|||모닝글로리|061-762-6754|전라남도 광양시 용강로 22|전라남도 광양시 광양읍 용강리 896-5|||||||모닝글로리 용강점|(광양읍)|||90904
모닝글로리|해남수성점|||모닝글로리|061-535-4200||전남 해남군 해남읍 수성리 204-7|||||||모닝글로리 해남수성점||||90904
모닝글로리|양재역점|||모닝글로리|02-574-0900|서울특별시 강남구 강남대로 238|서울특별시 강남구 도곡동 953-11|||||||모닝글로리 양재역점|B01호 (도곡동,스카이쏠라빌딩);스카이쏠라빌딩 B01호|||90904
모닝글로리|도림점|||모닝글로리|02-849-4674|서울특별시 영등포구 도신로29길 10|서울특별시 영등포구 도림동 117-27|||||||모닝글로리 도림점|(도림동)|||90904
모닝글로리|민락점|||모닝글로리|031-851-9512|경기도 의정부시 용현로159번길 14-9|경기도 의정부시 민락동 692-4|||||||모닝글로리 민락점|103~104호 (민락동);103~104호|||90904
모닝글로리|동백점|||모닝글로리|031-693-9561|경기도 용인시 기흥구 동백7로 83|경기도 용인시 기흥구 동백동 598-5|||||||모닝글로리 동백점|1층 (동백동,중앙프라자);중앙프라자 1층|||90904
모닝글로리|발산점|||모닝글로리|02-2662-4827|서울특별시 강서구 강서로47길 26|서울특별시 강서구 내발산동 680-7|||||||모닝글로리 발산점|(내발산동,프린시피아학원);프린시피아학원|||90904
모닝글로리|독산점|||모닝글로리|02-895-2605|서울특별시 금천구 독산로 126-1|서울특별시 금천구 시흥동 813-57|||||||모닝글로리 독산점|(시흥동)|||90904
모닝글로리|인덕원점|||모닝글로리|031-424-2324|경기도 안양시 동안구 학의로 390|경기도 안양시 동안구 평촌동 75-2|||||||모닝글로리 인덕원점|상가 118호 (평촌동,푸른마을대우아파트);푸른마을대우아파트 상가 118호|||90904
모닝글로리|반포자이점|||모닝글로리|070-8100-1115|서울특별시 서초구 신반포로 270|서울특별시 서초구 반포동 20-43|||||||모닝글로리 반포자이점|상가 지하1층 (반포동,반포자이아파트);반포자이아파트 상가 지하1층|||90904
모닝글로리|흥덕점|||모닝글로리|031-212-6374|경기도 용인시 기흥구 흥덕1로 101|경기도 용인시 기흥구 영덕동 986-9|||||||모닝글로리 흥덕점|104호 (영덕동,스타프라자);스타프라자 104호|||90904
모닝글로리|논현점|||모닝글로리|070-4184-7709|인천광역시 남동구 은봉로312번길 29-12|인천광역시 남동구 논현동 605-10|||||||모닝글로리 논현점|(논현동)|||90904
모닝글로리|노형점|||모닝글로리|064-743-6913|제주특별자치도 제주시 수덕로 44|제주특별자치도 제주시 노형동 2583-1|||||||모닝글로리 노형점|(노형동,뜨란채아파트);뜨란채아파트|||90904
