##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@탐앤탐스
탐앤탐스|영천(대구)휴게소|||탐앤탐스|없음|경상북도 영천시 임고면 운주로 791||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 영천(대구)휴게소||||80708
탐앤탐스|영천(포항)휴게소|||탐앤탐스|없음|경상북도 영천시 임고면 운주로 777||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 영천(포항)휴게소||||80708
탐앤탐스|예산(대전)휴게소|||탐앤탐스|없음|충청남도 예산군 신양면 당진영덕고속도로 34||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 예산(대전)휴게소|예산 휴게소|||80708
탐앤탐스|오리역점|||탐앤탐스|031-717-4565|경기도 성남시 분당구 성남대로 36||24시간;마이탐사용;와이파이존;주차가능||||||탐앤탐스 오리역점||||80708
탐앤탐스|오수(광양)휴게소|||탐앤탐스|없음|전라북도 임실군 오수면 오류3길 15-1||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 오수(광양)휴게소|오수 (하)휴게소|||80708
탐앤탐스|오수(전주)휴게소|||탐앤탐스|없음|전라북도 임실군 오수면 오류3길 15-1||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 오수(전주)휴게소|오수 (상)휴게소|||80708
탐앤탐스|오창(상)휴게소|||탐앤탐스|없음|충청북도 청주시 청원구 오창읍 중부고속도로 20||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 오창(상)휴게소|오창 휴게소|||80708
탐앤탐스|올림픽남문점|||탐앤탐스|02-419-4565|서울 송파구 위례성대로 52||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹||||||탐앤탐스 올림픽남문점|(방이동)|||80708
탐앤탐스|올림픽서린점|||탐앤탐스|02-487-5097|서울 강동구 강동대로 143-48||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 올림픽서린점|(성내동,파크뷰 진도)|||80708
탐앤탐스|왕산해수욕장점|||탐앤탐스|032-746-4159|인천광역시 중구 용유서로423번길 9-1||마이탐사용;와이파이존;테라스;주차가능||||||탐앤탐스 왕산해수욕장점|(을왕동) 1~3층|||80708
탐앤탐스|용산문배점|||탐앤탐스|02) 715-4565|서울특별시 용산구 백범로90길 26||B클래스;마이탐사용||||||탐앤탐스 용산문배점|(문배동,용산아크로타워)|||80708
탐앤탐스|용산아이파크몰점|||탐앤탐스|02-2012-0473|서울특별시 용산구 한강대로23길 55||마이탐사용;와이파이존;주차가능||||||탐앤탐스 용산아이파크몰점|(한강로3가) 서관 4층|||80708
탐앤탐스|용산전자랜드점|||탐앤탐스|02) 701-0902|서울특별시 용산구 청파로 74||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;BCPAY||||||탐앤탐스 용산전자랜드점|(한강로 3가,전자랜드)|||80708
탐앤탐스|용인구성점|||탐앤탐스|031-282-8676|경기도 용인시 기흥구 구성로 84||마이탐사용;와이파이존;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 용인구성점|1층 (언남동,상신빌딩)|||80708
탐앤탐스|용인중앙점|||탐앤탐스|031-322-7765|경기도 용인시 처인구 중부대로1353번길 1||B클래스;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 용인중앙점|(김량장동)|||80708
탐앤탐스|울산남외점|||탐앤탐스|052-296-1883|울산광역시 중구 남외2길 46||B클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 울산남외점|(남외동) 썬에이치에스티|||80708
탐앤탐스|울산달동점|||탐앤탐스|052-267-5561|울산광역시 남구 왕생로62번길 21||C클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 울산달동점||||80708
탐앤탐스|울산일산해수욕장점|||탐앤탐스|052-234-1737|울산광역시 동구 해수욕장10길 22||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 울산일산해수욕장점||||80708
탐앤탐스|울산자생한방병원점|||탐앤탐스|052-256-1633|울산광역시 남구 삼산로 51||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 울산자생한방병원점||||80708
탐앤탐스|울산호계점|||탐앤탐스|052-282-7823|울산광역시 북구 호계로 258||B클래스;마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 울산호계점||||80708
탐앤탐스|웅진플레이도시점|||탐앤탐스|032-327-3565|경기 부천시 원미구 상동 조마루로 2||마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 웅진플레이도시점||||80708
탐앤탐스|원주혁신점|||탐앤탐스|033-731-7927|강원도 원주시 세계로 3||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 원주혁신점|(반곡동)|||80708
탐앤탐스|율동공원/키즈점|||탐앤탐스|031-708-4565|경기 성남시 분당구 율동 문정로 138||와이파이존;주차가능;발레파킹||||||탐앤탐스 율동공원/키즈점||||80708
탐앤탐스|율동공원점|||탐앤탐스|031-8017-4565|경기 성남시 분당구 율동 문정로 138||24시간;마이탐사용;와이파이존;테라스;주차가능;발레파킹;흡연실설치||||||탐앤탐스 율동공원점||||80708
탐앤탐스|을지대점|||탐앤탐스|031-745-9494|경기도 성남시 중원구 산성대로 556||마이탐사용;와이파이존;BCPAY||||||탐앤탐스 을지대점|(은행동) 1층|||80708
탐앤탐스|을지로3가점|||탐앤탐스|02-2275-4565|서울 중구 마른내로 31||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 을지로3가점|D동|||80708
탐앤탐스|음성(통영)휴게소|||탐앤탐스|없음|충청북도 음성군 삼성면 중부고속도로 51||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 음성(통영)휴게소||||80708
탐앤탐스|응암점|||탐앤탐스|02-356-4565|서울특별시 은평구 은평로 103||A클래스;마이탐사용;와이파이존;테라스;주차가능;흡연실설치||||||탐앤탐스 응암점|(응암동,조이팰리스아파트) 1층 탐앤탐스|||80708
탐앤탐스|의정부/휴게소|||탐앤탐스|없음|경기도 의정부시 구리포천고속도로 19||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 의정부/휴게소|의정부 휴게소|||80708
탐앤탐스|의정부점|||탐앤탐스|031-821-0105|경기도 의정부시 행복로 33||C클래스;마이탐사용;와이파이존;비지니스룸;테라스;BCPAY||||||탐앤탐스 의정부점||||80708
탐앤탐스|이서(상)휴게소|||탐앤탐스|없음|전라북도 완주군 이서면 호남고속도로 162||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 이서(상)휴게소|이서 휴게소|||80708
탐앤탐스|이서(순천)휴게소|||탐앤탐스|없음|전라북도 완주군 이서면 호남고속도로 161||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 이서(순천)휴게소|이서휴게소|||80708
탐앤탐스|이천(상)휴게소|||탐앤탐스|없음|경기도 이천시 신둔면 서이천로 853번길 346-129||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 이천(상)휴게소|이천 (상)|||80708
탐앤탐스|이천점|||탐앤탐스|031-635-1771|경기도 이천시 이섭대천로 1203||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 이천점|(중리동)|||80708
탐앤탐스|이촌역점//|||탐앤탐스|070-7774-9887|서울 용산구 서빙고로 69||마이탐사용;와이파이존||||||탐앤탐스 이촌역점//|용산동5가 24-1 파크타워|||80708
탐앤탐스|인덕대점|||탐앤탐스|02-991-6640|서울 노원구 초안산로 12||마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 인덕대점|인덕대학교,연지스퀘어|||80708
탐앤탐스|인삼랜드(하)|||탐앤탐스|없음|충청남도 금산군 군북면 어필각로 300||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 인삼랜드(하)|인삼랜드 (하)휴게소|||80708
탐앤탐스|인천로얄호텔점|||탐앤탐스|032-426-4565|인천광역시 남동구 백범로 367||마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 인천로얄호텔점|(간석동) 로얄관광호텔 1층|||80708
탐앤탐스|인천서구청점|||탐앤탐스|032-562-3314|인천광역시 서구 탁옥로 55||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 인천서구청점||||80708
탐앤탐스|인천석남점|||탐앤탐스|032-715-7598|인천 서구 길주로75번길 30||A클래스;마이탐사용;와이파이존;비지니스룸||||||탐앤탐스 인천석남점||||80708
탐앤탐스|인천송도점|||탐앤탐스|032-833-7856|인천광역시 연수구 컨벤시아대로 69||B클래스;마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 인천송도점||||80708
탐앤탐스|인천신포점|||탐앤탐스|010-4750-2020|인천광역시 중구 개항로 31||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 인천신포점||||80708
탐앤탐스|인천연수점|||탐앤탐스|032-815-7856|인천광역시 연수구 청능대로113번길 43||A클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 인천연수점|(연수동)|||80708
탐앤탐스|인천인하대학교점|||탐앤탐스|032-872-3565|인천광역시 남구 인하로 81||A클래스;24시간;마이탐사용;와이파이존;비지니스룸||||||탐앤탐스 인천인하대학교점||||80708
탐앤탐스|인천주안점|||탐앤탐스|032-423-8899|인천광역시 미추홀구 석바위로 90||마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 인천주안점|뉴렉스텔|||80708
탐앤탐스|인천청라점|||탐앤탐스|070-5138-0721|인천광역시 서구 크리스탈로 78||마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 인천청라점|(경서동) 청라엘림존|||80708
탐앤탐스|일산레이킨스몰점|||탐앤탐스|031-915-4565|경기도 고양시 일산서구 호수로 817||B클래스;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 일산레이킨스몰점||||80708
탐앤탐스|일산화정점|||탐앤탐스|031-965-3496|경기도 고양시 덕양구 화중로104번길 28||마이탐사용;와이파이존;BCPAY||||||탐앤탐스 일산화정점|화정 씨네마플러스|||80708
탐앤탐스|일원점|||탐앤탐스|02-2226-4565|서울 강남구 개포로140길 30||A클래스;마이탐사용;와이파이존;BCPAY||||||탐앤탐스 일원점||||80708
탐앤탐스|입장(상)휴게소|||탐앤탐스|없음|충청남도 천안시 서북구 입장면 연곡길 407||마이탐사용;와이파이존;테라스;주차가능;흡연실설치||||||탐앤탐스 입장(상)휴게소|19동 1층|||80708
탐앤탐스|자유로/휴게소|||탐앤탐스|없음|경기도 파주시 자유로 2210||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 자유로/휴게소|자유로 휴게소|||80708
탐앤탐스|잠실새내역점|||탐앤탐스|02-420-4565|서울 송파구 올림픽로12길 5||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 잠실새내역점|(잠실동)정호빌딩|||80708
탐앤탐스|장안1호점|||탐앤탐스|02-2243-4560|서울 동대문구 장한로 85||24시간;마이탐사용;와이파이존;비지니스룸;테라스;흡연실설치||||||탐앤탐스 장안1호점|(장안동) 현대벤쳐빌|||80708
탐앤탐스|장한평역점|||탐앤탐스|02-2247-8899|서울 동대문구 장한로 20||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치;||||||탐앤탐스 장한평역점|(장안동)|||80708
탐앤탐스|장흥토요시장점|||탐앤탐스|061-864-5565|전라남도 장흥군 장흥읍 토요시장3길 10-1||A클래스;마이탐사용;와이파이존;테라스||||||탐앤탐스 장흥토요시장점||||80708
탐앤탐스|전주삼천점|||탐앤탐스|063-227-7990|전라북도 전주시 완산구 용리로 45||C클래스;마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 전주삼천점||||80708
탐앤탐스|전주서신점|||탐앤탐스|063-275-3766|전라북도 전주시 완산구 당산로 120||A클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 전주서신점||||80708
탐앤탐스|전주송천점|||탐앤탐스|063-272-5757|전라북도 전주시 덕진구 시천로 80||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 전주송천점||||80708
탐앤탐스|전주신시가지점|||탐앤탐스|063-236-7942|전라북도 전주시 완산구 우전로 208||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 전주신시가지점||||80708
탐앤탐스|전주아중점|||탐앤탐스|063-247-3555|전라북도 전주시 덕진구 건산로 275||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 전주아중점||||80708
탐앤탐스|전주에코시티점|||탐앤탐스|063-252-1445|전라북도 전주시 덕진구 세병2길 32-18||마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 전주에코시티점|트윈타워2|||80708
탐앤탐스|전주중앙점|||탐앤탐스|063-224-4985|전라북도 전주시 완산구 전주객사4길 74-50||C클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 전주중앙점||||80708
탐앤탐스|전주평화점|||탐앤탐스|063-236-5489|전라북도 전주시 완산구 모악로 4680||B클래스;마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 전주평화점||||80708
탐앤탐스|전주호성점|||탐앤탐스|063-243-2500|전라북도 전주시 덕진구 동부대로 803||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 전주호성점|(호성동1가) 104호 202호|||80708
탐앤탐스|정릉점|||탐앤탐스|02-910-7007|서울 성북구 보국문로 33||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 정릉점|(정릉동)|||80708
탐앤탐스|정안(상)휴게소|||탐앤탐스|없음|충청남도 공주시 정안면 논산천안고속도로 58||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 정안(상)휴게소||||80708
탐앤탐스|정안(하)휴게소|||탐앤탐스|없음|충청남도 공주시 정안면 논산천안고속도로 57||주차가능||||||탐앤탐스 정안(하)휴게소|정안 휴게소|||80708
탐앤탐스|정왕점|||탐앤탐스|031-431-7890|경기도 시흥시 정왕대로 230||B클래스;24시간;마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 정왕점|(정왕동)|||80708
탐앤탐스|정읍(상)휴게소|||탐앤탐스|없음|전북 정읍시 북면 하북1길 227-23||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 정읍(상)휴게소||||80708
탐앤탐스|정읍(하)휴게소|||탐앤탐스|없음|전라북도 정읍시 북면 정신로 135-69||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 정읍(하)휴게소|정읍 (하)휴게소|||80708
탐앤탐스|정읍점|||탐앤탐스|063-532-5610|전라북도 정읍시 중앙로 143||마이탐사용;와이파이존;비지니스룸;테라스;흡연실설치;BCPAY||||||탐앤탐스 정읍점||||80708
탐앤탐스|정자역점|||탐앤탐스|031-719-1090|경기도 성남시 분당구 성남대로331번길 3-3||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;주차가능;BCPAY||||||탐앤탐스 정자역점||||80708
탐앤탐스|정자카페거리점|||탐앤탐스|031-786-1357|경기도 성남시 분당구 정자일로 210||24시간;마이탐사용;와이파이존;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 정자카페거리점|(정자동,동양정자파라곤)|||80708
탐앤탐스|제주삼화지구|||탐앤탐스|064-753-8875|제주 제주시 건주로4길 6-4||마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 제주삼화지구||||80708
탐앤탐스|제주시청점|||탐앤탐스|064-752-1266|제주 제주시 중앙로 236||24시간;와이파이존;비지니스룸;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 제주시청점|(이도2동,문산빌딩)|||80708
탐앤탐스|제주아라점/|||탐앤탐스|064-748-8949|제주특별자치도 제주시 중앙로 490||마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 제주아라점/|(아라일동) 금영빌딩 A 동 1층 탐앤탐스|||80708
탐앤탐스|제주칠성점|||탐앤탐스|064-726-4396|제주특별자치도 제주시 중앙로7길 9||B클래스;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 제주칠성점||||80708
탐앤탐스|제천점|||탐앤탐스|043-642-2490||충청북도 제천시 하소동 79-8|마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 제천점|1층|||80708
탐앤탐스|조선대학교점|||탐앤탐스|062-413-1977|광주광역시 동구 필문대로273번길 30||마이탐사용;와이파이존;비지니스룸;흡연실설치||||||탐앤탐스 조선대학교점|(지산동) 30|||80708
탐앤탐스|종로5가점|||탐앤탐스|02-762-5207||서울 종로구 종로4가 193|A클래스;마이탐사용;와이파이존;비지니스룸;테라스;흡연실설치;BCPAY||||||탐앤탐스 종로5가점||||80708
탐앤탐스|종로본점|||탐앤탐스||서울특별시 종로구 종로14길 4||마이탐사용;와이파이존;비지니스룸;흡연실설치||||||탐앤탐스 종로본점|(관철동) 우미관빌딩|||80708
탐앤탐스|주암(순천)휴게소|||탐앤탐스|없음|전라남도 순천시 주암면 호남고속도로 23||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 주암(순천)휴게소|주암 휴게소|||80708
탐앤탐스|주암(천안)휴게소|||탐앤탐스|없음|전라남도 순천시 주암면 호남고속도로 24||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 주암(천안)휴게소|주암 휴게소|||80708
탐앤탐스|죽암(부산)휴게소|||탐앤탐스|없음|충청북도 청원군 현도면 경부고속도로 289||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 죽암(부산)휴게소||||80708
탐앤탐스|죽전(서울)휴게소|||탐앤탐스|없음|경기 용인시 수지구 경부고속도로 400||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 죽전(서울)휴게소|죽전 휴게소|||80708
탐앤탐스|중랑구청점|||탐앤탐스|02-3421-0726|서울특별시 중랑구 신내로14길 10||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 중랑구청점|(신내동) 신내로 14길 10 (신내동)|||80708
탐앤탐스|중앙대점|||탐앤탐스|02) 814-4565|서울특별시 동작구 흑석로 105||B클래스;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 중앙대점|탐앤탐스|||80708
탐앤탐스|진영(부산)휴게소|||탐앤탐스|없음|경상남도 김해시 진영읍 하계로 96번길 68||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 진영(부산)휴게소|진영휴게소|||80708
탐앤탐스|진영(순천)휴게소|||탐앤탐스|없음|경상남도 김해시 진영읍 하계로 96번길 94-4||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 진영(순천)휴게소|진영 휴게소|||80708
탐앤탐스|창동점|||탐앤탐스|070-4411-4138|서울 도봉구 노해로 341||A클래스;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 창동점||||80708
탐앤탐스|창원대방점|||탐앤탐스|055-289-1100|경상남도 창원시 성산구 가양로124번길 7||A클래스;마이탐사용;와이파이존;BCPAY||||||탐앤탐스 창원대방점|(대방동) 선린빌딩|||80708
탐앤탐스|창원명곡로터리점|||탐앤탐스|055-265-2249|경상남도 창원시 의창구 원이대로28번길 5||마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 창원명곡로터리점|O.K메디컬빌딩|||80708
탐앤탐스|창원북면점|||탐앤탐스|055-299-2249|경상남도 창원시 의창구 북면 단내로 771||A클래스;마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 창원북면점||||80708
탐앤탐스|창원상남점|||탐앤탐스|055-262-6311|경상남도 창원시 성산구 중앙대로 90||마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 창원상남점|(상남동) 디아트리에|||80708
탐앤탐스|천안(부산)휴게소|||탐앤탐스|없음|충청남도 천안시 동남구 수신면 성남로 793-40||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 천안(부산)휴게소||||80708
탐앤탐스|천안단국대호수점|||탐앤탐스|070-7576-1475|충청남도 천안시 동남구 단대로 119||와이파이존;주차가능||||||탐앤탐스 천안단국대호수점||||80708
탐앤탐스|천안두정점|||탐앤탐스|041-551-2110|충청남도 천안시 서북구 원두정2길 2||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 천안두정점||||80708
탐앤탐스|천안백석점|||탐앤탐스|041-552-6655|충청남도 천안시 서북구 백석3로 13-6||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 천안백석점||||80708
탐앤탐스|천안불당점|||탐앤탐스|041-565-7199|충청남도 천안시 서북구 불당34길 26||마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 천안불당점|(불당동) 엠타워|||80708
탐앤탐스|천안삼거리(서울)휴게소|||탐앤탐스|없음||충청남도 천안시 동남구 삼룡동 173-1|마이탐사용;와이파이존;테라스;주차가능;흡연실설치||||||탐앤탐스 천안삼거리(서울)휴게소||||80708
탐앤탐스|천안삼거리점|||탐앤탐스|041-584-2900|충청남도 천안시 동남구 청수12로 48||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능||||||탐앤탐스 천안삼거리점||||80708
탐앤탐스|천안에비뉴점|||탐앤탐스|041-569-3110|충청남도 천안시 서북구 서부대로 739||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹||||||탐앤탐스 천안에비뉴점||||80708
탐앤탐스|천안점|||탐앤탐스|041-566-1110|충청남도 천안시 동남구 만남로 58||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 천안점|(신부동)|||80708
탐앤탐스|천호로데오점|||탐앤탐스|02-485-4565|서울 강동구 천호동 천호대로157길 11||24시간;마이탐사용;와이파이존;흡연실설치;BCPAY||||||탐앤탐스 천호로데오점||||80708
탐앤탐스|청담2호점|||탐앤탐스|02-541-2630|서울 강남구 도산대로50길 12||C클래스;24시간;마이탐사용;와이파이존;테라스;주차가능;발레파킹||||||탐앤탐스 청담2호점|(논현동)|||80708
탐앤탐스|청담제이제이점|||탐앤탐스|02-548-8565|서울 강남구 선릉로153길 5||B클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;발레파킹||||||탐앤탐스 청담제이제이점|보성빌딩|||80708
탐앤탐스|청도(대구)휴게소|||탐앤탐스|없음|경북 청도군 청도읍 하지길 59-50||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 청도(대구)휴게소||||80708
탐앤탐스|청도(부산)휴게소|||탐앤탐스|없음|경북 청도군 청도읍 하지길 59-49||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 청도(부산)휴게소||||80708
탐앤탐스|청라지젤점|||탐앤탐스|032-568-9511|인천광역시 서구 청라에메랄드로 99||마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 청라지젤점|1층 13~15호 (연희동) 탐앤탐스|||80708
탐앤탐스|청원(상)|||탐앤탐스||충청북도 청주시 흥덕구 옥산면 경부고속도로 318||주차가능||||||탐앤탐스 청원(상)||||80708
탐앤탐스|청주(서울)휴게소|||탐앤탐스|없음|충청북도 청주시 흥덕구 옥산면 경부고속도로 318||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 청주(서울)휴게소|청주 휴게소|||80708
탐앤탐스|충주(양평)휴게소|||탐앤탐스|없음|충청북도 충주시 중앙탑면 중부내륙고속도로 230||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 충주(양평)휴게소|충주 휴게소|||80708
탐앤탐스|충주(하)휴게소|||탐앤탐스|없음|충청북도 충주시 중앙탑면 중부내륙고속도로 231||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 충주(하)휴게소|충주 (하)휴게소|||80708
탐앤탐스|칠곡(상)휴게소|||탐앤탐스|없음|경북 칠곡군 왜관읍 경부고속도로 158||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 칠곡(상)휴게소||||80708
탐앤탐스|칠곡(하)휴게소|||탐앤탐스||경상북도 칠곡군 왜관읍 경부고속도로 159||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 칠곡(하)휴게소||||80708
탐앤탐스|탄천(하)휴게소|||탐앤탐스|없음|충청남도 공주시 탄천면 논산천안고속도로 27||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 탄천(하)휴게소|탄천 휴게소|||80708
탐앤탐스|탐스커버리/건대점|||탐앤탐스|02-465-4565|서울시 광진구 아차산로 236||A클래스;24시간;마이탐사용;와이파이존;주차가능;발레파킹;BCPAY||||||탐앤탐스 탐스커버리/건대점||||80708
탐앤탐스|탐스커버리/광진화양점|||탐앤탐스|02-497-4565|서울 광진구 능동로13길 26||A클래스;24시간;마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 탐스커버리/광진화양점||||80708
탐앤탐스|탐스커버리/금천본점|||탐앤탐스|02-863-4565|서울 금천구 시흥대로 398||24시간;마이탐사용;와이파이존;비지니스룸;주차가능||||||탐앤탐스 탐스커버리/금천본점||||80708
탐앤탐스|탐스커버리/도산로점|||탐앤탐스|02-544-8990|서울시 강남구 논현로152길 37||B클래스;24시간;마이탐사용;와이파이존;테라스;주차가능;발레파킹||||||탐앤탐스 탐스커버리/도산로점|CNJ 빌딩|||80708
탐앤탐스|탐스커버리/동성로점|||탐앤탐스|053-253-4565|대구시 중구 동성로2길 35||B클래스;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 탐스커버리/동성로점||||80708
탐앤탐스|탐스커버리/아셈타워점|||탐앤탐스|02-517-4565|서울시 강남구 봉은사로 543||A클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 탐스커버리/아셈타워점||||80708
탐앤탐스|탐스커버리/전주점|||탐앤탐스|063-236-3565|전라북도 전주시 완산구 효자로 288||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스||||||탐앤탐스 탐스커버리/전주점||||80708
탐앤탐스|탐스커버리/중앙점|||탐앤탐스|051-254-7890|부산시 중구 광복로97번길 26-2||A클래스;마이탐사용;와이파이존;흡연실설치;BCPAY||||||탐앤탐스 탐스커버리/중앙점||||80708
탐앤탐스|탐스커버리/청담점|||탐앤탐스|02-511-5090|서울 강남구 도산대로89길 3||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스||||||탐앤탐스 탐스커버리/청담점||||80708
탐앤탐스|탐스커버리/화성행궁점|||탐앤탐스|031-245-4565|경기도 수원시 팔달구 정조로 820||A클래스;24시간;마이탐사용;와이파이존;주차가능;발레파킹;BCPAY||||||탐앤탐스 탐스커버리/화성행궁점||||80708
