##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@설빙
설빙|서울/홍대놀이터점|126.9229874|37.5524734|설빙|02-323-3288||서울 마포구 서교동 358-37||PM 12:00 ~ PM 11:30|||||설빙 서울/홍대놀이터점|2층|||80720
설빙|서울/사당점|126.9813747|37.4751106|설빙|02-3474-7150||서울 관악구 남현동 1061-23||am 10:30 ~ pm 10:30|||||설빙 서울/사당점|(크리스피크림 2층)|||80720
설빙|서울/신림점|126.9283686|37.483757|설빙|02-879-2080||서울특별시 관악구 신림본동 1640-1||11:00am ~ 11:00pm|||||설빙 서울/신림점|2층|||80720
설빙|서울/노원역점|127.0622445|37.6563775|설빙|02-952-8970|서울특별시 노원구 상계로 65|||11:30am ~ 11:30pm|||||설빙 서울/노원역점|현성빌딩 2층|||80720
설빙|서울/고대점|127.0292292|37.58567|설빙|070-8231-5157||서울특별시 성북구 안암동 5가 102-64||10:30am ~ 10:30pm|||||설빙 서울/고대점|2층|||80720
설빙|서울/가로수길점|127.0230391|37.5182088|설빙|02-540-3268|서울특별시 강남구 강남대로 152번길 45|||11:00am ~ 10:30pm|||||설빙 서울/가로수길점|2층|||80720
설빙|서울/중앙대점|126.960836|37.508200|설빙|02-821-1098|서울특별시 동작구 흑석로 101-10||||||||설빙 서울/중앙대점|2층 (흑석동)|||80720
설빙|서울/종각점|126.9856141|37.569974|설빙|02-732-6777||서울시 종로구 종로2가 84-1||am.10:30   pm.10:30|||||설빙 서울/종각점|2.3층|||80720
설빙|서울/인사점|126.986995|37.5722145|설빙|070-4227-2655||서울 종로구 인사동 39||am.10:30   pm.10:30|||||설빙 서울/인사점||||80720
설빙|서울/강남역점|127.0270102|37.5018948|설빙|02-6261-6801||서울시 강남구 역삼동 619-4||am.10:30   pm.10:30|||||설빙 서울/강남역점|장연빌딩 202호|||80720
설빙|세종시/세종점|127.249603|36.511416|설빙|044-866-5838|세종시 보듬3로 91|||am.11:00 ~ pm 11:00|||||설빙 세종시/세종점|해피라움4동 113호 209호|||80720
설빙|세종시/조치원역점|127.2971241|36.6022285|설빙|070-4190-9663||세종시 조치원읍 교리 26-4||평일 am 10:30 ~ pm 11:00  주말 am 10:30 ~ pm 11:30|||||설빙 세종시/조치원역점||||80720
설빙|울산/언양점|129.122375|35.565100|설빙|052-254-6780|언양읍 헌양길 84|||am 10:30 ~ pm 10:30|||||설빙 울산/언양점|2층|||80720
설빙|울산/덕신점|129.308252|35.436088|설빙|052-238-3844||울산시 울주군 온산읍 덕신리 572-29||am.11:00~pm.10:30|||||설빙 울산/덕신점||||80720
설빙|울산/호계점|129.3512168|35.6281808|설빙|052-295-7878||울산시 북구 호계동 258-16||am 12:30 ~ pm 10:30|||||설빙 울산/호계점||||80720
설빙|울산/일산점|128.6850403|35.242109|설빙|052-233-4859||울산시 동구 일산동 945||10:30am ~ 10:30pm|||||설빙 울산/일산점|테라스파크 C동 211~212호|||80720
설빙|울산/공업탑점|129.3085573|35.5312639|설빙|052-227-8813||울산 남구 신정동 1097-9||am.11:30   pm.11:30|||||설빙 울산/공업탑점||||80720
설빙|울산/병영점|129.3453693|35.5685493|설빙|052-292-8254||울산시 중구 남외동 483-11||am.10:30   pm.10:30|||||설빙 울산/병영점|스카이엠빌딩202호|||80720
설빙|울산/구영점|129.2408069|35.5743511|설빙|052-248-3457||울산시 울주군 범서읍 구영리 850-6||am.12:30   pm.10:30|||||설빙 울산/구영점|2층|||80720
설빙|울산/울산대점|129.2612986|35.5430566|설빙|052-903-4000||울산광역시 남구 무거동 630-18||am.12:00   pm.10:30|||||설빙 울산/울산대점|2층|||80720
설빙|울산/태화점|129.3000243|35.5511070|설빙|052-212-8812||울산 중구 태화동 593-1||am.10:30   pm.10:30|||||설빙 울산/태화점|2층|||80720
설빙|울산/성남점|129.012725|35.560174|설빙|052-248-6933||울산시 중구 성남동 219-77||am.10:30   pm.10:30|||||설빙 울산/성남점|KT울산 성남사옥2층|||80720
설빙|울산/삼산점|129.336608|35.54019|설빙|052-260-6933||울산시 남구 삼산동 1522-2||am.10:30   pm.10:30|||||설빙 울산/삼산점||||80720
설빙|송도/센트럴시티점|126.6499799664064|37.37422351370754|설빙|032-821-8882|송도국제대로 261||||||||설빙 송도/센트럴시티점|231동 209호|||80720
설빙|인천/만수3지구점|126.7380654|37.4431578|설빙|032-654-4096||만수동 1040-2||am11:00 ~ pm10:30|||||설빙 인천/만수3지구점|2층|||80720
설빙|인천/신현점|126.6726214|37.5184749|설빙|032- 583-5577|가정로 375|||am11:00 ~ pm11:00|||||설빙 인천/신현점|(신현동,금강아미움 206호)|||80720
설빙|인천/부평시장역점|126.7212717|37.4983687|설빙|032- 528-7115||부평1동 529-40||am10:30 ~ pm11:00|||||설빙 인천/부평시장역점|동아웰빙타운 206호|||80720
설빙|인천/검암점|126.6745139|37.5651368|설빙|032-565-3455||검암동 606-1||pm12:00 ~ pm11:00(주문마감 pm10:30)|||||설빙 인천/검암점|준암프라자 2층|||80720
설빙|인천/용현점|126.6372685|37.4530315|설빙|032-881-6163||용현동 622-121||pm 12:00 ~ pm 11:30|||||설빙 인천/용현점|122 2층|||80720
설빙|인천/가좌점|126.6813442|37.4945979|설빙|032-278-5050||가좌동 122-4||am 11:00~pm 11:30 (하절기5 10월)|||||설빙 인천/가좌점|우신프라자 2층|||80720
설빙|인천/영종도점|126.5605119|37.4857255|설빙|032-433-1111||인천 중구 중산동 1874-8||am 10:00 ~ pm 11:00|||||설빙 인천/영종도점|스카이메디컬프라자 2층|||80720
설빙|인천/만수1호점|126.7358665|37.461844|설빙|032-465-8818||인천 남동구 만수2동 68-11호 2층 ||am 12:00 ~ pm 11:00|||||설빙 인천/만수1호점||||80720
설빙|인천/신포점|126.6250604|37.4710624|설빙|032-777-9992||인천 중구 신포동 26-22||(평일) am 11:00 ~ pm 11:00 (주말) am 11:00 ~ am 12:00|||||설빙 인천/신포점|2~3층|||80720
설빙|인천/계양구청점|126.7371395|37.5383648|설빙|032-556-8588||인천 계양구 용종동 210-3||pm 12:00 ~ pm 10:30|||||설빙 인천/계양구청점|206~207호|||80720
설빙|인천/모래내시장점(구월동)|126.7186303|37.4520769|설빙|032-462-6123||인천 남동구 구월1동 1240||(평일)am 10:30 ~ pm 10:30 (주말)am 10:30 ~ pm 11:30|||||설빙 인천/모래내시장점(구월동)|우석빌딩 2층|||80720
설빙|인천/송도센트럴파크점|126.6401346|37.3951162|설빙|032-833-4292||인천 연수구 송도동 23-4||am 10:30 ~ pm 10:30|||||설빙 인천/송도센트럴파크점||||80720
설빙|인천/동인천점|126.63013|37.4747827|설빙|032-777-9949||인천 중구 인현동 27-26||평일 am 11:00 ~ pm 11:00 주말 am 11:00 ~ am 12:30|||||설빙 인천/동인천점||||80720
설빙|인천/삼산점|126.7358009|37.5082567|설빙|032-527-0120||인천광역시 부평구 삼산동 459-4||am 10:30 ~ pm 11:00|||||설빙 인천/삼산점|세원빌딩 201호|||80720
설빙|인천/논현점|126.7242584|37.4000571|설빙|032-441-0900||인천광역시 남동구 논현동 649-3||am 10:00 ~ pm 11:00|||||설빙 인천/논현점|아름다운 타워 2층|||80720
설빙|인천/인하대점|126.6573498|37.4515675|설빙|032-874-6770||인천시 남구 용현동 188-17||(평일)pm 12:00 ~ pm 11:00 (주말)am 11:00 ~ pm 11:00|||||설빙 인천/인하대점|2층|||80720
설빙|인천/구월2호점|126.7022154|37.4444986|설빙|032-426-7289||인천 남동구 구월동 1473||am 11:30 ~ pm 12:00|||||설빙 인천/구월2호점|201호|||80720
설빙|인천/송도포스코점|126.6495478|37.3923955|설빙|032-831-9010||인천광역시 연수구 송도동 3-31||am 10:00 ~ am 12:00|||||설빙 인천/송도포스코점|마린프라자 201호|||80720
설빙|인천/월미도점|126.596224|37.472235|설빙|032-777-5896|인천광역시 중구 월미문화로 71|||11:00am ~ 11:00pm|||||설빙 인천/월미도점|2층 (북성동1가,206호,207호)|||80720
설빙|인천/청라점|126.6529238|37.533476|설빙|032-562-6163||인천 서구 연희동 799-9||pm 12:00 ~ pm 10:30|||||설빙 인천/청라점|201,202호|||80720
설빙|인천/검단점|126.6686105|37.5968799|설빙|032-565-6425||인천 서구 마전동 636-1||am 12:00 ~ pm 10:30|||||설빙 인천/검단점|고성빌딩 2층|||80720
설빙|인천/주안점|126.6810629|37.4637907|설빙|032-433-8821|인천시 남구 주안로 102-1|||am 11:30 ~ am 12:00|||||설빙 인천/주안점|2층|||80720
설빙|인천연수청학점|126.6756747|37.4143321|설빙|032-816-3876||인천 연수구 청학동 503-4||am 10:30 ~ pm 10:30|||||설빙 인천연수청학점|2층|||80720
설빙|인천/문화의거리점|126.7249337|37.493119|설빙|032-511-1937||인천 부평구 부평동 193-7||am 10:30 ~ pm 10:30|||||설빙 인천/문화의거리점||||80720
설빙|인천/부평점|126.7251329|37.4915781|설빙|032-504-9949||인천시 부평구 부평동 159-8||10:00am ~ 11:00pm|||||설빙 인천/부평점|2층|||80720
설빙|인천/구월점|126.701738|37.445806|설빙|032-426-0006||인천 남동구 구월동 1457||11:00am ~ 11:00pm|||||설빙 인천/구월점|이노프라자 2층|||80720
설빙|인천/서창점|126.749579|37.424300|설빙|032-467-8997||인천 남동구 서창동 707-1||a.m 11:00 ~ p.m 11:00|||||설빙 인천/서창점|(서창남순환로 222) 센터프라자 205호|||80720
설빙|전남구례점|35.208423527813046|127.46436498415505|설빙|061-783-2100||구례읍 봉남리 220-6|||||||설빙 전남구례점||||80720
설빙|전남/순천연향점|127.5187633|34.951191|설빙|061-726-9800||연향동 1343-1||am 10:00 ~ pm 10:00|||||설빙 전남/순천연향점||||80720
설빙|전남/순천신대점|127.5493996|34.9342845|설빙|061-723-9484||전남 순천시 해룡면 신대리 1985||am 10:30 ~ pm 23:00 (주문마감 pm 10:30)|||||설빙 전남/순천신대점||||80720
설빙|전남/담양점|||설빙|061-382-3332|전라남도 담양군 담양읍 죽녹원로 90||||||||설빙 전남/담양점|2층|||80720
설빙|전남/해남점|126.5983393|34.572786|설빙|061-535-7070|전남 해남군 해남읍 군청길 11|||am 11:00 ~ pm 11:00|||||설빙 전남/해남점||||80720
설빙|전남/나주혁신도시점|126.7912815|35.020839|설빙|061-333-3213|전남 나주시 배맷 1길 50-204|||am 10:30 ~ pm 10:30|||||설빙 전남/나주혁신도시점|(빛가람동 혁신타워 2층)|||80720
설빙|전남/화순/만연점|126.9910834|35.0606408|설빙|061-373-2003||전남 화순군 화순읍 만연리 240-9||am 10:30 ~ pm 10:30|||||설빙 전남/화순/만연점||||80720
설빙|목포/중앙점|126.3840905|34.7915669|설빙|061-244-4412|전남 목포시 영산로 75번길 26-1|||am 11:00 ~ pm 10:00|||||설빙 목포/중앙점|2층|||80720
설빙|여수/교동점|127.7341829|34.7406843|설빙|061-666-2555||전남 여수시 교동 345||am 11:00 ~ pm 09:00(주문마감pm 08:30)|||||설빙 여수/교동점|2층|||80720
설빙|전남/무안도청점|126.4624538|34.8123163|설빙|061-282-7997||전남 무안군 삼향읍 남악리 2182||am 10:30 ~ pm 10:30|||||설빙 전남/무안도청점||||80720
설빙|목포/하당점|126.4346769|34.7968678|설빙|061-282-7717||전남 목포시 상동 1159-12||am 10:30 ~ pm 10:30|||||설빙 목포/하당점||||80720
설빙|전남/목포/장미꽃길점|126.4249032|34.8017639|설빙|061-281-4663|전남 목포시 상동 장미로 30|||am 10:30 ~ pm 10:30|||||설빙 전남/목포/장미꽃길점|(상동989-2번지)|||80720
설빙|광양/중마점|127.6963928|34.9365471|설빙|061-913-0039|전남 광양시 오류2길 6|||10:30am ~ 10:30pm|||||설빙 광양/중마점|(중동 1641번지 1층)|||80720
설빙|여수/여서점|127.703634|34.7526256|설빙|061-654-0099||전남 여수시 여서동 213-2||am.10:30   pm.10:30|||||설빙 여수/여서점||||80720
설빙|순천/법원점|127.5257267|34.9684808|설빙|061-727-4244||전남 순천시 왕지동 872-6||am. 10:30   pm. 10:30|||||설빙 순천/법원점|2층|||80720
설빙|여수/웅천점|127.6715670|34.7464610|설빙|061-682-1312||전남 여수시 웅천동 1699-1||am.10:30   pm. 10:30|||||설빙 여수/웅천점|2층|||80720
설빙|여수/학동점|127.6640293|34.7572796|설빙|061-692-2518||전남 여수시 학동 176-6||am.10:30   pm. 10:30|||||설빙 여수/학동점|1층|||80720
설빙|전남/순천대점|127.4850032|34.9687384|설빙|061-754-4244||전남 순천시 석현동 88-8||am.10:30   pm.10:30|||||설빙 전남/순천대점||||80720
설빙|김제/검산점|126.902677|35.800612|설빙|063-542-0333||검산동 1062-3||am 10:00 ~ pm 10:00|||||설빙 김제/검산점|2층|||80720
설빙|전북/군산미룡점|126.6864647|35.9451645|설빙|063-468-1801||전북 군산시 미룡동 879-1||am 10:00 ~ pm 11:00|||||설빙 전북/군산미룡점||||80720
설빙|전북/익산/모현점|126.9396265|35.9503866|설빙|063-837-3400||전북 익산시 모현동1가 874||am 11:00 ~ pm 10:00|||||설빙 전북/익산/모현점||||80720
설빙|전북/군산/미장점|126.7181737|35.9642759|설빙|063-468-0345||전북 군산시 수송동 850-5||am 10:30 ~ pm 11:00|||||설빙 전북/군산/미장점|(수송로 207) 2층|||80720
설빙|전북/남원/도통점|127.3951622|35.4156303|설빙|063-626-0723|전북남원시 용성로 202|||am 10:00 ~ pm 11:00|||||설빙 전북/남원/도통점||||80720
설빙|전북/전주혁신도시점|127.0588656|35.8375437|설빙|070-8812-3877||전북 전주시 완산구 중동 774-6||am 10:30 ~ pm 10:30|||||설빙 전북/전주혁신도시점||||80720
설빙|전주/송천점|127.1291987|35.8654175|설빙|063-274-6181||전북 전주시 덕진구 송천동2가 179-40||am 11:00 ~ pm 10:30|||||설빙 전주/송천점|백두산빌딩 2층|||80720
설빙|전주/인후점|127.1642112|35.8345248|설빙|063-241-9755|무상지로 83|||am 10:00 ~ pm 11:00|||||설빙 전주/인후점|2층 (인후동1가)|||80720
설빙|전북/정읍점|126.8528079|35.5664328|설빙|063-532-1300|전북 정읍시 중앙로 132|||am 10:30 ~ pm 10:30|||||설빙 전북/정읍점|(수성동),2층|||80720
설빙|전주/전북대점|127.1268771|35.8436689|설빙|063-271-3988||전북 전주시 덕진구 덕진동1가 1314-169||am 10:30 ~ pm 10:30|||||설빙 전주/전북대점||||80720
설빙|전주/평화점|127.1335119|35.7866774|설빙|063-221-1751||전북 전주시 완산구 평화동2가 894-2||am 10:30 ~ pm 10:30|||||설빙 전주/평화점|2층|||80720
설빙|전북/원광대점|126.9584325|35.9625227|설빙|063-837-1544||전북 익산시 신동 789-6||am 12:00 ~ pm 10:00|||||설빙 전북/원광대점|2층|||80720
설빙|군산/수송점|126.7160681|35.9678261|설빙|063-471-0980||수송동 827-11||am 10:30 ~ pm 10:30|||||설빙 군산/수송점|2층|||80720
설빙|군산/나운점|126.7043692|35.9646711|설빙|063-461-7555||전북 군산시 나운동 97-3||am 10:30 ~ pm 10:30|||||설빙 군산/나운점|에스트쇼핑몰 5동 103-104호|||80720
설빙|전주/서신동점|127.1207892|35.8319784|설빙|063-255-0077||전북 전주시 완산구 서신동 784-1||am 10:30 ~ pm 10:30|||||설빙 전주/서신동점||||80720
설빙|전북/고창점|126.711509|35.435626|설빙|063-563-8600|전라북도 고창군 고창읍 월곡로 46|||11:00am ~ 11:00pm|||||설빙 전북/고창점|1층|||80720
설빙|전주/한옥마을점|127.1523052|35.8170078|설빙|070-7799-8883||전북 전주시 완산구 풍남동 3가 36-15||am.10:30   pm.10:30|||||설빙 전주/한옥마을점||||80720
설빙|전주/객사점|127.1455702|35.8192971|설빙|070-7788-3307||전북 전주시 완산구 고사동 64-5||am.10:30   pm.10:30|||||설빙 전주/객사점||||80720
설빙|전주//효자점|127.1083573|35.8183035|설빙|063-221-3988||전북 전주시 완산구 효자동 3가 1527-8||am.10:30   pm.10:30|||||설빙 전주//효자점|2층|||80720
설빙|익산/영등점|126.9770023|35.9582548|설빙|063-838-0980||전북 익산시 영등동 857-1||am.10:30   pm.11:00|||||설빙 익산/영등점|예송빌딩 2층|||80720
설빙|제주/함덕점|126.6680639945032|33.54158050596055|설빙|064-783-6900|조천읍 신북로 543.||||||||설빙 제주/함덕점|2층|||80720
설빙|제주/제주대병원점|33.47201431755313|126.54529315333744|설빙|064-727-3399|중앙로 576||||||||설빙 제주/제주대병원점|2층 설빙|||80720
설빙|제주/칠성통점|126.525581|33.5138225|설빙|064-727-8808|관덕로 11길 8|||am11:00~ pm10:00|||||설빙 제주/칠성통점|(일도 일동)|||80720
설빙|제주/서귀포/서귀점|126.5640003|33.2476079|설빙|064-732-7797||제주도 서귀포시 서귀동 370-21||am 11:00 ~ pm 11:00|||||설빙 제주/서귀포/서귀점|2층 (제주도 서귀포시 이중섭로 4-1 2층)|||80720
설빙|제주/아라점|126.5422947|33.4922266|설빙|064-723-7879|박성내동길 3|||am 11:00 ~ pm 11:00|||||설빙 제주/아라점||||80720
설빙|신제주직영점|126.4902264|33.486197|설빙|070-4202-0080|제주특별자치도 제주시 신광로 65|||월~목 am 11:30 ~ pm 11:30 금토일 am 11:00 ~ pm 12 : 00|||||설빙 신제주직영점|(연동)|||80720
설빙|제주/시청점|126.5298973|33.4980188|설빙|064-702-0977||제주시 이도이동 1186-9||월~목 : pm 12:00 ~ pm 11:00  금~토 : pm 12:00 ~ am 12:00|||||설빙 제주/시청점|2층|||80720
설빙|충남/천안신부점|127.1559579|36.8177879|설빙|041-902-4242||신부동 459-3||am 11:00~ pm 11:00|||||설빙 충남/천안신부점|2층|||80720
설빙|충남/예산점|126.8345663|36.6946101|설빙|041-331-0088|충남 예산군 벚꽃로 155번길 20다올빌딩 |||동절기: am 11:00 ~ pm 10:30(주문마감 pm 10:00)|||||설빙 충남/예산점||||80720
설빙|충남/천안불당점|127.1095082|36.8116813|설빙|041-622-7989||충남 천안시 서북구 불당동 717||am 10:00 ~ pm 11:00|||||설빙 충남/천안불당점|1층|||80720
설빙|충남/보령대천점|126.594606|36.3501257|설빙|041-934-3349|충남 보령시 남대천로 35|||am 11:30 ~ pm 10:00(주문마감 pm 09:40)|||||설빙 충남/보령대천점|2,3층시|||80720
설빙|충남/논산점|127.0895097|36.2024883|설빙|041-735-4362||충남 논산시 취암동 1056-12||am 11:00 ~ pm 11:00|||||설빙 충남/논산점||||80720
설빙|충남/내포신도시점|126.680579|36.658019|설빙|041-634-0082|충남 홍성군 홍북면 청사로 150번길 19-11|||10:00am ~ 10:00pm|||||설빙 충남/내포신도시점||||80720
설빙|충남/천안/신방점|127.1278485|36.7890295|설빙|041-577-6003|충남 천안시 동남구 수곡 1길 8-11|||am 10:00 ~ am 1:00|||||설빙 충남/천안/신방점|2층|||80720
설빙|충남/홍성점|126.665326|36.6009261|설빙|041-631-8605||충남 홍성군 홍성읍 오관리 229-3||am 11:00 ~ pm 10:00|||||설빙 충남/홍성점||||80720
설빙|충남/아산탕정점|127.0588445|36.7985483|설빙|041-534-5565|충남 아산시 탕정면 탕정면로 14|||am 10:30 ~ pm 10:30 (2/1 ~ 2/20 휴점)|||||설빙 충남/아산탕정점|2층|||80720
설빙|충남/당진/읍내점|126.6386285|36.8912282|설빙|070-7794-0704||충남 당진시 읍내동 1055-1||pm 12:00 ~ pm 10:00(주문마감 pm09:00)|||||설빙 충남/당진/읍내점|트윈빌딩|||80720
설빙|충남/공주점|127.1413022|36.4729791|설빙|070-8726-1200||충남 공주시 신관동 537-28||am 10:30 ~ pm 10:30|||||설빙 충남/공주점|1층|||80720
설빙|충남/온양온천점|127.0027657|36.7821656|설빙|041-533-1523||충남 아산시 온천동 211-17||am 10:30 ~ pm 10:30|||||설빙 충남/온양온천점|2층|||80720
설빙|서산/호수공원점|126.4492186|36.7734914|설빙|041-663-0451||충남 서산시 예천동 1264-3||am 11:00 ~ pm 22:00(주문마감 pm09:30)|||||설빙 서산/호수공원점|2층|||80720
설빙|천안/쌍용점|127.1184267|36.798374|설빙|041-577-1120||충남 천안시 서북구 쌍용동 1492||10:30am ~ 10:30pm|||||설빙 천안/쌍용점|2층|||80720
설빙|청주/지웰시티점|127.42758626127792|36.641572279187265|설빙|-|대농로 48||||||||설빙 청주/지웰시티점|202호 (복대동,LK타워)|||80720
설빙|충북/서충주점|127.82562517394734|37.01685437487488|설빙|043-854-0042|중앙탑면 원앙9길 18-2||||||||설빙 충북/서충주점|203호|||80720
설빙|충북/청주분평점|127.4847416|36.6119219|설빙|043-293-5957||충북 청주시 흥덕구 분평동 246-9||am 10:00 ~ pm 10:00|||||설빙 충북/청주분평점||||80720
설빙|충북/청주/산남점|127.4690428|36.6114816|설빙|043-284-3059||충북 청주시 서원구 산남동 650||am 11:00 ~ pm 10:30|||||설빙 충북/청주/산남점|대운프라자 2층 201호|||80720
설빙|충북/청주/율량점|127.496956|36.6716912|설빙|043-212-1277||충북 청주시 상당구 주성동 348||am 10:30 ~ pm 10:30|||||설빙 충북/청주/율량점|2층|||80720
설빙|충북/청원/오창점|127.4235501|36.7162616|설빙|043-214-1035||충북 청원군 오창읍 양청리 752-1||am 10:30 ~ pm 10:30|||||설빙 충북/청원/오창점|201호|||80720
설빙|청주/충북대점|127.4602334|36.6332169|설빙|043-262-6888||충북 청주시 흥덕구 사창동 480||am 10:30 ~ pm 10:30|||||설빙 청주/충북대점|2~3층|||80720
설빙|충북제천/중앙점|128.2110814|37.1381719|설빙|043-643-3698||충북 제천시 중앙로1가 123||am 10:30 ~ pm 10:30|||||설빙 충북제천/중앙점||||80720
설빙|청주/금천점|127.505341|36.6318765|설빙|043-294-9004||충북 청주시 상당구 용담동 386||am 11:00 ~ am 12:00|||||설빙 청주/금천점|2층|||80720
설빙|충주/연수점|127.9398753|36.9833796|설빙|043-855-8288||충북 충주시 연수동 1515||am 10:30 ~ pm 10:30|||||설빙 충주/연수점|(갱고개로 140)|||80720
설빙|청주/가경터미널점|127.4296225|36.6253894|설빙|043-236-4007|충북 청주시 흥덕구 강서로 121|||am 10:30 ~ pm 10:30|||||설빙 청주/가경터미널점|(세솔타운 202호)|||80720
설빙|충주/성서점|127.9322314|36.970902|설빙|043-845-1995||충북 충주시 성서동 417||am.10:30   pm.10:30|||||설빙 충주/성서점|2층|||80720
설빙|충북/청주점|127.4890833|36.6329254|설빙|043-224-0334||충북 청주시 상당구 남문로2가 73-1||am.10:30   pm.10:30|||||설빙 충북/청주점|2층|||80720
