##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투썸플레이스
투썸플레이스|대전노은3지구점|||투썸플레이스|042-824-5509|대전 유성구 반석로 51|대전 유성구 반석동 308||월 금 08:00~23:30, 토,일 09:00~23:30|||||투썸플레이스 대전노은3지구점||||80714
투썸플레이스|전남녹동점|||투썸플레이스|061-843-8810|전남 고흥군 도양읍 우주항공로 54|전남 고흥군 도양읍 봉암리 2699-210||월~토:09:00~23:00, 일: 10:00~22:00|||||투썸플레이스 전남녹동점||||80714
투썸플레이스|동수원병원점|||투썸플레이스|031-215-2389|경기 수원시 팔달구 중부대로 165|경기 수원시 팔달구 우만2동 441||평일 07:30~20:00 / 주말 09:00~18:00|||||투썸플레이스 동수원병원점|동수원병원 1층|||80714
투썸플레이스|대구주얼리광장점|||투썸플레이스|053-255-5454|대구 중구 동성로 81-3|대구 중구 북성로1가 91-1||08:00 ~ 23:00|||||투썸플레이스 대구주얼리광장점||||80714
투썸플레이스|용산트윈시티점|||투썸플레이스|02-6222-3990|서울 용산구 한강대로 366|서울 용산구 동자동 56||월 금 07:00 20:00 / 토 09:00 17:00 / 일요일 휴점|||||투썸플레이스 용산트윈시티점||||80714
투썸플레이스|청주산남중앙점|||투썸플레이스|043-288-2830|충북 청주시 서원구 산미로 95|충북 청주시 서원구 산남동 47-3||08:30~24:00|||||투썸플레이스 청주산남중앙점||||80714
투썸플레이스|강남역중앙점|||투썸플레이스|02-558-1125|서울 강남구 테헤란로1길 16|서울 강남구 역삼동 818-15||월 토 9:00~24:00 / 일 9:00~23:00|||||투썸플레이스 강남역중앙점||||80714
투썸플레이스|아차산역점|||투썸플레이스|02-454-7789|서울 광진구 천호대로 642|서울 광진구 능동 256-12||8:00 ~ 23:30|||||투썸플레이스 아차산역점||||80714
투썸플레이스|용인상현점|||투썸플레이스|031-897-2233|경기 용인시 수지구 만현로 124|경기 용인시 수지구 상현동 251-3||월~일 8:00 ~ 24:00|||||투썸플레이스 용인상현점||||80714
투썸플레이스|대구옥포송해공원점|||투썸플레이스|053-617-6006|대구 달성군 옥포면 옥포로 305|대구 달성군 옥포면 기세리 673-1||10:00 ~ 23:00|||||투썸플레이스 대구옥포송해공원점||||80714
투썸플레이스|분당구미점|||투썸플레이스|031-717-8612|경기 성남시 분당구 미금로 39|경기 성남시 분당구 구미동 204-2||08:30~23:00 / 금,토 08:30~24:30|||||투썸플레이스 분당구미점|(로얄프라자 1층)|||80714
투썸플레이스|분당정자역점|||투썸플레이스|031-713-2655|경기 성남시 분당구 성남대로331번길 3-9|경기 성남시 분당구 정자동 156-2||월 목 08:00~24:00 / 금,토 08:00~24:30|||||투썸플레이스 분당정자역점|백궁프라자3,1층|||80714
투썸플레이스|고양삼송점|||투썸플레이스|02-371-2332|경기 고양시 덕양구 삼송로 94-22|경기 고양시 덕양구 삼송동 327-2||09:00~23:00|||||투썸플레이스 고양삼송점||||80714
투썸플레이스|가산대성디폴리스점|||투썸플레이스|02-861-8070|서울 금천구 서부샛길 606|서울 금천구 가산동 543-1||평일 7:30~21:30 / 토요일 8:00~15:00 / 일요일 휴무|||||투썸플레이스 가산대성디폴리스점||||80714
투썸플레이스|경산하양점|||투썸플레이스|053-627-2323|경북 경산시 하양읍 하양로 58|경북 경산시 하양읍 금락리 116-247||09:00 24:00|||||투썸플레이스 경산하양점||||80714
투썸플레이스|부산시청점|||투썸플레이스|051-868-9071|부산 연제구 시청로 6|부산 연제구 연산동 1361-7||09:00~23:00|||||투썸플레이스 부산시청점||||80714
투썸플레이스|인천원당점|||투썸플레이스|032-568-0845|인천 서구 원당대로 866|인천 서구 당하동 1028-13||09:30~23:00|||||투썸플레이스 인천원당점||||80714
투썸플레이스|진해여좌점|||투썸플레이스|055-542-0050|경남 창원시 진해구 충장로 147|경남 창원시 진해구 여좌동 797-1||월~토 08:00 ~ 23:00 / 일 08:00 ~ 21:30|||||투썸플레이스 진해여좌점||||80714
투썸플레이스|대구7호광장점|||투썸플레이스|053-651-9600|대구 달서구 달구벌대로344길 68|대구 달서구 두류동 497-29||일 목 09:00~24:00 / 토,일 09:00~ 02:00|||||투썸플레이스 대구7호광장점||||80714
투썸플레이스|충남태안점|||투썸플레이스|041-675-4127|충남 태안군 태안읍 정주내1길 4|충남 태안군 태안읍 남문리 18-1||평일:8:00~23:00 주말:9:00~23:00|||||투썸플레이스 충남태안점||||80714
투썸플레이스|대전노은역점|||투썸플레이스|042-822-9779|대전 유성구 은구비서로23번길 15|대전 유성구 지족동 910-10||월~목,일 09:00~24:00 / 금,토 09:00~25:00|||||투썸플레이스 대전노은역점||||80714
투썸플레이스|경희대점|||투썸플레이스|02-966-8526|서울 동대문구 경희대로 7-1|서울 동대문구 회기동 16-72||08:00~02:00|||||투썸플레이스 경희대점||||80714
투썸플레이스|전남대캠퍼스점|||투썸플레이스|070-4141-5333|광주 북구 용봉로 77|광주 북구 용봉동 300||09:00 22:00|||||투썸플레이스 전남대캠퍼스점|1층 용봉문화관|||80714
투썸플레이스|가재울엘가점|||투썸플레이스|02-303-0602|서울 서대문구 모래내로 151|서울 서대문구 남가좌동 387||08:00 ~ 23:00|||||투썸플레이스 가재울엘가점|DMC엘가APT|||80714
투썸플레이스|제주연북로점|||투썸플레이스|064-745-0866|제주 제주시 연북로 201|제주 제주시 오라2동 3162-2||08:00~22:00|||||투썸플레이스 제주연북로점||||80714
투썸플레이스|전주송천점|||투썸플레이스|063-251-3335|전북 전주시 덕진구 동부대로 1145|전북 전주시 덕진구 송천동2가 454-1||8시~24시|||||투썸플레이스 전주송천점||||80714
투썸플레이스|상왕십리역점|||투썸플레이스|02-2297-2323|서울 성동구 왕십리로 410|서울 성동구 하왕십리동 700||08:00~22:00|||||투썸플레이스 상왕십리역점|L동 B1층114호 센트라스|||80714
투썸플레이스|광화문역점|||투썸플레이스|02-720-2102|서울 중구 세종대로 135-9|서울 중구 태평로1가 62-3||토요일 9:00~21:30 / 일요일,공휴일 9:00~20:00|||||투썸플레이스 광화문역점||||80714
투썸플레이스|세종로데오점|||투썸플레이스|044-866-0747|세종 나성로 133-15|세종특별자치시 나성동 361-36||평일:9:00~21:00 / 주말:9:00~21:00|||||투썸플레이스 세종로데오점|(나성동,애플타워)|||80714
투썸플레이스|청라호수공원점|||투썸플레이스|032-563-9201|인천 서구 청라루비로 93|인천 서구 경서동 950-9||월 일: 09:00~22:30|||||투썸플레이스 청라호수공원점||||80714
투썸플레이스|금호하이리버점|||투썸플레이스|02-2256-0465|서울 성동구 금호로 105|서울 성동구 금호동2가 1217||08:30~23:00|||||투썸플레이스 금호하이리버점|자하3층 레미안 하이리버상가;래미안하이리버 상가동 B303호,B304호|||80714
투썸플레이스|대구삼성크리에이티브캠퍼스점|||투썸플레이스|053-355-2631|대구 북구 호암로 51|대구 북구 침산동 105-70||9:30 ~ 24:00|||||투썸플레이스 대구삼성크리에이티브캠퍼스점||||80714
투썸플레이스|쌍문중앙점|||투썸플레이스|02-991-2377|서울 도봉구 도봉로 482|서울 도봉구 창동 659-4||월~금 7:00~23:00 토,일 8:00 23:00|||||투썸플레이스 쌍문중앙점||||80714
투썸플레이스|인천서구청점|||투썸플레이스|032-567-2884|인천 서구 서곶로 300|인천 서구 심곡동 280-1||08:00~23:00|||||투썸플레이스 인천서구청점||||80714
투썸플레이스|북서울꿈의숲점|||투썸플레이스|02-542-7711|서울 강북구 월계로 183|서울 강북구 번동 105-1||평일,주말 9:00~24:00|||||투썸플레이스 북서울꿈의숲점|1층|||80714
투썸플레이스|김포DT점|||투썸플레이스|031-984-0515|경기 김포시 김포대로 1533|경기 김포시 장기동 15-7||07:00~23:00|||||투썸플레이스 김포DT점||||80714
투썸플레이스|군산수송점|||투썸플레이스|063-471-2624|전북 군산시 남수송3길 43|전북 군산시 수송동 822-8||08:30~24:00|||||투썸플레이스 군산수송점||||80714
투썸플레이스|양산CGV점|||투썸플레이스|055-372-1269|경남 양산시 물금읍 백호로 68|경남 양산시 물금읍 가촌리 1269-13||09:00   24:00|||||투썸플레이스 양산CGV점||||80714
투썸플레이스|부산장림점|||투썸플레이스|051-262-5061|부산 사하구 장림로 222|부산 사하구 장림동 198-1||09:00~22:30|||||투썸플레이스 부산장림점||||80714
투썸플레이스|남양주화도점|||투썸플레이스|031-594-5943|경기 남양주시 화도읍 수레로 1180|경기 남양주시 화도읍 창현리 646-7||평일,공휴일 07시~23시 / 금,토 07시~00시|||||투썸플레이스 남양주화도점||||80714
투썸플레이스|시흥스마트허브점|||투썸플레이스|031-497-4119|경기 시흥시 공단1대로 263|경기 시흥시 정왕동 1277-6||08:00~23:00|||||투썸플레이스 시흥스마트허브점|유호 엔시티 1층|||80714
투썸플레이스|경북도청점|||투썸플레이스|054-859-7737|경북 안동시 풍천면 천년숲서로 29|경북 안동시 풍천면 갈전리 1647||월~일 8:00 ~ 23:00|||||투썸플레이스 경북도청점||||80714
투썸플레이스|거제상동점|||투썸플레이스|055-635-0689|경남 거제시 상동5길 27|경남 거제시 상동동 208-2||09:00~23:00|||||투썸플레이스 거제상동점||||80714
투썸플레이스|대구세천점|||투썸플레이스|053-593-5091|대구 달성군 다사읍 세천로 109|대구 달성군 다사읍 세천리 1679-5||월~일 08:30 ~ 23:30|||||투썸플레이스 대구세천점||||80714
투썸플레이스|서산터미널점|||투썸플레이스|041-667-8903|충남 서산시 율지4로 5|충남 서산시 동문동 207-13||평일,주말: 10:00 ~ 22:00|||||투썸플레이스 서산터미널점||||80714
투썸플레이스|용인보정점|||투썸플레이스|031-897-1210|경기 용인시 기흥구 죽전로 53|경기 용인시 기흥구 보정동 1208-3||평일/주말 :  09시 00분 ~ 23:00|||||투썸플레이스 용인보정점||||80714
투썸플레이스|대전장대점|||투썸플레이스|042-825-7123|대전 유성구 유성대로 756|대전 유성구 장대동 273-1||08:00~24:00|||||투썸플레이스 대전장대점||||80714
투썸플레이스|동대구환승터미널점|||투썸플레이스|053-741-1568|대구 동구 동부로 149|대구 동구 신천동 329-3||09:00 ~  23:00|||||투썸플레이스 동대구환승터미널점||||80714
투썸플레이스|울산신선도원몰점|||투썸플레이스|052-916-0351|울산 북구 진장17길 10|울산 북구 진장동 705||10:00~22:00|||||투썸플레이스 울산신선도원몰점|3층;신선도원몰 3층|||80714
투썸플레이스|천안성정제일점|||투썸플레이스|041-572-1012|충남 천안시 서북구 쌍용대로 233|충남 천안시 성정동 1012||08:00~23:00 평일, 09:00~23:00 주말|||||투썸플레이스 천안성정제일점||||80714
투썸플레이스|용인기흥구청점|||투썸플레이스|031-693-6162|경기 용인시 기흥구 구갈로60번길 5-1|경기 용인시 기흥구 구갈동 352-1||08:30~24:00 연중무휴|||||투썸플레이스 용인기흥구청점||||80714
투썸플레이스|공주신관점|||투썸플레이스|041-881-2388|충남 공주시 흑수골길 34|충남 공주시 신관동 247-1||08:30~23:00|||||투썸플레이스 공주신관점||||80714
투썸플레이스|화순전남대병원점|||투썸플레이스|061-373-2163|전남 화순군 화순읍 서양로 322|전남 화순군 화순읍 일심리 158-2||월 금 08:00~22:00 / 토 일 09:00~18:00|||||투썸플레이스 화순전남대병원점||||80714
투썸플레이스|전주백제로점|||투썸플레이스|063-243-3739|전북 전주시 덕진구 백제대로 736|전북 전주시 덕진구 인후동2가 1558-2||9:00~23:00|||||투썸플레이스 전주백제로점||||80714
투썸플레이스|CJ헬로점|||투썸플레이스|02-6226-4226|서울 마포구 성암로 301|서울 마포구 상암동 1595||평일 07:00~20:00, 주말 휴업|||||투썸플레이스 CJ헬로점|상암 드림타워 6층;상암 드림타워 6층|||80714
투썸플레이스|파주운정가람점|||투썸플레이스|031-945-8870|경기 파주시 가람로 39|경기 파주시 와동동 1557-4||09:00~24:00|||||투썸플레이스 파주운정가람점||||80714
투썸플레이스|미사호수공원점|||투썸플레이스|031-792-4567|경기 하남시 미사강변중앙로 223|경기 하남시 망월동 1077||10:00 23:00|||||투썸플레이스 미사호수공원점||||80714
투썸플레이스|천안원랜드점|||투썸플레이스|041-554-1484|충남 천안시 서북구 음봉로 891|충남 천안시 서북구 백석동 604-19||08:00 ~ 23:00 평일 / 09:00 ~ 23:00 주말|||||투썸플레이스 천안원랜드점||||80714
투썸플레이스|구리돌다리점|||투썸플레이스|031-556-3151|경기 구리시 경춘로 223|경기 구리시 인창동 280-4||화 일 24시간 / 월요일 08:00 24:00|||||투썸플레이스 구리돌다리점||||80714
투썸플레이스|양산물금점|||투썸플레이스|055-362-0033|경남 양산시 물금읍 범어로 75|경남 양산시 물금읍 범어리 2712-12||09:00~23:30|||||투썸플레이스 양산물금점||||80714
투썸플레이스|앞산스카이타운점|||투썸플레이스|053-552-0010|대구 남구 앞산순환로 375|대구 남구 대명동 585-4||9:00 ~ 24:00|||||투썸플레이스 앞산스카이타운점||||80714
투썸플레이스|구로구청사거리점|||투썸플레이스|02-852-3431|서울 구로구 가마산로 250|서울 구로구 구로동 83-4||월~금 7:30~23:30 / 토,일 9:00~23:30|||||투썸플레이스 구로구청사거리점||||80714
투썸플레이스|안산성포점|||투썸플레이스|031-439-7004|경기 안산시 상록구 성포로 30|경기도 안산시 상록구 성포동 583-4||08:00 23:00|||||투썸플레이스 안산성포점||||80714
투썸플레이스|대전죽동점|||투썸플레이스|042-867-3700|대전 유성구 죽동로297번길 22|대전 유성구 죽동 707-4||09:00~23:00|||||투썸플레이스 대전죽동점||||80714
투썸플레이스|아산테크노밸리점|||투썸플레이스|041-532-3500|충남 아산시 둔포면 아산밸리중앙로 80-13|충남 아산시 둔포면 석곡리 1681||10:00~23:00|||||투썸플레이스 아산테크노밸리점||||80714
투썸플레이스|화성동탄신리점|||투썸플레이스|031-374-6255|경기 화성시 동탄대로14길 5-67|경기 화성시 오산동 458-5||평일/주말 :  10:00 ~ 23:00|||||투썸플레이스 화성동탄신리점||||80714
투썸플레이스|합정역점|||투썸플레이스|02-323-0026|서울 마포구 독막로 5|서울 마포구 합정동 414-3||월 목,일 08:00~24:00 / 금,토 08:00~26:00|||||투썸플레이스 합정역점||||80714
투썸플레이스|대구이곡점|||투썸플레이스|053-582-7080|대구 달서구 성서로 375|대구 달서구 이곡동 1000-267||월 일 09:00~23:00|||||투썸플레이스 대구이곡점||||80714
투썸플레이스|일산벨라시타점|||투썸플레이스|031-849-6675|경기 고양시 일산동구 강송로 33|경기 고양시 일산동구 백석동 1237||07:30 ~ 23:00 평일 , 주말 , 공휴일|||||투썸플레이스 일산벨라시타점||||80714
투썸플레이스|광주농성점|||투썸플레이스|070-8808-4398|광주 서구 죽봉대로 15|광주 서구 화정동 179-50||월 토 09:00~22:00 / 일 09:00~21:00|||||투썸플레이스 광주농성점||||80714
투썸플레이스|파주교하점|||투썸플레이스|031-949-2127|경기 파주시 청석로 264|경기 파주시 파주읍 동패동 1696-1||월~금 08:00~23:00 / 토~일 08:00~24:00|||||투썸플레이스 파주교하점||||80714
투썸플레이스|광주금호점|||투썸플레이스|062-373-5522|광주 서구 금화로 67|광주 서구 금호동 250-13||월 금 08:30~24:00 / 토,일 09:00~24:00|||||투썸플레이스 광주금호점||||80714
투썸플레이스|화성남양점|||투썸플레이스|031-355-2733|경기 화성시 남양읍 역골로 29-24|경기 화성시 남양읍 2073-2||평일 8:00~23:30 / 주말 9:00~23:30|||||투썸플레이스 화성남양점||||80714
투썸플레이스|강서송정역점|||투썸플레이스|02-2666-9337|서울 강서구 공항대로 30|서울 강서구 공항동 53-9||8:00~23:00|||||투썸플레이스 강서송정역점||||80714
투썸플레이스|아산신정호수점|||투썸플레이스|041-548-6007|충남 아산시 신정로 498|충남 아산시 기산동 12-9||09:00 ~ 23:00 평일, 주말|||||투썸플레이스 아산신정호수점||||80714
투썸플레이스|당진CGV점|||투썸플레이스|041-352-8408|충남 당진시 북문로1길 35-16|충청남도 당진시 읍내동 1517||09:00~23:00|||||투썸플레이스 당진CGV점||||80714
투썸플레이스|신내홈플러스점|||투썸플레이스|02-3421-5087|서울 중랑구 신내로 201|서울 중랑구 신내동 645||10:00 ~ 23:30|||||투썸플레이스 신내홈플러스점||||80714
투썸플레이스|천안쌍용점|||투썸플레이스|041-575-4054|충남 천안시 서북구 서부대로 396|충청남도 천안시 서북구 쌍용동 1131||09:00 ~ 24:00 평일, 주말|||||투썸플레이스 천안쌍용점||||80714
투썸플레이스|경산중방점|||투썸플레이스|053-815-0404|경북 경산시 강변동로 250-1|경북 경산시 중방동 223-3||10:00 ~ 23:30|||||투썸플레이스 경산중방점||||80714
투썸플레이스|중랑역점|||투썸플레이스|02-493-5258|서울 중랑구 망우로 202|서울 중랑구 상봉동 130-166||09:00 ~ 24:00|||||투썸플레이스 중랑역점|2층|||80714
투썸플레이스|CGV의정부태흥점|||투썸플레이스|02-1544-1122|경기 의정부시 시민로 80|경기 의정부시 의정부동 494||영화상영시간|||||투썸플레이스 CGV의정부태흥점|15층 (의정부동);센트럴타워 15층|||80714
투썸플레이스|제주루마인점|||투썸플레이스|064-782-5239|제주 제주시 구좌읍 해맞이해안로 2498|제주 제주시 구좌읍 종달리 624||09:30 ~ 21:00|||||투썸플레이스 제주루마인점||||80714
투썸플레이스|청주성화점|||투썸플레이스|043-237-6500|충북 청주시 서원구 서부로 1346|충북 청주시 서원구 성화동 720||10:00 ~ 24:00|||||투썸플레이스 청주성화점||||80714
투썸플레이스|신세계DF명동점|||투썸플레이스|02-3789-2377|서울 중구 퇴계로 77|서울 중구 충무로1가 52||09:00 ~ 20:30|||||투썸플레이스 신세계DF명동점|11층;신세계면세점 11층|||80714
투썸플레이스|잠실롯데점|||투썸플레이스|02-2143-1457|서울 송파구 올림픽로 240|서울 송파구 잠실동 40-1||08:30~22:30|||||투썸플레이스 잠실롯데점||||80714
투썸플레이스|울산간절곶점|||투썸플레이스|052-239-3012|울산 울주군 서생면 간절곶 1길 30-18|울산 울주군 서생면 대송리 산115||일,월,수,목 10:00~23:30 / 금,토 10:00~24:00 / 매주 화요일 정기휴무|||||투썸플레이스 울산간절곶점||||80714
투썸플레이스|청주율량좋은점|||투썸플레이스|043-212-5202|충북 청주시 청원구 1순환로 130|충북 청주시 상당구 율량동 2074||10:00 ~ 24:00|||||투썸플레이스 청주율량좋은점||||80714
투썸플레이스|평택팽성점|||투썸플레이스|031-691-9767|경기 평택시 팽성읍 팽성송화로 153|경기 평택시 팽성읍 송화리 787-1||주중 08:00 ~ 23:00 / 주말 09:00 ~ 23:00|||||투썸플레이스 평택팽성점||||80714
투썸플레이스|구미금오산점|||투썸플레이스|054-456-5352|경북 구미시 금오산로 339|경북 구미시 남통동 253||10:00 ~ 23:00|||||투썸플레이스 구미금오산점||||80714
투썸플레이스|묵동자이점|||투썸플레이스|02-949-1222|서울 중랑구 동일로 932|서울 중랑구 묵동 170-1||8:30~24:00|||||투썸플레이스 묵동자이점||||80714
투썸플레이스|양산증산점|||투썸플레이스|055-363-3179|경남 양산시 물금읍 야리로 112|경남 양산시 물금읍 가촌리 1300-1||09:30 ~ 23:00|||||투썸플레이스 양산증산점|1층 101호|||80714
투썸플레이스|목포북항점|||투썸플레이스|061-277-3500|전남 목포시 원산중앙로 7|전남 목포시 산정동 1753||10:00~24:00|||||투썸플레이스 목포북항점|(101호)|||80714
투썸플레이스|부천역로데오점|||투썸플레이스|032-657-7955|경기 부천시 부일로 454|경기 부천시 원미구 심곡동 383-15||08:00 ~ 02:00 [새벽]|||||투썸플레이스 부천역로데오점|한림빌딩 1층|||80714
투썸플레이스|건대스타시티점|||투썸플레이스|02-3436-4541|서울 광진구 능동로 90|서울 광진구 자양동 227-342||일 목 07:30~23:00 / 금, 토 07:30~23:30|||||투썸플레이스 건대스타시티점||||80714
투썸플레이스|왕십리역점|||투썸플레이스|02-2200-1088|서울 성동구 왕십리광장로 17|서울 성동구 행당동 168-151||평일 09:00~23:00 / 금,토 09:00~24:00|||||투썸플레이스 왕십리역점|민자역사 5층|||80714
투썸플레이스|동래CGV점|||투썸플레이스|051-558-2383|부산 동래구 중앙대로 1523|부산 동래구 온천동 153-8||08:00 ~ 24:00|||||투썸플레이스 동래CGV점|6층;(6층,CGV매표소 앞)|||80714
투썸플레이스|영천시청점|||투썸플레이스|054-333-3223|경북 영천시 충효로 60|경북 영천시 문외동 258-5||09:00 ~ 24:00|||||투썸플레이스 영천시청점||||80714
투썸플레이스|강원홍천점|||투썸플레이스|033-433-5641|강원 홍천군 홍천읍 신장대로 62|강원 홍천군 홍천읍 신장대리 77-3||8:00~23:00|||||투썸플레이스 강원홍천점||||80714
투썸플레이스|방학역점|||투썸플레이스|02-954-7799|서울 도봉구 도봉로 696|서울 도봉구 방학동 706-7||월 금 09:00~23:00 / 주말 09:00~24:00|||||투썸플레이스 방학역점||||80714
투썸플레이스|광주도산점|||투썸플레이스|062-941-2388|광주 광산구 송도로 160|광주 광산구 도산동 773-3||09:00~23:00|||||투썸플레이스 광주도산점||||80714
투썸플레이스|창원귀산점|||투썸플레이스|055-266-2022|경남 창원시 성산구 삼귀로 167|경남 창원시 귀곡동 717-1||10:00~02:00[새벽]|||||투썸플레이스 창원귀산점||||80714
투썸플레이스|군포당동점|||투썸플레이스|031-391-0373|경기 군포시 용호2로 63-8|경기 군포시 군포2동 (당동) 871-3||평일 07:30~24:00 / 주말 08:00~24:00|||||투썸플레이스 군포당동점|1층|||80714
투썸플레이스|강릉안목해변점|||투썸플레이스|033-653-7337|강원 강릉시 창해로14번길 6|강원 강릉시 견소동 287-43||10:00~24:00|||||투썸플레이스 강릉안목해변점||||80714
투썸플레이스|인천호구포역점|||투썸플레이스|032-435-8993|인천 남동구 논현로 26번길 12|인천 남동구 논현동 646-1||09:00 ~ 24:00|||||투썸플레이스 인천호구포역점|1층|||80714
투썸플레이스|코엑스몰점|||투썸플레이스|02-6002-1029|서울 강남구 영동대로 513|서울 강남구 삼성동 159||10:30 ~ 22:00|||||투썸플레이스 코엑스몰점|코엑스 B1;코엑스몰 B1층 (호수 H113)|||80714
투썸플레이스|개롱역점|||투썸플레이스|02-430-0230|서울 송파구 동남로 240|서울 송파구 가락동 166-6||08:30~23:00|||||투썸플레이스 개롱역점||||80714
투썸플레이스|광주첨단쌍암점|||투썸플레이스|062-974-2280|광주 광산구 임방울대로826번길 25|광주 광산구 쌍암동 694-27||09:00~24:00|||||투썸플레이스 광주첨단쌍암점||||80714
투썸플레이스|울산전하점|||투썸플레이스|052-251-0604|울산광역시 동구 방어진순환도로 783|울산 동구 전하2동 621-3||월 토 09시~24시 / 일 09시~23시|||||투썸플레이스 울산전하점|세정빌딩 1층|||80714
투썸플레이스|대구운암지점|||투썸플레이스|053-324-2232|대구 북구 구암로 232|대구 북구 구암동 831-7||09:00 ~ 24:00|||||투썸플레이스 대구운암지점||||80714
투썸플레이스|의정부민락중앙점|||투썸플레이스|031-851-2321|경기 의정부시 오목로205번길 21|경기 의정부시 민락동 812-3||월 토 8:00~24:30 / 일 9:00~24:00|||||투썸플레이스 의정부민락중앙점|골든프라자 3차 (민락2지구)|||80714
투썸플레이스|광양생태공원점|||투썸플레이스|061-795-2113|전남 광양시 마장1길 4|전남 광양시 중동 1734||09:00~23:00|||||투썸플레이스 광양생태공원점||||80714
투썸플레이스|신방화역점|||투썸플레이스|02-2662-7880|서울 강서구 방화대로 294|서울 강서구 마곡동 739-1||08:00~23:00|||||투썸플레이스 신방화역점|마곡더블유타워;마곡W타워 1층|||80714
투썸플레이스|답십리사거리점|||투썸플레이스|070-8880-8526|서울 동대문구 답십리로 150|서울 동대문구 답십리동 246-23||09:00~23:30|||||투썸플레이스 답십리사거리점|(답십리사거리 인근)|||80714
투썸플레이스|대전괴정점|||투썸플레이스|042-536-0117|대전 서구 도솔로388번길 8|대전 서구 괴정동 423-22||10:00~02:00[새벽]|||||투썸플레이스 대전괴정점||||80714
투썸플레이스|부산서면메디컬점|||투썸플레이스|051-817-1701|부산 부산진구 가야대로 777|부산 부산진구 부전동 486-12||일 목 09시~22시 30분 / 금 토 09시~23시 30분|||||투썸플레이스 부산서면메디컬점||||80714
투썸플레이스|파주시청사거리점|||투썸플레이스|031-947-3932|경기 파주시 중앙로 256|경기 파주시 금촌동 769-14||08:00 ~ 23:00|||||투썸플레이스 파주시청사거리점|101호|||80714
투썸플레이스|인천가좌점|||투썸플레이스|032-572-3477|인천 서구 건지로 375|인천 서구 가좌동 89-2||09:00~23:00|||||투썸플레이스 인천가좌점||||80714
투썸플레이스|오산궐동점|||투썸플레이스|031-378-8581|경기 오산시 대호로 93|경기 오산시 궐동 680-5||09:30~01:00 / 4월~10월 중 금,토 09:30~02:00|||||투썸플레이스 오산궐동점||||80714
투썸플레이스|사가정역점|||투썸플레이스|02-433-4024|서울 중랑구 면목로 301|서울 중랑구 면목동 633-9||월~금 08:00~23:00 / 토,일 08:00~24:00|||||투썸플레이스 사가정역점||||80714
투썸플레이스|신촌현대점|||투썸플레이스|02-322-4546|서울 서대문구 연세로5길 32|서울 서대문구 창천동 62-4||월 일: 8:30~24:00|||||투썸플레이스 신촌현대점||||80714
투썸플레이스|해운대이비스점|||투썸플레이스|051-747-0880|부산 해운대구 해운대해변로237번길 16|부산 해운대구 우동 629-1||월 목 08:00~22:00 / 금 일, 공휴일 08:00~23:00|||||투썸플레이스 해운대이비스점||||80714
투썸플레이스|광주용봉점|||투썸플레이스|062-512-5666|광주 북구 설죽로 195|광주 북구 용봉동 1402-3||09:00~24:00|||||투썸플레이스 광주용봉점||||80714
투썸플레이스|광주화정점|||투썸플레이스|062-369-9300|광주 서구 금화로 383번길 10|광주 서구 화정동 965||08:00~23:00|||||투썸플레이스 광주화정점||||80714
투썸플레이스|천안통정점|||투썸플레이스|041-574-2020|충남 천안시 동남구 신방통정로 44|충남 천안시 동남구 신방동 521-1||월 금 9:00 ~ 22:30 / 토,일 10:00 ~ 22:30|||||투썸플레이스 천안통정점||||80714
투썸플레이스|시흥대야점|||투썸플레이스|031-435-0020|경기 시흥시 비둘기공원7길 54|경기 시흥시 대야동 541-14||일 목 08:00~23:00 / 금,토 08:00~23:30|||||투썸플레이스 시흥대야점||||80714
투썸플레이스|원주혁신도시점|||투썸플레이스|033-747-0300|강원 원주시 양지로 68|강원 원주시 반곡동 1897-1||월~일 09:00~23:00|||||투썸플레이스 원주혁신도시점||||80714
투썸플레이스|구미상모사곡점|||투썸플레이스|054-464-0119|경북 구미시 상사서로 164|경북 구미시 사곡동 675-2||09:00~02:00|||||투썸플레이스 구미상모사곡점|(사곡동)|||80714
투썸플레이스|부산대연혁신점|||투썸플레이스|051-612-2655|부산 남구 수영로325번길 26|부산 남구 대연동 93-6||09:00   24:00|||||투썸플레이스 부산대연혁신점||||80714
투썸플레이스|여수성산공원점|||투썸플레이스|061-684-7272|전남 여수시 성산로 42|전남 여수시 화장동 761-1||08:30~22:30|||||투썸플레이스 여수성산공원점||||80714
투썸플레이스|김제터미널점|||투썸플레이스|063-545-7307|전북 김제시 동서로 256|전북 김제시 요촌동 52-1||10:00~23:00|||||투썸플레이스 김제터미널점|두영빌딩 1층|||80714
투썸플레이스|양산통도사점|||투썸플레이스|055-372-2270|경남 양산시 하북면 통도사로 45|경남 양산시 하북면 순지리 616-15||09:00   23:30|||||투썸플레이스 양산통도사점||||80714
투썸플레이스|길병원암센터점|||투썸플레이스|032-422-4168|인천 남동구 남동대로 783|인천 남동구 구월동 1141-8||07:30 ~ 21:00|||||투썸플레이스 길병원암센터점|길병원암센터 1층 로비|||80714
