##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@스타벅스
스타벅스|인천공항출국점|126.455889|37.450189|스타벅스|032-743-8260|인천광역시 중구 공항로 271|인천광역시 중구 운서동 2851|에스프레소초이스;외화결제;공항내;지하철인접||||||스타벅스 인천공항출국점|(운서동) 인천국제공항역 3층 FB P5 26;인천국제공항역 3층 FB P5 26|||80702
스타벅스|인천공항랜드점|126.452879|37.446784|스타벅스|032-743-8257|인천광역시 중구 공항로 272|인천광역시 중구 운서동 인천국제공항여객터미널 지하1층 2-40-02구역 |에스프레소초이스;외화결제;공항내;지하철인접||||||스타벅스 인천공항랜드점|(운서동) 인천공항|||80702
스타벅스|대전한남대DT점|127.423310|36.358490|스타벅스|042-626-3462|대전광역시 대덕구 한밭대로 1122|대전광역시 대덕구 중리동 231-10|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대전한남대DT점|(중리동)|||80702
스타벅스|대전IC/DT점|127.444318|36.354628|스타벅스|042-621-9985|대전광역시 대덕구 동서대로 1776|대전광역시 대덕구 비래동 555-15|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대전IC/DT점|(비래동)|||80702
스타벅스|대전신탄진DT점|127.41998309999997|36.44866030000001|스타벅스|042-933-3234|대전광역시 대덕구 대덕대로 1544|대전광역시 대덕구 석봉동 309-10|드라이브스루;에스프레소초이스;주차;콜드브루커피;터미널/기차역||||||스타벅스 대전신탄진DT점|(석봉동)|||80702
스타벅스|대전송촌점|127.437812|36.366313|스타벅스|042-625-8671|대전광역시 대덕구 송촌북로36번길 36|대전광역시 대덕구 송촌동 459-1|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전송촌점|1층 (송촌동);1층|||80702
스타벅스|대전판암DT점|127.453623|36.317013|스타벅스|042-283-3477|대전광역시 동구 옥천로 118|대전광역시 동구 판암동 450|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대전판암DT점|(판암동)|||80702
스타벅스|대전스타일마켓점|127.43662219999999|36.3502842|스타벅스|042-615-1461|대전광역시 동구 동서대로 1689|대전광역시 동구 용전동 63-3|에스프레소초이스;주차;콜드브루커피;입점;터미널/기차역||||||스타벅스 대전스타일마켓점|2층 (용전동);2층|||80702
스타벅스|대전가오점|127.4561304|36.3070199|스타벅스|042-285-7448|대전광역시 동구 동구청로 101|대전광역시 동구 가오동 604|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 대전가오점|(가오동)|||80702
스타벅스|대전터미널점|127.438064|36.349905|스타벅스|042-622-8578|대전광역시 동구 동서대로1695번길 4|대전광역시 동구 용전동 68-21|에스프레소초이스;콜드브루커피;현금없는매장;터미널/기차역||||||스타벅스 대전터미널점|(용전동)|||80702
스타벅스|대전정부청사역점|127.382495|36.358410|스타벅스|042-482-3626|대전광역시 서구 한밭대로 755|대전광역시 서구 둔산동 948|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전정부청사역점|(둔산동);삼성생명|||80702
스타벅스|대전건양대병원점|127.340876|36.307280|스타벅스|042-542-3634|대전광역시 서구 관저동로 170|대전광역시 서구 관저동 1896|에스프레소초이스;주차;콜드브루커피;현금없는매장;병원||||||스타벅스 대전건양대병원점|(관저동)1층;건양 타워|||80702
스타벅스|대전탄방역점|127.385313|36.343242|스타벅스|042-484-3593|대전광역시 서구 문정로2번길 95|대전광역시 서구 탄방동 673|에스프레소초이스;주차;콜드브루커피;현금없는매장;병원;지하철인접||||||스타벅스 대전탄방역점|(탄방동);주안빌딩|||80702
스타벅스|대전복수점|127.378240|36.298345|스타벅스|042-583-3547|대전광역시 서구 복수남로 28|대전광역시 서구 복수동 610|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전복수점|(복수동)|||80702
스타벅스|대전둔산남로점|127.388665|36.348893|스타벅스|042-485-3466|대전광역시 서구 둔산남로 100|대전광역시 서구 탄방동 724|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전둔산남로점|(탄방동)|||80702
스타벅스|대전둔산로점|127.377273|36.354233|스타벅스|042-488-3291|대전광역시 서구 대덕대로241번길 35|대전광역시 서구 둔산동 996|에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 대전둔산로점|(둔산동)|||80702
스타벅스|대전법원점|127.387437|36.353315|스타벅스|042-471-3293|대전광역시 서구 둔산로123번길 43|대전광역시 서구 둔산동 1397|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전법원점|(둔산동);KD빌딩 103호|||80702
스타벅스|대전가수원DT점|127.348941|36.303755|스타벅스|042-542-3241|대전광역시 서구 계백로 1128|대전광역시 서구 가수원동 655-20|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대전가수원DT점|(가수원동);스타벅스|||80702
스타벅스|대전수침교DT점|127.39672889999997|36.3349683|스타벅스|042-524-8926|대전광역시 서구 계룡로 692|대전광역시 서구 용문동 250-3|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대전수침교DT점|(용문동)|||80702
스타벅스|대전관저점|127.337762|36.2986969|스타벅스|042-542-9824|대전광역시 서구 관저로 142|대전광역시 서구 관저동 1515|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 대전관저점|(관저동)|||80702
스타벅스|대전대덕로점|127.380591|36.353466|스타벅스|042-482-9811|대전광역시 서구 대덕대로234번길 18|대전광역시 서구 둔산동 1355|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전대덕로점|(둔산동)|||80702
스타벅스|대전목원대점|127.3385400|36.3318521|스타벅스|042-826-1815|대전광역시 서구 동서대로 682|대전광역시 서구 도안동 849|에스프레소초이스;주차;콜드브루커피;현금없는매장;대학가||||||스타벅스 대전목원대점|(도안동)|||80702
스타벅스|대전둔산점|127.3772612|36.3502188|스타벅스|042-482-9791|대전광역시 서구 대덕대로 189|대전광역시 서구 둔산동 1046|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전둔산점|(둔산동)|||80702
스타벅스|대전만년점|127.382002|36.367606|스타벅스|042-486-7836|대전광역시 서구 만년로 81|대전광역시 서구 만년동 333|에스프레소초이스;주차;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 대전만년점|(만년동)|||80702
스타벅스|대전시청사거리점|127.383509|36.348036|스타벅스|042-488-6778|대전광역시 서구 둔산남로 50|대전광역시 서구 탄방동 587|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전시청사거리점|(탄방동)|||80702
스타벅스|대전월평점|127.377288|36.361008|스타벅스|042-482-7598|대전광역시 서구 청사로123번길 25|대전광역시 서구 월평동 279|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전월평점|(월평동)|||80702
스타벅스|둔산은하수점|127.3777879|36.3529477|스타벅스|042-487-8306|대전광역시 서구 둔산로31번길 28|대전광역시 서구 둔산동 1010|에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 둔산은하수점|금정빌딩 1층 (둔산동);금정빌딩 1층|||80702
스타벅스|대전탄방점|127.38788750000003|36.3463971|스타벅스|042-471-6284|대전광역시 서구 문정로 78|대전광역시 서구 탄방동 748|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전탄방점|정우빌딩 1층 (탄방동);정우빌딩 1층|||80702
스타벅스|대전시청역점|127.3895116|36.35098154|스타벅스|042-485-8251|대전광역시 서구 둔산로 142|대전광역시 서구 둔산동 1487|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전시청역점|(둔산동)|||80702
스타벅스|대전호텔점|127.387649|36.358982|스타벅스|042-489-8357|대전광역시 서구 둔산중로134번길 13|대전광역시 서구 둔산동 922|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 대전호텔점|둔산관광호텔 (둔산동);둔산관광호텔|||80702
스타벅스|월평트레이더스점|127.36299469999994|36.3576398|스타벅스|042-471-9408|대전광역시 서구 한밭대로 580|대전광역시 서구 월평동 510|에스프레소초이스;주차;콜드브루커피;입점;지하철인접||||||스타벅스 월평트레이더스점|(월평동)|||80702
스타벅스|대전도안DT점|127.339981|36.351462|스타벅스|042-823-6343|대전광역시 유성구 도안대로 573|대전광역시 유성구 봉명동 555-3|드라이브스루;에스프레소초이스;주차;콜드브루커피;나이트로콜드브루커피||||||스타벅스 대전도안DT점|(봉명동)|||80702
스타벅스|대전장대점|127.336261|36.361969|스타벅스|042-823-3492|대전광역시 유성구 유성대로 781|대전광역시 유성구 장대동 331-1|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전장대점|(장대동)|||80702
스타벅스|대전유성구청점|127.357705|36.362206|스타벅스|042-864-3352|대전광역시 유성구 어은로 42|대전광역시 유성구 어은동 115-3|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전유성구청점|(어은동)|||80702
스타벅스|대전지족점|127.3175549|36.38720540000001|스타벅스|042-826-7987|대전광역시 유성구 지족로 373|대전광역시 유성구 지족동 984-5|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전지족점|(지족동)|||80702
스타벅스|대전유성점|127.3395544|36.3545222|스타벅스|042-824-8913|대전광역시 유성구 온천서로 2|대전광역시 유성구 봉명동 446-8|에스프레소초이스;주차;콜드브루커피;터미널/기차역;지하철인접||||||스타벅스 대전유성점|(봉명동);446-9|||80702
스타벅스|대전전민점|127.40052530000002|36.39943969999999|스타벅스|042-861-8963|대전광역시 유성구 유성대로 1722|대전광역시 유성구 전민동 303-1|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대전전민점|(전민동);( 1층)|||80702
스타벅스|대전관평동점|127.39263|36.4255141|스타벅스|042-934-9870|대전광역시 유성구 태크노중앙로 68|대전광역시 유성구 관평동 958|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 대전관평동점|1~3층|||80702
스타벅스|대전엑스포점|127.3904691|36.3763115|스타벅스|042-867-8873|대전광역시 유성구 엑스포로 97번길 40|대전광역시 유성구 도룡동 4-20|에스프레소초이스;주차;콜드브루커피;현금없는매장;입점||||||스타벅스 대전엑스포점||||80702
스타벅스|대전노은점|127.319446|36.373444|스타벅스|042-826-9686|대전광역시 유성구 은구비남로33번길 26|대전광역시 유성구 지족동 907-3|스타벅스리저브;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전노은점|1~2층 (지족동);1~ 2층|||80702
스타벅스|충남대정문점|127.34464|36.36066|스타벅스|042-824-8763|대전광역시 유성구 대학로 82|대전광역시 유성구 궁동 482-7|에스프레소초이스;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 충남대정문점|(궁동)|||80702
스타벅스|대전테크노밸리점|127.389441|36.424826|스타벅스|042-931-8522|대전광역시 유성구 테크노4로 105|대전광역시 유성구 관평동 937|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 대전테크노밸리점|(관평동);938번지|||80702
스타벅스|대전대사DT점|127.417463|36.318823|스타벅스|042-223-3328|대전광역시 중구 계룡로 949|대전광역시 중구 대사동 248-296|드라이브스루;에스프레소초이스;주차;콜드브루커피;병원;지하철인접||||||스타벅스 대전대사DT점|(대사동)|||80702
스타벅스|대전태평점|127.393417|36.323298|스타벅스|042-524-3326|대전광역시 중구 태평로 71|대전광역시 중구 태평동 395-1|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 대전태평점|(태평동);삼부프라자|||80702
스타벅스|대전유천DT점|127.3982383|36.3182966|스타벅스|042-582-3213|대전광역시 중구 계백로 1604|대전광역시 중구 유천동 185-3|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대전유천DT점|(유천동)|||80702
스타벅스|대전중앙로역점|127.426603|36.327962|스타벅스|042-226-8735|대전광역시 중구 대종로 486|대전광역시 중구 은행동 149|스타벅스리저브;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대전중앙로역점|(은행동)|||80702
스타벅스|대전세이1층점|127.40852|36.320476|스타벅스|042-221-8596|대전광역시 중구 계백로 1700|대전광역시 중구 문화동 1-16번지외 4필지 세이백화점 신관 |에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 대전세이1층점|외 4필지 세이백화점 신관 (문화동)|||80702
스타벅스|은행동점|127.4276569|36.32907873|스타벅스|042-253-5910|대전광역시 중구 중앙로 164|대전광역시 중구 은행동 48-14|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 은행동점|(은행동)|||80702
스타벅스|대전세이점|127.408522|36.320472|스타벅스|042-252-8327|대전광역시 중구 계백로 1700|대전광역시 중구 문화동 1-16|에스프레소초이스;주차;콜드브루커피;입점;지하철인접||||||스타벅스 대전세이점|5층 (문화동);5층|||80702
스타벅스|금정구청DT점|129.092964|35.238784|스타벅스|051-583-3497|부산광역시 금정구 중앙대로 1730|부산광역시 금정구 부곡동 217-2|드라이브스루;에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 금정구청DT점|(부곡동)|||80702
스타벅스|온천장역DT점|129.086560|35.224006|스타벅스|051-583-3424|부산광역시 금정구 식물원로 13|부산광역시 금정구 장전동 607-6|드라이브스루;에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 온천장역DT점|(장전동)|||80702
스타벅스|부산외대점|129.0847552|35.2640133|스타벅스|051-515-8906|부산광역시 금정구 금샘로 459|부산광역시 금정구 남산동 992-7|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 부산외대점||||80702
스타벅스|부산대정문점|129.084565|35.232107|스타벅스|051-514-9770|부산광역시 금정구 부산대학로64번길 12|부산광역시 금정구 장전동 401-13|에스프레소초이스;콜드브루커피;현금없는매장;대학가||||||스타벅스 부산대정문점|(장전동)|||80702
스타벅스|부산대역점|129.088165|35.230722|스타벅스|051-583-8609|부산광역시 금정구 장전로12번길 64|부산광역시 금정구 장전동 414-39|에스프레소초이스;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 부산대역점|1~4층 (장전동);1~4층|||80702
스타벅스|부산대점|129.0866474|35.2306157|스타벅스|051-517-1794|부산광역시 금정구 금정로68번길 2|부산광역시 금정구 장전동 310-3|에스프레소초이스;콜드브루커피;대학가;지하철인접||||||스타벅스 부산대점|건우빌딩 (장전동);건우빌딩|||80702
스타벅스|금정이마트점|129.090774|35.250184|스타벅스|051-514-8412|부산광역시 금정구 중앙대로1841번길 24|부산광역시 금정구 구서동 368|에스프레소초이스;주차;콜드브루커피;입점;지하철인접||||||스타벅스 금정이마트점|(구서동)|||80702
스타벅스|용호동W스퀘어점|129.113248|35.134025|스타벅스|051-611-3604|부산광역시 남구 분포로 145|부산광역시 남구 용호동 954외3필지 더블유스퀘어동 1019호 , 1020호 , 1021호 , 2011호 , 2012호 |에스프레소초이스;콜드브루커피;현금없는매장;입점||||||스타벅스 용호동W스퀘어점|(용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호|||80702
스타벅스|동명대DT점|129.099223|35.123153|스타벅스|051-611-4335|부산광역시 남구 신선로 423|부산광역시 남구 용당동 532-26|드라이브스루;주차;콜드브루커피;대학가||||||스타벅스 동명대DT점|(용당동)|||80702
스타벅스|BIFC/Mall점|129.06594129999996|35.1470479|스타벅스|051-633-8916|부산광역시 남구 문현금융로 40|부산광역시 남구 문현동 1229-2|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 BIFC/Mall점|(문현동) 부산국제금융센터|||80702
스타벅스|대연힐스테이트점|129.104247|35.140143|스타벅스|051-623-7863|부산광역시 남구 수영로 345|부산광역시 남구 대연동 1858|에스프레소초이스;주차;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 대연힐스테이트점|대연힐스테이트 115동 121호|||80702
스타벅스|부산대연역점|129.093041|35.135032|스타벅스|051-621-5676|부산광역시 남구 수영로 240-1|부산광역시 남구 대연동 1740-1|에스프레소초이스;콜드브루커피;현금없는매장;병원;지하철인접||||||스타벅스 부산대연역점|1층 (대연동);1층|||80702
스타벅스|경성대점|129.1009316|35.13742382|스타벅스|051-610-1898|부산광역시 남구 수영로 312|부산광역시 남구 대연동 55-1|에스프레소초이스;주차;콜드브루커피;대학가;지하철인접||||||스타벅스 경성대점|(대연동)|||80702
스타벅스|범일교차로점|129.0639376|35.1377843|스타벅스|051-639-8839|부산광역시 동구 조방로 4|부산광역시 동구 범일동 828-9|스타벅스리저브;콜드브루커피;현금없는매장||||||스타벅스 범일교차로점|(범일동);부산상록회관 (상록회관)|||80702
스타벅스|부산역점|129.0407837|35.11631935|스타벅스|051-463-6511|부산광역시 동구 중앙대로 216|부산광역시 동구 초량동 1199-9|에스프레소초이스;콜드브루커피;현금없는매장;터미널/기차역;지하철인접||||||스타벅스 부산역점|(초량동)|||80702
스타벅스|서면중앙대로R점|129.0596228|35.1530083|스타벅스|051-804-3768|부산광역시 부산진구 중앙대로 672|부산광역시 부산진구 부전동 227-2|스타벅스리저브;주차;콜드브루커피;나이트로콜드브루커피;지하철인접||||||스타벅스 서면중앙대로R점|(부전동) 1층 2층;서면피에스타 1층 2층|||80702
스타벅스|서면로R점|129.057651|35.155255|스타벅스|051-804-3601|부산광역시 부산진구 서면로 49-1|부산광역시 부산진구 부전동 517-24|스타벅스리저브;콜드브루커피;나이트로콜드브루커피;병원;지하철인접||||||스타벅스 서면로R점|(부전동);517-25|||80702
스타벅스|서면NC점|129.063029|35.157036|스타벅스|051-794-7401|부산광역시 부산진구 동천로 92|부산광역시 부산진구 전포동 668-1|에스프레소초이스;주차;콜드브루커피;입점;지하철인접||||||스타벅스 서면NC점|(전포동) NC백화점 1층;NC백화점 1층|||80702
스타벅스|양정역점|129.06926269999997|35.1700743|스타벅스|051-865-8975|부산광역시 부산진구 중앙대로 894|부산광역시 부산진구 양정동 363-1|에스프레소초이스;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 양정역점|(양정동)|||80702
스타벅스|동의대역점|129.036202|35.155057|스타벅스|051-892-4260|부산광역시 부산진구 가야대로 589|부산광역시 부산진구 가야동 82-16|에스프레소초이스;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 동의대역점|(가야제1동)|||80702
스타벅스|부산개금역점|129.0226067|35.152899|스타벅스|051-897-7852|부산광역시 부산진구 가야대로 462|부산광역시 부산진구 개금동 177-289|에스프레소초이스;콜드브루커피;현금없는매장;병원;지하철인접||||||스타벅스 부산개금역점|(개금동);SH빌딩 지상 1층|||80702
스타벅스|서면전포역점|129.063631|35.154345|스타벅스|051-809-6828|부산광역시 부산진구 전포대로199번길 27|부산광역시 부산진구 전포동 691-2|에스프레소초이스;콜드브루커피;현금없는매장;터미널/기차역;지하철인접||||||스타벅스 서면전포역점|(전포동)|||80702
스타벅스|부산서면중앙로점|129.058883|35.155521|스타벅스|051-806-8677|부산광역시 부산진구 중앙대로 701|부산광역시 부산진구 부전동 255-11|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 부산서면중앙로점|1~3층 (부전동);1~3층|||80702
스타벅스|서면서전로점|129.061744|35.157995|스타벅스|051-807-8723|부산광역시 부산진구 서전로 19|부산광역시 부산진구 부전동 143-5|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 서면서전로점|(부전동)|||80702
스타벅스|부산서면점|129.061562|35.154098|스타벅스|051-817-8638|부산광역시 부산진구 중앙대로692번길 46-10|부산광역시 부산진구 부전동 219-3|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 부산서면점|(부전동)|||80702
스타벅스|서면역점|129.05999229999998|35.1579735|스타벅스|051-805-8307|부산광역시 부산진구 서전로 1|부산광역시 부산진구 부전동 139-3|에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 서면역점|(부전동)|||80702
스타벅스|부전역점|129.061933|35.16183|스타벅스|051-930-1705|부산광역시 부산진구 중앙대로 777|부산광역시 부산진구 부전동 573-7|에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 부전역점|서면호텔 복합시설1,2층 (부전동);서면호텔 복합시설1,2층|||80702
스타벅스|서면센트럴스퀘어점|129.061139|35.15151|스타벅스|051-807-8423|부산광역시 부산진구 중앙대로666번길 50|부산광역시 부산진구 부전동 537-9|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 서면센트럴스퀘어점|(부전동)|||80702
스타벅스|서면메디컬거리점|129.05740949999995|35.157961|스타벅스|051-806-8568|부산광역시 부산진구 가야대로 783-1|부산광역시 부산진구 부전동 486-20|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 서면메디컬거리점|1층 (부전동);1층|||80702
스타벅스|서면일번가점|129.057306|35.152955|스타벅스|051-803-8554|부산광역시 부산진구 서면로 25|부산광역시 부산진구 부전동 522-4|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 서면일번가점|(부전동)|||80702
스타벅스|서면중앙점|129.058076|35.156863|스타벅스|051-805-8367|부산광역시 부산진구 서면로68번길 1|부산광역시 부산진구 부전동 257-42|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 서면중앙점|(부전동)|||80702
스타벅스|서면트레이더스점|129.052684|35.163918|스타벅스|051-803-8427|부산광역시 부산진구 시민공원로 31|부산광역시 부산진구 부암동 93|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 서면트레이더스점|(부암동);이마트트레이더스서면점|||80702
스타벅스|부산덕천역점|129.008358|35.210787|스타벅스|051-341-6701|부산광역시 북구 만덕대로 30|부산광역시 북구 덕천동 383-1|스타벅스리저브;콜드브루커피;대학가;지하철인접||||||스타벅스 부산덕천역점|(덕천동)|||80702
스타벅스|부산화명역점|129.013106|35.233829|스타벅스|051-363-8639|부산광역시 북구 금곡대로285번길 5|부산광역시 북구 화명동 2287-3|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 부산화명역점|(화명동)|||80702
스타벅스|사상주례DT점|128.996302|35.154847|스타벅스|051-311-3634|부산광역시 사상구 백양대로 520|부산광역시 사상구 주례동 854|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 사상주례DT점|(주례동);120-35,991-5,991-6,산120-2,산120-3|||80702
스타벅스|동서대DT점|129.010026|35.150863|스타벅스|051-315-3422|부산광역시 사상구 가야대로 338|부산광역시 사상구 주례동 189-9|드라이브스루;에스프레소초이스;주차;콜드브루커피;대학가;병원;지하철인접||||||스타벅스 동서대DT점|(주례동);189-11,189-12,189-13|||80702
스타벅스|사상역점|128.983473|35.164003|스타벅스|051-315-8410|부산광역시 사상구 사상로 211|부산광역시 사상구 괘법동 526-7|에스프레소초이스;콜드브루커피;터미널/기차역;지하철인접||||||스타벅스 사상역점|(괘법동)|||80702
스타벅스|다대포비치점|128.963569|35.049404|스타벅스|051-261-3610|부산광역시 사하구 다대로 714|부산광역시 사하구 다대동 1548-42|에스프레소초이스;콜드브루커피||||||스타벅스 다대포비치점|(다대동)|||80702
스타벅스|부산하단점|128.9688718|35.1053448|스타벅스|051-204-3631|부산광역시 사하구 낙동대로 455|부산광역시 사하구 하단동 618-2|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 부산하단점|(하단동)|||80702
스타벅스|다대포DT점|128.975257|35.060973|스타벅스|051-264-3432|부산광역시 사하구 다대로 493|부산광역시 사하구 다대동 293-1|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 다대포DT점|(다대동)|||80702
스타벅스|을숙도강변DT점|128.959578|35.115260|스타벅스|051-201-3262|부산광역시 사하구 하신번영로 381-6|부산광역시 사하구 하단동 1157-17|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 을숙도강변DT점|(하단동)|||80702
스타벅스|부산동아대점|128.964925|35.113113|스타벅스|051-292-9820|부산광역시 사하구 낙동대로550번길 14|부산광역시 사하구 하단동 492-9외 1필지 1~3층 |에스프레소초이스;콜드브루커피;현금없는매장;대학가||||||스타벅스 부산동아대점|(하단동) 1~3층|||80702
스타벅스|부산괴정역점|128.994352|35.098451|스타벅스|051-291-8563|부산광역시 사하구 사하로186번길 6|부산광역시 사하구 괴정동 961-6|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 부산괴정역점|(괴정동)|||80702
스타벅스|하단중앙점|128.966103|35.106522|스타벅스|051-291-8491|부산광역시 사하구 낙동남로 1411|부산광역시 사하구 하단동 526-5|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 하단중앙점|(하단동)|||80702
스타벅스|연산시티타워점|129.080949|35.188225|스타벅스|051-851-3474|부산광역시 연제구 중앙대로 1125|부산광역시 연제구 연산동 1124-3|주차;콜드브루커피;지하철인접||||||스타벅스 연산시티타워점|(연산동);C T 타워 (A동 107,108,109)|||80702
스타벅스|부산교대역점|129.08097929999997|35.1964682|스타벅스|051-504-3226|부산광역시 연제구 명륜로 3|부산광역시 연제구 거제동 129-5|에스프레소초이스;주차;콜드브루커피;현금없는매장;입점;지하철인접||||||스타벅스 부산교대역점|(거제제1동) 한양프라자;한양프라자|||80702
스타벅스|부산연산역점|129.0833335|35.1869475|스타벅스|051-867-9789|부산광역시 연제구 반송로 20|부산광역시 연제구 연산동 603-10외 1필지 |에스프레소초이스;주차;콜드브루커피;터미널/기차역;지하철인접||||||스타벅스 부산연산역점|(연산동)|||80702
스타벅스|연산중앙로점|129.08067|35.185469|스타벅스|051-867-9804|부산광역시 연제구 중앙대로 1091|부산광역시 연제구 연산동 1242-12|에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피;지하철인접||||||스타벅스 연산중앙로점|(연산동);30|||80702
스타벅스|부산교대점|129.077505|35.195708|스타벅스|051-507-8722|부산광역시 연제구 교대로 20-2|부산광역시 연제구 거제동 89-60|에스프레소초이스;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 부산교대점|(거제동);2~3층|||80702
스타벅스|자갈치역점|129.029716|35.098378|스타벅스|051-243-3405|부산광역시 중구 구덕로 54-1|부산광역시 중구 남포동5가 8-1|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 자갈치역점|(남포동5가)|||80702
스타벅스|국제시장점|129.028601|35.102783|스타벅스|051-254-3476|부산광역시 중구 대청로 80|부산광역시 중구 대청동3가 20|에스프레소초이스;콜드브루커피||||||스타벅스 국제시장점|(대청동3가)|||80702
스타벅스|부산중앙역점|129.0359604|35.1050552|스타벅스|051-468-9807|부산광역시 중구 중앙대로81번길 2|부산광역시 중구 중앙동4가 53-6|에스프레소초이스;콜드브루커피;현금없는매장;터미널/기차역;지하철인접||||||스타벅스 부산중앙역점|(중앙동4가);53-30|||80702
스타벅스|BIFF광장점|129.02805280000007|35.0989623|스타벅스|051-231-1966|부산광역시 중구 비프광장로 25|부산광역시 중구 남포동3가 1-3|에스프레소초이스;콜드브루커피;나이트로콜드브루커피;지하철인접||||||스타벅스 BIFF광장점|(남포동3가)|||80702
스타벅스|광복중앙로점|129.031055|35.10191|스타벅스|051-243-8473|부산광역시 중구 광복중앙로 28-1|부산광역시 중구 대청동2가 34-1|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 광복중앙로점|(대청동2가)|||80702
스타벅스|남포동역점|129.035151|35.098311|스타벅스|051-256-8381|부산광역시 중구 구덕로 4|부산광역시 중구 광복동1가 40-2|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 남포동역점|1~2층 (광복동1가);1~ 2층|||80702
