##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@할리스커피
할리스커피|신흥역점|||할리스커피|031-626-6140|경기도 성남시 수정구 산성대로 265||24시간;흡연시설||||||할리스커피 신흥역점|2층|||80704
할리스커피|경주보불로점|||할리스커피|054-744-7700|경상북도 경주시 보불로 305||테라스;주차||||||할리스커피 경주보불로점||||80704
할리스커피|원주중앙점|||할리스커피|033-748-1188|강원도 원주시 중평길 4||테라스;흡연시설||||||할리스커피 원주중앙점||||80704
할리스커피|동판교M타워점|||할리스커피|031-8017-7557|경기도 성남시 분당구 판교역로241번길 22||테라스;흡연시설;주차||||||할리스커피 동판교M타워점||||80704
할리스커피|커피클럽/부산송정점|||할리스커피|051-701-5591|부산시 해운대구 송정광어골로 77||테라스;24시간;흡연시설;주차||||||할리스커피 커피클럽/부산송정점||||80704
할리스커피|구미인동점|||할리스커피|054-473-1045|경상북도 구미시 인동가산로 20||24시간;흡연시설;주차||||||할리스커피 구미인동점|1~2층|||80704
할리스커피|송천솔내점|||할리스커피|063-291-8000|전북 전주시 덕진구 붓내3길 17||흡연시설||||||할리스커피 송천솔내점||||80704
할리스커피|한티역점|||할리스커피|02-538-8886|서울특별시 강남구 도곡로 414||테라스;흡연시설;주차||||||할리스커피 한티역점||||80704
할리스커피|선릉샹제리제점|||할리스커피|02-501-4255|서울시 강남구 테헤란로 406||주차||||||할리스커피 선릉샹제리제점||||80704
할리스커피|양주브이플러스점|||할리스커피|031-894-2710|경기도 양주시 평화로 1593||테라스;주차||||||할리스커피 양주브이플러스점||||80704
할리스커피|명동퍼시픽호텔점|||할리스커피|02-752-2248|서울시 중구 퇴계로20길 2||흡연시설||||||할리스커피 명동퍼시픽호텔점||||80704
할리스커피|부산서면본점|||할리스커피|051-819-9117|부산광역시 부산진구 동천로 73||24시간||||||할리스커피 부산서면본점|DS타워 1~2층|||80704
할리스커피|광주시청로점|||할리스커피|062-384-4401|광주광역시 서구 상무시민로 130||테라스;흡연시설||||||할리스커피 광주시청로점||||80704
할리스커피|홍대점|||할리스커피|02-6749-1117|서울특별시 마포구 홍익로 4||||||||할리스커피 홍대점||||80704
할리스커피|이태원점|||할리스커피|02-749-8752|서울특별시 용산구 이태원로 179||테라스;24시간||||||할리스커피 이태원점||||80704
할리스커피|청주분평점|||할리스커피|043-292-5105|충청북도 청주시 서원구 월평로 4||흡연시설||||||할리스커피 청주분평점|1,2층|||80704
할리스커피|청주강서점|||할리스커피|043-263-8585||충청북도 청주시 흥덕구 가경동 1746|흡연시설||||||할리스커피 청주강서점||||80704
할리스커피|간석역남부점|||할리스커피|032-427-7935|인천시 남동구 석산로 11||테라스||||||할리스커피 간석역남부점||||80704
할리스커피|광주수완점|||할리스커피|070-8831-1052|광주광역시 광산구 풍영로 189||테라스;흡연시설;주차||||||할리스커피 광주수완점||||80704
할리스커피|경주황성점|||할리스커피|054-701-1234|경상북도 경주시 황성로28번길 15||테라스;흡연시설;주차||||||할리스커피 경주황성점|1~2층|||80704
할리스커피|양주테크노점|||할리스커피|031-830-1700|경기 양주시 광적면 부흥로 847||테라스;주차||||||할리스커피 양주테크노점||||80704
할리스커피|동두천지행점|||할리스커피|031-859-9100|경기 동두천시 중앙로 110-13||테라스;흡연시설||||||할리스커피 동두천지행점|게림프라자 1층|||80704
할리스커피|인천소래역점|||할리스커피|032-422-4595|인천 남동구 소래역남로 22||테라스;주차||||||할리스커피 인천소래역점|에코프라자 114호,206호|||80704
할리스커피|충정래미안점|||할리스커피|02-363-1388|서울시 중구 중림로 21||테라스;주차||||||할리스커피 충정래미안점||||80704
할리스커피|강릉항마리나점|||할리스커피|070-8816-6543|강원도 강릉시 창해로14번길 51-20||테라스;흡연시설;주차||||||할리스커피 강릉항마리나점||||80704
할리스커피|전주신시가지점|||할리스커피|063-236-1789|전라북도 전주시 완산구 우전로 255||흡연시설;주차||||||할리스커피 전주신시가지점||||80704
할리스커피|시화이마트점|||할리스커피|031-499-9177|경기도 시흥시 중심상가 4길 10||테라스;흡연시설||||||할리스커피 시화이마트점|1층|||80704
할리스커피|천안두정점|||할리스커피|041-574-0013|충청남도 천안시 서북구 오성6길 52||테라스;24시간;흡연시설;주차||||||할리스커피 천안두정점|1층|||80704
할리스커피|북가좌점|||할리스커피|02-372-5556|서울특별시 서대문구 응암로 89||흡연시설||||||할리스커피 북가좌점||||80704
할리스커피|의왕휴게소점|||할리스커피|031-427-3151|경기도 의왕시 오전로 18||주차||||||할리스커피 의왕휴게소점||||80704
할리스커피|전주아중점|||할리스커피|063-241-2007|전라북도 전주시 덕진구 아중로 193||테라스;흡연시설;주차||||||할리스커피 전주아중점||||80704
할리스커피|안산선부점|||할리스커피|031-411-9733|경기도 안산시 단원구 선부광장1로 56||테라스;흡연시설;주차||||||할리스커피 안산선부점||||80704
할리스커피|안산한대앞점|||할리스커피|031-419-2131|경기도 안산시 상록구 중보로 31||테라스;흡연시설||||||할리스커피 안산한대앞점||||80704
할리스커피|수원대학교점|||할리스커피|031-224-3856|경기도 화성시 봉담읍 와우안길 22||테라스||||||할리스커피 수원대학교점||||80704
할리스커피|부평삼산점|||할리스커피|032-508-0762|인천광역시 부평구 길주로 623||흡연시설||||||할리스커피 부평삼산점||||80704
할리스커피|광주풍암점|||할리스커피|062-652-5505|광주광역시 서구 풍금로38번길 11||테라스;흡연시설;주차||||||할리스커피 광주풍암점||||80704
할리스커피|원주단계택지점|||할리스커피|033-745-5007|강원도 원주시 장미공원길 27-9||테라스;흡연시설||||||할리스커피 원주단계택지점||||80704
할리스커피|오산문화의거리점|||할리스커피|031-378-5503|경기도 오산시 원동로7번길 35||흡연시설||||||할리스커피 오산문화의거리점||||80704
할리스커피|수원성대역점|||할리스커피|031-309-1660|경기도 수원시 장안구 서부로2126번길 10||||||||할리스커피 수원성대역점|1층|||80704
할리스커피|부산영도대교점|||할리스커피|051-414-8352|부산광역시 영도구 태종로 98||흡연시설;주차||||||할리스커피 부산영도대교점|모닝아일랜드 상가 2층|||80704
할리스커피|전주중화산점|||할리스커피|063-224-8118|전라북도 전주시 완산구 효자로 289||흡연시설||||||할리스커피 전주중화산점|신화빌딩 1층yl|||80704
할리스커피|노량진역점|||할리스커피|02-827-0280|서울 동작구 노량진로 157||테라스;24시간;흡연시설||||||할리스커피 노량진역점||||80704
할리스커피|안산로데오점|||할리스커피|031-405-7337|경기도 안산시 단원구 중앙대로 907||흡연시설||||||할리스커피 안산로데오점||||80704
할리스커피|계양점|||할리스커피|032-551-1166|인천광역시 계양구 도두리로 14||테라스;흡연시설;주차||||||할리스커피 계양점||||80704
할리스커피|철산점|||할리스커피|02-2060-9959|경기도 광명시 철산로 20||흡연시설||||||할리스커피 철산점||||80704
할리스커피|홍제역점|||할리스커피|02-396-2761|서울시 서대문구 통일로 451||||||||할리스커피 홍제역점||||80704
할리스커피|부산광복동점|||할리스커피|070-7701-9988|부산광역시 중구 광복로 73-2||||||||할리스커피 부산광복동점||||80704
할리스커피|청통휴게소점|||할리스커피|054-337-5009|경상북도 영천시 청통면 청통로 334-42||||||||할리스커피 청통휴게소점||||80704
할리스커피|와촌휴게소점|||할리스커피|053-853-1002|경상북도 경산시 와촌면 강학길 103||||||||할리스커피 와촌휴게소점||||80704
할리스커피|청주봉명점|||할리스커피|043-260-6669|충청북도 청주시 흥덕구 백봉로223번길 7||흡연시설;주차||||||할리스커피 청주봉명점||||80704
할리스커피|신림점|||할리스커피|02-877-0019|서울시 관악구 신림로 353-1||테라스;24시간;흡연시설||||||할리스커피 신림점||||80704
할리스커피|서울대사거리점|||할리스커피|02-877-6070|서서울 관악구 관악로 172||테라스;24시간;흡연시설||||||할리스커피 서울대사거리점|2층|||80704
할리스커피|한가람문구점|||할리스커피|02-536-6238|서울시 서초구 신반포로 194||||||||할리스커피 한가람문구점|고속버스터미널 9호선 연결 통로 12,13,14호|||80704
할리스커피|목포상동점|||할리스커피|061-282-4254|전라남도 목포시 옥암로 95||테라스;흡연시설;주차||||||할리스커피 목포상동점||||80704
할리스커피|수원경희대점|||할리스커피|031-202-0190|경기도 수원시 영통구 덕영대로 1693||24시간;흡연시설||||||할리스커피 수원경희대점||||80704
할리스커피|도곡로점|||할리스커피|02-555-6240|서울시 강남구 도곡로 213||테라스;흡연시설||||||할리스커피 도곡로점||||80704
할리스커피|청주하복대점|||할리스커피|043-234-4069|충청북도 청주시 흥덕구 2순환로1167번길 5||24시간;흡연시설||||||할리스커피 청주하복대점|1~2층|||80704
할리스커피|충북대점|||할리스커피|043-266-2248|충청북도 청주시 흥덕구 내수동로 53||흡연시설||||||할리스커피 충북대점|1~2층|||80704
할리스커피|광주동림동점|||할리스커피|062-511-6850|광주 서구 하남대로680번길 1||테라스;흡연시설||||||할리스커피 광주동림동점||||80704
할리스커피|인삼랜드휴게소(상)점|||할리스커피|041-754-9200|충청남도 금산군 군북면 대암길 34-30||테라스||||||할리스커피 인삼랜드휴게소(상)점||||80704
할리스커피|군위휴게소(하)점|||할리스커피|054-383-6114||경상북도 군위군 군위읍 오곡리 67-5|테라스;주차||||||할리스커피 군위휴게소(하)점||||80704
할리스커피|울산삼산점|||할리스커피|052-260-1121|울산시 남구 삼산중로 50||테라스;24시간||||||할리스커피 울산삼산점|2층|||80704
할리스커피|군위휴게소(상)점|||할리스커피|054-383-7114||경상북도 군위군 군위읍 오곡리 산68-8l |주차||||||할리스커피 군위휴게소(상)점||||80704
할리스커피|현풍휴게소(하)점|||할리스커피|053-614-2436||대구광역시 달성군 현풍면 성하리 286|주차||||||할리스커피 현풍휴게소(하)점||||80704
할리스커피|현풍휴게소(상)점|||할리스커피|053-615-0337||대구광역시 달성군 현풍면 성하리 342|주차||||||할리스커피 현풍휴게소(상)점||||80704
할리스커피|마포경찰공제회관점|||할리스커피|02-703-5061||서울 마포구 도화동 180-4|테라스;흡연시설;주차||||||할리스커피 마포경찰공제회관점||||80704
할리스커피|제주연동점|||할리스커피|064-744-0789|제주특별자치도 제주시 신광로 47||흡연시설||||||할리스커피 제주연동점|2층|||80704
할리스커피|오산시청점|||할리스커피|031-378-8778|경기도 오산시 성호대로 124||흡연시설||||||할리스커피 오산시청점||||80704
할리스커피|포항북부해수욕장점|||할리스커피|054-249-8999|경상북도 포항시 북구 해안로 115||흡연시설||||||할리스커피 포항북부해수욕장점|1~2층|||80704
할리스커피|(상)칠곡휴게소점|||할리스커피|054-975-1883|경상북도 칠곡군 왜관읍 경부고속도로 158||주차||||||할리스커피 (상)칠곡휴게소점||||80704
할리스커피|구로디지털역점|||할리스커피|02-851-3365|서울 구로구 디지털로32나길 38||테라스;흡연시설;주차||||||할리스커피 구로디지털역점|서림빌딩 1층|||80704
할리스커피|충주연수점|||할리스커피|043-856-5656|충청북도 충주시 계명대로 236||테라스;흡연시설||||||할리스커피 충주연수점|오피스파크빌딩 1층|||80704
할리스커피|(하)만남의광장점|||할리스커피|02-578-3372||서울 서초구 원지동 10-10|주차||||||할리스커피 (하)만남의광장점||||80704
할리스커피|장안휴게소(하)점|||할리스커피|051-727-3647|부산시 기장군 장안읍 동해고속도로 25||주차||||||할리스커피 장안휴게소(하)점||||80704
할리스커피|하남아이테코점|||할리스커피|031-790-1513|경기도 하남시 조정대로 150||주차||||||할리스커피 하남아이테코점|아이테코 아파트형공장 123호y|||80704
할리스커피|아주대점|||할리스커피|031-211-2884|경기도 수원시 영통구 중부대로 258||흡연시설||||||할리스커피 아주대점||||80704
할리스커피|송도IT점|||할리스커피|032-209-7979|인천광역시 연수구 송도과학로 32||||||||할리스커피 송도IT점|송도테크노파크 IT센터 1층y|||80704
할리스커피|장안휴게소(상)점|||할리스커피|051-727-3714||부산시 기장군 장안읍 명례리 78-1|주차||||||할리스커피 장안휴게소(상)점||||80704
할리스커피|계원예대점|||할리스커피|031-422-8076|경기도 의왕시 계원대학로 38||테라스;주차||||||할리스커피 계원예대점||||80704
할리스커피|논현역점|||할리스커피|02-515-1162|서울시 서초구 신반포로 332||흡연시설;주차||||||할리스커피 논현역점||||80704
할리스커피|굽은다리역점|||할리스커피|02-488-5077|서울 강동구 양재대로 1591||테라스;24시간;흡연시설;주차||||||할리스커피 굽은다리역점||||80704
할리스커피|까치산점|||할리스커피|02-2604-0082|서울 강서구 곰달래로 134||테라스;흡연시설||||||할리스커피 까치산점||||80704
할리스커피|개화산점|||할리스커피|02-2064-1455|서울 강서구 양천로 28||테라스;주차||||||할리스커피 개화산점|벽산에어트리움 본관동 101~103|||80704
할리스커피|충북오송점|||할리스커피|043-239-0075|충청북도 청주시 흥덕구 오송읍 만수1길 3||흡연시설;주차||||||할리스커피 충북오송점||||80704
할리스커피|제주이도점|||할리스커피|070-4415-3005|제주특별자치도 제주시 승천로 71||테라스||||||할리스커피 제주이도점|페르마빌딩 1층y|||80704
할리스커피|동대구역사점|||할리스커피|053-942-1033|대구광역시 동구 동대구로 550||||||||할리스커피 동대구역사점|동대구 KTX 역사 내 1층yloa|||80704
할리스커피|충무로역점|||할리스커피|02-2268-8960|서울시 중구 퇴계로36길 2||흡연시설||||||할리스커피 충무로역점||||80704
할리스커피|인천당하점|||할리스커피|032-561-1578||인천광역시 서구 당하동 891-1|주차||||||할리스커피 인천당하점|당하스페이스 1층|||80704
할리스커피|아시아선수촌점|||할리스커피|02-412-3260|서울시 송파구 백제고분로 109||24시간;흡연시설;주차||||||할리스커피 아시아선수촌점||||80704
할리스커피|부산수영로터리점|||할리스커피|070-4239-7541|부산시 수영구 수영로 710-1||테라스;흡연시설||||||할리스커피 부산수영로터리점|프라임메디컬 빌딩 2층|||80704
할리스커피|울산역사점|||할리스커피|||울산시 울주군 삼남면 신화리 471|주차||||||할리스커피 울산역사점||||80704
할리스커피|신논현역점|||할리스커피|02-545-6077|서울시 강남구 강남대로 478||24시간;흡연시설;주차||||||할리스커피 신논현역점|제우빌딩 2층|||80704
할리스커피|라페스타입구점|||할리스커피|031-904-1991|경기도 고양시 일산동구 중앙로1275번길 38-15||테라스;흡연시설||||||할리스커피 라페스타입구점|삼희 포시즌프라자 1층yl|||80704
할리스커피|용인처인구청점|||할리스커피|031-338-0920|경기도 용인시 처인구 금령로 86||흡연시설;주차||||||할리스커피 용인처인구청점|롯데시네마 3층|||80704
할리스커피|은평구청점|||할리스커피|02-359-8880|서울시 은평구 은평로 200-1||테라스;흡연시설;주차||||||할리스커피 은평구청점|삼영빌딩1층|||80704
할리스커피|천호베네시티점|||할리스커피|02-476-1122|서울 강동구 올림픽로 664||테라스;주차||||||할리스커피 천호베네시티점|한강베네시티 104호|||80704
할리스커피|용인흥덕점|||할리스커피|031-217-7393|경기도 용인시 기흥구 흥덕2로87번길 17||테라스;흡연시설||||||할리스커피 용인흥덕점|세림프라자 1층|||80704
할리스커피|부천송내본점|||할리스커피|032-321-3976|경기도 부천시 원미구 송내대로73번길 21||테라스;흡연시설||||||할리스커피 부천송내본점||||80704
할리스커피|문경휴게소(하)점|||할리스커피|054-554-1658||경상북도 문경시 유곡동 460|주차||||||할리스커피 문경휴게소(하)점||||80704
할리스커피|인제점|||할리스커피|033-461-7767|강원도 인제군 인제읍 인제로 198||||||||할리스커피 인제점||||80704
할리스커피|안양역점|||할리스커피|031-466-2879|경기도 안양시 만안구 장내로139번길 61||테라스;24시간;흡연시설||||||할리스커피 안양역점||||80704
할리스커피|일산레이킨스몰점|||할리스커피|031-916-1289||경기도 고양시 일산서구 대화동 2611|테라스;주차||||||할리스커피 일산레이킨스몰점|레이킨스몰 1층 138호yl|||80704
할리스커피|연희점|||할리스커피|02-336-6630|서울시 서대문구 연희맛로 31||테라스;흡연시설;주차||||||할리스커피 연희점||||80704
할리스커피|대전오류점|||할리스커피|042-535-8636|대전광역시 중구 계룡로 876||흡연시설||||||할리스커피 대전오류점|메종드메디컬빌딩 104호,202호|||80704
할리스커피|천안쌍용점|||할리스커피|041-563-4700|충청남도 천안시 서북구 미라13길 16||테라스;흡연시설;주차||||||할리스커피 천안쌍용점|성건오피스텔 1층|||80704
할리스커피|광화문LG점|||할리스커피|070-8861-6995||서울시 종로구 신문로2가 91-4.|흡연시설||||||할리스커피 광화문LG점|1층 & 지하1층|||80704
할리스커피|도심공항점|||할리스커피|02-2016-5400|서울시 강남구 테헤란로87길 22||주차||||||할리스커피 도심공항점|도심공항터미널 2층|||80704
할리스커피|야탑점|||할리스커피|031-705-7077|경기 성남시 분당구 야탑로139번길 6-6||테라스;흡연시설;주차||||||할리스커피 야탑점||||80704
할리스커피|광주상무병원점|||할리스커피|062-383-7111|광주광역시 서구 운천로 225||테라스||||||할리스커피 광주상무병원점|상무힐타워1층|||80704
할리스커피|건대입구점|||할리스커피|02-463-1983|서울시 광진구 아차산로 235||테라스;24시간;흡연시설||||||할리스커피 건대입구점||||80704
할리스커피|가산점|||할리스커피|02-862-7940|서울 금천구 가산디지털2로 165||주차||||||할리스커피 가산점|백상스타타워ll 1층 5호|||80704
할리스커피|구로디지털단지점|||할리스커피|02-2621-2888|서울시 구로구 디지털로31길 12.105호 , 106호 ||테라스;흡연시설;주차||||||할리스커피 구로디지털단지점||||80704
할리스커피|서산중앙점|||할리스커피|041-667-0630|충청남도 서산시 중앙로 24||흡연시설||||||할리스커피 서산중앙점|2층|||80704
할리스커피|송도포스코점|||할리스커피|032-835-6200|인천광역시 연수구 해돋이로 107||테라스;주차||||||할리스커피 송도포스코점|H동 1호a|||80704
할리스커피|양주점|||할리스커피|031-868-5779|경기도 양주시 평화로 1407||주차||||||할리스커피 양주점||||80704
할리스커피|거제수월점|||할리스커피|055-636-7648|경상남도 거제시 수양로 448-28||테라스||||||할리스커피 거제수월점|자이APT 상가1동 110호~112호|||80704
할리스커피|목포평화점|||할리스커피|061-285-0365|전라남도 목포시 미항로 129||흡연시설;주차||||||할리스커피 목포평화점|1,2층|||80704
할리스커피|대전롯데점|||할리스커피|042-528-2155|대전시 서구 용문로 41-80||테라스;흡연시설||||||할리스커피 대전롯데점|리베라아이누리 1층 101호yloa|||80704
할리스커피|영등포사거리점|||할리스커피|02-2632-2231|서울시 영등포구 영등포로 216-1||흡연시설||||||할리스커피 영등포사거리점|영미빌딩 1,2층|||80704
할리스커피|역곡역점|||할리스커피|070-8887-4965|경기 부천시 원미구 부일로726번길 5||테라스;흡연시설||||||할리스커피 역곡역점||||80704
할리스커피|청담점|||할리스커피|02-515-9915|서울특별시 강남구 학동로 517||테라스||||||할리스커피 청담점||||80704
할리스커피|가양점|||할리스커피|02-2093-2977|서울 강서구 양천로 583.우림블루 A동 1층 ||주차||||||할리스커피 가양점||||80704
할리스커피|안동CGV점|||할리스커피|070-4924-1666|경상북도 안동시 경동로 841||주차||||||할리스커피 안동CGV점|안동CGV 3층|||80704
할리스커피|가오CGV점|||할리스커피|042-273-7400|대전시 동구 은어송로 72||주차||||||할리스커피 가오CGV점|CGV 4층|||80704
할리스커피|진주교대점|||할리스커피|055-745-3303|경상남도 진주시 진양호로 348||테라스;흡연시설||||||할리스커피 진주교대점||||80704
할리스커피|건대점|||할리스커피|02-3436-4800|서울시 광진구 광나루로 410||테라스;주차||||||할리스커피 건대점|KCC 파크타운 상가 1층 104호y|||80704
할리스커피|종로3가점|||할리스커피|02-747-0221|서울특별시 종로구 종로 113||24시간;흡연시설||||||할리스커피 종로3가점||||80704
할리스커피|마두역점|||할리스커피|070-8866-7558|경기 고양시 일산동구 중앙로 1165||테라스;흡연시설;주차||||||할리스커피 마두역점||||80704
할리스커피|병점역점|||할리스커피|031-223-0737|경기도 화성시 병점3로 18||||||||할리스커피 병점역점||||80704
할리스커피|원당점|||할리스커피|031-964-7785||경기 고양시 덕양구 주교동 615|테라스;주차||||||할리스커피 원당점||||80704
할리스커피|자연사박물관점|||할리스커피|02-337-1191|서울 서대문구 박물관길 25||||||||할리스커피 자연사박물관점|(연희3동 산5-58)|||80704
할리스커피|여주휴게소(하)점|||할리스커피|031-882-3120||경기도 여주군 가남면 본두리 687-1|테라스;24시간;주차||||||할리스커피 여주휴게소(하)점||||80704
할리스커피|태평로점|||할리스커피|02-755-7795||서울시 중구 태평로2가 70-5|흡연시설||||||할리스커피 태평로점|해남빌딩 1층|||80704
할리스커피|광양중동점|||할리스커피|061-795-6600||전라남도 광양시 중동 1758-5|테라스;흡연시설||||||할리스커피 광양중동점||||80704
할리스커피|대구동성로점|||할리스커피|053-252-6307||대구시 중구 공평동 52-2|24시간;흡연시설||||||할리스커피 대구동성로점|지하1,지상1~2층|||80704
할리스커피|홍천점|||할리스커피|033-432-3368||강원도 홍천군 홍천읍 신장대리 79-12|||||||할리스커피 홍천점|1층|||80704
할리스커피|부천역점|||할리스커피|032-613-7847||경기도 부천시 원미구 심곡동 176-9|24시간;흡연시설||||||할리스커피 부천역점||||80704
할리스커피|신사역점|||할리스커피|02-517-3789||서울시 서초구 잠원동 26-8|테라스;흡연시설||||||할리스커피 신사역점|1층|||80704
할리스커피|광주운암점|||할리스커피|070-4118-1754||광주광역시 북구 운암동 67|||||||할리스커피 광주운암점|벽산블루밍1블럭 1층 5,6호yl|||80704
할리스커피|전주송천점|||할리스커피|063-275-3308||전라북도 전주시 덕진구 송천동1가 292-7|테라스;주차||||||할리스커피 전주송천점|센트럴파크1층y|||80704
할리스커피|성동구청점|||할리스커피|02-2291-5354||서울시 성동구 도선동 70|테라스||||||할리스커피 성동구청점||||80704
할리스커피|서산점|||할리스커피|041-668-0930||충청남도 서산시 동문동 316-5|테라스;흡연시설||||||할리스커피 서산점|1층|||80704
할리스커피|부산동래점|||할리스커피|051-552-5535||부산광역시 동래구 명륜동 440-1|흡연시설||||||할리스커피 부산동래점|1층|||80704
할리스커피|광주첨단점|||할리스커피|062-434-0200||광주광역시 광산구 월계동 867-1|테라스;흡연시설;주차||||||할리스커피 광주첨단점|1층|||80704
할리스커피|구리점|||할리스커피|031-551-8899||경기 구리시 수택동 370-6|테라스||||||할리스커피 구리점|KT전화국 1층l|||80704
할리스커피|방이점|||할리스커피|02-415-7705||서울시 송파구 방이동 56-1|테라스||||||할리스커피 방이점||||80704
할리스커피|오리역점|||할리스커피|031-782-9933||경기도 성남시 분당구 구미동 156|테라스;흡연시설;주차||||||할리스커피 오리역점|포스빌 1층|||80704
할리스커피|서초점|||할리스커피|02-522-8843||서울시 서초구 서초동 1597-1|테라스;흡연시설||||||할리스커피 서초점||||80704
할리스커피|광주염주스타점|||할리스커피|062-371-0015||광주시 서구 화정3동 400-28|테라스;주차||||||할리스커피 광주염주스타점|1층|||80704
할리스커피|평촌점|||할리스커피|031-385-3400|경기도 안양시 동안구 관평로170번길 43||테라스;흡연시설;주차||||||할리스커피 평촌점|훼미리타운 125호|||80704
할리스커피|이천점|||할리스커피|031-635-6655|경기도 이천시 어재연로 35||24시간;흡연시설||||||할리스커피 이천점|1층~3층|||80704
할리스커피|스틸랜드점|||할리스커피|031-8041-4599|경기도 시흥시 오이도로 21||흡연시설;주차||||||할리스커피 스틸랜드점|SB센터 1층|||80704
할리스커피|전남여수점|||할리스커피|061-685-3354|전라남도 여수시 흥국상가길 13||테라스;흡연시설||||||할리스커피 전남여수점||||80704
할리스커피|광주봉선점|||할리스커피|062-651-7888|광주광역시 남구 봉선중앙로 21||테라스;주차||||||할리스커피 광주봉선점||||80704
할리스커피|상수역점|||할리스커피|02-3143-7129|서울시 마포구 와우산로 48||흡연시설;주차||||||할리스커피 상수역점|로하스타워 1층113호|||80704
할리스커피|대전전민점|||할리스커피|042-389-2831|대전광역시 유성구 전민로22번길 62||||||||할리스커피 대전전민점|1층|||80704
할리스커피|안산NC고잔점|||할리스커피|031-436-4181|경기도 안산시 단원구 광덕대로 194||테라스;흡연시설;주차||||||할리스커피 안산NC고잔점|NC백화점 1층|||80704
할리스커피|이수역점|||할리스커피|02-588-4845|서울시 동작구 동작대로 83||테라스;흡연시설||||||할리스커피 이수역점|헤라피스 1층,지하1층|||80704
할리스커피|동탄점|||할리스커피|031-8003-9039|경기도 화성시 동탄중심상가1길 5||||||||할리스커피 동탄점|동탄프라자 1,2층|||80704
할리스커피|화양점|||할리스커피|02-497-5933|서울시 광진구 능동로 159||테라스||||||할리스커피 화양점||||80704
할리스커피|서대문역점|||할리스커피|02-313-0807|서울시 서대문구 통일로9안길 28||테라스;흡연시설||||||할리스커피 서대문역점||||80704
할리스커피|포이사거리점|||할리스커피|070-4409-4246|서울시 서초구 논현로19길 5||주차||||||할리스커피 포이사거리점||||80704
할리스커피|문정점|||할리스커피|02-403-9003|서울시 송파구 동남로 126||||||||할리스커피 문정점||||80704
할리스커피|부천중동점|||할리스커피|032-325-6766|경기 부천시 원미구 소향로 203||테라스;흡연시설;주차||||||할리스커피 부천중동점|메트로 팰리스 1차 B동 109,110호|||80704
할리스커피|천호로데오점|||할리스커피|02-6425-5147|서울시 강동구 올림픽로70길 61||테라스;24시간||||||할리스커피 천호로데오점|두산위브 센티움 103-104호|||80704
할리스커피|순천금당점|||할리스커피|061-724-7159|전남 순천시 장선배기길 19||||||||할리스커피 순천금당점|1층|||80704
할리스커피|노원역점|||할리스커피|02-930-1744|서울시 노원구 노해로 457||테라스||||||할리스커피 노원역점|메가빌딩|||80704
할리스커피|방배점|||할리스커피|02-581-4858|서울시 서초구 남부순환로 2335||||||||할리스커피 방배점||||80704
할리스커피|남부터미널점|||할리스커피|02-584-9500|서울시 서초구 서초중앙로 52||||||||할리스커피 남부터미널점|영진빌딩 1층|||80704
할리스커피|광주상무점|||할리스커피|062-383-4401|광주 광역시 서구 상무중앙로 57||테라스;주차||||||할리스커피 광주상무점||||80704
할리스커피|KBS본관점|||할리스커피|02-2090-7007|서울시 영등포구 의사당대로 38||테라스||||||할리스커피 KBS본관점|포스코 아일랜드 1층|||80704
할리스커피|테크노마트점|||할리스커피|02-3424-8484|서울시 광진구 강변역로 53||주차||||||할리스커피 테크노마트점|테크노마트 9층|||80704
할리스커피|에벤에셀빌딩점|||할리스커피|02-2069-0773|서울시 영등포구 영중로 8-1||테라스;흡연시설||||||할리스커피 에벤에셀빌딩점||||80704
할리스커피|돈암점|||할리스커피|02-924-6114|서울시 성북구 동소문로20가길 28||흡연시설||||||할리스커피 돈암점||||80704
할리스커피|광주문흥점|||할리스커피|062-265-4931|광주시 북구 서하로 373||테라스||||||할리스커피 광주문흥점|호암빌딩1층l|||80704
할리스커피|대전청사점|||할리스커피|042-488-7953|대전시 서구 대덕대로 319||테라스;주차||||||할리스커피 대전청사점||||80704
할리스커피|동백CGV점|||할리스커피|031-679-0479||경기 용인시 기흥구 중동 833|주차||||||할리스커피 동백CGV점|쥬네브썬월드 6029호|||80704
할리스커피|오창점|||할리스커피|043-218-2998|충청북도 청주시 청원구 오창읍 과학산업2로 363||테라스||||||할리스커피 오창점|에비뉴엘상가 105호|||80704
할리스커피|산본점|||할리스커피|031-392-5999|경기도 군포시 번영로 505||테라스;주차||||||할리스커피 산본점|대우디오플러스 138,139호ylo|||80704
할리스커피|분당서현점|||할리스커피|031-781-6254|성남시 분당구 황새울로 315||테라스;24시간;흡연시설;주차||||||할리스커피 분당서현점||||80704
할리스커피|동수원점|||할리스커피|031-239-2554|경기도 수원시 팔달구 권광로 181||주차||||||할리스커피 동수원점|씨네파크 608호|||80704
할리스커피|신답사거리점|||할리스커피|02-2247-6076|서울시 동대문구 고미술로 12||테라스;주차||||||할리스커피 신답사거리점|벽산메가트리움 102-203|||80704
할리스커피|청계1가점|||할리스커피|02-739-5077|서울특별시 종로구 청계천로 65||흡연시설||||||할리스커피 청계1가점|(1,2,3,4층)|||80704
