##NAME|SUBNAME|TELNUM|ORG_SUBNAME|FEAT@@롯데리아
롯데리아|목동행복한백화점|02-6678-3651|목동행복한백화점|와이파이;홈서비스;단체주문;리아오더
롯데리아|종암점|02-921-5222|종암|홈서비스;단체주문;리아오더
롯데리아|마산내서점|055-232-7771|마산내서|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주터미널점|043-235-9100|청주터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|천안상록리조트점|041-554-6002|천안상록리조트|리아오더
롯데리아|광명하안점|02-899-9874|광명하안|홈서비스;단체주문;리아오더
롯데리아|광혜원점|043-533-0020|광혜원|홈서비스;단체주문;리아오더
롯데리아|부평점|032-501-1088|부평|24시간;홈서비스;단체주문;리아오더
롯데리아|시흥정왕역점|031-499-8712|시흥정왕역|홈서비스;단체주문;리아오더
롯데리아|운정한빛점|031-949-7186|운정한빛|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주하나로점|043-285-8661|청주하나로|홈서비스;단체주문;리아오더
롯데리아|전주효자서부점|063-228-5959|전주효자서부|와이파이;홈서비스;단체주문;리아오더
롯데리아|성수역점|02-467-7727|성수역|와이파이;홈서비스;단체주문;리아오더
롯데리아|아산탕정점|041-543-0120|아산탕정|와이파이;홈서비스;단체주문;리아오더
롯데리아|구파발역점|02-384-4500|구파발역|와이파이;홈서비스;단체주문;리아오더
롯데리아|부천범박점|070-7778-5623|부천범박|와이파이;홈서비스;단체주문;리아오더
롯데리아|남양주진접점|031-575-6560|남양주진접|와이파이;홈서비스;단체주문;리아오더
롯데리아|고양점|031-967-5335|고양|와이파이;홈서비스;단체주문;리아오더
롯데리아|일산가좌점|031-921-0775|일산가좌|와이파이;홈서비스;단체주문;리아오더
롯데리아|키즈마트부산점|051-816-2881|키즈마트부산|와이파이;홈서비스;단체주문;리아오더
롯데리아|군산수송점|063-466-7774|군산수송|홈서비스;단체주문;리아오더
롯데리아|암사역점|02-426-4800|암사역|와이파이;홈서비스;단체주문;리아오더
롯데리아|김포통진점|031-983-5901|김포통진|와이파이;홈서비스;단체주문;리아오더
롯데리아|상봉역점|02-494-2222|상봉역|와이파이;홈서비스;단체주문;리아오더
롯데리아|구리돌다리점|031-564-2233|구리돌다리|와이파이;홈서비스;단체주문;리아오더
롯데리아|구리인창점|031-567-7900|구리인창|와이파이;홈서비스;단체주문;리아오더
롯데리아|안성공도D/T점|031-692-3389|안성공도D/T|24시간;와이파이;D/T;홈서비스;단체주문;리아오더
롯데리아|일산식사점|031-962-3040|일산식사|와이파이;홈서비스;단체주문;리아오더
롯데리아|충북오송점|043-236-1658|충북오송|와이파이;홈서비스;단체주문;리아오더
롯데리아|울산남목점|052-235-0053|울산남목|홈서비스;리아오더
롯데리아|정릉점|02-942-9115|정릉|와이파이;홈서비스;단체주문;리아오더
롯데리아|인제터미널점|033-461-4323|인제터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인흥덕점|031-211-0766|용인흥덕|와이파이;홈서비스;단체주문;리아오더
롯데리아|포천송우점|031-541-8288|포천송우|와이파이;홈서비스;단체주문;리아오더
롯데리아|완도점|061-552-4000|완도|와이파이;홈서비스;단체주문;리아오더
롯데리아|전주송천점|063-254-9800|전주송천|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인죽전1동점|031-897-6400|용인죽전1동|와이파이;홈서비스;단체주문;리아오더
롯데리아|방화점|02-2661-3388|방화|홈서비스;단체주문;리아오더
롯데리아|성남테크노밸리점|031-776-4188|성남테크노밸리|와이파이;홈서비스;단체주문;리아오더
롯데리아|중앙대점|02-817-3200|중앙대|와이파이;홈서비스;단체주문;리아오더
롯데리아|장호원점|031-641-0411|장호원|와이파이;홈서비스;단체주문;리아오더
롯데리아|이수역점|02-594-1199|이수역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|수원정자점|031-269-0069|수원정자|와이파이;홈서비스;단체주문;리아오더
롯데리아|창원소답점|055-252-1779|창원소답|와이파이;홈서비스;단체주문;리아오더
롯데리아|공항신도시점|032-747-0054|공항신도시|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산범어사역점|051-512-2422|부산범어사역|홈서비스;단체주문;리아오더
롯데리아|용산역사ST점|02-749-1258|용산역사ST|와이파이;리아오더
롯데리아|홈플러스김해점|055-313-0258|홈플러스김해|홈서비스;리아오더
롯데리아|롯데마트제천점|043-642-2788|롯데마트제천|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주수완점|062-956-0203|광주수완|24시간;홈서비스;단체주문;리아오더
롯데리아|군산산북점|063-465-8711|군산산북|와이파이;홈서비스;단체주문;리아오더
롯데리아|길음뉴타운점|02-911-7979|길음뉴타운점|와이파이;홈서비스;단체주문;리아오더
롯데리아|단양점|043-421-1855|단양|와이파이;홈서비스;단체주문;리아오더
롯데리아|수영로타리점|051-759-0670|수영로타리|홈서비스;단체주문;리아오더
롯데리아|역곡역점|032-342-2441|역곡역|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전시청점|042-476-5663|대전시청|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인신봉점|031-897-8808|용인신봉|홈서비스;단체주문;리아오더
롯데리아|구리토평점|031-568-6601|구리토평|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스밀양점|055-351-3700|홈플러스밀양|홈서비스;단체주문;리아오더
롯데리아|시흥능곡점|031-316-2727|시흥능곡|홈서비스;단체주문;리아오더
롯데리아|목포석현점|061-287-7477|목포석현|와이파이;홈서비스;단체주문;리아오더
롯데리아|문산점|031-954-3311|문산|와이파이;홈서비스;단체주문;리아오더
롯데리아|함양점|055-962-8227|함양|와이파이;홈서비스;단체주문;리아오더
롯데리아|삼호한마음점|061-462-3337|삼호한마음|와이파이;홈서비스;단체주문;리아오더
롯데리아|파주운정점|031-957-8854|파주운정|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주두암점|062-229-8000|광주두암|와이파이;홈서비스;단체주문;리아오더
롯데리아|화천점|033-441-8121|화천|와이파이;홈서비스;단체주문;리아오더
롯데리아|천안목천점|041-565-7005|천안목천|와이파이;홈서비스;단체주문;리아오더
롯데리아|충남대점|042-825-1456|충남대|와이파이;홈서비스;단체주문;리아오더
롯데리아|메가마트언양점|052-264-0707|메가마트언양|와이파이;홈서비스;단체주문;리아오더
롯데리아|평택송탄점|031-665-0072|평택송탄|홈서비스;단체주문;리아오더
롯데리아|마석중흥점|031-592-0403|마석중흥|홈서비스;단체주문;리아오더
롯데리아|양주고읍점|031-846-5588|양주고읍|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구동성로점|053-600-1100|대구동성로|24시간;홈서비스;단체주문;리아오더
롯데리아|공릉역점|02-977-2430|공릉역|와이파이;홈서비스;단체주문;리아오더
롯데리아|여수여서점|061-653-7942|여수여서|와이파이;홈서비스;단체주문;리아오더
롯데리아|가든파이브점|02-2157-7014|가든파이브|와이파이;단체주문;리아오더
롯데리아|진주산업대점|055-755-8060|진주산업대|홈서비스;단체주문;리아오더
롯데리아|천안아산역사점|041-534-3545|천안아산역사|와이파이;단체주문;리아오더
롯데리아|홈플러스월곡점|02-915-1681|홈플러스월곡|홈서비스;단체주문;리아오더
롯데리아|안성공도점|031-658-8202|안성공도|홈서비스;단체주문;리아오더
롯데리아|창원상남점|055-274-4784|창원상남|홈서비스;단체주문;리아오더
롯데리아|하나로마트울산점|052-222-2881|하나로마트울산|홈서비스;단체주문;리아오더
롯데리아|통영죽림점|055-642-2999|통영죽림|와이파이;홈서비스;단체주문;리아오더
롯데리아|의왕오전점|031-427-0668|의왕오전|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산반송점|051-542-0006|부산반송|홈서비스;단체주문;리아오더
롯데리아|익산모현점|063-853-8575|익산모현|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전배재점|042-526-8208|대전배재|와이파이;홈서비스;단체주문;리아오더
롯데리아|부천오정점|032-682-3535|부천오정|홈서비스;단체주문;리아오더
롯데리아|오남점|031-575-7721|오남|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산대점|051-516-8800|부산대|홈서비스;단체주문;리아오더
롯데리아|의정부신곡점|031-821-1306|의정부신곡|와이파이;홈서비스;단체주문;리아오더
롯데리아|남악점|061-284-0040|남악|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산동래역점|051-554-7771|부산동래역|홈서비스;단체주문;리아오더
롯데리아|화성센트럴파크점|031-8015-4077|화성센트럴파크|와이파이;홈서비스;단체주문;리아오더
롯데리아|울산온양점|052-238-0068|울산온양|홈서비스;단체주문;리아오더
롯데리아|광주풍암점|062-365-6655|광주풍암|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|인천검암점|032-566-7009|인천검암|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주봉명점|043-265-0102|청주봉명|홈서비스;단체주문;리아오더
롯데리아|사당점|02-522-3530|사당|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|오류동역점|02-2613-3005|오류동역|와이파이;홈서비스;단체주문;리아오더
롯데리아|의왕부곡점|031-461-1818|의왕부곡|와이파이;홈서비스;단체주문;리아오더
롯데리아|일산풍동점|031-907-2018|일산풍동|와이파이;홈서비스;단체주문;리아오더
롯데리아|화순점|061-374-1959|화순|와이파이;단체주문;리아오더
롯데리아|건대역점|02-2218-4550|건대역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|대구수성구청점|053-744-6678|대구수성구청|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산정관점|051-727-9817|부산정관|홈서비스;단체주문;리아오더
롯데리아|사가정역점|02-438-0811|사가정역|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주동림점|062-514-2140|광주동림|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인둔전점|031-321-1047|용인둔전|홈서비스;단체주문;리아오더
롯데리아|인천간석점|032-432-3200|인천간석|홈서비스;단체주문;리아오더
롯데리아|일산후곡점|031-921-2200|일산후곡|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천월미마이랜드점|032-761-4604|인천월미마이랜드|와이파이;단체주문;리아오더
롯데리아|성남단대점|031-732-1521|성남단대|홈서비스;단체주문;리아오더
롯데리아|고덕역점|02-426-9900|고덕역|와이파이;홈서비스;단체주문;리아오더
롯데리아|목포점|061-247-3333|목포|와이파이;홈서비스;단체주문;리아오더
롯데리아|의정부호원점|031-826-2008|의정부호원|와이파이;홈서비스;단체주문;리아오더
롯데리아|목포북항점|061-272-8585|목포북항|와이파이;홈서비스;단체주문;리아오더
롯데리아|미아삼거리점|02-945-4162|미아삼거리|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천남동공단점|032-431-3305|인천남동공단|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트광주수완점|062-975-2866|롯데마트광주수완|와이파이;홈서비스;단체주문;리아오더
롯데리아|부천뉴코아점|032-624-8213|부천뉴코아|와이파이;홈서비스;단체주문;리아오더
롯데리아|영등포타임스퀘어B2점|02-2677-0501|영등포타임스퀘어B2|단체주문;리아오더
롯데리아|김해율하점|055-322-3889|김해율하|홈서비스;단체주문;리아오더
롯데리아|대구서부정류장점|053-623-1200|대구서부정류장|와이파이;홈서비스;단체주문;리아오더
롯데리아|신도림역점|02-3439-8100|신도림역|홈서비스;단체주문;리아오더
롯데리아|대구서재점|053-591-8222|대구서재|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트서산점|041-668-0045|롯데마트서산|홈서비스;단체주문;리아오더
롯데리아|진주금산점|055-755-8602|진주금산|홈서비스;단체주문;리아오더
롯데리아|알펜시아리조트점|033-339-0660|알펜시아리조트|와이파이;단체주문
롯데리아|김포장기점|031-982-7410|김포장기|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주학동점|062-234-0001|광주학동|와이파이;홈서비스;리아오더
롯데리아|전주동산점|063-211-0774|전주동산|홈서비스;단체주문;리아오더
롯데리아|평촌귀인점|031-382-8210|평촌귀인|와이파이;홈서비스;단체주문;리아오더
롯데리아|고양행신역점|070-8805-5516|고양행신역|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천올리브점|032-439-3400|인천올리브|와이파이;단체주문;리아오더
롯데리아|롯데마트고양점|031-972-5880|롯데마트고양|와이파이;홈서비스;단체주문;리아오더
롯데리아|양산부산대점|055-365-0080|양산부산대|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구사월역점|053-792-3111|대구사월역|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트통영점|055-642-7444|롯데마트통영|와이파이;홈서비스;리아오더
롯데리아|롯데마트평택배미점|031-651-5017|롯데마트평택배미|와이파이;홈서비스;단체주문;리아오더
롯데리아|여수디오션리조트점|061-692-4773|여수디오션리조트|와이파이;리아오더
롯데리아|대구아양교점|053-956-3377|대구아양교|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천송도점|032-858-1777|인천송도|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구스파밸리점|053-767-1160|대구스파밸리|와이파이;리아오더
롯데리아|신곡시장점|02-2275-7997|신곡시장|홈서비스;단체주문;리아오더
롯데리아|홈플러스일산점|031-906-8217|홈플러스일산|와이파이;홈서비스;단체주문;리아오더
롯데리아|평택팽성점|031-652-1900|평택팽성|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인보정점|031-898-0512|용인보정|홈서비스;단체주문;리아오더
롯데리아|화성향남점|031-354-9947|화성향남|와이파이;홈서비스;단체주문;리아오더
롯데리아|아울렛광명점|02-2067-7400|아울렛광명|단체주문;리아오더
롯데리아|홈플러스계림점|062-224-8210|홈플러스계림|와이파이;홈서비스;리아오더
롯데리아|롯데김해아울렛점|055-900-2323|롯데김해아울렛|와이파이;리아오더
롯데리아|아산둔포점|041-548-8500|아산둔포|와이파이;홈서비스;단체주문;리아오더
롯데리아|숙대입구역점|02-718-9861|숙대입구역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|인천논현점|032-429-6866|인천논현|와이파이;홈서비스;단체주문;리아오더
롯데리아|포천D/T점|031-544-9200|포천D/T|와이파이;D/T;단체주문;리아오더
롯데리아|홈플러스부산감만점|051-636-0601|홈플러스부산감만|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트전주송천점|063-275-0907|롯데마트전주송천|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산경성대점|051-621-6855|부산경성대|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트전주점|063-241-7788|롯데마트전주|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트당진점|041-358-2087|롯데마트당진|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스평촌점|031-381-8210|홈플러스평촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|동대문광장점|02-742-5747|동대문광장|와이파이;홈서비스;단체주문;리아오더
롯데리아|태백점|033-552-0056|태백|와이파이;단체주문;리아오더
롯데리아|구미양포점|054-472-6620|구미양포|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스오창점|043-241-0100|홈플러스오창|와이파이;홈서비스;단체주문;리아오더
롯데리아|송악점|041-358-3478|송악|와이파이;홈서비스;단체주문;리아오더
롯데리아|장승포점|055-682-1929|장승포|와이파이;홈서비스;단체주문;리아오더
롯데리아|수원북문점|031-256-8007|수원북문|홈서비스;단체주문;리아오더
롯데리아|홈플러스천안점|041-557-5533|홈플러스천안|홈서비스;단체주문;리아오더
롯데리아|화성봉담점|031-278-8181|화성봉담|와이파이;홈서비스;단체주문;리아오더
롯데리아|동해점|033-533-8060|동해|와이파이;홈서비스;단체주문;리아오더
롯데리아|다산점|031-564-8880|다산|와이파이;홈서비스;단체주문;리아오더
롯데리아|성신여대점|02-922-0902|성신여대|24시간;홈서비스;단체주문;리아오더
롯데리아|홈플러스진해점|055-544-0155|홈플러스진해|와이파이;홈서비스;단체주문;리아오더
롯데리아|충주터미널점|043-847-6072|충주터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스조치원점|044-863-3939|홈플러스조치원|와이파이;홈서비스;단체주문;리아오더
롯데리아|수원성대점|031-293-7755|수원성대|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주치평점|062-382-1236|광주치평점|와이파이;홈서비스;리아오더
롯데리아|영덕점|054-732-8700|영덕|와이파이;홈서비스;단체주문;리아오더
롯데리아|칠곡석적점|054-977-9282|칠곡석적|와이파이;홈서비스;리아오더
롯데리아|홈플러스계산점|032-547-1644|홈플러스계산|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스목포B1점|061-277-4562|홈플러스목포B1|와이파이;홈서비스;단체주문;리아오더
롯데리아|화성동탄점|031-8003-4545|화성동탄|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미상모점|054-465-5212|구미상모|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마인천삼산B1점|032-363-2030|롯데마인천삼산B1|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인상현점|031-261-9193|용인상현|와이파이;홈서비스;단체주문;리아오더
롯데리아|원통점|033-461-4329|원통|와이파이;홈서비스;단체주문;리아오더
롯데리아|평촌주공공이점|031-382-1241|평촌주공공이|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|인천가좌점|032-574-4998|인천가좌|와이파이;홈서비스;단체주문;리아오더
롯데리아|동대문역사문화공원역점|02-2265-0374|동대문역사문화공원역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|전주터미널점|063-273-0750|전주터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주산남점|043-291-0660|청주산남|와이파이;홈서비스;단체주문;리아오더
롯데리아|신당역점|02-2233-2930|신당역|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스전주점|063-247-7227|홈플러스전주|와이파이;홈서비스;단체주문;리아오더
롯데리아|신림역점|02-888-0702|신림역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|원광대점|063-832-0498|원광대|와이파이;홈서비스;단체주문;리아오더
롯데리아|천안직산점|041-583-7077|천안직산|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스해운대점|051-746-1310|홈플러스해운대|와이파이;단체주문
롯데리아|청량리점|02-965-5953|청량리|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|울산구영점|052-248-2419|울산구영|홈서비스;단체주문;리아오더
롯데리아|화성기안점|031-224-9711|화성기안|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전가오점|042-285-8296|대전가오|와이파이;홈서비스;단체주문;리아오더
롯데리아|부천역점|032-613-0410|부천역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|부천역EXP점|032-667-0515|부천역EXP|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|광명점|02-2066-7172|광명|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산사상점|051-313-7700|부산사상|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|노량진점|02-821-0308|노량진|24시간;홈서비스;단체주문;리아오더
롯데리아|순천풍덕점|061-746-8800|순천풍덕|와이파이;단체주문
롯데리아|용인구성점|031-283-9223|용인구성|홈서비스;단체주문
롯데리아|인천만수점|032-463-3111|인천만수|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전전민점|042-864-6500|대전전민|홈서비스;단체주문;리아오더
롯데리아|홈플러스울산북구점|052-291-0381|홈플러스울산북구|홈서비스;단체주문;리아오더
롯데리아|호평점|031-559-6367|호평|와이파이;홈서비스;단체주문;리아오더
롯데리아|의정부제일점|031-856-9191|의정부제일|와이파이;홈서비스;단체주문;리아오더
롯데리아|고창점|063-561-6996|고창|홈서비스;단체주문;리아오더
롯데리아|홈플러스천안신방점|041-574-8386|홈플러스천안신방|와이파이;홈서비스;단체주문;리아오더
롯데리아|건대스타시티점|02-2024-1466|건대스타시티|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트군산점|063-471-8588|롯데마트군산|와이파이;홈서비스;단체주문;리아오더
롯데리아|파주교하점|031-949-9427|파주교하|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천석남점|032-579-8060|인천석남|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주문흥점|062-266-5253|광주문흥|홈서비스;단체주문;리아오더
롯데리아|홈플러스방학점|02-3492-8182|홈플러스방학|와이파이;홈서비스;단체주문;리아오더
롯데리아|조치원점|044-865-0707|조치원|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트장유점|055-313-0178|롯데마트장유|와이파이;홈서비스;단체주문;리아오더
롯데리아|아산배방점|041-534-0003|아산배방|와이파이;홈서비스;단체주문;리아오더
롯데리아|신촌로터리점|02-324-3894|신촌로터리|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|광주신창점|062-959-0550|광주신창|와이파이;홈서비스;단체주문;리아오더
롯데리아|전주고사점|063-285-0127|전주고사|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|오산원동점|031-372-0049|오산원동|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스신내점|02-3423-1515|홈플러스신내|와이파이;홈서비스;단체주문;리아오더
롯데리아|의정부회룡역점|031-829-6451|의정부회룡역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|오창점|043-216-0100|오창|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전반석점|042-824-3636|대전반석|와이파이;홈서비스;단체주문;리아오더
롯데리아|가평점|031-581-0055|가평|와이파이;홈서비스;단체주문;리아오더
롯데리아|대산점|041-681-7787|대산|홈서비스;단체주문;리아오더
롯데리아|진건점|031-527-3977|진건|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산역점|051-466-7070|부산역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|마산터미널점|055-256-1063|마산터미널|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|수원팔달점|031-243-6983|수원팔달|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|곤지암점|031-769-0085|곤지암|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스내당점|053-551-1224|홈플러스내당|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트천안성정점|041-552-9290|롯데마트천안성정|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스마산양덕점|055-298-8985|홈플러스마산양덕|와이파이;홈서비스;단체주문;리아오더
롯데리아|캐슬플라자점|02-2146-2227|캐슬플라자|와이파이;홈서비스;단체주문;리아오더
롯데리아|분당미금아울렛점|031-719-5365|분당미금아울렛|와이파이;홈서비스;단체주문;리아오더
롯데리아|의정부가능역점|031-844-1887|의정부가능역점|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스강서점|02-3663-4301|홈플러스강서|와이파이;홈서비스;단체주문;리아오더
롯데리아|서천점|041-952-0774|서천|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스인하점|032-876-0020|홈플러스인하|단체주문;리아오더
롯데리아|인천원당점|032-568-8064|인천원당|와이파이;홈서비스;단체주문;리아오더
롯데리아|대림역점|02-835-2220|대림역|와이파이;홈서비스;단체주문;리아오더
롯데리아|화성태안점|031-267-0067|화성태안|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트웅상점|055-389-0655|롯데마트웅상|홈서비스;단체주문;리아오더
롯데리아|원주무실점|033-742-4880|원주무실|와이파이;홈서비스;단체주문;리아오더
롯데리아|영월점|033-374-1500|영월|와이파이;홈서비스;단체주문;리아오더
롯데리아|김해북부점|055-334-3112|김해북부|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천당하점|032-564-8062|인천당하|와이파이;홈서비스;단체주문;리아오더
롯데리아|전주메가월드점|063-253-3220|전주메가월드|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구칠곡매천점|053-324-9955|대구칠곡매천|와이파이;홈서비스;단체주문;리아오더
롯데리아|청도점|054-371-1236|청도|와이파이;홈서비스;단체주문;리아오더
롯데리아|김천EXP점|054-437-6650|김천EXP|와이파이;홈서비스;단체주문;리아오더
롯데리아|성남상대원점|031-735-1722|성남상대원|24시간;홈서비스;단체주문;리아오더
롯데리아|일산대화점|031-911-3990|일산대화|와이파이;홈서비스;단체주문;리아오더
롯데리아|음성점|043-873-5600|음성|와이파이;홈서비스;단체주문;리아오더
롯데리아|화성발안점|031-352-9382|화성발안|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트서대전점|042-544-2234|롯데마트서대전|홈서비스;단체주문;리아오더
롯데리아|롯데마트의왕점|031-423-1641|롯데마트의왕|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트첨단점|062-971-0853|롯데마트첨단|와이파이;홈서비스;단체주문;리아오더
롯데리아|제천청전점|043-646-2484|제천청전|와이파이;홈서비스;단체주문;리아오더
롯데리아|안양비산점|031-447-5151|안양비산|홈서비스;단체주문;리아오더
롯데리아|NC청주점|043-234-0111|NC청주|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스시화점|031-498-6620|홈플러스시화|와이파이;홈서비스;단체주문;리아오더
롯데리아|일산중산점|031-976-0642|일산중산|와이파이;홈서비스;단체주문;리아오더
롯데리아|횡성점|033-343-0888|횡성|와이파이;홈서비스;단체주문;리아오더
롯데리아|예천점|054-652-2055|예천|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전역사점|070-4006-1616|대전역사|단체주문;리아오더
롯데리아|롯데마트사하점|051-264-1958|롯데마트사하|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트오산점|031-377-8187|롯데마트오산|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트주엽점|031-919-9875|롯데마트주엽|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데마트충주점|043-848-3042|롯데마트충주|와이파이;홈서비스;단체주문;리아오더
롯데리아|금강휴게소점|043-731-2233|금강휴게소|단체주문;리아오더
롯데리아|광주송정점|062-944-0058|광주송정|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미진평점|054-475-5582|구미진평|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구동서변점|053-952-5113|대구동서변|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미원평점|054-444-1771|구미원평|와이파이;홈서비스;단체주문;리아오더
롯데리아|순천시청점|061-745-5656|순천시청|와이파이;홈서비스;단체주문;리아오더
롯데리아|서울역광장점|02-393-8781|서울역광장|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|서울역사점|02-393-9375|서울역사|와이파이;단체주문;리아오더
롯데리아|구미도량점|054-455-2494|구미도량|와이파이;홈서비스;단체주문;리아오더
롯데리아|양구점|033-482-7766|양구|와이파이;단체주문;리아오더
롯데리아|A.G선수촌점|051-528-8900|A.G선수촌|홈서비스;단체주문;리아오더
롯데리아|홈플러스금천점|02-808-3445|홈플러스금천|와이파이;홈서비스;단체주문;리아오더
롯데리아|군산대학점|063-464-7007|군산대학|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|파주법원점|031-958-3323|파주법원|와이파이;단체주문;리아오더
롯데리아|수원율현점|031-292-1740|수원율현|홈서비스;단체주문;리아오더
롯데리아|천안두정점|041-552-0775|천안두정|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산대연점|051-625-1747|부산대연|와이파이;홈서비스;단체주문;리아오더
롯데리아|안산역사점|031-491-4774|안산역사|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|시흥제일점|031-313-2222|시흥제일|와이파이;홈서비스;단체주문;리아오더
롯데리아|강릉교동점|033-645-3485|강릉교동|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|양산중부점|055-365-5511|양산중부|와이파이;홈서비스;단체주문;리아오더
롯데리아|군포당동점|031-398-0053|군포당동|와이파이;홈서비스;단체주문;리아오더
롯데리아|경남합천점|055-931-7754|경남합천|와이파이;홈서비스;단체주문;리아오더
롯데리아|제주공항점|064-712-1248|제주공항|와이파이;단체주문;리아오더
