##NAME|SUBNAME|TYPE|ID|TELNUM|ADDR|XCOORD|YCOORD@@필라
필라|롯데부산점|KIDS|store1093|051-810-3588|부산 부산진구 부전동 503-15 롯데백화점 6층|129.05600743979255|35.15665769446197
필라|현대부산점|KIDS|store1090|051-667-0756|부산 동구 범일동 62-5 현대백화점 7층|129.05856161234274|35.14131615347174
필라|부산광복/메가샵점|Mega Shop|store1438|051-231-2737|부산광역시 중구 광복로 76-2|129.0331509|35.0984111
필라|남천점|OUTLET|store1396|051-626-2040|부산 수영구 남천동 30-3|129.11081555450443|35.14803699832738
필라|롯데동부산점|OUTLET|store1399|051-901-2643|부산광역시 기장군 기장읍 기장해안로 150 기장해안로 147 롯데아울렛 동부산점 2층|129.2313695|35.2188193
필라|해운대세이브존점|OUTLET|store1398|051-746-0109|부산광역시 해운대구 구남로29번길 21 (중동, 세이브존) 1층|129.16124772684407|35.16240210983755
필라|신선도원점|FILA|store1596|052-916-0198|울산광역시 북구 진장동 758|129.3565016|35.5610031
필라|울산언양점|FILA|store908|052-264-6054|울산 울주군 언양읍 동부리 161|129.124661183322|35.56524957834169
필라|현대울산점|FILA|store906|052-228-0628|울산 남구 삼산동 현대백화점 1521-1|129.33579152248413|35.53962659597535
필라|NC울산점|FILA|store912|070-7787-1360|울산광역시 남구  삼산로 217 (달동, 뉴코아아울렛)|129.33047095936683|35.53862668985833
필라|롯데울산점|FILA|store1521|052-960-5818|울산 남구 삼산동 1480-1 롯데백화점 5층|129.3383349|35.5384501
필라|현대동구점|FILA|store1516|052-250-4430|울산광역시 동구 서부동 105-3 현대백화점 4층|129.4317335|35.5215591
필라|울산남구홈플러스점|filativa|store1563||울산 남구 수암로 148 홈플러스 울산남구점|129.3227007|35.5264685
필라|울산진장롯데마트점|filativa|store1157|010-7646-0908|울산광역시 북구 진장유통로 64 롯데마트 2층 filativa|129.35902522413238|35.57600546567997
필라|울산(E)점|INTIMO|store1342|052-269-4480|울산광역시 남구 남중로 48 이마트 3층|129.33182762643966|35.54481775621049
필라|롯데울산점|KIDS|store1112|052-960-4626|울산광역시 남구  삼산로 288 (삼산동, 롯데백화점) 7층|129.339038|35.5385857
필라|현대동구점|KIDS|store1500|052-250-4567|울산 동구 방어진순환도로 899 현대백화점 5층|129.4313294|35.5216405
필라|현대울산점|KIDS|store1484|052-228-0858|울산광역시 남구 삼산로 261 (삼산동, 현대백화점)  10층 휠라키즈|129.3358376|35.5396086
필라|롯데부평점|FILA|store915|032-452-2556|인천 부평구 부평1동 롯데백 70-127|126.71944968044177|37.49338755628489
필라|부평점|FILA|store1542|032-501-1155|인천광역시 부평구 부평동 199-1|126.7235341|37.4939168
필라|신포중앙점|FILA|store920|032-772-4278|인천 중구 내동 209-53|126.62808831306604|37.47198330353475
필라|NC신인천논현점|FILA|store917|032-454-8351|인천광역시 남동구 청능대로 596 (논현동, 푸르지오시티) 엔씨백화점|126.7255703|37.4004611
필라|NC인천점|FILA|store913|032-424-1990|인천광역시 남동구 인하로 485 (구월동, 뉴코아) NC 인천점 5층|126.70068998014709|37.44401675249592
필라|롯데인천터미널점|FILA|store1592|032-242-2492|인천 미추홀구 연남로 35 롯데백화점 4층|126.7015615|37.4422296
필라|스퀘어원점|FILA|store1525|032-456-4116|인천시 연수구 동춘동 926 스퀘어원 1층|126.6836565|37.4059728
필라|간석홈플러스점|filativa|store921|032-872-5368|인천광역시 남동구  경원대로 971 (간석동, 홈플러스)|126.6891073752061|37.469586328031596
필라|연수롯데마트점|filativa|store1158|010-7644-1345|인천광역시 연수구 청능대로 87 롯데마트 1층 filativa|126.67516741763126|37.415088112993644
필라|인천청라홈플러스점|filativa|store1160|010-2253-0471|인천광역시 서구 중봉대로 587 지하 1층 filativa|126.64874178093169|37.532373952014495
필라|인하홈플러스점|filativa|store1159|010-7127-0519|인천 남구 소성로 6 홈플러스 1층 filativa|126.65077451412118|37.44768567342456
필라|검단(E)점|INTIMO|store1345|032-561-7799|인천광역시 서구 서곶로 754 이마트 1층|126.6771944|37.5855344
필라|동암점|INTIMO|store1220|032-429-4321|인천광역시 부평구  동암광장로 16 (십정동) 휠라인티모 동암점|126.7021585330625|37.4715048525066
필라|동인천(E)점|INTIMO|store1346|032-766-4416|인천 중구 인중로 134 이마트 2층|126.62849030585238|37.46659294911513
필라|신포점|INTIMO|store1221|032-777-7066|인천광역시 중구  개항로 38-2 (내동) 휠라인티모 신포점|126.62696331623185|37.47179234814973
필라|연수(E)점|INTIMO|store1347|032-815-4934|인천광역시 연수구 경원대로 184 이마트 1층 926-9|126.68101565712544|37.40411163865108
필라|롯데부평점|KIDS|store1115|032-452-2589|인천 부평구 부평동 70-127 롯데백화점 6층 휠라키즈|126.71944968044177|37.49338755628489
필라|롯데인천점|KIDS|store1114|032-450-2732|인천 남동구 구월동 1455번지 롯데백화점 지하 2층|126.70157738011622|37.44706801841031
필라|신세계인천점|KIDS|store1113|032-430-1912|인천 남구 관교동 신세계백화 3층 휠라키즈|126.70127464892265|37.44248651197687
필라|인천스퀘어원점|KIDS|store1505|032-456-4116|인천광역시 연수구 동춘동 926 인천 스퀘어원 1층|126.6836565|37.4059728
필라|현대송도아울렛점|KIDS|store1531|031-727-2773|인천 광역시 연수구 송도동 168-1|126.6585646|37.3823849
필라|부평아이즈빌점|KIDS|store1476|070-7724-5266|인천광역시 부평구 청천동 386 아이즈빌아울렛 1710호 (1층) 휠라키즈|126.7035743|37.5218251
필라|현대/송도점|OUTLET|store1454|031-2727-2455|인천 연수구 송도국제대로 123 현대프리미엄아울렛 송도점 B1 FILA|126.657917|37.3816291
필라|강진점|FILA|store925|061-434-2500|전남 강진군 강진읍 남성리 59-2|126.77021527701258|34.64040858097977
필라|목포중앙점|FILA|store922|061-242-1319|전라남도 목포시 영산로 87 (명륜동) 0|126.3854892|34.7903627
필라|목포하당점|FILA|store923|061-287-8338|상동 1012-6|126.4283412|34.8013428
필라|여수점|FILA|store1588|061-662-6600|전라남도 여수시 교동 102 여수FILA|127.7331983|34.7415379
필라|순천연향동FILA점|FILA|store1472|061-727-5650|전라남도 순천시 연향동 1340-2|127.5191548|34.9522213
필라|목포롯데마트점|filativa|store1161|010-3316-8030|전라남도 목포시 원형서로 15 롯데마트 2층 filativa|126.42938117842229|34.797271160222465
필라|순천풍덕홈플러스점|filativa|store1162|061-743-5658|전라남도 순천시 팔마로 222 홈플러스 1층 filativa|127.50902026993197|34.940061431157666
필라|강진점|INTIMO|store1224|061-434-6952|전라남도 강진군 강진읍 중앙로 113 휠라인티모 강진점|126.7707143|34.6392054
필라|광양점|INTIMO|store1229|061-794-2066|전남 광양시 중동 1638-2 1층|127.69771938364437|34.936549921955304
필라|목포(E)점|INTIMO|store1348|061-282-5949|전전라남도 목포시 옥암로 138 (옥암동, 목포이마트) 2층 목포이마트|126.42521221854764|34.811627015485534
필라|목포하당점|INTIMO|store1222|061-281-6862|전남 목포시 신흥동|126.41889726748789|34.79887291467244
필라|순천점|INTIMO|store1228|061-751-3923|전라남도 순천시  황금2길 4 (남내동, 휠라) 휠라인티모 순천점|127.48436399125607|34.9540290704844
필라|순천(E)점|INTIMO|store1349|061-741-3924|전라남도 순천시 팔마로 191 이마트 1층 169|127.50874148177934|34.94242060871494
필라|순천연향점|INTIMO|store1227|061-722-0343|전남 순천시 연향동 1339-1|127.51924020842961|34.95195964464152
필라|여수점|INTIMO|store1226|061-662-3846|전라남도 여수시 진남상가길 33-7 (교동) 휠라인티모 여수점|127.7343348|34.7413205
필라|여천점|INTIMO|store1574|061-692-6100|전남 여수시 신기동 59-1 1층|127.669333|34.7620053
필라|해남점|INTIMO|store1225|061-536-9050|전라남도 해남군 해남읍 중앙2로 20 (필라인티모) 휠라인티모 해남점|126.59833999134425|34.571122915461174
필라|목포하당점|KIDS|store1584|061-281-4288|전라남도 목포시 상동 996-3|126.4269988|34.8022725
필라|여수점|KIDS|store1041|061-666-5616|전남 여수시 교동 247|127.73403497957648|34.74126615428646
필라|NC순천점|KIDS|store1042|061-720-5632|전라남도 순천시 조례동 766 NC백화점순천점|127.5200578|34.9733399
필라|LF광양점|OUTLET|store1450|061-815-4826|전남 광양시 광양읍 덕례리 706-2|127.565956|34.9629881
필라|군산점|FILA|store1537|063-461-5177|전라북도 군산시 수송동 802-16|126.7151967|35.9671626
필라|남원멀티점|FILA|store1439|063-633-7007|전라북도 남원시 하정동 95-1|127.3811744|35.4065314
필라|세이브존전주점|FILA|store930|063-231-2310|전북 전주시 완산구 서노송동 627-1|127.14478225401284|35.82552647179766
필라|익산영등점|FILA|store1441|063-832-5592|전라북도 익산시 영등동 845-7|126.9781552|35.9588167
필라|익산중앙점|FILA|store936|063-841-1501|전북 익산시 중앙동1가 21-3|126.94844811948428|35.94044726127948
필라|정읍점|FILA|store934|063-533-5555|전북 정읍시 수성동 561번지|126.85339976982634|35.56639587627516
필라|롯데전주점|FILA|store1520|063-289-3555|전라북도 전주시 완산구 서신동 971 롯데백화점 5층|127.1219568|35.8345173
필라|군산롯데마트점|filativa|store1163|063-467-0330|전라북도 군산시 수송로 185 롯데마트 3층 filativa|126.7164112340625|35.96479923007722
필라|익산롯데마트점|filativa|store1570||전라북도 익산시  무왕로 1053 (영등동, 롯데마트)|126.9741367|35.9590649
필라|군산점|INTIMO|store1231|063-443-2929|전라북도 군산시  장미1길 6 (영동, FILA) 휠라인티모 군산점|126.71535701238321|35.985474648208715
필라|군산(E)점|INTIMO|store1351|063-442-6573|전북 군산시 구암3.1로 137 이마트 2층 경암동 590-296 군산이마트내|126.73472290430745|35.98273602201795
필라|남원점|INTIMO|store1234|063-633-7749|전라북도 남원시  광한북로 43 (하정동, FILAINTIMO)|127.3796666|35.4067402
필라|익산(E)점|INTIMO|store1352||전라북도 익산시 평동로 705 (동산동, E마트) 이마트|126.95785583734225|35.930594934879814
필라|전주(E)점|INTIMO|store1350|063-255-0074|전북 전주시 완산구 당산로 111 이마트 2층 767|127.12028259117552|35.83258690994224
필라|롯데전주점|KIDS|store1486|062-289-3552|전라북도 전주시 완산구 온고을로 2 롯데백화점전주점 5층 휠라키즈|127.1218933|35.8345049
필라|익산영등점|KIDS|store1047|063-838-9247|전북 익산시 영등동 834-10|126.976165|35.9599412
필라|정읍점|KIDS|store1044|063-533-2515|전북 정읍시 수성동 558-13|126.8513334|35.5673345
필라|남원멀티점|KIDS|store1046|063-633-7007|전북 남원시 하정동 95-1|127.3811744|35.4065314
필라|전주고사동/메가샵점|Mega Shop|store1541|063-284-2311|전라북도 전주시 완산구 고사동 288-19|127.1425461|35.8209442
필라|신제주점|FILA|store937|064-747-2421|제주 제주시 연동 262-7|126.48977746562875|33.48719922016117
필라|제주칠성로점|FILA|store938|064-752-1132|제주특별자치도 제주시 칠성로길 18 (일도일동) 1층|126.5249618|33.5140152
필라|구제주점|INTIMO|store1235|064-722-0328|제주특별자치도 제주시  중앙로 47 (일도일동) 휠라인티모|126.52483759874441|33.51397885085694
필라|구제주(E)점|INTIMO|store1353|064-702-7489|제주특별자치도 제주시 탑동로 38 이마트 2층 1259번지 이마트 내 2F|126.52059979198833|33.51813508032257
필라|서귀포점|INTIMO|store1237|064-763-0950|제주특별자치도 서귀포시  중정로 82 (서귀동, FILA) 휠라인티모|126.56507002363469|33.24814767287376
필라|신제주점|INTIMO|store1586|064-748-7760|제주특별자치도 제주시 1100로 3348 이마트 1층|126.4804431|33.4849558
필라|신제주(E)점|INTIMO|store1354|064-748-7760|제주특별자치도 제주시 1100로 3348 이마트 1층 이마트 내 1F|126.48033364154959|33.48519450884781
필라|서귀포점|KIDS|store1048|064-762-2200|제주 서귀포시 서귀동 256-11|126.56652670140657|33.24869013029201
필라|신제주점|KIDS|store1530|064-757-5587|제주특별자치도 제주시 연동 273-5|126.4902663|33.4874575
필라|제주칠성로점|KIDS|store1509|064-702-0006|제주 제주시 일도1동 1303|126.5263546|33.5145449
필라|갤러리아센터시티점|FILA|store940|041-412-9630|충남 천안시 서북구 불당동 센터시티점 6층|127.10463041407996|36.8005396844862
필라|금산점|FILA|store946|041-753-8008|충남 금산군 금산읍 상리 94-2|127.49053330619793|36.10313208890789
필라|논산점|FILA|store945|041-736-7077|충남 논산시 반월동 98-8|127.08454660329198|36.20558262959831
필라|당진점|FILA|store1534|041-352-1698|충청남도 당진시 당진중앙2로 159 (읍내동)|126.6329687|36.8956623
필라|서산점|FILA|store943|041-666-2242|충남 서산시 동문동 933-8|126.45344586741615|36.782699150808455
필라|신세계충청점|FILA|store942|041-640-5382|충남 천안시 동남구 신부동 354-1 3F 3541|127.1567079370706|36.82028526902602
필라|아산점|FILA|store1538|041-547-7227|충청남도 아산시 온궁로 25 (온천동, Mr.Pizza) 1층 휠라매장|127.0031884|36.7823017
필라|천안직산점|FILA|store941|041-585-4087|충남 천안시 서북구 직산읍 241-1번지 직산패션타운|127.16546020646817|36.9039497726833
필라|논산홈플러스점|filativa|store1166|041-735-5435|충청남도 논산시 시민로 187 홈플러스 1층 filativa|127.09850767392885|36.18345280081298
필라|당진롯데마트점|filativa|store1164|041-358-2469|충남 당진시 정안로 20 롯데마트 2층 filativa|126.64594004427838|36.90570366091063
필라|서산롯데마트점|filativa|store1165|041-668-0812|충남 서산시 충의로 27 롯데마트 지하1층 filativa|126.43910865560588|36.77319605340695
필라|공주점|INTIMO|store1248|041-852-7766|충남 공주시 중동 69-1|127.12475709917382|36.454948151744915
필라|금산점|INTIMO|store1246|041-753-2666|충남 금산군 금산읍 상리 94-2|127.49053330619793|36.10313208890789
필라|논산점|INTIMO|store1245|041-736-9569|충남 논산시 반월동 97번지|127.08990235615282|36.20595362666262
필라|당진점|INTIMO|store1239|041-356-3115|충청남도 당진시 읍내동 543-25|126.6293398|36.8931618
필라|대천점|INTIMO|store1249|041-936-7744|충남 보령 대천 331-21|126.59405262448253|36.3512620749981
필라|보령(E)점|INTIMO|store1357|041-931-4459|충청남도 보령시 해안로 25 이마트 1층 340-1|126.58868536223403|36.344019907133784
필라|부여점|INTIMO|store1247|041-833-2714|충청남도 부여군 부여읍 중앙로5번길 8 충청남도 부여군 부여읍 중앙로5번길 8|126.91128007414696|36.2814135122917
필라|서산점|INTIMO|store1243|041-669-1300|충남 서산시 동문동 931-2|126.4531062946138|36.7825606223471
필라|서천점|INTIMO|store1250|041-953-5845|충청남도 서천군 서천읍 서천로 41 휠라 인티모 서천지점|126.69475180943792|36.07574478350472
필라|아산점|INTIMO|store1240|041-549-7007|충남 아산시 온천동 211-6 번지|127.00266620889131|36.78184250298075
필라|예산점|INTIMO|store1238|041-334-3789|충남 예산군 예산읍 예산리 442-5번지|126.8469764889765|36.67858721503642
필라|조치원점|INTIMO|store1251|044-865-8870|충남 연기군 조치원읍 신흥리 조치원읍 원리 9-21 1층|127.29782008378812|36.6014932891248
필라|천안(E)점|INTIMO|store1356|041-576-6789|충남 천안시 서북구 충무로 187 이마트 2층 쌍용 1동 191 천안이마트 2층|127.12710057060923|36.79592572558519
필라|천안두정점|INTIMO|store1241|041-551-8100|충청남도 천안시 서북구  두정로 244 (두정동, 두정필레오Ⅱ) 1층 107호 휠라인티모 천안두안점|127.14412505267009|36.833104127058185
필라|천안터미널(E)점|INTIMO|store1355|041-523-5523|충청남도 천안시 동남구 만남로 43 이마트 B1층 천안터미널 354-1|127.1567079370706|36.82028526902602
필라|태안점|INTIMO|store1244|041-673-5939|충남 태안군 태안읍 동문리 882-8, 10호|126.30430344646507|36.74813638918868
필라|갤러리아센터점|KIDS|store1117|041-562-8749|충남 천안시 불당동 갤러리아센터시티점 6층|127.10485874591143|36.800352052040985
필라|당진점|KIDS|store1049|041-358-1449|충남 당진시 읍내동 543-34|126.62983391241661|36.89318345302201
필라|보령점|KIDS|store1052|041-936-0703|충남 보령시 대천동 193-3|126.59461260957995|36.3506908293553
필라|홍성점|KIDS|store1050|041-632-5044|충청남도 홍성군 홍성읍 내법길 149 오관리 266|126.67400570552661|36.61655505990582
필라|(신)롯데부여점|OUTLET|store1412|041-435-2715|충청남도 부여군 규암면 백제문로 387 (롯데프리미엄아울렛)|126.8979047|36.2919324
필라|퍼스트빌리지점|OUTLET|store1413|041-536-0654|충청남도 아산시 둔포면 신항리 17-3 퍼스트빌리지|127.0274541|36.8971621
필라|음성점|FILA|store951|043-882-6848|충북 음성군 금왕읍 무극리 210-1 음성 FILA|127.59551042938313|36.99372548074265
필라|제천점|FILA|store949|043-644-4316|충청북도 제천시 의림대로 104-2 (중앙로1가)|128.2103326|37.1370619
필라|충주FILA점|FILA|store1481|043-843-6454|충청북도 충주시 성서3길 19 (성서동, TTC)|127.9328277|36.9712384
필라|현대충청점|FILA|store952|043-909-4804|충북 청주시 흥덕구 송정동 현대백화점 유플렉스관|127.4347716489067|36.63908574636573
필라|청주롯데마트점|filativa|store1168|043-237-4243|충청북도 청주시 흥덕구 풍산로 15(가경동) 롯데마트 지하 1층 filativa 롯데마트|127.43199250851973|36.62678280645152
필라|청주상당롯데마트점|filativa|store1169|043-288-5753|충청북도 청주시 상당구 용암북로 160번길 60 롯데마트내 1층 filativa|127.516118|36.621282
필라|괴산점|INTIMO|store1252|010-8921-6805|충청북도 괴산군 읍내로11길 12-1 휠라인티모|127.7935251|36.8098822
필라|금왕점|INTIMO|store1261|043-883-1255|충북 음성군 금왕읍 무극리 251-4|127.59101396185376|36.9921620702196
필라|단양점|INTIMO|store1255|043-421-8811|충북 단양군 단양읍 도전리 162번지|128.36885939386121|36.98275989187925
필라|영동점|INTIMO|store1259|043-744-9522|충북 영동군 영동읍 계산리 686-1|127.77760963234567|36.17497675323522
필라|옥천점|INTIMO|store1258|043-733-2200|옥천읍 금장로 39|127.5685663|36.3014922
필라|제천점|INTIMO|store1257|043-646-1171|충북 제천시 중앙로1가 88-4|128.21146559802432|37.13798599760047
필라|진천점|INTIMO|store1256|043-534-8245|충북 진천군 진천읍 읍내리 91-2|127.44485237133709|36.856216753320176
필라|청주(E)점|INTIMO|store1358|043-210-1234|충북 청주시 서원구 청남로 1853 이마트 1층 청주이마트|127.4795704|36.6065439
필라|청주흥덕점|INTIMO||043-235-5638|993번지||
필라|충주점|INTIMO|store1260|043-855-8787|충북 충주시 성서동 185|127.93174884391166|36.97158064777841
필라|충주(E)점|INTIMO|store1359|070-8841-8786|충북 충주시 중원대로 3420 이마트 1024번지|127.92379162871703|36.97216183754008
필라|제천점|KIDS|store1054|043-645-7373|충북 제천시 중앙로1가 84|128.2116758|37.138163
필라|현대충청점|KIDS|store1119|043-909-4588|충북 청주시 흥덕구 복대동 3380 현대백화점 5층|127.42626454447269|36.64476476923857
필라|롯데청주점|OUTLET|store1415|043-717-2959|충청북도 청주시 흥덕구  2순환로 1004 (비하동, 롯데아울렛 청주점) 3층 휠라상설|127.4215854|36.6450692
필라|현대충청U점|UNDERWEAR|store1363|043-909-4352|충북 청주시 흥덕구 복대동 3380 현대백화점 3층|127.4262971|36.6447787
