##NAME|SUBNAME|ID|TELNUM|NEWADDR|FEAT
공차|공주대점|2112||충청남도 공주시 신관동 265-33|좌석
공차|과천별양점|2259|02-504-8809|경기도 과천시 별양동 1-4|좌석;화장실
공차|광양LF몰점|2393|061-815-4925|전라남도 광양시 광양읍 덕례리 707|좌석;화장실;주차가능;와이파이
공차|광주봉선점|2249|062-651-0107|광주광역시 남구 봉선동 618|좌석;화장실;주차가능;와이파이
공차|광주수완점|2181|062-962-6607|광주광역시 광산구 장덕동 1657|좌석
공차|광주신안점|2284|062-551-7758|광주광역시 북구 신안동 226-20|좌석;화장실;주차가능;와이파이
공차|교대점|2327|070-7553-3173|서울특별시 서초구 서초동 1573-10 로이어즈타워 103호|좌석
공차|교보타워점|2234|02-536-7760|서울특별시 서초구 서초동 1303-16 아이파크에비뉴 L1층 103, 104호|좌석;화장실
공차|구로디지털2호점|2205|02-858-1778|서울특별시 구로구 구로동 212-8 대륭포스트1차 지하111호|좌석
공차|구리수택점|2272|031-564-0707|경기도 구리시 수택동 849-11|좌석;화장실
공차|구미인동점|2138|070-4128-0707|경상북도 구미시 황상동 310-3|좌석
공차|구미점|2124|054-451-8600|경상북도 구미시 원평동 381-4|좌석
공차|군산대점|2364|063-464-0468|전라북도 군산시 미룡동 868-2|좌석;와이파이
공차|김천혁신도시점|2311||경상북도 김천시 율곡동 772 한신휴플러스 101호|좌석;화장실;주차가능;와이파이
공차|김포구래점|2079|031-996-6439|경기도 김포시 구래동 6880-9 이마트 김포한강점|좌석;화장실
공차|김포롯데몰점|2352|02-6116-5728|서울특별시 강서구 방화동 886 김포롯데몰  MF(지하1층)|
공차|김포풍무점|2298||경기도 김포시 풍무동 803 오성프라자 106호|좌석;화장실;주차가능;와이파이
공차|김포현대아울렛점|2069|031-8048-2515|경기도 김포시 고촌읍 전호리 654|좌석;화장실
공차|내방역점|2380|02-583-7009|서울특별시 서초구 방배동 898-1 향촌빌딩 1층|좌석;화장실;와이파이
공차|노량진학원가점|2077|02-822-4309|서울특별시 동작구 노량진동 92-2|좌석;화장실;주차가능;와이파이
공차|논현역점|2247|070-8810-7490|서울특별시 강남구 논현동 52-4|좌석
공차|대구동성로점|2317|053-256-2998|대구광역시 중구 동성로2가 156-3|좌석
공차|대구월배점|2398|053-636-6898|대구광역시 달서구 대천동 555|좌석;화장실;주차가능;와이파이
공차|대구혁신도시점|2199|053-965-0507|대구광역시 동구 각산동 1080-2|좌석;화장실
공차|대림점|2283|02-831-7536|서울특별시 영등포구 대림동 717 쌍용플래티넘-S 1층 104호|좌석;화장실
공차|대전목원대점|2263|042-825-9717|대전광역시 유성구 용계동 664-8|좌석;화장실
공차|대전문화점|2175|042-300-7070|대전광역시 중구 문화동 1-63번지|좌석
공차|대전복합터미널점|2226|042-673-0707|대전광역시 동구 용전동 63-3 1층|좌석;화장실
공차|대전시청법원점|2269|042-489-0036|대전광역시 서구 둔산동 1458 105~107호|좌석
공차|대치은마사거리점|2197|02-563-0708|서울특별시 강남구 대치동 989번지|좌석
공차|대치점|2140|02-565-7759|서울특별시 강남구 대치동 507-2 대치퍼스트빌딩 1층 119호|좌석
공차|대학로점|2288|02-742-8892|서울특별시 종로구 명륜2가 24-4 2,3층|좌석;화장실
공차|대화역점|2166|031-911-1611|경기도 고양시 일산서구 대화동 2222-3 106호|좌석;화장실
공차|동대구복합환승센터점|2128|053-753-9631|대구광역시 동구 동부로149, 동대구복합환승센터 4층|좌석;화장실;주차가능;와이파이
공차|동대구역사점|2424|070-8803-0507|대구광역시 동구  동대구로 550(동대구역3층,신암동)|좌석;화장실;주차가능;와이파이
공차|동대문디자인플라자점|2196|02-2153-0710|서울특별시 중구 을지로7가 2-1번지 디자인플라자점|좌석
공차|동아대구덕점|2382|051-257-0676(~0677-|부산광역시 서구 서대신동3가 61-12|좌석;화장실;주차가능;와이파이
공차|동탄센터포인트몰점|2368||경기도 화성시 반송동 96|좌석;화장실
공차|둔산타임월드점|2231|042-484-0807|대전광역시 서구 둔산동 986번지|좌석
공차|롯데대구점|2425||대구광역시 북구 태평로 161 (칠성동2가)|화장실;주차가능;와이파이
공차|롯데마트광복점|2118|051-465-0782|부산광역시 중구 중앙동7가 20-1 1층|좌석
공차|롯데마트대구율하점|2365|053-607-2655|대구광역시 동구 율하동 1117|
공차|롯데마트마산양덕점|2177|055-255-8374|경상남도 창원시 마산회원구 양덕동 84-1|좌석;화장실;주차가능
공차|롯데미아점|2297||서울특별시 강북구 미아동 70-6 롯데백화점미아점 3층|좌석;화장실;주차가능;와이파이
공차|롯데수원점|2366|031-8066-0869|경기도 수원시 권선구 서둔동 296-77 롯데백화점 수원점 지하 1층|좌석;화장실;주차가능;와이파이
공차|롯데시네마김해점|2204||경상남도 김해시 신문동 72-19 롯데프리미엄아울렛 김해점 4층|좌석;화장실;주차가능
공차|롯데시네마은평점|2395|02-6975-5630|서울특별시 은평구 진관동 79-15|좌석;화장실;주차가능
공차|롯데시네마진주점|2085|055-762-7758|경상남도 진주시 충무공동 35, 롯데몰진주점 5층|화장실;주차가능
공차|롯데시네마청주용암점|2337|070-5142-2543|충청북도 청주시 상당구 용암동 1703|좌석;주차가능
공차|롯데시네마파주운정점|2397|031-942-1044|경기도 파주시 목동동 927|좌석;화장실;주차가능;와이파이
공차|롯데아울렛파주점|2351|031-960-2440|경기도 파주시 문발동 645|화장실;주차가능;와이파이
공차|롯데영플라자점|2361|02-2118-5307|서울특별시 중구 남대문로2가 123|좌석;화장실
공차|롯데월드매직아일랜드점|2096|022143-1297|서울특별시 송파구 잠실동 40-1 롯데월드 매직아일랜드|화장실;주차가능;와이파이
공차|롯데월드어드벤처점|2342|02-2143-1213|서울특별시 송파구 잠실동 40-1 롯데월드어드벤쳐 2층|화장실
공차|롯데월드점|2132|02-2143-1262|서울특별시 송파구 잠실동 40-1|좌석
공차|롯데청량리점|2153|02-3707-1035|서울특별시 동대문구 전농동 591-53 롯데백화점 청량리점 지하 2층|좌석;화장실;와이파이
공차|마리오아울렛점|2268|02-2067-3762|서울특별시 금천구 가산동 60-22 마리오아울렛 1관 3층|좌석;화장실
공차|마산양덕점|2174|055-295-1515|경상남도 창원시 마산회원구 양덕동 60-3|좌석;화장실;주차가능
공차|메가마트울산점|2426||울산광역시 북구 진장17길 10 (신선도원몰, 메가마트2층)|좌석;화장실;주차가능;와이파이
공차|명동역점|2248|02-754-7770|서울특별시 중구 충무로1가 24-31|좌석
공차|명동점|2362|02-318-0760|서울특별시 중구 명동1가 46-3|좌석;화장실
공차|명일역점|2308|02-442-0407|서울특별시 강동구 명일동 289|좌석;화장실
공차|목동역점|2240|02-2608-8308|서울특별시 양천구 신정동 1006-2번지|좌석
공차|목포남악점|2355|061-283-9738|전라남도 무안군 삼향읍 남악리 2167|좌석;화장실
공차|목포평화광장점|2080|061-287-4745|전라남도 목포시 상동 1132-4 1층|좌석
공차|미금역점|2104|031-717-7758|경기 성남시 분당구 성남대로 156 미금역 내 지하1층|좌석
공차|미아사거리점|2141|02-6312-6213|서울특별시 강북구 미아동 1364|좌석;화장실
공차|방이사거리점|2173|02-417-0404|서울특별시 송파구 방이동 65-6|좌석
공차|보라매점|2349|070-8267-4130|서울특별시 동작구 신대방동 395-73 캐릭터그린빌 제106호, 105호|좌석
공차|부산광복점|2418|051-244-7758|부산광역시 중구 광복로 80 (광복동1가)|좌석;화장실
공차|부천상동점|2330|032-322-4865|경기도 부천시 원미구 상동 535-5 드림모아 제1층 106호 (세이브존 1층)|좌석
공차|부천시청역점|2184|032-327-8771|경기도 부천시 중동 1157|
공차|부평CGV점|2386|032-515-1027|인천광역시 부평구 청천동 386 아이즈빌아울렛 3층|좌석;화장실;주차가능;와이파이
공차|부평역점|2348|032-519-3954|인천시 부평구 광장로 16, 지하1층 39호,56호(부평동, 부평민자역사)|
공차|북경고려학원점|2193|02-568-6959|서울특별시 강남구 역삼동 649-4 한덕빌딩 1층 공차북경고려학원점|좌석;화장실;와이파이
공차|분당서울대병원점|2343|031-714-7758|경기도 성남시 분당구 구미동 300 분당서울대병원 1동 1층 공차|좌석
공차|산본점|2246|031-391-0505|경기도 군포시 산본동 1131-2 청운빌딩|좌석
공차|상무메이루즈점|2396|062-383-7241|광주광역시 서구 치평동 1249|좌석;화장실;주차가능;와이파이
공차|상무점|2221|062-382-4883|광주광역시 서구 치평동 1185-5 차스타워 101호|좌석
공차|상암DMC점|2333|02-2132-8118|서울특별시 마포구 상암동 1605번지 누리꿈스퀘어 1층 102호|좌석;화장실
공차|서울과기대점|2266|02-978-5856|서울특별시 노원구 공릉동 438-2 1층|좌석;화장실
공차|서울타워점|2374|02-773-7758|서울특별시 용산구 용산동2가 산1-3 서울타워플라자 107호|화장실
공차|서초점|2300|02-525-3602|서울특별시 서초구 서초동 1601-1 브이샤르망빌딩 108호|좌석
공차|서촌점|2168|02-764-6484|서울특별시 종로구 체부동 30|좌석;화장실
공차|서판교점|2102||경기도 성남시 분당구 운중동 961|좌석;와이파이
공차|서현점|2274|031-696-1226|경기도 성남시 분당구 서현동 261-5 N타운빌딩|좌석;화장실
공차|선릉인터밸리점|2292|02-2183-0353|서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩 지하 151호|좌석
공차|선사점|2134|042-486-0816|대전광역시 서구 월평동 241 만년오피스텔 105호|좌석
공차|성남모란점|2111|031-759-6988|경기도 성남시 중원구 성남동 3244|좌석;화장실
공차|성남태평점|2369|031-759-4696|경기도 성남시 수정구 태평동 7336 이마트 성남점 2층|좌석;주차가능
공차|성대점|2154|031-296-3613|경기도 수원시 장안구 율전동 288-4|좌석
공차|성수성원점|2122|02-465-5201|서울특별시 성동구 성수동2가 333-16 이마트 성수점 2층|좌석
공차|세종첫마을점|2198|044-864-1311|세종특별자치시 한누리대로 193 1층 111호~112호|좌석
공차|송탄점|2171|070-4215-5581|경기도 평택시 서정동 818-35|좌석
공차|송파파크하비오점|2279|02-448-3655|서울특별시 송파구 문정동 618|좌석;화장실;주차가능;와이파이
공차|수서역점|2253|02-459-0777|서울특별시 강남구 수서동 713번지 수서현대벤쳐빌 지하1층 141호|좌석
공차|수원매탄점|2242|031-215-0211|경기도 수원시 영통구 매탄동 1265-2|좌석
공차|수원아주대점|2209|031-213-3611|경기도 수원시 영통구 원천동 79-10 예스크리닉동수원빌딩|좌석
공차|수원영통점|2338|031-205-6208|경기도 수원시 영통구 영통동 1011-6|좌석;화장실
공차|수원장안구청점|2326||경기도 수원시 장안구 조원동 750-32|좌석;화장실;와이파이
공차|수원화성행궁점|2176|031-247-0815|경기도 수원시 팔달구 남창동 27-3|좌석
공차|수지구청점|2160|031-263-0712|경기도 용인시 수지구 풍덕천동 1080-19번지 평온프라자 112호|좌석;화장실
공차|순천중앙점|2189|061-753-2253|전라남도 순천시 중앙동 61-52|좌석;화장실;와이파이
공차|순천호수공원점|2156|061-722-2253|전라남도 순천시 왕지동 868-6|좌석
공차|시청점|2307|02-3789-0455|서울특별시 중구 을지로 1가 37|좌석
공차|시화로데오지점|2067|031-431-5037|경기도 시흥시 정왕동 1738-5 1층|좌석;화장실
공차|신도림테크노마트점|2172|02-2111-1110|서울특별시 구로구 구로동 3-25 B2 이마트|좌석
공차|신림역점|2245|02-877-1191|서울특별시 관악구 신림동 1433-49번지|좌석
공차|신세계김해점|2264|055-272-1890|경상남도 김해시 외동 1264 신세계백화점 김해점 3층|좌석;화장실;주차가능
공차|신세계대구점|2127|053-661-6898|대구광역시 동구 동부로149, 신세계백화점 대구점 8층|좌석;화장실;주차가능;와이파이
공차|신세계본점|2146|02-310-5320|서울특별시 중구 충무로1가 52-5|좌석
공차|신세계센텀시티점|2376|051-745-2665|부산광역시 해운대구 우동 1495|좌석;화장실;주차가능;와이파이
공차|신세계의정부점|2344|031-8082-0236|경기도 의정부시 의정부동 168-54 신세계백화점 의정부점 3층|좌석;화장실
공차|신촌연세로점|2346|02-3143-0404|서울특별시 서대문구 창천동 33-30|좌석;화장실
공차|아차산역점|2223|02-6015-4516|서울특별시 광진구 구의동 54-1 파크타운 103호|좌석;화장실;와이파이
공차|안목항점|2410|033-652-1041|강원도 강릉시 창해로 14번길 32|좌석;화장실
공차|안산중앙역점|2194|031-485-3318|경기도 안산시 단원구 고잔2동 539-20 봉산빌딩 1층|좌석
공차|안양1번가점|2250|031-443-5483|경기도 안양시 만안구 안양동 674-100번지|좌석
공차|안양범계역점|2291|031-381-2030|경기도 안양시 동안구 호계동 1042 에메랄드빌딩 1층 110호|좌석
공차|압구정로데오점|2233|02-514-1011|서울특별시 강남구 신사동 661-15|좌석
공차|압구정역점|2271|070-4104-8073|서울특별시 강남구 신사동 620번지|좌석
공차|약수점|2094|02-2235-0303|서울특별시 중구 신당동 374-22|좌석;화장실;와이파이
공차|양재본점|2081|02-572-5502|서울특별시 서초구 양재동 108-6|좌석;화장실
공차|양재역점|2152|02-6298-1012|서울특별시 서초구 양재동 11-17 한솔로이젠트 102호|좌석
공차|여수해양공원점|2228|061-682-0098|전라남도 여수시 중앙동 243|좌석;주차가능;와이파이
공차|여의도역사점|2207||서울특별시 영등포구 여의도동 3 역사 내 지하 1층|
공차|여의도점|2334|02-761-6697|서울특별시 영등포구 여의도동 24-4|좌석
공차|역삼점|2328|02-6326-4040|서울특별시 강남구 역삼동 644-17|좌석
공차|연세암병원점|2407|02-2227-8264|서울시 서대문구 연세로50ㅡ1 세브란스 암병원 지하1층|좌석
공차|영등포구청점|2295|02-2633-0789|서울특별시 영등포구 당산동3가 214|좌석;화장실
공차|영풍문고종로점|2294|02-739-7758|서울특별시 종로구 서린동 33 지하1층|좌석;화장실;와이파이
공차|오리CGV점|2100||경기 성남시 분당구 구미동 159 애플플라자 3층|좌석;화장실
공차|오크밸리점|2090|033-743-4810|강원도 원주시 지정면 월송리 1016|좌석
공차|왕십리역사점|2256|02-2297-3004|서울특별시 성동구 행당동 168-1 왕십리민자역사 내 2층 A-09|
공차|용산아스테리움점|2092|02-3785-2606|서울특별시 용산구 한강로2가 419 아스테리움 지하1층|좌석;화장실;주차가능
공차|용인동백점|2119|031-286-6208|경기도 용인시 기흥구 중동 832-1 동백훼미리프라자 122호|좌석;화장실
공차|용인죽전점|2103|031-889-1534|경기도 용인시 수지구 죽전동 1282|좌석;화장실
공차|울산업스퀘어점|2195||울산광역시 남구 삼산동 1569-12 업스퀘어 5층 21호|좌석;화장실;주차가능;와이파이
공차|원주법원점|2151|033-746-9870|강원도 원주시 무실동 1857-2|좌석
공차|원주혁신도시점|2341|033-748-0040|강원도 원주시 반곡동 1930-8 1층|좌석;화장실
공차|월계점|2316|02-973-6885|서울특별시 노원구 월계3동 333-1|화장실;주차가능
공차|웨스턴돔점|2305|031-907-0404|경기도 고양시 일산동구 장항동 862|좌석;화장실
공차|의정부민락지구점|2214|031-852-8714|경기도 의정부시 민락동 804-8 110호|좌석;화장실;주차가능;와이파이
공차|의정부역점|2200|031-821-8595|경기도 의정부시 의정부동 175-1 2.3층|좌석
공차|이대익스프레스점|2371|070-4208-0933|서울시 서대문구 이화여대길 48(대현동)|좌석;화장실
공차|이대점|2345|070-4230-7514|서울특별시 서대문구 대현동 40-20|좌석;화장실
공차|이수점|2105|02-532-6744|서울특별시 동작구 사당동 132-23|좌석
공차|이시아폴리스점|2108|053-983-1711|대구광역시 동구 봉무동 1542-6번지 A동 1호|좌석
공차|익산모현점|2413|070-4117-2232|전라북도 익산시 배산로 139(모현동1가)|좌석
공차|익산원광대점|2091|063-843-1122|전라북도 익산시 신동 763-3|좌석;주차가능;와이파이
공차|인천국제공항1호점|2130|02-743-8085|인천광역시 중구 운서동 2850 인천국제공항 내 지하1층|좌석;주차가능
공차|인천국제공항3호점|2227|032-743-4345|인천광역시 중구 운서동 2851번지 인천국제공항 여객터미널 A/S 3층|화장실
공차|인천송도점|2389|032-833-9883|인천광역시 연수구 송도동 3-23|좌석;화장실;주차가능;와이파이
공차|인천스퀘어원점|2275|032-456-4393|인천광역시 연수구 동춘동 926 스퀘어원 3층|좌석
공차|인천신포점|2421|032-763-9696|인천광역시 중구 신포로 35-1 (관동3가)|좌석;화장실
공차|인천인하대점|2212|032-872-0801|인천광역시 미추홀구 용현동 198-19|좌석
공차|일산식사점|2350|031-964-9897|경기도 고양시 일산동구 식사동 1531|좌석;화장실;주차가능
공차|일산주엽역점|2232|031-916-0037|경기도 고양시 일산서구 주엽동 109번지 화성프라자 110호|좌석;화장실
공차|일산탄현점|2192|070-4247-9884|경기도 고양시 일산서구 탄현동 1640 두산위브더제니스 스퀘어 215호|좌석;화장실
공차|잠실롯데몰점|2101|02-3213-4772|서울특별시 송파구 신천동 29번지 롯데월드몰 지하1층|좌석
공차|잠실엘스점|2121|02-418-0789|서울특별시 송파구 잠실동 19-9 잠실파앤애플상가|좌석
공차|잠실지하상가점|2098|02-425-2000|서울시 송파구 올림픽로 265 잠실역 지하쇼핑센터 B-14|
공차|전남대점|2258|062-262-7758|광주광역시 북구 용봉동 152-33|좌석;화장실;와이파이
공차|전북대점|2074|063-255-1205|전라북도 전주시 덕진구 금암동 664-42|좌석;화장실
공차|전주신시가지점|2215|063-228-1780|전라북도 전주시 완산구 효자동2가 1155-7|좌석
공차|전주터미널점|2378|063-272-0455|전라북도 전주시 금암동 459-10|좌석;화장실;주차가능;와이파이
공차|정동점|2169|02-722-9934|서울특별시 중구 충정로1가 58-3 청양빌딩 1층|좌석;화장실
공차|제주시청점|2203|064-751-9988|제주특별자치도 제주시 이도2동 1185-4|좌석
공차|조선대점|2325|062-222-7241|광주광역시 동구 서석동 375 장미원휴게소 2층|좌석;화장실;주차가능;와이파이
공차|중앙대점|2068||서울특별시 동작구 흑석동 190-25|좌석;화장실
공차|증미역점|2225|02-2668-0309|서울특별시 강서구 가양동 449-19 가양이마트 1층|좌석
공차|진주대안점|2095|055-741-9373|경상남도 진주시 대안동 12-5 2층 201호|좌석;화장실;와이파이
공차|처인구청점|2405|031-321-8885|경기도 용인시 처인구 금령로 86,104호|좌석;화장실
공차|천안터미널점|2267|041-640-5795|충청남도 천안시 동남구 신부동 354-1번지|
공차|천호풍납토성점|2135|02-470-4565|서울특별시 송파구 풍납동 473|좌석
공차|철산역점|2165|02-2066-0330|경기도 광명시 철산동 382 다인빌딩 104호|좌석
공차|청라엑슬루타워점|2280|032-563-7941|인천광역시 서구 연희동 801-1 청라 엑슬루타워|좌석;화장실;와이파이
공차|청주산남점|2252|070-4132-9927|충청북도 청주시 서원구 산남동 838번지|좌석
공차|청주성안길점|2293|043-221-4001|충청북도 청주시 상당구 북문로1가 97-3번지|좌석
공차|충남대점|2150|042-825-8122|대전광역시 유성구 궁동 409-5번지|좌석
공차|충북대점|2265|043-271-0707|충청북도 청주시 서원구 사창동 461|좌석;화장실
공차|충장우체국점|2179|062-236-2298|광주광역시 동구 황금동 45-1 2층|좌석
공차|코엑스점|2208|02-6002-3090|서울특별시 강남구 삼성동 159-1|좌석
공차|타임스퀘어점|2273|02-2638-2745|서울특별시 영등포구 영등포동4가 442 타임스퀘어 2층|
공차|태평로점|2066|02-3789-5007|서울특별시 중구 태평로2가 69-1|좌석
공차|통영무전점|2106|055-648-1339|경상남도 통영시 무전동 1032-13|좌석;화장실;와이파이
공차|파르나스몰|2285|02-2051-3453|서울특별시 강남구 삼성동 159-8 B1|
공차|판교테크노밸리점|2336|031-628-6050|경기도 성남시 분당구 삼평동 682 유스페이스2 제1층 116호|좌석;주차가능;와이파이
공차|페럼타워점|2270|02-6353-8777|서울특별시 중구 수하동 66 페럼타워 1층|좌석;화장실;주차가능;와이파이
공차|평내호평점|2088|031-591-2008|경기도 남양주시 호평동 640 메인시네마타워 1층 102호|좌석;화장실
공차|평촌학원가점|2107|031-383-9939|경기도 안양시 동안구 평촌동 900-9 신세기플라자 1층 103호|좌석
공차|포도몰점|2116|02-881-8098|서울특별시 관악구 신림동 1641-2 포도몰 지하 1층|좌석
공차|하남스타필드점|2289|031-8072-8286|경기도 하남시 신장동 616 스타필드 하남 1층|좌석;화장실;주차가능;와이파이
공차|하남풍산점|2131|031-792-0640|경기도 하남시 덕풍동 741|좌석;화장실;와이파이
공차|한남대점|2071|042-335-0709|대전광역시 대덕구 오정동 223-267|좌석
공차|한양대점|2229|02-2293-7124|서울특별시 성동구 행당동 19-9 2층|좌석;화장실;와이파이
공차|행담도점|2137|041-353-6016|충청남도 당진시 신평면 매산리 513|
공차|향남신도시점|2388|031-8059-0414|경기도 화성시 향남읍 상신하길로298번길 7-23 1층|좌석;화장실;주차가능;와이파이
공차|현대동구점|2099||울산광역시 동구 서부동 105 현대백화점 지하1층|
공차|현대디큐브점|2310|02-2210-9771|서울특별시 구로구 신도림동 692 디큐브시티 지하 2층|
공차|현대목동점|2358||서울특별시 양천구 목동 916 현대백화점 지하 2층|
공차|현대미아점|2304||서울특별시 성북구 길음동 20-1 현대백화점 지하 1층|좌석
공차|현대부산점|2210||부산광역시 동구 범일동 62-5 현대백화점부산점 지하2층|
공차|현대송도점|2385||인천광역시 연수구 송도동 168-1 현대프리미엄아울렛 송도점 지하1층|화장실;주차가능;와이파이
공차|현대신촌점|2359||서울특별시 서대문구 창천동 30-33 현대백화점 지하 1층|
공차|현대아울렛가산점|2148|02-2136-9858|서울특별시 금천구 가산동 60-8|좌석;화장실
공차|현대아울렛동대문점|2379|02-2283-2250|서울특별시 중구 을지로6가 17-2 현대시티아울렛 동대문점 지하 2층|화장실;주차가능;와이파이
공차|현대울산점|2331||울산광역시 남구 삼산동 1521-1 현대백화점 지하 1층|
공차|현대중동점|2347||경기도 부천시 중동 1164 현대백화점중동점 지하 1층|
공차|현대충청점|2357|043-909-4072|충청북도 청주시 흥덕구 복대동 3380 현대백화점충청점 지하 1층|
공차|현대판교점|2392||경기도 성남시 분당구 백현동 541|화장실
공차|호수공원점|2133|070-8830-7072|충청남도 서산시 예천동 1264-3|좌석
공차|홈플러스간석점|2182|032-875-4393|인천광역시 남동구 간석4동 616-4 1층|
공차|홈플러스김해점|2147|055-313-5755|경상남도 김해시 내동 1132-1|
공차|홈플러스동광주점|2139|062-268-2888|광주광역시 북구 두암동 575-1|
공차|홈플러스병점점|2142||경기도 화성시 병점동 399-4|
공차|홈플러스상봉점|2255|02-435-4351|서울특별시 중랑구 상봉동 172 홈플러스 상봉점 1층|좌석
공차|홈플러스성서점|2159||대구광역시 달서구 용산동 230-11|
공차|홈플러스세종점|2097|070-8846-5999|세종특별자치시 어진동 307-7 홈플러스|좌석
공차|홈플러스아시아드점|2164|070-4133-4980|부산광역시 연제구 거제동 1208 홈플러스|
공차|홈플러스영등포점|2162||서울특별시 영등포구 문래동3가 55-3|좌석;화장실
공차|홈플러스영통점|2145|070-8880-8642|경기도 수원시 영통구 영통동 994-2|
공차|홈플러스인하점|2236|032-876-9890|인천광역시 미추홀구 용현동 648 홈플러스 인하점 1층|좌석
공차|홈플러스작전점|2161|032-555-9005|인천광역시 계양구 작전동 448-7|
공차|홈플러스해운대점|2115|051-731-0942|부산광역시 해운대구 우1동 1406-2|
공차|홍대점|2363|02–3144–0743|서울특별시 마포구 서교동 345-13|좌석
공차|홍대창전점|2282|02-336-8075|서울특별시 마포구 창전동 5-138번지|좌석;화장실
공차|화곡역점|2401|02-2606-5020|서울특별시 강서구 화곡동 1073-10 107호|좌석;화장실
공차|화정역점|2163|031-966-4635|경기도 고양시 덕양구 화정동 980|좌석;화장실
공차|회기역점|2286|02-957-5725|서울특별시 동대문구 휘경동 319-13번지 103호|좌석
공차|회룡역점|2377|031-836-9604|경기도 의정부시 호원동 51-1|좌석;화장실;주차가능;와이파이
