번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
1255|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212016000084|20161214||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 375-42번지 |"서울특별시 마포구 양화로15안길 7, 1층 (서교동)"|04031|니트하우스|20190417171344|U|2019-04-19 02:40:00.0||192772.054662914    |450225.808265268    |외국인관광 도시민박업||||||4실(15명)||||4||Neat House|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||78.88|||||||||||||79
1256|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212017000020|20170314||01|영업/정상|13|영업중||||||||서울특별시 마포구 망원동 417-15번지 |"서울특별시 마포구 망원로2길 15, 204호 (망원동, 뫼비우스)"|04007|우먼하우스|20170315103528|I|2018-08-31 23:59:59.0||191156.076125224    |450387.887064738    |외국인관광 도시민박업||||||1실(2명)||||1||Woman House|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||35.52|||||||||||||36
1257|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212015000029|20151026||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 150-10번지 삼성하이빌 201호|"서울특별시 마포구 동교로30길 22, 201호 (동교동, 삼성하이빌)"|03985|딸기핑크게스트하우스|20160114155246|I|2018-08-31 23:59:59.0||193294.53601404     |450865.747870549    |외국인관광 도시민박업||||||2실(10명)||||||strawberry pink guesthouse|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||69.99|||||||||||||70
1258|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212012000022|20120613||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 561-34번지 |서울특별시 마포구 연남로3길 18 (연남동)|03988|버즈네스트|20181204141148|U|2018-12-06 02:40:00.0||192992.264520517    |450993.369483798    |외국인관광 도시민박업||일반주거지역||||5실(30명)|단독주택|||5||Birdsnest|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||217.5|||||||||||||218
1259|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212016000028|20160525||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 409-19번지 |서울특별시 마포구 와우산로17길 19-9 (서교동)|04049|코코아|20180906143904|I|2018-08-31 23:59:59.0||193018.710071715    |449729.388805776    |외국인관광 도시민박업||||||5실(16명)||||5||Cocoa|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||174.25|||||||||||||174
1260|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000020|20180309||01|영업/정상|13|영업중||||||||서울특별시 마포구 상수동 87-4번지 |"서울특별시 마포구 독막로19길 42-14, 202호 (상수동)"|04067|홍시주택|20180312090313|I|2018-08-31 23:59:59.0||193211.337447355    |449699.592728445    |외국인관광 도시민박업||||||1실(2명)||||1||Hongsi Jutaek|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||49|||||||||||||49
1261|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212016000021|20160504||03|폐업|03|폐업|20180301|||||||서울특별시 마포구 성산동 200-331번지 |서울특별시 마포구 새터산9길 12 (성산동)|03939|애드인|20180328173655|I|2018-08-31 23:59:59.0||191656.004140534    |451513.516367651    |외국인관광 도시민박업||||||2실(6명)||||||Addin|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||104.17|||||||||||||104
1262|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212017000085|20171013||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 329-12번지 |"서울특별시 마포구 와우산로33길 36, 101호 (서교동, 한일빌리지)"|04052|제이디 하우스|20171016113922|I|2018-08-31 23:59:59.0||193629.754729487    |450408.3878218      |외국인관광 도시민박업||||||3실(8명)||||3||JD House|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||60.65|||||||||||||61
1263|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212016000081|20161202||03|폐업|03|폐업|20190325|||||||서울특별시 마포구 연남동 504-19번지 |서울특별시 마포구 연남로5길 30-9 (연남동)|03988|마이리틀게스트하우스|20190325170243|U|2019-03-27 02:40:00.0||192858.595917119    |451061.894218926    |외국인관광 도시민박업||||||2실(3명)||||2|66|MY LITTLE GUESTHOUSE|URBAN HOMESTAY FOR FOREIGN TOURIST||||||||66.19|||||||||||||66
1264|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000052|20180720||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 328-73번지 |"서울특별시 마포구 와우산로29길 26-31, 301호 (서교동)"|04052|시오|20180720094643|I|2018-08-31 23:59:59.0||193623.497709952    |450360.255241031    |외국인관광 도시민박업||||||1실(4명)||||1||Sio|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||19.8|||||||||||||20
1265|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000072|20181001||03|폐업|03|폐업|20190215|||||||서울특별시 마포구 성산동 638-9번지 |"서울특별시 마포구 동교로17길 83, 1~2층 (성산동)"|03998|월든|20190225132349|U|2019-02-27 02:40:00.0||192334.310952374    |450681.150911908    |외국인관광 도시민박업||||||2실(6명)||||2||WALDEN|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||80.53|||||||||||||81
1266|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000071|20180927||01|영업/정상|13|영업중||||||||서울특별시 마포구 창전동 436-33번지 |"서울특별시 마포구 와우산로24길 11, 201호 (창전동)"|04059|White House|20180927175333|I|2018-10-09 15:19:31.0||193351.381112043    |450055.292991885    |외국인관광 도시민박업||||||1실(5명)||||1||White House|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||46.36|||||||||||||46
1267|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000070|20180921||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 148-8번지 |"서울특별시 마포구 양화로23길 24, 3층 (동교동)"|03985|브라우니 게스트하우스|20180921090642|I|2018-10-09 15:19:31.0||193315.680835538    |450807.635845938    |외국인관광 도시민박업||||||2실(12명)||||2||Brownie Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||89.38|||||||||||||89
1268|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000069|20180913||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 328-14번지 |"서울특별시 마포구 와우산로29길 20, 5~6층 (서교동)"|04052|케이스테이|20180913093651|I|2018-10-09 15:19:31.0||193644.86756881     |450316.212202067    |외국인관광 도시민박업||||||4실(17명)||||4||K's stay|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||178.33|||||||||||||178
1269|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000068|20180913||01|영업/정상|13|영업중||||||||서울특별시 마포구 도화동 346-3번지 |"서울특별시 마포구 도화2길 29, 2층 (도화동)"|04171|인자하우스|20180913093436|I|2018-10-09 15:19:31.0||195476.673293337    |448579.106222906    |외국인관광 도시민박업||||||1실(3명)||||1||In-Ja house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||60.33|||||||||||||60
1270|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000067|20180910||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 335-31번지 |"서울특별시 마포구 와우산로29나길 12, 2층 (서교동)"|04053|화웬하우스4|20180910141111|I|2018-10-09 15:19:31.0||193571.996043451    |450289.275160699    |외국인관광 도시민박업||||||3실(9명)||||3||Huayuan House 4|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||82.49|||||||||||||82
1271|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000066|20180910||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 335-31번지 |"서울특별시 마포구 와우산로29나길 12, 1층 (서교동)"|04053|화웬하우스3|20180910141134|I|2018-10-09 15:19:31.0||193571.996043451    |450289.275160699    |외국인관광 도시민박업||||||3실(9명)||||3||Huayuan House 3|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||82.49|||||||||||||82
1272|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000065|20180907||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 198-29번지 |"서울특별시 마포구 월드컵북로4길 90, 지층 (동교동)"|03993|테이크원 게스트하우스|20181203084610|U|2018-12-05 02:40:00.0||193161.226416201    |450815.693927609    |외국인관광 도시민박업||||||2실(12명)||||2||#take-1|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||136.27|||||||||||||136
1273|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000064|20180906||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 198-29번지 |"서울특별시 마포구 월드컵북로4길 90, 1층 (동교동)"|03993|패밀리하우스2|20180906092240|I|2018-10-09 15:19:31.0||193161.226416201    |450815.693927609    |외국인관광 도시민박업||||||5실(12명)||||5||Family House 2|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||149.77|||||||||||||150
1274|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000063|20180906||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 198-29번지 |"서울특별시 마포구 월드컵북로4길 90, 2층 (동교동)"|03993|테이크원하우스 홍대|20180906091946|I|2018-10-09 15:19:31.0||193161.226416201    |450815.693927609    |외국인관광 도시민박업||||||5실(12명)||||5||Take 1|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||149.77|||||||||||||150
1275|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000062|20180903||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 390-34번지 |"서울특별시 마포구 동교로38길 29, 1층 102호 (연남동)"|03982|종지하우스|20180903175354|I|2018-10-09 15:19:31.0||193362.586063806    |451037.895269057    |외국인관광 도시민박업||||||1실(4명)||||1||Jongji House|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||37|||||||||||||37
1276|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000054|20180802||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 565-17번지 그랜드빌라 |"서울특별시 마포구 연남로3길 43-7, B01호 (연남동, 그랜드빌라)"|03991|서린스테이|20180802173851|I|2018-10-22 09:52:09.0||192907.869232111    |450880.418107742    |외국인관광 도시민박업||||||2실(6명)||||2||Serene Stay|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||70.56|||||||||||||71
1277|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000081|20181019||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 229-5번지 |"서울특별시 마포구 성미산로32길 5, 201호 (연남동)"|03983|은집|20181022104144|U|2018-10-24 02:36:08.0||193285.584200597    |451286.898278727    |외국인관광 도시민박업||||||1실(4명)||||1||Eun Jib|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||39|||||||||||||39
1278|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000079|20181017||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 567-33번지 |"서울특별시 마포구 월드컵북로6길 89-9, 2,3층 (연남동)"|03990|Y's house|20181017103002|I|2018-10-19 02:36:14.0||193081.146447617    |450921.70101029     |외국인관광 도시민박업||||||4실(16명)||||4||Y's house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||183.36|||||||||||||183
1279|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000060|20180827||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 347-30번지 |"서울특별시 마포구 와우산로29바길 20, 2층 (서교동)"|04053|스테이 하우스|20180827092509|I|2018-10-22 09:52:09.0||193365.471353023    |450367.601814517    |외국인관광 도시민박업||||||2실(10명)||||2||Stay house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||66.36|||||||||||||66
1280|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000057|20180813||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 561-43번지 |"서울특별시 마포구 성미산로22길 38, 1층 (연남동)"|03988|앨리스|20180813080456|I|2018-10-22 09:52:09.0||192996.392751796    |451010.875185094    |외국인관광 도시민박업||||||2실(6명)||||2||Alice|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||79.34|||||||||||||79
1281|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000058|20180817||01|영업/정상|13|영업중||||||||서울특별시 마포구 망원동 424-35번지 |"서울특별시 마포구 망원로7길 17-12, 1층 (망원동)"|03964|아트스테이|20180817085304|I|2018-10-22 09:52:09.0||191521.453183507    |450664.093180311    |외국인관광 도시민박업||||||1실(4명)||||1||Art stay|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||36.85|||||||||||||37
1282|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000059|20180822||01|영업/정상|13|영업중||||||||서울특별시 마포구 합정동 378-42번지 |"서울특별시 마포구 양화진4길 4-4, 1층 (합정동)"|04084|게스트하우스 파라솔|20180822114402|I|2018-10-22 09:52:09.0||192165.186756416    |449478.026034778    |외국인관광 도시민박업||||||2실(3명)||||2||Guesthouse Parasol|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||59.1|||||||||||||59
1283|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000080|20181018||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 148-17번지 |"서울특별시 마포구 양화로23길 30-1, 101호 (동교동)"|03985|Joy house|20181018095253|I|2018-10-20 02:36:18.0||193314.657222998    |450834.943899228    |외국인관광 도시민박업||||||2실(10명)||||2||Joy house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||99|||||||||||||99
1284|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000053|20180727||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 330-53번지 |"서울특별시 마포구 와우산로29길 56-14, 101호 (서교동)"|04052|30 second|20180727094751|I|2018-10-22 09:52:09.0||193518.237008117    |450458.514370384    |외국인관광 도시민박업||||||2실(4명)||||2||30 second|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||49.26|||||||||||||49
1285|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000056|20180813||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 347-11번지 |"서울특별시 마포구 어울마당로 136-24, 101호 (서교동)"|04053|스토리지 게스트하우스|20180813080531|I|2018-10-22 09:52:09.0||193357.645832229    |450373.394450003    |외국인관광 도시민박업||||||2실(9명)||||2||Story G Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||66.36|||||||||||||66
1286|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000055|20180813||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 382-2번지 배아띠빌딩 |"서울특별시 마포구 양화로7길 49, 배아띠빌딩 4층 (서교동)"|04035|We Seoul Ⅱ|20180813080732|I|2018-10-22 09:52:09.0||192317.741968817    |450063.481534401    |외국인관광 도시민박업||||||2실(4명)||||2||We Seoul Ⅱ|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||96.56|||||||||||||97
1287|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000088|20181030||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 383-77번지 |"서울특별시 마포구 연희로1길 55-4, 지1층 (연남동)"|03982|Plantenor house|20181030112018|I|2018-11-01 02:36:24.0||193405.477185927    |451017.461424615    |외국인관광 도시민박업||||||1실(4명)||||1||Plantenor house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||30|||||||||||||30
1288|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000089|20181030||01|영업/정상|13|영업중|||||02  334 9000|||서울특별시 마포구 망원동 468-2번지 |"서울특별시 마포구 방울내로11길 97, 1층 (망원동)"|03955|샤이닝 글로리 하우스|20181030111824|I|2018-11-01 02:36:24.0||191165.776670869    |451046.906812378    |외국인관광 도시민박업||||||2실(3명)||||2||Shining Glory House|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||207.37|||||||||||||207
1289|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000090|20181030||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 390-98번지 |"서울특별시 마포구 동교로38안길 18, 3층 (연남동)"|03982|Roof 23|20181030111449|I|2018-11-01 02:36:24.0||193312.694171509    |451110.102447909    |외국인관광 도시민박업||||||1실(3명)||||1||Roof 23|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||48.7|||||||||||||49
1290|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000074|20181008||01|영업/정상|13|영업중||||||||서울특별시 마포구 염리동 9-124번지 |서울특별시 마포구 대흥로30길 18-10 (염리동)|04113|서울큐브이화|20190409092633|U|2019-04-11 02:40:00.0||195234.672721571    |450416.289660875    |외국인관광 도시민박업||||||4실(26명)||||4||Seoul Cube Ewha|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||123.99|||||||||||||124
1291|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000075|20181008||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 245-83번지 |"서울특별시 마포구 성미산로29길 29-8, 1,2층 (연남동)"|03979|타비야 게스트하우스|20181008160210|I|2018-10-10 02:36:07.0||193000.658858589    |451440.314432613    |외국인관광 도시민박업||||||7실(23명)||||7||TABIYA Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||175.18|||||||||||||175
1292|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000076|20181008||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 228-28번지 |"서울특별시 마포구 동교로 258-1, 5층 (연남동)"|03982|사람냄새|20181008155835|I|2018-10-10 02:36:07.0||193307.19537157     |451168.108128798    |외국인관광 도시민박업||||||1실(4명)||||1||Yeonnam People's Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||48.46|||||||||||||48
1293|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000087|20181029||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 241-74번지 |"서울특별시 마포구 성미산로29안길 19-7, 302호 (연남동)"|03980|더블유제이 하우스|20181029175604|I|2018-10-31 02:36:21.0||193132.225237433    |451458.208790218    |외국인관광 도시민박업||||||2실(4명)||||2||WJ House YEONNAM|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||156.56|||||||||||||157
1294|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000086|20181029||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 333-38번지 |"서울특별시 마포구 와우산로29마길 15-7, 1층 (서교동)"|04053|헤이마 게스트하우스|20190409093128|U|2019-04-11 02:40:00.0||193463.50138296     |450333.10818238     |외국인관광 도시민박업||||||5실(7명)||||5||Heima Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||102.3|||||||||||||102
1295|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000085|20181029||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 333-38번지 |"서울특별시 마포구 와우산로29마길 15-7, 2층 (서교동)"|04053|헤이마 게스트하우스2|20181029092907|I|2018-10-31 02:36:21.0||193463.50138296     |450333.10818238     |외국인관광 도시민박업||||||3실(5명)||||3||Heima Guesthouse2|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||105|||||||||||||105
1296|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000077|20181011||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 328-67번지 |"서울특별시 마포구 와우산로33길 37, 2층 (서교동)"|04052|James house|20181011163108|U|2018-10-11 23:59:59.0||193608.205515104    |450395.085334914    |외국인관광 도시민박업||||||1실(2명)||||1||James house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||48.39|||||||||||||48
1297|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000083|20181025||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 227-19번지 |"서울특별시 마포구 성미산로 194-7, 2층 (연남동)"|03982|스페이스 라곰|20181026133954|I|2018-10-28 02:36:25.0||193426.165393999    |451138.710369569    |외국인관광 도시민박업||||||2실(6명)||||2||Space Lagom|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||82.02|||||||||||||82
1298|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000061|20180831||01|영업/정상|13|영업중||||||||서울특별시 마포구 동교동 187-6번지 |"서울특별시 마포구 와우산로38길 19, 102호 (동교동)"|04057|블루 게스트하우스|20180831135641|I|2018-10-22 09:52:09.0||193902.310846069    |450341.035690265    |외국인관광 도시민박업||||||1실(2명)||||1||Blue Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||30|||||||||||||30
1299|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000091|20181031||01|영업/정상|13|영업중|||||02  333 0978|||서울특별시 마포구 창전동 390-18번지 |"서울특별시 마포구 독막로20길 43, 지하1호 (창전동)"|04078|보나 하우스|20181031151924|I|2018-11-02 02:36:17.0||193546.46693866     |449431.912970556    |외국인관광 도시민박업||||||1실(4명)||||1||Bona House|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||49.34|||||||||||||49
1300|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000093|20181101||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 460-23번지 |"서울특별시 마포구 월드컵북로5길 49-7, 1층 (서교동)"|04002|써니하우스|20181101175647|I|2018-11-03 02:36:24.0||192549.742016095    |450420.784442807    |외국인관광 도시민박업||||||2실(16명)||||2||Sunny House|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||70.31|||||||||||||70
1301|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000092|20181101||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 381-2번지 |"서울특별시 마포구 월드컵로8길 48, 2층 (서교동)"|04035|8 street|20181101152332|I|2018-11-03 02:36:24.0||192408.427274128    |450132.626139377    |외국인관광 도시민박업||||||2실(8명)||||2||8 street|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||66.24|||||||||||||66
1302|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000078|20181016||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 487-109번지 |서울특별시 마포구 성미산로17길 7 (연남동)|03977|버틀러:리|20181016131718|I|2018-10-18 02:35:39.0||192695.085506841    |451070.436483955    |외국인관광 도시민박업||||||5실(10명)||||5||BUTLER:LEE|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||143.6|||||||||||||144
1303|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000084|20181025||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 329-19번지 LUCKY VILLE |"서울특별시 마포구 와우산로33길 38, 501호 (서교동, LUCKY VILLE)"|04052|티제이 게스트하우스|20181025140706|I|2018-10-27 02:36:18.0||193615.334680259    |450418.151771166    |외국인관광 도시민박업||||||3실(10명)||||3||TJ Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||126.85|||||||||||||127
1304|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000082|20181025||01|영업/정상|13|영업중||||||||서울특별시 마포구 창전동 106-2번지 |"서울특별시 마포구 서강로1길 12-10, 2층 (창전동)"|04065|모리 게스트하우스|20190409093044|U|2019-04-11 02:40:00.0||193868.291103543    |449649.002060932    |외국인관광 도시민박업||||||3실(16명)||||3||Mori Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||110.74|||||||||||||111
1305|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000073|20181004||01|영업/정상|13|영업중||||||||서울특별시 마포구 노고산동 33-5번지 |서울특별시 마포구 고산3길 15 (노고산동)|04102|ICOS|20181005085318|I|2018-10-07 02:36:09.0||194509.498164928    |450256.122550682    |외국인관광 도시민박업||||||4실(10명)||||4||ICOS|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||49.59|||||||||||||50
1306|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000105|20181204||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 229-63번지 |"서울특별시 마포구 동교로41길 4, 4층 (연남동)"|03983|99 게스트하우스 연남|20181204135151|I|2018-12-06 02:20:08.0||193242.807509917    |451160.089554708    |외국인관광 도시민박업||||||1실(2명)||||1||99 Guesthouse Yeonnam|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||54.9|||||||||||||55
1307|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000111|20181217||01|영업/정상|13|영업중||||||||서울특별시 마포구 연남동 390-73번지 |"서울특별시 마포구 동교로38안길 16, 3층 (연남동)"|03982|MU House|20181217131220|I|2018-12-19 02:20:21.0||193303.645426948    |451110.57930807     |외국인관광 도시민박업||||||1실(4명)||||1||MU House|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||50.15|||||||||||||50
1308|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000109|20181211||01|영업/정상|13|영업중||||||||서울특별시 마포구 합정동 396-16번지 평안주택 |"서울특별시 마포구 월드컵로3길 75, B동 1층 2호 (합정동, 평안주택)"|04020|소트|20181212093737|I|2018-12-14 02:20:16.0||191900.325887758    |449654.022943921    |외국인관광 도시민박업||||||2실(7명)||||2||Sort|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||68.89|||||||||||||69
1309|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000102|20181122||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 332-31번지 |"서울특별시 마포구 와우산로29마길 16-1, 3층 (서교동)"|04053|위드어스 게스트하우스|20181122163051|I|2018-11-24 02:36:45.0||193418.237795601    |450365.150847677    |외국인관광 도시민박업||||||2실(7명)||||2||With Us Guesthouse|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||122.3|||||||||||||122
1310|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000106|20181207||01|영업/정상|13|영업중||||||||서울특별시 마포구 서교동 326-1번지 각산타운 |"서울특별시 마포구 와우산로35길 17, 101호 (서교동, 각산타운)"|04052|다다하우스|20181207090718|I|2018-12-09 02:20:10.0||193709.275558806    |450387.465267008    |외국인관광 도시민박업||||||2실(5명)||||2||Dada house|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||67.23|||||||||||||67
1311|외국인관광도시민박업|03_11_04_P|3130000|CDFI2262212018000100|20181119||01|영업/정상|13|영업중||||||||서울특별시 마포구 성산동 182-9번지 |"서울특별시 마포구 새터산14길 43, 301호 (성산동)"|03948|LOFT 43 AMAZING HOUSE|20181119171457|I|2018-11-21 02:36:22.0||191901.888435644    |451553.310179732    |외국인관광 도시민박업||||||1실(2명)||||1||LOFT 43 AMAZING HOUSE|URBAN HOMESTAY FOR FOREIGN TOURISTS||||||||78.01|||||||||||||78
