번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
360|관광펜션업|03_11_02_P|4790000|CDFI3261092012000001|20120921||01|영업/정상|13|영업중|||||||579851|전라북도 부안군 변산면 격포리 643-8번지 |전라북도 부안군 변산면 궁항영상길 72-9|56340|소리섬 펜션|20150723095114|I|2018-08-31 23:59:59.0||151627.727457       |234484.626794       |관광펜션업|||2||||숙박시설|2|0|||||||||||||||||||||||||
361|관광펜션업|03_11_02_P|4790000|CDFI3261092009000002|20090616||01|영업/정상|13|영업중|||||||579893|전라북도 부안군 진서면 진서리 31-83번지 |전라북도 부안군 진서면 청자로 1227|56345|쉬어야 관광펜션|20111030150504|I|2018-08-31 23:59:59.0||165968.828952       |234181.731963       |관광펜션업||관리지역|2|기타|||숙박시설|2||||||||||||||||||||||||||
362|관광펜션업|03_11_02_P|4790000|CDFI3261092018000002|20180619||01|영업/정상|13|영업중|||||063-466-2777|||전라북도 부안군 변산면 운산리 455-89번지 |"전라북도 부안군 변산면 변산해변로 799-47, 더블힐링펜션 4층"|56342|더블힐링펜션|20181224110743|U|2018-12-26 02:40:00.0||156114.950586       |240989.036121       |관광펜션업|||4|||||||||||||||||||||||||||2950000000||||
363|관광펜션업|03_11_02_P|4790000|CDFI3261092018000001|20180327||01|영업/정상|13|영업중||||||||전라북도 부안군 변산면 격포리 124-3번지 해넘이타운 |"전라북도 부안군 변산면 변산해변로 188, 해넘이타운"|56338|해넘이타운|20180327134716|I|2018-08-31 23:59:59.0||151647.136292       |237917.521549       |관광펜션업||||||||||||||||||||||||||||||||||
364|관광펜션업|03_11_02_P|4790000|CDFI3261092018000003|20180802||01|영업/정상|13|영업중||||||||전라북도 부안군 변산면 대항리 616-3번지 |"전라북도 부안군 변산면 변산우회길 3-16, 데이나이스 리조트 변산"|56342|데이나이스 리조트 변산|20180911131938|U|2018-09-11 23:59:59.0||157504.298308       |242127.622092       |관광펜션업||||||||||||||||||||||||||||||547000000||||
365|관광펜션업|03_11_02_P|4810000|CDFI3261092019000001|20190416||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1385번지 |전라남도 여수시 돌산읍 돌산로 3080|59771|톡톡월드펜션|20190427212058|U|2019-04-30 02:40:00.0||269869.300265       |133534.347841       |관광펜션업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||173.73|||||||||1400000000||||174
366|관광펜션업|03_11_02_P|4810000|CDFI3261092012000001|20120614||01|영업/정상|13|영업중|||||||556905|전라남도 여수시 돌산읍 평사리 338-5번지 |전라남도 여수시 돌산읍 월암길 125|59774|폴링인블루펜션|20171208143407|I|2018-08-31 23:59:59.0||271576.16002        |130355.59607        |관광펜션업||관리지역|3|기타|||숙박시설|3|||||||||||||581.99|||||||||910000000||||582
367|관광펜션업|03_11_02_P|4820000|CDFI3261092015000001|20150605||01|영업/정상|13|영업중|||||||540290|전라남도 순천시 대대동 229-1번지 |전라남도 순천시 순천만길 686-4 (대대동)|58027|종가집|20170226140755|I|2018-08-31 23:59:59.0||246176.700773       |154367.518165       |관광펜션업||자연녹지지역|3||||단독주택|3|||||||||||||343.3|||||||||||||343
368|관광펜션업|03_11_02_P|4820000|CDFI3261092014000001|20140802||01|영업/정상|13|영업중||||||||전라남도 순천시 대대동 232-6번지 |전라남도 순천시 순천만길 692 (대대동)|58027|순천만풍경|20170619201808|I|2018-08-31 23:59:59.0||246203.54753        |154339.014408       |관광펜션업||자연녹지지역|2|주택가주변|||다가구용 주택(공동주택적용)|2|||||||||||||229.28|||||||||||||229
369|관광펜션업|03_11_02_P|4820000|CDFI3261092016000001|20161104||01|영업/정상|13|영업중||||||||전라남도 순천시 해룡면 해창리 258-3번지 |전라남도 순천시 해룡면 해룡로 817-13|58025|JNJ빌리지|20170913162956|I|2018-08-31 23:59:59.0||248315.168678       |155033.462687       |관광펜션업||관리지역|2|기타|||숙박시설|2|0|||JNJ Village|Tourist pension business||||||||463.56|||||||||||||464
370|관광펜션업|03_11_02_P|4820000|CDFI3261092015000002|20150824||01|영업/정상|13|영업중||||||||전라남도 순천시 대대동 229번지 |전라남도 순천시 순천만길 686 (대대동)|58027|용마루|20150824182058|I|2018-08-31 23:59:59.0||246212.847901       |154368.92925        |관광펜션업||자연녹지지역|3|기타|||다가구용 주택(공동주택적용)|3|||||||||||||323.62|||||||||||||324
371|관광펜션업|03_11_02_P|4830000|CDFI3261092015000001|20150107||03|폐업|03|폐업|20180430||||||520160|전라남도 나주시 석현동 203-2번지 |전라남도 나주시 석정길 22-26 (석현동)|58243|바람이 쉬어가는곳|20180430162842|I|2018-08-31 23:59:59.0||176263.678319       |172654.278516       |관광펜션업||주거지역|1|기타|||단독주택|1|||||||||||||66.45|||||||||100000000||||66
372|관광펜션업|03_11_02_P|4830000|CDFI3261092016000001|20160725||01|영업/정상|13|영업중||||||||전라남도 나주시 남평읍 교원리 464-4번지 |전라남도 나주시 남평읍 방축2길 26-26 (숲속의산책팬션)|58228|숲속의 산책|20160725103752|I|2018-08-31 23:59:59.0||184985.620987       |170381.415629       |관광펜션업||관리지역|1|기타|||숙박시설|1|0||||||||||||370|||||||||||||370
373|관광펜션업|03_11_02_P|4840000|CDFI3261092017000001|20170914||01|영업/정상|13|영업중||||||||전라남도 광양시 옥룡면 동곡리 1233-2번지 |전라남도 광양시 옥룡면 신재로 1457|57703|주식회사 필관광하우스|20190110103735|U|2019-01-12 02:40:00.0||255120.8567         |175632.621199       |관광펜션업||관리지역|4||||숙박시설|3|1||||||||||||935.22|||||||||||||935
374|관광펜션업|03_11_02_P|4840000|CDFI3261092014000001|20140813||01|영업/정상|13|영업중|||||763-4182||545821|전라남도 광양시 옥룡면 동곡리 631번지 |전라남도 광양시 옥룡면 묵방길 30-25|57703|백운펜션|20171027142558|I|2018-08-31 23:59:59.0||254802.172732       |175506.941419       |관광펜션업||관리지역|1||||단독주택|1||||Baegun Pension|Tourism Pension||||||||1566|||||||||4000000000||||1566
375|관광펜션업|03_11_02_P|4850000|CDFI3261092011000001|20110609||03|폐업|03|폐업|20160907||||383-0076||517812|전라남도 담양군 금성면 덕성리 512-1번지 |전라남도 담양군 금성면 덕성길 11-94|57352|쌍둥이펜션|20161024174643|I|2018-08-31 23:59:59.0||204575.262474       |206663.549438       |관광펜션업||관리지역|1|기타|||숙박시설|1||||Ssang Dung Yi pensing|||||||||8380|||||||||||||8380
376|관광펜션업|03_11_02_P|4850000|CDFI3261092011000002|20111101||03|폐업|03|폐업|20160907||||||517812|전라남도 담양군 금성면 덕성리 512-1번지 |전라남도 담양군 금성면 덕성길 11-94|57352|쌍둥이관광펜션|20161024200101|I|2018-08-31 23:59:59.0||204575.262474       |206663.549438       |관광펜션업||관리지역||기타|||숙박시설|||||||||||||||||||||||||||
377|관광펜션업|03_11_02_P|4860000|CDFI3261092014000001|20140826||01|영업/정상|13|영업중||||||||전라남도 곡성군 죽곡면 용정리 219번지 |전라남도 곡성군 죽곡면 대황강로 1397-45|57550|좋은세상리조트|20190418181126|U|2019-04-20 02:40:00.0||232461.066737       |187189.013358       |관광펜션업||||||||||||||||||||||||||||||200000000||||
378|관광펜션업|03_11_02_P|4870000|CDFI3261092016000001|20160302||01|영업/정상|13|영업중||||||||전라남도 구례군 구례읍 봉서리 2129번지 |전라남도 구례군 구례읍 산수동1길 87 (산수농원)|57660|지리산휴가관광펜션|20160302093324|I|2018-08-31 23:59:59.0||240012.328582       |189888.320773       |관광펜션업|||1||||단독주택|||||Jirisan Huega|Tour Pension||||||||123|||||||||500000000||||123
379|관광펜션업|03_11_02_P|4870000|CDFI3261092014000001|20140428||01|영업/정상|13|영업중|||||061-783-7878||542863|전라남도 구례군 토지면 외곡리 777-5번지 |전라남도 구례군 토지면 피아골로 9-1|57623|파파스펜션|20140428171337|I|2018-08-31 23:59:59.0||254716.916141       |189232.311866       |관광펜션업||||||||||||||||||||||||||||||||||
380|관광펜션업|03_11_02_P|4870000|CDFI3261092012000003|20121224||01|영업/정상|13|영업중||||||||전라남도 구례군 토지면 외곡리 505-7번지 |전라남도 구례군 토지면 섬진강대로 4310-44|57623|지리산 끌림|20161205135659|I|2018-08-31 23:59:59.0||254717.467217       |189624.393807       |관광펜션업||||||||||||||||||||||||||||||||||
381|관광펜션업|03_11_02_P|4870000|CDFI3261092012000002|20120523||01|영업/정상|13|영업중|||||||542831|전라남도 구례군 산동면 수기리 244-3번지 |전라남도 구례군 산동면 수락길 75|57601|자연세계 펜션|20120523113453|I|2018-08-31 23:59:59.0||241627.532065       |205376.231946       |관광펜션업||관리지역|2|기타|||숙박시설|2|||||||||||||142.59|||||||||||||143
382|관광펜션업|03_11_02_P|4870000|CDFI3261092012000001|20120516||01|영업/정상|13|영업중|||||||542831|전라남도 구례군 산동면 수기리 244-5번지 |전라남도 구례군 산동면 수락길 69|57601|수락폭포 펜션|20120516151403|I|2018-08-31 23:59:59.0||241614.266113       |205325.029687       |관광펜션업||관리지역|2|기타|||숙박시설|2|||||||||||||126.62|||||||||||||127
383|관광펜션업|03_11_02_P|4880000|CDFI3261092019000002|20190522||01|영업/정상|13|영업중|||||061-832-7717|||전라남도 고흥군 봉래면 신금리 976-2번지 |전라남도 고흥군 봉래면 진터길 141-1|59569|붉은바다 펜션|20190522170004|I|2019-05-24 02:20:53.0||241635.775829       |108302.047504       |관광펜션업|||2||||농어가주택||||||||||||||212.41|||||||||||||212
384|관광펜션업|03_11_02_P|4880000|CDFI3261092014000001|20140527||01|영업/정상|13|영업중||||||||"전라남도 고흥군 금산면 신평리 280번지 외 2필지(280-11, 277-9) "|"전라남도 고흥군 금산면 거금일주로 1906-17 (외 2필지(280-11, 277-9))"|59566|해돌마루펜션|20171205153711|I|2018-08-31 23:59:59.0||220265.147764       |106255.699025       |관광펜션업||관리지역|3|기타|||근린생활시설|3|||||||||||||585.9|||||||||||||586
385|관광펜션업|03_11_02_P|4880000|CDFI3261092015000001|20151229|20171201|04|취소/말소/만료/정지/중지|33|지정취소|||||061-843-9615|||전라남도 고흥군 금산면 신평리 277-9번지 |전라남도 고흥군 금산면 거금일주로 1096-13|59564|해돌마루펜션|20171201175405|I|2018-08-31 23:59:59.0||220282.914095       |106326.406971       |관광펜션업|||2||||숙박시설|2|0||||||||||||403.99|||||||||550000000||||404
386|관광펜션업|03_11_02_P|4880000|CDFI3261092018000001|20180108||01|영업/정상|13|영업중||||||||전라남도 고흥군 금산면 신평리 277-3번지 |전라남도 고흥군 금산면 거금일주로 1906-12|59566|해돌마루민박|20180108184325|I|2018-08-31 23:59:59.0||220232.951329       |106313.133956       |관광펜션업|||1|||||1|0|||||||||||||||||||||70000000||||
387|관광펜션업|03_11_02_P|4880000|CDFI3261092018000002|20180124||01|영업/정상|13|영업중||||||||전라남도 고흥군 금산면 신평리 277-16번지 |전라남도 고흥군 금산면 거금일주로 1906-9|59566|산마루|20180124161805|I|2018-08-31 23:59:59.0||220255.888774       |106353.053952       |관광펜션업||||||||2|||||||||||||115.29|||||||||150000000||||115
388|관광펜션업|03_11_02_P|4880000|CDFI3261092018000003|20180330||01|영업/정상|13|영업중|||||061-843-6800|||전라남도 고흥군 금산면 신평리 1001-1번지 |전라남도 고흥군 금산면 평산길 98|59565|동원|20180330150858|I|2018-08-31 23:59:59.0||216184.710236       |110325.575757       |관광펜션업|||4|||||4|0||||||||||||686.76|||||||||400000000||||687
389|관광펜션업|03_11_02_P|4880000|CDFI3261092019000001|20190522||01|영업/정상|13|영업중|||||061-832-7717|||전라남도 고흥군 봉래면 신금리 976-2번지 |전라남도 고흥군 봉래면 진터길 141-1|59569|나로도바다 펜션|20190522081122|I|2019-05-24 02:20:53.0||241635.775829       |108302.047504       |관광펜션업|||2|기타|||||||||||||||||212.41|||||||||||||212
390|관광펜션업|03_11_02_P|4890000|CDFI3261092018000004|20180802||01|영업/정상|13|영업중||||||||전라남도 보성군 문덕면 죽산리 104-12번지 |전라남도 보성군 문덕면 모후로 266|59400|파라다이스펜션|20181125101234|U|2018-11-27 02:40:00.0||215885.600604       |164093.24192        |관광펜션업|||||||||||||||||||||182.28|||||||||||||182
391|관광펜션업|03_11_02_P|4890000|CDFI3261092004000001|20041115||01|영업/정상|13|영업중|||||061-852-1966||546804|전라남도 보성군 보성읍 봉산리 795-13번지 |전라남도 보성군 보성읍 노산길 5-56|59448|골망태|20141203162050|I|2018-08-31 23:59:59.0||208364.802268       |137532.449355       |관광펜션업||관리지역|1|기타|||숙박시설|1||||Golmangtae Tourist Pension|Tourist Pension||||||||495.71|||||||||||||496
392|관광펜션업|03_11_02_P|4890000|CDFI3261092011000001|20110621||01|영업/정상|13|영업중|||||062-522-9600|||전라남도 보성군 회천면 동율리 732번지 |전라남도 보성군 회천면 우암1길 47|59471|보성로뎀|20150804102537|I|2018-08-31 23:59:59.0||208534.616829       |130781.209823       |관광펜션업||관리지역|2|기타|||숙박시설|||||BOSEONGLODEM|Tourism  Pension||||||||164.69|||||||||||||165
393|관광펜션업|03_11_02_P|4890000|CDFI3261092017000001|20170831||01|영업/정상|13|영업중||||||||전라남도 보성군 보성읍 보성리 1141-2번지 |전라남도 보성군 보성읍 사동길 37|59448|수진한옥펜션|20181219083144|U|2018-12-21 02:40:00.0||208217.175062       |136331.153403       |관광펜션업|||1||||단독주택|1|||||||||||||98.01|||||||||250000000||||98
394|관광펜션업|03_11_02_P|4890000|CDFI3261092018000001|20180205||01|영업/정상|13|영업중||||||||전라남도 보성군 보성읍 봉산리 1145번지 |"전라남도 보성군 보성읍 녹차로 899, 해바라기 펜션매점"|59448|해바라기 펜션매점|20180205103339|I|2018-08-31 23:59:59.0||208259.267341       |136288.169711       |관광펜션업|||1|||||1|||||||||||||136.57|||||||||20000000||||137
395|관광펜션업|03_11_02_P|4890000|CDFI3261092018000002|20180517||01|영업/정상|13|영업중|||||061-857-3450|||전라남도 보성군 벌교읍 장양리 558-3번지 |"전라남도 보성군 벌교읍 장호길 57-6, 1층"|59419|벌교펜션민박|20180517083628|I|2018-08-31 23:59:59.0||233670.552821       |149656.087312       |관광펜션업||관리지역|1|기타|||다가구용 주택(공동주택적용)|1|||||||||||||88.5|||||||||30000000||||89
396|관광펜션업|03_11_02_P|4890000|CDFI3261092018000003|20180725||01|영업/정상|13|영업중||||||||전라남도 보성군 문덕면 용암리 1065-5번지 |전라남도 보성군 문덕면 고인돌길 23|59400|소걸음 펜션|20180725185207|I|2018-08-31 23:59:59.0||217862.86393        |162437.143138       |관광펜션업||관리지역|2|기타|||단독주택|2|||||||||||||119.24|||||||||||||119
397|관광펜션업|03_11_02_P|4910000|CDFI3261092017000001|20170210||01|영업/정상|13|영업중|||||061-863-4727|||전라남도 장흥군 안양면 비동리 188번지 |전라남도 장흥군 안양면 비동동촌길 46|59338|장흥 달바위펜션|20190523161528|U|2019-05-25 02:40:00.0||196805.687813       |130639.964117       |관광펜션업||관리지역|1|주택가주변|||단독주택||||||||||||||120.4|||||||||1000000||||120
398|관광펜션업|03_11_02_P|4920000|CDFI3261092015000001|20150715||01|영업/정상|13|영업중|||||061-433-6312||527813|전라남도 강진군 성전면 월하리 599번지 3 |전라남도 강진군 성전면 백운로 322|59201|롯지펜션|20181120104710|U|2018-11-22 02:36:24.0||171740.562482       |138033.171924       |관광펜션업|||1||||||||||||||||||82.79|||||||||||||83
399|관광펜션업|03_11_02_P|4920000|CDFI3261092011000001|20110920||01|영업/정상|13|영업중|||||061-433-6262||527883|전라남도 강진군 도암면 학장리 83-11번지 |전라남도 강진군 도암면 해안관광로 1365|59251|강진베이스볼파크 펜션|20181120104233|U|2018-11-22 02:36:24.0||178372.580332       |117996.254167       |관광펜션업|||2||||||||||||||||||2568.04|||||||||600000000||||2568
400|관광펜션업|03_11_02_P|4930000|CDFI3261092016000001|20160204||03|폐업|03|폐업|20171205|||||||전라남도 해남군 북평면 동해리 521번지 |전라남도 해남군 북평면 동촌길 42-27|59054|땅끝남도의향기|20171206130823|I|2018-08-31 23:59:59.0||166922.321735       |104689.084412       |관광펜션업|||||||||||||||||||||303|||||||||||||303
401|관광펜션업|03_11_02_P|4930000|CDFI3261092011000001|20110810||01|영업/정상|13|영업중|||||061-532-6331|||전라남도 해남군 송지면 통호리 588-4번지 |전라남도 해남군 송지면 땅끝해안로 2286|59066|땅끝풍경펜션|20170918175329|I|2018-08-31 23:59:59.0||158262.505889       |90147.5852124       |관광펜션업|||||||||||||||||||||203.29|||||||||||||203
402|관광펜션업|03_11_02_P|4930000|CDFI3261092015000001|20150126||01|영업/정상|13|영업중|||||||536924|전라남도 해남군 송지면 송호리 1250번지 |전라남도 해남군 송지면 갈산길 50|59065|땅끝방갈로펜션|20161006114117|I|2018-08-31 23:59:59.0||155543.07935        |90215.7300686       |관광펜션업|||2||||||||||||||||||235.5|||||||||||||236
403|관광펜션업|03_11_02_P|4930000|CDFI3261092015000002|20150317||01|영업/정상|13|영업중|||||061-534-8856|||전라남도 해남군 삼산면 구림리 138-32번지 |전라남도 해남군 삼산면 대흥사길 88-56|59047|두륜산관광펜션|20161006114222|I|2018-08-31 23:59:59.0||165592.417299       |110907.353763       |관광펜션업|||||||||||||||||||||448.74|||||||||||||449
404|관광펜션업|03_11_02_P|4930000|CDFI3261092015000003|20151103||01|영업/정상|13|영업중|||||061-534-1730|||전라남도 해남군 문내면 무고리 1055번지 |전라남도 해남군 문내면 증도길 31-42|59003|노을빛바다|20161006114642|I|2018-08-31 23:59:59.0||133789.90706        |126179.353949       |관광펜션업|||||||||||||||||||||600.04|||||||||||||600
405|관광펜션업|03_11_02_P|4940000|CDFI3261092018000002|20180912||01|영업/정상|13|영업중||||||||전라남도 영암군 영암읍 회문리 21-3번지 영암펜션 |"전라남도 영암군 영암읍 기찬랜드로 41-13, 영암펜션"|58420|영암펜션|20180912131148|U|2018-09-12 23:59:59.0||171157.704164       |143619.231779       |관광펜션업||자연녹지지역|2|기타|||숙박시설||||||||||||||208.25|||||||||340000000||||208
406|관광펜션업|03_11_02_P|4940000|CDFI3261092011000001|20111209||01|영업/정상|13|영업중|||||473-0662||526801|전라남도 영암군 영암읍 개신리 319-4번지 |전라남도 영암군 영암읍 천황사로 349|58424|월출관광농원 월출콘도|20140826084453|I|2018-08-31 23:59:59.0||174976.769407       |141720.593363       |관광펜션업||관리지역|3|기타|||숙박시설|3|||||||||||||868.14|||||||||400000000||||868
407|관광펜션업|03_11_02_P|4940000|CDFI3261092015000001|20150708||01|영업/정상|13|영업중|||||||526851|전라남도 영암군 군서면 도갑리 204-1번지 |전라남도 영암군 군서면 정자등길 17-10|58434|소풍|20151215092427|I|2018-08-31 23:59:59.0||166846.223934       |140711.852287       |관광펜션업||준주거지역||||||||||||||||||||||||||||||||
408|관광펜션업|03_11_02_P|4940000|CDFI3261092018000001|20180912||01|영업/정상|13|영업중||||||||전라남도 영암군 영암읍 개신리 319-6번지 |전라남도 영암군 영암읍 천황사로 333|58424|별이랑펜션|20180912131052|U|2018-09-12 23:59:59.0||174980.253768       |141748.88855        |관광펜션업||관리지역|1|기타|||숙박시설||||||||||||||199|||||||||80000000||||199
409|관광펜션업|03_11_02_P|4950000|CDFI3261092017000001|20171101||01|영업/정상|13|영업중|||||061-453-3381|||전라남도 무안군 청계면 복길리 537-3번지 |전라남도 무안군 청계면 복길로 450-42|58557|휴 관광펜션|20171101104125|I|2018-08-31 23:59:59.0||144316.697082       |154257.790542       |관광펜션업||관리지역|2|기타|||숙박시설|2|||||||||||||415.66|||||||||||||416
410|관광펜션업|03_11_02_P|4950000|CDFI3261092012000002|20120702||01|영업/정상|13|영업중|||||061-454-7878||534851|전라남도 무안군 망운면 피서리 809-54번지 |전라남도 무안군 망운면 톱머리길 118|58534|무안 톱 관광펜션|20170223162405|I|2018-08-31 23:59:59.0||143432.548055       |163919.333928       |관광펜션업||관리지역|2|기타|||숙박시설|2|0||||||||||||1316.64|||||||||||||1317
411|관광펜션업|03_11_02_P|4950000|CDFI3261092012000001|20050414||03|폐업|03|폐업|20120702||||061-454-7878||534851|전라남도 무안군 망운면 피서리 809-54번지 |전라남도 무안군 망운면 톱머리길 118|534851|무안톱 관광펜션|20130701164356|I|2018-08-31 23:59:59.0||143432.548055       |163919.333928       |관광펜션업||관리지역|2|기타||LIG손해보험주식회사|숙박시설|2|0|||Muan Top Tourist Pension|Tourist Pension||||||||1316.64|||||||||||||1317
412|관광펜션업|03_11_02_P|4950000|CDFI3261092010000002|20100907||03|폐업|03|폐업|20110316||||061-262-1000||534813|전라남도 무안군 몽탄면 봉명리 580번지 |전라남도 무안군 몽탄면 양장길 56-7||자연속으로|20110318153412|I|2018-08-31 23:59:59.0||151791.408225       |153385.869752       |관광펜션업||||기타|||근린생활시설|1|||||||||||||463|||||||||||||463
413|관광펜션업|03_11_02_P|4950000|CDFI3261092010000001|20100607||01|영업/정상|13|영업중|||||061-453-5335||534832|전라남도 무안군 청계면 복길리 560번지 |전라남도 무안군 청계면 복길로 484|58557|해비치나루|20140106181127|I|2018-08-31 23:59:59.0||143865.439674       |153656.365093       |관광펜션업||관리지역|1|기타|||숙박시설|1||||Haevichi naru|Tourismt Pension||||||||336.41|||||||||650000000||||336
414|관광펜션업|03_11_02_P|4950000|CDFI3261092012000003|20121218||01|영업/정상|13|영업중|||||061-454-5333||534832|전라남도 무안군 청계면 구로리 669번지 |전라남도 무안군 청계면 해안로 313-56|58541|하늘별바다 펜션|20170213154220|I|2018-08-31 23:59:59.0||144713.529168       |157963.175919       |관광펜션업||관리지역|1|기타|||숙박시설|1|0||||||||||||197.69|||||||||700000000||||198
415|관광펜션업|03_11_02_P|4960000|CDFI3261092017000001|20171107||01|영업/정상|13|영업중||||||||전라남도 함평군 해보면 광암리 393-9번지 |전라남도 함평군 해보면 용천사길 115-23|57115|여름나무|20171107181120|I|2018-08-31 23:59:59.0||157626.534734       |186715.67262        |관광펜션업|||1|기타|||단독주택|1|||||||||||||168.95|||||||||||||169
416|관광펜션업|03_11_02_P|4960000|CDFI3261092012000002|20121205||03|폐업|03|폐업|20190102||||061-323-0693||525871|전라남도 함평군 해보면 대각리 538-0번지 |전라남도 함평군 해보면 올림픽로 1036-7|57115|황토와들꽃세상|20190102173847|U|2019-01-04 02:40:00.0||158487.862387       |184985.068145       |관광펜션업||관리지역|1|기타|||근린생활시설|1|||||||||||||774.7|||||||||||||775
417|관광펜션업|03_11_02_P|4960000|CDFI3261092012000001|20121205|20171012|04|취소/말소/만료/정지/중지|33|지정취소|||||||525871|전라남도 함평군 해보면 광암리 393-9번지 |전라남도 함평군 해보면 용천사길 115-23|57115|여름나무|20171102125829|I|2018-08-31 23:59:59.0||157626.534734       |186715.67262        |관광펜션업||관리지역|1|기타|||근린생활시설|1|0||||||||||||168.95|||||||||||||169
418|관광펜션업|03_11_02_P|4960000|CDFI3261092010000001|20100915||03|폐업|03|폐업|20141201||||061-324-2331||525852|전라남도 함평군 신광면 동정리 296번지 26통|전라남도 함평군 신광면 군유로 442|525852|무지개 관광펜션|20141201114524|I|2018-08-31 23:59:59.0||151613.506804       |185795.204603       |관광펜션업||관리지역|1|기타|||다중주택(공동주택적용)|1|||||||||||||507.68|||||||||112285000||||508
419|관광펜션업|03_11_02_P|4970000|CDFI3261092014000001|20140819||01|영업/정상|13|영업중|||||||513893|전라남도 영광군 낙월면 송이리 산 270번지 |전라남도 영광군 낙월면 송이길 47-10|57068|송이도친환경가족펜션|20190507170115|U|2019-05-09 02:40:00.0||122581.310891       |197757.841042       |관광펜션업||일반주거지역|1|기타|||숙박시설|1|0||||||||||||547.09|||||||||400000000||||547
420|관광펜션업|03_11_02_P|4970000|CDFI3261092009000001|20090917||01|영업/정상|13|영업중|||||061-353-2400||513861|전라남도 영광군 염산면 두우리 969번지 |전라남도 영광군 염산면 칠산로 817|57067|두리관광팬션|20190411125517|U|2019-04-13 02:40:00.0||136457.360146       |193232.699819       |관광펜션업||관리지역|2|기타|||숙박시설|2||||Doori Tourism Pension|Tourism Pension||||||||169.43|||||||||||||169
421|관광펜션업|03_11_02_P|4970000|CDFI3261092016000001|20160523||01|영업/정상|13|영업중|||||061-353-4476|||전라남도 영광군 불갑면 모악리 359번지 |전라남도 영광군 불갑면 자비길 51-38|57058|영광힐링컨벤션타운|20190110161855|U|2019-01-12 02:40:00.0||157813.249833       |189404.461858       |관광펜션업||관리지역|2|기타|||숙박시설|2|0|||Healing Convention Town|Tourism pension||||||||2996|||||||||||||2996
422|관광펜션업|03_11_02_P|4990000|CDFI3261092011000001|20110407||01|영업/정상|13|영업중|||||||537883|전라남도 완도군 약산면 득암리 568-2번지 |||도원관광펜션|20180704103725|I|2018-08-31 23:59:59.0||190333.972512       |95946.8397526       |관광펜션업||관리지역|1|기타|||숙박시설|1|||||||||||||800|||||||||1000000000||||800
423|관광펜션업|03_11_02_P|4990000|CDFI3261092011000002|20111107||01|영업/정상|13|영업중|||||554-4445||537863|전라남도 완도군 신지면 신리 530-18번지 |전라남도 완도군 신지면 신지로 415|59146|리베라관광펜션|20111107133452|I|2018-08-31 23:59:59.0||182680.126204       |93095.1728648       |관광펜션업||관리지역|3|기타|||숙박시설|3|||||||||||||300.48|||||||||1000000000||||300
424|관광펜션업|03_11_02_P|4990000|CDFI3261092016000001|20160923||01|영업/정상|13|영업중||||||||전라남도 완도군 신지면 신리 530-24번지 |전라남도 완도군 신지면 신지로 415-1|59146|New 리베라 펜션|20160923145856|I|2018-08-31 23:59:59.0||182687.771906       |93073.2338333       |관광펜션업|||3||||숙박시설|3|||||||||||||293.78|||||||||100000000||||294
425|관광펜션업|03_11_02_P|4990000|CDFI3261092016000002|20161117||01|영업/정상|13|영업중||||||||전라남도 완도군 보길면 부황리 516-8번지 |전라남도 완도군 보길면 보길로 1206-41|59160|뾰족산 펜션|20161117163732|I|2018-08-31 23:59:59.0||155207.944493       |70148.329012        |관광펜션업|||2|||||2||||||||||||||||||||||400000000||||
426|관광펜션업|03_11_02_P|4990000|CDFI3261092017000001|20170803||01|영업/정상|13|영업중|||||061-554-2233|||전라남도 완도군 군외면 삼두리 234-8번지 |전라남도 완도군 군외면 삼두1길 60-222|59106|구름바다 펜션|20170803103216|I|2018-08-31 23:59:59.0||168953.400981       |94240.552907        |관광펜션업|||2|||||2|||||||||||||132.84|||||||||400000000||||133
427|관광펜션업|03_11_02_P|4990000|CDFI3261092017000002|20171122||01|영업/정상|13|영업중|||||061-554-1009|||전라남도 완도군 보길면 예송리 225-2번지 |전라남도 완도군 보길면 예송로 264-10|59162|블랙스톤펜션|20171122103856|I|2018-08-31 23:59:59.0||159606.753365       |71753.6260807       |관광펜션업||||||||||||||||||||||||||||||1800000000||||
