번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
241|자동차야영장업|03_11_05_P|4770000|CDFI2262142015000001|20150703||01|영업/정상|13|영업중|||||6501632|||전라북도 순창군 풍산면 대가리 7-1번지 |전라북도 순창군 풍산면 향가로 575|56056|섬진강 향가오토캠핑장|20171101134320|I|2018-08-31 23:59:59.0||217386.100335       |204421.676285       |자동차야영장업||관리지역||기타|||기타|1|||621||||||||||620.8|||||||||163800000||||621
242|자동차야영장업|03_11_05_P|4780000|CDFI2262142017000001|20170502||01|영업/정상|13|영업중|||||0635621343|||전라북도 고창군 부안면 용산리 44-17번지 국민여가캠핑장 |"전라북도 고창군 부안면 복분자로 531, 국민여가캠핑장"|56417|고창오토캠핑리조트|20190225083053|U|2019-02-27 02:40:00.0||167732.090357       |223396.179246       |자동차야영장업||||||||||||||||||||||||||||||150000000||||
243|자동차야영장업|03_11_05_P|4780000|CDFI2262142016000001|20161023||01|영업/정상|13|영업중||||||||전라북도 고창군 해리면 광승리 744번지 |전라북도 고창군 해리면 명사십리로 678 (어촌종합센터)|56406|홍영선 볶은 곡식 건강 캠프장|20161026163604|I|2018-08-31 23:59:59.0||152087.499186       |222200.676638       |자동차야영장업||관리지역|||||||||||||||||||3034|||||||||||||3034
244|자동차야영장업|03_11_05_P|4780000|CDFI2262142015000001|20150401|20161231|04|취소/말소/만료/정지/중지|31|등록취소|||||||585943|전라북도 고창군 부안면 용산리 44-18번지 |||코리아캠핑(주)|20170125153823|I|2018-08-31 23:59:59.0||||자동차야영장업||||||||||||||||||||||||||||||50000000||||
245|자동차야영장업|03_11_05_P|4780000|CDFI2262142013000001|20130903|20150401|04|취소/말소/만료/정지/중지|31|등록취소|||||||585943|전라북도 고창군 부안면 용산리 44-17번지 |전라북도 고창군 부안면 복분자로 531|56417|고창군 국민여가캠핑장|20161219185208|I|2018-08-31 23:59:59.0||167861.89482700000  |223704.56425800000  |자동차야영장업||전용주거지역||||||||||||||||||||||||||||||||
246|자동차야영장업|03_11_05_P|4780000|CDFI2262142019000001|20190207||01|영업/정상|13|영업중|||||063 560 2635|||전라북도 고창군 심원면 두어리 385-47번지 |전라북도 고창군 심원면 두어1길 55-25|56401|고창갯벌오토캠핑장|20190207155634|I|2019-02-09 02:21:15.0||||자동차야영장업||관리지역|1|기타|||사무실|1|0||||||||||||189.54|||||||||||||190
247|자동차야영장업|03_11_05_P|4790000|CDFI2262142017000001|20170627||01|영업/정상|13|영업중|||||548-8862|||전라북도 부안군 변산면 대항리 607번지 |||변산 오토캠핑장|20190304081056|U|2019-03-06 02:40:00.0||157700.961131       |242581.782551       |자동차야영장업||관리지역|1|기타|||기타|1|0||192||||||||||191.9|||||||||601980000||||192
248|자동차야영장업|03_11_05_P|4790000|CDFI2262142019000001|20190503||01|영업/정상|13|영업중||||||||전라북도 부안군 진서면 석포리 196-1번지 |전라북도 부안군 진서면 구룡댐길 65|56344|돌개 마실 캠핑장|20190503194317|I|2019-05-05 02:20:38.0||162570.103983       |234327.504489       |자동차야영장업||관리지역|1|기타|||||||||||||||||160|||||||||||||160
249|자동차야영장업|03_11_05_P|4790000|CDFI2262142017000002|20170627||03|폐업|03|폐업|20180930|||||||전라북도 부안군 변산면 대항리 변산해수욕장 관광지 D5-1 |||가자 변산 비치 캠핑장|20190304080935|U|2019-03-06 02:40:00.0||||자동차야영장업|||||||||||||||||||||191.9|||||||||||||192
250|자동차야영장업|03_11_05_P|4790000|CDFI2262142018000001|20180820||03|폐업|03|폐업|20180930|||||||전라북도 부안군 변산면 대항리 606번지 |||가자 변산 비치 캠핑장(임시캠핑장)|20181010202053|U|2018-10-10 23:59:59.0||157616.21902        |242548.900206       |자동차야영장업||||||||||||||||||||||||||||||601980000||||
251|자동차야영장업|03_11_05_P|4810000|CDFI2262142012000001|20120621||03|폐업|03|폐업|||||||550833|전라남도 여수시 돌산읍 우두리 1181번지 |전라남도 여수시 돌산읍 강남해안로 196|550833|상포지구 오토캠핑장|20150519195410|I|2018-08-31 23:59:59.0||269110.476802       |135205.823471       |자동차야영장업||||||||||||||||||||||||||||||1800000000||||
252|자동차야영장업|03_11_05_P|4810000|CDFI2262142015000001|20150603||01|영업/정상|13|영업중|||||||550270|전라남도 여수시 경호동 304번지 |전라남도 여수시 대경도길 143-19 (경호동)|59766|(주)연합진흥 경도글램핑파크|20181214131335|U|2018-12-16 02:40:00.0||266453.57507500000  |135436.88468600000  |자동차야영장업||||기타|||||||||||||||||29189|||||||||1257500000||||29189
253|자동차야영장업|03_11_05_P|4820000|CDFI2262142013000001|20131024||01|영업/정상|13|영업중|||||0617494070||540813|전라남도 순천시 서면 운평리 산 160번지 |전라남도 순천시 서면 청소년수련원길 170|57905|국민여가캠핑장|20131024141323|I|2018-08-31 23:59:59.0||243482.444351       |172039.113226       |자동차야영장업|||||||||||||||||||||5000|||||||||2000000000||||5000
254|자동차야영장업|03_11_05_P|4820000|CDFI2262142016000001|20161118||01|영업/정상|13|영업중|||||061-749-8031|||전라남도 순천시 주암면 구산리 797-2번지 |전라남도 순천시 주암면 구산강변길 22 (주암댐휴게소)|57911|주암 오토캠핑장|20170920144227|I|2018-08-31 23:59:59.0||221628.618435       |174564.20475        |자동차야영장업||자연녹지지역|1|기타|||근린생활시설|1||||Juam auto camp site|Auto campground business||||||||7545|||||||||||||7545
255|자동차야영장업|03_11_05_P|4840000|CDFI2262142018000001|20180820||01|영업/정상|13|영업중|||||061 797 2833||545811|전라남도 광양시 봉강면 봉당리 178번지 |||백운제 농어촌테마공원 자동차 야영장|20180820164805|I|2018-08-31 23:59:59.0||253021.254575       |167520.753655       |자동차야영장업|||||||||||||||||||||34223|||||||||||||34223
256|자동차야영장업|03_11_05_P|4840000|CDFI2262142016000001|20160729||01|영업/정상|13|영업중|||||061 797 2656|||전라남도 광양시 옥룡면 추산리 산 114번지 백운산휴양림 |"전라남도 광양시 옥룡면 백계로 337, 백운산휴양림"|57702|백운산자연휴양림|20180302164121|I|2018-08-31 23:59:59.0||253789.131501       |173622.03902        |자동차야영장업|||||||||||||||||||||9028|||||||||||||9028
257|자동차야영장업|03_11_05_P|4840000|CDFI2262142014000001|20141007||01|영업/정상|13|영업중|||||061-761-5566||545813|전라남도 광양시 봉강면 조령리 676-4번지 |전라남도 광양시 봉강면 성불로 1097|57700|봉강 하조 오토캠핑장|20190328112121|U|2019-03-30 02:40:00.0||251232.246589       |175375.876124       |자동차야영장업||||||||||||||||||||||||||||||1300000000||||
258|자동차야영장업|03_11_05_P|4850000|CDFI2262142017000001|20171117||01|영업/정상|13|영업중|||||383-4811|||전라남도 담양군 용면 용연리 742-4번지 |전라남도 담양군 용면 용소길 6|57300|가족소풍캠핑장|20190207152822|U|2019-02-09 02:40:00.0||203014.596962       |214019.443509       |자동차야영장업||||기타|||||||||||||||||2316|||||||||||||2316
259|자동차야영장업|03_11_05_P|4850000|CDFI2262142014000001|20140822||01|영업/정상|13|영업중|||||061-383-7272||517811|전라남도 담양군 금성면 금성리 960번지 |전라남도 담양군 금성면 새덕굴길 135-88|57352|담양금성산성 오토캠핑장|20140822113953|I|2018-08-31 23:59:59.0||203194.461159       |207405.216653       |자동차야영장업||관리지역|2|기타|||사무실|2|||||||||||||320.22|||||||||||||320
260|자동차야영장업|03_11_05_P|4860000|CDFI2262142012000001|20120515||01|영업/정상|13|영업중|||||061-363-6224||516802|전라남도 곡성군 곡성읍 구원리 558-1번지 |||도림사오토캠핑리조트|20151217111650|I|2018-08-31 23:59:59.0||224172.497977       |195787.228777       |자동차야영장업||||기타||||1|||355|||||||||||||||||||||||
261|자동차야영장업|03_11_05_P|4860000|CDFI2262142012000002|20120717||03|폐업|03|폐업|20150330||||||516822|전라남도 곡성군 오곡면 압록리 64번지 |||압록새마을회|20150402113645|I|2018-08-31 23:59:59.0||234126.699665       |188530.992149       |자동차야영장업||||||||||||||||||||||||||||||||||
262|자동차야영장업|03_11_05_P|4870000|CDFI2262142014000001|20140320||01|영업/정상|13|영업중|||||||542863|전라남도 구례군 토지면 내서리 101번지 |전라남도 구례군 토지면 원기양지길 26|57622|피아골 오토캠핑장|20170417133611|I|2018-08-31 23:59:59.0||253560.381001       |192251.73134        |자동차야영장업||관리지역|1|기타|||사무실|1||6|||||||||||16423|||||||||||||16423
263|자동차야영장업|03_11_05_P|4870000|CDFI2262142015000001|20150227||01|영업/정상|13|영업중|||||061-781-9114||542831|전라남도 구례군 산동면 내산리 463-2번지 |전라남도 구례군 산동면 수락폭포로 170-5|57601|지리산오토캠핑장|20181119155953|U|2018-11-21 02:36:22.0||240957.279949       |203589.256129       |자동차야영장업||관리지역|1|기타|||||||753|Jirisan Auto-camping Site|Auto-camping Site Business||||||||10989|||||||||500000000||||10989
264|자동차야영장업|03_11_05_P|4870000|CDFI2262142015000002|20150721||01|영업/정상|13|영업중|||||||542811|전라남도 구례군 문척면 중산리 276번지 |전라남도 구례군 문척면 중산로 555|57633|지리산반내골오토캠핑장|20190607113512|U|2019-06-09 02:40:00.0||245714.639689       |183109.532312       |자동차야영장업||관리지역||기타|||근린생활시설|1|||||||||||||10061|||||||||350000000||||10061
265|자동차야영장업|03_11_05_P|4870000|CDFI2262142015000003|20151208||01|영업/정상|13|영업중|||||061783 0599|||전라남도 구례군 산동면 탑정리 533번지 |전라남도 구례군 산동면 탑동1길 111|57603|숲속캠핑장|20151208093128|I|2018-08-31 23:59:59.0||240789.152569       |200672.98901        |자동차야영장업||관리지역||기타|||||||||||||||||3775|||||||||||||3775
266|자동차야영장업|03_11_05_P|4880000|CDFI2262142015000001|20150526||01|영업/정상|13|영업중|||||061-835-7828||548813|전라남도 고흥군 점암면 성기리 산 132-4번지 |전라남도 고흥군 점암면 팔봉길 19-51|59518|팔영산야영장|20190321190936|U|2019-03-23 02:40:00.0||238241.710494       |126532.84595        |자동차야영장업||||||||||||||||||||||||||||||||||
267|자동차야영장업|03_11_05_P|4880000|CDFI2262142011000001|20110509||03|폐업|03|폐업|20171226||||||548863|전라남도 고흥군 대서면 안남리 625번지 |||임해야영장|20171228131004|I|2018-08-31 23:59:59.0||224835.662426       |139014.715199       |자동차야영장업||||||||||||||||||||||||||||||||||
268|자동차야영장업|03_11_05_P|4880000|CDFI2262142014000001|20140501||01|영업/정상|13|영업중|||||061-830-5305||548884|전라남도 고흥군 포두면 오취리 1161번지 |전라남도 고흥군 포두면 팔영로 405|59523|해창만 수변공원 오토캠핑장|20181203172523|U|2018-12-05 02:40:00.0||236044.434892       |120431.490246       |자동차야영장업||관리지역|1|기타|||기타||||||||||||||20989|||||||||||||20989
269|자동차야영장업|03_11_05_P|4890000|CDFI2262142013000001|20130801||01|영업/정상|13|영업중|||||061-853-4488|||전라남도 보성군 회천면 동율리 527-1번지 |전라남도 보성군 회천면 충의로 52|59471|율포오토캠핑장|20181123104202|U|2018-11-25 02:36:41.0||208428.567749       |130360.966351       |자동차야영장업||관리지역||기타|||기타||||||||||||||12981|||||||||50000000||||12981
270|자동차야영장업|03_11_05_P|4900000|CDFI2262142018000001|20180920||01|영업/정상|13|영업중||||||||전라남도 화순군 남면 사평리 114-6번지 |||퓨어존사평 오토캠핑장|20180920133845|U|2018-09-20 23:59:59.0||208580.003561       |167212.141025       |자동차야영장업||생산녹지지역|1|기타|||기타|1|||||||||||||891.52|||||||||19000000||||892
271|자동차야영장업|03_11_05_P|4910000|CDFI2262142016000001|20160405||03|폐업|03|폐업|20181116|||||||전라남도 장흥군 부산면 지천리 산 150번지 |전라남도 장흥군 부산면 심천공원길 25-45|59302|심천오토캠핑장|20181128082511|U|2018-11-30 02:40:00.0||190162.463428       |139288.856295       |자동차야영장업||||||||||||||||||||||||||||||50000000||||
272|자동차야영장업|03_11_05_P|4930000|CDFI2262142008000001|20081111||01|영업/정상|13|영업중||||||||전라남도 해남군 송지면 송호리 1245번지 |전라남도 해남군 송지면 갈산길 25-15 (캠핑카사무실)|59065|땅끝오토캠핑장|20160502115140|I|2018-08-31 23:59:59.0||155820.21279        |90326.7203326       |자동차야영장업|관광사업|관리지역|1|기타|||기타||||||||||||||8000|||||||||||||8000
273|자동차야영장업|03_11_05_P|4950000|CDFI2262142016000001|20160628||03|폐업|03|폐업|20170628|||||||전라남도 무안군 현경면 오류리 산 2-1번지 |||홀통유원지 해수캠핑장|20170922150211|I|2018-08-31 23:59:59.0||139396.097011       |173804.20529        |자동차야영장업|||||||||||||||||||||12705|||||||||||||12705
274|자동차야영장업|03_11_05_P|4950000|CDFI2262142018000001|20180206||01|영업/정상|13|영업중|||||064-450-5633|||전라남도 무안군 해제면 유월리 1번지 |전라남도 무안군 해제면 만송로 36|58504|무안황토갯벌랜드 오토캠핑장|20190125081911|U|2019-01-27 02:40:00.0||139127.709288       |178498.840797       |자동차야영장업||관리지역|||||||||||||||||||28394|||||||||||||28394
275|자동차야영장업|03_11_05_P|4950000|CDFI2262142017000001|20170704||03|폐업|03|폐업||||||||전라남도 무안군 현경면 오류리 산 2-1번지 |||홀통캠핑장|20190429163352|U|2019-05-01 02:40:00.0||139396.097011       |173804.20529        |자동차야영장업||||기타|||||||||||||||||33201|||||||||||||33201
276|자동차야영장업|03_11_05_P|4950000|CDFI2262142018000002|20180705||01|영업/정상|13|영업중||||||||"전라남도 무안군 현경면 오류리 산 2-1번지 , 산2-2, 산1-4 "|||홀통캠핑장|20180705093839|I|2018-08-31 23:59:59.0||139396.097011       |173804.20529        |자동차야영장업||||기타|||||||||||||||||29315|||||||||||||29315
277|자동차야영장업|03_11_05_P|4960000|CDFI2262142017000001|20170119||01|영업/정상|13|영업중||||||||전라남도 함평군 함평읍 석성리 312번지 |전라남도 함평군 함평읍 주포로 403-6|57137|석양마을주포|20171211102437|I|2018-08-31 23:59:59.0||150963.531747       |177432.067147       |자동차야영장업||관리지역||기타||||||||||||||||||||||||||||||
278|자동차야영장업|03_11_05_P|4960000|CDFI2262142017000002|20170125||01|영업/정상|13|영업중|||||061324 6251/|||전라남도 함평군 함평읍 성남리 215번지 |전라남도 함평군 함평읍 함장로 730|57144|함평나비마을 서울캠핑장|20171211102513|I|2018-08-31 23:59:59.0||153255.936769       |171149.92798        |자동차야영장업||관리지역||기타|||||||||||||||||48071|||||||||||||48071
279|자동차야영장업|03_11_05_P|4960000|CDFI2262142018000001|20180710||01|영업/정상|13|영업중|||||0613201942|||전라남도 함평군 함평읍 석성리 523-6번지 |전라남도 함평군 함평읍 주포로 624|57137|돌머리 오토캠핑장|20180710144005|I|2018-08-31 23:59:59.0||148923.148278       |176491.578498       |자동차야영장업||관리지역||기타|||||||||||||||||5524|||||||||||||5524
280|자동차야영장업|03_11_05_P|4960000|CDFI2262142018000002|20181228||01|영업/정상|13|영업중|||||0613201792|||전라남도 함평군 신광면 월암리 801-2번지 |전라남도 함평군 신광면 덕일길 192-91|57107|대동제 상류 생태공원 오토캠핑장(야영장)|20181228160851|I|2018-12-30 02:20:33.0||155223.596971       |182043.868629       |자동차야영장업||||||||||||||||||||||||||||||||||
281|자동차야영장업|03_11_05_P|4980000|CDFI2262142013000001|20131126||01|영업/정상|13|영업중||||||||전라남도 장성군 황룡면 아곡리 373번지 홍길동테마파크 |"전라남도 장성군 황룡면 홍길동로 431, 홍길동테마파크"|57223|휴파크(홍길동테마파크 자동차야영장)|20180703091033|I|2018-08-31 23:59:59.0||175118.109836       |202258.657909       |자동차야영장업||관리지역||기타|||농업생산시설||||||||||||||6383|||||||||||||6383
282|자동차야영장업|03_11_05_P|4980000|CDFI2262142014000001|20140811||03|폐업|03|폐업|20180305|||||||전라남도 장성군 장성읍 안평리 42-1번지 |전라남도 장성군 장성읍 안평장동길 13|57212|학교가자캠핑장|20180305130053|I|2018-08-31 23:59:59.0||180113.513189       |203703.117065       |자동차야영장업||||||||||||||||||||||||||||||100000000||||
283|자동차야영장업|03_11_05_P|4990000|CDFI2262142014000001|20140627||01|영업/정상|13|영업중||||||||전라남도 완도군 신지면 신리 721번지 |전라남도 완도군 신지면 명사십리61번길 54|59146|명사십리 오토캠핑장|20181029160109|U|2018-10-31 02:36:21.0||182657.81595        |92479.9490257       |자동차야영장업||관리지역|1|기타|||체육시설|1|||||||||||||26984|||||||||50000000||||26984
284|자동차야영장업|03_11_05_P|5000000|CDFI2262142016000001|20160928||01|영업/정상|13|영업중|||||061-540-3872|||전라남도 진도군 의신면 사천리 615번지 |전라남도 진도군 의신면 운림산방로 133-28|58934|진도풍경 오토캠핑장|20170825091052|I|2018-08-31 23:59:59.0||134726.344284       |107667.147897       |자동차야영장업||||기타|||||||||||||||||60|||||||||||||60
285|자동차야영장업|03_11_05_P|5010000|CDFI2262142015000001|20150602||02|휴업|02|휴업||20180126|20180630||0612408451||535872|전라남도 신안군 자은면 백산리 271-21번지 |||양산숲오토캠핑장|20180409175838|I|2018-08-31 23:59:59.0||||자동차야영장업||관리지역||기타|||숙박시설||||||||||||||3500|||||||||||||3500
286|자동차야영장업|03_11_05_P|5010000|CDFI2262142016000001|20160527||01|영업/정상|13|영업중|||||061-275-3692|||전라남도 신안군 증도면 우전리 산 37-4번지 |전라남도 신안군 증도면 우전길 42|58808|신안 우전 설레미 캠핑장|20180504113044|I|2018-08-31 23:59:59.0||120905.481747       |162787.842353       |자동차야영장업||관리지역|1|기타|||근린생활시설||||||||||||||132.06|||||||||101000000||||132
287|자동차야영장업|03_11_05_P|5020000|CDFI2262142019000001|20190628||01|영업/정상|13|영업중||||||||경상북도 포항시 북구 죽장면 가사리 404번지 |경상북도 포항시 북구 죽장면 가사길 15|37503|에덴오토캠핑장|20190628094448|I|2019-06-30 02:21:24.0||393434.640274851    |301258.58559774     |자동차야영장업||||||||||||||||||||||||||||||||||
288|자동차야영장업|03_11_05_P|5020000|CDFI2262142015000002|20150923||03|폐업|03|폐업|20171208||||054 243 4040|||경상북도 포항시 북구 송라면 |경상북도 포항시 북구 송라면 보경로 175|37511|포항 보경사 농장체험 캠핑장|20171208153030|I|2018-08-31 23:59:59.0||410827.91166200000  |306185.24903200000  |자동차야영장업||관리지역||기타|||근린생활시설||||||||||||||7431|||||||||||||7431
289|자동차야영장업|03_11_05_P|5020000|CDFI2262142016000001|20160130||01|영업/정상|13|영업중||||||||경상북도 포항시 남구 장기면 영암리 344-2번지 |경상북도 포항시 남구 장기면 영암길 70|37945|백경오토캠핑장|20160130152536|I|2018-08-31 23:59:59.0||427908.884447796    |270679.842786127    |자동차야영장업||관리지역|1||||단독주택|1|||||||||||||305.34|||||||||||||305
290|자동차야영장업|03_11_05_P|5020000|CDFI2262142017000001|20170724||01|영업/정상|13|영업중||||||||경상북도 포항시 북구 송라면 중산리 240-7번지 |경상북도 포항시 북구 송라면 보경로 307|37509|보경사힐링켐핑장|20170724113159|I|2018-08-31 23:59:59.0||409621.078734429    |306656.474862963    |자동차야영장업||관리지역|1|기타|||사무실|1|0||||||||||||29.25|||||||||||||29
291|자동차야영장업|03_11_05_P|5020000|CDFI2262142018000001|20180525||01|영업/정상|13|영업중||||||||경상북도 포항시 남구 장기면 두원리 81-1번지 |경상북도 포항시 남구 장기면 동해안로 2784|37947|푸른고래 카라반 캠핑|20180525130320|I|2018-08-31 23:59:59.0||427436.073555285    |263716.46499667     |자동차야영장업||관리지역||||||||||||||||||||||||||||||||
292|자동차야영장업|03_11_05_P|5050000|CDFI2262142017000002|20170919||03|폐업|03|폐업|20170919|||||||경상북도 경주시 안강읍 강교리 877-1번지 |경상북도 경주시 안강읍 새안현로 928|38028|경주글램존|20170919180252|I|2018-08-31 23:59:59.0||393016.456917415    |274362.720839852    |자동차야영장업||||||||||||||||||||||||||||||||||
293|자동차야영장업|03_11_05_P|5050000|CDFI2262142013000001|20131223||03|폐업|03|폐업|20150526||||054-775-8558||780832|경상북도 경주시 감포읍 오류리 |경상북도 경주시 감포읍 감포로 382-7|780832|오류캠핑장|20150528084133|I|2018-08-31 23:59:59.0||426609.673169404    |260867.894301956    |자동차야영장업||||||||||||||||||||||||||||||||||
294|자동차야영장업|03_11_05_P|5050000|CDFI2262142015000001|20150615||03|폐업|03|폐업|20190410||||||780882|경상북도 경주시 산내면 대현리 |경상북도 경주시 산내면 문복로 108|38187|숲속에 오토캠핑장|20190411131443|U|2019-04-13 02:40:00.0||387168.58822900000  |241016.26548600000  |자동차야영장업||||||||||||||||||||||||||||||||||
295|자동차야영장업|03_11_05_P|5050000|CDFI2262142015000002|20150706||01|영업/정상|13|영업중|||||0547012900||780230|경상북도 경주시 동방동 |경상북도 경주시 산업로 3549-30 (동방동)|38174|경주초우오토캠핑장|20150821105532|I|2018-08-31 23:59:59.0||403913.182088493    |258832.62530777     |자동차야영장업||||||||||||||||||||||||||||||||||
296|자동차야영장업|03_11_05_P|5050000|CDFI2262142015000003|20150807||01|영업/정상|13|영업중||||||||경상북도 경주시 강동면 호명리 18번지 |경상북도 경주시 강동면 호명큰골길 47|38032|캠프아이엔지|20150807090926|I|2018-08-31 23:59:59.0||403144.775640643    |276614.577313385    |자동차야영장업||관리지역||기타|||||||||||||||||5253|||||||||||||5253
297|자동차야영장업|03_11_05_P|5050000|CDFI2262142017000001|20170913||01|영업/정상|13|영업중||||||||경상북도 경주시 석장동 943-4번지 |경상북도 경주시 석현로 110-49 (석장동)|38067|휴앤락 캠핑장|20170913151503|I|2018-08-31 23:59:59.0||397233.551247065    |264766.740372013    |자동차야영장업||||||||||||||||||||||||||||||||||
298|자동차야영장업|03_11_05_P|5050000|CDFI2262142018000001|20180611||01|영업/정상|13|영업중||||||||경상북도 경주시 산내면 대현리 106-2번지 |경상북도 경주시 산내면 대현길 390|38187|용천토리 오토캠핑장|20180611174845|I|2018-08-31 23:59:59.0||387969.469515375    |246581.347448886    |자동차야영장업||||||||||||||||||||||||||||||||||
299|자동차야영장업|03_11_05_P|5060000|CDFI2262142016000001|20160318||01|영업/정상|13|영업중||||||||경상북도 김천시 조마면 강곡리 916-1번지 |||캠핑 뜨락 오토캠핑장|20160318164430|I|2018-08-31 23:59:59.0||297565.625136336    |279866.567492697    |자동차야영장업||||기타|||||||||||||||||5873|||||||||||||5873
300|자동차야영장업|03_11_05_P|5060000|CDFI2262142014000002|20140901||01|영업/정상|13|영업중|||||054-431-2011||740932|경상북도 김천시 지례면 도곡리 747번지 |||김천부항댐 산내들 오토캠핑장|20140902110855|I|2018-08-31 23:59:59.0||291357.794478095    |275698.269207878    |자동차야영장업||||||||||||||||||||||||||||||||||
301|자동차야영장업|03_11_05_P|5060000|CDFI2262142014000001|20140123||03|폐업|03|폐업|20170401||||||740953|경상북도 김천시 대덕면 문의리 240번지 |||생각하는 섬|20170417163617|I|2018-08-31 23:59:59.0||284980.345786957    |264611.735980285    |자동차야영장업||||기타|||기타||||||||||||||0|||||||||||||0
302|자동차야영장업|03_11_05_P|5060000|CDFI2262142017000001|20170630||03|폐업|03|폐업|20181231|||||||경상북도 김천시 증산면 장전리 820-1번지 |경상북도 김천시 증산면 황점1길 161|39696|증산 오토캠핑장|20190114140734|U|2019-01-16 02:40:00.0||294967.752115259    |263778.606665353    |자동차야영장업||관리지역|||||||||||||||||||4970|||||||||||||4970
303|자동차야영장업|03_11_05_P|5060000|CDFI2262142015000001|20150526||01|영업/정상|13|영업중|||||||740961|경상북도 김천시 증산면 금곡리 801번지 |경상북도 김천시 증산면 금곡리1길 173-9|39696|하늘아래첫동네캠핑장|20180123192047|I|2018-08-31 23:59:59.0||293505.319273629    |265051.947425971    |자동차야영장업|||||||||||||||||||||2251|||||||||||||2251
304|자동차야영장업|03_11_05_P|5070000|CDFI2262142018000001|20181105||01|영업/정상|13|영업중||||||||경상북도 안동시 길안면 천지리 573-1번지 |경상북도 안동시 길안면 웃장터길 80|36735|길안다슬기캠프|20181105071505|I|2018-11-07 02:36:24.0||370097.311056018    |329896.106225827    |자동차야영장업||자연녹지지역|2||||||||||||||||||1233|||||||||||||1233
305|자동차야영장업|03_11_05_P|5070000|CDFI2262142017000001|20170518||01|영업/정상|13|영업중|||||822-1212|||경상북도 안동시 임동면 중평리 1040번지 |경상북도 안동시 임동면 선착장길 71|36732|임하호수상레저타운 캠핑장|20180501102028|I|2018-08-31 23:59:59.0||371844.800546408    |342304.885816447    |자동차야영장업||자연녹지지역|1||||사무실|1|||||||||||||17148|||||||||||||17148
306|자동차야영장업|03_11_05_P|5070000|CDFI2262142015000001|20150528||01|영업/정상|13|영업중|||||054-850-4595||760871|경상북도 안동시 남후면 단호리 76-3번지 |경상북도 안동시 남후면 풍산단호로 835-35|36754|단호샌드파크 캠핑장|20180403075612|I|2018-08-31 23:59:59.0||345892.579405211    |340644.145800061    |자동차야영장업||||기타|||||||233|||||||||||||||||||||||
307|자동차야영장업|03_11_05_P|5080000|CDFI2262142018000001|20180306||01|영업/정상|13|영업중|||||054 481 2600|||경상북도 구미시 옥성면 주아리 산 147번지 |경상북도 구미시 옥성면 주아령로 192-1|39102|송하루 오토캠핑장|20180306125113|I|2018-08-31 23:59:59.0||313866.537950074    |309376.056942941    |자동차야영장업||관리지역||기타|||기타||||||||||||||3580|||||||||100000000||||3580
308|자동차야영장업|03_11_05_P|5090000|CDFI2262142011000001|20110209||01|영업/정상|13|영업중|||||054-633-6699||750801|경상북도 영주시 풍기읍 삼가리 239-2번지 |경상북도 영주시 풍기읍 삼가로 423|36018|묘솔|20140804184856|I|2018-08-31 23:59:59.0||334264.691576574    |381004.4053983      |자동차야영장업||||||||||7||MYOSOL|CAR CAMPSITES UP||||||||1320|||||||||30000000||||1320
309|자동차야영장업|03_11_05_P|5090000|CDFI2262142019000001|20190621||01|영업/정상|13|영업중|||||054-634-0031|||경상북도 영주시 단산면 옥대리 164-4번지 도동교류센터(마을회관) |"경상북도 영주시 단산면 소백로 3231, 도동교류센터(마을회관)"|36008|소백산마을 캠핑장|20190621152755|I|2019-06-25 02:21:20.0||343836.469595623    |384347.812612369    |자동차야영장업||||||||||||||||||||||||||||||||||
310|자동차야영장업|03_11_05_P|5090000|CDFI2262142018000001|20180504||01|영업/정상|13|영업중|||||054 632 7400|||경상북도 영주시 평은면 용혈리 1034-1번지 |경상북도 영주시 평은면 문평로 758-24|36174|영주호오토캠핑장|20180504113544|I|2018-08-31 23:59:59.0||348250.510352192    |358617.460863831    |자동차야영장업|||1|기타|||사무실||||||||||||||102156|||||||||300000000||||102156
311|자동차야영장업|03_11_05_P|5100000|CDFI2262142012000001|20121108||01|영업/정상|13|영업중|||||054-330-6470||770813|경상북도 영천시 신녕면 치산리 1323번지 |경상북도 영천시 신녕면 치산관광길 263|38800|치산관광지 캠핑장|20131231111611|I|2018-08-31 23:59:59.0||354268.403514032    |284563.191727771    |자동차야영장업||||기타|||||||||||||||||20000|||||||||100000000||||20000
