번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
1555|관광숙박업|03_11_01_P|4800000|CDFI2260032016000001|20160502||01|영업/정상|13|영업중||||||||전라남도 목포시 동명동 4-22번지 |전라남도 목포시 해안로279번길 10 (동명동)|58752|JJBRO 호스텔|20180223171752|I|2018-08-31 23:59:59.0||144148.115145       |143541.467458       |관광숙박업||일반상업지역|2|기타|||단독주택|2|0|7|372||||||||||242.37|||||||||500000000||||242
1556|관광숙박업|03_11_01_P|4800000|CDFI2260032014000001|20140207||01|영업/정상|13|영업중|||||061-288-7000||530500|전라남도 목포시 상동 1145-12번지 |전라남도 목포시 평화로 69 (상동)|58748|(주)폰타나비치관광호텔|20180718165950|I|2018-08-31 23:59:59.0||147973.461918       |144364.301616       |관광숙박업||일반상업지역|11|유흥업소밀집지역|||호텔|10|1|67|6453|FONTANA BEACH HOTEL BENIKEA|TOURIST HOTEL||||||||810.26|||||||||800000000||||810
1557|관광숙박업|03_11_01_P|4800000|CDFI2260032010000001|20101203||01|영업/정상|13|영업중|||||061-247-8877|||전라남도 목포시 대안동 12-1번지 |전라남도 목포시 호남로64번길 28 (대안동)|58723|목포가족관광호텔|20180716131307|I|2018-08-31 23:59:59.0||143609.731758       |143890.182705       |관광숙박업||일반상업지역|7|기타|||숙박시설|6|1|35|3103||||||||||452.27|||||||||3300000000||||452
1558|관광숙박업|03_11_01_P|4800000|CDFI2260032004000001|20040106||01|영업/정상|13|영업중|||||061-285-0100|||전라남도 목포시 상동 1144-7번지 |전라남도 목포시 평화로 79 (상동)|58747|(주)샹그리아비치호텔|20180718165916|I|2018-08-31 23:59:59.0||148075.647186       |144424.059706       |관광숙박업||일반상업지역|9|유흥업소밀집지역|||숙박시설|8|1|71|5972|SHANGRIA BEACH HOTEL|TOURISM HOTEL||||||||815.27|||||||||7165000000||||815
1559|관광숙박업|03_11_01_P|4800000|CDFI2260032016000002|20160906||01|영업/정상|13|영업중|||||0612843434|||전라남도 목포시 옥암동 1012-1번지 |전라남도 목포시 옥암로54번길 35 (옥암동)|58685|이코노미호스텔|20180223171823|I|2018-08-31 23:59:59.0||147970.475585       |145423.500337       |관광숙박업||상업지역|5|||||5|1|12|||||||||||1209.84|||||||||200000000||||1210
1560|관광숙박업|03_11_01_P|4810000|CDFI2260032018000040|20180905||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1395-52번지 |전라남도 여수시 돌산읍 돌산로 3169-21|59771|웰스테이|20180905090827|U|2018-09-05 23:59:59.0||269339.197286       |134095.876743       |관광숙박업||자연녹지지역|3|기타|||숙박시설|3||8|470||||||||||470.14|||||||||||||470
1561|관광숙박업|03_11_01_P|4810000|CDFI2260032018000012|20180423||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-35번지 |전라남도 여수시 돌산읍 돌산로 3155-16|59771|비고리조트 4|20180810144544|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||118.4|||||||||340000000||||118
1562|관광숙박업|03_11_01_P|4810000|CDFI2260032018000007|20180410||01|영업/정상|13|영업중||||||||전라남도 여수시 수정동 677-1번지 |전라남도 여수시 오동도로 46 (수정동)|59743|포유|20180810142529|I|2018-08-31 23:59:59.0||268343.040746       |138635.808477       |관광숙박업||일반주거지역|4|학교정화(상대)|||숙박시설|4|||||||||||||497.5|||||||||||||498
1563|관광숙박업|03_11_01_P|4810000|CDFI2260032018000006|20180402||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1273-9번지 |전라남도 여수시 돌산읍 무술목길 34|59771|르그랑블루|20180810143111|I|2018-08-31 23:59:59.0||271203.028976       |132373.594498       |관광숙박업||자연녹지지역|6|기타|||숙박시설|5|1||||||||||||1199.5|||||||||||||1200
1564|관광숙박업|03_11_01_P|4810000|CDFI2260032018000005|20180308||01|영업/정상|13|영업중||||||||전라남도 여수시 화양면 이천리 205-3번지 |전라남도 여수시 화양면 옥천로 1063-1|59651|글로리아 호스텔|20190318102936|U|2019-03-20 02:40:00.0||253583.291814       |138501.666484       |관광숙박업||자연녹지지역|3|기타|||숙박시설|2|1|18|748||||||||||748.06|||||||||||||748
1565|관광숙박업|03_11_01_P|4810000|CDFI2260032018000004|20180223||01|영업/정상|13|영업중||||||||전라남도 여수시 중앙동 453번지 |"전라남도 여수시 동문로 2-1, 3층 (중앙동)"|59737|오이다(oida)|20190213172311|U|2019-02-15 02:40:00.0||267363.467341       |138227.896827       |관광숙박업||일반상업지역|3|기타|||숙박시설|3||2|375||||||||||84|||||||||||||84
1566|관광숙박업|03_11_01_P|4810000|CDFI2260032018000003|20180118||01|영업/정상|13|영업중|||||061 654 1297|||전라남도 여수시 화양면 이천리 205-5번지 |전라남도 여수시 화양면 옥천로 1063-2|59651|모리아|20190207095314|U|2019-02-09 02:40:00.0||253558.804669       |138497.665547       |관광숙박업||자연녹지지역|3|기타|||숙박시설|2|1|10|258||||||||||258|||||||||300000000||||258
1567|관광숙박업|03_11_01_P|4810000|CDFI2260032018000002|20180104||01|영업/정상|13|영업중||||||||전라남도 여수시 봉산동 253-13번지 |전라남도 여수시 봉산남2길 15 (봉산동)|59762|동백호스텔|20190207101611|U|2019-02-09 02:40:00.0||266060.160805       |137611.915524       |관광숙박업||일반주거지역|2|기타|||숙박시설|2||2|130||||||||||81.59|||||||||||||82
1568|관광숙박업|03_11_01_P|4810000|CDFI2260032018000001|20180104||01|영업/정상|13|영업중||||||||전라남도 여수시 고소동 796-2번지 |전라남도 여수시 동문로 18 (고소동)|59738|테디베어스|20190207095005|U|2019-02-09 02:40:00.0||267437.459595       |138320.879108       |관광숙박업||일반상업지역|4|기타|||숙박시설|4||12|637||||||||||209.98|||||||||||||210
1569|관광숙박업|03_11_01_P|4810000|CDFI2260032017000040|20171219||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-51번지 |전라남도 여수시 돌산읍 돌산로 3169-28|59771|노을담은 호스텔|20190207104108|U|2019-02-09 02:40:00.0||||관광숙박업||자연녹지지역|4|기타|||숙박시설|4||11|761||||||||||211.14|||||||||||||211
1570|관광숙박업|03_11_01_P|4810000|CDFI2260032017000039|20171115||01|영업/정상|13|영업중|||||070 88853650|||전라남도 여수시 교동 634번지 |전라남도 여수시 중앙로 30 (교동)|59734|K그랜드 호스텔|20190207103531|U|2019-02-09 02:40:00.0||266870.933912       |138187.556943       |관광숙박업||일반상업지역|6|기타|||숙박시설|5|1|44|2838||||||||||493.58|||||||||1400000000||||494
1571|관광숙박업|03_11_01_P|4810000|CDFI2260032017000038|20171102||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 297번지 |전라남도 여수시 돌산읍 계동로 392-1|59774|여수 밤바다|20190207104634|U|2019-02-09 02:40:00.0||271741.288658       |130514.306179       |관광숙박업||관리지역|2|기타|||숙박시설|2||7|369||||||||||266.96|||||||||300000000||||267
1572|관광숙박업|03_11_01_P|4810000|CDFI2260032016000025|20160722||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1292-73번지 |전라남도 여수시 돌산읍 무술목길 118|59771|HIGH-CLASS(하이클레스)|20190228152959|U|2019-03-02 02:40:00.0||271268.037338       |133004.695494       |관광숙박업||자연녹지지역|4|기타|||숙박시설|3|1|8|996||||||||||995.78|||||||||||||996
1573|관광숙박업|03_11_01_P|4810000|CDFI2260032016000019|20160711||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1292-80번지 |전라남도 여수시 돌산읍 무술목길 116|59771|HIGH-CLASS 153 호스텔|20190301110429|U|2019-03-03 02:40:00.0||271292.776859       |132984.599469       |관광숙박업||자연녹지지역|8|기타||||7|1|14|860||||||||||882.18|||||||||1350000000||||882
1574|관광숙박업|03_11_01_P|4810000|CDFI2260032016000018|20160630||01|영업/정상|13|영업중|||||0616445552|||전라남도 여수시 공화동 497-7번지 |"전라남도 여수시 공화북5길 8 (공화동, 부영석유)"|59724|빅오쇼 호스텔|20190301101843|U|2019-03-03 02:40:00.0||268012.756851       |139066.580982       |관광숙박업||일반상업지역|6|학교정화(상대)|||숙박시설|6||25|998||||||||||998.35|||||||||1301000000||||998
1575|관광숙박업|03_11_01_P|4810000|CDFI2260032016000017|20160627||01|영업/정상|13|영업중||||||||전라남도 여수시 공화동 1046-3번지 |전라남도 여수시 공화남2길 14-1 (공화동)|59743|백패커스인여수호스텔|20190228145416|U|2019-03-02 02:40:00.0||268021.62742700000  |139078.56556500000  |관광숙박업||일반상업지역|6|학교정화(상대)|||숙박시설|6||16|532||||||||||531.5|||||||||||||532
1576|관광숙박업|03_11_01_P|4810000|CDFI2260032016000016|20160620||01|영업/정상|13|영업중|||||0616442525|||전라남도 여수시 돌산읍 평사리 1281-10번지 |전라남도 여수시 돌산읍 안굴전길 115|59771|굿타임호스텔|20180810142023|I|2018-08-31 23:59:59.0||270959.587963       |133527.417628       |관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||619.72|||||||||30000000||||620
1577|관광숙박업|03_11_01_P|4810000|CDFI2260032016000015|20160620||01|영업/정상|13|영업중|||||0616662004|||전라남도 여수시 관문동 429번지 |전라남도 여수시 동문로 57 (관문동)|59730|1004호스텔|20190227125743|U|2019-03-01 02:40:00.0||267733.606042       |138435.621558       |관광숙박업||일반상업지역|5|주택가주변|||숙박시설|4|1|15|178||||||||||849.74|||||||||650000000||||850
1578|관광숙박업|03_11_01_P|4810000|CDFI2260032016000014|20160603||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 우두리 796-38번지 |전라남도 여수시 돌산읍 진두해안길 76|59767|용비치 관광호스텔|20190227114700|U|2019-03-01 02:40:00.0||268013.414407       |137407.335201       |관광숙박업||일반상업지역|6|기타|||숙박시설|6||21|1863||||||||||1863.13|||||||||3233400000||||1863
1579|관광숙박업|03_11_01_P|4810000|CDFI2260032016000013|20160603||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 우두리 산 359번지 |전라남도 여수시 돌산읍 진두해안길 9|59767|장군도 호스텔|20190227131007|U|2019-03-01 02:40:00.0||267432              |137220              |관광숙박업||자연녹지지역|5|기타|||숙박시설|4|1|10|1299||||||||||1298.8|||||||||1950000000||||1299
1580|관광숙박업|03_11_01_P|4810000|CDFI2260032016000012|20160603||01|영업/정상|13|영업중||||||||전라남도 여수시 만흥동 1210-2번지 |전라남도 여수시 만성로 272 (만흥동)|59623|만성로 272 호스텔|20190227133700|U|2019-03-01 02:40:00.0||266214.418374       |142040.262613       |관광숙박업||자연녹지지역|3|기타|||숙박시설|3||4|587||||||||||587.25|||||||||||||587
1581|관광숙박업|03_11_01_P|4810000|CDFI2260032012000002|20120309||01|영업/정상|13|영업중|||||||550030|전라남도 여수시 수정동 332-15번지 |전라남도 여수시 오동도로 111 (수정동)|59723|엠블호텔여수|20181029101518|U|2018-10-31 02:36:17.0||269084.96492600000  |138774.60003200000  |관광숙박업||일반상업지역|25|기타|||숙박시설|25|0|311|41181|THE MVL HOTEL YEOSU|Tourist Accommodation Business(Tourist Horel)||||||||41180.77|||||||||||||41181
1582|관광숙박업|03_11_01_P|4810000|CDFI2260032018000037|20180629||01|영업/정상|13|영업중||||||||전라남도 여수시 오천동 387-5번지 |전라남도 여수시 망양로 543 (오천동)|59621|모사금|20180810150401|I|2018-08-31 23:59:59.0||268769.815899       |144238.45594        |관광숙박업||자연녹지지역|4|기타|||숙박시설|4|||||||||||||686.79|||||||||||||687
1583|관광숙박업|03_11_01_P|4810000|CDFI2260032018000036|20180622||01|영업/정상|13|영업중||||||||전라남도 여수시 공화동 104번지 |전라남도 여수시 동문로 145 (공화동)|59724|카멜리아|20180810142754|I|2018-08-31 23:59:59.0||268119.94556        |139167.602701       |관광숙박업||일반상업지역|6|기타|||숙박시설|6|||||||||||||988.64|||||||||||||989
1584|관광숙박업|03_11_01_P|4810000|CDFI2260032018000035|20180618||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1273-11번지 |전라남도 여수시 돌산읍 무술목길 38|59771|그랑블루|20180810142042|I|2018-08-31 23:59:59.0||271242.700059       |132397.616282       |관광숙박업||자연녹지지역|3|기타|||숙박시설|2|1||||||||||||891.36|||||||||||||891
1585|관광숙박업|03_11_01_P|4810000|CDFI2260032018000034|20180615||01|영업/정상|13|영업중||||||||전라남도 여수시 종화동 544-2번지 |전라남도 여수시 고소3길 92 (종화동)|59740|하멜 호스텔|20180810142323|I|2018-08-31 23:59:59.0||268076.549302       |138132.621937       |관광숙박업||일반주거지역|4|기타|||숙박시설|4|||||||||||||743.11|||||||||||||743
1586|관광숙박업|03_11_01_P|4810000|CDFI2260032018000033|20180615||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1292-65번지 |전라남도 여수시 돌산읍 무술목길 121|59771|메종블랑쉐|20180810143227|I|2018-08-31 23:59:59.0||271186.347679       |132992.484523       |관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||304.9|||||||||||||305
1587|관광숙박업|03_11_01_P|4810000|CDFI2260032018000029|20180502||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 우두리 664-15번지 |전라남도 여수시 돌산읍 강남해안로 60|59768|GRIDA|20180810114933|I|2018-08-31 23:59:59.0||268204.879185       |136005.460544       |관광숙박업||자연녹지지역|5|기타|||숙박시설|4|1||||||||||||1911.12|||||||||2416000000||||1911
1588|관광숙박업|03_11_01_P|4810000|CDFI2260032018000028|20180502||01|영업/정상|13|영업중||||||||전라남도 여수시 소호동 653-6번지 |전라남도 여수시 소호관기로 88 (소호동)|59670|소호물꽃호스텔|20180810145857|I|2018-08-31 23:59:59.0||258443.002189       |137944.558884       |관광숙박업||자연녹지지역|1|기타|||숙박시설|1|||||||||||||99.05|||||||||8000000||||99
1589|관광숙박업|03_11_01_P|4810000|CDFI2260032018000027|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-44번지 |전라남도 여수시 돌산읍 돌산로 3155-1|59771|비고리조트 19|20180810145151|I|2018-08-31 23:59:59.0||269243              |134108              |관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1590|관광숙박업|03_11_01_P|4810000|CDFI2260032018000026|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-41번지 |전라남도 여수시 돌산읍 돌산로 3155-4|59771|비고리조트 18|20180810145129|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1591|관광숙박업|03_11_01_P|4810000|CDFI2260032018000025|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-43번지 |전라남도 여수시 돌산읍 돌산로 3155-2|59771|비고리조트 17|20180810145042|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1592|관광숙박업|03_11_01_P|4810000|CDFI2260032018000024|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-42번지 |전라남도 여수시 돌산읍 돌산로 3155-3|59771|비고리조트 16|20180810145024|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1593|관광숙박업|03_11_01_P|4810000|CDFI2260032018000023|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-40번지 |전라남도 여수시 돌산읍 돌산로 3155-5|59771|비고리조트 15|20180810145004|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1594|관광숙박업|03_11_01_P|4810000|CDFI2260032018000022|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-39번지 |전라남도 여수시 돌산읍 돌산로 3155-6|59771|비고리조트 14|20180810144936|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1595|관광숙박업|03_11_01_P|4810000|CDFI2260032018000021|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-38번지 |전라남도 여수시 돌산읍 돌산로 3155-7|59771|비고리조트 13|20180810144821|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||90.32|||||||||340000000||||90
1596|관광숙박업|03_11_01_P|4810000|CDFI2260032018000020|20180425||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-49번지 |전라남도 여수시 돌산읍 돌산로 3155-10|59771|비고리조트 12|20180810144756|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||118.35|||||||||340000000||||118
1597|관광숙박업|03_11_01_P|4810000|CDFI2260032018000019|20180424||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-48번지 |전라남도 여수시 돌산읍 돌산로 3155-11|59771|비고리조트 11|20180810144737|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||118.35|||||||||340000000||||118
1598|관광숙박업|03_11_01_P|4810000|CDFI2260032018000018|20180424||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 1404-47번지 |전라남도 여수시 돌산읍 돌산로 3155-12|59771|비고리조트 10|20180810144719|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|||||||||||||118.35|||||||||340000000||||118
1599|관광숙박업|03_11_01_P|4810000|CDFI2260032016000042|20161216||01|영업/정상|13|영업중||||||||전라남도 여수시 봉산동 260-21번지 |전라남도 여수시 봉산2로 31-1 (봉산동)|59763|아라&마루 호스텔|20180810145734|I|2018-08-31 23:59:59.0||266351.765576       |137398.154789       |관광숙박업||일반상업지역|6|기타|||숙박시설|5|1||||||||||||1150.85|||||||||1800000000||||1151
1600|관광숙박업|03_11_01_P|4810000|CDFI2260032016000041|20161216||01|영업/정상|13|영업중|||||0616630808|||전라남도 여수시 공화동 343-1번지 |전라남도 여수시 동문로 139 (공화동)|59724|호스텔 폴로니아|20190306113152|U|2019-03-08 02:40:00.0||268117.492491       |139128.972641       |관광숙박업||일반상업지역|5|학교정화(상대)|||숙박시설|5||19|715||||||||||714.51|||||||||100000000||||715
1601|관광숙박업|03_11_01_P|4810000|CDFI2260032016000040|20161129||01|영업/정상|13|영업중|||||0616613355|||전라남도 여수시 중앙동 243-7번지 |전라남도 여수시 이순신광장로 165 (중앙동)|59737|썬비치타운 호스텔|20190228143600|U|2019-03-02 02:40:00.0||267870.147519       |137900.542674       |관광숙박업||상업지역|5|주택가주변|||숙박시설|5||13|1429||||||||||1428.56|||||||||1600000000||||1429
1602|관광숙박업|03_11_01_P|4810000|CDFI2260032016000039|20161124||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 우두리 786번지 |전라남도 여수시 돌산읍 진두해안길 101|59767|큐브 호스텔|20190302105518|U|2019-03-05 02:40:00.0||268254.927135       |137333.767687       |관광숙박업||공업지역|6|기타|||숙박시설|5|1|8|659||||||||||675.38|||||||||800000000||||675
1603|관광숙박업|03_11_01_P|4810000|CDFI2260032016000038|20161114||01|영업/정상|13|영업중||||||||전라남도 여수시 소호동 653-5번지 |전라남도 여수시 소호관기로 90 (소호동)|59670|오션독채 호스텔|20190325141129|U|2019-03-27 02:40:00.0||258419.680189       |137953.210836       |관광숙박업||녹지지역|1|기타|||숙박시설|1||3|99||||||||||99.05|||||||||0||||99
1604|관광숙박업|03_11_01_P|4810000|CDFI2260032016000037|20161114||01|영업/정상|13|영업중||||||||전라남도 여수시 소호동 653번지 |전라남도 여수시 소호관기로 92 (소호동)|59670|소호 호스텔|20190325140244|U|2019-03-27 02:40:00.0||258400.747426       |137961.893255       |관광숙박업||녹지지역|1|기타|||숙박시설|1||1|99||||||||||99.05|||||||||0||||99
1605|관광숙박업|03_11_01_P|4810000|CDFI2260032016000036|20161114||01|영업/정상|13|영업중||||||||전라남도 여수시 화양면 이천리 202-29번지 |전라남도 여수시 화양면 옥천로 1058|59651|설렘|20180813100725|I|2018-08-31 23:59:59.0||253587.39748        |138422.10749        |관광숙박업||녹지지역|2|기타|||숙박시설|2|||||||||||||193.09|||||||||300000000||||193
1606|관광숙박업|03_11_01_P|4810000|CDFI2260032016000035|20161114||01|영업/정상|13|영업중||||||||전라남도 여수시 화양면 이천리 202-30번지 |전라남도 여수시 화양면 옥천로 1054|59651|더설렘|20190325131218|U|2019-03-27 02:40:00.0||253565.328706       |138395.100813       |관광숙박업||녹지지역|2|기타|||숙박시설|2||7|193||||||||||194.13|||||||||300000000||||194
1607|관광숙박업|03_11_01_P|4810000|CDFI2260032016000034|20161028||03|폐업|03|폐업|20181220|||||||전라남도 여수시 돌산읍 죽포리 111번지 |전라남도 여수시 돌산읍 두문포길 131-1|59775|쏠레이유 호스텔|20190301103428|U|2019-03-03 02:40:00.0||272649.613789       |127794.097239       |관광숙박업||관리지역|6|기타|||숙박시설|6||11|608||||||||||607.82|||||||||1500000000||||608
1608|관광숙박업|03_11_01_P|4810000|CDFI2260032016000033|20161028||01|영업/정상|13|영업중||||||||전라남도 여수시 화장동 785-10번지 |전라남도 여수시 성산1길 31 (화장동)|59639|스페이스 호스텔|20190228100258|U|2019-03-02 02:40:00.0||259356.168168       |142311.236477       |관광숙박업||일반주거지역|4|기타|||숙박시설|4||19|141||||||||||497.67|||||||||100000000||||498
1609|관광숙박업|03_11_01_P|4810000|CDFI2260032016000032|20161028||01|영업/정상|13|영업중||||||||전라남도 여수시 종화동 785번지 |전라남도 여수시 하멜로 57 (종화동)|59746|더 여수호스텔|20190228154605|U|2019-03-02 02:40:00.0||268248.690093       |138119.440973       |관광숙박업||일반주거지역|3|학교정화(상대)|||숙박시설|2|1|7|245||||||||||244.73|||||||||560000000||||245
1610|관광숙박업|03_11_01_P|4810000|CDFI2260032016000031|20160927||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 우두리 661-16번지 |전라남도 여수시 돌산읍 우두3길 98|59768|화이트빌리지 호스텔|20190228145004|U|2019-03-02 02:40:00.0||268162.365734       |135867.102453       |관광숙박업||자연녹지지역|2|기타|||숙박시설|2||6|496||||||||||495.78|||||||||10000000||||496
1611|관광숙박업|03_11_01_P|4810000|CDFI2260032018000039|20180725||01|영업/정상|13|영업중||||||||전라남도 여수시 만흥동 1240-2번지 |전라남도 여수시 만성로 304 (만흥동)|59623|블랙비치|20180810150437|I|2018-08-31 23:59:59.0||266492.053475       |141979.609898       |관광숙박업||일반주거지역|4|기타|||숙박시설|4|||||||||||||482.85|||||||||||||483
1612|관광숙박업|03_11_01_P|4810000|CDFI2260032018000038|20180711||01|영업/정상|13|영업중||||||||전라남도 여수시 종화동 746-1번지 |전라남도 여수시 종화1길 13-1 (종화동)|59746|휴 호스텔|20180810150420|I|2018-08-31 23:59:59.0||268283.928849       |138165.404853       |관광숙박업||일반주거지역|4|주택가주변|||숙박시설|4|||||||||||||364.47|||||||||||||364
1613|관광숙박업|03_11_01_P|4810000|CDFI2260032017000016|20170427||01|영업/정상|13|영업중||||||||전라남도 여수시 종화동 517번지 |전라남도 여수시 이순신광장로 195 (종화동)|59740|꽃뜰 호스텔|20190304111658|U|2019-03-06 02:40:00.0||268077.993513       |138056.220577       |관광숙박업||일반상업지역|3|주택가주변|||숙박시설|3||3|138||||||||||207.12|||||||||||||207
1614|관광숙박업|03_11_01_P|4810000|CDFI2260032017000015|20170418||01|영업/정상|13|영업중||||||||전라남도 여수시 선원동 1279-14번지 |전라남도 여수시 무선6길 43-12 (선원동)|59640|여수숙박 호스텔|20180810150237|I|2018-08-31 23:59:59.0||259373.7511         |142016.87488        |관광숙박업||일반상업지역|3|학교정화(상대)|||숙박시설|3|||||||||||||416.76|||||||||||||417
1615|관광숙박업|03_11_01_P|4810000|CDFI2260032017000014|20170414||01|영업/정상|13|영업중||||||||전라남도 여수시 오천동 346-3번지 |전라남도 여수시 오천3길 10-1 (오천동)|59621|모랑지 호스텔|20190302112053|U|2019-03-05 02:40:00.0||268935.409617       |144026.267496       |관광숙박업||주거지역|3|주택가주변|||숙박시설|3||8|532||||||||||531.6|||||||||||||532
1616|관광숙박업|03_11_01_P|4810000|CDFI2260032016000010|20160427||01|영업/정상|13|영업중||||||||전라남도 여수시 공화동 1069-1번지 |전라남도 여수시 동문로 94 (공화동)|59743|휴&고|20190227143302|U|2019-03-01 02:40:00.0||267889.049227       |138728.100031       |관광숙박업||일반상업지역|4|기타|||숙박시설|4||3|180||||||||||179.72|||||||||30000000||||180
1617|관광숙박업|03_11_01_P|4810000|CDFI2260032018000032|20180607||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 우두리 796-35번지 |전라남도 여수시 돌산읍 진두해안길 68|59767|나폴리|20180807152621|I|2018-08-31 23:59:59.0||267935.153952       |137423.270963       |관광숙박업||일반상업지역|4|기타|||숙박시설|4|||||||||||||3345.79|||||||||||||3346
1618|관광숙박업|03_11_01_P|4810000|CDFI2260032018000031|20180518||01|영업/정상|13|영업중||||||||전라남도 여수시 돌산읍 평사리 산 318-120번지 |전라남도 여수시 돌산읍 돌산로 3155-20|59771|비고호스텔|20180810145222|I|2018-08-31 23:59:59.0||||관광숙박업||자연녹지지역|2|기타|||숙박시설|2|1||||||||||||1727.26|||||||||||||1727
1619|관광숙박업|03_11_01_P|4810000|CDFI2260032016000009|20160427||01|영업/정상|13|영업중||||||||전라남도 여수시 오천동 384-5번지 |전라남도 여수시 망양로 552 (오천동)|59621|해양호스텔|20190227153555|U|2019-03-01 02:40:00.0||268826.788892       |144305.785217       |관광숙박업||주거지역|4|기타|||숙박시설|4||6|177||||||||||511.88|||||||||||||512
1620|관광숙박업|03_11_01_P|4810000|CDFI2260032016000008|20160412||01|영업/정상|13|영업중|||||0616438300|||전라남도 여수시 돌산읍 우두리 1047-6번지 |전라남도 여수시 돌산읍 강남해안로 93|59768|노블관광호스텔|20190301102751|U|2019-03-03 02:40:00.0||268378.225187       |135736.898868       |관광숙박업||준주거지역|7|기타|||숙박시설|6|1|53|3943||||||||||3943.25|||||||||6170000000||||3943
1621|관광숙박업|03_11_01_P|4810000|CDFI2260032016000007|20160314||01|영업/정상|13|영업중|||||0616446450|||전라남도 여수시 돌산읍 평사리 1385-6번지 |전라남도 여수시 돌산읍 돌산로 3086|59771|자연담은|20190227172744|U|2019-03-01 02:40:00.0||269835.297658       |133588.625014       |관광숙박업||녹지지역|4|기타|||숙박시설|4|0|12|543||||||||||543.24|||||||||5000000||||543
