번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
1094|일반야영장업|03_11_07_P|4400000|CDFI2262132015000028|20151221||01|영업/정상|13|영업중||||||||충청북도 제천시 봉양읍 삼거리 1334-2번지 |충청북도 제천시 봉양읍 논골로 201|27119|제천오산오토캠핑장|20160630132800|I|2018-11-26 13:44:42.0||300008.891786       |401285.575853       |일반야영장업|||1||||근린생활시설|1|||||||||||||1077|||||||||||||1077
1095|일반야영장업|03_11_07_P|4400000|CDFI2262132015000027|20151211||01|영업/정상|13|영업중|||||02  21333926|||충청북도 제천시 송학면 송한리 543번지 |충청북도 제천시 송학면 송학주천로19길 5 (송한분교)|27121|제천 하늘뜨레 서울캠핑장|20151211111308|I|2018-11-26 13:44:42.0||309686.829074       |413972.099809       |일반야영장업||관리지역||기타|||||||||||||||||6545|||||||||||||6545
1096|일반야영장업|03_11_07_P|4400000|CDFI2262132015000026|20151109||01|영업/정상|13|영업중||||||||충청북도 제천시 자작동 242번지 |충청북도 제천시 의병대로61길 50 (자작동)|27131|가마실캠핑장|20171218163405|I|2018-11-26 13:44:42.0||315160.183589       |402974.804386       |일반야영장업||관리지역|1|기타|||||||||||||||||5324|||||||||||||5324
1097|일반야영장업|03_11_07_P|4400000|CDFI2262132015000025|20151002||02|휴업|02|휴업||20181129|20201230|||||충청북도 제천시 금성면 포전리 205번지 |충청북도 제천시 금성면 중포1안길 89|27210|늘해랑캠핑장|20181206124112|U|2018-12-08 02:40:00.0||307163.631451       |396311.435387       |일반야영장업||관리지역||기타|||||||||||||||||1980|||||||||||||1980
1098|일반야영장업|03_11_07_P|4400000|CDFI2262132015000024|20150826||01|영업/정상|13|영업중|||||043-641-6512|||충청북도 제천시 모산동 산 2-1번지 |충청북도 제천시 명암로 1040 (모산동)|27128|용두산오토캠핑장|20150826113644|I|2018-11-26 13:44:42.0||305215.72643        |410437.701678       |일반야영장업||관리지역||기타|||근린생활시설||||||||||||||7384|||||||||||||7384
1099|일반야영장업|03_11_07_P|4420000|CDFI2262132015000001|20150528||01|영업/정상|13|영업중|||||043-544-5453||376863|충청북도 보은군 속리산면 사내리 270-2번지 |충청북도 보은군 속리산면 법주사로 248-46|28908|속리산 사내리 캠핑장|20150601163556|I|2018-11-26 13:44:42.0||273806.88873        |336967.213236       |일반야영장업||관리지역||기타|||||||||||||||||1200|||||||||||||1200
1100|일반야영장업|03_11_07_P|4420000|CDFI2262132015000002|20150727||01|영업/정상|13|영업중|||||07077833977||376842|충청북도 보은군 장안면 개안리 147-1번지 |충청북도 보은군 장안면 개안길 107|28912|정이품송 캠핑장|20150804125614|I|2018-11-26 13:44:42.0||270877.526859       |330343.53073        |일반야영장업||관리지역||기타|||||||||||||||||1528|||||||||||||1528
1101|일반야영장업|03_11_07_P|4420000|CDFI2262132015000003|20150731||01|영업/정상|13|영업중|||||||376831|충청북도 보은군 탄부면 사직리 151-3번지 |충청북도 보은군 탄부면 사직1길 34|28959|어라운드빌리지|20150731172908|I|2018-11-26 13:44:42.0||267485.175649       |327437.901791       |일반야영장업||관리지역||기타|||||||||||||||||1386|||||||||||||1386
1102|일반야영장업|03_11_07_P|4420000|CDFI2262132015000004|20151229||01|영업/정상|13|영업중||||||||충청북도 보은군 산외면 장갑리 318번지 |충청북도 보은군 산외면 속리산로 1770 (산외초등학교장갑분교)|28902|사나래캠핑장|20151229173619|I|2018-11-26 13:44:42.0||268926.684173       |341681.379292       |일반야영장업||관리지역||기타|||||||||||||||||600|||||||||150000000||||600
1103|일반야영장업|03_11_07_P|4420000|CDFI2262132016000001|20160823||01|영업/정상|13|영업중||||||||충청북도 보은군 산외면 장갑리 11번지 |충청북도 보은군 산외면 속리산로 1842-12|28902|속리산알프스야영장|20190520161208|U|2019-05-22 02:40:00.0||269660.417481       |341758.688833       |일반야영장업||관리지역||기타|||||||||||||||||4456|||||||||||||4456
1104|일반야영장업|03_11_07_P|4420000|CDFI2262132017000001|20170721||01|영업/정상|13|영업중||||||||충청북도 보은군 속리산면 중판리 170-1번지 |충청북도 보은군 속리산면 속리산로 1029-13|28910|보은글램핑|20170724111949|I|2018-11-26 13:44:42.0||270337.968548       |336330.398731       |일반야영장업||관리지역||기타|||||||||||||||||3827|||||||||200000000||||3827
1105|일반야영장업|03_11_07_P|4420000|CDFI2262132017000002|20171107||01|영업/정상|13|영업중|||||0435440007|||충청북도 보은군 내북면 상궁리 46-2번지 |충청북도 보은군 내북면 남부로 5825-6|28905|키즈드림 캠핑장|20171206141516|I|2018-11-26 13:44:42.0||258497.573346       |338275.052022       |일반야영장업||관리지역|1|기타|||기타|1|||||||||||||9950|||||||||450000000||||9950
1106|일반야영장업|03_11_07_P|4420000|CDFI2262132018000001|20180928||01|영업/정상|13|영업중|||||07078453088|||충청북도 보은군 마로면 기대리 791-5번지 |충청북도 보은군 마로면 세중기대로 261-128|28965|깃대 캠핑장|20180928163437|I|2018-11-26 13:44:42.0||272232.840728       |322370.026165       |일반야영장업||관리지역||기타|||근린생활시설||||||||||||||122|||||||||||||122
1107|일반야영장업|03_11_07_P|4430000|CDFI2262132019000001|20190502||01|영업/정상|13|영업중|||||043-732-1910|||충청북도 옥천군 이원면 장찬리 145-9번지 |충청북도 옥천군 이원면 장찬길 159-73|29061|마로니에숲 캠핑장|20190502134822|I|2019-05-13 14:10:03.0||253360.950959       |305033.839889       |일반야영장업||관리지역|||||기타||||||||||||||2999|||||||||100000000||||2999
1108|일반야영장업|03_11_07_P|4430000|CDFI2262132015000001|20150530||01|영업/정상|13|영업중|||||043-733-7620|||충청북도 옥천군 청성면 거포리 762번지 한두레권역 |"충청북도 옥천군 청성면 한두레로 387, 한두레권역"|29017|너와두리농촌캠핑장|20190217130514|U|2019-02-19 02:40:00.0||265375.92073        |314075.879959       |일반야영장업||관리지역|3|기타|||근린생활시설|2|1||1341||||||||||1340.96|||||||||||||1341
1109|일반야영장업|03_11_07_P|4430000|CDFI2262132015000002|20150530|20180704|04|취소/말소/만료/정지/중지|31|등록취소|||||043  7321910||373861|충청북도 옥천군 이원면 장찬리 145-2번지 |충청북도 옥천군 이원면 장찬길 205-1|29061|마로니에 숲|20180709090409|I|2018-11-26 13:44:42.0||253306.586492       |305072.751467       |일반야영장업||관리지역|2|기타|||단독주택|2|0||||||||||||227.97|||||||||617580000||||228
1110|일반야영장업|03_11_07_P|4430000|CDFI2262132015000003|20150530||01|영업/정상|13|영업중|||||043-730-3491|||충청북도 옥천군 군서면 금산리 산 15-1번지 |"충청북도 옥천군 군서면 장령산로 519, 장령산자연휴양림"|29059|장령산자연휴양림 야영장|20190208170107|U|2019-02-10 02:40:00.0||251244.264434       |311874.181112       |일반야영장업||관리지역|1|기타|||기타|1|0||||||||||||105.12|||||||||||||105
1111|일반야영장업|03_11_07_P|4430000|CDFI2262132018000001|20180309||01|영업/정상|13|영업중||||||||충청북도 옥천군 청성면 삼남리 452번지 |충청북도 옥천군 청성면 삼남2길 6|29018|나드리 캠핑장|20190217130638|U|2019-02-19 02:40:00.0||266457.218819       |310405.869442       |일반야영장업|||||||기타|1|||||||||||||132|||||||||||||132
1112|일반야영장업|03_11_07_P|4440000|CDFI2262132017000001|20170623||01|영업/정상|13|영업중||||||||충청북도 영동군 상촌면 물한리 1011-2번지 |충청북도 영동군 상촌면 물한6길 8-1|29126|물한계곡 소나무펜션 캠핑장|20190208143916|U|2019-02-10 02:40:00.0||278757.753093       |284935.713158       |일반야영장업||관리지역|1|기타|||근린생활시설|1||||MulhanValley Pinetree pension Camping Resort|Camping||||||||30.6|||||||||400000000||||31
1113|일반야영장업|03_11_07_P|4440000|CDFI2262132016000002|20161129||01|영업/정상|13|영업중||||||||충청북도 영동군 황간면 용암리 642번지 |충청북도 영동군 황간면 구룡로 321|29112|리앤파크|20190405110900|U|2019-04-07 02:40:00.0||277200.138392       |306433.055366       |일반야영장업||관리지역|1|학교정화(상대)|||기타|1|||506|Lee & Park Camping Resort|Camping|||||||||||||||||150000000||||
1114|일반야영장업|03_11_07_P|4440000|CDFI2262132016000001|20160106||01|영업/정상|13|영업중||||||||충청북도 영동군 상촌면 물한리 327번지 |충청북도 영동군 상촌면 물한계곡로 980|29126|핏들캠핑장|20160106161836|I|2018-11-26 13:44:42.0||279396.179514       |287163.385258       |일반야영장업||관리지역|1|기타|||근린생활시설|1|||141|Pit-Deul Camping Resort|Camping||||||||140.8|||||||||340000000||||141
1115|일반야영장업|03_11_07_P|4440000|CDFI2262132015000005|20150817||01|영업/정상|13|영업중||||||||충청북도 영동군 황간면 원촌리 124-5번지 |충청북도 영동군 황간면 월류봉길 57|29112|달이머무는집|20150817173055|I|2018-11-26 13:44:42.0||279875.136023       |303892.519052       |일반야영장업||관리지역|1|기타|||단독주택|1|||209|Moon stay Camping Resort|Camping||||||||1887|||||||||30000000||||1887
1116|일반야영장업|03_11_07_P|4440000|CDFI2262132015000004|20150720||01|영업/정상|13|영업중|||||||370883|충청북도 영동군 상촌면 대해리 503-3번지 |충청북도 영동군 상촌면 대해길 239-51|29126|달자캠핑장|20150720144758|I|2018-11-26 13:44:42.0||281297.549462       |287930.565735       |일반야영장업||관리지역|2|기타|||사무실|2|||165|Dal Ja Camping Resort|Camping||||||||164.51|||||||||50000000||||165
1117|일반야영장업|03_11_07_P|4440000|CDFI2262132015000003|20150625||01|영업/정상|13|영업중|||||||370883|충청북도 영동군 상촌면 물한리 1004번지 |충청북도 영동군 상촌면 물한계곡로 1212|29126|맑은누리|20160215213830|I|2018-11-26 13:44:42.0||278772.623212       |285015.152097       |일반야영장업|||1|기타|||숙박시설|1||||Malgeun-Nuri Camping Resort|camping||||||||2189|||||||||30000000||||2189
1118|일반야영장업|03_11_07_P|4440000|CDFI2262132015000002|20150618||01|영업/정상|13|영업중|||||0437403437||370841|충청북도 영동군 용화면 조동리 산 4-129번지 |충청북도 영동군 용화면 휴양림길 60|29159|민주지산자연휴양림|20190306180301|U|2019-03-08 02:40:00.0||274836.858278       |284365.413015       |일반야영장업||||기타|||숙박시설|1|||250|Minjoojisan Natural recreational forest|Camping|||||||||||||||||||||
1119|일반야영장업|03_11_07_P|4440000|CDFI2262132015000001|20150427||01|영업/정상|13|영업중|||||043-740-3228||370832|충청북도 영동군 양산면 송호리 278-14번지 |충청북도 영동군 양산면 송호로 105|29163|송호관광지|20190208153514|U|2019-02-10 02:40:00.0||260833.574597       |292323.704555       |일반야영장업||관리지역||기타|||문화시설|2|||637|Songhori Camping Resort|Camping||||||||284000|||||||||||||284000
1120|일반야영장업|03_11_07_P|4440000|CDFI2262132019000001|20190215||01|영업/정상|13|영업중||||||||충청북도 영동군 상촌면 대해리 1083-1번지 |충청북도 영동군 상촌면 물한계곡로 700|29126|팜 스프링 야영장|20190307092955|U|2019-03-09 02:40:00.0||279605.386656       |289353.375607       |일반야영장업||||||||||||||||||||||||||||||20000000||||
1121|일반야영장업|03_11_07_P|4440000|CDFI2262132019000002|20190612||01|영업/정상|13|영업중||||||||충청북도 영동군 학산면 도덕리 806-3번지 |||범화권역 글램핑장|20190613162022|I|2019-06-15 02:21:11.0||265126.923305       |287359.706088       |일반야영장업|||||||||||||||||||||1925|||||||||||||1925
1122|일반야영장업|03_11_07_P|4450000|CDFI2262132015000002|20150611||01|영업/정상|13|영업중|||||0435329960||365811|충청북도 진천군 백곡면 구수리 16-2번지 |충청북도 진천군 백곡면 안구수길 34-28|27824|아빠캠핑가|20180705180139|I|2018-11-26 13:44:42.0||232081.36737        |376199.706967       |일반야영장업||관리지역|1|학교정화(상대)|||기타|1|0|25|120||||||||||120|||||||||||||120
1123|일반야영장업|03_11_07_P|4450000|CDFI2262132015000003|20150715||01|영업/정상|13|영업중|||||||365863|충청북도 진천군 문백면 태락리 144-10번지 |충청북도 진천군 문백면 태락3길 5-115|27865|힐사이드|20150715174302|I|2018-11-26 13:44:42.0||238484.354926       |368847.742892       |일반야영장업||관리지역|1|기타|||기타|1|0||||||||||||98.56|||||||||200000000||||99
1124|일반야영장업|03_11_07_P|4450000|CDFI2262132015000004|20150817||01|영업/정상|13|영업중||||||||충청북도 진천군 문백면 은탄리 141번지 |충청북도 진천군 문백면 농다리로 615|27867|덤바위|20150820143008|I|2018-11-26 13:44:42.0||242972.811984       |366625.999145       |일반야영장업||관리지역|2|기타|||단독주택|2|||||||||||||3436|||||||||||||3436
1125|일반야영장업|03_11_07_P|4450000|CDFI2262132016000001|20160720||01|영업/정상|13|영업중||||||||충청북도 진천군 초평면 화산리 875번지 |충청북도 진천군 초평면 평화로 177|27859|초평밤나무|20160720113656|I|2018-11-26 13:44:42.0||244122.162402       |368465.97263        |일반야영장업||관리지역|1|기타|||기타|1|0||||||||||||134.04|||||||||800000000||||134
1126|일반야영장업|03_11_07_P|4450000|CDFI2262132015000001|20150423||01|영업/정상|13|영업중|||||||365802|충청북도 진천군 진천읍 건송리 638-2번지 |충청북도 진천군 진천읍 백곡로 1140-4|27822|베이스캠프|20150610143901|I|2018-11-26 13:44:42.0||235438.433494       |374481.960515       |일반야영장업||보전녹지지역|2|기타|||의식시설|2|0|4|214||||||||||301|||||||||||||301
1127|일반야영장업|03_11_07_P|4460000|CDFI2262132018000004|20180903||01|영업/정상|13|영업중||||||||충청북도 괴산군 청천면 후평리 200-12번지 |충청북도 괴산군 청천면 후평도원로 129-19|28061|후평숲캠핑장|20180903160827|I|2018-11-26 13:44:42.0||267494.082471       |351134.983451       |일반야영장업||관리지역||||||||||||||||||||||||||||||||
1128|일반야영장업|03_11_07_P|4460000|CDFI2262132019000001|20190215||01|영업/정상|13|영업중||||||||충청북도 괴산군 연풍면 갈금리 255-19번지 |충청북도 괴산군 연풍면 연풍로 823-9|28014|글램핑스테이션|20190215134842|I|2019-02-17 02:21:23.0||284846.072497       |364899.376179       |일반야영장업||||||||||||||||||||||||||||||50000000||||
1129|일반야영장업|03_11_07_P|4460000|CDFI2262132019000002|20190218||01|영업/정상|13|영업중||||||||충청북도 괴산군 장연면 방곡리 607-4번지 아이뜰관광농원 |"충청북도 괴산군 장연면 충민로 1183, 아이뜰관광농원"|28008|아이뜰관광농원|20190218095850|I|2019-02-20 02:21:26.0||280406.451744       |371899.712545       |일반야영장업||||||||||||||||||||||||||||||15000000||||
1130|일반야영장업|03_11_07_P|4460000|CDFI2262132018000007|20181217||01|영업/정상|13|영업중||||||||충청북도 괴산군 감물면 백양리 8-9번지 |충청북도 괴산군 감물면 충민로 1083-12|28005|솔베이캠핑장|20181217100431|I|2018-12-19 02:20:21.0||280287              |371045              |일반야영장업||관리지역|||||||||||||||||||126.4|||||||||||||126
1131|일반야영장업|03_11_07_P|4460000|CDFI2262132016000002|20160601||01|영업/정상|13|영업중|||||043 833 3222|||충청북도 괴산군 괴산읍 능촌리 82-1번지 |충청북도 괴산군 괴산읍 능촌로5길 39 (솔밭관광농원)|28023|솔밭관광농원야영장|20160601144826|I|2018-11-26 13:44:42.0||275802.522211       |371221.339045       |일반야영장업||관리지역|1|기타||||1|||||||||||||117.25|||||||||||||117
1132|일반야영장업|03_11_07_P|4460000|CDFI2262132015000001|20150410||01|영업/정상|13|영업중|||||||367846|충청북도 괴산군 청천면 화양리 173번지 |충청북도 괴산군 청천면 화양로 834-9|28059|화양원탑캠핑장|20150410165740|I|2018-11-26 13:44:42.0||272630.266057       |353590.526239       |일반야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||4600|||||||||||||4600
1133|일반야영장업|03_11_07_P|4460000|CDFI2262132015000002|20150420||01|영업/정상|13|영업중|||||||367913|충청북도 괴산군 불정면 세평리 214번지 |충청북도 괴산군 불정면 관동로세평4길 24|28003|도레미 캠핑장|20150420180845|I|2018-11-26 13:44:42.0||273100.078001       |373185.87932        |일반야영장업|||2|기타|||숙박시설|2|||||||||||||15376.29|||||||||||||15376
1134|일반야영장업|03_11_07_P|4460000|CDFI2262132015000003|20150514||01|영업/정상|13|영업중|||||||367846|충청북도 괴산군 청천면 도원리 560-17번지 |충청북도 괴산군 청천면 도원1길 68|28062|청천수목원야영장|20150514141337|I|2018-11-26 13:44:42.0||269804.547123       |352452.354507       |일반야영장업||관리지역|2|기타|||문화시설|2|||||||||||||4492|||||||||||||4492
1135|일반야영장업|03_11_07_P|4460000|CDFI2262132015000004|20150602||01|영업/정상|13|영업중|||||||367846|충청북도 괴산군 청천면 화양리 148-1번지 |충청북도 괴산군 청천면 화양로 715|28059|써니밸리오토캠핑장|20150602143128|I|2018-11-26 13:44:42.0||271538.100514       |353539.994372       |일반야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||13738|||||||||||||13738
1136|일반야영장업|03_11_07_P|4460000|CDFI2262132015000005|20150609||01|영업/정상|13|영업중|||||||367801|충청북도 괴산군 괴산읍 검승리 131번지 |충청북도 괴산군 괴산읍 충민로 317|28039|강변오토캠핑장|20150609140036|I|2018-11-26 13:44:42.0||274999.294773       |369107.853045       |일반야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||2777|||||||||||||2777
1137|일반야영장업|03_11_07_P|4460000|CDFI2262132015000006|20150609||03|폐업|03|폐업|20180705||||||367863|충청북도 괴산군 칠성면 두천리 310-2번지 |충청북도 괴산군 칠성면 괴강로 354-14|28017|글램핑 스테이션|20180705160730|I|2018-11-26 13:44:42.0||273495.443242       |366731.093509       |일반야영장업||관리지역|2|기타|||근린생활시설|2|||||||||||||8996|||||||||||||8996
1138|일반야영장업|03_11_07_P|4460000|CDFI2262132015000007|20150716||01|영업/정상|13|영업중|||||||367822|충청북도 괴산군 사리면 사담리 30번지 |충청북도 괴산군 사리면 모래재로 483-12|28046|모래재 캠핑장|20190513134723|U|2019-05-15 02:40:00.0||259375.160678       |368034.911605       |일반야영장업||관리지역|1|기타|||단독주택|1|||||||||||||893|||||||||||||893
1139|일반야영장업|03_11_07_P|4460000|CDFI2262132015000008|20150731||01|영업/정상|13|영업중|||||||367861|충청북도 괴산군 칠성면 쌍곡리 92-2번지 |충청북도 괴산군 칠성면 쌍곡로 351|28021|물소리풍경|20150731103339|I|2018-11-26 13:44:42.0||279917.126115       |362139.125855       |일반야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||1987|||||||||||||1987
1140|일반야영장업|03_11_07_P|4460000|CDFI2262132015000009|20150824||03|폐업|03|폐업|20190401|||||||충청북도 괴산군 청천면 후영리 196-1번지 |충청북도 괴산군 청천면 도경로후영4길 12 (하늘사랑야영장)|28060|하늘사랑야영장|20190401163248|U|2019-04-03 02:40:00.0||271794.844254       |355153.653474       |일반야영장업||관리지역|1|기타|||교육연구시설|1|||||||||||||12676|||||||||||||12676
1141|일반야영장업|03_11_07_P|4460000|CDFI2262132016000001|20160131||01|영업/정상|13|영업중||||||||충청북도 괴산군 칠성면 쌍곡리 88-6번지 |||새들펜션가든 야영장|20160131155854|I|2018-11-26 13:44:42.0||279981.243627       |362075.74828        |일반야영장업||관리지역|2|기타|||근린생활시설|2|||||||||||||390|||||||||||||390
1142|일반야영장업|03_11_07_P|4460000|CDFI2262132016000003|20160621||01|영업/정상|13|영업중|||||043 8327344|||충청북도 괴산군 장연면 광진리 814-1번지 |충청북도 괴산군 장연면 충민로 1675|28008|대학찰옥수수권역 영농조합법인 팝콘야영장|20160621190147|I|2018-11-26 13:44:42.0||282880.411493       |374795.13699        |일반야영장업||관리지역||기타||||||||||||||||||||||||||||||
1143|일반야영장업|03_11_07_P|4460000|CDFI2262132016000004|20161005||01|영업/정상|13|영업중||||||||충청북도 괴산군 칠성면 쌍곡리 156-4번지 |충청북도 괴산군 칠성면 쌍곡로1길 111 (쌍곡예당)|28021|쌍곡예당야영장|20190225133956|U|2019-02-27 02:40:00.0||280509.225841       |360906.964862       |일반야영장업||관리지역|1|기타|||기타|1|||||||||||||95.4|||||||||||||95
1144|일반야영장업|03_11_07_P|4460000|CDFI2262132017000001|20170221||01|영업/정상|13|영업중|||||043833 4900|||충청북도 괴산군 청천면 삼송리 392-9번지 |충청북도 괴산군 청천면 다보길 8 (화양동관광농원)|28065|청천화양동관광농원 초롱이 캠핑장|20170221180913|I|2018-11-26 13:44:42.0||279083.789442       |349484.69344        |일반야영장업||관리지역||기타|||기타|1|1||||||||||||214|||||||||||||214
1145|일반야영장업|03_11_07_P|4460000|CDFI2262132017000002|20170529||01|영업/정상|13|영업중||||||||충청북도 괴산군 청천면 부성리 176번지 |충청북도 괴산군 청천면 괴산로부성1길 15-22|28053|아빠의나무 야영장|20170529130223|I|2018-11-26 13:44:42.0||266006.698211       |358310.705554       |일반야영장업||관리지역||기타|||기타||||||||||||||50|||||||||||||50
1146|일반야영장업|03_11_07_P|4460000|CDFI2262132017000003|20171024||01|영업/정상|13|영업중||||||||충청북도 괴산군 청천면 여사왕리 263-4번지 |충청북도 괴산군 청천면 도경로여사왕2길 4-67|28058|산새소리캠핑장|20171024172507|I|2018-11-26 13:44:42.0||267708.66557        |360214.065341       |일반야영장업||||||||||||||||||||||||||||||||||
1147|일반야영장업|03_11_07_P|4460000|CDFI2262132017000004|20171114||01|영업/정상|13|영업중|||||043 833 1147|||충청북도 괴산군 괴산읍 능촌리 1번지 |충청북도 괴산군 괴산읍 능촌로 390|28023|자연애캠핑장|20171114145453|I|2018-11-26 13:44:42.0||276179.597815       |371290.158853       |일반야영장업||||||||||||||||||||||||||||||||||
1148|일반야영장업|03_11_07_P|4460000|CDFI2262132017000005|20171208||01|영업/정상|13|영업중||||||||충청북도 괴산군 칠성면 비도리 59-2번지 |충청북도 괴산군 칠성면 연풍로쌍곡길 75|28018|시냇가캠핑장|20171208113910|I|2018-11-26 13:44:42.0||279150.078313       |364921.26304        |일반야영장업||관리지역|||||기타||||||||||||||61|||||||||||||61
1149|일반야영장업|03_11_07_P|4460000|CDFI2262132018000001|20180424||01|영업/정상|13|영업중||||||||충청북도 괴산군 칠성면 쌍곡리 84-10번지 |충청북도 괴산군 칠성면 쌍곡로 322|28021|솔밭캠프|20180424132722|I|2018-11-26 13:44:42.0||279831.512088       |362481.364905       |일반야영장업||관리지역|||||기타||||||||||||||224.14|||||||||||||224
1150|일반야영장업|03_11_07_P|4460000|CDFI2262132018000002|20180723||01|영업/정상|13|영업중|||||043 832 5300|||충청북도 괴산군 칠성면 사은리 181번지 |충청북도 괴산군 칠성면 칠성로10길 466-3|28020|갈론계곡캠핑장|20190617161528|U|2019-06-19 02:40:00.0||275535.502573       |359892.73401        |일반야영장업|||||||||||||||||||||81|||||||||||||81
1151|일반야영장업|03_11_07_P|4460000|CDFI2262132018000003|20180810||01|영업/정상|13|영업중||||||||충청북도 괴산군 칠성면 두천리 378-1번지 괴강관광농원 |"충청북도 괴산군 칠성면 괴강로 354-14, 괴강관광농원"|28017|괴강관광농원캠핑장|20190624085149|U|2019-06-26 02:40:00.0||273457.424249       |366771.447225       |일반야영장업||관리지역||기타|||기타||||||||||||||189|||||||||||||189
1152|일반야영장업|03_11_07_P|4460000|CDFI2262132018000005|20180904||01|영업/정상|13|영업중||||||||충청북도 괴산군 사리면 소매리 324-3번지 |충청북도 괴산군 사리면 소매1길 102|28045|개차반캠핑장|20180904140753|I|2018-11-26 13:44:42.0||259391.647099       |370909.554897       |일반야영장업||관리지역|||||||||||||||||||120|||||||||||||120
1153|일반야영장업|03_11_07_P|4460000|CDFI2262132018000006|20181101||01|영업/정상|13|영업중||||||||충청북도 괴산군 청천면 후평리 200-13번지 |충청북도 괴산군 청천면 후평도원로 153-6|28061|숲속의하모니|20181101130611|I|2018-11-26 13:44:42.0||267644.582211       |351052.217438       |일반야영장업||관리지역|||||||||||||||||||48|||||||||||||48
1154|일반야영장업|03_11_07_P|4470000|CDFI2262132018000001|20180717||01|영업/정상|13|영업중||||||||충청북도 음성군 원남면 조촌리 930번지 |||원남지야영장|20180717085502|I|2018-11-26 13:44:42.0||253251.563059       |374789.602951       |일반야영장업||||||||||||||||||||||||||||||||||
1155|일반야영장업|03_11_07_P|4480000|CDFI2262132016000001|20160728||01|영업/정상|13|영업중||||||||충청북도 단양군 가곡면 어의곡리 114-2번지 |충청북도 단양군 가곡면 새밭로 794 (소나무집)|27023|소나무캠핑|20160728110341|I|2018-11-26 13:44:42.0||329473.167386       |388475.526665       |일반야영장업||관리지역||기타|||||||||||||||||935|||||||||||||935
1156|일반야영장업|03_11_07_P|4480000|CDFI2262132015000002|20150417||01|영업/정상|13|영업중|||||||395862|충청북도 단양군 단성면 두항리 39번지 |충청북도 단양군 단성면 두항1길 50|27025|반딧불자연캠핑장|20150417085344|I|2018-11-26 13:44:42.0||310686.138862       |380865.58267        |일반야영장업||||||||||||||||||||||||||||||||||
1157|일반야영장업|03_11_07_P|4480000|CDFI2262132015000001|20150306||03|폐업|03|폐업|20171120||||043-422-8522||395823|충청북도 단양군 가곡면 향산리 509-4번지 |충청북도 단양군 가곡면 남한강로 1057|27022|공간|20171114134904|I|2018-11-26 13:44:42.0||325971.86053        |396194.991232       |일반야영장업||||기타||||||||||||||||||||||||||||||
1158|일반야영장업|03_11_07_P|4480000|CDFI2262132018000002|20181012||01|영업/정상|13|영업중||||||||충청북도 단양군 가곡면 향산리 503-9번지 |충청북도 단양군 가곡면 남한강로 1038|27022|파인 카라반 캠핑장|20181012092045|I|2018-11-26 13:44:42.0||325894.052517       |395967.110469       |일반야영장업||관리지역||기타|||사무실|1|||||||||||||72.45|||||||||300000000||||72
1159|일반야영장업|03_11_07_P|4480000|CDFI2262132018000001|20180410||01|영업/정상|13|영업중||||||||충청북도 단양군 가곡면 대대리 147번지 |충청북도 단양군 가곡면 새밭로 393|27023|한스빌리지|20190412134538|U|2019-04-14 02:40:00.0||326051.508991       |389758.749374       |일반야영장업||관리지역|1|기타|||사무실|1|||||||||||||99.52|||||||||||||100
1160|일반야영장업|03_11_07_P|4480000|CDFI2262132017000001|20170904||01|영업/정상|13|영업중||||||||충청북도 단양군 단양읍 천동리 380-40번지 |충청북도 단양군 단양읍 천동4길 10-8 (그린농원)|27024|천동계곡 야영장|20170904181730|I|2018-11-26 13:44:42.0||326307.503519       |385879.22723        |일반야영장업||||||||||||||||||||||||||||||||||
1161|일반야영장업|03_11_07_P|4480000|CDFI2262132016000003|20161130||01|영업/정상|13|영업중|||||||395837|충청북도 단양군 영춘면 의풍리 883번지 |충청북도 단양군 영춘면 김삿갓로 126-10|395837|소풍관광농원|20161130110204|I|2018-11-26 13:44:42.0||342846.432359       |398417.457417       |일반야영장업||||||||||||||||||||||||||||||||||
1162|일반야영장업|03_11_07_P|4480000|CDFI2262132016000002|20160902||01|영업/정상|13|영업중||||||||충청북도 단양군 단양읍 천동리 380-10번지 |||솔티야영장|20161007091443|I|2018-11-26 13:44:42.0||326338.988625       |385885.981367       |일반야영장업||||||||||||||||||||||||||||||||||
