NAME|BRANCH|ADDR|TELL|TIME|CORDX|CORDY
애니카랜드|하남점|경기 하남시 신장1동 427-460|031-794-8064|09:00 ~ 18:00|127.21877041379544|37.54344341492727
애니카랜드|하당점|전남 목포시 옥암동 1051-1|061-281-8377|09:00 ~ 18:00|126.43577390720953|34.80637515854837
애니카랜드|하대원점|경기 성남시 중원구 하대원동 148-3|031-755-8497|09:00 ~ 19:00|127.1420032132644|37.42798297621472
애니카랜드|하동점|경남 하동군 금남면 계천리 261-1|055-882-7977|09:00 ~ 18:00|127.80756981518|34.997297696101
애니카랜드|하안점|경기 광명시 하안동 319-7|02-898-5151|09:00 ~ 19:00|126.87339965756142|37.45950337779608
애니카랜드|하양점|경북 경산시 하양읍 금락리 158-4|053-853-9191|09:00 ~ 18:00|128.814125512841|35.9073041045446
애니카랜드|학동점|광주 동구 학동 729-6|062-234-5270|09:00 ~ 19:00|126.92819049197305|35.12967635711934
애니카랜드|한림점|제주 제주시 한림읍 대림리 1413-2|064-796-3426|08:00 ~ 18:00|126.26619555363456|33.40936639274838
애니카랜드|한밭점|대전 중구 대사동 63-17|042-254-4233|09:00 ~ 18:00|127.4297399723216|36.31942403504898
애니카랜드|함안점|경남 함안군 가야읍 도항리 111-13|055-584-3100|08:00 ~ 19:00|128.40130459103|35.277417609288
애니카랜드|함양점|경남 함양군 함양읍 용평리 598-1 （동위천3길 35）|055-963-4441|08:00 ~ 19:00|127.72888261129|35.515996012569
애니카랜드|함평해보점|전남 함평군 해보면 문장리 63-4|061-323-4982|09:00 ~ 18:00|126.6051717947264|35.179506589146776
애니카랜드|합정점|서울 마포구 합정동 441-4|02-333-8204|09:00 ~ 18:00|126.90753151332524|37.55067577895852
애니카랜드|합천점|경남 합천군 합천읍 합천리 1530|055-933-0871|09:00 ~ 18:00|128.1623370001|35.569997
애니카랜드|해남점|전남 해남군 해남읍 남외리 480-3|061-536-8523|09:00 ~ 18:00|126.58768927299775|34.57427957481661
애니카랜드|해도점|경북 포항시 남구 해도동 47-4|054-282-2266|09:00 ~ 18:00|129.37116440478408|36.01714747894465
애니카랜드|해미점|충남 서산시 해미면 조산리 279-1|041-688-4783|09:00 ~ 18:00|126.5424297493996|36.708391095486576
애니카랜드|행신점|경기 고양시 덕양구 행신동 743-13|031-938-1897|09:00 ~ 18:00|126.83568320479334|37.617659792920975
애니카랜드|향남점|경기 화성시 향남읍 행정리 459-1(행정서로1길 16)|031-352-5367|08:00 ~ 19:00|126.91514550924|37.126425548166
애니카랜드|현풍점|대구 달성군 현풍면 성하리 485-2|053-614-1008|09:00 ~ 18:00|128.4398133548434|35.6969623710349
애니카랜드|형곡점|경북 구미시 형곡동 175-3|054-452-4994|09:00 ~ 18:00|128.34136762075064|36.11088445938303
애니카랜드|호계점(마산)|경남 창원시 마산회원구 내서읍 호계리 12-12 (호원로 377)|055-232-5707|09:00 ~ 18:00|128.52680903461675|35.26632020418084
애니카랜드|호매실점|경기 수원시 권선구 금곡동 758-11 （금곡로 5-5）|031-292-8002|09:00 ~ 20:00|126.9385374736803|37.26823543741356
애니카랜드|호원점|경기 의정부시 호원동 449-10|031-826-4609|12:00 ~ 20:00|127.04689998405438|37.71453793146452
애니카랜드|호평점|경기 남양주시 호평동 189-20|031-592-7579|08:00 ~ 19:00|127.24743631020797|37.65719505345443
애니카랜드|홍농점|전남 영광군 홍농읍 상하리 408|061-356-0505|09:00 ~ 18:00|126.44571409477397|35.3961141516863
애니카랜드|홍성점|충남 홍성군 홍성읍 고암리 675-2|041-632-2636|09:00 ~ 18:00|126.6709420873103|36.59011411969429
애니카랜드|홍제점(강릉)|강원 강릉시 홍제동 989-4|033-646-7745|09:00 ~ 18:00|128.87912490348117|37.755328398895976
애니카랜드|홍제점(서울)|서울 서대문구 홍제동 279-37|02-396-0959|09:00 ~ 19:00|126.94814736355472|37.59487794071736
애니카랜드|화곡남부점|서울 강서구 화곡4동 790-24|02-2645-4767|08:00 ~ 19:00|126.85980651655674|37.53023105117472
애니카랜드|화명점|부산 북구 화명동 2292-5|051-343-2335|09:00 ~ 18:00|129.00759179227316|35.231286599542884
애니카랜드|화순점|전남 화순군 화순읍 삼천리 718-8|061-375-1700|09:00 ~ 18:00|126.98189630570491|35.05794171183232
애니카랜드|화암점|대전 유성구 화암동 103|042-864-3336|09:00 ~ 19:00|127.3787392604|36.4085151797
애니카랜드|화원점|대구 달성군 화원읍 성산리 490-3|053-639-6525|09:00 ~ 19:00|128.49159160258662|35.80090794099274
애니카랜드|화천점|강원 화천군 화천읍 하리 66-85|033-442-7970|09:00 ~ 19:00|127.70707448716409|38.10568242013902
애니카랜드|황금점|대구 수성구 중동 45-15|053-768-8580|09:00 ~ 20:00|128.61614941039787|35.847192073427074
애니카랜드|효성점（인천）|인천 계양구 효성동 34-50 （길마로 24）|032-288-1017|09:00 ~ 18:00|126.7083180102|37.533680263779
애니카랜드|효자점|전북 전주시 완산구 효자동1가 369-10|063-225-0044|08:00 ~ 19:00|127.11499826186919|35.80923451378267
애니카랜드|후평점|강원 춘천시 후평1동 599-19|033-252-9876|09:00 ~ 18:00|127.74082273802527|37.8911057216285
애니카랜드|흥업점|강원 원주시 판부면 서곡리 553-24|033-765-1237|09:00 ~ 19:00|127.93659120543354|37.317496146693266
애니카랜드|흥해점|경북 포항시 북구 흥해읍 옥성리 194-2|054-261-3621|08:00 ~ 20:00|129.3461266408|36.1100150644
애니카랜드|희망점|강원 홍천군 홍천읍 희망리 347-1|033-432-1469|09:00 ~ 18:00|127.87701766036444|37.689276167961374
애니카랜드|영익모터스.영익렉카|전남 순천시 덕월동 1371-4|061-743-2020|09:00 ~ 18:00|127.48663741925365|34.92682207643038
애니카랜드|오토링비산점|경기 안양시 동안구 비산동 580-7 （경수대로 819）|031-466-9975|08:00 ~ 20:00|126.94324808909|37.392416181391
애니카랜드|타이어프로(산청점)|경남 산청군 산청읍 지리 793|055-973-4822|08:00 ~ 19:00|127.88331950756|35.416589496337
애니카랜드|한국지엠진도지정서비스|전남 진도군 진도읍 동외리 1157-3|061-543-8822|09:00 ~ 18:00|126.27143471418|34.482106313198
