##NAME|SUBNAME|TELNUM|ID|NEWADDR|TYPE|COMMENTS|XCOORD|YCOORD@@기아자동차오토큐
기아오토큐|산청1급정비공업사|0559737676|LK0450|경상남도 산청군 산청읍 친환경로2720번길 91  현대자동차서비스센타|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|127.8885269|35.4112934
기아오토큐|북정점|0553674337|LX2140|경상남도 양산시 공단로 57 (북정동 916-3) 북정동|전문서비스|입고시 지연가능성 있습니다 양해부탁드립니다|129.0428314|35.3522616
기아오토큐|중부점|0553858511|LX9110|경상남도 양산시 서일동1길 48  중부동, 카클리닉|전문서비스|중부점은 전화 예약합니다예약처:055-385-8511로문의바랍니다|129.0368806|35.3391667
기아오토큐|삼호점|0553668285|LX9260|경상남도 양산시 서창로 130  삼호동, 기아자동차(정비)|전문서비스|웹,유선 예약가능합니다예약번호 : 055-366-8285|129.1705222|35.4088806
기아오토큐|금성자동차정비|0553888282|LK0640|경상남도 양산시 외산길 21-14  덕계동, 정비소|종합서비스|LPG차량(가스회수차량)불가|129.1584778|35.3704056
기아오토큐|남부점|0553878585|LX0090|경상남도 양산시 중앙우회로 27  남부동, 기아자동차서비스남부점|전문서비스|①수리불가항목:네비게이션(오디오),시트,선루프,차체외판(도장,단차) ②입고 대기차량이 많아 예약정비가 원활하지 못한점 양해바랍니다 ③업무시간(09시~18시),토요일,일요일,공휴일은 휴무입니다|129.0422056|35.3369139
기아오토큐|웅상정비센터|0553648285|LK0650|경상남도 양산시 평산중앙3길 7 (평산동)|종합서비스|소정의 대기시간이 발생 될 수도 있습니다.~^^|129.1548028|35.3800528
기아오토큐|칠암점|0557592185|LX9170|경상남도 진주시 강남로167번길 10-1  칠암동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.0966033|35.1799225
기아오토큐|안전종합정비|0557572029|LK0130|경상남도 진주시 공단로 174 (상평동)|종합서비스|대형(버스)전담업체입니다|128.121017|35.172126
기아오토큐|동방자동차정비공업사|0557572626|LK7170|경상남도 진주시 돗골로58번길7 (상평동)|종합서비스|대기시간이 많은 관계로 (월~금) 예약문의부탁드립니다. 유선문의시 원활한 상담가능합니다. 입고시 대기시간 발생가능합니다.|128.115509|35.1705255
기아오토큐|이현점|0557438588|LX0100|경상남도 진주시 신안로163번길 3  이현동|전문서비스|평일(월~금)15시까지 예약가능하나 오전중 예약을 해주시면 감사하겠슴니다 먼저입고된 차량수리로 인해 예약된 시간에 수리가 늦어질수있음을 양해부탁드립니다  네비게이션(업그레이드포함) 수리및 A/S는 불가하며 판금이나 도색도 불가 합니다|128.068833|35.188284
기아오토큐|평거점|0557477448|LX9090|경상남도 진주시 진양호로 149-1  평거동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.057532|35.166237
기아오토큐|대영기공사|0557576666|LK0280|경상남도 진주시 큰들로 34  상평동|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.108952|35.167649
기아오토큐|남지점|0555260009|LX9270|경상남도 창녕군 남지읍 박진로 1750|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.4816333|35.3925083
기아오토큐|신성종합정비|0555368686|LK0580|경상남도 창녕군 영산면 영산도천로 440|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.52248|35.43991
기아오토큐|창녕점|0555328519|LX9290|경상남도 창녕군 창녕읍 창녕대로 100|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.499504|35.532294
기아오토큐|해운점|0552228251|LX0010|경상남도 창원시 마산합포구 월영동11길 11 46-11 해운동, 기아자동차큐서비스해운점|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.5671944|35.177725
기아오토큐|회원점|0552241170|LX9070|경상남도 창원시 마산회원구 3·15대로 566 (회원동 166-2) 회원동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.5750732|35.2214243
기아오토큐|내서점|0552328523|LX9210|경상남도 창원시 마산회원구 내서읍 중리공단로 110 1279,1280-1 기아모터스|전문서비스|예약평일8시30분만가능합니다토요일예약안됩니다|128.5120667|35.2375917
기아오토큐|경남모터스|0552515200|LK7140|경상남도 창원시 마산회원구 내서읍 중리공단로 143|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.5132751|35.241183
기아오토큐|양덕점|0552920450|LX9200|경상남도 창원시 마산회원구 합포로 295 ( 양덕동 150-6 ) 양덕동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.5893583|35.2204194
기아오토큐|사파점|0552813293|LX0190|경상남도 창원시 성산구 비음로4번길 37-10 (사파동 9) 사파동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.701893|35.222903
기아오토큐|상남점|0552889201|LX2110|경상남도 창원시 성산구 상남로58번길 9  상남동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.682312|35.2157947
기아오토큐|지원정비공업사|0552381500|LK0400|경상남도 창원시 의창구 무역로503번길 5-26 3-3 팔용동, 현대,기아자동차 지원정비|종합서비스|승용,버스,대형상용정비,판금,도장승용,RV,상용 정비,판금,도장|128.640305|35.224248
기아오토큐|사림점|0552610202|LX9340|경상남도 창원시 의창구 사림로 51 ( 사림동 105-19 ) 사림동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.6805111|35.2440917
기아오토큐|팔용점|0552961604|LX9030|경상남도 창원시 의창구 사화로10번길 26 (팔용동 150-10) 팔용동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.6093417|35.2522917
기아오토큐|1급청솔모터스|0552655900|LK0680|경상남도 창원시 의창구 차상로150번길 46 (팔용동 14-3) 팔용동|종합서비스|① 예약불가항목 : ② 수리불가항목 : 오디오,시트,썬루프,유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.6398083|35.2317806
기아오토큐|진해경남모터스|0555471970|LK0690|경상남도 창원시 진해구 진해대로1114번길 15  장천동|종합서비스|*오디오.네비게이션.시트.썬루프.등 예약불가합니다전 수리 예약제|128.7105694|35.1268111
기아오토큐|풍호점|0555454973|LX2090|경상남도 창원시 진해구 충장로 525 (풍호동 750-38) 풍호동|전문서비스|예약접수는 가능하지만 당일 정비작업에 따라 시간이 지연될수 있음을 알려드립니다.|128.7036743|35.1395259
기아오토큐|광도점|0556487474|LX0120|경상남도 통영시 광도면 남해안대로 1045|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.416957|34.883335
기아오토큐|신세계종합자동차정비|0556482626|LK7180|경상남도 통영시 광도면 죽림2로 14-36|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.4156799|34.8761845
기아오토큐|하동점|0558840884|LX0130|경상남도 하동군 하동읍 화심길 23  KIA MOTORS 큐서비스|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|127.7401444|35.0785389
기아오토큐|가야점|0555858001|LX0140|경상남도 함안군 가야읍 말산로 104  기아자동차Q서비스|전문서비스|사전전화요망.입고시지연가능성있슴.|128.4201444|35.2713528
기아오토큐|함안에프쓰리자동차종합정비|0555829712|LK7120|경상남도 함안군 군북면 월촌로 232  투투정비|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.2989807|35.2966246
기아오토큐|칠원점|0555861401|LX9220|경상남도 함안군 칠원면 삼칠로 151  기아자동차카클리닉|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.519902|35.306349
기아오토큐|함양점|0559640310|LX9040|경상남도 함양군 함양읍 함양로 1272  기아자동차|전문서비스|판금.도색불가.대형차량정비불가.선루프.오디오.네비게이션.시트등은정비불가합니다.예약시 작업중인차량 정비지연으로 대기시간 발생될수있습니다.오일교환및정기점검은 예약에서 제외합니다|127.736727|35.52768
기아오토큐|합천점|0559328484|LX2130|경상남도 합천군 합천읍 옥산로 136 (합천리 79)|전문서비스|저희 합천점 기아오토큐는 차량 입고되는 순서로 작업을 진행하고 있으며, 점심시간은 12시~1시까지입니다. 이용에 불편함이 없도록 참고해 주시면 감사하겠습니다. 보다 나은 서비스로 찾아뵐 수 있도록 항상 노력하겠습니다.^^|128.1722717|35.5643256
기아오토큐|중앙점|0538118572|MX0090|경상북도 경산시 경안로 164  중방동|전문서비스|수리 3일전에 예약부탁드립니다^토요일 13시까지 근무^|128.740258|35.818951
기아오토큐|경산기아서비스|0538111000|MK0650|경상북도 경산시 압량면 대학로 511|종합서비스|*보험수리(판금,도장) 국가에서 실시하는 정기검사 또는 종합검사 가능합니다.*토요일은 예약정비불가*정비 예약 불가 파트-오디오, 시트, 썬루프,네비게이션, 블루투스 *특장차 수리 불가합니다.|128.7690963|35.8499597
기아오토큐|중방점|0538128572|MX0080|경상북도 경산시 중방로 58  중방동|전문서비스|월,토요일은 피하시고 평일오전 9-12시까지는 한가하며, 예약은 방문 이틀 전 연락하시면 됩니다. 감사합니다.|128.742761|35.826836
기아오토큐|진량점|0538528252|MX0020|경상북도 경산시 진량읍 낙산1길 52-2 (신상리 1220-2)|전문서비스|1.방문점검후예약가능합니다.토요일은예약불가!!2.평일근무08:30~1800(토요일은1시까지근무)|128.8200378|35.8736261
기아오토큐|성건점|0547748285|MX0100|경상북도 경주시 북문로 8  성건동|전문서비스|*토요일 예약정비 불가합니다*정비 예약불가 작업-오디오, 썬루프, 유리, 시트 교체 작업|129.205366|35.846852
기아오토큐|외동점|0547769271|MX2530|경상북도 경주시 외동읍 산업로 2213 (입실리 1344-74)|전문서비스|예약시 신속히 처리해 드리겠습니다.*평일업무시간 09:00-19:00*토요일 09:00-16:00*점심시간 12:30-13:30|129.3258056|35.7067457
기아오토큐|황성점|0547732500|MX0110|경상북도 경주시 용담로 24-41  황성동|전문서비스|방문점검후 예약가능합니다/토요일은 예약불가!!평일근무 09:00!18:30 점심시간 12:30분~13:30분까지|129.2226933|35.8580077
기아오토큐|동천점|0547758572|MX0250|경상북도 경주시 탈해로52번길 18  동천동|전문서비스|입고차량이많은 토요일.썬루프,오디오,시트는 예약불가합니다.예약하지않고 방문하시는 고객분도 계시기에 대기시간이 발생할수 있는점 양해바랍니다.^평일 09:00~18:30.토요일09:00~14:00시 까지 근무합니다|129.23272|35.846102
기아오토큐|구미자동차정비공장|0544575858|MK0060|경상북도 구미시 선기로3길 44  남통동|종합서비스|토요일은 당직근무로 간단한경정비만 가능 (소음,장시간정비불가)|128.318889|36.124861
기아오토큐|원평점|0544513544|MX0050|경상북도 구미시 송원서로2길 65  원평동|전문서비스|작업불가:네비게이션,판금,도장 점심시간:12~13시까지토요일 영업시간:09~13:00|128.35228|36.119145
기아오토큐|남구미모터스|0544628500|MK0620|경상북도 구미시 왕산로5길 7  임은동|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.3695373|36.0844079
기아오토큐|인동점|0544754754|MX0130|경상북도 구미시 인동남길 94, 96 (진평동)|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.428969|36.095265
기아오토큐|지산점|0544658572|MX0120|경상북도 구미시 지산1길 39  지산동|전문서비스|사고차수리불가(판금,도장) 토요일 예약불가|128.344215|36.128601
기아오토큐|김천자동차|0544393638|MK0040|경상북도 김천시 양금로 206  황금동|종합서비스|토요일은 경정비가능합으로 예약이 안됩니다.|128.125649|36.109327
기아오토큐|백옥점|0544304596|MX0040|경상북도 김천시 영남대로 1342  백옥동|전문서비스|30분이내 간단작업및 단순점검은 예약이불가합니다|128.085319|36.121619
기아오토큐|문경자동차|0545536000|MK0090|경상북도 문경시 영신로 89  점촌동|종합서비스|인터넷 예약 불가.전화 예약 가능하나 업무특성상 대기시간 발생될수 있음.|128.211112|36.589849
기아오토큐|점촌점|0545565109|MX9230|경상북도 문경시 중앙10길 10  점촌동|전문서비스|입고및접수 순서대로 점검정비가 진행되오니 대기시간이 다소길어지더라도 양해부탁드립니다.|128.205116|36.595423
기아오토큐|신봉점|0545360145|MX0150|경상북도 상주시 경상대로 2743  신봉동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.154467|36.38937
기아오토큐|상주자동차공업사|0545322345|MK0070|경상북도 상주시 상산로 383  냉림동|종합서비스|점검후 부품준비 및 작업소요시간에 따라 당일 정비가 불가할 수 있습니다. *내비/오디오/썬루프 정비 불가*|128.160627|36.420997
기아오토큐|성주점|054931710|CX0100|경상북도 성주군 성주읍 성밖숲길 154|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|128.2942472|35.9146389
기아오토큐|용상점|0548231811|MX2540|경상북도 안동시 경동로 1091 (용상동 470) 용상동|전문서비스|네비게이션,오디오 수리는 불가능합니다.불편함을 줄이기위해 한번더 통화 후 예약부탁드립니다.|128.774475|36.5477969
기아오토큐|옥동점|0548419700|MX0230|경상북도 안동시 옥동3길 51  옥동|전문서비스|예약전 전화로시간을 확인후방문하시면 감사 하겠읍니다업소가 혼잡한 시간대에는 다소 미루어질수도있읍니다 양해 바랍니다|128.705348|36.558704
기아오토큐|화성자동차정비|0547333366|MK0690|경상북도 영덕군 영덕읍 영덕로 299|종합서비스|시트 및 네비게이션및 썬루프 수리는 불가능합니다.토요일 예약불가합니다.|129.3767056|36.4177333
기아오토큐|영양점|0546828582|MX9210|경상북도 영양군 영양읍 군민회관길 28-1  기아모터스|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|129.1186861|36.6591167
기아오토큐|영주모터스|0546335100|MK0660|경상북도 영주시 구성로88번길 186|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 타이어, 오디오, 네비, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|128.6373291|36.8056369
기아오토큐|영주점|0546355710|MX0170|경상북도 영주시 신재로 21 (신재로 21) 가흥동|전문서비스|*소음건은 인터넷예약 불가능 합니다.(전화예약가능)*전화상담 후 예약은 필수입니다.*전화예약도 가능합니다.(당일예약은 안됩니다.)*네비게이션,오디오,시트관련 수리는 안됩니다.*토,일,공휴일은 휴무입니다.*부품공급으로인해 당일수리는 어려울 수 있습니다.|128.617956|36.824863
기아오토큐|화룡점|0543311227|MX9150|경상북도 영천시 천문로 493  화룡동|전문서비스|예약 시간은 9:00 입고차량만 가능합니다.토요일은예약불가2.평일근무09:00-18:30|128.924805|35.975932
기아오토큐|예천점|0546553636|MX9190|경상북도 예천군 예천읍 충효로 135  기아자동차서비스|전문서비스|부품교환시 차량입고 확인|128.442745|36.644144
기아오토큐|죽변점|0547835194|MX5110|경상북도 울진군 죽변면 죽변북로 123  기아모토스죽변점|전문서비스|토요일 휴무입니다.|129.4140611|37.0624972
기아오토큐|청도점|0543738225|MX9170|경상북도 청도군 청도읍 청화로 275|전문서비스|예약하시면 편리한 정비를 받으실수 있습니다 네비게이션 관련 정비는 받으실수 없습니다|128.752938|35.632392
기아오토큐|1급진보정비공장|0548745300|MK0430|경상북도 청송군 진보면 영양로 34-35|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|129.083628|36.538874
기아오토큐|진보점|0548748285|MX0190|경상북도 청송군 진보면 진보로 70|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|129.041531|36.527539
기아오토큐|석적점|0549747585|MX2570|경상북도 칠곡군 석적읍 석적로 919|전문서비스|고객님 편리한 시간 평일:09:00~19:00까지근무토요일:09:00~15:00근무| | 
기아오토큐|왜관점|0549724371|MX9060|경상북도 칠곡군 왜관읍 전원4길 19|전문서비스|오디오,판금,도장,사고차량작업불가합니다.화요일~목요일까지 예약가능합니다.|128.40301|35.978046
기아오토큐|청림점|0542919077|MX9070|경상북도 포항시 남구 동해안로 6051  청림동|전문서비스|*토요일외공휴일은 예약정비불가* 오전중 예약환영|129.40547|35.992076
기아오토큐|오천점|0542921163|MX9100|경상북도 포항시 남구 오천읍 철강로 795|전문서비스|예약불가 - 내비게이션,시트,썬루프 수리 X|129.408636|35.957058
기아오토큐|삼일이알씨|0542853030|MK0540|경상북도 포항시 남구 철강로 159  장흥동, 삼일E.R.C.|종합서비스|예약불가항목:씨트,유리,선루프,네비게이션 토요일 예약불가 점심시간:12시00~13시00|129.36284|35.985609
기아오토큐|이동점|0542778285|MX9220|경상북도 포항시 남구 포스코대로 100  이동|전문서비스|*예약불가항목:씨트,유리,선루프,네비게이션.*토요일 예약불가.*점심시간:12:30~13:30*토요일금무시간:09:00~13:00|129.3389167|36.0220944
기아오토큐|대잠점|0542822833|MX0060|경상북도 포항시 남구 희망대로 719|전문서비스|평일09:00-18:00토요일 09:00-13:00평일 예약가능토요일 예약불가|129.3541183|36.0066249
기아오토큐|학산점|0542448285|MX0210|경상북도 포항시 북구 아호로 70  학산동|전문서비스|판금,도장,시트,썬루프,오디오수리는 불가능합니다.|129.372298|36.055094
기아오토큐|흥해점|0542626661|MX9090|경상북도 포항시 북구 흥해읍 동해대로 1471|전문서비스|예약방문시에도 대기시간 발생할 수 있습니다^^, 네비게이션,시트, 썬루프는 정비하지 않습니다.토요일 16시까지 영업합니다.|129.346085|36.101712
기아오토큐|양덕종합모터스|0542533651|MK0680|경상북도 포항시 북구 흥해읍 삼흥로502번길 40|종합서비스|1. 방문점검후 예약 가능합니다. 토요일은 예약 불가!!2. 평일근무 09:00~18:00 / 토요일근무 09:00~15:30|129.3736572|36.1005763
기아오토큐|아성자동차정비공장|0542613700|MK0510|경상북도 포항시 북구 흥해읍 새마을로394번길 28|종합서비스|예약 해 주시면 우선 적 으로 최선을 다 하여 처리 해 드리겠습니다 ^^|129.322723|36.042387
기아오토큐|봉선점|0626718572|FX0040|광주 남구 제석로 91|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업,네비게이션, 밋션&엔진② 인터넷 예약 가능.토요일 및 당일 예약은 불가합니다. 전화예약불가합니다.그외는 현장접수순입니다③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.909011|35.119897
기아오토큐|학동점|0622268582|FX9010|광주 동구 천변우로 571-1|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.9269|35.1303917
기아오토큐|광주/광산서비스|0629438584|FK0110|광주광역시 광산구 무진대로 278-6  우산동|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|126.8123779|35.1578741
기아오토큐|소촌점|0629438587|FX9160|광주광역시 광산구 소촌로 52  소촌동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.795997|35.145791
기아오토큐|송정점|0629438287|FX9050|광주광역시 광산구 송정로 43  송정동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.7979861|35.1324389
기아오토큐|신창점|0629598283|FX9180|광주광역시 광산구 신창로36번길 42  신창동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.841362|35.18616
기아오토큐|흑석점|0629551410|FX9120|광주광역시 광산구 용아로 428  흑석동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.807349|35.178231
기아오토큐|월계점|0629736633|FX0090|광주광역시 광산구 첨단중앙로124번길 16(월계동)|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.8450472|35.2132472
기아오토큐|진월점|0626548582|FX0060|광주광역시 남구 서문대로 737-3  진월동, 기아자동차Q서비스 진월점|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.8994111|35.1216889
기아오토큐|금호오토마스터|0626740675|FK0160|광주광역시 남구 송암로 78|종합서비스|| | 
기아오토큐|남광주서비스|0623696000|FK0150|광주광역시 남구 송암로24번나길 7, 남광주서비스센터 (송하동)|종합서비스||126.8823242|35.1079217
기아오토큐|중흥점|0625288589|FX0010|광주광역시 북구 무등로 285  중흥동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.91672|35.160005
기아오토큐|용봉점|0625114100|FX0070|광주광역시 북구 비엔날레로 192  용봉동|전문서비스|오디오 및 네비게이션수리불가능합니다.휠얼라인먼트 불가능합니다.|126.900126|35.179792
기아오토큐|일곡점|0625738572|FX9090|광주광역시 북구 설죽로471번길 9  삼각동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.900509|35.197823
기아오토큐|동광주서비스|0622518587|FK0130|광주광역시 북구 오문로 228 (문흥동 81-3) 문흥동|종합서비스|① 예약불가항목 : 판금도장② 수리불가항목 : 오디오, 시트, 썬루프, 유리 작업③ 토요일 및 당일 예약은 불가합니다.|126.9316556|35.1865583
기아오토큐|풍향점|0622668285|FX9060|광주광역시 북구 필문대로 105  풍향동|전문서비스|네비게이션 시트 카오디오 썬루프 작업 예약불가합니다|126.932375|35.158315
기아오토큐|양산점|0625720777|FX9040|광주광역시 북구 하서로 381  양산동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.875589|35.205708
기아오토큐|금호점|0623738575|FX0050|광주광역시 서구 금호운천길 3|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.8596278|35.1325
기아오토큐|농성점|0623518582|FX9130|광주광역시 서구 상무대로 1094-1  농성동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.8837083|35.1495417
기아오토큐|상무점|0623768272|FX0080|광주광역시 서구 상무민주로5번길 20  쌍촌동|전문서비스|① 수리불가 항목 : 판금도장(보험수리), 오디오, 시트, 썬루프, 유리 작업② 토요일 및 당일 예약은 불가합니다.③ 수리불가항목(엔진 등)이 발생할 수 있으니 인터넷 예약 후 확인전화 부탁드립니다.|126.8584694|35.1464028
