##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
안민청솔마을도서관||||작은도서관|055-264-0129|경상남도 창원시 성산구 안민로117번길 17||||||||안민청솔마을도서관|(안민동) 성주동주민복지관 3층|||200102
상남평생교육센터/작은도서관||||작은도서관|055-264-0517|경남 창원시 성산구 상남동 동산로 115||||||||상남평생교육센터 작은도서관|대동아파트 관리소 1층|||200102
늘푸른/도서관||||작은도서관|055-281-3342|경상남도 창원시 성산구 외동반림로134번길 15||||||||늘푸른 도서관|경상남도 창원시 성산구 중앙동 10 - 18|||200102
삼익아파트마을도서관||||작은도서관|000-0000-0000|경상남도 창원시 성산구 원이대로773번길 13||||||||삼익아파트마을도서관|(사파동,삼익아파트) 삼익아파트 괸리동|||200102
사파평생교육센터/작은도서관||||작은도서관|055-266-1158|경상남도 창원시 성산구 창이대로706번길 16-23||||||||사파평생교육센터 작은도서관|(사파동) 사파평생학습센터|||200102
사파동성마을작은도서관||||작은도서관|055-263-8216||경남 창원시 성산구 사파동 93|||||||사파동성마을작은도서관||||200102
반지평생교육센터/작은도서관||||작은도서관|055-238-7068||경남 창원시 성산구 반지동 99|||||||반지평생교육센터 작은도서관|반지평생교육센터|||200102
반림마을도서관||||작은도서관|055-261-9223||경남 창원시 성산구 반림동 8|||||||반림마을도서관|럭키아파트 관리사무소 2층|||200102
트리비앙도서관||||작은도서관|055-286-9797||경남 창원시 성산구 반림동 18|||||||트리비앙도서관|트리비앙아파트 도서관|||200102
꿈이있는/노블도서관||||작은도서관|055-261-1685|경상남도 창원시 성산구 원이대로 449||||||||꿈이있는 노블도서관|(반림동,노블파크아파트) 노블파크아파트 내|||200102
대방그린빌마을도서관||||작은도서관|070-4108-8298||경남 창원시 성산구 대방동 376|||||||대방그린빌마을도서관|대방그린빌아파트 마을도서관|||200102
디지털마을도서관||||작은도서관|055-603-3087|경상남도 창원시 성산구 창이대로881번길 8||||||||디지털마을도서관|(대방동,대동디지털황토아파트) 대동디지털아파트 205동1층|||200102
창원시대방평생교육센터/작은도서관||||작은도서관|055-283-6558|경상남도 창원시 성산구 대정로 142||||||||창원시대방평생교육센터 작은도서관|(대방동,대방대동아파트) 대방대동아파트 관리동 3층|||200102
내동평생교육센터/작은도서관||||작은도서관|055-287-4114|경남 창원시 성산구 내동 창원시 성산구 연덕로184번길 35||||||||내동평생교육센터 작은도서관|내동민원센터2층|||200102
남양평생교육센터/작은도서관||||작은도서관|055-275-0307|경상남도 창원시 성산구 대정로 84||||||||남양평생교육센터 작은도서관|(남양동,피오르빌아파트) 피오르빌아파트 복지동 3층|||200102
가음정평생교육센터/작은도서관||||작은도서관|055-289-9155|경상남도 창원시 성산구 원이대로883번길 15-38||||||||가음정평생교육센터 작은도서관|(가음동) 가음정민원센터 2층|||200102
남산평생교육센터/작은도서관||||작은도서관|055-282-9605|경상남도 창원시 성산구 가음로92번길 6||||||||남산평생교육센터 작은도서관|(가음동) 남산복지회관 2층|||200102
회원1동새마을문고||||작은도서관|055-248-8427|경상남도 창원시 마산회원구 회원동11길 7||||||||회원1동새마을문고|11길 7|||200102
새마을문고/합성2동/분회||||작은도서관|055-299-1908||경남 창원시 마산회원구 합성동 205-5|||||||새마을문고 합성2동 분회||||200102
합성/가고파/작은도서관||||작은도서관|055-253-5583|경남 창원시 마산회원구 합성1동 합성서 3길 21||||||||합성 가고파 작은도서관|(합성동150-2번지) 합성1동주민센터2층|||200102
새마을문고/양덕1동분회||||작은도서관|055-255-0330|경남 창원시 마산회원구 양덕동 팔용로 25||||||||새마을문고 양덕1동분회|(양덕동)|||200102
양덕2동/새마을문고||||작은도서관|055-294-5058|경상남도 창원시 마산회원구 율림교로 3||||||||양덕2동 새마을문고|(양덕2동주민센터)|||200102
석전동/새마을문고||||작은도서관|070-8887-5816|경상남도 창원시 마산회원구 석전동4길 52||||||||석전동 새마을문고|(석전동)|||200102
도계마을도서관||||작은도서관|055-293-5302|경상남도 창원시 의창구 도계로50번길 6-43||||||||도계마을도서관|(도계동,진보아파트) 지하층1호|||200102
봉암동작은도서관||||작은도서관|055-292-5760|경상남도 창원시 마산회원구 봉암북2길 31||||||||봉암동작은도서관|(봉암동) 2층|||200102
책사랑회내서마을도서관||||작은도서관|055-297-4724|경남 창원시 마산회원구 내서읍 호원로 361-3||||||||책사랑회내서마을도서관|코오롱아파트 관리동3층|||200102
하늘채문화의집작은도서관||||작은도서관|055-292-0484|경남 창원시 마산회원구 내서읍 호원로 359-1||||||||하늘채문화의집작은도서관|(관리소2층문화의집)|||200102
내서읍새마을문고||||작은도서관|055-231-3604|경상남도 창원시 마산회원구 내서읍 상곡로 65||||||||내서읍새마을문고|내서새마을문고|||200102
이미지작은도서관||||작은도서관|055-294-9537|경상남도 창원시 마산회원구 내서읍 광려로 29||||||||이미지작은도서관|(대동이미지아파트) 관리동2층|||200102
숲속마을도서관||||작은도서관|055-252-0882|경상남도 창원시 마산회원구 삼계본동1길 86||||||||숲속마을도서관|(숲속마을주공3단지아파트) 숲속마을3단지 복지관2층|||200102
상곡/어울림/작은/도서관||||작은도서관|070-8723-4204||경남 창원시 마산회원구 내서읍 1056|||||||상곡 어울림 작은 도서관|상곡 어울림 작은 도서관|||200102
구암2동/새마을/작은도서관||||작은도서관|055-251-2477|경남 창원시 마산회원구 구암2동 구암남16길 12구암2동주민센터2층 ||||||||구암2동 새마을 작은도서관||||200102
구암1동/새마을문고||||작은도서관|055-255-8722|경상남도 창원시 마산회원구 구암서7길 9||||||||구암1동 새마을문고|구암1동주민자치센터별관|||200102
반월작은도서관||||작은도서관|055-221-8160|경상남도 창원시 마산합포구 3·15대로 121||||||||반월작은도서관|(중앙동1가) 2층|||200102
부림희망작은도서관||||작은도서관|070-8883-0531||경남 창원시 마산합포구 부림동 83|||||||부림희망작은도서관|부림지하상가내|||200102
문화동책사랑방작은도서관||||작은도서관|055-220-5430||경남 창원시 마산합포구 대외동 5-2|||||||문화동책사랑방작은도서관||||200102
늘푸른문고||||작은도서관|055-222-9848|경상남도 창원시 마산합포구 문화서1길 78||||||||늘푸른문고|(대창동)|||200102
무학산블루밍작은도서관||||작은도서관|055-245-5730|경상남도 창원시 마산합포구 노산서18길 142||||||||무학산블루밍작은도서관|(교방동,무학산벽산블루밍아파트2단지)|||200102
희망나무도서관||||작은도서관|055-533-1840|경남 창녕군 창녕읍 탐하로 244||||||||희망나무도서관||||200102
새마을문고/작은도서관||||작은도서관|055-533-3612|경남 창녕군 창녕읍 당산길 9||||||||새마을문고 작은도서관||||200102
참수리/도서관||||작은도서관|055-520-9321|경남 창녕군 창녕읍 종로 38-6||||||||참수리 도서관||||200102
장마새마을문고||||작은도서관|055-533-3612|경남 창녕군 장마면 강리길 23||||||||장마새마을문고||||200102
영산새마을문고||||작은도서관|055-536-8531|경남 창녕군 영산면 신영산로 12||||||||영산새마을문고||||200102
성산면/새마을문고||||작은도서관|055-533-3612|경상남도 창녕군 성산면 성산로 237||||||||성산면 새마을문고|성산면복지회관|||200102
부곡새마을문고||||작은도서관|055-533-3612|경남 창녕군 부곡면 부곡로 65||||||||부곡새마을문고||||200102
대합새마을문고||||작은도서관|055-533-3612|경남 창녕군 대합면 도장골길 5||||||||대합새마을문고||||200102
고곡새마을문고||||작은도서관|055-533-3612|경상남도 창녕군 남지읍 고곡길 30||||||||고곡새마을문고|남곡복지문화원 내|||200102
하대1동/새마을작은도서관||||작은도서관|055-749-4243|경남 진주시 하대동 도동로215번길 18||||||||하대1동 새마을작은도서관|하대1동 주민센터 내|||200102
온새미로/도서관||||작은도서관|070-8994-1550|경상남도 진주시 새평거로 75||||||||온새미로 도서관|(평거동,평거휴먼시아4단지) 관리동|||200102
핑크드림도서관||||작은도서관|055-746-5480|경상남도 진주시 진양호로125번길 4-1||||||||핑크드림도서관|(평거동)|||200102
제자교회부설/예닮작은도서관||||작은도서관|055-761-7456|경상남도 진주시 하대로 138||||||||제자교회부설 예닮작은도서관|(하대동) 현대아파트 상가 B104|||200102
푸르미작은도서관||||작은도서관|055-752-4115|경상남도 진주시 초장로14번길 29||||||||푸르미작은도서관|(초전동,진주초전푸르지오2단지) 푸르지오2단지 관리사무소내|||200102
초전푸르지오1단지작은도서관||||작은도서관|055-763-0800|경상남도 진주시 초장로14번길 27||||||||초전푸르지오1단지작은도서관|(초전동,진주초전푸르지오1단지) 관리동 2층|||200102
집현현대/작은도서관||||작은도서관|000-0000-0000|경상남도 진주시 집현면 진산로 675||||||||집현현대 작은도서관|(현대아파트) 집현현대금빛마을 아파트 관리동2층|||200102
착한마음도서관||||작은도서관|055-748-4491|경상남도 진주시 진양호로119번길 12||||||||착한마음도서관|2층 착한마음도서관|||200102
동산새마을작은도서관||||작은도서관|055-743-8511|경상남도 진주시 비봉로30번길 9||||||||동산새마을작은도서관|(중안동) 8-1 동산교회|||200102
중앙성결문고||||작은도서관|055-742-8296||경남 진주시 중안동 202|||||||중앙성결문고||||200102
주약현대A/마을도서관/다락||||작은도서관|055-752-7887|경상남도 진주시 진주대로815번길 11||||||||주약현대A 마을도서관 다락|(주약동,주약현대아파트) 관리동 2층|||200102
새마을문고/정촌지회(정촌글샘)||||작은도서관|055-749-3087|경상남도 진주시 정촌면 정촌로 57||||||||새마을문고 정촌지회(정촌글샘)|정촌면사무소 2층|||200102
이현하이클래스/웰가/새마을문고||||작은도서관|055-742-6611|경상남도 진주시 진주대로 1317||||||||이현하이클래스 웰가 새마을문고|(이현동,이현하이클래스웰가아파트) 이현웰가아파트 복지동 지하1층|||200102
동일스위트/혜윰/작은도서관||||작은도서관|070-4136-8951|경상남도 진주시 공단로 30||||||||동일스위트 혜윰 작은도서관|(상평동,동일스위트아파트) 관리사무소 2층|||200102
상평동/새마을작은도서관||||작은도서관|055-749-2661|경상남도 진주시 솔밭로80번길 18||||||||상평동 새마을작은도서관|(상평동) 상평동주민센터 2층|||200102
상봉동새마을작은도서관||||작은도서관|055-749-2645|경상남도 진주시 비봉로85번길 12||||||||상봉동새마을작은도서관|(상봉동) 상봉동현장민원실 2층|||200102
상봉동봉원/새마을/작은도서관||||작은도서관|000-0000-0000|경상남도 진주시 진주성로147번길 10||||||||상봉동봉원 새마을 작은도서관|(상봉동,상봉2주공아파트) 아파트 내 컨테이너건물|||200102
진주YWCA다문화작은도서관/단비||||작은도서관|055-755-3463|경상남도 진주시 동진로263번길 14||||||||진주YWCA다문화작은도서관 단비|(상대동) 근로자가족복지회관 2층|||200102
상대1동/열린/작은도서관||||작은도서관|055-749-4168|경상남도 진주시 돗골로 168||||||||상대1동 열린 작은도서관|(상대1동주민센터) 상대1동주민센터|||200102
꿈이있는도서관||||작은도서관|055-763-8291|경상남도 진주시 대신로299번길 8-1||||||||꿈이있는도서관|(상대동) 꿈이있는교회 내|||200102
행복소리/작은도서관||||작은도서관|055-746-7462|경상남도 진주시 남강로477번길 11||||||||행복소리 작은도서관|(신안동) 2층|||200102
망경한보/도담/작은도서관||||작은도서관|000-0000-0000|경상남도 진주시 망경로 234-5||||||||망경한보 도담 작은도서관|(망경동,망경한보아파트) 망경한보아파트내|||200102
디딤돌문고||||작은도서관|070-8809-6758|경상남도 진주시 망경로 279||||||||디딤돌문고|(망경동) 망경로 279|||200102
꿈꾸는/도서관||||작은도서관|055-763-0083|경상남도 진주시 내동면 순환로 425-61||||||||꿈꾸는 도서관|(남강휴먼빌아파트) 남강휴먼빌 관리소 지하|||200102
금산/아이파크/새마을/작은도서관||||작은도서관|070-8291-1915|경상남도 진주시 중천로 82||||||||금산 아이파크 새마을 작은도서관|(금산아이파크아파트) 금산아이파크관리동 2층|||200102
위브글마루도서관||||작은도서관|055-756-2324|경남 진주시 금산면 중장로154번길 49||||||||위브글마루도서관|관리동 2층|||200102
금빛마을작은도서관||||작은도서관|055-762-5815|경남 진주시 금산면 금산로 123||||||||금빛마을작은도서관|흥한골든빌 관리동2층|||200102
가호동/새마을/작은도서관||||작은도서관|000-0000-0000|경상남도 진주시 가호로 26||||||||가호동 새마을 작은도서관|(가좌동,진주가좌주공아파트) 102동옆 조립식건물|||200102
가좌3주공/작은도서관||||작은도서관|070-8988-9218|경남 진주시 가좌동 진주대로568번길 14||||||||가좌3주공 작은도서관|304동 1층 (가좌3주공아파트)|||200102
책읽는푸른마을도서관||||작은도서관|055-757-8411|경상남도 진주시 내동로348번길 10||||||||책읽는푸른마을도서관|(가좌그린빌주공아파트) 가좌주공그린빌아파트 관리동 2층|||200102
초록에뜰/작은도서관||||작은도서관|070-8994-4456|경상남도 진주시 강변길 31||||||||초록에뜰 작은도서관|(가좌동,가호 에일린의 뜰 아파트) 지하1층|||200102
보천과채마을문고||||작은도서관|055-573-8080|경남 의령군 화정면 화정로8길 25-8||||||||보천과채마을문고||||200102
만산서원문고||||작은도서관|000-0000-0000||경남 의령군 의령읍 정암리 275-5|||||||만산서원문고||||200102
문곡새마을문고||||작은도서관|055-572-1144|경남 의령군 의령읍 의령읍16길 21||||||||문곡새마을문고||||200102
사랑방문고||||작은도서관|055-573-2648|경남 의령군 의령읍 벽화로 566||||||||사랑방문고||||200102
햇살문고||||작은도서관|055-572-1041|경남 의령군 의령읍 의병로 274-1||||||||햇살문고||||200102
의령덕암교회문고||||작은도서관|055-574-2466|경상남도 의령군 덕암로8길 14||||||||의령덕암교회문고|(덕암교회) 덕암로8길 14|||200102
꿈터문고||||작은도서관|000-0000-0000|경남 의령군 부림면 한지32길 20||||||||꿈터문고||||200102
책동이마을문고||||작은도서관|055-572-1515|경남 의령군 가례면 홍의로 185||||||||책동이마을문고||||200102
갑을동산문고||||작은도서관|055-574-1537|경남 의령군 가례면 가례로7길 8||||||||갑을동산문고||||200102
한일양지뜸작은도서관||||작은도서관|055-364-2260||경남 양산시 평산동 한일유앤아이아파트 관리동4층 |||||||한일양지뜸작은도서관||||200102
봉우별떨기작은도서관||||작은도서관|055-367-3046|경상남도 양산시 신명로 87||||||||봉우별떨기작은도서관|(봉우아파트) 568 봉우아파트단지내|||200102
삼성한마음작은도서관||||작은도서관|055-362-0323|경상남도 양산시 평산중앙5길 7||||||||삼성한마음작은도서관|(평산동) 삼성명가타운 1단지 관리동 2층|||200102
코아루작은도서관||||작은도서관|055-388-4105|경상남도 양산시 평산북로 54||||||||코아루작은도서관|(평산동,양산코아루아파트) 양산코아루아파트 주민공동시설|||200102
대동아파트작은도서관||||작은도서관|055-382-2009||경남 양산시 중부동 696-1|||||||대동아파트작은도서관|대동아파트관리실 지하|||200102
책사랑작은도서관||||작은도서관|055-363-6628|경상남도 양산시 양주로 153||||||||책사랑작은도서관|(중부동,양산신도시주공3단지아파트) 관리동 2층|||200102
웅상신원아침도시작은도서관||||작은도서관|055-362-4666||경남 양산시 주남동 55-1|||||||웅상신원아침도시작은도서관|웅상신원아침도시아파트 종합복지관 지하1층|||200102
다숲작은도서관||||작은도서관|055-365-2950|경상남도 양산시 소주로 182||||||||다숲작은도서관|(서창대동아파트) 960-10 대동아파트 관리동 3층|||200102
우리동네작은도서관||||작은도서관|055-375-2681|경상남도 양산시 삼계1길 6||||||||우리동네작은도서관|(삼영아파트) 삼영상가 1층|||200102
대석햇살작은도서관||||작은도서관|055-374-8331||경남 양산시 상북면 대석리 808|||||||대석햇살작은도서관|대석휴먼시아아파트 관리소 2층|||200102
옹달샘작은도서관||||작은도서관|055-375-4353|경남 양산시 상북면 감결길 17||||||||옹달샘작은도서관|대우마리나 관리동사무소 3층 (감결길 17)|||200102
고맙습니다물구나무도서관||||작은도서관|055-366-2121||경남 양산시 삼호동 서창동주민센터내 |||||||고맙습니다물구나무도서관||||200102
웅상푸르지오작은도서관||||작은도서관|000-0000-0000||경남 양산시 삼호동 861|||||||웅상푸르지오작은도서관|웅상신도시푸르지오아파트 복리동 1층|||200102
한내들작은도서관||||작은도서관|055-363-5515|경상남도 양산시 삼호로 96||||||||한내들작은도서관|(삼호동) 유승한내들아파트 관리동 2층|||200102
꿈터작은도서관||||작은도서관|000-0000-0000|경상남도 양산시 북정서길 22||||||||꿈터작은도서관|(새롬성원네오파트 상가) 주민공동시설 2층 (북정동,새롬성원네오파트)|||200102
황전새마을작은도서관||||작은도서관|055-385-3149|경상남도 양산시 물금읍 오봉로 15||||||||황전새마을작은도서관|(황전범어타운) 범어리 549-1번지|||200102
비바패밀리작은도서관||||작은도서관|055-362-1248|경남 양산시 물금읍 신주로 69||||||||비바패밀리작은도서관|신창비바패밀리관리동2층|||200102
에버빌작은도서관||||작은도서관|070-4155-3838||경남 양산시 물금읍 범어리 2712-1|||||||에버빌작은도서관|양산신도시현진에버빌 주민공동시설 내|||200102
우남작은도서관||||작은도서관|070-8166-6108||경남 양산시 물금읍 범어리 2676-6우남퍼스트빌 주민편익시설내 |||||||우남작은도서관||||200102
휴먼빌둥지작은도서관||||작은도서관|055-385-5310||경남 양산시 물금읍 범어리 2676-15|||||||휴먼빌둥지작은도서관|일신건영휴먼빌아파트 내|||200102
백년가약작은도서관||||작은도서관|000-0000-0000||경남 양산시 물금읍 범어리 2676-13|||||||백년가약작은도서관||||200102
반도유보라새마을작은도서관||||작은도서관|055-363-3803||경남 양산시 물금읍 범어리 2676-1|||||||반도유보라새마을작은도서관|반도유보라아파트 복리동2층|||200102
글마루작은도서관||||작은도서관|055-910-8022||경남 양산시 물금읍 범어리 2673-8|||||||글마루작은도서관|양산2차e-편한세상 관리동 2층|||200102
양산종합사회복지관행복한작은도서관||||작은도서관|055-365-9544|경상남도 양산시 물금읍 오봉10길 8||||||||양산종합사회복지관행복한작은도서관|501 양산시종합사회복지관|||200102
화성파크드림작은도서관||||작은도서관|055-362-4008||경남 양산시 명동 1080-7|||||||화성파크드림작은도서관|화성파크드림아파트 드림센터2층|||200102
글고은작은도서관||||작은도서관|070-7350-8582|경상남도 양산시 동면 석산6길 32||||||||글고은작은도서관|글고은작은도서관|||200102
동면극동작은도서관||||작은도서관|055-383-5789||경남 양산시 동면 석산리 300|||||||동면극동작은도서관|극동아파트관리실옆|||200102
양산타워작은도서관||||작은도서관|055-367-9027|경남 양산시 동면 강변로 264||||||||양산타워작은도서관||||200102
이편한/작은/도서관||||작은도서관|000-0000-0000||경남 양산시 남부동 이편한세상1차아파트 썬큰광장내 이편한작은도서관 |||||||이편한 작은 도서관||||200102
동원로얄듀크작은도서관||||작은도서관|000-0000-0000|경상남도 양산시 양주로 32||||||||동원로얄듀크작은도서관|(남부동,양산신도시동원로얄듀크) 608-4 동원로얄듀크아파트 관리동 지하|||200102
청어람작은도서관||||작은도서관|000-0000-0000|경상남도 양산시 양주로 94||||||||청어람작은도서관|(남부동,양산신도시아파트청어람) 관리동|||200102
쌍용하늘작은도서관||||작은도서관|000-0000-0000||경남 양산시 남부동 601-1|||||||쌍용하늘작은도서관|쌍용아파트 관리동 2층|||200102
디딤돌작은도서관||||작은도서관|055-388-5455|경상남도 양산시 양주로 39||||||||디딤돌작은도서관|(남부동,양산신도시 벽산블루밍아파트) 111동 디딤돌작은도서관|||200102
경남아너스빌작은도서관||||작은도서관|000-0000-0000||경남 양산시 남부동 608-1|||||||경남아너스빌작은도서관|상록경남아너스빌아파트 선큰광장 3 지하층|||200102
미라주글사랑작은도서관||||작은도서관|055-365-3544||경남 양산시 교동 605|||||||미라주글사랑작은도서관|일동미라주아파트 주민공동시설내 (지하1층)|||200102
황금수레/작은도서관||||작은도서관|055-974-0691|경남 산청군 차황면 친환경로 3599-14||||||||황금수레 작은도서관||||200102
행복미소작은도서관||||작은도서관|055-970-7449||경남 산청군 신안면 932-1|||||||행복미소작은도서관||||200102
단계슬기문고||||작은도서관|055-973-4012||경남 산청군 신등면 단계리 698-1|||||||단계슬기문고||||200102
선비마을/작은도서관||||작은도서관|055-974-0190|경상남도 산청군 시천면 남명로234번길 31||||||||선비마을 작은도서관|사리 900-34|||200102
책마루도서관||||작은도서관|070-8988-9599|경상남도 사천시 정동면 옥산로 328||||||||책마루도서관|(삼성아파트) 복지관 2층|||200102
송보작은도서관||||작은도서관|055-855-2210|경상남도 사천시 정동면 여옥길 36||||||||송보작은도서관|(송보파인빌) 관리동 3층|||200102
훼미리작은도서관||||작은도서관|070-7199-8949|경상남도 사천시 정동면 사천강1길 11||||||||훼미리작은도서관|(한보훼미리타운) (한보훼미리2차)|||200102
동강아뜨리에작은도서관||||작은도서관|055-853-3877|경상남도 사천시 용현면 죽천강길 56||||||||동강아뜨리에작은도서관|(동강아뜨리에아파트) 관리동 2층|||200102
현대/작은도서관||||작은도서관|070-8988-0023|경상남도 사천시 주공로 64||||||||현대 작은도서관|(용강동,용강현대아파트) 관리동 2층|||200102
용강주공/느티나무/작은도서관||||작은도서관|070-8988-9109|경상남도 사천시 주공로 70||||||||용강주공 느티나무 작은도서관|(용강동,용강주공아파트) 관리동 2층|||200102
삼한노인대학/작은도서관||||작은도서관|055-834-9553|경상남도 사천시 새동네1길 72||||||||삼한노인대학 작은도서관|(선구동,삼한교회복지관) 2층|||200102
꿈크루작은도서관||||작은도서관|055-854-9793|경상남도 사천시 사남면 조동길 49-43||||||||꿈크루작은도서관|(사천 엘크루) 관리동|||200102
진사주공작은도서관||||작은도서관|055-853-9981|경상남도 사천시 사남면 조동길 60||||||||진사주공작은도서관|(진사주공아파트) 106동|||200102
책놀이터어린이작은도서관||||작은도서관|055-853-5214|경상남도 사천시 사남면 조동길 61||||||||책놀이터어린이작은도서관|(대우푸르지오아파트) 관리동 2층|||200102
한주빌라트/늘푸른작은도서관||||작은도서관|055-855-4301|경상남도 사천시 사남면 진삼로 1279||||||||한주빌라트 늘푸른작은도서관|(사천한주빌라트) 관리동 2층|||200102
리가/작은도서관||||작은도서관|070-8988-7942|경상남도 사천시 사남면 월성1길 89||||||||리가 작은도서관|(엘아이지 사천리가) 관리동 3동|||200102
시민문화센터/작은도서관||||작은도서관|055-832-6092|경상남도 사천시 문선4길 23||||||||시민문화센터 작은도서관|(벌리동) 3층|||200102
평생학습센터/작은도서관||||작은도서관|055-831-2598|경상남도 사천시 사천읍 무산로 21||||||||평생학습센터 작은도서관|2층|||200102
큰꿈/작은도서관||||작은도서관|000-0000-0000|경상남도 사천시 서리길 36||||||||큰꿈 작은도서관|(서동) 상가1층 (대륭아파트 상가)|||200102
이안애작은도서관||||작은도서관|070-8820-0770|경상남도 사천시 사천읍 구암두문로 254-9||||||||이안애작은도서관|(원광이안애) 노인정 2층|||200102
생각을/키우는/작은/도서관||||작은도서관|055-854-7488|경상남도 사천시 곤양면 곤양로 144||||||||생각을 키우는 작은 도서관|2층|||200102
초동작은도서관||||작은도서관|055-391-5737|경남 밀양시 초동면 초동면 덕산1길 33||||||||초동작은도서관||||200102
늘푸른도서관||||작은도서관|055-350-1050|경남 밀양시 삼문동 중앙로 218||||||||늘푸른도서관|(삼문동),3층|||200102
산외면/문고||||작은도서관|055-359-6622|경남 밀양시 산외면 산외로 427||||||||산외면 문고||||200102
무안면/새마을/작은도서관||||작은도서관|055-352-2888|경남 밀양시 무안면 동부1길 5||||||||무안면 새마을 작은도서관||||200102
가곡동작은도서관||||작은도서관|055-356-5106|경상남도 밀양시 꽃가람길 13-1||||||||가곡동작은도서관|(가곡동)|||200102
희망키움/새마을문고||||작은도서관|000-0000-0000||경남 남해군 창선면 수산리 525|||||||희망키움 새마을문고||||200102
무림도서관||||작은도서관|000-0000-0000|경남 남해군 이동면 무림로 90번길 3||||||||무림도서관||||200102
은모래작은도서관||||작은도서관|000-0000-0000|경남 남해군 상주면 남해대로 705번길 ||||||||은모래작은도서관||||200102
미조등대지기도서관||||작은도서관|000-0000-0000|경남 남해군 미조면 미송로 60||||||||미조등대지기도서관||||200102
민들레어린이도서관||||작은도서관|000-0000-0000|경남 남해군 남해읍 망운로 19번길 37||||||||민들레어린이도서관||||200102
새마을문고현대아파트도서관||||작은도서관|000-0000-0000|경남 남해군 남해읍 화전로 154||||||||새마을문고현대아파트도서관|현대아파트|||200102
남면작은도서관||||작은도서관|000-0000-0000||경남 남해군 남면 당항리 1487|||||||남면작은도서관||||200102
생각이크는작은도서관||||작은도서관|070-7774-4406|경상남도 김해시 김해대로361번길 31||||||||생각이크는작은도서관|(진영자이아파트) 관리동 지하1층|||200102
글혜윰작은도서관||||작은도서관|055-342-0674|경상남도 김해시 김해대로361번길 34||||||||글혜윰작은도서관|(김해진영코아루아파트) 관리동 2층|||200102
중흥샘이깊은작은도서관||||작은도서관|055-346-7181|경상남도 김해시 장등로19번길 18||||||||중흥샘이깊은작은도서관|(중흥에스클래스2단지아파트) 관리동2층|||200102
진영소망작은도서관||||작은도서관|055-345-0179|경상남도 김해시 진산대로26번길 3-8||||||||진영소망작은도서관|진영리 1589-4|||200102
시호미래작은도서관||||작은도서관|055-346-7274|경상남도 김해시 한림로 641-22||||||||시호미래작은도서관|시호복지회관 2층|||200102
주촌디딤돌작은도서관||||작은도서관|055-329-0079|경상남도 김해시 서부로1637번길 15||||||||주촌디딤돌작은도서관|주촌복지관 2층|||200102
U.보라작은도서관||||작은도서관|055-324-3335|경상남도 김해시 전하로176번길 71||||||||U.보라작은도서관|(반도보라아파트) 관리동 2층|||200102
율하e편한작은도서관||||작은도서관|055-905-1154|경상남도 김해시 율하2로 198||||||||율하e편한작은도서관|(율현마을율하이편한세상) 휘트니스센터 내|||200102
떡갈나무숲작은도서관||||작은도서관|055-329-8005|경상남도 김해시 율하2로 164||||||||떡갈나무숲작은도서관|(율현마을주공13단지아파트) 주민공동시설 지하1층|||200102
책고래작은도서관||||작은도서관|055-314-5879|경상남도 김해시 장유로334번길 76||||||||책고래작은도서관|(장유e-편한세상아파트) 관리동 3층|||200102
젤미작은도서관||||작은도서관|055-313-4149|경상남도 김해시 능동로 32||||||||젤미작은도서관|(부영그린타운아파트4단지) 복리동 지하1층|||200102
우리작은도서관||||작은도서관|055-312-3342|경상남도 김해시 삼문로 88||||||||우리작은도서관|(갑오마을11단지부영그린타운아파트) 복리동 2층|||200102
월산주공작은도서관||||작은도서관|055-311-0261|경상남도 김해시 월산로 101||||||||월산주공작은도서관|(월산마을주공11단지아파트상가) 관리동 2층|||200102
석봉마을작은도서관||||작은도서관|070-8165-0213|경상남도 김해시 금관대로599번길 11||||||||석봉마을작은도서관|(대동아파트) 복리동2층|||200102
팔판작은도서관||||작은도서관|055-312-9822|경상남도 김해시 덕정로 68||||||||팔판작은도서관|(팔판마을부영이그린타운3차아파트) 관리동 지하1층|||200102
장유대우작은도서관||||작은도서관|055-312-4489|경상남도 김해시 팔판로 71||||||||장유대우작은도서관|(관동동,팔판마을5단지푸르지오아파트) 복리동 2층|||200102
리첼작은도서관||||작은도서관|055-321-7764|경상남도 김해시 덕정로 187||||||||리첼작은도서관|(세영리첼) 관리동 지하1층|||200102
꿈꾸는숲속작은도서관||||작은도서관|055-312-9685|경상남도 김해시 율하2로153번길 15||||||||꿈꾸는숲속작은도서관|김해시 율하2로153번길 15|||200102
미래티움작은도서관||||작은도서관|055-312-1511|경상남도 김해시 율하2로 87||||||||미래티움작은도서관|(모아미래도 아파트) 관리동 2층|||200102
두란노작은도서관||||작은도서관|055-723-2010|경상남도 김해시 능동로 67||||||||두란노작은도서관|(삼문동) 비전관 207호|||200102
한신책사랑작은도서관||||작은도서관|055-337-5151|경상남도 김해시 분성로48번길 16||||||||한신책사랑작은도서관|(한덕한신타워아파트) 관리동 2층|||200102
일동한신꿈나무작은도서관||||작은도서관|055-322-4141|경상남도 김해시 분성로 14||||||||일동한신꿈나무작은도서관|(일동한신아파트) 관리동 2층|||200102
