##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@홈플러스익스프레스
홈플러스익스프레스|안산월피점|126.8482|37.3323|홈플러스익스프레스|031-411-8545|경기도 안산시 상록구 월피로 31|||10:00~23:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산월피점|지하1층|||92105
홈플러스익스프레스|안산중앙점|126.837112|37.324869|홈플러스익스프레스|031-487-8495|경기도 안산시 단원구 예술대학로 89|||10:00~24:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산중앙점||||92105
홈플러스익스프레스|안산초지점|126.8150|37.3112|홈플러스익스프레스|031-414-8545|경기도 안산시 단원구 초지로 118|||10:00~24:00 (단, 매월 10일,4번째 일요일 휴점)|||||홈플러스익스프레스 안산초지점||||92105
홈플러스익스프레스|안성공도점|127.1770|37.0027|홈플러스익스프레스|031-653-8545|경기도 안성시 공도읍 공도로 132|||10:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안성공도점||||92105
홈플러스익스프레스|안양석수점|126.8990|37.4077|홈플러스익스프레스|031-473-8546|경기도 안양시 만안구 충훈로 88|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양석수점||||92105
홈플러스익스프레스|안양인덕원점|126.97826385498047|37.393686735360255|홈플러스익스프레스|031-421-8546|경기도 안양시 동안구 흥안대로456번길 46|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양인덕원점||||92105
홈플러스익스프레스|안양점|126.9291047|37.3824649|홈플러스익스프레스|031-465-8543|경기도 안양시 만안구 냉천로 7|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양점||||92105
홈플러스익스프레스|안양평촌2점|126.9618|37.3856|홈플러스익스프레스|031-386-8545|경기도 안양시 동안구 귀인로 204|||09:00~23:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양평촌2점||||92105
홈플러스익스프레스|안양평촌3점|126.96225|37.3929453|홈플러스익스프레스|031-381-8545|경기도 안양시 동안구 관평로170번길 33|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양평촌3점||||92105
홈플러스익스프레스|안양평촌점|126.9620|37.3854|홈플러스익스프레스|031-423-8544|경기도 안양시 동안구 귀인로 289|||09:00~23:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양평촌점||||92105
홈플러스익스프레스|안양호계2점|126.9591605|37.3839346|홈플러스익스프레스|031-383-8545|경기도 안양시 동안구 평촌대로 133-1|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양호계2점||||92105
홈플러스익스프레스|안양호계점|126.9620|37.3620|홈플러스익스프레스|031-451-8545|경기도 안양시 동안구 경수대로 428|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 안양호계점||||92105
홈플러스익스프레스|암사점|127.1350|37.5522|홈플러스익스프레스|02-441-8545|서울특별시 강동구 고덕로 24길 50|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 암사점||||92105
홈플러스익스프레스|압구정점|127.0370|37.5279|홈플러스익스프레스|02-3445-8545|서울특별시 강남구 압구정로46길 5-2|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 압구정점||||92105
홈플러스익스프레스|양산삼호점|129.1720|35.4072|홈플러스익스프레스|055-388-8545|경상남도 양산시 삼호로 74|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 양산삼호점||||92105
홈플러스익스프레스|양재점|127.046657|37.472129|홈플러스익스프레스|02-2058-0612|서울특별시 서초구 동산로16길 8|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 양재점||||92105
홈플러스익스프레스|양주삼숭점|127.1051|37.7968|홈플러스익스프레스|031-847-8545||||08:00~24:00|||||홈플러스익스프레스 양주삼숭점||||92105
홈플러스익스프레스|역촌점|126.9205992|37.6082251|홈플러스익스프레스|02-383-8545|서울특별시 은평구 서오릉로 95|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 역촌점||||92105
홈플러스익스프레스|연남점|126.9210|37.5635|홈플러스익스프레스|02-337-8541|서울특별시 마포구 연남로 52|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 연남점||||92105
홈플러스익스프레스|연희점|126.6770|37.5490|홈플러스익스프레스|032-568-8565|인천광역시 서구 서곶로 351|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 연희점||||92105
홈플러스익스프레스|영천망정점|128.955159|35.986371|홈플러스익스프레스|000-000-0000||||08:00~23:00|||||홈플러스익스프레스 영천망정점||||92105
홈플러스익스프레스|오산세교점|127.0460|37.1790|홈플러스익스프레스|031-376-8545|경기도 오산시 수청로 193|||10:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 오산세교점||||92105
홈플러스익스프레스|오정점|126.7860|37.5292|홈플러스익스프레스|032-671-8517|경기도 부천시 오정구 오정로 246|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 오정점||||92105
홈플러스익스프레스|옥수점|127.010792|37.541153|홈플러스익스프레스|02-2294-8574|서울특별시 성동구 독서당로 171|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 옥수점||||92105
홈플러스익스프레스|왕십리점|127.0320|37.5628|홈플러스익스프레스|02-2299-8545|서울특별시 성동구 왕십리로 333|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 왕십리점||||92105
홈플러스익스프레스|용강점|126.9410|37.5409|홈플러스익스프레스|02-701-8544|서울특별시 마포구 토정로32길 4|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용강점||||92105
홈플러스익스프레스|용문점|127.3930|36.3376|홈플러스익스프레스|042-528-8546||대전시 서구 용문동 257-2||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용문점||||92105
홈플러스익스프레스|용산2점|128.5190|35.8539|홈플러스익스프레스|053-586-8540|대구광역시 달서구 성지로 27|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용산2점||||92105
홈플러스익스프레스|용인구성점|127.1510|37.2960|홈플러스익스프레스|031-282-8547|경기도 용인시 기흥구 구성3로 28번길 24번 |||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인구성점||||92105
홈플러스익스프레스|용인보정2점|127.1110|37.3139|홈플러스익스프레스|031-263-8544|경기도 용인시 기흥구 보정로 32|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인보정2점||||92105
홈플러스익스프레스|용인서천점|127.0738117|37.2397806|홈플러스익스프레스|031-205-8545|경기도 용인시 기흥구 서천로127번길 3-3|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인서천점||||92105
홈플러스익스프레스|용인신봉점|127.0790|37.3237|홈플러스익스프레스|031-265-8546|경기도 용인시 수지구 신봉2로14번길 16|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인신봉점||||92105
홈플러스익스프레스|용인죽전점|127.1260|37.3316|홈플러스익스프레스|031-262-8546|경기도 용인시 수지구 현암로 154|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인죽전점||||92105
홈플러스익스프레스|용인중동점|127.144174|37.281171|홈플러스익스프레스|031-281-8560|경기도 용인시 기흥구 동백죽전대로527번길 98-2|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인중동점||||92105
홈플러스익스프레스|용인풍덕천점|127.0950|37.3227|홈플러스익스프레스|031-272-8546|경기도 용인시 수지구 풍덕천로 122|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 용인풍덕천점||||92105
홈플러스익스프레스|울산매곡점|129.3608007|35.6429139|홈플러스익스프레스|052-286-8545|울산시 북구 매산로 330-2|||10:00~24:00 (단, 매월 2번째 수요일, 4번째 일요일 휴점)|||||홈플러스익스프레스 울산매곡점||||92105
홈플러스익스프레스|울산방어점|129.4131911|35.4840895|홈플러스익스프레스|052-232-8545|울산광역시 동구 문현로 47|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 울산방어점||||92105
홈플러스익스프레스|원주무실점|127.9270|37.3367|홈플러스익스프레스|033-735-8539|강원도 원주시 시청로 80|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 원주무실점||||92105
홈플러스익스프레스|월성점|128.5310|35.8274|홈플러스익스프레스|053-642-8545|대구광역시 달서구 학산로 17|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 월성점||||92105
홈플러스익스프레스|월평점|127.3780|36.3621|홈플러스익스프레스|042-482-8543|대전광역시 서구 월평북로 90|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 월평점||||92105
홈플러스익스프레스|유천점|127.3940|36.3211|홈플러스익스프레스|042-528-8543|대전광역시 중구 평촌로 58|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 유천점|101|||92105
홈플러스익스프레스|응암점|126.9180|37.5942|홈플러스익스프레스|02-386-8545|서울특별시 은평구 응암로 247|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 응암점||||92105
홈플러스익스프레스|의왕포일점|126.9906234741211|37.39716439046104|홈플러스익스프레스|031-426-9753||경기도 의왕시 포일동 664||08:00~24:00 (단, 2,4주 수요일(자율휴무))|||||홈플러스익스프레스 의왕포일점||||92105
홈플러스익스프레스|의정부민락점|127.1121269|37.7554776|홈플러스익스프레스|031-852-8635|경기도 의정부시 용민로 395|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 의정부민락점||||92105
홈플러스익스프레스|의정부호원점|127.0440|37.7234|홈플러스익스프레스|031-873-8545|경기도 의정부시 신흥로 81|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 의정부호원점||||92105
홈플러스익스프레스|인창점|127.1420|37.6075|홈플러스익스프레스|031-565-8545|경기도 구리시 건원대로76번길 42|||10:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 인창점||||92105
홈플러스익스프레스|인천경서2점|126.6260968|37.539602|홈플러스익스프레스|032-563-8546|인천광역시 서구 청라루비로144번길 6|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천경서2점||||92105
홈플러스익스프레스|인천경서점|126.6522696|37.5588628|홈플러스익스프레스|032-565-8491|인천광역시 서구 도요지로 24|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천경서점||||92105
홈플러스익스프레스|인천고잔점|126.725129|37.39803|홈플러스익스프레스|032-428-8545|인천 남동구 앵고개로847번길 50|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천고잔점||||92105
홈플러스익스프레스|인천귤현점|126.7474921|37.5675026|홈플러스익스프레스|032-552-8897|인천광역시 계양구 귤현길 3|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천귤현점||||92105
홈플러스익스프레스|인천남촌점|126.7162519|37.4300761|홈플러스익스프레스|032-465-8545|인천광역시 남동구 호구포로535번길 34|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천남촌점||||92105
홈플러스익스프레스|인천논곡점|126.7115315|37.409382|홈플러스익스프레스|032-427-8546|인천광역시 남동구 함박뫼로 441|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천논곡점||||92105
홈플러스익스프레스|인천논현2점|126.7311632|37.4069669|홈플러스익스프레스|032-434-8545|인천광역시 남동구 논현로 235|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천논현2점||||92105
홈플러스익스프레스|인천논현점|126.7110581|37.4020721|홈플러스익스프레스|032-433-8545|인천광역시 남동구 논현로 42|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천논현점||||92105
홈플러스익스프레스|인천당하점|126.6750|37.5924|홈플러스익스프레스|032-563-8545|인천광역시 서구 청마로 167번길 14|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천당하점||||92105
홈플러스익스프레스|인천마전점|126.6674459|37.5978640|홈플러스익스프레스|032-566-8544|인천광역시 서구 완정로 70|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천마전점||||92105
홈플러스익스프레스|인천부개역점|126.7390|37.4889|홈플러스익스프레스|032-521-8545|인천광역시 부평구 부일로 87|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천부개역점||||92105
홈플러스익스프레스|인천송도점|126.6377023|37.3966983|홈플러스익스프레스|032-834-8543|인천광역시 연수구 센트럴로 232|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천송도점||||92105
홈플러스익스프레스|인천송현점|126.6353|37.4822|홈플러스익스프레스|032-773-8545|인천광역시 동구 화수로 38|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천송현점||||92105
홈플러스익스프레스|인천연수점|126.68472290039062|37.41652720483919|홈플러스익스프레스|032-814-8545|인천광역시 연수구 새말로 146|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천연수점||||92105
홈플러스익스프레스|인천오류점|126.647174|37.589078|홈플러스익스프레스|032-562-8546|인천광역시 서구 검단로379번길 3|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천오류점||||92105
홈플러스익스프레스|인천주안2점|126.6871756|37.4479026|홈플러스익스프레스|032-437-8545|인천광역시 남구 인하로352번길 4|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천주안2점||||92105
홈플러스익스프레스|인천주안점|126.6970|37.4614|홈플러스익스프레스|032-441-8545|인천광역시 남구 석산로 42|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천주안점||||92105
홈플러스익스프레스|인천중앙점|||홈플러스익스프레스|032-569-6536|인천광역시 서구 솔빛로 93|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천중앙점||||92105
홈플러스익스프레스|인천청라점|126.6781940|37.5489758|홈플러스익스프레스|032-562-8544|인천광역시 서구 중봉대로 586번길 22|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천청라점||||92105
홈플러스익스프레스|인천학익점|126.6751728|37.4388553|홈플러스익스프레스|032-873-8545|인천광역시 남구 매소홀로488번길 6-32|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천학익점||||92105
홈플러스익스프레스|인천한화2점|126.734161|37.398363|홈플러스익스프레스|032-424-7545|인천광역시 남동구 소래역남로 22|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천한화2점||||92105
홈플러스익스프레스|인천한화점|126.7273|37.3913|홈플러스익스프레스|032-431-8545|인천시 남동구 에코중앙로 156번길 5-9|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 인천한화점||||92105
홈플러스익스프레스|잠실점|127.0920|37.5076|홈플러스익스프레스|02-418-8545|서울특별시 송파구 석천호수로 133|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 잠실점||||92105
홈플러스익스프레스|장기점|126.6690|37.6442|홈플러스익스프레스|031-984-8545|경기도 김포시 김포한강1로51번길 40|||09:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 장기점||||92105
홈플러스익스프레스|장지점|127.127569|37.477298|홈플러스익스프레스|02-449-6902|서울특별시 송파구 충민로2길 28|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 장지점||||92105
홈플러스익스프레스|전주서신점|127.1161654|35.8342053|홈플러스익스프레스|063-251-8543|전라북도 전주시 완산구 온고을로 62|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 전주서신점||||92105
홈플러스익스프레스|좌동2점|129.1790|35.1680|홈플러스익스프레스|051-701-8545|부산광역시 해운대구 세실로 33|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 좌동2점||||92105
홈플러스익스프레스|좌동점|129.1680|35.1732|홈플러스익스프레스|051-747-8364|부산광역시 해운대구 좌동순환로 78|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 좌동점||||92105
홈플러스익스프레스|좌천점|129.0490|35.1308|홈플러스익스프레스|051-647-8564|부산광역시 동구 고관로 143|||09:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 좌천점||||92105
홈플러스익스프레스|중계점|127.0750|37.6504|홈플러스익스프레스|02-930-8545|서울특별시 노원구 중계로 225|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 중계점|B-101|||92105
홈플러스익스프레스|중곡2점|127.0888|37.5545|홈플러스익스프레스|02-3437-8546|서울특별시 광진구 용마산로 10|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 중곡2점||||92105
홈플러스익스프레스|중곡점|127.0800|37.5573|홈플러스익스프레스|02-447-8545|서울특별시 광진구 능동로 314|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 중곡점||||92105
홈플러스익스프레스|중동점|126.7780|37.4989|홈플러스익스프레스|032-666-8542|경기도 부천시 원미구 시흥로 170|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 중동점||||92105
홈플러스익스프레스|진영점|128.7310|35.3083|홈플러스익스프레스|055-343-8546|경상남도 김해시 진영읍 장등로19번길 39|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 진영점||||92105
홈플러스익스프레스|창원남양점|128.7010|35.2104|홈플러스익스프레스|055-289-8546|경상남도 창원시 성산구 가음로 45|||10:00~23:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 창원남양점||||92105
홈플러스익스프레스|천곡점|129.3350|35.6311|홈플러스익스프레스|052-292-8545|울산광역시 북구 천곡남로 34|||10:00~24:00 (단, 매월 2번째 수요일, 4번째 일요일 휴점)|||||홈플러스익스프레스 천곡점||||92105
홈플러스익스프레스|천안두정점|127.1458161|36.83360736|홈플러스익스프레스|041-523-8545|충청남도 천안시 서북구 두정로 261|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 천안두정점||||92105
홈플러스익스프레스|천안불당점|127.1097|36.8068|홈플러스익스프레스|041-554-8545|충청남도 천안시 서북구 불당4로 39-38|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 천안불당점||||92105
홈플러스익스프레스|천안성정점|127.137076|36.823183|홈플러스익스프레스|041-592-7810|충청남도 천안시 서북구 쌍용대로 290|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 천안성정점|(성정동)|||92105
홈플러스익스프레스|천안신방점|127.1290|36.7876|홈플러스익스프레스|041-571-8545|충청남도 천안시 동남구 서부대로 219|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 천안신방점||||92105
홈플러스익스프레스|천안쌍용점|127.1190|36.8020|홈플러스익스프레스|041-573-8545|충청남도 천안시 서북구 월봉로 128|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 천안쌍용점||||92105
홈플러스익스프레스|청원오송점|127.3292|36.6308|홈플러스익스프레스|043-231-8545|충청북도 청원군 오송읍 오송생명5로 184-6|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 청원오송점||||92105
홈플러스익스프레스|청주개신점|127.4470|36.6211|홈플러스익스프레스|043-231-8570|충청북도 청주시 흥덕구 경신로 45|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 청주개신점||||92105
홈플러스익스프레스|청주금천점|127.5060|36.6307|홈플러스익스프레스|043-292-8545|충청북도 청주시 상당구 산성로92번길 41|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 청주금천점||||92105
홈플러스익스프레스|청주성화2점|127.4519722|36.6120685|홈플러스익스프레스|043-238-8401|충청북도 청주시 흥덕구 구룡산로52번길 14|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 청주성화2점||||92105
홈플러스익스프레스|청주용암점|127.5037|36.6105|홈플러스익스프레스|043-291-8451|충청북도 청주시 상당구 월평로 174|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 청주용암점||||92105
홈플러스익스프레스|탄현2점|126.7640|37.6899|홈플러스익스프레스|031-917-8544|경기도 고양시 일산서구 산현로17번길 9|||10:00~24:00 (단, 매월 2,4번째 수요일 휴점)|||||홈플러스익스프레스 탄현2점||||92105
홈플러스익스프레스|탄현점|126.7660|37.6978|홈플러스익스프레스|031-916-8545|경기도 고양시 일산서구 일현로 123|||10:00~24:00 (단, 매월 2,4번째 수요일 휴점, 일부 임대매장 정상영업)|||||홈플러스익스프레스 탄현점||||92105
홈플러스익스프레스|태릉점|127.0780|37.5991|홈플러스익스프레스|02-491-8545|서울특별시 중랑구 동일로 129길 35|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 태릉점||||92105
홈플러스익스프레스|태안점|127.0430|37.2079|홈플러스익스프레스|031-223-8593|경기도 화성시 병점2로 65|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 태안점||||92105
홈플러스익스프레스|토곡점|129.1020|35.1879|홈플러스익스프레스|051-751-8565|부산광역시 연제구 과정로 226|||08:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 토곡점||||92105
홈플러스익스프레스|평택서정점|127.061837|37.067169|홈플러스익스프레스|031-668-8214|경기도 평택시 관광특구로 25|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 평택서정점||||92105
홈플러스익스프레스|평택청북점|126.91379|37.0247|홈플러스익스프레스|031-684-8544|경기도 평택시 청북면 안청로 332|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 평택청북점||||92105
홈플러스익스프레스|푸른마을점|127.1260|37.3668|홈플러스익스프레스|031-726-8545|경기도 성남시 분당구 불정로 255|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 푸른마을점||||92105
홈플러스익스프레스|풍납점|127.1180|37.5337|홈플러스익스프레스|02-474-8541|서울특별시 송파구 올림픽로51길 30|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 풍납점||||92105
홈플러스익스프레스|풍동점|126.7980|37.6674|홈플러스익스프레스|031-932-8545|경기도 고양시 일산동구 숲속마을로 40|||10:00~24:00 (단, 매 월 두 번째, 네 번째 수요일 휴점)|||||홈플러스익스프레스 풍동점|유진프라자|||92105
홈플러스익스프레스|학동역점|127.0302|37.5135|홈플러스익스프레스|02-516-8546|서울특별시 강남구 학동로 176|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 학동역점||||92105
홈플러스익스프레스|한남점|127.0103753|37.53393471|홈플러스익스프레스|02-792-8542|서울특별시 용산구 유엔빌리지길 11|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 한남점|201|||92105
홈플러스익스프레스|행신점|126.8350|37.6169|홈플러스익스프레스|031-938-7829|경기도 고양시 덕양구 용현로 49-21|||10:00~24:00 (단, 매 월 두 번째, 네 번째 수요일 휴점)|||||홈플러스익스프레스 행신점||||92105
홈플러스익스프레스|화곡2점|126.8493043|37.5474552|홈플러스익스프레스|02-2698-8545|서울특별시 강서구 까치산로 106|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 화곡2점||||92105
홈플러스익스프레스|화곡점|126.8390|37.5414|홈플러스익스프레스|02-2065-8543|서울특별시 강서구 화곡로 153|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 화곡점||||92105
홈플러스익스프레스|화서점|126.9970|37.2810|홈플러스익스프레스|031-255-8543|경기 수원시 팔달구 화양로 35번길 6|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 화서점||||92105
홈플러스익스프레스|화성능동점|127.0531|37.1987|홈플러스익스프레스|031-8003-8770|경기도 화성시 남여울3길 4|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 화성능동점||||92105
홈플러스익스프레스|화성반월점|127.0514345|37.22221267|홈플러스익스프레스|031-898-6850|경기도 화성시 동탄지성로 322|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 화성반월점||||92105
홈플러스익스프레스|화성진안점|127.04349517822265|37.215565668431424|홈플러스익스프레스|031-238-8545|경기도 화성시 효행로 1075-7|||10:00~24:00 (단, 매월 2,4번째 일요일 휴점)|||||홈플러스익스프레스 화성진안점||||92105
홈플러스익스프레스|후곡점|126.7690|37.6774|홈플러스익스프레스|031-913-8545|경기도 고양시 일산서구 일산로 530|||10:00~24:00 (단, 매 월 두 번째, 네 번째 수요일 휴점)|||||홈플러스익스프레스 후곡점|104|||92105
