##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대해상하이카
하이카프라자|대전/대성점|127.461352701195|36.2948161571670|현대해상하이카|042-282-9854|대전 동구 대전로 298|대전 동구 대성동 215-5|||||||하이카프라자 대전/대성점||||160503
하이카프라자|충북/청원/오창점|127.431359228782|36.7161122971128|현대해상하이카|043-218-5677|충북 청주시 청원구 오창읍 중심상업2로 67|충북 청주시 청원구 오창읍 양청리 800-5|||||||하이카프라자 충북/청원/오창점||||160503
하이카프라자|익산/모현점|126.948021899056|35.9548293463964|현대해상하이카|063-853-4949|전북 익산시 동서로10길 12-6|전북 익산시 모현동 30-1|||||||하이카프라자 익산/모현점||||160503
하이카프라자|경기/여주/홍문점|127.638245754910|37.2829561536943|현대해상하이카|031-885-6737||경기 여주시 홍문동 380|||||||하이카프라자 경기/여주/홍문점||||160503
하이카프라자|중구/광희점|127.003975316111|37.5643774624168|현대해상하이카|02-2238-8958|서울 중구 퇴계로53길 16|서울 중구 쌍림동 25-15|||||||하이카프라자 중구/광희점||||160503
하이카프라자|수원/호매실점|126.951725390458|37.2728698587844|현대해상하이카|031-293-8766||경기 수원시 권선구 금곡동 1119-2|||||||하이카프라자 수원/호매실점||||160503
하이카프라자|울산/서울산점|129.118784921220|35.5558655851691|현대해상하이카|010-7462-4993|울산 울주군 삼남면 중평로 7|울산 울주군 삼남면 교동리 1616-16|||||||하이카프라자 울산/서울산점||||160503
하이카프라자|수원/우만점|127.026700066576|37.2878013184906|현대해상하이카|031-247-8549|경기 수원시 팔달구 경수대로 702|경기 수원시 팔달구 우만동 473-3|||||||하이카프라자 수원/우만점||||160503
하이카프라자|전주/효자점(주몽카센타)|127.1033783267|35.8345781971|현대해상하이카|063-223-0249|전북 전주시 완산구 서곡4길 22|전북 전주시 완산구 효자동3가 1441-5|||||||하이카프라자 전주/효자점(주몽카센타)||||160503
하이카프라자|경북/청도/화양점|128.715281161561|35.6508905530441|현대해상하이카|054-373-8401|경북 청도군 화양읍 청려로 1798|경북 청도군 화양읍 동천리 136-5|||||||하이카프라자 경북/청도/화양점||||160503
하이카프라자|안성/죽산점|127.404230810632|37.0732449389687|현대해상하이카|031-671-3444|경기 안성시 죽산면 죽주로 73|경기 안성시 죽산면 두현리 301-1|||||||하이카프라자 안성/죽산점||||160503
하이카프라자|시흥/정왕점|126.728387554491|37.3630562823264|현대해상하이카|031-497-3345|경기 시흥시 함송로14번길 13-2|경기 시흥시 정왕동 1885-1|||||||하이카프라자 시흥/정왕점||||160503
하이카프라자|대전/신탄진점|127.424172399066|36.4398899197163|현대해상하이카|042-936-4972|대전 대덕구 덕암로 220|대전 대덕구 덕암동 53-11|||||||하이카프라자 대전/신탄진점||||160503
하이카프라자|서귀포/성산점|126.876476600693|33.4388130070793|현대해상하이카|064-782-0404|제주 서귀포시 성산읍 서성일로 904|제주 서귀포시 성산읍 수산리 1677-2|||||||하이카프라자 서귀포/성산점||||160503
하이카프라자|대구/복현점|128.623464224543|35.8922792313|현대해상하이카|053-951-9557|대구 북구 동북로 305|대구 북구 복현동 364-8|||||||하이카프라자 대구/복현점||||160503
하이카프라자|이천/사음점|127.407729242944|37.3013025652535|현대해상하이카|031-638-9008|경기 이천시 경충대로 3068|경기 이천시 사음동 648-5|||||||하이카프라자 이천/사음점||||160503
하이카프라자|충북/음성/대소점|127.473756323762|36.9755302561680|현대해상하이카|043-883-3232|충북 음성군 대소면 대금로 291|충북 음성군 대소면 오류리 288-1|||||||하이카프라자 충북/음성/대소점||||160503
하이카프라자|경남/사천점|128.097523826096|35.0898373046549|현대해상하이카|055-855-8559|경남 사천시 사천읍 구암두문로 108|경남 사천시 사천읍 구암리 1342-2|||||||하이카프라자 경남/사천점||||160503
하이카프라자|충주/봉방점|127.915618161170|36.9804318854135|현대해상하이카|043-854-4409|충북 충주시 봉계13길 6|충북 충주시 봉방동 76-2|||||||하이카프라자 충주/봉방점||||160503
하이카프라자|아산/탕정점|127.065185501335|36.7991165472455|현대해상하이카|041-548-4487|충남 아산시 탕정면 탕정면로 73|충남 아산시 탕정면 갈산리 568-2|||||||하이카프라자 아산/탕정점||||160503
하이카프라자|정읍/태인점|126.930068625606|35.6617493205073|현대해상하이카|063-534-4008|전북 정읍시 태인면 석지로 1337|전북 정읍시 태인면 오봉리 145-2|||||||하이카프라자 정읍/태인점||||160503
하이카프라자|용인/동백점(하이카동백점)|127.152791381721|37.2840835991246|현대해상하이카|031-275-9888|경기 용인시 기흥구 평촌1로8번길 11-22|경기 용인시 기흥구 동백동 607-4|||||||하이카프라자 용인/동백점(하이카동백점)||||160503
하이카프라자|대구/본동점|128.536622354702|35.8347941576734|현대해상하이카|053-524-1321|대구 달서구 와룡로 25|대구 달서구 본동 1006-2|||||||하이카프라자 대구/본동점||||160503
하이카프라자|원주/문막점|127.814771963226|37.3062266325153|현대해상하이카|033-734-9881|강원 원주시 문막읍 문막시장1길 52-26|강원 원주시 문막읍 문막리 242-10|||||||하이카프라자 원주/문막점||||160503
하이카프라자|부산/감전점|128.985810485193|35.1494647383987|현대해상하이카|051-316-1105|부산 사상구 대동로 248|부산 사상구 학장동 258-24|||||||하이카프라자 부산/감전점||||160503
하이카프라자|상주/남성점|128.159370009131|36.4007199478191|현대해상하이카|054-534-4654|경북 상주시 왕산로 57|경북 상주시 남성동 180|||||||하이카프라자 상주/남성점||||160503
하이카프라자|고양/행신점|126.833107530667|37.6145421666044|현대해상하이카|031-966-0272|경기 고양시 덕양구 무원로6번길 45|경기 고양시 덕양구 행신동 713-2|||||||하이카프라자 고양/행신점||||160503
하이카프라자|전주/우아점|127.156697053453|35.8495365394270|현대해상하이카|063-241-0594|전북 전주시 덕진구 우아로 16|전북 전주시 덕진구 우아동3가 744-74|||||||하이카프라자 전주/우아점||||160503
하이카프라자|대구/신천점|128.627170361030|35.8683427173438|현대해상하이카|053-751-8274|대구 동구 동부로22길 93|대구 동구 신천4동 300-1|||||||하이카프라자 대구/신천점||||160503
하이카프라자|시흥/월곶점|126.744700400162|37.3888452644538|현대해상하이카|031-404-7667|경기 시흥시 월곶중앙로14번길 22|경기 시흥시 월곶동 993-3|||||||하이카프라자 시흥/월곶점||||160503
하이카프라자|동대문/용두점|127.030849341884|37.5747805226127|현대해상하이카|02-929-0505|서울 동대문구 무학로 118|서울 동대문구 용두동 118-95|||||||하이카프라자 동대문/용두점||||160503
하이카프라자|광주/금호점|126.857915975101|35.1397911192832|현대해상하이카|062-374-1001|광주 서구 금부로 81-1|광주 서구 금호동 723-10|||||||하이카프라자 광주/금호점||||160503
하이카프라자|강릉/내곡점|128.892653411480|37.7478176794758|현대해상하이카|033-643-4579|강원 강릉시 강변로 216|강원 강릉시 내곡동 12-4|||||||하이카프라자 강릉/내곡점||||160503
하이카프라자|경기/광주/오포점|127.245855793502|37.3583859272368|현대해상하이카|031-767-1911|경기 광주시 오포읍 회안대로 35|경기 광주시 오포읍 매산리 743-7|||||||하이카프라자 경기/광주/오포점||||160503
하이카프라자|파주/탄현점|126.729528927203|37.8240585085691|현대해상하이카|031-8071-0826|경기 파주시 탄현면 방촌로 981|경기 파주시 탄현면 문지리 33-7|||||||하이카프라자 파주/탄현점||||160503
하이카프라자|인천/옥련점|126.645039270982|37.4213995590293|현대해상하이카|032-834-6464|인천 연수구 능허대로 137|인천 연수구 옥련동 468-8|||||||하이카프라자 인천/옥련점||||160503
하이카프라자|김해/장유점|128.798809195277|35.1974111282285|현대해상하이카|055-312-1707|경남 김해시 능동로 51|경남 김해시 장유면 삼문리 89-15|||||||하이카프라자 김해/장유점||||160503
하이카프라자|용인/죽전1점|127.109577880988|37.3347290143371|현대해상하이카|031-276-2430|경기 용인시 수지구 용구대로2790번길 3|경기 용인시 수지구 죽전동 926|||||||하이카프라자 용인/죽전1점||||160503
하이카프라자|경북/고령점|128.270871292565|35.7221962838845|현대해상하이카|054-956-0070|경북 고령군 대가야읍 벽화길 41|경북 고령군 대가야읍 고아리 136-4|||||||하이카프라자 경북/고령점||||160503
하이카프라자|광주/임동점|126.898954543224|35.1584380327080|현대해상하이카|062-524-5546|광주 북구 천변우로 203|광주 북구 임동 78-317|||||||하이카프라자 광주/임동점||||160503
하이카프라자|화성/동탄점|127.065253199975|37.2111846578091|현대해상하이카|031-613-5650|경기 화성시 동탄반송길 36|경기 화성시 동탄 반송동 7-2|||||||하이카프라자 화성/동탄점||||160503
하이카프라자|파주/교하점(거성자동차공업사)|126.751126868687|37.7403611470927|현대해상하이카|031-946-9959|경기 파주시 가람로21번길 16-29|경기도 파주시 와동동 1595-5|||||||하이카프라자 파주/교하점(거성자동차공업사)||||160503
하이카프라자|논산/연무점|127.098290844526|36.1250417635448|현대해상하이카|041-741-5315|충남 논산시 연무읍 안심로 43|충남 논산시 연무읍 안심리 76-46|||||||하이카프라자 논산/연무점||||160503
하이카프라자|양산/웅상점|129.1709557937|35.400071252|현대해상하이카|055-364-1331|경남 양산시 대운로 133|경남 양산시 명동 408|||||||하이카프라자 양산/웅상점||||160503
하이카프라자|인천/효성점|126.708970357752|37.5300305949458|현대해상하이카|032-516-4982|인천 계양구 봉오대로 544|인천 계양구 효성동 157|||||||하이카프라자 인천/효성점||||160503
하이카프라자|용인/포곡점|127.215719306153|37.2695117254978|현대해상하이카|031-321-5211|경기 용인시 처인구 포곡읍 포곡로 97-8|경기 용인시 처인구 포곡읍 둔전리 12-20|||||||하이카프라자 용인/포곡점||||160503
하이카프라자|울산/성안점|129.320136216|35.5804369638|현대해상하이카|052-244-0684|울산 중구 성안로 233|울산 중구 성안동 381-11|||||||하이카프라자 울산/성안점||||160503
하이카프라자|관악/신림점|126.912192610894|37.4844003954899|현대해상하이카|02-876-4100|서울 관악구 조원로 88|서울 관악구 신림8동 532-4|||||||하이카프라자 관악/신림점|덕성빌딩1층|||160503
하이카프라자|청주/봉명점(첨단카인테리어)|127.462125391755|36.6420034648362|현대해상하이카|043-275-3366|충북 청주시 흥덕구 직지대로 662|충북 청주시 흥덕구 봉명동 773-1|||||||하이카프라자 청주/봉명점(첨단카인테리어)||||160503
하이카프라자|경북/청송/청송읍점|129.048710236549|36.4385917899802|현대해상하이카|054-872-7893|경북 청송군 청송읍 중앙로 158|경북 청송군 청송읍 월막리 478-3|||||||하이카프라자 경북/청송/청송읍점||||160503
하이카프라자|과천/갈현점|126.985203188870|37.4167782164292|현대해상하이카|02-502-7735|경기 과천시 찬우물로 21|경기 과천시 갈현동 15-14|||||||하이카프라자 과천/갈현점||||160503
하이카프라자|남양주/화도점|127.313082819976|37.6519164950389|현대해상하이카|031-528-9997|경기 남양주시 화도읍 마석중앙로 120|경기 남양주시 화도읍 마석우리 92-4|||||||하이카프라자 남양주/화도점||||160503
하이카프라자|천안/신방점|127.137877641337|36.7796147291144|현대해상하이카|041-579-5657|충남 천안시 동남구 풍세로 769-27|충남 천안시 동남구 신방동 195-1|||||||하이카프라자 천안/신방점||||160503
하이카프라자|부산/덕포점|128.988330078656|35.1680478489404|현대해상하이카|051-302-8464|부산 사상구 백양대로 685|부산 사상구 덕포1동 739-14|||||||하이카프라자 부산/덕포점||||160503
하이카프라자|창원/도계점|128.637567437677|35.2568092537197|현대해상하이카|055-276-0144|경남 창원시 의창구 도계로60번길 35-1|경남 창원시 도계동 400-7|||||||하이카프라자 창원/도계점||||160503
하이카프라자|부산/용호점|129.110972970506|35.1109999851233|현대해상하이카|051-627-6542|부산 남구 용호로 238|부산 남구 용호4동 555-30|||||||하이카프라자 부산/용호점||||160503
하이카프라자|관악/봉천점|126.960607040196|37.4776660788664|현대해상하이카|02-876-8282|서울 관악구 봉천로 565-1|서울 관악구 봉천동 1661-6|||||||하이카프라자 관악/봉천점||||160503
하이카프라자|강동/상일점|127.172862389658|37.5493035278815|현대해상하이카|02-427-5463|서울 강동구 상일로 25|서울 강동구 상일동 268-7|||||||하이카프라자 강동/상일점||||160503
하이카프라자|인천/부개점|126.732305532229|37.4868564863501|현대해상하이카|032-512-5656|인천 부평구 경인로1012번길 3-1|인천 부평구 부개1동 234|||||||하이카프라자 인천/부개점||||160503
하이카프라자|대구/학정점|128.566017919911|35.9535684357566|현대해상하이카|053-314-7713|대구 북구 학정로 550|대구 북구 학정동 926-1|||||||하이카프라자 대구/학정점||||160503
하이카프라자|전북/완주/봉동점|127.164290552960|35.9374590871299|현대해상하이카|063-261-7309|전북 완주군 봉동읍 봉동동서로 106|전북 완주군 봉동읍 장기리 312-3|||||||하이카프라자 전북/완주/봉동점||||160503
하이카프라자|대구/호산점|128.487752689896|35.8421931345708|현대해상하이카|053-591-6992|대구 달서구 성서공단로11길 81|대구 달서구 호산동 709-10|||||||하이카프라자 대구/호산점||||160503
하이카프라자|울산/온양점|129.277473034471|35.4177907576313|현대해상하이카|052-238-8820|울산 울주군 온양읍 외고산옹기길 15-6|울산 울주군 온양읍 운화리 139-3|||||||하이카프라자 울산/온양점||||160503
하이카프라자|용인/보정점|127.105205654333|37.3232090918902|현대해상하이카|031-265-1135|경기 용인시 기흥구 진산로 184|경기 용인시 기흥구 보정동 235-1|||||||하이카프라자 용인/보정점||||160503
하이카프라자|포천/소흘점|127.151617404355|37.8345746424116|현대해상하이카|031-543-9669|경기 포천시 소흘읍 솔모루로 159|경기 포천시 소흘읍 송우리 52|||||||하이카프라자 포천/소흘점||||160503
하이카프라자|경산/하양점|128.815075069048|35.9082675947965|현대해상하이카|053-857-6651|경북 경산시 하양읍 대경로 672|경북 경산시 하양읍 금락리 159-16|||||||하이카프라자 경산/하양점||||160503
하이카프라자|서귀포/신효점|126.605586695942|33.2624826334306|현대해상하이카|064-767-1904|제주 서귀포시 효돈로 59|제주 서귀포시 신효동 1149-1|||||||하이카프라자 서귀포/신효점||||160503
하이카프라자|여수/만덕점|127.704933136268|34.7643655376166|현대해상하이카|061-655-8204|전남 여수시 만성로 229-1|전남 여수시 만흥동 1446-1|||||||하이카프라자 여수/만덕점||||160503
하이카프라자|원주/무실점|127.915875229151|37.3130305080337|현대해상하이카|033-766-4456|강원 원주시 북원로 1839|강원 원주시 무실동 947-22|||||||하이카프라자 원주/무실점||||160503
하이카프라자|강남/역삼점|127.033983180381|37.4976841150584|현대해상하이카|02-561-0780|서울 강남구 테헤란로14길 25|서울 강남구 역삼1동 741|||||||하이카프라자 강남/역삼점||||160503
하이카프라자|제주/조천점|126.661794068117|33.5358947244709|현대해상하이카|064-782-1811|제주 제주시 조천읍 함덕남2길 11|제주 제주시 조천읍 함덕리 1541|||||||하이카프라자 제주/조천점||||160503
하이카프라자|당진/송산점|126.694195720376|36.9636583595054|현대해상하이카|041-354-3672|충남 당진시 송산면 서정11길 5-5|충남 당진시 송산면 유곡리 1045|||||||하이카프라자 당진/송산점||||160503
하이카프라자|광명/광명점|126.846896983058|37.4742126925232|현대해상하이카|02-2688-4700|경기 광명시 광화로 42|경기 광명시 광명5동 243|||||||하이카프라자 광명/광명점||||160503
하이카프라자|김포/통진점|126.598420218355|37.6783692362880|현대해상하이카|031-987-3275|경기 김포시 통진읍 율마로 304-1|경기 김포시 통진읍 가현리 194-4|||||||하이카프라자 김포/통진점||||160503
하이카프라자|전남/무안/삼향점L|126.447501020616|34.8232842312530|현대해상하이카|061-246-8822|전남 무안군 삼향읍 임성로 192|전남 무안군 삼향읍 임성리 947-5|||||||하이카프라자 전남/무안/삼향점L||||160503
하이카프라자|속초/조양점|128.57427503595207|38.18993055702166|현대해상하이카|033-636-8209|강원 속초시 소평로 135|강원 속초시 조양동 195|||||||하이카프라자 속초/조양점||||160503
하이카프라자|안동/옥동점|128.692066335665|36.5727612297735|현대해상하이카|054-853-4982|경북 안동시 경동로 280|경북 안동시 옥동 997-9|||||||하이카프라자 안동/옥동점||||160503
하이카프라자|전남/영암/삼호점|126.456899675551|34.7515633176842|현대해상하이카|061-462-1889|전남 영암군 삼호읍 대불주거1로 25|전남 영암군 삼호읍 용앙리 1112-20|||||||하이카프라자 전남/영암/삼호점||||160503
하이카프라자|광양/광양점|127.579918539927|34.9773290891064|현대해상하이카|061-762-9964|전남 광양시 광양읍 매천로 765|전남 광양시 광양읍 칠성리 1008-6|||||||하이카프라자 광양/광양점||||160503
하이카프라자|김해/삼정점|128.896508484562|35.2348278351759|현대해상하이카|055-334-3355|경남 김해시 분성로 464|경남 김해시 삼정동 70-7|||||||하이카프라자 김해/삼정점||||160503
하이카프라자|대구/동호점|128.713162057493|35.8690357342969|현대해상하이카|053-961-0770|대구 동구 경안로 749|대구 동구 동호동 106-27|||||||하이카프라자 대구/동호점||||160503
하이카프라자|부산/부곡점|129.086107041868|35.2257236290197|현대해상하이카|051-515-7429|부산 금정구 중앙대로 1672-13|부산 금정구 부곡동 240-16|||||||하이카프라자 부산/부곡점||||160503
하이카프라자|부산/재송점|129.126915813727|35.1882070830819|현대해상하이카|051-782-8109|부산 해운대구 재반로112번길 2-6|부산 해운대구 재송동 1126-1|||||||하이카프라자 부산/재송점||||160503
하이카프라자|김포/장기점|126.672721997750|37.6429349552218|현대해상하이카|031-985-9799|경기 김포시 김포한강1로78번길 62-7|경기 김포시 장기동 1534|||||||하이카프라자 김포/장기점||||160503
하이카프라자|안동/용상점|128.769384355277|36.5501597305792|현대해상하이카|054-821-7762|경북 안동시 경동로 1064|경북 안동시 용상동 510-6|||||||하이카프라자 안동/용상점||||160503
하이카프라자|안산/사동점|126.845929776296|37.3066640219944|현대해상하이카|031-416-7287|경기 안산시 상록구 광덕1로 324|경기 안산시 상록구 사동 1517-1|||||||하이카프라자 안산/사동점||||160503
하이카프라자|화성/마도점|126.774280813575|37.2077700729031|현대해상하이카|031-357-7119|경기 화성시 마도면 화성로785번길 3|경기 화성시 마도면 두곡리 260-19|||||||하이카프라자 화성/마도점||||160503
하이카프라자|전남/담양점|126.980445457763|35.3044738603750|현대해상하이카|061-383-4985|전남 담양군 담양읍 죽향대로 1103|전남 담양군 담양읍 백동리 443-1|||||||하이카프라자 전남/담양점||||160503
하이카프라자|화성/향남점(성우카)|126.924878699995|37.1252850754534|현대해상하이카|031-354-4747|경기 화성시 향남읍 행정죽전로3길 15|경기 화성시 향남읍 행정리 507-17|||||||하이카프라자 화성/향남점(성우카)||||160503
하이카프라자|경북/예천점|128.4575332622|36.6509513688221|현대해상하이카|054-654-8209|경북 예천군 예천읍 충효로 304|경북 예천군 예천읍 남본리 170-5|||||||하이카프라자 경북/예천점||||160503
하이카프라자|광주/금화점|126.8877304711|35.141560148|현대해상하이카|062-363-5566|광주 남구 금화로 384|광주 남구 주월동 618-11|||||||하이카프라자 광주/금화점||||160503
하이카프라자|경산/진량점|128.820249444767|35.8760434087644|현대해상하이카|053-854-1515|경북 경산시 진량읍 공단로100길 10|경북 경산시 진량읍 신상리 688-5|||||||하이카프라자 경산/진량점||||160503
하이카프라자|광주/수완점(오토소낙스수완점)|126.816002072226|35.1934540218207|현대해상하이카|062-959-8567|광주 광산구 풍영로230번길 20|광주 광산구 장덕동 1255|||||||하이카프라자 광주/수완점(오토소낙스수완점)||||160503
하이카프라자|남원/도통점|127.394830631944|35.4153648703168|현대해상하이카|063-625-5558|전북 남원시 용성로 198|전북 남원시 도통동 603-5|||||||하이카프라자 남원/도통점||||160503
하이카프라자|오산/내삼미점|127.0530622725|37.1800779081|현대해상하이카|031-375-8296|경기 오산시 경기대로 677-4|경기 오산시 내삼미동 568-5|||||||하이카프라자 오산/내삼미점||||160503
하이카프라자|고양/중산점|126.779009098342|37.6871391522479|현대해상하이카|031-977-3008|경기 고양시 일산동구 탄중로425번길 4|경기 고양시 일산동구 중산동 1579-3|||||||하이카프라자 고양/중산점||||160503
하이카프라자|강화/중앙점|126.453611051486|37.7129356016795|현대해상하이카|032-937-8271|인천 강화군 불은면 중앙로 546|인천 강화군 불은면 삼성리 302-17|||||||하이카프라자 강화/중앙점||||160503
하이카프라자|부산/덕천점(차가미소짓는곳)|None|None|현대해상하이카|051-342-0858|부산 부구 덕천로 55|부산 북구 덕천동 452-13|||||||하이카프라자 부산/덕천점(차가미소짓는곳)||||160503
하이카프라자|강남/대치점(명성모터스)|127.067064468052|37.5075807206897|현대해상하이카|02-564-1109|서울 강남구 테헤란로114길 30|서울 강남구 대치동 999-8|||||||하이카프라자 강남/대치점(명성모터스)||||160503
하이카프라자|대구/산격점|128.60754599980356|35.91020751111321|현대해상하이카|053-382-9509|대구 북구 유통단지로13길 38|대구 북구 산격동 1552|||||||하이카프라자 대구/산격점||||160503
하이카프라자|인천/만수점|126.7291120914726|37.44927874174671|현대해상하이카|032-215-5105|인천 남동구 구월남로354번길 51|인천 남동구 만수1동 932-5|||||||하이카프라자 인천/만수점||||160503
하이카프라자|인천/구산점|126.75225077854662|37.48409043832901|현대해상하이카|032-513-6110|인천 부평구 경인로 1195|인천 부평구 구산동 2-6|||||||하이카프라자 인천/구산점||||160503
하이카프라자|울산/진장점|129.34812419803023|35.54623859109215|현대해상하이카|052-288-7777|울산 남구 남중로 133|울산 남구 삼산동 178-2|||||||하이카프라자 울산/진장점||||160503
하이카프라자|울산/호계점|129.35927050823795|35.62943985731336|현대해상하이카|052-295-0681|울산 북구 동대로 69-4|울산 북구 호계동 292-9|||||||하이카프라자 울산/호계점||||160503
하이카프라자|부천/원종점|126.80585877523273|37.53070770350963|현대해상하이카|032-683-3858|경기 부천시 오정구 소사로 838-12|경기 부천시오정구 원종동 69-42|||||||하이카프라자 부천/원종점||||160503
하이카프라자|경기/양평1점|127.49860321877186|37.494823686256105|현대해상하이카|031-774-6537|경기 양평군 양평읍 중앙로 85|경기 양평군 양평읍 공흥리 601|||||||하이카프라자 경기/양평1점||||160503
하이카프라자|오산/궐동점|127.06742397931786|37.15648815301886|현대해상하이카|031-372-6596|경기 오산시 오산로 333|경기 오산시 궐동 73-10|||||||하이카프라자 오산/궐동점||||160503
하이카프라자|의정부/의정부2점|127.03821327676647|37.73517582379214|현대해상하이카|031-876-5109|경기 의정부시 범골로 115|경기 의정부시 의정부동 521-9|||||||하이카프라자 의정부/의정부2점||||160503
하이카프라자|전남/진도점|126.25747760354694|34.48075650638566|현대해상하이카|061-543-0355|전남 진도군 진도읍 조금시장길 24|전남 진도군 진도읍 남동리 770-5|||||||하이카프라자 전남/진도점||||160503
하이카프라자|밀양/하남점|128.71052914503707|35.37615336564705|현대해상하이카|055-391-6972|경남 밀양시 하남읍 수산동촌4길 1|경남 밀양시 하남읍 수산리 489-42|||||||하이카프라자 밀양/하남점||||160503
하이카프라자|경남/함안/가야점|128.41091185342708|35.27368121381983|현대해상하이카|055-583-3135|경남 함안군 가야읍 말산로 37|경남 함안군 가야읍 말산리 190-31|||||||하이카프라자 경남/함안/가야점||||160503
하이카프라자|경남/함양점|127.75412860160256|35.52531738983227|현대해상하이카|055-962-5757|경남 함양군 함양읍 고운로 306|경남 함양군 함양읍 백천리 1709-1|||||||하이카프라자 경남/함양점||||160503
하이카프라자|창원/상남점|128.68642577163135|35.21417378473078|현대해상하이카|055-264-0724|경남 창원시 성산구 동산로54번길 2|경남 창원시성산구 상남동 57-1|||||||하이카프라자 창원/상남점||||160503
하이카프라자|강남/도곡점|127.04394103400294|37.482734621887566|현대해상하이카|02-578-8604|서울 강남구 논현로28길 14|서울특별시 강남구 도곡동 424-2|||||||하이카프라자 강남/도곡점||||160503
하이카프라자|인천/주안점|126.66983695676977|37.454916102793184|현대해상하이카|032-873-1581|인천 남구 한나루로 544|인천광역시 남구 주안동 608-3|||||||하이카프라자 인천/주안점||||160503
하이카프라자|남양주/별내점|127.11457097207149|37.67573772339738|현대해상하이카|031-527-6060|경기 남양주시 순화궁로 574|경기도 남양주시 별내면 2195-6|||||||하이카프라자 남양주/별내점||||160503
하이카프라자|남양주/오남점|127.1985347839|37.7093732037|현대해상하이카|031-571-7199|경기 남양주시 오남읍 경복대로 64|경기 남양주시 오남읍 양지리 354-1|||||||하이카프라자 남양주/오남점||||160503
하이카프라자|강원/고성/죽왕점|128.4900625622|38.3808059934|현대해상하이카|033-681-0001|강원 고성군 죽왕면 향목길 14|강원 고성군 죽왕면 향목리 111|||||||하이카프라자 강원/고성/죽왕점||||160503
하이카프라자|용산/청파점|126.9625958844|37.5425022792|현대해상하이카|02-704-7784|서울 용산구 효창원로 164|서울 용산구 청파동3가 132-54|||||||하이카프라자 용산/청파점||||160503
하이카프라자|동해/천곡점|129.10836792|37.5195974682|현대해상하이카|033-533-8562|강원 동해시 한섬로 28-25|강원 동해시 천곡동 376-15|||||||하이카프라자 동해/천곡점||||160503
하이카프라자|충남/부여점|126.9107907298|36.273233933|현대해상하이카|041-832-9444|충남 부여군 부여읍 사비로 8|충남 부여군 부여읍 동남리 192-4|||||||하이카프라자 충남/부여점||||160503
하이카프라자|수원/원천점|127.0590189638|37.2691815344|현대해상하이카|031-211-9119|경기 수원시 영통구 동탄원천로 1117|경기 수원시 영통구 원천동 209-13|||||||하이카프라자 수원/원천점||||160503
하이카프라자|서귀포/토평점|126.5811973724|33.2946080158|현대해상하이카|064-733-4531|제주 서귀포시 토평공단로 151|제주 서귀포시 토평동 3271-4|||||||하이카프라자 서귀포/토평점||||160503
하이카프라자|충북/보은점|127.7191885268|36.4862286116|현대해상하이카|043-544-1972|충북 보은군 보은읍 교사삼산길 20|충북 보은군 보은읍 교사리 47-7|||||||하이카프라자 충북/보은점||||160503
하이카프라자|김포/월곶점|126.5587128192|37.7091794541|현대해상하이카|031-989-1940|경기 김포시 월곶면 군하로 172|경기 김포시 월곶면 갈산리 379-4|||||||하이카프라자 김포/월곶점||||160503
하이카프라자|경기/여주점|127.63422734|37.2894932265|현대해상하이카|031-883-4877||경기 여주시 홍문동 233-3|||||||하이카프라자 경기/여주점||||160503
하이카프라자|성남/시흥점|127.1034915082|37.4219547734|현대해상하이카|031-723-5656|경기 성남시 수정구 여수대로 10|경기 성남시 수정구 시흥동 207-7|||||||하이카프라자 성남/시흥점||||160503
하이카프라자|부천/소사본점|126.8010922717|37.4817212075|현대해상하이카|032-348-1162|경기 부천시 경인로 408|경기 부천시 소사본동 62-3|||||||하이카프라자 부천/소사본점||||160503
하이카프라자|용인/양지점|127.2893631911|37.2339615191|현대해상하이카|031-338-1790|경기 용인시 처인구 양지면 중부대로 2247|경기 용인시 처인구 양지면 양지리 486-2|||||||하이카프라자 용인/양지점||||160503
하이카프라자|충남/서천점|126.7021995181|36.0802407721|현대해상하이카|041-951-9999|충남 서천군 서천읍 서천역길 2|충남 서천군 서천읍 화금리 672-8|||||||하이카프라자 충남/서천점||||160503
하이카프라자|춘천/후평점|127.7458098267|37.8865049408|현대해상하이카|033-253-7008|강원 춘천시 삭주로145번길 11|강원 춘천시 후평동 340-14|||||||하이카프라자 춘천/후평점||||160503
하이카프라자|안성/공도점|127.1511438167|36.9975487433|현대해상하이카|031-658-7359|경기 안성시 공도읍 서동대로 4006|경기 안성시 공도읍 승두리 787-4|||||||하이카프라자 안성/공도점||||160503
하이카프라자|수원/세류점|127.0181703481|37.252932834|현대해상하이카|031-238-2400|경기 수원시 권선구 장다리로 25|경기 수원시 권선구 세류동 1104-40|||||||하이카프라자 수원/세류점||||160503
하이카프라자|수원/영통점|127.0472069045|37.2385909961|현대해상하이카|031-205-8860|경기 수원시 영통구 태장로7번길 6|경기 수원시 영통구 망포동 223-9|||||||하이카프라자 수원/영통점|104,105호|||160503
하이카프라자|통영/광도점|128.4143097851|34.8867266949|현대해상하이카|055-649-6100|경남 통영시 광도면 남해안대로 1043|경남 통영시 광도면 죽림리 259|||||||하이카프라자 통영/광도점||||160503
