##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@이마트
노브랜드|인천원당점|126.69775819612852|37.59388522860511|이마트|032-569-5380|인천 서구 원당대로 865|인천 서구 원당동 824-10|노브랜드|11:00~22:00|||||노브랜드 인천원당점|(원당동,대산프라자) 제1층 110호~115호|||90405
노브랜드|인천원창점|126.6450451497396|37.51598636087641|이마트|032-571-1041|인천 서구 중봉대로393번길 26|인천 서구 원창동 379-1|노브랜드|10:00~20:00|||||노브랜드 인천원창점|(원창동) 홈씨씨 인천점 1층|||90405
노브랜드|인천청라스퀘어점|126.64170945299178|37.532305974252296|이마트|032-710-0920|인천 서구 청라루비로 76|인천 서구 청라동 155-7|노브랜드|11:00~22:00|||||노브랜드 인천청라스퀘어점|(청라동,청라 스퀘어7) 1층 101~105호|||90405
노브랜드|인천청라점|126.646210|37.534015|이마트|032-567-2107|인천 서구 청라커낼로288번길 16|인천 서구 경서동 955-2|노브랜드|11:00~22:00|||||노브랜드 인천청라점|(경서동,키움프라자 주차타워) 1층|||90405
노브랜드|인천청학점|126.66897948710177|37.41866059238969|이마트|032-822-6035|인천 연수구 청능대로23번길 11|인천 연수구 청학동 455|노브랜드|11:00~21:00|||||노브랜드 인천청학점|(청학동,연수1차하나아파트 상가동) LF스퀘어 1층|||90405
노브랜드|일산주엽점|126.76241681653659|37.67530901296168|이마트|031-919-4095|경기 고양시 일산서구 대산로 140|경기 고양시 일산서구 주엽동 32|노브랜드|11:00~22:00|||||노브랜드 일산주엽점|(주엽동,문촌마을3단지)|||90405
노브랜드|제천중앙시장점|128.21129990718197|37.136628973470074|이마트|043-653-9566|충북 제천시 풍양로 108|충북 제천시 중앙로1가 77|노브랜드|10:00~20:00|||||노브랜드 제천중앙시장점|(중앙로1가,중앙시장상가)|||90405
노브랜드|진주초전점|128.112910|35.212464|이마트|055-795-5022|경남 진주시 초북로20번길 5-8|경남 진주시 초전동 1705-8|노브랜드|11:00~22:00|||||노브랜드 진주초전점||||90405
노브랜드|진주충무공점|128.131865|35.169428|이마트|055-763-4365|경남 진주시 범골로60번길 10|경남 진주시 충무공동 83-5|노브랜드|11:00~22:00|||||노브랜드 진주충무공점|(충무공동)|||90405
노브랜드|창원대동점|128.69074363266506|35.22031393077976|이마트|055-212-8795|경남 창원시 성산구 원이대로 730|경남 창원시 성산구 상남동 44-1|노브랜드|10:30~22:30|||||노브랜드 창원대동점|(상남동,대동백화점)|||90405
노브랜드|천안백석점|127.123907|36.830749|이마트|041-622-7650|충남 천안시 서북구 한들3로 78-3|충남 천안시 서북구 백석동 946|노브랜드|11:00~21:00|||||노브랜드 천안백석점||||90405
노브랜드|천안불당점|127.1056786|36.8083941|이마트|041-622-8803|충남 천안시 서북구 불당19로 95|충남 천안시 서북구 불당동 1545|노브랜드|11:00~21:00|||||노브랜드 천안불당점|(불당동,천안불당린스트라우스1단지) 천안불당우미린센트럴파크 1차|||90405
노브랜드|천안신방2점|127.120002|36.788845|이마트|041-592-7156|충남 천안시 동남구 신촌로 8|충남 천안시 동남구 신방동 784-11|노브랜드|11:00~21:00|||||노브랜드 천안신방2점||||90405
노브랜드|천안신방점|127.1329743|36.7733316|이마트|041-592-7553|충남 천안시 동남구 통정10로 43-31|충남 천안시 동남구 신방동 1895|노브랜드|11:00~22:00|||||노브랜드 천안신방점|(신방동)|||90405
노브랜드|천안용곡점|127.13161457440374|36.7885280827598|이마트|041-592-9840|충남 천안시 동남구 새말1길 57-3|충남 천안시 동남구 용곡동 481|노브랜드|11:00~22:00|||||노브랜드 천안용곡점||||90405
노브랜드|천안청당점|127.157441|36.785770|이마트|041-622-8712|충남 천안시 동남구 청수14로 102|충남 천안시 동남구 청당동 552|노브랜드|11:00~21:00|||||노브랜드 천안청당점|(청당동) 에이스법조타워 116~122호|||90405
노브랜드|청주복대점|127.4286651|36.6428859|이마트|042-239-9413|충북 청주시 흥덕구 대농로 49|충북 청주시 흥덕구 복대동 288-125|노브랜드|11:00~21:00|||||노브랜드 청주복대점|(복대동) 비동 1층|||90405
노브랜드|청주사천점|127.4723661|36.6631989|이마트|043-218-9641|충북 청주시 청원구 새터로 182|충북 청주시 청원구 사천동 444-6|노브랜드|11:00~21:00|||||노브랜드 청주사천점|(사천동)|||90405
노브랜드|충주중앙탑점|127.8288209|37.0190682|이마트|043-857-9227|충북 충주시 중앙탑면 기업도시로 222|충북 충주시 중앙탑면 용전리 670|노브랜드|11:00~22:00|||||노브랜드 충주중앙탑점||||90405
노브랜드|통영광도점|128.41807218984624|34.88136155607851|이마트||경남 통영시 광도면 죽림2로 49-27|경남 통영시 광도면 죽림리 1575-7|노브랜드|11:00~22:00|||||노브랜드 통영광도점||||90405
노브랜드|파주다율점|126.7175402542912|37.729531502443436|이마트|031-949-8460|경기 파주시 청석로 307|경기 파주시 다율동 987-1|노브랜드|11:00~22:00|||||노브랜드 파주다율점||||90405
노브랜드|파주동패점|126.7629157|37.7343455|이마트|031-949-9885|경기 파주시 한울로 63|경기 파주시 동패동 1901|노브랜드|11:00~22:00|||||노브랜드 파주동패점|(동패동) 1층|||90405
노브랜드|파주목동동점|126.73723838922422|37.719014089286844|이마트|031-949-9885|경기 파주시 심학산로423번길 7-25|경기 파주시 목동동 1136-1|노브랜드|11:00~22:00|||||노브랜드 파주목동동점|(목동동) 1층 (일영프라자)|||90405
노브랜드|파주야당점|126.7595469142376|37.71174941682795|이마트|031-949-8716|경기 파주시 경의로 1056|경기 파주시 야당동 1056|노브랜드|11:00~22:00|||||노브랜드 파주야당점||||90405
노브랜드|파주와동점|126.7642939|37.7343262|이마트|031-949-0321|경기 파주시 가람로116번길 71|경기 파주시 와동동 1490|노브랜드|11:00~22:00|||||노브랜드 파주와동점|(와동동)|||90405
노브랜드|판교알파돔점|127.1081443|37.3957508|이마트|031-8017-7402|경기 성남시 분당구 판교역로 145|경기 성남시 분당구 백현동 530|노브랜드|11:00~22:00|||||노브랜드 판교알파돔점|(백현동,알파리움2단지) 알파돔시티 알파리움 1층|||90405
노브랜드|판교운중점|127.081721|37.391087|이마트|031-8017-9652|경기 성남시 분당구 운중로166번길 1|경기 성남시 분당구 운중동 1018|노브랜드|11:00~22:00|||||노브랜드 판교운중점|(운중동)|||90405
노브랜드|평택/용이점|127.13833966294548|36.996576770361536|이마트|031-692-2097|경기 평택시 현신3길 32|경기 평택시 용이동 451-9|노브랜드|11:00~22:00|||||노브랜드 평택/용이점||||90405
노브랜드|평택동삭점|127.09645200614676|37.01916684369432|이마트|031-692-3886|경기 평택시 동삭로 374|경기 평택시 동삭동 0|노브랜드|11:00~22:00|||||노브랜드 평택동삭점|(동삭동)|||90405
노브랜드|평택비전2점|127.10968|36.9942336|이마트|031-691-9072|경기 평택시 평택5로 94|경기 평택시 비전동 833-2|노브랜드|11:00~22:00|||||노브랜드 평택비전2점|(비전동) 1층|||90405
노브랜드|평택비전점|127.1007066|37.0035362|이마트|031-692-1487|경기 평택시 만세로 1866|경기 평택시 비전동 1003-2|노브랜드|11:00~21:00|||||노브랜드 평택비전점|(비전동) 1층|||90405
노브랜드|평택서정점|127.06401847157018|37.06951203549989|이마트|031-668-5902|경기 평택시 경기대로 1393|경기 평택시 서정동 779-6|노브랜드|11:00~22:00|||||노브랜드 평택서정점|(서정동)|||90405
노브랜드|평택송담점|126.928142|36.977616|이마트|031-686-9557|경기 평택시 안중읍 송담5길 28-14|경기 평택시 안중읍 송담리 853-6|노브랜드|11:00~22:00|||||노브랜드 평택송담점|(송담리)|||90405
노브랜드|평택중앙로점|127.087924|36.994284|이마트|031-692-1961|경기 평택시 중앙로 46|경기 평택시 평택동 35-3|노브랜드|11:00~22:00|||||노브랜드 평택중앙로점|(평택동,M - 프라자) 1층|||90405
노브랜드|평택청북점|126.9742837|37.0102397|이마트|031-686-9490|경기 평택시 청북읍 안청로2길 33-1|경기 평택시 청북읍 옥길리 1163-1|노브랜드|11:00~22:00|||||노브랜드 평택청북점|(옥길리) 1층|||90405
노브랜드|포천소흘점|127.1383182|37.8303493|이마트|031-544-9602|경기 포천시 소흘읍 송우로 101-11|경기 포천시 소흘읍 송우리 728-2|노브랜드|11:00~22:00|||||노브랜드 포천소흘점|(송우리) 1층 일부|||90405
노브랜드|하남/천현점|127.22429760891767|37.53487816441343|이마트|031-796-6592|경기 하남시 천현로 138|경기 하남시 천현동 43-4|노브랜드|11:00~22:00|||||노브랜드 하남/천현점||||90405
노브랜드|하남미사1점|127.187504|37.556525|이마트|031-796-4097|경기 하남시 미사강변대로 76|경기 하남시 풍산동 504-3|노브랜드|11:00~22:00|||||노브랜드 하남미사1점|(풍산동,미사베스트프라자)|||90405
노브랜드|하남미사2점|127.194733|37.568987|이마트|031-796-1301|경기 하남시 미사강변한강로 230|경기 하남시 망월동 927|노브랜드|11:00~22:00|||||노브랜드 하남미사2점|(망월동,한강타워)|||90405
노브랜드|홍성남장점|126.6653385672496|36.58689439389449|이마트|041-635-0412|충남 홍성군 홍성읍 남장중로 51|충남 홍성군 홍성읍 남장리 580|노브랜드|11:00~22:00|||||노브랜드 홍성남장점|(남장리)|||90405
노브랜드|홍성홍북점|126.679072|36.657669|이마트|041-635-0441|충남 홍성군 홍북읍 청사로 146|충남 홍성군 홍북읍 신경리 587|노브랜드|11:00~22:00|||||노브랜드 홍성홍북점|(신경리,센텀시티)|||90405
노브랜드|화성/반송2점|127.05971469838762|37.202164961432835|이마트|031-8015-3512|경기 화성시 동탄공원로 28|경기 화성시 반송동 61-8|노브랜드|11:00~22:00|||||노브랜드 화성/반송2점||||90405
노브랜드|화성남양점|126.82563977726167|37.19881151907056|이마트|031-357-6270|경기 화성시 남양읍 시청로160번길 46|경기 화성시 남양읍 남양리 1844-8|노브랜드|11:00~22:00|||||노브랜드 화성남양점|(남양리) 1층 104~106호|||90405
노브랜드|화성능동점|127.0564056|37.2143491|이마트|031-8015-4145|경기 화성시 여울로 178-5|경기 화성시 능동 1088|노브랜드|11:00~22:00|||||노브랜드 화성능동점|(능동) 1층|||90405
노브랜드|화성동탄더블루점|127.074747|37.206164|이마트|031-8015-1780|경기 화성시 노작로 203|경기 화성시 반송동 90-2|노브랜드|11:00~22:00|||||노브랜드 화성동탄더블루점|(반송동,서해더블루)|||90405
노브랜드|화성동탄리치안점|127.11857886068479|37.171153260461395|이마트|031-378-6879|경기 화성시 동탄순환대로 263|경기 화성시 산척동 산119|노브랜드|11:00~22:00|||||노브랜드 화성동탄리치안점|(산척동) B1층|||90405
노브랜드|화성동탄자이점|127.11247996133088|37.21022525511853|이마트|031-378-5986|경기 화성시 동탄대로24길 117|경기 화성시 영천동 651-1372|노브랜드|11:00~22:00|||||노브랜드 화성동탄자이점|(영천동,동탄파크자이)|||90405
노브랜드|화성동탄장지점|127.1044563321807|37.15931224720843|이마트|031-378-8793|경기 화성시 경기동로317번가길 30-7|경기 화성시 장지동 산2-5|노브랜드|11:00~22:00|||||노브랜드 화성동탄장지점|(장지동)|||90405
노브랜드|화성반송점|127.065046|37.192591|이마트|031-8015-5831|경기 화성시 새강3길 27|경기 화성시 반송동 154-5|노브랜드|11:00~22:00|||||노브랜드 화성반송점|(반송동) 1층|||90405
노브랜드|화성반월점|127.0640358|37.2338119|이마트|031-273-7801|경기 화성시 영통로26번길 20|경기 화성시 반월동 83|노브랜드|11:00~22:00|||||노브랜드 화성반월점|(반월동)|||90405
노브랜드|화성봉담점|126.954826|37.2199317|이마트|031-278-5915|경기 화성시 봉담읍 동화새터길 62|경기 화성시 봉담읍 동화리 438-9|노브랜드|11:00~22:00|||||노브랜드 화성봉담점|(동화리) 1층|||90405
노브랜드|화성수원대점|126.97947866242586|37.21011829542809|이마트|031-226-9654|경기 화성시 봉담읍 와우안길 17|경기 화성시 봉담읍 와우리 1-2|노브랜드|11:00~22:00|||||노브랜드 화성수원대점|(와우리,수원대학교) 글로벌경상관|||90405
노브랜드|화성진안점|127.036462|37.212048|이마트|031-898-8552|경기 화성시 효행로 995|경기 화성시 진안동 507-2|노브랜드|11:00~22:00|||||노브랜드 화성진안점|(진안동)|||90405
노브랜드|화성패션타운점|126.94097886958224|37.202572584261|이마트|031-298-9253|경기 화성시 봉담읍 삼천병마로 1079-9|경기 화성시 봉담읍 왕림리 15-14|노브랜드|11:00~22:00|||||노브랜드 화성패션타운점|(왕림리)|||90405
노브랜드|화성향남점|126.9095753|37.1168303|이마트|031-354-9002|경기 화성시 향남읍 상신하길로328번길 8-13|경기 화성시 향남읍 하길리 1466|노브랜드|11:00~22:00|||||노브랜드 화성향남점|(하길리) 1동|||90405
노브랜드|화성향남행정점|126.92634667190342|37.12568258614872|이마트|031-8059-2550|경기 화성시 향남읍 행정동로 17|경기 화성시 향남읍 행정리 508-1|노브랜드|11:00~22:00|||||노브랜드 화성향남행정점|(행정리)|||90405
이마트|논현점|127.02336676080292|37.50784613638662|이마트|02-3448-9300|서울 강남구 강남대로 512|서울 강남구 논현동 164-7|일렉트로마트|11:00~23:00|||||이마트 논현점||||90405
이마트|다산점|127.1597132|37.6086997|이마트|031-579-1234|경기도 남양주시 도농로 24|경기도 남양주시 도농동 1-29|문화센터;전기차충전소;일렉트로마트|10:00~23:00|||||이마트 다산점||||90405
이마트|대구점|128.6292378643592|35.87793560731616|이마트|053-661-6676|대구 동구 동부로 149|대구 동구 신천동 1506|일렉트로마트|11:00~20:00|||||이마트 대구점|(신천동,신세계동대구복합환승센터) 신세계백화점 6층|||90405
이마트|대전터미널점|127.4367099|36.3504974|이마트|042-615-1234|대전광역시 동구 동서대로 1689|대전광역시 동구 용전동 63-3|문화센터;일렉트로마트|10:00~23:00|||||이마트 대전터미널점||||90405
이마트|동광주점|126.9202130|35.1639900|이마트|062-519-1234|광주 동구 중앙로 358|광주광역시 동구 계림동 100-11|전기차충전소|11:00~21:00|||||이마트 동광주점||||90405
이마트|동구미점|128.4042176|36.1064429|이마트|054-480-1234|경상북도 구미시 이계북로 23|경상북도 구미시 임수동 92-28|문화센터;전기차충전소|10:00~23:00|||||이마트 동구미점||||90405
이마트|동백점|127.1519657|37.2781096|이마트|031-546-1234|경기도 용인시 기흥구 동백죽전대로 444|경기도 용인시 기흥구 중동 833||10:00~23:00|||||이마트 동백점||||90405
이마트|동인천점|126.6291064|37.4666730|이마트|032-451-1234|인천 중구 인중로 134|인천광역시 중구 신생동 38|문화센터;전기차충전소|10:00~23:00|||||이마트 동인천점||||90405
이마트|동탄점|127.0793462|37.2136139|이마트|031-647-1234|경기도 화성시 동탄중앙로 376|경기도 화성시 석우동 44|문화센터;전기차충전소;일렉트로마트|10:00~23:00|||||이마트 동탄점||||90405
이마트|동해점|129.1169286|37.5240478|이마트|033-539-7123|강원도 동해시 천곡로 100|강원도 동해시 천곡동 831|전기차충전소|10:00~22:00|||||이마트 동해점||||90405
이마트|둔산점|127.3786039|36.3564978|이마트|042-479-1234|대전 서구 둔산북로 41|대전광역시 서구 둔산동 959-2|문화센터;전기차충전소|10:00~23:00|||||이마트 둔산점||||90405
이마트|마산점|128.5698915|35.1979774|이마트|055-711-1234|경상남도 창원시 마산합포구 서성로 3|경상남도 창원시 마산합포구 중앙동3가 4-1|전기차충전소|10:00~23:00|||||이마트 마산점||||90405
이마트|마포점|126.953336|37.5424095|이마트|02-2197-1234|서울특별시 마포구 백범로 212|서울특별시 마포구 신공덕동 173|전기차충전소|10:00~23:00|||||이마트 마포점||||90405
이마트|만촌점|128.6369934|35.8707126|이마트|053-602-1234|대구광역시 수성구 동원로 136|대구광역시 수성구 만촌동 1356-5|전기차충전소|10:00~23:00|||||이마트 만촌점|이마트 만촌점|||90405
이마트|명일점|127.1559885|37.5543306|이마트|02-2145-1234|서울 강동구 고덕로 276|서울특별시 강동구 명일동 46-4|문화센터;전기차충전소|10:00~23:00|||||이마트 명일점||||90405
이마트|목동점|126.8706007|37.5254400|이마트|02-6923-1234|서울특별시 양천구 오목로 299|서울특별시 양천구 목동 962|문화센터;전기차충전소|10:00~23:00|||||이마트 목동점||||90405
이마트|목포점|126.4250250|34.8116250|이마트|061-260-1234|전남 목포시 옥암로 138|전라남도 목포시 옥암동 915-25|전기차충전소|10:00~23:00|||||이마트 목포점||||90405
이마트|묵동점|127.0779178|37.6138366|이마트|02-2083-1234|서울특별시 중랑구 동일로 932|서울특별시 중랑구 묵동 170-1|문화센터|10:00~23:00|||||이마트 묵동점||||90405
이마트|문현점|129.0642717|35.1442319|이마트|051-609-1234|부산광역시 남구 전포대로91번길 47|부산광역시 남구 문현동 751|문화센터;전기차충전소|10:00~23:00|||||이마트 문현점||||90405
이마트|미아점|127.0298632|37.6109192|이마트|02-944-1234|서울특별시 성북구 도봉로 17|서울특별시 성북구 길음동 25-2|전기차충전소|10:00~23:00|||||이마트 미아점|(길음동)|||90405
이마트|반야월점|128.7274785|35.8707056|이마트|053-665-1234|대구광역시 동구 안심로 389-2|대구광역시 동구 신서동 520-1|문화센터;전기차충전소|10:00~23:00|||||이마트 반야월점||||90405
이마트|베이비서클/고양점|126.894946|37.646807|이마트||경기도 고양시 덕양구 고양대로 1955|경기도 고양시 덕양구 동산동 370||10:00~22:00|||||이마트 베이비서클/고양점|(동산동)|||90405
이마트|별내점|127.1260481|37.64278|이마트|031-550-1234|경기도 남양주시 순화궁로 167|경기도 남양주시 별내동 989|문화센터;전기차충전소|10:00~23:00|||||이마트 별내점|(별내동)|||90405
이마트|보라점|127.1050209|37.2476245|이마트|031-8009-1234|경기도 용인시 기흥구 한보라1로 92|경기도 용인시 기흥구 보라동 623-1|전기차충전소|10:00~23:00|||||이마트 보라점||||90405
이마트|보령점|126.5885791|36.3438754|이마트|041-640-1234|충청남도 보령시 해안로 25|충청남도 보령시 궁촌동 340-1||10:00~22:00|||||이마트 보령점||||90405
이마트|봉선점|126.9160125|35.1224404|이마트|062-611-1234|광주광역시 남구 봉선로 198|광주광역시 남구 봉선동 1064||10:00~23:00|||||이마트 봉선점||||90405
이마트|부천점|126.7839855|37.4836613|이마트|032-610-5123|경기도 부천시 소사구 부천로 1|경기도 부천시 소사구 심곡본동 316-2|문화센터|10:00~23:00|||||이마트 부천점|(심곡본동)|||90405
이마트|분당점|127.1198915|37.3587490|이마트|031-710-1234|경기도 성남시 분당구 불정로 134|경기도 성남시 분당구 정자동 211|문화센터;전기차충전소|10:00~23:00|||||이마트 분당점||||90405
이마트|사상점|128.9789258|35.163919|이마트|051-329-1234|부산광역시 사상구 광장로 17|부산광역시 사상구 괘법동 531-2|문화센터|10:00~23:00|||||이마트 사상점||||90405
이마트|사천점|128.0772639|34.9509333|이마트|055-850-1234|경상남도 사천시 삼천포대교로 591|경상남도 사천시 좌룡동 388-10|문화센터;전기차충전소|11:00~22:00|||||이마트 사천점||||90405
이마트|산본점|126.9315193|37.3613765|이마트|031-450-1234|경기 군포시 산본로 347|경기도 군포시 산본동 1123|전기차충전소|10:00~23:00|||||이마트 산본점||||90405
이마트|상무점|126.8541750|35.1557900|이마트|062-610-1234|광주 서구 운천로 263|광주광역시 서구 치평동 1208-5|문화센터|10:00~23:00|||||이마트 상무점||||90405
이마트|상봉점|127.0935767|37.5966010|이마트|02-490-1234|서울 중랑구 상봉로 118|서울특별시 중랑구 망우동 506-1|문화센터;전기차충전소|10:00~23:00|||||이마트 상봉점||||90405
이마트|상주점|128.1509826|36.4277888|이마트|054-537-1234|경상북도 상주시 경상대로 3141|경상북도 상주시 만산동 693-29|문화센터|10:00~22:00|||||이마트 상주점||||90405
이마트|서귀포점|126.50938|33.2481478|이마트|064-797-1234|제주특별자치도 서귀포시 일주동로 9209|제주특별자치도 서귀포시 법환동 841-2|문화센터;전기차충전소|10:00~23:00|||||이마트 서귀포점||||90405
이마트|서부산점|128.9710308|35.1420005|이마트|051-310-1234|부산 사상구 낙동대로 910|부산광역시 사상구 감전동 502-1||10:00~22:00|||||이마트 서부산점||||90405
이마트|서산점|126.4786157|36.7884748|이마트|041-670-1234|충청남도 서산시 서해로 3685|충청남도 서산시 잠홍동 463|문화센터|10:00~23:00|||||이마트 서산점||||90405
이마트|서수원점|126.9702959|37.2823765|이마트|031-895-1234|경기도 수원시 권선구 수인로 291|경기도 수원시 권선구 구운동 925|문화센터;전기차충전소;일렉트로마트|10:00~23:00|||||이마트 서수원점||||90405
이마트|성남점|127.1414474|37.4440315|이마트|031-8023-1234|경기도 성남시 수정구 수정로 201|경기도 성남시 수정구 태평동 7336|문화센터;전기차충전소|10:00~22:00|||||이마트 성남점||||90405
이마트|성서점|128.5101500|35.8535240|이마트|053-605-1234|대구 달서구 이곡동로 24|대구광역시 달서구 이곡동 1254|전기차충전소|10:00~23:00|||||이마트 성서점||||90405
이마트|성수점|127.0533984|37.5402640|이마트|02-3408-1234|서울 성동구 뚝섬로 379|서울특별시 성동구 성수동2가 333-16|문화센터;전기차충전소|10:00~23:00|||||이마트 성수점||||90405
이마트|세종점|127.2509953|36.4712354|이마트|044-902-1234|세종특별자치시 금송로 687|세종특별자치시 가람동 406|문화센터;전기차충전소|10:00~23:00|||||이마트 세종점||||90405
이마트더라이프|센텀점|129.1282781|35.1699135|이마트|051-745-2383|부산광역시 해운대구 센텀4로 15|부산광역시 해운대구 우동 1493|일렉트로마트;몰리스|11:00~20:00|||||이마트더라이프 센텀점|신세계 센텀시티몰|||90405
이마트|속초점|128.5956250|38.1911100|이마트|033-630-1234|강원도 속초시 설악금강대교로 12|강원도 속초시 청호동 459-134|전기차충전소|10:00~23:00|||||이마트 속초점||||90405
이마트|수색점|126.8985143|37.5792854|이마트|02-6943-1234|서울특별시 은평구 수색로 217|서울특별시 은평구 수색동 75||10:00~23:00|||||이마트 수색점||||90405
이마트|수서점|127.1032808|37.4869149|이마트|02-451-6123|서울특별시 강남구 광평로 280|서울특별시 강남구 수서동 724||10:00~23:00|||||이마트 수서점||||90405
이마트|수원점|127.02044234804106|37.251375459605235|이마트|031-207-1235|경기 수원시 권선구 경수대로 270|경기 수원시 권선구 권선동 1189|일렉트로마트|10:00~23:00|||||이마트 수원점|(권선동,주차빌딩)|||90405
이마트|수지점|127.0831932|37.3195504|이마트|031-270-1234|경기도 용인시 수지구 수지로 203|경기도 용인시 수지구 신봉동 909|문화센터;전기차충전소|10:00~23:00|||||이마트 수지점|(신봉동)|||90405
이마트|순천점|127.5083553|34.9426098|이마트|061-749-1234|전라남도 순천시 팔마로 191|전라남도 순천시 덕암동 169|문화센터;주유소;전기차충전소|10:00~23:00|||||이마트 순천점||||90405
이마트|스타필드/고양점|126.894946|37.646807|이마트|031-5174-1015|경기 고양시 덕양구 고양대로 1955|경기 고양시 덕양구 동산동 370|일렉트로마트|10:00~22:00|||||이마트 스타필드/고양점|(동산동,스타필드 고양) 스타필드 고양점 2층|||90405
이마트|스타필드/하남점|127.22289|37.5459011|이마트|031-8069-4030|경기도 하남시 미사대로 750|경기도 하남시 덕풍동 736|일렉트로마트|10:00~23:00|||||이마트 스타필드/하남점|하남 스타필드 1층|||90405
이마트|시화점|126.7368761|37.3458661|이마트|031-496-4123|경기도 시흥시 정왕대로 210|경기도 시흥시 정왕동 1734-1|문화센터|10:00~23:00|||||이마트 시화점||||90405
이마트|신도림점|126.8905806|37.5063077|이마트|02-6715-1234|서울특별시 구로구 새말로 97|서울특별시 구로구 구로동 3-25|문화센터;전기차충전소|10:00~23:00|||||이마트 신도림점|테크노마트 지하2층|||90405
이마트|신월점|126.8283855|37.5397616|이마트|02-6716-1234|서울특별시 양천구 화곡로 59|서울특별시 양천구 신월동 26|전기차충전소|10:00~23:00|||||이마트 신월점||||90405
이마트|신제주점|126.4803000|33.4850100|이마트|064-798-1234|제주특별자치도 제주시 1100로 3348|제주특별자치도 제주시 노형동 919|전기차충전소;일렉트로마트|10:00~23:00|||||이마트 신제주점||||90405
이마트|아산점|127.0218695|36.7767728|이마트|041-422-1234|충청남도 아산시 온천대로 1678|충청남도 아산시 풍기동 192-2|문화센터;전기차충전소|10:00~23:00|||||이마트 아산점||||90405
이마트|안동점|128.6992625|36.5585083|이마트|054-850-1234||경상북도 안동시 옥동 800-3|문화센터;주유소|10:00~23:00|||||이마트 안동점||||90405
이마트|안성점|127.2558875|37.0130833|이마트|031-686-1234|경기도 안성시 중앙로 246|경기도 안성시 석정동 149-3|문화센터;전기차충전소|10:00~23:00|||||이마트 안성점||||90405
이마트|안양점|126.9352664|37.3982950|이마트|031-380-3300|경기도 안양시 동안구 관악대로 104|경기도 안양시 동안구 비산동 411-8||10:00~23:00|||||이마트 안양점||||90405
이마트|양산점|129.0264638|35.3370573|이마트|055-371-8123|경상남도 양산시 양산역6길 12|경상남도 양산시 중부동 705|문화센터;전기차충전소|10:00~23:00|||||이마트 양산점||||90405
이마트|양재점|127.0372826|37.4641630|이마트|02-2155-1234|서울특별시 서초구 매헌로 16|서울특별시 서초구 양재동 204|전기차충전소|10:00~23:00|||||이마트 양재점||||90405
이마트|양주점|127.0539169|37.8412788|이마트|031-860-0123|경기도 양주시 평화로 1713|경기도 양주시 회정동 98|문화센터|10:00~22:00|||||이마트 양주점||||90405
이마트|여수점|127.7147367|34.7579986|이마트|061-650-1234|전남 여수시 좌수영로 277|전라남도 여수시 오림동 405-1|문화센터|10:00~23:00|||||이마트 여수점||||90405
이마트|여의도점|126.9269600|37.5180405|이마트|02-2280-1234|서울특별시 영등포구 여의동로3길 10|서울특별시 영등포구 여의도동 47||10:00~23:00|||||이마트 여의도점||||90405
이마트|여주점|127.6362130|37.2842670|이마트|031-887-6123||경기도 여주시 홍문동 384-1|전기차충전소|10:00~23:00|||||이마트 여주점||||90405
이마트|역삼점|127.0484915|37.4994789|이마트|02-6908-1234|서울특별시 강남구 역삼로 310|서울특별시 강남구 역삼동 755||10:00~23:00|||||이마트 역삼점||||90405
이마트|연수점|126.6816173|37.4045681|이마트|032-820-1234|인천광역시 연수구 경원대로 184|인천광역시 연수구 동춘동 926-9|문화센터;전기차충전소;일렉트로마트|10:00~23:00|||||이마트 연수점||||90405
이마트|연제점|129.0813232|35.1760592|이마트|051-860-1234|부산 연제구 연수로 89|부산광역시 연제구 연산동 822-7|문화센터;전기차충전소|10:00~23:00|||||이마트 연제점||||90405
이마트|영등포점|126.9035324|37.5168875|이마트|02-3468-1234|서울특별시 영등포구 영중로 15|서울특별시 영등포구 영등포동4가 442|일렉트로마트|10:00~23:00|||||이마트 영등포점||||90405
이마트|영천점|128.9100191|35.9584732|이마트|054-330-1234|경상북도 영천시 최무선로 83|경상북도 영천시 오수동 286|전기차충전소|10:00~22:00|||||이마트 영천점||||90405
이마트|오산점|127.0726807|37.1404317|이마트|031-369-7123|경기도 오산시 경기대로 181|경기도 오산시 원동 360-6|문화센터;전기차충전소|10:00~23:00|||||이마트 오산점||||90405
이마트|왕십리점|127.0381535|37.5614638|이마트|02-2200-1234|서울특별시 성동구 왕십리광장로 17|서울특별시 성동구 행당동 168-151|일렉트로마트|10:00~23:00|||||이마트 왕십리점|이마트 왕십리점|||90405
이마트|용산점|126.9656861|37.5288942|이마트|02-2012-1234|서울특별시 용산구 한강대로23길 55|서울특별시 용산구 한강로3가 40-999||10:00~23:00|||||이마트 용산점||||90405
이마트|용인점|127.1891570|37.2314522|이마트|031-326-1234|경기도 용인시 처인구 명지로 53|경기도 용인시 처인구 역북동 586-6|전기차충전소|10:00~23:00|||||이마트 용인점||||90405
이마트|울산점|129.3484407|35.5376596|이마트|052-220-1234|울산광역시 남구 남중로 48|울산광역시 남구 삼산동 1646|문화센터;전기차충전소;일렉트로마트|10:00~23:00|||||이마트 울산점||||90405
