##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@미스터피자
미스터피자|상암점|302180|553571|미스터피자|02-375-2030|서울특별시 마포구 월드컵북로 396|서울특별시 마포구 상암동 1605|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 상암점|누리꿈스퀘어 2층(월드컵아파트 4단지맞은편 위치) 4개동중 공동제작센터쪽으로 올라가면 됨;누리꿈스퀘어 2층 미스터피자 상암점|||80504
미스터피자|미아점|314506|557674|미스터피자|02-984-6377|서울특별시 강북구 솔샘로 335|서울특별시 강북구 미아동 374-41|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 미아점|2층 / 주차5대가능;2층 미스터피자 미아점|||80504
미스터피자|수유점|314326|560041|미스터피자|02-994-8296|서울특별시 강북구 도봉로 352|서울특별시 강북구 번동 418-3|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 수유점|수유역1번출구 앞 효성네오인텔리안 201호;효성네오인텔리안 2층 미스터피자 수유점|||80504
미스터피자|청담점|315384|546492|미스터피자|02-542-1007|서울특별시 강남구 학동로 342|서울특별시 강남구 논현동 241-3|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 청담점|강남구청역에스케이허브블루204, 205호 강남구청역2번출구 SK허브블루 204, 205호;강남구청역 에스케이 허브 블루 2층 미스터피자 청담점|||80504
미스터피자|노량진점|307007|546215|미스터피자|02-816-1414|서울특별시 동작구 노량진로 180|서울특별시 동작구 노량진동 148-91|포장할인;샐러드바;요거트바;배달|주중 11:00 21:00;주말 11:00 21:00|||||미스터피자 노량진점|사육신묘정거장 앞/노량진역 건너편 20m/ 2층/주차가능;2층 미스터피자 노량진점|||80504
미스터피자|선릉역점|316110|545082|미스터피자|025670454|서울특별시 강남구 선릉로 435|서울특별시 강남구 역삼동 708-7|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 선릉역점|선릉역 3번출구 앞 / 주차장 없음;원광빌딩 미스터피자 선릉역점|||80504
미스터피자|가양점|299044|551649|미스터피자|02-2658-9977|서울특별시 강서구 화곡로 429|서울특별시 강서구 가양동 14-51외 8필지 |포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 가양점|토피아빌딩 201호//가양대교 남단 위치;토피아빌딩 201호 미스터피자 가양점|||80504
미스터피자|대공원점|318508|549778|미스터피자|02-456-6503|서울특별시 광진구 광나루로 416|서울특별시 광진구 화양동 499-1|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 대공원점|2층/어린이대공원역 7호선에서 3번출구나와서 도보로 1분/대공원 정문쪽;건회빌딩 2층 미스터피자 대공원점|||80504
미스터피자|수서점|320760|543255|미스터피자|02-445-8999|서울특별시 강남구 밤고개로1길 10|서울특별시 강남구 수서동 713|포장할인;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 수서점|현대벤쳐빌 지하 1층 25호, 123호 /수서역3번 출구쪽/;수서현대벤쳐빌 지하1층 미스터피자 수서점|||80504
미스터피자|방학점|315789|563428|미스터피자|02-3494-0777|서울특별시 도봉구 도봉로 727|서울특별시 도봉구 방학동 653-18|포장할인;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 방학점|방학역 1번 출구 인근(고객 매장위치 문의 시 매장 이전하여 방학역 1번출구 인근이라고 안내해주세요);1층 미스터피자 방학점|||80504
미스터피자|용마산점|320685|555151|미스터피자|02-495-1577|서울특별시 중랑구 용마산로 495|서울특별시 중랑구 망우동 458-2|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 용마산점|2층 우림시장후문 5거리에 위치;2층 미스터피자 용마산점|||80504
미스터피자|망원점|303941|550886|미스터피자|02-338-1477|서울특별시 마포구 월드컵로 67|서울특별시 마포구 망원1동 378-11|포장할인;주차가능;배달|주중 11:00 24:00;주말 11:00 22:00|||||미스터피자 망원점|2층 /망원역2번 출구 합정동방면으로 30M내려오면됨.;2층 미스터피자 망원점|||80504
미스터피자|청계광장점|310052|552326|미스터피자|0237890006|서울특별시 중구 무교로 32|서울특별시 중구 무교동 1|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 청계광장점|효령빌딩2층 / 무교동사거리 텍사스건물2층 베니건스건너편;효령빌딩|||80504
미스터피자|중앙대점|308470|545597|미스터피자|02-825-1577|서울특별시 동작구 서달로13길 2|서울특별시 동작구 흑석동 102-96|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 중앙대점|미스터피자 중앙대점|||80504
미스터피자|사당점|310198|543618|미스터피자|02-525-0141|서울특별시 동작구 동작대로 153-1|서울특별시 동작구 사당동 79-13|포장할인;배달||||||미스터피자 사당점|이수역 14번출구 방향 (지도로 안내하지 마세요)|||80504
미스터피자|공릉점|318368|558626|미스터피자|02-971-7479|서울특별시 노원구 동일로 1078|서울특별시 노원구 공릉동 386-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 공릉점|2층 공릉역 1번출구 옆;2층 미스터피자 공릉점|||80504
미스터피자|여의도점|305083|547024|미스터피자|027840005|서울특별시 영등포구 의사당대로 108|서울특별시 영등포구 여의도동 37|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 여의도점|(여의도역 6번출구 바로 앞) 아일렉스빌딩 지하01호;아일렉스 상가|||80504
미스터피자|방배본점|311615|542613|미스터피자|025214978|서울특별시 서초구 효령로 132|서울특별시 서초구 방배동 984-4|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 방배본점|1층 (방배역 1번 출구 위치);(주)미스터피자|||80504
미스터피자|서초점|312934|544835|미스터피자|02-595-1101|서울특별시 서초구 서초중앙로 220|서울특별시 서초구 반포1동 32-5|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 서초점|서초한양APT입구 한양상가 2층;한양아파트|||80504
미스터피자|이대점|307098|551240|미스터피자|02-363-3355|서울특별시 서대문구 이화여대8길 10|서울특별시 서대문구 대현동 53-4|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 이대점|이화여대정문 (파리바게뜨 맞은편골목)|||80504
미스터피자|창동점|315473|561487|미스터피자|029002032|서울특별시 도봉구 노해로 285|서울특별시 도봉구 창동 691-10|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 창동점|서울창원초등학교 옆 ,창동고등학교 앞|||80504
미스터피자|발산점|297345|550495|미스터피자|0226651077|서울특별시 강서구 강서로 281|서울특별시 강서구 내발산동 701-14|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 발산점|5호선 우장산역 4번출구 100m/포장고객은 2층으로 가셔야함/;미스터피자|||80504
미스터피자|고대점|314448|553939|미스터피자|029241693|서울특별시 성북구 고려대로24길 58-5|서울특별시 성북구 안암동5가 104-6|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 고대점|고려대학교 이공대 앞;고려안암빌딩 2층 미스터피자 고대점|||80504
미스터피자|대학로점|311960|553925|미스터피자|027427701|서울특별시 종로구 대명길 9|서울특별시 종로구 명륜4가 8-1|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 대학로점|명륜4가 2층/혜화역 4번출구 인근;(명륜4가)|||80504
미스터피자|압구정점|314003|547410|미스터피자|02-512-1161|서울특별시 강남구 압구정로20길 7|서울특별시 강남구 신사동 574-7|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 압구정점|2층/현대고등학교 맞은편 씨티은행 인근 니꼬쇼핑센터 옆|||80504
미스터피자|신림녹두점|305850|541510|미스터피자|02-878-1577|서울특별시 관악구 호암로 599|서울특별시 관악구 신림동 1526-2|포장할인;배달|주중 11:00 20:30;주말 11:00 20:30|||||미스터피자 신림녹두점|1층;미스터피자 신림녹두점|||80504
미스터피자|홍제점|307264|555127|미스터피자|023913336|서울특별시 서대문구 세검정로 65-1|서울특별시 서대문구 홍제동 274-36|포장할인;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 홍제점|문화촌현대아파트 맞은편 / 16.04.02 ~ 매장 이전오픈;1층 미스터피자 홍제점;1층 ( : 세검정로 65-1)|||80504
미스터피자|천호점|323755|549733|미스터피자|02-475-5525|서울특별시 강동구 구천면로 304|서울특별시 강동구 천호동 234-6|포장할인;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 천호점|(천호동1층);일주빌딩 미스터피자 천호점|||80504
미스터피자|성수점|317078|548778|미스터피자|024992947|서울특별시 성동구 뚝섬로 442|서울특별시 성동구 성수동2가 230-9|포장할인;배달|주중 11:00 22:30;주말 11:00 22:30|||||미스터피자 성수점|1층(성수동2가, 우신빌딩);우신빌딩 1층 미스터피자 성수점|||80504
미스터피자|보라매점|304836|545154|미스터피자|02-832-1507|서울특별시 영등포구 여의대방로 185||포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00~21:30;주말 11:00~21:30|||||미스터피자 보라매점|1층|||80504
미스터피자|교대점|313255|543357|미스터피자|025255077|서울특별시 서초구 사임당로12길 16|서울특별시 서초구 서초1동 1626-9|포장할인;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 교대점|교육대 정문 앞 CU 편의점 골목에 위치/내점식사 불가매장(배달, 포장만 가능);(서초동)|||80504
미스터피자|방화점|295401|553033|미스터피자|02-2666-9406|서울특별시 강서구 양천로 87|서울특별시 강서구 방화동 571-1|포장할인;샐러드바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 방화점|방화동, 대일빌딩;1층|||80504
미스터피자|서울대점|307958|543170|미스터피자|02-883-8485|서울특별시 관악구 관악로 246|서울특별시 관악구 봉천동 37-86|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 서울대점|2층|||80504
미스터피자|왕십리점|314169|552052|미스터피자|02-2291-1533|서울시 성동구 왕십리로 410|서울특별시 성동구 하왕십리동 1070|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 왕십리점|G동 1층 105호;(센트라스아파트 125동)|||80504
미스터피자|정릉점|312810|556664|미스터피자|029428333|서울시 성북구 보국문로 40|서울특별시 성북구 정릉동 403-18|포장할인;샐러드바;요거트바;배달|주중 11:00 21:00;주말 11:00 21:00|||||미스터피자 정릉점||||80504
미스터피자|양재점|314761|543056|미스터피자|02-579-7793|서울특별시 강남구 강남대로 248|서울특별시 강남구 도곡동 952-10|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 양재점|도곡동,목원빌딩|||80504
미스터피자|세종첫마을점|333412|430724|미스터피자|044-865-1577|세종특별자치시 누리로 28|세종시 세종시 한솔동 152-3|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:30;주말 11:00 22:30|||||미스터피자 세종첫마을점|(세종특별자치시 누리로 28(108호)/1층 미스터피자);현대상가 B동 108호|||80504
미스터피자|울산동구점|529875|323211|미스터피자|052-209-1577|울산광역시 동구 방어진순환도로 652|울산광역시 동구 일산동 945|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 울산동구점|테라스파크 C동 203호, 204호 /홈플러스 맞은편;2층|||80504
미스터피자|언양점|501352|329606|미스터피자|052-264-1566|울산광역시 울주군 삼남면 교동로 121||포장할인;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 언양점|파리바게트 교동점 옆에 위치/;1층 미스터피자 언양점|||80504
미스터피자|온산점|519256|315634|미스터피자|052-239-0070|울산광역시 울주군 온산읍 덕남로 17|울산광역시 울주군 온산읍 덕신리 270-2|포장할인;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 온산점|1층 미스터피자 온산점|||80504
미스터피자|울산남구점|519076|326709|미스터피자|0522681799|삼산로 26|울산광역시 남구 신정동 726-3|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 울산남구점|하트랜드 1층 (공업탑로터리 스타벅스 맞은편)|||80504
미스터피자|부평점|287386|544170|미스터피자|0325011100|인천시 부평구 부평문화로80번길 35|인천광역시 부평구 부평동 193-31|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 부평점|2층;정한빌딩 2층 미스터피자 부평점|||80504
미스터피자|계양점|287387|548428|미스터피자|032-548-8080|인천시 계양구 봉오대로 671|인천광역시 계양구 작전2동 863-17|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 계양점|우남프리미아 상가 201호 (작전역 2번 출구 앞 10 m) / 식사가능;우남푸르미아 상가 2층 미스터피자 계양점|||80504
미스터피자|갈산점|287570|546723|미스터피자|032-521-1136|인천시 부평구 주부토로 231|인천광역시 부평구 갈산동 171-45|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 갈산점|부평E마트 옆 이마트부평점 옆 갈산홈플라자;2층 미스터피자 갈산점|||80504
미스터피자|만수점|286959|540099|미스터피자|032-467-3377|인천광역시 남동구 구월로 265|인천광역시 남동구 구월동 341-8|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 만수점|2층/내점식사가능(14 테이블)/모래내시장 사거리위치;2층 미스터피자 만수점|||80504
미스터피자|연수점|283038|535417|미스터피자|0328181098|인천시 연수구 먼우금로 188번길 12|인천광역시 연수구 연수동 599-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 연수점|이리옴 3B/D 202/BYC뒤쪽/힘찬병원골목;이리옴3빌딩 202호 미스터피자 연수점|||80504
미스터피자|검단점|283167|555539|미스터피자|0325680552|인천광역시 서구 서곶로 870|인천광역시 서구 마전동 1056-3|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 검단점|약도로안내하지마세요 / 인천광역시 서구 서곶로870(마전동1056-3)한성빌딩|||80504
미스터피자|영종점|266622|544470|미스터피자|032-751-4772|인천시 중구 흰바위로 41|인천광역시 중구 운서동 2794-1|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 영종점|영종에어포트 203호, 204호;영종에어포트1 203호~204호 미스터피자 영종점|||80504
미스터피자|주안역점|283558|541051|미스터피자|0324340577|인천광역시 남구 주안로 105-1|인천광역시 남구 주안1동 130-9|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 주안역점|2층/ 주안역1번출구 주안역광장 왼쪽편 도보5분거리 /;2층 미스터피자 주안역점|||80504
미스터피자|만수3지구점|288570|538653|미스터피자|032-473-7799|인천광역시 남동구 담방로 39|인천광역시 남동구 만수동 1040-4|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 만수3지구점|외1필지로얄프라자 205호 /담방로사거리 신한은행 맞은편 새마을금고건물 2층;로얄프라자 2층 미스터피자 만수3지구점|||80504
미스터피자|검암점|283004|551869|미스터피자|0325685965|인천광역시 서구 승학로 446|인천광역시 서구 검암동 630-1|포장할인;주차가능;배달||||||미스터피자 검암점|삼보프라자 107호;소매,1층 미스터피자 검암점|||80504
미스터피자|청라점|280550|548710|미스터피자|0322075777|인천 서구 청라커낼로260번길 7-19|인천광역시 서구 경서동 956-17|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 청라점|청라에이스 프라자 204호;(경서동,청라에이스프라자204~205호)|||80504
미스터피자|박촌점|289080|550489|미스터피자|0325441577|인천시 계양구 장제로 940|인천광역시 계양구 병방동 109-1|포장할인;배달||||||미스터피자 박촌점|(★배달전문매장★);103호 미스터피자 박촌점|||80504
미스터피자|송도점|280698|533045|미스터피자|032-831-5777|인천시 연수구 해돋이로 108|인천광역시 연수구 송도동 3-26|포장할인;배달|주중 11:00 22:30;주말 11:00 22:30|||||미스터피자 송도점|세진프라자;(송도동,세진프라자) 1층 미스터피자 송도점|||80504
미스터피자|용현점|282136|539959|미스터피자|032-872-7575|인천광역시 남구 인주대로 261|인천광역시 남구 주안동 667-4|포장할인;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 용현점||||80504
미스터피자|순천연향점|356228|261732|미스터피자|061-725-4458|전라남도 순천시 연향번영길 147|전라남도 순천시 연향동 1324-3|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 순천연향점|2층/(2007.06.06 매장이전)/현위치-조은프라자 사거리 국민은행 옆 건물2층임/;로또노래방,2층 미스터피자 순천연향점|||80504
미스터피자|목포중앙점|252287|244905|미스터피자|0612422777|전라남도 목포시 영산로75번길 29|전라남도 목포시 죽동 12-1|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 목포중앙점|2층 국제서점옆건물;2층 목포중앙점|||80504
미스터피자|여수중앙점|375623|238139|미스터피자|0616611577|전라남도 여수시 충무로 52|전라남도 여수시 충무동 504|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 여수중앙점|2층 미스터피자 여수중앙점|||80504
미스터피자|남악점|257928|246950|미스터피자|0612877715|전라남도 목포시 후광대로 110|전라남도 목포시 옥암동 1225-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 남악점|디타워 디타워 2층 203~205호;디-타워 2층 남악점|||80504
미스터피자|해남점|272380|220163|미스터피자|0615370280|전라남도 해남군 해남읍 중앙1로 2|전라남도 해남군 해남읍 해리 456-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 해남점|해남터미널 맞은편;로타리빌딩 2층 미스터피자 해남점|||80504
미스터피자|완도청해점|284949|191916|미스터피자|0615550280|전라남도 완도군 완도읍 장보고대로 191-1|전라남도 완도군 완도읍 군내리 1274-9|포장할인;샐러드바;요거트바;배달|주중 11:00 21:00;주말 11:00 21:00|||||미스터피자 완도청해점|1층 미스터피자완도청해점|||80504
미스터피자|영광점|264034|298486|미스터피자|0613529799|전라남도 영광군 영광읍 백산길 6|전라남도 영광군 영광읍 남천리 313-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 영광점||||80504
미스터피자|영등점|307625|373596|미스터피자|063-833-0220|전북 익산시 무왕로 1052|전라북도 익산시 영등동 149-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 영등점|매장위치:CGV2층임;2층 미스터피자 영등점|||80504
미스터피자|군산나운점|283424|374459|미스터피자|063-466-4343|전라북도 군산시 나운안1길 35|전라북도 군산시 나운동 116-1|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:00;주말 11:00 21:00|||||미스터피자 군산나운점|1층/나운동 롯데시네마 인근/;미스터피자 군산나운점|||80504
미스터피자|남원점|343701|312074|미스터피자|0636351577|전라북도 남원시 광한서로 57|전라북도 남원시 금동 236-2|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 남원점|2층 2층;위생약국,2층 미스터피자 남원점|||80504
미스터피자|봉동점|321336|373541|미스터피자|0632631577|전라북도 완주군 봉동읍 과학로 1005|전라북도 완주군 봉동읍 둔산리 903-4|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 봉동점|1층 미스터피자 봉동점|||80504
미스터피자|김제점|300795|356582|미스터피자|063-543-1577|전라북도 김제시 도작로 104|전라북도 김제시 검산동 912-19|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 김제점|2층 미스터피자 김제점|||80504
미스터피자|전주송천점|321520|363109|미스터피자|0632748794|전라북도 전주시 덕진구 천마산로 68|전라북도 전주시덕진구 송천동1가 107-16|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:30;주말 11:00 22:30|||||미스터피자 전주송천점|1층/천마산로 68 103호 (KCC아파트옆건물로 이전함. 센트럴파크 1단지 아파트내 주소는 예전 주소임!!!)|||80504
미스터피자|전북도청점|319363|357759|미스터피자|0632230099|전라북도 전주시 완산구 홍산로 253|전라북도 전주시 완산구 효자동2가 1239-4|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 전북도청점|201호;2층 미스터피자 전북도청점|||80504
미스터피자|신제주점|259880|99660|미스터피자|064-745-6677|제주특별자치도 제주시 신광로 101|제주특별자치도 제주시 연동 276|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:00;주말 11:00 21:00|||||미스터피자 신제주점|뉴크라운 호텔뒤사거리에위치(제원사거리에서 그랜드호텔방면으로 300미터직진)-주차장있슴;2층|||80504
미스터피자|제주중앙점|263557|101397|미스터피자|064-724-8077|제주특별자치도 제주시 중앙로 222|제주특별자치도 제주시 이도이동 1772-19|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 제주중앙점|/제주시청 길 건너편;2층 미스터피자 제주중앙점|||80504
미스터피자|쌍용점|321688|466929|미스터피자|0415786600|충청남도 천안시 서북구 쌍용13길 26|충청남도 천안시 서북구 쌍용동 1407|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 쌍용점|쌍용 모란 아파트 옆;화순빌딩,1층 미스터피자 쌍용점|||80504
미스터피자|대흥점|324193|467641|미스터피자|041-523-3636|충청남도 천안시 동남구 옛시청길 8|충청남도 천안시 동남구 대흥동 165-2|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 대흥점|천안역앞 명동거리;(대흥동),2층 미스터피자 대흥점|||80504
미스터피자|두정점|322935|470602|미스터피자|041-523-3801|충청남도 천안시 서북구 서부대로 746|충청남도 천안시 서북구 두정동 901|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 두정점|천안지방노동청 뒷건물;(두정동),2층 미스터피자 두정점|||80504
미스터피자|온양점|311221|465024|미스터피자|0415471122|충청남도 아산시 온궁로 25|충청남도 아산시 온양1동 92-6|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 온양점|온양온천역 건너편 롯데리아골목 베스킨라빈스 맞은편// 온천 1,2동만 가능/권곡동,실옥동|||80504
미스터피자|당진점|278210|477927|미스터피자|0413559881|충청남도 당진시 당진중앙2로 127|충청남도 당진시 읍내동 225-1|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 당진점|2층 미스터피자 당진점|||80504
미스터피자|조치원점|337601|444758|미스터피자|044-866-1177|세종특별자치시 조치원읍 조치원로 33|충청남도 연기군 조치원읍 원리 3-2|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 조치원점|2층/조치원역 앞 국민은행 옆건물;2층|||80504
미스터피자|보령점|273980|417633|미스터피자|041-931-0878|충청남도 보령시 중앙로 95|충청남도 보령시 대천동 331-13|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 보령점|2층|||80504
미스터피자|논산점|318122|400624|미스터피자|0417330078|충청남도 논산시 계백로 990-1|충청남도 논산시 취암동 1046-10|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 논산점|2층 /롯데리아 맞은편건물 2층(베스킨라빈스건물 2층);2층 미스터피자 논산점|||80504
미스터피자|배방점|317588|464161|미스터피자|0415485522|충청남도 아산시 배방읍 북수서로 48-50|충청남도 아산시 배방면 북수리 1492|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 배방점|/천안에서 아산방면으로 서부휴게소에서 200m지나서 좌측 큰 대로변/;1층|||80504
미스터피자|예산점|295636|454904|미스터피자|0413341112|충청남도 예산군 예산읍 역전로 116|충청남도 예산군 예산읍 산성리 304-51|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 예산점|솔로몬빌딩 2층/예산역에서 예산터미널방향 KTF건물;솔로몬빌딩,2층 미스터피자 예산점|||80504
미스터피자|직산점|325029|475506|미스터피자|041-583-1577|충청남도 천안시 서북구 성거읍 봉주로 93|충청남도 천안시 서북구 성거읍 신월리 369-4|포장할인;샐러드바;요거트바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 직산점|천우빌딩 2층 201호/ 직산사거리 서북구청 옆위치;2층 미스터피자 직산점;천우빌딩 2층|||80504
미스터피자|부여점|302298|409520|미스터피자|041-837-1177|충청남도 부여군 부여읍 사비로 97|충청남도 부여군 부여읍 구아리 327-7|포장할인;샐러드바;요거트바;배달|주중 11:00 21:30;주말 11:00 21:30|||||미스터피자 부여점|구아리;2층|||80504
미스터피자|삼성SDI점|321603|471529|미스터피자|041-560-3026|충청남도 천안시 서북구 번영로 467|충청남도 천안시 성성동 508|포장할인;배달|주중 10:00 20:00|||||미스터피자 삼성SDI점|복지매장1층 /삼성사업장 안에 있는 매장;삼성SDI (주)|||80504
미스터피자|금산점|354353|389963|미스터피자|041-751-7789|충청남도 금산군 금산읍 금산로 1516|충청남도 금산군 금산읍 상리 46-10|포장할인;배달||||||미스터피자 금산점|1층 미스터피자 금산점|||80504
미스터피자|단국대천안점|326011|470989|미스터피자|0415792077|충청남도 천안시 동남구 단대로 119|충청남도 천안시 동남구 안서동 522|포장할인;주차가능||||||미스터피자 단국대천안점|단국대학교 3층 326호;(안서동),1층 미스터피자 단국대천안점|||80504
미스터피자|신방점|322381|465790|미스터피자|0415750077|충청남도 천안시 동남구 서부대로 247-9|충청남도 천안시 동남구 신방동 65-9|포장할인;샐러드바;주차가능;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 신방점|2층/신방중학교 인근 D마트 옆 건물|||80504
미스터피자|청주금천점|355972|447784|미스터피자|0432951576|충청북도 청주시 상당구 수영로 285|충청북도 청주시 상당구 금천동 287|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 청주금천점|튼튼타워2층 금천동 광장 롯데리아2층;튼튼타워,2층 미스터피자 청주금천점|||80504
미스터피자|충주점|394060|485606|미스터피자|043-856-0237|충청북도 충주시 성서4길 11|충청북도 충주시 성서동 146|포장할인;샐러드바;요거트바;배달|주중 11:00 22:00;주말 11:00 22:00|||||미스터피자 충주점|현대타운아파트와 마주보고 있는 건물;2층;2층|||80504
