##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@하이마트
롯데하이마트|용봉점|126.897949|35.181236|하이마트|062-575-1300||광주 북구 용봉동 1357-6||10:30~20:30|||||롯데하이마트 용봉점||||90501
롯데하이마트|용산점|126.96516|37.537155|하이마트|027160303||서울 용산구 원효로2가 3-12||10:30~20:30|||||롯데하이마트 용산점||||90501
롯데하이마트|용원하나로점|128.810087|35.100849|하이마트|055-545-5506||경남 창원시 진해구 용원동 1211-7||10:30~21:00|||||롯데하이마트 용원하나로점|웅동하나로마트 2층|||90501
롯데하이마트|용인점|127.187793|37.236689|하이마트|031-339-7766||경기 용인시 처인구 역북동 423-19||10:30~20:30|||||롯데하이마트 용인점|423-14|||90501
롯데하이마트|용전점|127.436504|36.355123|하이마트|042-635-9811||대전 동구 용전동 51-17||10:30~20:30|||||롯데하이마트 용전점||||90501
롯데하이마트|우현점|129.361369|36.053005|하이마트|0542491110||경북 포항시 북구 우현동 69-3||10:30~20:30|||||롯데하이마트 우현점||||90501
롯데하이마트|울산대점|129.262265|35.548365|하이마트|0522472003||울산 남구 무거동 859-10||10:30~20:30|||||롯데하이마트 울산대점||||90501
롯데하이마트|울산롯데마트점|129.315798|35.533578|하이마트|0522662600||울산 남구 달동 830-1||10:00~22:00|||||롯데하이마트 울산롯데마트점||||90501
롯데하이마트|울산점|129.334612|35.538382|하이마트|0522605400|울산 남구 삼산로 252|||10:30~20:30|||||롯데하이마트 울산점|(달동)|||90501
롯데하이마트|웅상롯데마트점|129.166986|35.412629|하이마트|0553884114||경남 양산시 삼호동 1011||10:00~22:00|||||롯데하이마트 웅상롯데마트점||||90501
롯데하이마트|원당점|126.835044|37.655196|하이마트|031-966-6133||경기 고양시 덕양구 성사동 699-10||10:30~20:30|||||롯데하이마트 원당점||||90501
롯데하이마트|원성점|127.159508|36.798963|하이마트|0415778877||충남 천안시 동남구 원성동 583-8||10:30~20:30|||||롯데하이마트 원성점||||90501
롯데하이마트|원주롯데마트점|127.927482|37.345613|하이마트|033-742-8668||강원 원주시 단계동 1123||10:00~22:00|||||롯데하이마트 원주롯데마트점||||90501
롯데하이마트|월드컵롯데마트점|126.878245|35.132993|하이마트|062-676-3100||광주 서구 풍암동 423-2||10:00~22:00|||||롯데하이마트 월드컵롯데마트점||||90501
롯데하이마트|월드타워점|127.103504|37.5131|하이마트|0232133000||서울 송파구 신천동 29||10:30~22:00|||||롯데하이마트 월드타워점|롯데월드몰 3층 (쇼핑몰)|||90501
롯데하이마트|월배점|128.523498|35.814597|하이마트|053-638-2882||대구 달서구 진천동 587-2||10:30~20:30|||||롯데하이마트 월배점||||90501
롯데하이마트|월성점|128.527617|35.824953|하이마트|0536392233||대구 달서구 월성1동 1850||10:30~20:30|||||롯데하이마트 월성점||||90501
롯데하이마트|월피점|126.847262|37.328769|하이마트|031-413-9393||경기 안산시 상록구 월피동 445-26||10:30~20:30|||||롯데하이마트 월피점|지혜빌딩 1층|||90501
롯데하이마트|유성온천점|127.340027|36.351061|하이마트|042-826-8100||대전 유성구 봉명동 555-5||10:30~20:30|||||롯데하이마트 유성온천점||||90501
롯데하이마트|유성점|127.338226|36.363813|하이마트|042-825-2255||대전 유성구 장대동 340-1||10:30~20:30|||||롯데하이마트 유성점||||90501
롯데하이마트|유천점|127.3911|36.316435|하이마트|042-583-8877||대전 중구 유천동 328-1||10:30~20:30|||||롯데하이마트 유천점|2|||90501
롯데하이마트|율량점|127.483806|36.67146|하이마트|0432186677||충북 청주시 청원구 율량동 707||10:30~20:30|||||롯데하이마트 율량점||||90501
롯데하이마트|율하점|128.691884|35.870058|하이마트|053-986-1110||대구 동구 율하동 1111||10:30~20:30|||||롯데하이마트 율하점||||90501
롯데하이마트|은평롯데몰점|126.921606|37.634727|하이마트|0269755222||서울 은평구 진관동 80||10:00~22:00|||||롯데하이마트 은평롯데몰점||||90501
롯데하이마트|은평점|126.924238|37.600629|하이마트|02-385-3861||서울 은평구 응암동 98-36||10:30~20:30|||||롯데하이마트 은평점||||90501
롯데하이마트|의왕롯데마트점|126.973662|37.380274|하이마트|031-422-4400||경기 의왕시 내손1동 743||10:00~22:00|||||롯데하이마트 의왕롯데마트점||||90501
롯데하이마트|의왕점|126.966297|37.357422|하이마트|031-429-2200||경기 의왕시 오전동 212-1||10:30~20:30|||||롯데하이마트 의왕점||||90501
롯데하이마트|의정부롯데마트점|127.084236|37.742826|하이마트|031-852-9400||경기 의정부시 용현동 527-1||10:00~22:00|||||롯데하이마트 의정부롯데마트점||||90501
롯데하이마트|의정부점|127.041125|37.737979|하이마트|031-846-5533||경기 의정부시 의정부2동 492-6||10:30~20:30|||||롯데하이마트 의정부점||||90501
롯데하이마트|이천롯데아울렛점|127.40003|37.24222|하이마트|0318874499||경기 이천시 호법면 단천리 864||10:30~21:00|||||롯데하이마트 이천롯데아울렛점|롯데프리미엄아울렛|||90501
롯데하이마트|이천점|127.450958|37.273657|하이마트|031-631-4500||경기 이천시 진리동 9-3||10:30~20:30|||||롯데하이마트 이천점||||90501
롯데하이마트|익산롯데마트점|126.974003|35.959107|하이마트|0638387272||전북 익산시 영등동 833-2||10:00~22:00|||||롯데하이마트 익산롯데마트점|롯데마트|||90501
롯데하이마트|인덕원점|126.973843|37.3919|하이마트|0314245544||경기 안양시 동안구 관양2동 954-63||10:30~20:30|||||롯데하이마트 인덕원점||||90501
롯데하이마트|인동점|128.42346|36.10258|하이마트|0544742111||경북 구미시 인의동 843-3||10:30~20:30|||||롯데하이마트 인동점||||90501
롯데하이마트|인천교점|126.658654|37.483068|하이마트|032-577-8787||인천 동구 송림동 295-13||10:30~20:30|||||롯데하이마트 인천교점||||90501
롯데하이마트|인천삼산점|126.731757|37.516897|하이마트|032-514-3434||인천 부평구 삼산동 270-9||10:30~20:30|||||롯데하이마트 인천삼산점||||90501
롯데하이마트|인화점|126.95702|35.931247|하이마트|0638428005||전북 익산시 인화동2가 45||10:30~20:30|||||롯데하이마트 인화점|하이마트 인화점|||90501
롯데하이마트|인후점|127.15741|35.836288|하이마트|0632452992||전북 전주시 덕진구 인후동1가 463-25||10:30~20:30|||||롯데하이마트 인후점||||90501
롯데하이마트|일도점|126.535917|33.496688|하이마트|064-723-3200||제주 제주시 이도2동 1060-9||10:30~20:30|||||롯데하이마트 일도점||||90501
롯데하이마트|작전점|126.721753|37.525106|하이마트|032-556-1123||인천 계양구 작전동 472-1||10:30~20:30|||||롯데하이마트 작전점||||90501
롯데하이마트|잠실점|127.098015|37.511419|하이마트|024202800||서울 송파구 잠실동 40-1||10:00~22:00|||||롯데하이마트 잠실점||||90501
롯데하이마트|장량점|129.39661|36.078915|하이마트|0542550998||경북 포항시 북구 양덕동 1290||10:30~20:30|||||롯데하이마트 장량점||||90501
롯데하이마트|장림점|128.977724|35.083106|하이마트|0512630975||부산 사하구 장림2동 1057-1||10:30~20:30|||||롯데하이마트 장림점||||90501
롯데하이마트|장암롯데마트점|127.053276|37.723678|하이마트|031-875-7800||경기 의정부시 장암동 38-10||10:00~22:00|||||롯데하이마트 장암롯데마트점||||90501
롯데하이마트|장유롯데마트점|128.801274|35.193032|하이마트|0553147400||경남 김해시 장유면 대청리 300||10:00~22:00|||||롯데하이마트 장유롯데마트점||||90501
롯데하이마트|장유점|128.804153|35.193221|하이마트|0553128303||경남 김해시 장유면 대청리 318-9||10:30~20:30|||||롯데하이마트 장유점||||90501
롯데하이마트|장한평점|127.062564|37.56135|하이마트|0222498880||서울 성동구 용답동 229-6||10:30~20:30|||||롯데하이마트 장한평점||||90501
롯데하이마트|전주롯데마트점|127.102523|35.816351|하이마트|0632261400||전북 전주시 완산구 효자동2가 1234-3||10:00~22:00|||||롯데하이마트 전주롯데마트점|롯데마트 전주점|||90501
롯데하이마트|전주송천롯데마트점|127.120471|35.854627|하이마트|063-251-9500||전북 전주시 덕진구 송천동1가 281-1||10:00~22:00|||||롯데하이마트 전주송천롯데마트점||||90501
롯데하이마트|정관점|129.17886|35.31929|하이마트|0517279828||부산 기장군 정관면 매학리 778-6||10:30~20:30|||||롯데하이마트 정관점||||90501
롯데하이마트|정림점|127.370823|36.309229|하이마트|042-585-7123||대전 서구 정림동 8-56||10:30~20:30|||||롯데하이마트 정림점||||90501
롯데하이마트|정왕역점|126.73923|37.35045|하이마트|0314335366||경기 시흥시 정왕동 1841||10:30~20:30|||||롯데하이마트 정왕역점||||90501
롯데하이마트|정읍롯데마트점|126.840438|35.579664|하이마트|063-538-9889||전북 정읍시 농소동 446-1||10:00~22:00|||||롯데하이마트 정읍롯데마트점||||90501
롯데하이마트|정읍점|126.846506|35.578848|하이마트|063-532-5500||전북 정읍시 연지동 10-2||10:30~20:30|||||롯데하이마트 정읍점||||90501
롯데하이마트|정자사거리점|127.003697|37.290504|하이마트|0312459300||경기 수원시 장안구 영화동 393-1||10:30~20:30|||||롯데하이마트 정자사거리점||||90501
롯데하이마트|정자점|127.122752|37.359261|하이마트|031-719-2002||경기 성남시 분당구 정자동 219-4||10:30~20:30|||||롯데하이마트 정자점||||90501
롯데하이마트|제주롯데마트점|126.481371|33.482464|하이마트|064-711-2030||제주 제주시 노형동 708||10:00~22:00|||||롯데하이마트 제주롯데마트점||||90501
롯데하이마트|제주점|126.520221|33.51099|하이마트|064-723-3066||제주 제주시 삼도2동 821||10:30~20:30|||||롯데하이마트 제주점||||90501
롯데하이마트|제천점|128.214175|37.150507|하이마트|0436486000||충북 제천시 청전동 52-2||10:30~20:30|||||롯데하이마트 제천점||||90501
롯데하이마트|조례점|127.52191|34.95897|하이마트|0617529211||전남 순천시 조례동 521-1||10:30~20:30|||||롯데하이마트 조례점|하이마트|||90501
롯데하이마트|조치원점|127.2899|36.59901|하이마트|0448637744||세종특별자치시 조치원읍 침산리 214-2||10:30~20:30|||||롯데하이마트 조치원점||||90501
롯데하이마트|종암점|127.034159|37.600452|하이마트|02-921-3344||서울 성북구 종암동 3-393||10:30~20:30|||||롯데하이마트 종암점||||90501
롯데하이마트|주안점|126.689434|37.45048|하이마트|032-428-2021||인천 남구 주안동 1531-2||10:30~20:30|||||롯데하이마트 주안점||||90501
롯데하이마트|주엽롯데마트점|126.755378|37.673304|하이마트|031-922-3113||경기 고양시 일산서구 주엽2동 15||10:00~22:00|||||롯데하이마트 주엽롯데마트점||||90501
롯데하이마트|주엽점|126.765685|37.668349|하이마트|0319177100||경기 고양시 일산서구 주엽동 73||10:30~20:30|||||롯데하이마트 주엽점|태영프라자|||90501
롯데하이마트|주월점|126.889368|35.142903|하이마트|0626727272||광주 남구 월산4동 970-2||10:30~20:30|||||롯데하이마트 주월점||||90501
롯데하이마트|죽전점|128.538052|35.850838|하이마트|0535730789||대구 달서구 죽전동 278-3||10:30~20:30|||||롯데하이마트 죽전점||||90501
롯데하이마트|중계롯데마트점|127.071196|37.646548|하이마트|02-951-8949||서울 노원구 중계동 361||10:00~22:00|||||롯데하이마트 중계롯데마트점||||90501
롯데하이마트|중계점|127.071315|37.650631|하이마트|02-934-4333||서울 노원구 중계동 413-19||10:30~20:30|||||롯데하이마트 중계점||||90501
롯데하이마트|중산점|126.778421|37.682429|하이마트|031-977-0500||경기 고양시 일산동구 중산동 1668-2||10:30~20:30|||||롯데하이마트 중산점||||90501
롯데하이마트|중촌점|127.416708|36.336706|하이마트|0422579133||대전 중구 선화동 104-4||10:30~20:30|||||롯데하이마트 중촌점||||90501
롯데하이마트|중화산점|127.123231|35.82412|하이마트|063-237-1600||전북 전주시 완산구 중화산동2가 268-47||10:30~20:30|||||롯데하이마트 중화산점|48번지|||90501
롯데하이마트|증산역점|129.006413|35.309093|하이마트|0553669464||경남 양산시 물금읍 1735-4||10:30~20:30|||||롯데하이마트 증산역점||||90501
롯데하이마트|증평점|127.583298|36.787617|하이마트|043-838-7300||충북 증평군 증평읍 장동리 42||10:30~20:30|||||롯데하이마트 증평점||||90501
롯데하이마트|증포점|127.457444|37.295395|하이마트|031-633-3765||경기 이천시 증포동 50-7||10:30~20:30|||||롯데하이마트 증포점|50-11번지|||90501
롯데하이마트|지산점|128.341401|36.131364|하이마트|054-457-8020||경북 구미시 지산동 594-7||10:30~20:30|||||롯데하이마트 지산점||||90501
롯데하이마트|진영점|128.72562|35.30769|하이마트|0557241351||경남 김해시 진영읍 진영리 299-5||10:30~20:30|||||롯데하이마트 진영점||||90501
롯데하이마트|진월점|126.898739|35.119291|하이마트|0626829132||광주 남구 진월동 263||10:30~20:30|||||롯데하이마트 진월점||||90501
롯데하이마트|진장롯데마트점|129.358327|35.576017|하이마트|0522876100||울산 북구 진장동 283-1||10:00~22:00|||||롯데하이마트 진장롯데마트점||||90501
롯데하이마트|진접점|127.175787|37.693953|하이마트|0315739977||경기 남양주시 진접읍 연평리 113-1||10:30~20:30|||||롯데하이마트 진접점|연평리 135-3|||90501
롯데하이마트|진주롯데아울렛점|128.139609|35.180034|하이마트|0507535083||경남 진주시 충무공동 35||10:30~22:00|||||롯데하이마트 진주롯데아울렛점|롯데몰진주점 3층|||90501
롯데하이마트|진주성점|128.082199|35.192121|하이마트|055-748-9200||경남 진주시 본성동 2-1||10:30~20:30|||||롯데하이마트 진주성점||||90501
롯데하이마트|진천점|127.438505|36.861398|하이마트|043-534-1600||충북 진천군 진천읍 벽암리 17||10:30~20:30|||||롯데하이마트 진천점||||90501
롯데하이마트|진해롯데마트점|128.698897|35.158224|하이마트|055-547-4300||경남 진해시 석동 543-5||10:00~22:00|||||롯데하이마트 진해롯데마트점||||90501
롯데하이마트|진해점|128.693287|35.152956|하이마트|055-546-5505||경남 창원시 진해구 이동 430-4||10:30~20:30|||||롯데하이마트 진해점||||90501
롯데하이마트|창동하나로점|127.050807|37.654784|하이마트|02-902-0606||서울 도봉구 창4동 1-10||10:30~20:30|||||롯데하이마트 창동하나로점||||90501
롯데하이마트|창동점|127.0521|37.652965|하이마트|02-990-0051||서울 도봉구 창동 16-3||10:30~20:30|||||롯데하이마트 창동점||||90501
롯데하이마트|창원중앙롯데마트점|128.680217|35.225441|하이마트|0552876100||경남 창원시 성산구 중앙동 92||10:00~22:00|||||롯데하이마트 창원중앙롯데마트점||||90501
롯데하이마트|천안롯데마트점|127.117645|36.799769|하이마트|0415764800||충남 천안시 서북구 쌍용3동 1367||10:00~22:00|||||롯데하이마트 천안롯데마트점||||90501
롯데하이마트|천안아산롯데마트점|127.099712|36.790497|하이마트|0415689494||충남 아산시 배방읍 장재리 1767||10:00~22:00|||||롯데하이마트 천안아산롯데마트점|요진와이시티|||90501
롯데하이마트|천천롯데마트점|126.9822|37.296413|하이마트|031-268-5115||경기 수원시 장안구 천천동 525||10:00~22:00|||||롯데하이마트 천천롯데마트점||||90501
롯데하이마트|철산역점|126.868728|37.475902|하이마트|02-2611-7300||경기 광명시 철산3동 381||10:30~20:30|||||롯데하이마트 철산역점||||90501
롯데하이마트|첨단롯데마트점|126.851901|35.216539|하이마트|062-972-3553||광주 광산구 쌍암동 694-3||10:00~22:00|||||롯데하이마트 첨단롯데마트점||||90501
롯데하이마트|첨단점|126.846268|35.217216|하이마트|062-972-9393||광주 광산구 월계동 869-1||10:30~20:30|||||롯데하이마트 첨단점||||90501
롯데하이마트|청구점|127.015051|37.561919|하이마트|02-2254-1411||서울 중구 신당동 292-61||10:30~20:30|||||롯데하이마트 청구점||||90501
롯데하이마트|청라롯데마트점|126.647831|37.530303|하이마트|0325616500||인천 서구 경서동 958-1||10:00~22:00|||||롯데하이마트 청라롯데마트점|청라롯데캐슬|||90501
롯데하이마트|청량리롯데마트점|127.046955|37.58094|하이마트|029683200||서울 동대문구 전농동 591-53||10:00~22:00|||||롯데하이마트 청량리롯데마트점||||90501
롯데하이마트|청주롯데마트점|127.431966|36.626795|하이마트|0432356767||충북 청주시 흥덕구 가경동 1416-2||10:00~22:00|||||롯데하이마트 청주롯데마트점||||90501
롯데하이마트|청주터미널점|127.430415|36.624958|하이마트|0432335544||충북 청주시 흥덕구 강서동 494||10:30~20:30|||||롯데하이마트 청주터미널점||||90501
롯데하이마트|청주하나로점|127.507084|36.605094|하이마트|043-252-0070||충북 청주시 상당구 방서동 118||10:30~20:30|||||롯데하이마트 청주하나로점||||90501
롯데하이마트|초량점|129.040757|35.117636|하이마트|0514685817||부산 동구 초량동 359-1||10:30~20:30|||||롯데하이마트 초량점||||90501
롯데하이마트|춘천롯데마트점|127.718119|37.868625|하이마트|0332524500||강원 춘천시 온의동 6-25||10:00~22:00|||||롯데하이마트 춘천롯데마트점||||90501
롯데하이마트|춘천점|127.739157|37.855654|하이마트|033-263-3200||강원 춘천시 석사동 811||10:30~20:30|||||롯데하이마트 춘천점||||90501
롯데하이마트|충주롯데마트점|127.914366|36.981598|하이마트|0438578600||충북 충주시 칠금동 849||10:00~22:00|||||롯데하이마트 충주롯데마트점||||90501
롯데하이마트|충주연수점|127.938257|36.982198|하이마트|043-855-2400||충북 충주시 연수동 1718||10:30~20:30|||||롯데하이마트 충주연수점||||90501
롯데하이마트|칠곡점|128.554869|35.944255|하이마트|053-326-2233||대구 북구 동천동 969-1||10:30~20:30|||||롯데하이마트 칠곡점||||90501
롯데하이마트|칠성롯데마트점|128.591096|35.883919|하이마트|0537104568||대구 북구 칠성동2가 725||10:00~22:00|||||롯데하이마트 칠성롯데마트점||||90501
롯데하이마트|침산점|128.598045|35.886048|하이마트|0533411110||대구 북구 침산2동 13-5||10:30~20:30|||||롯데하이마트 침산점||||90501
롯데하이마트|탄금점|127.913918|36.980237|하이마트|043-855-9797||충북 충주시 봉방동 978||10:30~20:30|||||롯데하이마트 탄금점||||90501
롯데하이마트|탄현점|126.76002|37.69409|하이마트|0319252200||경기 고양시 일산서구 덕이동 274-25||10:30~20:30|||||롯데하이마트 탄현점||||90501
롯데하이마트|태백점|128.984557|37.176852|하이마트|033-552-4442||강원 태백시 황지동 270-44||10:30~20:30|||||롯데하이마트 태백점||||90501
롯데하이마트|태안점|126.298385|36.750176|하이마트|041-672-3277||충남 태안군 태안읍 남문리 677-1||10:30~20:30|||||롯데하이마트 태안점||||90501
롯데하이마트|태전점|128.545978|35.920015|하이마트|053-321-1222||대구 북구 태전동 206-15||10:30~20:30|||||롯데하이마트 태전점||||90501
롯데하이마트|테크노밸리점|127.389389|36.427442|하이마트|042-935-7800||대전 유성구 관평동 1375||10:30~20:30|||||롯데하이마트 테크노밸리점||||90501
롯데하이마트|통영롯데마트점|128.42821|34.860842|하이마트|055-649-3100||경남 통영시 무전동 1069||10:00~22:00|||||롯데하이마트 통영롯데마트점||||90501
롯데하이마트|통영점|128.427431|34.860322|하이마트|055-644-7877||경남 통영시 무전동 1068-7||10:30~20:30|||||롯데하이마트 통영점||||90501
롯데하이마트|파주운정점|126.745684|37.705791|하이마트|03180710007||경기 파주시 동패동 106-2||10:30~20:30|||||롯데하이마트 파주운정점||||90501
롯데하이마트|판교롯데마트점|127.113634|37.395524|하이마트|0317040700||경기 성남시 분당구 삼평동 741||10:00~22:00|||||롯데하이마트 판교롯데마트점|지하1층|||90501
롯데하이마트|판암점|127.450762|36.319166|하이마트|042-271-2580||대전 동구 판암동 597-1||10:30~20:30|||||롯데하이마트 판암점|외 6 필지|||90501
롯데하이마트|평내점|127.241909|37.652299|하이마트|031-591-4554||경기 남양주시 평내동 150-5||10:30~20:30|||||롯데하이마트 평내점|외 5필지|||90501
롯데하이마트|평리점|128.555924|35.870351|하이마트|053-573-1110||대구 서구 평리동 1335-1||10:30~20:30|||||롯데하이마트 평리점|1335-2,10|||90501
롯데하이마트|평촌점|126.95317|37.380951|하이마트|031-429-6300||경기 안양시 동안구 호계동 933-4||10:30~20:30|||||롯데하이마트 평촌점||||90501
롯데하이마트|평택롯데마트점|127.111757|36.988354|하이마트|0316583800||경기 평택시 합정동 968-1||10:00~22:00|||||롯데하이마트 평택롯데마트점||||90501
롯데하이마트|평택점|127.119995|36.989001|하이마트|031-657-6666||경기 평택시 합정동 3-23||10:30~20:30|||||롯데하이마트 평택점||||90501
롯데하이마트|포천점|127.190654|37.884577|하이마트|0315353000||경기 포천시 어룡동 393-3||10:30~20:30|||||롯데하이마트 포천점||||90501
롯데하이마트|풍무점|126.729742|37.613745|하이마트|0319828113||경기 김포시 풍무동 248-3||10:30~20:30|||||롯데하이마트 풍무점||||90501
롯데하이마트|하남점|127.207889|37.540895|하이마트|031-791-2141||경기 하남시 신장동 412||10:30~20:30|||||롯데하이마트 하남점||||90501
롯데하이마트|하단점|128.976069|35.1025|하이마트|0512045445||부산 사하구 당리동 324-10||10:30~20:30|||||롯데하이마트 하단점||||90501
롯데하이마트|하당점|126.428449|34.798158|하이마트|061-284-8844||전남 목포시 상동 1121-6||10:30~20:30|||||롯데하이마트 하당점||||90501
롯데하이마트|하양점|128.816929|35.910083|하이마트|053-852-2225||경북 경산시 하양읍 금락리 116-33||10:30~20:30|||||롯데하이마트 하양점||||90501
롯데하이마트|합포점|128.570682|35.195702|하이마트|0552457770||경남 창원시 마산합포구 신포동1가 42||10:30~20:30|||||롯데하이마트 합포점||||90501
롯데하이마트|해운대점|129.173487|35.168|하이마트|0517430018||부산 해운대구 중동 262-9||10:30~20:30|||||롯데하이마트 해운대점||||90501
롯데하이마트|행신점|126.83431|37.62378|하이마트|0319387070||경기 고양시 덕양구 행신동 999||10:30~20:30|||||롯데하이마트 행신점||||90501
롯데하이마트|현풍점|128.443984|35.676637|하이마트|0536178600||대구 달성군 현풍면 479-1||10:30~20:30|||||롯데하이마트 현풍점||||90501
롯데하이마트|호계점|129.345847|35.628541|하이마트|052-291-0040||울산 북구 상안동 324-1||10:30~20:30|||||롯데하이마트 호계점||||90501
롯데하이마트|홍대입구역점|126.92009|37.554575|하이마트|023222929||서울 마포구 서교동 353-6||10:30~20:30|||||롯데하이마트 홍대입구역점||||90501
롯데하이마트|홍성롯데마트점|126.676258|36.601115|하이마트|0416310700||충남 홍성군 홍성읍 고암리 1042||10:00~22:00|||||롯데하이마트 홍성롯데마트점|롯데마트,홍성터미널|||90501
롯데하이마트|홍성점|126.653761|36.593933|하이마트|041-631-0003||충남 홍성군 홍성읍 옥암리 1047||10:30~20:30|||||롯데하이마트 홍성점||||90501
롯데하이마트|홍천점|127.880339|37.688241|하이마트|033-433-9211||강원 홍천군 홍천읍 희망리 363-1||10:30~20:30|||||롯데하이마트 홍천점||||90501
롯데하이마트|화곡점|126.837946|37.540686|하이마트|0226953366||서울 강서구 화곡1동 1073-11||10:30~20:30|||||롯데하이마트 화곡점|하이마트|||90501
롯데하이마트|화명롯데마트점|129.012991|35.235179|하이마트|0513627600||부산 북구 화명3동 2273||10:00~22:00|||||롯데하이마트 화명롯데마트점||||90501
롯데하이마트|화순점|126.98199|35.057857|하이마트|061-371-0011||전남 화순군 화순읍 삼천리 718||10:30~20:30|||||롯데하이마트 화순점||||90501
롯데하이마트|화원점|128.505192|35.805464|하이마트|053-634-7667||대구 달성군 화원읍 본리리 16-7||10:30~20:30|||||롯데하이마트 화원점||||90501
롯데하이마트|화정롯데마트점|126.831131|37.632956|하이마트|031-979-3600||경기 고양시 덕양구 화정동 982||10:00~22:00|||||롯데하이마트 화정롯데마트점||||90501
롯데하이마트|화정점|126.830345|37.630335|하이마트|031-973-6400||경기 고양시 덕양구 화정동 1002-4||10:30~20:30|||||롯데하이마트 화정점||||90501
롯데하이마트|황성점|129.222898|35.867388|하이마트|054-771-5444||경북 경주시 용강동 958-2||10:30~20:30|||||롯데하이마트 황성점||||90501
롯데하이마트|회룡역점|127.048479|37.727172|하이마트|031-826-3355||경기 의정부시 호원2동 416-6||10:30~20:30|||||롯데하이마트 회룡역점||||90501
롯데하이마트|효문점|129.359821|35.556694|하이마트|0522892999||울산 북구 명촌동 864||10:30~20:30|||||롯데하이마트 효문점||||90501
롯데하이마트|효자점|127.125529|35.803199|하이마트|063-226-9909||전북 전주시 완산구 효자동1가 219-4||10:30~20:30|||||롯데하이마트 효자점||||90501
롯데하이마트|효천점|127.10484|35.80296|하이마트|0632267117||전북 전주시 완산구 효자동2가 366-5||10:30~20:30|||||롯데하이마트 효천점||||90501
