##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@미니스톱
미니스톱|장기원룸점|||미니스톱|1577-9621|경기 김포시 김포한강1로97번길 10-13||||||||미니스톱 장기원룸점||||90706
미니스톱|광주행운점|||미니스톱|1577-9621|경기 광주시 도척면 도척윗로 168||||||||미니스톱 광주행운점||||90706
미니스톱|광교신도시점|||미니스톱|031-252-7454|경기 수원시 영통구 센트럴파크로127번길 1||||||||미니스톱 광교신도시점|광교택지지구 2블럭 17-1 1층|||90706
미니스톱|오산자이점|||미니스톱|1577-9621|경기 오산시 청호로 23-24||||||||미니스톱 오산자이점|112동 101,102호|||90706
미니스톱|광주성산점|||미니스톱|1577-9621|경기 광주시 곤지암읍 광여로 233||||||||미니스톱 광주성산점||||90706
미니스톱|안성IC점|||미니스톱|1577-9621|경기 안성시 공도읍 서동대로 4323||||||||미니스톱 안성IC점||||90706
미니스톱|안산이삭점|||미니스톱|1577-9621|경기 안산시 단원구 이삭1길 11||소프트크림||||||미니스톱 안산이삭점|1층|||90706
미니스톱|간석풍인점|||미니스톱|1577-9621|인천 남동구 남동대로934번길 13||소프트크림||||||미니스톱 간석풍인점||||90706
미니스톱|작전드림점|||미니스톱|1577-9621|인천 계양구 아나지로248번길 1||소프트크림||||||미니스톱 작전드림점|BK디센트 101호|||90706
미니스톱|인천성모병원뇌병원점|||미니스톱|1577-9621|인천 부평구 동수로 56||소프트크림||||||미니스톱 인천성모병원뇌병원점||||90706
미니스톱|서구센터점|||미니스톱|1577-9621|인천 서구 탁옥로33번길 19||소프트크림||||||미니스톱 서구센터점||||90706
미니스톱|연수파크타운점|||미니스톱|1577-9621|인천 연수구 용담로 115||소프트크림||||||미니스톱 연수파크타운점||||90706
미니스톱|운서원룸점|||미니스톱|1577-9621|인천 중구 운서1로4번길 1||소프트크림||||||미니스톱 운서원룸점|SG프라자 105호,106호|||90706
미니스톱|구월문화로점|||미니스톱|1577-9621|인천 남동구 문화로169번길 83||소프트크림||||||미니스톱 구월문화로점||||90706
미니스톱|옥련사랑점|||미니스톱|1577-9621|인천 연수구 한나루로 166||소프트크림||||||미니스톱 옥련사랑점||||90706
미니스톱|선학역점|||미니스톱|1577-9621|인천 연수구 학나래로118번길 23||소프트크림||||||미니스톱 선학역점||||90706
미니스톱|검단보듬점|||미니스톱|1577-9621|인천 서구 보듬로 146||||||||미니스톱 검단보듬점|106호,107호|||90706
미니스톱|용현밀레니엄점|||미니스톱|1577-9621|인천 미추홀구 토금북로11번길 19||||||||미니스톱 용현밀레니엄점|1층|||90706
미니스톱|주안석바위점|||미니스톱|1577-9621|인천 남구 석바위로 112||소프트크림||||||미니스톱 주안석바위점|1층|||90706
미니스톱|송도월드마크점|||미니스톱|1577-9621|인천 연수구 컨벤시아대로 60||소프트크림||||||미니스톱 송도월드마크점|제 122호|||90706
미니스톱|인하대학생회관점|||미니스톱|1577-9621|인천 남구 인하로 100||소프트크림||||||미니스톱 인하대학생회관점|인하대학교 학생회관 1층|||90706
미니스톱|인천금곡점|||미니스톱|1577-9621|인천 동구 금곡로 42||소프트크림||||||미니스톱 인천금곡점||||90706
미니스톱|공항화물청사점|||미니스톱|1577-9621|인천 중구 공항동로193번길 116||||||||미니스톱 공항화물청사점||||90706
미니스톱|공항터미널점|||미니스톱|1577-9621|인천 중구 공항서로512번길 478||||||||미니스톱 공항터미널점||||90706
미니스톱|공항지원시설점|||미니스톱|1577-9621|인천 중구 공항서로512번길 464||||||||미니스톱 공항지원시설점||||90706
미니스톱|청라리치아노점|||미니스톱|1577-9621|인천 서구 청라에메랄드로102번길 10||||||||미니스톱 청라리치아노점|리치아노빌딩 101호,102호|||90706
미니스톱|만수청운점|||미니스톱|1577-9621|인천 남동구 구월말로 118||소프트크림||||||미니스톱 만수청운점|1층|||90706
미니스톱|인천공촌점|||미니스톱|1577-9621|인천 서구 심곡로208번길 14||||||||미니스톱 인천공촌점|1층|||90706
미니스톱|용현블루온점|||미니스톱|1577-9621|인천 남구 인주대로 149||소프트크림||||||미니스톱 용현블루온점|102호|||90706
미니스톱|청라딜라이트점|||미니스톱|1577-9621|인천 서구 청라에메랄드로 78||||||||미니스톱 청라딜라이트점|딜라이트타워1차 101호,102호|||90706
미니스톱|영종운남동로점|||미니스톱|1577-9621|인천 중구 운남로128번길 7||||||||미니스톱 영종운남동로점|1층 (운남동)|||90706
미니스톱|인천장수점|||미니스톱|1577-9621|인천 남동구 장자로 1||소프트크림||||||미니스톱 인천장수점|1층|||90706
미니스톱|연수함박점|||미니스톱|1577-9621|인천 연수구 함박뫼로50번길 93||소프트크림||||||미니스톱 연수함박점||||90706
미니스톱|영종운서점|||미니스톱|1577-9621|인천 중구 운서2로68번길 1||소프트크림||||||미니스톱 영종운서점|(운서동 2911-5)|||90706
미니스톱|구월한내들점|||미니스톱|1577-9621|인천 남동구 선수촌로 75||소프트크림||||||미니스톱 구월한내들점|근린생활시설 107,108,109호|||90706
미니스톱|파라다이스시티점|||미니스톱|1577-9621|인천 중구 제물량로 257||||||||미니스톱 파라다이스시티점|(주)파라다이스인천 B1|||90706
미니스톱|용현센터점|||미니스톱|1577-9621|인천 남구 낙섬중로 67||소프트크림||||||미니스톱 용현센터점||||90706
미니스톱|영종타운점|||미니스톱|1577-9621|인천 중구 운중로13번길 21||||||||미니스톱 영종타운점|1층|||90706
미니스톱|송도센트럴점|||미니스톱|1577-9621|인천 연수구 아트센터대로 203||소프트크림||||||미니스톱 송도센트럴점|1층 123호|||90706
미니스톱|영종동강점|||미니스톱|1577-9621|인천 중구 백운로228번길 47||||||||미니스톱 영종동강점||||90706
미니스톱|인천검단점|||미니스톱|1577-9621|인천 서구 검단로501번길 9||||||||미니스톱 인천검단점|1층|||90706
미니스톱|영종운중로점|||미니스톱|1577-9621|인천 중구 운중로 133||||||||미니스톱 영종운중로점||||90706
미니스톱|주안행복점|||미니스톱|1577-9621|인천 남구 석바위로53번길 3||소프트크림||||||미니스톱 주안행복점||||90706
미니스톱|용현새한점|||미니스톱|1577-9621|인천 남구 인하로77번길 26||소프트크림||||||미니스톱 용현새한점||||90706
미니스톱|청라자이점|||미니스톱|1577-9621|인천광역시 서구 청라에메랄드로 30||소프트크림||||||미니스톱 청라자이점|상가동 101,102호|||90706
미니스톱|주안본점|||미니스톱|1577-9621|인천광역시 남구 미추홀대로734번길 37||소프트크림||||||미니스톱 주안본점||||90706
미니스톱|서창휴먼시아점|||미니스톱|1577-9621|인천 남동구 서창남순환로 190-102||소프트크림||||||미니스톱 서창휴먼시아점|상가동 101,102호|||90706
미니스톱|숭의오거리점|||미니스톱|1577-9621|인천 남구 미추로6번길 7||소프트크림||||||미니스톱 숭의오거리점||||90706
미니스톱|계양구청점|||미니스톱|032-551-8468|인천 계양구 계산새로 71||소프트크림||||||미니스톱 계양구청점||||90706
미니스톱|계양국제점|||미니스톱|032-554-6492|인천 계양구 계양문화로29번길 10||소프트크림||||||미니스톱 계양국제점||||90706
미니스톱|영종에클라트점|||미니스톱|032-743-0070|인천 중구 공항로424번길 47||소프트크림||||||미니스톱 영종에클라트점||||90706
미니스톱|부평남부점|||미니스톱|032-506-1203|인천 부평구 남부역로20번길 27||소프트크림||||||미니스톱 부평남부점||||90706
미니스톱|구월점|||미니스톱|1577-9621|인천 남동구 문화서로17번길 6||소프트크림||||||미니스톱 구월점|(구월동|||90706
미니스톱|부개주공점|||미니스톱|1577-9621|인천 부평구 동수천로 120||소프트크림||||||미니스톱 부개주공점|부개주공7단지 상가동 104,105호|||90706
미니스톱|영종씨에로점|||미니스톱|1577-9621|인천 중구 영종대로 90||소프트크림||||||미니스톱 영종씨에로점|씨에로빌 106호|||90706
미니스톱|영종골드점|||미니스톱|1577-9621|인천 중구 신도시남로141번길 9||소프트크림||||||미니스톱 영종골드점||||90706
미니스톱|만수2점|||미니스톱|1577-9621|인천 남동구 백범로227번길 95||소프트크림||||||미니스톱 만수2점||||90706
미니스톱|인천용현점|||미니스톱|1577-9621|인천 남구 한나루로477번길 99||소프트크림||||||미니스톱 인천용현점||||90706
미니스톱|인천간석점|||미니스톱|1577-9621|인천광역시 남동구 용천로 149||소프트크림||||||미니스톱 인천간석점|(간석동)|||90706
미니스톱|인천선인점|||미니스톱|1577-9621|인천광역시 남구 석정로 174||소프트크림||||||미니스톱 인천선인점|(도화동)|||90706
미니스톱|영종운남점|||미니스톱|032-747-1567|인천 중구 운중로 22||소프트크림||||||미니스톱 영종운남점||||90706
미니스톱|인천성민병원점|||미니스톱|1577-9621|인천 서구 길주로75번길 36||소프트크림||||||미니스톱 인천성민병원점||||90706
미니스톱|구월시청점|||미니스톱|032-435-1053|인천 남동구 미래로 21||소프트크림||||||미니스톱 구월시청점||||90706
미니스톱|간석양지점|||미니스톱|1577-9621|인천 남동구 예술로346번길 76||소프트크림||||||미니스톱 간석양지점||||90706
미니스톱|계산본점|||미니스톱|032-546-3675|인천 계양구 계양대로205번길 23||소프트크림||||||미니스톱 계산본점||||90706
미니스톱|영종중산점|||미니스톱|032-747-1457|인천 중구 운중로 175||소프트크림||||||미니스톱 영종중산점||||90706
미니스톱|인천삼산점|||미니스톱|1577-9621|인천 부평구 길주로 633||소프트크림||||||미니스톱 인천삼산점|109호 (삼산동,삼산메디케슬)|||90706
미니스톱|영종원룸점|||미니스톱|1577-9621|인천 중구 운서3로 20||||||||미니스톱 영종원룸점|1층|||90706
미니스톱|연수청학점|||미니스톱|1577-9621|인천 연수구 먼우금로 197||||||||미니스톱 연수청학점||||90706
미니스톱|부평북부점|||미니스톱|032-506-8440|인천 부평구 경원대로 1417||||||||미니스톱 부평북부점||||90706
미니스톱|간석오거리점|||미니스톱|032-425-0610|인천 남동구 남동대로916번길 6||||||||미니스톱 간석오거리점||||90706
미니스톱|인천옥련점|||미니스톱|1577-9621|인천 연수구 한나루로197번길 30||||||||미니스톱 인천옥련점|(옥련동)|||90706
미니스톱|인천효성점|||미니스톱|032-547-9341|인천광역시 계양구 안남로 551||||||||미니스톱 인천효성점||||90706
미니스톱|가좌우림점|||미니스톱|032-581-3126|인천 서구 염곡로 37||||||||미니스톱 가좌우림점||||90706
미니스톱|인천논현점|||미니스톱|032-431-1375|인천 남동구 논현로46번길 51||||||||미니스톱 인천논현점||||90706
미니스톱|효성현대점|||미니스톱|032-551-1238|인천광역시 계양구 길마로88번길 1||||||||미니스톱 효성현대점||||90706
미니스톱|주안미래점|||미니스톱|032-446-9550|인천 남구 주안중로 13-1||||||||미니스톱 주안미래점||||90706
미니스톱|인천호구포역점|||미니스톱|032-428-9777|인천 남동구 논현로26번길 12||||||||미니스톱 인천호구포역점||||90706
미니스톱|부평주공점|||미니스톱|1577-9621|인천 부평구 동수로120번길 43||||||||미니스톱 부평주공점|부평LH2단지 상가동 101,102,103호|||90706
미니스톱|간석명동점|||미니스톱|032-442-6113|인천 남동구 남동대로922번길 45||||||||미니스톱 간석명동점||||90706
미니스톱|동양휴먼빌점|||미니스톱|1577-9621|인천 계양구 당미길 43||||||||미니스톱 동양휴먼빌점|휴먼빌아파트 201동 105,106호|||90706
미니스톱|송도그린스퀘어점|||미니스톱|1577-9621|인천 연수구 송도문화로28번길 81||||||||미니스톱 송도그린스퀘어점|근린생활동 113,114호|||90706
미니스톱|인천국제공항점|||미니스톱|032-743-2325|인천 중구 공항로 272||||||||미니스톱 인천국제공항점||||90706
미니스톱|인천메카점|||미니스톱|032-811-7385|인천 연수구 용담로125번길 41||||||||미니스톱 인천메카점||||90706
미니스톱|강화찬우물점|||미니스톱|1577-9621|인천 강화군 선원면 중앙로 266||||||||미니스톱 강화찬우물점||||90706
미니스톱|연수점|||미니스톱|032-832-3600|인천 연수구 비류대로 230||||||||미니스톱 연수점||||90706
미니스톱|청라풍경채점|||미니스톱|1577-9621|인천광역시 서구 청라한울로 95||||||||미니스톱 청라풍경채점|상가동 101호|||90706
미니스톱|인천현대점|||미니스톱|032-886-4149|인천 남구 낙섬서로 51||||||||미니스톱 인천현대점||||90706
미니스톱|부평로프트점|||미니스톱|1577-9621|인천 부평구 경원대로1432번길 24||||||||미니스톱 부평로프트점|1층|||90706
미니스톱|영종월드점|||미니스톱|032-743-3554|인천 중구 공항로424번길 50||||||||미니스톱 영종월드점||||90706
미니스톱|청라포스코점|||미니스톱|1577-9621|인천광역시 서구 크리스탈로74번길 26||||||||미니스톱 청라포스코점|상가동 101호|||90706
미니스톱|부평역점|||미니스톱|1577-9621|인천 부평구 동수북로 172||||||||미니스톱 부평역점||||90706
미니스톱|간석휴먼시아점|||미니스톱|1577-9621|인천 남동구 백범로294번길 19||||||||미니스톱 간석휴먼시아점||||90706
미니스톱|인천작전점|||미니스톱|032-544-0337|인천 계양구 장제로 728||||||||미니스톱 인천작전점||||90706
미니스톱|영종이리옴점|||미니스톱|032-746-2876|인천 중구 신도시남로150번길 2||||||||미니스톱 영종이리옴점||||90706
미니스톱|구월아시아드점|||미니스톱|1577-9621|인천 남동구 선수촌로 8||||||||미니스톱 구월아시아드점|근린생활시설 101,102호|||90706
미니스톱|학익사거리점|||미니스톱|1577-9621|인천광역시 남구 매소홀로446번길 16||||||||미니스톱 학익사거리점||||90706
미니스톱|계산점|||미니스톱|032-547-0181|인천 계양구 경명대로 1062||||||||미니스톱 계산점||||90706
미니스톱|계양아주점|||미니스톱|1577-9621|인천 계양구 용종로 30||||||||미니스톱 계양아주점|아주아파트 제상가동 114,115,116호|||90706
미니스톱|주안남부점|||미니스톱|032-427-6391|인천광역시 남구 주안로104번길 15||||||||미니스톱 주안남부점||||90706
미니스톱|인천숭의점|||미니스톱|1577-9621|인천 남구 석정로10번길 63||||||||미니스톱 인천숭의점|1층|||90706
미니스톱|구월자이점|||미니스톱|1577-9621|인천 남동구 선수촌로 55||소프트크림||||||미니스톱 구월자이점|근린생활시설 101,102호|||90706
미니스톱|용현인하대점|||미니스톱|1577-9621|인천 남구 인하로47번길 48||소프트크림||||||미니스톱 용현인하대점|1층|||90706
미니스톱|인천터미널점|||미니스톱|032-438-0630|인천 남동구 인하로 497-28||소프트크림||||||미니스톱 인천터미널점||||90706
미니스톱|원주연대원룸점|||미니스톱|1577-9621|강원 원주시 흥업면 북원로 1412-5||소프트크림||||||미니스톱 원주연대원룸점||||90706
미니스톱|원주상지대로점|||미니스톱|1577-9621|강원 원주시 우산로 39||소프트크림||||||미니스톱 원주상지대로점||||90706
미니스톱|춘천효자원룸점|||미니스톱|1577-9621|강원 춘천시 효제길 11||소프트크림||||||미니스톱 춘천효자원룸점||||90706
미니스톱|삼척죽서루점|||미니스톱|1577-9621|강원 삼척시 오십천로 400||소프트크림||||||미니스톱 삼척죽서루점||||90706
미니스톱|강릉홍제점|||미니스톱|1577-9621|강원 강릉시 새냉이길 25||소프트크림||||||미니스톱 강릉홍제점||||90706
미니스톱|강릉씨에스타점|||미니스톱|1577-9621|강원 강릉시 해안로 388||소프트크림||||||미니스톱 강릉씨에스타점||||90706
미니스톱|삼척제일점|||미니스톱|1577-9621|강원 삼척시 중앙로 177||소프트크림||||||미니스톱 삼척제일점||||90706
미니스톱|원주황금점|||미니스톱|1577-9621|강원 원주시 황금로 13||소프트크림||||||미니스톱 원주황금점||||90706
미니스톱|강릉입암대성점|||미니스톱|1577-9621|강원 강릉시 강중길 46||소프트크림||||||미니스톱 강릉입암대성점||||90706
미니스톱|원주북원점|||미니스톱|1577-9621|강원 원주시 모래내길 29||소프트크림||||||미니스톱 원주북원점||||90706
미니스톱|강릉유천점|||미니스톱|1577-9621|강원 강릉시 사임당로 133||소프트크림||||||미니스톱 강릉유천점|유천메타폴리스2 111호,112호|||90706
미니스톱|삼척봉황점|||미니스톱|1577-9621|강원 삼척시 봉황로 89||소프트크림||||||미니스톱 삼척봉황점||||90706
미니스톱|원주단계벽산점|||미니스톱|1577-9621|강원 원주시 평원초교길 36||소프트크림||||||미니스톱 원주단계벽산점||||90706
미니스톱|춘천후평주공점|||미니스톱|1577-9621|강원 춘천시 후만로98번길 9||||||||미니스톱 춘천후평주공점||||90706
미니스톱|강릉경포그린점|||미니스톱|1577-9621|강원 강릉시 경포로463번길 37||소프트크림||||||미니스톱 강릉경포그린점||||90706
미니스톱|강릉신화점|||미니스톱|1577-9621|강원 강릉시 강변로 262||소프트크림||||||미니스톱 강릉신화점||||90706
미니스톱|춘천트루엘점|||미니스톱|1577-9621|강원 춘천시 백령로 190||소프트크림||||||미니스톱 춘천트루엘점||||90706
미니스톱|강릉관동대점|||미니스톱|1577-9621|강원 강릉시 범일로579번길 61||소프트크림||||||미니스톱 강릉관동대점||||90706
미니스톱|강릉사천점|||미니스톱|1577-9621|강원 강릉시 사천면 진리항구길 57||||||||미니스톱 강릉사천점||||90706
미니스톱|원주단계은행점|||미니스톱|1577-9621|강원 원주시 원문로 175||소프트크림||||||미니스톱 원주단계은행점||||90706
미니스톱|원주한신3차점|||미니스톱|1577-9621|강원 원주시 송림길 73||||||||미니스톱 원주한신3차점||||90706
미니스톱|춘천온의대로점|||미니스톱|1577-9621|강원 춘천시 안마산로 19-1||소프트크림||||||미니스톱 춘천온의대로점||||90706
미니스톱|삼척남양점|||미니스톱|1577-9621|강원 삼척시 남양길 14-4||소프트크림||||||미니스톱 삼척남양점||||90706
미니스톱|강릉솔향점|||미니스톱|1577-9621|강원 강릉시 옥천로 57||소프트크림||||||미니스톱 강릉솔향점||||90706
미니스톱|춘천효제점|||미니스톱|1577-9621|강원 춘천시 효제길37번길 6||소프트크림||||||미니스톱 춘천효제점||||90706
미니스톱|양구터미널점|||미니스톱|1577-9621|강원 양구군 양구읍 관공서로 21-24||소프트크림||||||미니스톱 양구터미널점||||90706
미니스톱|횡계올림픽점|||미니스톱|1577-9621|강원 평창군 대관령면 대관령로 78||||||||미니스톱 횡계올림픽점||||90706
미니스톱|춘천효자대성점|||미니스톱|1577-9621|강원 춘천시 서부대성로239번길 17||소프트크림||||||미니스톱 춘천효자대성점||||90706
미니스톱|인제현리점|||미니스톱|1577-9621|강원 인제군 기린면 내린천로 4026||||||||미니스톱 인제현리점||||90706
미니스톱|강릉부채길점|||미니스톱|1577-9621|강원 강릉시 강동면 헌화로 655-1||소프트크림||||||미니스톱 강릉부채길점||||90706
미니스톱|춘천장학점|||미니스톱|1577-9621|강원 춘천시 만천로 239||소프트크림||||||미니스톱 춘천장학점||||90706
미니스톱|원주구곡한일점|||미니스톱|1577-9621|강원 원주시 남원로 526-1||||||||미니스톱 원주구곡한일점|(한일아파트 상가 103,104,105,106호)|||90706
미니스톱|속초부영점|||미니스톱|1577-9621|강원 속초시 청대로204번길 39||||||||미니스톱 속초부영점|(101호)|||90706
미니스톱|강릉교동대로점|||미니스톱|1577-9621|강원 강릉시 화부산로 14||소프트크림||||||미니스톱 강릉교동대로점||||90706
미니스톱|원주단계행복점|||미니스톱|1577-9621|강원 원주시 금불1길 32||||||||미니스톱 원주단계행복점|1층|||90706
미니스톱|춘천만천로점|||미니스톱|1577-9621|강원 춘천시 동면 만천양지길 64||||||||미니스톱 춘천만천로점||||90706
미니스톱|횡성태우점|||미니스톱|1577-9621|강원 횡성군 횡성읍 북천로 20||||||||미니스톱 횡성태우점||||90706
미니스톱|동해이원길점|||미니스톱|1577-9621|강원 동해시 이원길 147||||||||미니스톱 동해이원길점||||90706
미니스톱|동해송정으뜸점|||미니스톱|1577-9621|강원 동해시 송정중앙로 76||||||||미니스톱 동해송정으뜸점||||90706
미니스톱|원주봉화주공점|||미니스톱|1577-9621|강원 원주시 백간길 16-1||||||||미니스톱 원주봉화주공점||||90706
미니스톱|춘천후평세경점|||미니스톱|1577-9621|강원 춘천시 세실로 173||||||||미니스톱 춘천후평세경점||||90706
미니스톱|연대학생회관점|||미니스톱|1577-9621|강원 원주시 흥업면 연세대길 1||소프트크림||||||미니스톱 연대학생회관점|연세대학교 원주캠퍼스 학생회관내 1층|||90706
미니스톱|춘천후평한신점|||미니스톱|1577-9621|강원 춘천시 부평길 7||소프트크림||||||미니스톱 춘천후평한신점||||90706
미니스톱|강릉원주대점|||미니스톱|1577-9621|강원 강릉시 지변길 28||소프트크림||||||미니스톱 강릉원주대점|103호|||90706
미니스톱|춘천우석점|||미니스톱|1577-9621|강원 춘천시 우석로 43||소프트크림||||||미니스톱 춘천우석점||||90706
미니스톱|홍천진리점|||미니스톱|1577-9621|강원 홍천군 홍천읍 홍천로 397||||||||미니스톱 홍천진리점||||90706
미니스톱|원주혁신주공점|||미니스톱|1577-9621|강원 원주시 혁신로 350-1||||||||미니스톱 원주혁신주공점|상가동 101,102,103호|||90706
미니스톱|원주관설제일점|||미니스톱|1577-9621|강원 원주시 라옹정길 59||||||||미니스톱 원주관설제일점||||90706
미니스톱|연대백운관점|||미니스톱|1577-9621|강원 원주시 흥업면 연세대길 1||||||||미니스톱 연대백운관점|연세대학교 원주캠퍼스 학생복지처|||90706
미니스톱|강릉교동스타점|||미니스톱|1577-9621|강원 강릉시 솔올로5번길 40||||||||미니스톱 강릉교동스타점|1층,2호|||90706
미니스톱|춘천터미널점|||미니스톱|1577-9621|강원 춘천시 중앙로 186-8||소프트크림||||||미니스톱 춘천터미널점||||90706
미니스톱|인제원통로점|||미니스톱|1577-9621|강원도 인제군 북면 원통로 111||||||||미니스톱 인제원통로점|1층|||90706
미니스톱|인제읍내점|||미니스톱|1577-9621|강원 인제군 인제읍 인제로 205||소프트크림||||||미니스톱 인제읍내점|1층|||90706
미니스톱|동해용정점|||미니스톱|1577-9621|강원 동해시 평릉길 66-2||||||||미니스톱 동해용정점||||90706
미니스톱|횡성둔내점|||미니스톱|033-344-5923|강원도 횡성군 둔내면 둔내로 30||소프트크림||||||미니스톱 횡성둔내점||||90706
미니스톱|원주무실점|||미니스톱|1577-9621|강원 원주시 시청로 68-1||||||||미니스톱 원주무실점|원주무실주공1단지 상가동 102-103호|||90706
미니스톱|북평공단점|||미니스톱|033-522-3477|강원 동해시 구미택지1길 98||소프트크림||||||미니스톱 북평공단점||||90706
미니스톱|삼척호산점|||미니스톱|1577-9621|강원 삼척시 원덕읍 삼척로 455-28||소프트크림||||||미니스톱 삼척호산점|(호산리)|||90706
미니스톱|홍천연봉점|||미니스톱|033-432-7429|강원 홍천군 홍천읍 연봉서로 37||소프트크림||||||미니스톱 홍천연봉점||||90706
미니스톱|양양남문점|||미니스톱|1577-9621|강원 양양군 양양읍 양양로 75||소프트크림||||||미니스톱 양양남문점||||90706
미니스톱|춘천퇴계행촌점|||미니스톱|1577-9621|강원도 춘천시 행촌로32번길 5-38||소프트크림||||||미니스톱 춘천퇴계행촌점||||90706
미니스톱|평창진부점|||미니스톱|1577-9621|강원도 평창군 진부면 진부중앙로 58||소프트크림||||||미니스톱 평창진부점||||90706
미니스톱|한림대점|||미니스톱|1577-9621|강원 춘천시 삭주로 78||소프트크림||||||미니스톱 한림대점||||90706
미니스톱|동해발한점|||미니스톱|1577-9621|강원 동해시 해안로 635-4||||||||미니스톱 동해발한점||||90706
미니스톱|원주우산점|||미니스톱|1577-9621|강원 원주시 진광길 24-7||||||||미니스톱 원주우산점||||90706
미니스톱|동해본점|||미니스톱|033-521-1360|강원 동해시 청운1길 53||||||||미니스톱 동해본점||||90706
미니스톱|단계공원점|||미니스톱|033-744-2179|강원 원주시 장미공원길 43-10||||||||미니스톱 단계공원점||||90706
미니스톱|평창읍내점|||미니스톱|1577-9621|강원도 평창군 평창읍 노성로 101||소프트크림||||||미니스톱 평창읍내점||||90706
미니스톱|원주문막점|||미니스톱|1577-9621|강원도 원주시 문막읍 문막시장1길 54||소프트크림||||||미니스톱 원주문막점||||90706
미니스톱|동해중앙점|||미니스톱|1577-9621|강원도 동해시 대학로 16||||||||미니스톱 동해중앙점|골든타워|||90706
미니스톱|원주학성점|||미니스톱|033-747-0444|강원도 원주시 남산로 224||||||||미니스톱 원주학성점||||90706
미니스톱|강릉교동점|||미니스톱|1577-9621|강원 강릉시 율곡초교길43번길 19||소프트크림||||||미니스톱 강릉교동점||||90706
미니스톱|강릉노암점|||미니스톱|033-647-0917|강원 강릉시 강변로 332||||||||미니스톱 강릉노암점||||90706
미니스톱|원주장양점|||미니스톱|1577-9621|강원 원주시 소초면 장막1길 1||||||||미니스톱 원주장양점||||90706
미니스톱|원주현대점|||미니스톱|1577-9621|강원 원주시 남원로612번길 9||||||||미니스톱 원주현대점||||90706
미니스톱|원주태장주공점|||미니스톱|1577-9621|강원 원주시 흥양로51번길 16-1||||||||미니스톱 원주태장주공점|태장주공3단지A 상가동 103호,104호|||90706
미니스톱|춘천중앙로점|||미니스톱|033-251-7302|강원 춘천시 낙원길 35||소프트크림||||||미니스톱 춘천중앙로점||||90706
미니스톱|문막건등점|||미니스톱|033-745-9663|강원 원주시 문막읍 왕건로 41||||||||미니스톱 문막건등점||||90706
미니스톱|동해천곡점|||미니스톱|033-532-3036|강원 동해시 한섬로 14||||||||미니스톱 동해천곡점||||90706
미니스톱|원주무실부영점|||미니스톱|1577-9621|강원 원주시 무실로 380||||||||미니스톱 원주무실부영점|사랑으로 부영아파트 상가동 101호|||90706
미니스톱|동해북평점|||미니스톱|1577-9621|강원 동해시 전천로 274||||||||미니스톱 동해북평점||||90706
미니스톱|평창금당점|||미니스톱|1577-9621|강원 평창군 용평면 평창대로 1743||||||||미니스톱 평창금당점||||90706
미니스톱|강릉부영점|||미니스톱|1577-9621|강원 강릉시 정원로 53-9||||||||미니스톱 강릉부영점|부영APT상가 102,103호|||90706
미니스톱|횡성읍내점|||미니스톱|1577-9621|강원도 횡성군 횡성읍 문정로 15||||||||미니스톱 횡성읍내점||||90706
미니스톱|강릉포남주공점|||미니스톱|1577-9621|강원 강릉시 강릉대로457번길 14||||||||미니스톱 강릉포남주공점||||90706
미니스톱|철원문혜리점|||미니스톱|033-452-8263|강원도 철원군 갈말읍 태봉로 1532||||||||미니스톱 철원문혜리점||||90706
미니스톱|강릉청송점|||미니스톱|1577-9621|강원 강릉시 하평2길 6||||||||미니스톱 강릉청송점|상가동 110호|||90706
미니스톱|강릉일송점|||미니스톱|1577-9621|강원 강릉시 하평3길 42||||||||미니스톱 강릉일송점||||90706
미니스톱|강릉포남점|||미니스톱|1577-9621|강원 강릉시 남구길 23||||||||미니스톱 강릉포남점||||90706
미니스톱|원주단계3점|||미니스톱|1577-9621|강원 원주시 장미공원길 27||||||||미니스톱 원주단계3점||||90706
미니스톱|삼척원당점|||미니스톱|1577-9621|강원 삼척시 오십천로 301-11||||||||미니스톱 삼척원당점||||90706
미니스톱|원주청구점|||미니스톱|1577-9621|강원도 원주시 남원로 441-8||||||||미니스톱 원주청구점||||90706
미니스톱|강릉택지점|||미니스톱|1577-9621|강원 강릉시 경포로 40-1||소프트크림||||||미니스톱 강릉택지점||||90706
미니스톱|강릉주문진점|||미니스톱|033-661-3939|강원 강릉시 주문진읍 연주로 309||||||||미니스톱 강릉주문진점||||90706
미니스톱|속초교동점|||미니스톱|1577-9621|강원 속초시 동해대로 4307||||||||미니스톱 속초교동점||||90706
미니스톱|춘천온의점|||미니스톱|033-257-0261|강원 춘천시 춘주로91번길 2||소프트크림||||||미니스톱 춘천온의점||||90706
미니스톱|원주치악점|||미니스톱|1577-9621|강원 원주시 소초면 구룡사로 15||||||||미니스톱 원주치악점||||90706
미니스톱|원주혁신점|||미니스톱|1577-9621|강원도 원주시 혁신로 92-1||||||||미니스톱 원주혁신점|푸른숨 LH4단지 상가동 101|||90706
미니스톱|삼척터미널점|||미니스톱|1577-9621|강원 삼척시 봉황로 9-22||||||||미니스톱 삼척터미널점|삼척종합버스터미널 구내1층|||90706
