##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@성당
천주교|송천동성당|||성당|02-984-7277|서울특별시 강북구 삼양로 156||||서울대교구||||천주교 송천동성당|(미아동)|||180201
천주교|송천동성당|||성당|063-274-1004|전라북도 전주시 덕진구 송천2길 21||||전주교구||||천주교 송천동성당||||180201
천주교|송천와룡성당|||성당|063-271-5300|전라북도 전주시 덕진구 와룡로 71||||전주교구||||천주교 송천와룡성당||||180201
천주교|송촌동성당|||성당|042-638-1071|대전광역시 대덕구 동춘당로31번길 5||||대전교구||||천주교 송촌동성당||||180201
천주교|송추성당|||성당|031-855-1225|경기도 양주시 장흥면 호국로 477-31||||의정부교구||||천주교 송추성당||||180201
천주교|송탄성당|||성당|031-663-2702|경기도 평택시 신장로82번길 77-16||||수원교구||||천주교 송탄성당||||180201
천주교|송파동성당|||성당|02-415-2747~8|서울특별시 송파구 백제고분로 418||||서울대교구||||천주교 송파동성당|(송파동)|||180201
천주교|송학동성당|||성당|063-858-8912|전라북도 익산시 학곤로 36||||전주교구||||천주교 송학동성당||||180201
천주교|송현성당|||성당|031-662-6802,-661-0852|경기도 평택시 경기대로1376번길 60||||수원교구||||천주교 송현성당||||180201
천주교|송현성당|||성당|053-629-1500|대구시 달서구 학산로50길 88||||대구대교구||||천주교 송현성당|(송현동)|||180201
천주교|송현동성당|||성당||경상북도 안동시 송하1길 42||||안동교구||||천주교 송현동성당||||180201
천주교|송현동성당|||성당|032-764-2131|인천광역시 동구 수문통로 52||||인천교구||||천주교 송현동성당|(송현동)|||180201
천주교|수곡동성당|||성당|043-288-3545|충북 청주시 서원구 청남로2040번길 78||||청주교구||||천주교 수곡동성당||||180201
천주교|수궁동성당|||성당|02-2617-8183,8185|서울특별시 구로구 오리로 1275||||서울대교구||||천주교 수궁동성당|(궁동)|||180201
천주교|수동성당|||성당|043-252-6986|충북 청주시 상당구 교동로3번길 100||||청주교구||||천주교 수동성당||||180201
천주교|수동성당|||성당|031-594-6461|경기도 남양주시 수동면 남가로 1482||||의정부교구||||천주교 수동성당||||180201
천주교|수락산성당|||성당|02-934-0081|서울특별시 노원구 동일로237나길 50||||서울대교구||||천주교 수락산성당|(상계동)|||180201
천주교|수류성당|||성당|063-544-5652|전라북도 김제시 금산면 수류로 643||||전주교구||||천주교 수류성당||||180201
천주교|수리동성당|||성당|031-396-3401|경기도 군포시 수리산로 119||||수원교구||||천주교 수리동성당||||180201
천주교|수산성당|||성당|055-391-0855|경상남도 밀양시 하남읍 수산동촌3길 16||||마산교구||||천주교 수산성당||||180201
천주교|수색성당|||성당|02-308-7651|서울특별시 은평구 증산서길 20||||서울대교구||||천주교 수색성당|(증산동)|||180201
천주교|수서동성당|||성당|02-2226-0231~2|서울특별시 강남구 광평로 199||||서울대교구||||천주교 수서동성당|(수서동)|||180201
천주교|수성성당|||성당|053-742-0224|대구시 수성구 수성로 347||||대구대교구||||천주교 수성성당|(수성동1가)|||180201
천주교|수송동성당|||성당|063-461-0091|전라북도 군산시 남수송5길 43||||전주교구||||천주교 수송동성당||||180201
천주교|수안보성당|||성당|043-846-1351|충북 충주시 수안보면 조산공원길 84||||청주교구||||천주교 수안보성당||||180201
천주교|수영성당|||성당|051-761-4901|부산광역시 수영구 좌수영로 119||||부산교구||||천주교 수영성당||||180201
천주교|수유1동성당|||성당|02-945-2124|서울특별시 강북구 삼양로 336-15||||서울대교구||||천주교 수유1동성당|(수유동)|||180201
천주교|수유동(지)성당|||성당|02-999-9701|서울특별시 강북구 삼각산로 165||||서울대교구||||천주교 수유동(지)성당|(수유동)|||180201
천주교|수정성당|||성당|051-632-3176|부산광역시 동구 진성로 44||||부산교구||||천주교 수정성당||||180201
천주교|수정/마을성당|||성당|051-337-9445|부산광역시 북구 학사로17번가길 16||||부산교구||||천주교 수정/마을성당||||180201
천주교|수지성당|||성당|031-265-2101~2|경기도 용인시 수지구 수지로 265||||수원교구||||천주교 수지성당||||180201
천주교|수진동성당|||성당|031-751-1936|경기도 성남시 수정구 탄리로 39||||수원교구||||천주교 수진동성당||||180201
천주교|순성성당|||성당|041-354-5858|충청남도 당진시 순성면 순성로 472-3||||대전교구||||천주교 순성성당||||180201
천주교|순창성당|||성당|063-652-1004|전라북도 순창군 순창읍 순창로 247||||전주교구||||천주교 순창성당||||180201
천주교|숭의동성당|||성당|032-888-2511|인천광역시 미추홀구 인주대로45번길 17||||인천교구||||천주교 숭의동성당|(숭의동)|||180201
천주교|숲정이성당|||성당|063-252-7366|전라북도 전주시 덕진구 숲정이로 30||||전주교구||||천주교 숲정이성당||||180201
천주교|스무숲성당|||성당|033-263-9750|강원도 춘천시 안마산로 290-7||||춘천교구||||천주교 스무숲성당||||180201
천주교|승진성당|||성당|031-532-4409|경기도 포천시 이동면 낭유길 19-18||||군종교구||||천주교 승진성당|/ (우편) 경기도 포천시 이동면 노곡리 921-1|||180201
천주교|시기동성당|||성당|063-538-0091|전라북도 정읍시 청수3길 32||||전주교구||||천주교 시기동성당||||180201
천주교|시화성바오로성당|||성당|031-431-0537|경기도 시흥시 정왕신길로139번길 24||||수원교구||||천주교 시화성바오로성당||||180201
천주교|시화성베드로성당|||성당|031-497-8275|경기도 시흥시 정왕천로449번길 51||||수원교구||||천주교 시화성베드로성당||||180201
천주교|시흥4동성당|||성당|02-895-5811|서울특별시 금천구 독산로36길 7||||서울대교구||||천주교 시흥4동성당|(시흥동)|||180201
천주교|시흥5동성당|||성당|02-3286-0221|서울특별시 금천구 금하로24나길 49||||서울대교구||||천주교 시흥5동성당|(시흥동)|||180201
천주교|시흥동성당|||성당|02-895-5671|서울특별시 금천구 시흥대로38길 81||||서울대교구||||천주교 시흥동성당|(시흥동)|||180201
천주교|식사동성당|||성당|031-965-1784|경기도 고양시 일산동구 위시티로 153||||의정부교구||||천주교 식사동성당||||180201
천주교|신갈성당|||성당|031-281-4700,4702|경기도 용인시 기흥구 관곡로 35||||수원교구||||천주교 신갈성당||||180201
천주교|신곡/1동성당|||성당|031-844-2500~1|경기도 의정부시 동일로506번길 26||||의정부교구||||천주교 신곡/1동성당||||180201
천주교|신곡2동성당|||성당|031-847-9640|경기도 의정부시 금신로296번길 61||||의정부교구||||천주교 신곡2동성당||||180201
천주교|신공항성당|||성당|032-751-3217|인천광역시 중구 신도시남로 76||||인천교구||||천주교 신공항성당|(운서동)|||180201
천주교|신기동성당|||성당||경상북도 문경시 양달마길 8||||안동교구||||천주교 신기동성당||||180201
천주교|신기동성당|||성당|061-684-2004|전라남도 여수시 신기북6길 17||||광주대교구||||천주교 신기동성당|(신기동)|||180201
천주교|신남성당|||성당|031-356-8791||경기도 화성시 남양읍 신남리 1350-5|||수원교구||||천주교 신남성당||||180201
천주교|신남성당|||성당|033-462-9950|강원도 인제군 남면 신남로30번길 6-11||||춘천교구||||천주교 신남성당||||180201
천주교|신내동성당|||성당|02-2208-2577~8|서울특별시 중랑구 신내로7나길 5||||서울대교구||||천주교 신내동성당|(신내동)|||180201
천주교|신녕성당|||성당|054-336-6611|경북 영천시 신녕면 화성중앙길 21||||대구대교구||||천주교 신녕성당||||180201
천주교|신당동성당|||성당|02-2237-1784,2238-3004|서울특별시 중구 동호로20길 24||||서울대교구||||천주교 신당동성당|(신당동)|||180201
천주교|신대성당|||성당|061-721-4114|전라남도 순천시 해룡면 향매1길 22-12||||광주대교구||||천주교 신대성당||||180201
천주교|신대방동성당|||성당|02-825-2314|서울특별시 동작구 보라매로11길 14||||서울대교구||||천주교 신대방동성당|(신대방동)|||180201
천주교|신도(준본당)성당|||성당|032-752-0097|인천광역시 옹진군 북도면 신도로484번길 138-74||||인천교구||||천주교 신도(준본당)성당||||180201
천주교|신도림동성당|||성당|02-2671-5560|서울특별시 구로구 경인로59길 26||||서울대교구||||천주교 신도림동성당|(신도림동)|||180201
천주교|신동성당|||성당|054-972-2014|경북 칠곡군 지천면 신동로8길 12-12||||대구대교구||||천주교 신동성당||||180201
천주교|신동성당|||성당|063-854-1827|전라북도 익산시 익산대로62길 17||||전주교구||||천주교 신동성당||||180201
천주교|신동성당|||성당|062-942-3448|광주광역시 광산구 도산로 49||||광주대교구||||천주교 신동성당|(송정동)|||180201
천주교|신둔성당|||성당|031-637-6380|경기도 이천시 양진로114번길 19||||수원교구||||천주교 신둔성당||||180201
천주교|신례원성당|||성당|041-334-7860|충청남도 예산군 예산읍 신례원로 247||||대전교구||||천주교 신례원성당||||180201
천주교|신룡성당|||성당|054-436-7091|경북 김천시 개령면 황계길 324||||대구대교구||||천주교 신룡성당||||180201
천주교|신리성지성당|||성당|041-363-1359|충남 당진시 합덕읍 평야6로 135||||대전교구||||천주교 신리성지성당||||180201
천주교|신림성모성당|||성당|02-872-9455|서울특별시 관악구 봉천로18길 12||||서울대교구||||천주교 신림성모성당|(신림동)|||180201
천주교|신백동성당|||성당||충청북도 제천시 의병대로34길 20||||원주교구||||천주교 신백동성당|(신백동)|||180201
천주교|신봉동성당|||성당|031-261-7133|경기도 용인시 수지구 태봉로27번길 8||||수원교구||||천주교 신봉동성당||||180201
천주교|신봉동성당|||성당|043-268-9100|충북 청주시 흥덕구 1순환로512번길 4-1||||청주교구||||천주교 신봉동성당||||180201
천주교|신북성당|||성당|061-472-4700|전라남도 영암군 신북면 황금동로 16-9||||광주대교구||||천주교 신북성당||||180201
천주교|신사동성당|||성당|02-383-6282~3|서울특별시 은평구 은평로 7||||서울대교구||||천주교 신사동성당|(신사동)|||180201
천주교|신사동/성베드로성당|||성당|02-839-1001~2|서울특별시 관악구 관천로11길 124||||서울대교구||||천주교 신사동/성베드로성당|(신림동)|||180201
천주교|신서성당|||성당|053-961-5910|대구시 동구 금강로16길 2||||대구대교구||||천주교 신서성당|(신서동)|||180201
천주교|신선성당|||성당|051-418-8301|부산광역시 영도구 상록수길 23||||부산교구||||천주교 신선성당||||180201
천주교|신선대성당|||성당|051-679-1930|부산시 남구 백운포로 95||||군종교구||||천주교 신선대성당|사서함 7-13호|||180201
천주교|신수동성당|||성당|02-711-3761|서울특별시 마포구 독막로 189||||서울대교구||||천주교 신수동성당|(신수동)|||180201
천주교|신안동성당|||성당|055-745-5131|경상남도 진주시 평거로 141||||마산교구||||천주교 신안동성당||||180201
천주교|신안석문성당|||성당|061-275-4580|전라남도 신안군 비금면 읍동길 15-32||||광주대교구||||천주교 신안석문성당||||180201
천주교|신안인덕성당|||성당|061-271-2422|전남 신안군 암태면 신석길 8-9||||광주대교구||||천주교 신안인덕성당||||180201
천주교|신암성당|||성당|053-958-1005|대구시 동구 아양로11길 2||||대구대교구||||천주교 신암성당|(신암동)|||180201
천주교|신암리성당|||성당|031-862-3455|경기도 양주시 남면 감악산로489번길 27-32||||의정부교구||||천주교 신암리성당||||180201
천주교|신원동성당|||성당|02-381-3939|경기도 고양시 덕양구 신원1로 89||||의정부교구||||천주교 신원동성당||||180201
천주교|신월1동성당|||성당|02-2606-9444~5|서울특별시 양천구 곰달래로5길 52||||서울대교구||||천주교 신월1동성당|(신월동)|||180201
천주교|신월동성당|||성당|02-2696-6111|서울특별시 양천구 오목로1길 20||||서울대교구||||천주교 신월동성당|(신월동)|||180201
천주교|신의성당|||성당|061-271-7123|전라남도 신안군 신의면 상동길 15-4||||광주대교구||||천주교 신의성당||||180201
천주교|신장성당|||성당|031-794-7911|경기도 하남시 신평로73번길 38||||수원교구||||천주교 신장성당||||180201
천주교|신정3동성당|||성당|02-2060-8051|서울특별시 양천구 신정로7길 60-10||||서울대교구||||천주교 신정3동성당|(신정동)|||180201
천주교|신정동성당|||성당|02-2601-0103~4|서울특별시 양천구 중앙로46길 28||||서울대교구||||천주교 신정동성당|(신정동)|||180201
천주교|신제주성당|||성당|064-742-4678|제주특별자치도 제주시 신대로8길 42||||제주교구||||천주교 신제주성당||||180201
천주교|신창성당|||성당|064-773-1044|제주특별자치도 제주시 한경면 두신로 28||||제주교구||||천주교 신창성당||||180201
천주교|신창동성당|||성당|062-954-6004|광주광역시 광산구 왕버들로289번길 22||||광주대교구||||천주교 신창동성당|(신창동)|||180201
천주교|신천성당|||성당|031-313-7820|||||인천교구||||천주교 신천성당||||180201
천주교|신천동성당|||성당|02-2203-6161~6|서울특별시 송파구 오금로 54||||서울대교구||||천주교 신천동성당|(신천동)|||180201
천주교|신탄진성당|||성당|042-932-3231|대전광역시 대덕구 석봉로57번길 27||||대전교구||||천주교 신탄진성당||||180201
천주교|신태인성당|||성당|063-571-8201|전라북도 정읍시 신태인읍 정신로 1196||||전주교구||||천주교 신태인성당||||180201
천주교|신평성당|||성당|041-363-6761|충청남도 당진시 신평면 신평길 63||||대전교구||||천주교 신평성당||||180201
천주교|신평성당|||성당|054-462-1225|경북 구미시 야은로45길 13||||대구대교구||||천주교 신평성당|(신평동)|||180201
천주교|신풍성당|||성당|063-544-2271|전라북도 김제시 중앙11길 23||||전주교구||||천주교 신풍성당||||180201
천주교|신합덕성당|||성당|041-362-5947|충청남도 당진시 합덕읍 굴미2길 40||||대전교구||||천주교 신합덕성당||||180201
천주교|신흥동성당|||성당|031-744-0265|경기도 성남시 수정구 공원로 432||||수원교구||||천주교 신흥동성당||||180201
천주교|심곡성당|||성당|032-666-2061|경기도 부천시 원미구 신흥로53번길 14||||인천교구||||천주교 심곡성당|(심곡동)|||180201
천주교|심곡본동성당|||성당|032-653-4445|경기도 부천시 소사구 경인로170번길 96||||인천교구||||천주교 심곡본동성당|(송내동)|||180201
천주교|십정동성당|||성당|032-421-2000|인천광역시 부평구 배곶로 46||||인천교구||||천주교 십정동성당|(십정동)|||180201
천주교|쌍교동성당|||성당|063-633-4004|전라북도 남원시 남문로 498||||전주교구||||천주교 쌍교동성당||||180201
천주교|쌍문동성당|||성당|02-992-6211|서울특별시 도봉구 해등로17길 20||||서울대교구||||천주교 쌍문동성당|(쌍문동)|||180201
천주교|쌍암동성당|||성당|062-973-7004|광주광역시 광산구 임방울대로801번길 62||||광주대교구||||천주교 쌍암동성당|(쌍암동)|||180201
천주교|쌍용성당|||성당|033-241-7433|강원도 춘천시 신북읍 맥국길 79-9||||군종교구||||천주교 쌍용성당|사서함 114-1호|||180201
천주교|쌍촌동성당|||성당|062-373-0160~1|광주광역시 서구 상무대로955번길 17-14||||광주대교구||||천주교 쌍촌동성당|(쌍촌동)|||180201
천주교|쑥고개(공동사목)성당|||성당|02-873-2333|서울특별시 관악구 쑥고개로 79||||서울대교구||||천주교 쑥고개(공동사목)성당|(봉천동)|||180201
천주교|아미성당|||성당|051-256-1039|부산광역시 사하구 옥천로 131||||부산교구||||천주교 아미성당||||180201
천주교|아미동성당|||성당|031-694-5501|경기도 이천시 부발읍 경충대로2050번길 192||||수원교구||||천주교 아미동성당||||180201
천주교|아우라지성당|||성당||강원도 정선군 여량면 서동로 2957||||원주교구||||천주교 아우라지성당||||180201
천주교|아중성당|||성당|063-244-6768|전라북도 전주시 덕진구 무삼지5길 17||||전주교구||||천주교 아중성당||||180201
천주교|아차산성당|||성당|02-456-2388|서울특별시 광진구 천호대로129길 47-8||||서울대교구||||천주교 아차산성당|(중곡동)|||180201
천주교|아현동성당|||성당|02-365-3184|서울특별시 서대문구 북아현로4나길 17||||서울대교구||||천주교 아현동성당|(북아현동)|||180201
천주교|안강성당|||성당|054-763-7012|경북 경주시 안강읍 비화원로 112||||대구대교구||||천주교 안강성당||||180201
천주교|안계성당|||성당||경상북도 의성군 안계면 용기2길 51||||안동교구||||천주교 안계성당||||180201
천주교|안녕성당|||성당|031-225-0909|경기도 화성시 효행로 592-6||||수원교구||||천주교 안녕성당|(안녕동)|||180201
천주교|안락성당|||성당|051-526-4210|부산광역시 동래구 충렬대로395번길 6||||부산교구||||천주교 안락성당||||180201
천주교|안림동성당|||성당|043-845-1010|충북 충주시 사직로 283-10||||청주교구||||천주교 안림동성당||||180201
천주교|안면도성당|||성당|041-673-1071|충청남도 태안군 안면읍 장터로 218-5||||대전교구||||천주교 안면도성당||||180201
천주교|안산성마르코성당|||성당|031-502-2124|경기도 안산시 상록구 일동로 6||||수원교구||||천주교 안산성마르코성당||||180201
천주교|안산성마리아성당|||성당|031-410-9191|경기도 안산시 단원구 한양대학로 158||||수원교구||||천주교 안산성마리아성당||||180201
천주교|안산성안나성당|||성당|031-413-9004|경기도 안산시 단원구 광덕2로 112||||수원교구||||천주교 안산성안나성당||||180201
천주교|안산성요셉성당|||성당|031-437-7911|경기도 안산시 상록구 석호로 17||||수원교구||||천주교 안산성요셉성당||||180201
천주교|안성성당|||성당|031-672-0701|경기도 안성시 혜산로 33||||수원교구||||천주교 안성성당||||180201
천주교|안의선교성당|||성당|055-963-4627-(안의성당-|경상남도 함양군 안의면 허삼둘길 3||||마산교구||||천주교 안의선교성당|안의성당|||180201
천주교|안중성당|||성당|031-681-2702|경기도 평택시 안중읍 안중로131번길 37||||수원교구||||천주교 안중성당||||180201
천주교|안흥성당|||성당||강원도 횡성군 안흥면 서동로 1061||||원주교구||||천주교 안흥성당||||180201
천주교|암사동성당|||성당|02-442-8511~2|서울특별시 강동구 암사길 46||||서울대교구||||천주교 암사동성당|(암사동)|||180201
천주교|압구정1동성당|||성당|02-541-9240|서울특별시 강남구 언주로167길 27||||서울대교구||||천주교 압구정1동성당|(신사동)|||180201
천주교|압구정동성당|||성당|02-515-1783~4(내선-0-|서울특별시 강남구 논현로175길 33||||서울대교구||||천주교 압구정동성당|(신사동)|||180201
천주교|압량성당|||성당|053-817-5885|경북 경산시 압량면 대학로 360||||대구대교구||||천주교 압량성당||||180201
천주교|압해도성당|||성당|061-271-0404|전라남도 신안군 압해읍 복룡로 53||||광주대교구||||천주교 압해도성당||||180201
천주교|앙성성당|||성당|043-855-2867|충북 충주시 앙성면 하너미로 750||||청주교구||||천주교 앙성성당||||180201
천주교|애막골성당|||성당|033-264-0104|강원도 춘천시 세실로 100-29||||춘천교구||||천주교 애막골성당||||180201
천주교|애월성당|||성당|064-799-0026|제주특별자치도 제주시 애월읍 애월로 159||||제주교구||||천주교 애월성당||||180201
천주교|야당/맑은연못성당|||성당|031-947-1784|경기도 파주시 동서대로 696-27||||의정부교구||||천주교 야당/맑은연못성당||||180201
천주교|야음성당|||성당|052-275-3396|울산광역시 남구 대암로129번길 7||||부산교구||||천주교 야음성당||||180201
천주교|약목성당|||성당|054-974-5055|경북 칠곡군 약목면 복성7길 19-7||||대구대교구||||천주교 약목성당||||180201
천주교|양곡성당|||성당|055-286-0577|경상남도 창원시 성산구 양곡길 84||||마산교구||||천주교 양곡성당||||180201
천주교|양곡성당|||성당|031-989-4661|경기도 김포시 양촌읍 양곡1로56번길 76||||인천교구||||천주교 양곡성당||||180201
천주교|양구성당|||성당|033-482-8004|강원도 양구군 양구읍 중심로 126-6||||춘천교구||||천주교 양구성당||||180201
천주교|양남성당|||성당|054-744-4242|경북 경주시 양남면 양남항구길 103-4||||대구대교구||||천주교 양남성당||||180201
천주교|양덕동/주교좌성당|||성당|055-292-6561|경상남도 창원시 마산회원구 양덕옛2길 128||||마산교구||||천주교 양덕동/주교좌성당||||180201
천주교|양덕원성당|||성당|033-432-4034|강원도 홍천군 남면 양덕원2길 31||||춘천교구||||천주교 양덕원성당||||180201
천주교|양동성당|||성당|031-774-6038|경기도 양평군 양동면 쌍학방죽골길 31||||수원교구||||천주교 양동성당||||180201
천주교|양산성당|||성당|055-386-2065|경상남도 양산시 장동2길 9||||부산교구||||천주교 양산성당||||180201
천주교|양산동성당|||성당|062-571-1009|광주광역시 북구 하서로 393-16||||광주대교구||||천주교 양산동성당|(양산동)|||180201
천주교|양성성당|||성당|031-672-0890|경기도 안성시 양성면 만세로 631||||수원교구||||천주교 양성성당||||180201
천주교|양수리성당|||성당|031-775-3005|경기도 양평군 양서면 상촌길 20-15||||수원교구||||천주교 양수리성당||||180201
천주교|양양성당|||성당|033-671-8911|강원도 양양군 양양읍 군청길 17||||춘천교구||||천주교 양양성당||||180201
천주교|양원(구,/망우1동)성당|||성당|02-437-8984|서울특별시 중랑구 용마산로132길 85||||서울대교구||||천주교 양원(구,/망우1동)성당|(망우동)|||180201
천주교|양재동성당|||성당|02-3462-9981|서울특별시 강남구 강남대로48길 14||||서울대교구||||천주교 양재동성당|(도곡동)|||180201
천주교|양정성당|||성당|051-852-0685|부산광역시 부산진구 진남로 536||||부산교구||||천주교 양정성당||||180201
천주교|양주/2동성당|||성당|031-846-1858|경기도 양주시 삼숭로58번길 258-5||||의정부교구||||천주교 양주/2동성당||||180201
천주교|양주/백석성당|||성당|031-829-0490~1|경기도 양주시 백석읍 고릉말로 127-34||||의정부교구||||천주교 양주/백석성당||||180201
천주교|양지성당|||성당|031-338-3374|경기도 용인시 처인구 양지면 남평로64번길 8||||수원교구||||천주교 양지성당||||180201
천주교|양천(지)성당|||성당|02-2647-6413~4|서울특별시 양천구 목동동로 61||||서울대교구||||천주교 양천(지)성당|(신정동)|||180201
천주교|양평성당|||성당|031-771-2071|경기도 양평군 양평읍 해오름길 25||||수원교구||||천주교 양평성당||||180201
천주교|어양동성당|||성당|063-831-4050|전라북도 익산시 무왕로19길 30||||전주교구||||천주교 어양동성당||||180201
천주교|언양성당|||성당|052-262-5312~3|울산광역시 울주군 언양읍 구교동1길 11||||부산교구||||천주교 언양성당||||180201
천주교|언양성야고보성당|||성당|052-263-0303|울산광역시 울주군 언양읍 언양로 432||||부산교구||||천주교 언양성야고보성당||||180201
천주교|엄궁성당|||성당|051-314-6235|부산광역시 사상구 엄궁로191번길 16||||부산교구||||천주교 엄궁성당||||180201
천주교|엄정성당|||성당|043-852-9479|충북 충주시 엄정면 내창안길 89||||청주교구||||천주교 엄정성당||||180201
천주교|에파타/(준)본당성당|||성당|02-995-7394|서울특별시 강북구 노해로29길 에파타 (준)본당 ||||서울대교구||||천주교 에파타/(준)본당성당||||180201
천주교|여사울성지성당|||성당|041-332-7860|충청남도 예산군 신암면 신종여사울길 22||||대전교구||||천주교 여사울성지성당||||180201
천주교|여산성당|||성당|063-838-8761|전라북도 익산시 여산면 영전길 14||||전주교구||||천주교 여산성당||||180201
천주교|여월동성당|||성당|032-682-1986|경기도 부천시 오정구 성오로 11||||인천교구||||천주교 여월동성당|(여월동)|||180201
천주교|여의도동성당|||성당|02-782-1259|서울특별시 영등포구 여의동로 257||||서울대교구||||천주교 여의도동성당|(여의도동)|||180201
천주교|여좌동성당|||성당|055-545-3313|경상남도 창원시 진해구 여좌로89번길 9||||마산교구||||천주교 여좌동성당||||180201
천주교|여주성당|||성당|031-885-2031|경기도 여주시 우암로 5||||수원교구||||천주교 여주성당||||180201
천주교|역곡성당|||성당|032-343-3613|경기도 부천시 소사구 범안로7번길 53||||인천교구||||천주교 역곡성당|(괴안동)|||180201
천주교|역곡2동성당|||성당|032-347-7073|경기도 부천시 원미구 역곡로45번길 35||||인천교구||||천주교 역곡2동성당|(역곡동)|||180201
천주교|역삼동(지)성당|||성당|02-553-0801|서울특별시 강남구 언주로85길 23-11||||서울대교구||||천주교 역삼동(지)성당|(역삼동)|||180201
천주교|역촌동성당|||성당|02-382-5611~2|서울특별시 은평구 역말로 14||||서울대교구||||천주교 역촌동성당|(역촌동)|||180201
천주교|연동성당|||성당|061-276-4352|전라남도 목포시 산정로142번길 8||||광주대교구||||천주교 연동성당|(산정동)|||180201
천주교|연동성당|||성당|064-744-7811|제주특별자치도 제주시 1100로 3157||||제주교구||||천주교 연동성당||||180201
천주교|연무성당|||성당|041-741-4443|충청남도 논산시 연무읍 연무로 274-7||||대전교구||||천주교 연무성당||||180201
천주교|연무대성당|||성당||충남 논산시 연무읍 득안대로 504||||군종교구||||천주교 연무대성당|사서함 76-1호|||180201
천주교|연봉성당|||성당|033-433-2014|강원도 홍천군 홍천읍 생명과학관길 42||||춘천교구||||천주교 연봉성당||||180201
천주교|연산성당|||성당|051-867-1464|부산광역시 연제구 중앙천로39번길 14||||부산교구||||천주교 연산성당||||180201
천주교|연산동성당|||성당|061-980-5511||전라남도 목포시 연산동 1941|||광주대교구||||천주교 연산동성당||||180201
천주교|연성성당|||성당|031-318-9586|경기도 시흥시 연성로39번길 8||||수원교구||||천주교 연성성당||||180201
천주교|연수성당|||성당|032-822-2271|인천광역시 연수구 청능대로 74||||인천교구||||천주교 연수성당|(동춘동)|||180201
천주교|연수동성당|||성당|043-852-1341|충북 충주시 예성로 404-3||||청주교구||||천주교 연수동성당||||180201
천주교|연신내성당|||성당|02-353-6307|서울특별시 은평구 연서로43길 6||||서울대교구||||천주교 연신내성당|(불광동)|||180201
천주교|연안성당|||성당|032-887-4313|인천광역시 중구 연안부두로55번길 25||||인천교구||||천주교 연안성당|(항동7가)|||180201
천주교|연일성당|||성당|054-285-8823|경북 포항시 남구 연일읍 형산강남로326번길 22||||대구대교구||||천주교 연일성당||||180201
천주교|연지성당|||성당|055-329-9812|경상남도 김해시 평전로 188||||부산교구||||천주교 연지성당||||180201
천주교|연지동성당|||성당|063-538-0531|전라북도 정읍시 서부로 24-6||||전주교구||||천주교 연지동성당||||180201
천주교|연천성당|||성당|031-834-0188|경기도 연천군 연천읍 연천로308번길 19||||의정부교구||||천주교 연천성당||||180201
천주교|연평도성당|||성당|032-831-4176|인천광역시 옹진군 연평면 연평중앙로24번길 25-22||||인천교구||||천주교 연평도성당||||180201
천주교|연풍(준본당)성당|||성당||충북 괴산군 연풍면 중앙로 홍문2길 14||||청주교구||||천주교 연풍(준본당)성당||||180201
천주교|연향동성당|||성당|061-722-2004|전라남도 순천시 연향번영3길 12-17||||광주대교구||||천주교 연향동성당|(연향동)|||180201
천주교|연희동성당|||성당|032-565-2700|인천시 서구 심곡로 126||||인천교구||||천주교 연희동성당|(심곡동)|||180201
천주교|연희동(지)성당|||성당|02-323-4450|서울특별시 서대문구 연희로 64-14||||서울대교구||||천주교 연희동(지)성당|(연희동)|||180201
천주교|열쇠성당|||성당|031-832-2571|경기도 포천시 창수면 청창로 753||||군종교구||||천주교 열쇠성당||||180201
천주교|염리동성당|||성당|02-716-3511|서울특별시 마포구 마포대로11가길 28||||서울대교구||||천주교 염리동성당|(염리동)|||180201
천주교|염산성당|||성당|061-352-9223|전라남도 영광군 염산면 칠산로 92||||광주대교구||||천주교 염산성당||||180201
천주교|염주동성당|||성당|062-373-4799|광주광역시 서구 월드컵4강로 129||||광주대교구||||천주교 염주동성당|(쌍촌동)|||180201
천주교|염포성당|||성당|052-287-8818|울산광역시 북구 오치골5길 14||||부산교구||||천주교 염포성당||||180201
천주교|영광성당|||성당|061-351-2276|전라남도 영광군 영광읍 중앙로2길 40||||광주대교구||||천주교 영광성당||||180201
천주교|영덕성당|||성당||경상북도 영덕군 영덕읍 덕곡3길 11-23||||안동교구||||천주교 영덕성당||||180201
천주교|영동성당|||성당|043-743-1312|충북 영동군 영동읍 계산로2길 40||||청주교구||||천주교 영동성당||||180201
천주교|영등동성당|||성당|063-842-6781|전라북도 익산시 고봉로 186||||전주교구||||천주교 영등동성당||||180201
천주교|영등소라성당|||성당|063-837-3113|전라북도 익산시 무왕로 1024-32||||전주교구||||천주교 영등소라성당||||180201
천주교|영등포동성당|||성당|02-2631-8657|서울특별시 영등포구 버드나루로5길 9||||서울대교구||||천주교 영등포동성당|(영등포동2가)|||180201
천주교|영산성당|||성당||강원도 원주시 호저면 광학로 21-5||||원주교구||||천주교 영산성당||||180201
천주교|영산포성당|||성당|061-332-3290|전라남도 나주시 영산1길 23-2||||광주대교구||||천주교 영산포성당|(영산동)|||180201
천주교|영암성당|||성당|061-473-0613|전라남도 영암군 영암읍 서남역로 27-4||||광주대교구||||천주교 영암성당||||180201
