##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@농협생명
농협생명|서울지점|308851|551409|농협생명|02-547-5636|서울특별시 중구 서소문로 38||||||||농협생명 서울지점|센트럴타워 11층|||40625
영동농협|동역삼지점|315296|544179|농협생명|02-563-4644|서울특별시 강남구 역삼로 204||||||||영동농협 동역삼지점|1층|||40625
영동농협||315596|541410|농협생명|02-571-8383|서울특별시 서초구 동산로6길 3||||||||영동농협||||40625
남서울농협|양재역지점|314891|542925|농협생명|02-572-1521|서울특별시 서초구 남부순환로 2604||||||||남서울농협 양재역지점||||40625
영동농협|도곡지점|315121|542874|농협생명|02-572-1794|서울특별시 서초구 남부순환로356길 19||||||||영동농협 도곡지점||||40625
남서울농협||315350|542403|농협생명|02-575-1521|서울특별시 서초구 바우뫼로 195||||||||남서울농협||||40625
영동농협|개포지점|317158|542712|농협생명|02-577-8604|서울특별시 강남구 선릉로 32||||||||영동농협 개포지점||||40625
남서울농협|사당로지점|310136|543295|농협생명|02-591-5821|서울특별시 동작구 동작대로27길 5||||||||남서울농협 사당로지점||||40625
남서울농협|서이지점|314001|543755|농협생명|02-597-1521|서울특별시 서초구 사임당로 143||||||||남서울농협 서이지점||||40625
남서울농협|방배역지점|311373|543040|농협생명|02-598-3971|서울특별시 서초구 방배로18길 5||||||||남서울농협 방배역지점||||40625
농협|TM지점|309471|551216|농협생명|02-6912-9802|서울특별시 중구 세종대로 17||||||||농협 TM지점|13층 (WISE TOWER)|||40625
농협생명|하나로TM지점|309088|551623|농협생명|02-6930-5101|서울특별시 서대문구 통일로 81||||||||농협생명 하나로TM지점|NH농협생명빌딩 서관 13층|||40625
농협생명|중앙TM지점|297635|549515|농협생명|02-6958-0201|서울특별시 강서구 화곡동 강서로 177||||||||농협생명 중앙TM지점|영빌딩 9층|||40625
농협생명|한성지점|315733|544939|농협생명|02-6959-3988|서울특별시 강남구 테헤란로 310||||||||농협생명 한성지점|(두꺼비빌딩 2층)|||40625
농협생명|충정TM지점|308542|551431|농협생명|02-6963-9286|서울특별시 서대문구 충정로 13||||||||농협생명 충정TM지점|6층 (삼창빌딩)|||40625
농협생명|누리지점|309471|551216|농협생명|02-6967-9500|서울특별시 중구 세종대로 17||||||||농협생명 누리지점|13층 (WISE TOWER)|||40625
서울축산농협|대흥역지점|306941|549942|농협생명|02-702-5181|서울특별시 마포구 백범로 119||||||||서울축산농협 대흥역지점||||40625
한국양계농협|이대역지점|307040|550742|농협생명|02-711-5581|서울특별시 마포구 대흥로 169||||||||한국양계농협 이대역지점||||40625
서울축산농협|용산지점|308381|548785|농협생명|02-712-9331|서울특별시 용산구 새창로33길 5||||||||서울축산농협 용산지점||||40625
서서울농협|사직지점|309067|552955|농협생명|02-725-4571|서울특별시 종로구 사직로8길 4||||||||서서울농협 사직지점|301동 지하103호|||40625
서서울농협|홍제지점|307255|554268|농협생명|02-732-2892|서울특별시 서대문구 통일로 406||||||||서서울농협 홍제지점||||40625
동서울농협|창신동지점|313125|552698|농협생명|02-741-2110|서울특별시 종로구 종로 328||||||||동서울농협 창신동지점|1층|||40625
북서울농협|성북지점|313446|554481|농협생명|02-763-2100|서울특별시 성북구 보문로 152||||||||북서울농협 성북지점||||40625
광명농협|신촌지점|302029|539323|농협생명|02-802-6534|경기도 광명시 금하로 526||||||||광명농협 신촌지점||||40625
관악농협|금천지점|303768|539306|농협생명|02-803-8330|서울특별시 금천구 탑골로 2||||||||관악농협 금천지점||||40625
서울축산농협|노량진지점|306941|545952|농협생명|02-813-3711|서울특별시 동작구 만양로 84||||||||서울축산농협 노량진지점||||40625
영등포농협|숭실대역지점|307532|544465|농협생명|02-814-8070|서울특별시 동작구 상도로 346||||||||영등포농협 숭실대역지점||||40625
영등포농협|신대방삼거리역지점|305455|544649|농협생명|02-822-1401|서울특별시 동작구 보라매로 110||||||||영등포농협 신대방삼거리역지점||||40625
서울우유농협|보라매역지점|304803|544722|농협생명|02-822-4123|서울특별시 동작구 상도로 8||||||||서울우유농협 보라매역지점||||40625
영등포농협|동작지점|306906|545338|농협생명|02-824-8580|서울특별시 동작구 상도로 233||||||||영등포농협 동작지점||||40625
영등포농협||304072|545980|농협생명|02-831-0761|서울특별시 영등포구 도신로 194||||||||영등포농협||||40625
한국양봉농협|신풍역지점|303816|544814|농협생명|02-834-8211|서울특별시 영등포구 신풍로 33||||||||한국양봉농협 신풍역지점||||40625
서울축산농협|대림지점|302695|544323|농협생명|02-835-0431|서울특별시 영등포구 대림로31가길 19||||||||서울축산농협 대림지점||||40625
영등포농협|여의대방로지점|304889|545349|농협생명|02-841-5800|서울특별시 영등포구 여의대방로 203||||||||영등포농협 여의대방로지점||||40625
관악농협|신대방지점|303863|543358|농협생명|02-843-8851|서울특별시 동작구 대림로 22||||||||관악농협 신대방지점||||40625
관악농협|우성지점|303802|543911|농협생명|02-846-5885|서울특별시 동작구 여의대방로 2||||||||관악농협 우성지점||||40625
관악농협|대림지점|303011|543740|농협생명|02-849-7611|서울특별시 영등포구 디지털로 371||||||||관악농협 대림지점||||40625
관악농협|문성지점|303736|542609|농협생명|02-852-3121|서울특별시 금천구 남부순환로 1428||||||||관악농협 문성지점||||40625
영등포농협|남구로지점|302344|543715|농협생명|02-854-0396|서울특별시 구로구 도림로 90||||||||영등포농협 남구로지점||||40625
관악농협|난향지점|304606|540638|농협생명|02-855-8850|서울특별시 관악구 난곡로 84||||||||관악농협 난향지점||||40625
영등포농협|구로본지점|301890|544805|농협생명|02-857-2090|서울특별시 구로구 구로중앙로28길 49||||||||영등포농협 구로본지점||||40625
관악농협|조원동지점|303388|542908|농협생명|02-859-5885|서울특별시 관악구 조원로6길 1||||||||관악농협 조원동지점||||40625
관악농협||303152|542483|농협생명|02-861-5885|서울특별시 금천구 남부순환로 1366||||||||관악농협||||40625
관악농협|신독산지점|302417|541851|농협생명|02-867-8851|서울특별시 금천구 가산로 85||||||||관악농협 신독산지점||||40625
영등포농협|가산디지털지점|302046|542414|농협생명|02-869-8077|서울특별시 금천구 가산로 151||||||||영등포농협 가산디지털지점||||40625
관악농협|독산중앙지점|303066|541248|농협생명|02-869-8850|서울특별시 금천구 독산로 239||||||||관악농협 독산중앙지점||||40625
영등포농협|구일역지점|300534|544350|농협생명|02-869-9181|서울특별시 구로구 구일로10길 27||||||||영등포농협 구일역지점||||40625
관악농협|신림지점|305863|541546|농협생명|02-872-8850|서울특별시 관악구 호암로 603||||||||관악농협 신림지점||||40625
관악농협|신우지점|305647|540841|농협생명|02-873-8850|서울특별시 관악구 호암로 529||||||||관악농협 신우지점||||40625
관악농협|보라매지점|305374|543692|농협생명|02-874-3123|서울특별시 관악구 보라매로 12||||||||관악농협 보라매지점||||40625
관악농협|신림역지점|305529|543286|농협생명|02-874-5885|서울특별시 관악구 신림로 364||||||||관악농협 신림역지점||||40625
관악농협|신본지점|305811|542379|농협생명|02-874-8850|서울특별시 관악구 신림로 264||||||||관악농협 신본지점||||40625
서울축산농협|관악지점|307083|543321|농협생명|02-877-2791|서울특별시 관악구 양녕로 58||||||||서울축산농협 관악지점||||40625
서울축산농협|봉천역지점|306562|542765|농협생명|02-878-3421|서울특별시 관악구 남부순환로 1722||||||||서울축산농협 봉천역지점||||40625
한국양봉농협|서울대입구역지점|307814|542972|농협생명|02-879-1500|서울특별시 관악구 관악로 220||||||||한국양봉농협 서울대입구역지점||||40625
관악농협|은천지점|306552|543213|농협생명|02-885-5885|서울특별시 관악구 은천로 51||||||||관악농협 은천지점||||40625
서울축산농협|낙성대지점|308728|541842|농협생명|02-886-9581|서울특별시 관악구 인헌6길 16||||||||서울축산농협 낙성대지점||||40625
서울축산농협|독산역지점|302489|541039|농협생명|02-894-4741|서울특별시 금천구 범안로 1204||||||||서울축산농협 독산역지점||||40625
관악농협|시흥중앙지점|303224|539064|농협생명|02-895-5885|서울특별시 금천구 독산로 8||||||||관악농협 시흥중앙지점||||40625
광명농협||301167|540730|농협생명|02-896-3141|경기도 광명시 범안로 1063||||||||광명농협||||40625
광명농협|가리대지점|301301|539061|농협생명|02-897-5067|경기도 광명시 금하로 450||||||||광명농협 가리대지점||||40625
광명농협|소하지점|301021|537889|농협생명|02-899-2466|경기도 광명시 오리로 395||||||||광명농협 소하지점||||40625
양주축협|창동역지점|315993|561806|농협생명|02-906-4073|서울특별시 도봉구 노해로63다길 41||||||||양주축협 창동역지점||||40625
북서울농협|우이지점|313213|562204|농협생명|02-906-7100|서울특별시 도봉구 삼양로 616||||||||북서울농협 우이지점||||40625
북서울농협||315362|562107|농협생명|02-908-2011|서울특별시 도봉구 해등로 166||||||||북서울농협||||40625
한국양계농협|길음뉴타운지점|313513|556128|농협생명|02-909-4820|서울특별시 성북구 정릉로 307||||||||한국양계농협 길음뉴타운지점||||40625
서울축산농협|석계역지점|317587|557528|농협생명|02-911-9181|서울특별시 노원구 석계로 17||||||||서울축산농협 석계역지점||||40625
한국양봉농협|종암중앙지점|315037|555582|농협생명|02-915-7800|서울특별시 성북구 종암로 90||||||||한국양봉농협 종암중앙지점||||40625
북서울농협|월계지점|317178|558133|농협생명|02-918-6221|서울특별시 노원구 광운로 48||||||||북서울농협 월계지점||||40625
동서울농협|안암지점|314456|553749|농협생명|02-921-5760|서울특별시 동대문구 무학로 197||||||||동서울농협 안암지점||||40625
서울축산농협|돈암동지점|313301|555026|농협생명|02-923-4361|서울특별시 성북구 아리랑로 7||||||||서울축산농협 돈암동지점||||40625
서울경기양돈농협|종암동지점|314571|556177|농협생명|02-927-8851|서울특별시 성북구 정릉로52길 5||||||||서울경기양돈농협 종암동지점||||40625
북서울농협|불암지점|318020|562781|농협생명|02-936-0165|서울특별시 노원구 한글비석로 444||||||||북서울농협 불암지점||||40625
북서울농협|중계본동지점|319122|561182|농협생명|02-937-0900|서울특별시 노원구 중계로 160||||||||북서울농협 중계본동지점||||40625
서울축산농협|하월곡지점|315136|556415|농협생명|02-942-0691|서울특별시 성북구 오패산로 45||||||||서울축산농협 하월곡지점||||40625
한국양계농협|장위지점|316020|557753|농협생명|02-942-2811|서울특별시 성북구 돌곶이로 209||||||||한국양계농협 장위지점||||40625
한국화훼농협|파주운정지점|290552|570977|농협생명|02-942-5995|경기도 파주시 가람로 53||||||||한국화훼농협 파주운정지점|현대프라자 202호|||40625
북서울농협|삼양로지점|313535|559033|농협생명|02-945-1191|서울특별시 강북구 삼양로 292||||||||북서울농협 삼양로지점||||40625
서울원예농협|노원지점|318385|561463|농협생명|02-951-9060|서울특별시 노원구 덕릉로 603||||||||서울원예농협 노원지점||||40625
북서울농협|수락지점|316900|564261|농협생명|02-952-2011|서울특별시 노원구 동일로 1664||||||||북서울농협 수락지점||||40625
양주축협|도봉산지점|315866|565205|농협생명|02-955-4127|서울특별시 도봉구 도봉산3길 45||||||||양주축협 도봉산지점||||40625
양주축협|도봉동지점|315928|563822|농협생명|02-955-6333|서울특별시 도봉구 도봉로156길 7||||||||양주축협 도봉동지점||||40625
북서울농협|도봉역지점|315911|564521|농협생명|02-956-4610|서울특별시 도봉구 도봉로169길 31||||||||북서울농협 도봉역지점||||40625
도드람양돈농협|용두역지점|315197|55288|농협생명|02-957-0693|서울특별시 동대문구 천호대로 128||||||||도드람양돈농협 용두역지점||||40625
동서울농협|홍릉지점|315507|554234|농협생명|02-959-9501|서울특별시 동대문구 제기로 72||||||||동서울농협 홍릉지점||||40625
서울경기양돈농협|이문동지점|317560|555150|농협생명|02-968-1501|서울특별시 동대문구 휘경로 39||||||||서울경기양돈농협 이문동지점||||40625
한국양봉농협|공릉중앙지점|318927|558727|농협생명|02-971-4477|서울특별시 노원구 공릉로46길 3||||||||한국양봉농협 공릉중앙지점||||40625
서울우유농협|묵동지점|318840|557061|농협생명|02-971-8441|서울특별시 중랑구 공릉로2길 7||||||||서울우유농협 묵동지점||||40625
서울축산농협|공릉지점|318441|558148|농협생명|02-973-4911|서울특별시 노원구 동일로 1029||||||||서울축산농협 공릉지점||||40625
북서울농협|하계지점|318381|560145|농협생명|02-977-5071|서울특별시 노원구 노원로 253||||||||북서울농협 하계지점||||40625
