##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@블랙야크
블랙야크|NC불광점|126.929107|37.609759|블랙야크|02-350-7363||서울 은평구 대조동 240|||||||블랙야크 NC불광점|NC백화점 불광점|||91001
블랙야크|W몰구로점|126.887704|37.477282|블랙야크|02-2081-0520||서울 금천구 가산동 60-27|||||||블랙야크 W몰구로점|W몰 구로 블랙야크|||91001
블랙야크|롯데울산점|129.338841|35.538767|블랙야크|052-960-5344||울산 남구 삼산동 1480-1|||||||블랙야크 롯데울산점|롯데백화점 울산점 5층 블랙야크 5층 블랙야크|||91001
블랙야크|마모트모다울산점|129.357202|35.577077|블랙야크|052-935-3121|울산 북구 진장유통로 78-6||||||||블랙야크 마모트모다울산점|(진장동)|||91001
블랙야크|세이브존울산점|129.324808|35.5482699|블랙야크|052-937-7371|울산 남구 번영로250번길 9||||||||블랙야크 세이브존울산점|(삼산동) 세이브존 울산점 블랙야크|||91001
블랙야크|울산/달동점|129.321133|35.5354873|블랙야크|052-257-9227|울산 남구 삼산로 126||직영점||||||블랙야크 울산/달동점|(달동)|||91001
블랙야크|울산/모다점|129.3576|35.5771|블랙야크|052-935-3024|울산 북구 진장유통로 78-6||||||||블랙야크 울산/모다점|(진장동)|||91001
블랙야크|울산/신선도원몰점|129.356447|35.5624068|블랙야크|052-916-0146|울산 북구 진장17길 10||||||||블랙야크 울산/신선도원몰점|(진장동) 1층|||91001
블랙야크|울산/언양점|129.120716|35.555963|블랙야크|052-263-1811|울산 울주군 삼남면 반구대로 718||||||||블랙야크 울산/언양점||||91001
블랙야크|현대동구점|129.431703|35.521605|블랙야크|052-250-4437||울산 동구 서부동 105|||||||블랙야크 현대동구점|현대백화점 울산동구점 4층 블랙야크 .|||91001
블랙야크|현대울산점|129.335946|35.539619|블랙야크|052-228-0992||울산 남구 삼산동 1521-1|||||||블랙야크 현대울산점|현대백화점 울산점 9층 블랙야크|||91001
블랙야크|힐크릭/울산/신선도원점|129.356447|35.5624068|블랙야크|052-916-0110|울산 북구 진장17길 10||||||||블랙야크 힐크릭/울산/신선도원점|(진장동) 울산신선도원몰|||91001
블랙야크|롯데부평점|126.719637|37.493515|블랙야크|032-452-2526||인천 부평구 부평1동 롯데백화점 5층 블랙야크 |||||||블랙야크 롯데부평점||||91001
블랙야크|롯데인천터미널점|126.701839|37.4401308|블랙야크|032-242-2455|인천 남구 연남로 35||||||||블랙야크 롯데인천터미널점|(관교동) 롯데백화점 인천터미널점 블랙야크|||91001
블랙야크|마모트인천모다점|126.647725|37.5099192|블랙야크|070-7826-8620|인천 서구 북항로32번안길 50||||||||블랙야크 마모트인천모다점|(원창동) 모다아울렛|||91001
블랙야크|마모트혜윰점|126.64728|37.3666415|블랙야크|--|인천 연수구 송도미래로 30||||||||블랙야크 마모트혜윰점|(송도동) 송도동,송도스마트밸리지식산업센터d동2206-1호|||91001
블랙야크|인천/계산점|126.728851|37.543564|블랙야크|032-549-5494|인천 계양구 경명대로 1095||||||||블랙야크 인천/계산점||||91001
블랙야크|인천/만수점|126.729732|37.456962|블랙야크|032-468-7720|인천 남동구 백범로161번길 4||||||||블랙야크 인천/만수점|(만수동)|||91001
블랙야크|인천/모다점|126.647675|37.511457|블랙야크|032-288-7728|인천 서구 북항로32번안길 50||||||||블랙야크 인천/모다점|(원창동)|||91001
블랙야크|인천/부평점|126.722293|37.495747|블랙야크|032-504-6378|인천 부평구 부평대로 49||||||||블랙야크 인천/부평점|(부평동)|||91001
블랙야크|인천/송림점|126.647568|37.481674|블랙야크|032-764-7004|인천 동구 송미로 11-14||||||||블랙야크 인천/송림점|(송림동)|||91001
블랙야크|인천/신구월점|126.692057|37.450043|블랙야크|032-439-7720|인천 남구 인주대로 498||||||||블랙야크 인천/신구월점|(주안동)|||91001
블랙야크|인천/신포점|126.627166|37.472039|블랙야크|032-765-0443|인천 중구 개항로 39-2||||||||블랙야크 인천/신포점|(내동)|||91001
블랙야크|인천/아이즈빌점|126.703493|37.521823|블랙야크|032-270-2230|인천 부평구 마장로 489||||||||블랙야크 인천/아이즈빌점|(청천동)|||91001
블랙야크|인천/LF연수점|126.668653|37.420543|블랙야크|032-717-0511|인천 연수구 용담로 12||||||||블랙야크 인천/LF연수점|(청학동)|||91001
블랙야크|힐크릭/인천/부평아이즈빌점|126.703722|37.5213697|블랙야크|032-270-2777|인천 부평구 마장로 489||||||||블랙야크 힐크릭/인천/부평아이즈빌점|(청천동) 1층 힐크릭|||91001
블랙야크|롯데아울렛남악점|126.46453|34.802531|블랙야크|061-801-2206|전남 무안군 삼향읍 남악로162번길 80||||||||블랙야크 롯데아울렛남악점|롯데아울렛남악 블랙야크|||91001
블랙야크|마모트모다순천점|127.544261|34.9262079|블랙야크|070-8740-5070|전남 순천시 해룡면 상성길 70||||||||블랙야크 마모트모다순천점||||91001
블랙야크|전남/고흥점|127.284661|34.607545|블랙야크|061-835-8000|전남 고흥군 고흥읍 고흥로 1739-1||||||||블랙야크 전남/고흥점||||91001
블랙야크|전남/나주점|126.718718|35.034659|블랙야크|061-332-7033|전남 나주시 중앙로 61||||||||블랙야크 전남/나주점|(성북동)|||91001
블랙야크|전남/남악점|126.463578|34.811618|블랙야크|061-272-1811|전남 무안군 삼향읍 대죽동로 21||||||||블랙야크 전남/남악점||||91001
블랙야크|전남/담양점|126.980418|35.303867|블랙야크|061-383-6995|전남 담양군 담양읍 죽향대로 1099||||||||블랙야크 전남/담양점||||91001
블랙야크|전남/동광양점|127.699053|34.932148|블랙야크|061-793-1810|전남 광양시 길호3길 1||||||||블랙야크 전남/동광양점|(중동)|||91001
블랙야크|전남/목포역점|126.385565|34.790353|블랙야크|061-247-3300|전남 목포시 영산로 87||||||||블랙야크 전남/목포역점|(명륜동)|||91001
블랙야크|전남/목포하당점|126.428286|34.8078819|블랙야크|061-282-9061|전남 목포시 백년대로 383||||||||블랙야크 전남/목포하당점|(옥암동)|||91001
블랙야크|전남/순천모다점|127.544522|34.925363|블랙야크|061-902-8003|전남 순천시 해룡면 상성길 70||||||||블랙야크 전남/순천모다점||||91001
블랙야크|전남/순천연향점|127.515908|34.951263|블랙야크|061-744-0800|전남 순천시 충효로 139||||||||블랙야크 전남/순천연향점|(조례동)|||91001
블랙야크|전남/여수여천점|127.670148|34.758676|블랙야크|061-682-2277|전남 여수시 망마로 67||||||||블랙야크 전남/여수여천점|(신기동)|||91001
블랙야크|전남/영광점|126.501141|35.275193|블랙야크|061-351-6111|전남 영광군 영광읍 옥당로 147-2||||||||블랙야크 전남/영광점||||91001
블랙야크|전남/화순점|126.989647|35.0603154|블랙야크|061-374-0078|전남 화순군 화순읍 중앙로 78||||||||블랙야크 전남/화순점||||91001
블랙야크|전남/LF광양점|127.568157|34.963293|블랙야크|061-815-4800|전남 광양시 광양읍 순광로 466||||||||블랙야크 전남/LF광양점|A동 305호|||91001
블랙야크|힐크릭/전남/목포하당점|126.431211|34.7994455|블랙야크|061-281-2215|전남 목포시 통일대로 60||||||||블랙야크 힐크릭/전남/목포하당점|(상동)|||91001
블랙야크|NC순천점|127.521122|34.972426|블랙야크|061-720-5430||전남 순천시 조례동 NC백화점 순천점 4층 블랙야크 |||||||블랙야크 NC순천점||||91001
블랙야크|롯데아울렛군산점|126.739138|35.9764135|블랙야크|063-447-0262|전북 군산시 조촌로 130||||||||블랙야크 롯데아울렛군산점|(조촌동) 블랙야크|||91001
블랙야크|롯데전주점|127.12208|35.834392|블랙야크|063-289-3488||전북 전주시 완산구 서신동 971|||||||블랙야크 롯데전주점|롯데백화점 전주점 4층 블랙야크|||91001
블랙야크|마모트익산중앙점|126.947753|35.9399702|블랙야크|063-851-0057||전북 익산시 중앙동1가 16-12|||||||블랙야크 마모트익산중앙점||||91001
블랙야크|전북/군산나운점|126.692919|35.9631119|블랙야크|063-471-7157|전북 군산시 공단대로 448||||||||블랙야크 전북/군산나운점|(나운동) 101호 블랙야크군산나운점 (나운동)|||91001
블랙야크|전북/군산수송점|126.715226|35.969236|블랙야크|063-467-7157|전북 군산시 월명로 281||||||||블랙야크 전북/군산수송점|(수송동)|||91001
블랙야크|전북/김제점|126.886039|35.798208|블랙야크|063-542-1211|전북 김제시 동서로 235||||||||블랙야크 전북/김제점|(요촌동)|||91001
블랙야크|전북/남원점|127.391569|35.414242|블랙야크|063-632-5347|전북 남원시 남문로 478-1||||||||블랙야크 전북/남원점|(쌍교동)|||91001
블랙야크|전북/서전주점|127.088081|35.8217852|블랙야크|063-237-1103|전북 전주시 완산구 유연로 14||||||||블랙야크 전북/서전주점|(효자동3가) 블랙야크|||91001
블랙야크|전북/익산송학점|126.92868|35.945695|블랙야크|063-855-1811|전북 익산시 오산면 무왕로2길 288||||||||블랙야크 전북/익산송학점||||91001
블랙야크|전북/익산영등점|126.980304|35.958815|블랙야크|063-835-1811|전북 익산시 무왕로 1107||||||||블랙야크 전북/익산영등점|(영등동)|||91001
블랙야크|전북/익산팔봉점|127.018066|35.9695994|블랙야크|063-843-7070|전북 익산시 무왕로 1487||||||||블랙야크 전북/익산팔봉점|(팔봉동) 블랙야크|||91001
블랙야크|전북/전주고사점|127.145177|35.821285|블랙야크|063-283-9301|전북 전주시 완산구 전주객사5길 73||||||||블랙야크 전북/전주고사점|(고사동)|||91001
블랙야크|전북/전주송천점|127.115282|35.86865|블랙야크|063-255-1103|전북 전주시 덕진구 시천로 106||||||||블랙야크 전북/전주송천점|(송천동2가)|||91001
블랙야크|전북/전주인후점|127.157457|35.836292|블랙야크|063-271-1811|전북 전주시 덕진구 안덕원로 276||||||||블랙야크 전북/전주인후점||||91001
블랙야크|전북/전주평화점|127.126056|35.793675|블랙야크|063-225-5949|전북 전주시 완산구 맏내로 159||||||||블랙야크 전북/전주평화점|(평화동2가)|||91001
블랙야크|전북/정읍점|126.852481|35.569604|블랙야크|063-531-5900|전북 정읍시 남북로 56||||||||블랙야크 전북/정읍점|(수성동)|||91001
블랙야크|갤러리아센터시티점|127.105041|36.800354|블랙야크|041-522-8892||충남 천안시 서북구 불당동 갤러리아센터시티 5층 블랙야크 |||||||블랙야크 갤러리아센터시티점||||91001
블랙야크|롯데아울렛부여점|126.901956|36.306653|블랙야크|041-435-2671||충남 부여군 규암면 합정리 172|||||||블랙야크 롯데아울렛부여점|롯데아울렛부여 블랙야크|||91001
블랙야크|마모트갤러리아센터시티점|127.104662|36.8004727|블랙야크|041-412-9581|충남 천안시 서북구 공원로 227||||||||블랙야크 마모트갤러리아센터시티점|(불당동)|||91001
블랙야크|마모트신세계충청점|127.156752|36.820295|블랙야크|041-640-5369||충남 천안시 동남구 신부동 354-1|||||||블랙야크 마모트신세계충청점||||91001
블랙야크|신세계충청점|127.156634|36.819459|블랙야크|041-640-5375||충남 천안시 동남구 신부동 354-1|||||||블랙야크 신세계충청점|신세계백화점 충청점 3층|||91001
블랙야크|충남/공주점|127.124752|36.454748|블랙야크|041-855-0513|충남 공주시 웅진로 162||||||||블랙야크 충남/공주점|(중동)|||91001
블랙야크|충남/공주타운점|127.161918|36.483355|블랙야크|041-855-1811|충남 공주시 장기로 204-4||||||||블랙야크 충남/공주타운점|(송선동)|||91001
블랙야크|충남/논산점|127.088936|36.204114|블랙야크|041-732-3969|충남 논산시 계백로 1011||||||||블랙야크 충남/논산점|(취암동)|||91001
블랙야크|충남/당진웨스트몰점|126.682286|36.9033085|블랙야크|041-970-3360|충남 당진시 서해로 6271-8||||||||블랙야크 충남/당진웨스트몰점|(시곡동) 디동 101,102호|||91001
블랙야크|충남/당진점|126.63523|36.896578|블랙야크|041-353-4838|충남 당진시 당진중앙2로 191||||||||블랙야크 충남/당진점|(읍내동)|||91001
블랙야크|충남/보령점|126.593417|36.351186|블랙야크|041-935-7570|충남 보령시 중앙로 87||||||||블랙야크 충남/보령점|(대천동)|||91001
블랙야크|충남/서산점|126.459143|36.780034|블랙야크|041-663-6649|충남 서산시 안견로 204||||||||블랙야크 충남/서산점|(동문동)|||91001
블랙야크|충남/천안쌍용점|127.13215|36.801983|블랙야크|041-575-4115|충남 천안시 서북구 쌍용대로 69-1||||||||블랙야크 충남/천안쌍용점||||91001
블랙야크|충남/천안직산점|127.14647|36.879463|블랙야크|041-585-8827|충남 천안시 서북구 직산읍 천안대로 1554||||||||블랙야크 충남/천안직산점||||91001
블랙야크|충남/태안점|126.297662|36.750698|블랙야크|041-675-7999|충남 태안군 태안읍 동백로 242||||||||블랙야크 충남/태안점||||91001
블랙야크|충남/퍼스트빌리지점|127.029062|36.8968093|블랙야크|041-536_-0776|충남 아산시 둔포면 해위안길 127||||||||블랙야크 충남/퍼스트빌리지점|블랙야크|||91001
블랙야크|충남/행담도모다점|126.80806|36.944913|블랙야크|041-970-3512|충남 당진시 신평면 서해안고속도로 276||||||||블랙야크 충남/행담도모다점||||91001
블랙야크|충남/홍성점|126.677236|36.601838|블랙야크|041-632-1123|충남 홍성군 홍성읍 조양로247번길 22||||||||블랙야크 충남/홍성점||||91001
블랙야크|힐크릭/충남/온양점|126.991346|36.7845419|블랙야크|041-547-5455|충남 아산시 온천대로 1377||||||||블랙야크 힐크릭/충남/온양점|(방축동)|||91001
블랙야크|NAU갤러리아센터시티(천안)점|127.108517|36.7980995|블랙야크|02-410-7114|충남 천안시 서북구 공원로 227||||||||블랙야크 NAU갤러리아센터시티(천안)점|(불당동) 갤러리아 센터시티 5층 나우|||91001
블랙야크|롯데아울렛청주점|127.422317|36.644621|블랙야크|043-717-2956||충북 청주시 흥덕구 비하동 332-1|||||||블랙야크 롯데아울렛청주점|롯데아울렛청주점 3층 블랙야크|||91001
블랙야크|롯데영플라자청주점|127.49057|36.633264|블랙야크|043-219-9059||충북 청주시 상당구 남문로2가 1-2|||||||블랙야크 롯데영플라자청주점|롯데영플라자 청주점 5층 블랙야크|||91001
블랙야크|충북/옥천점|127.568581|36.300702|블랙야크|043-731-5909|충북 옥천군 옥천읍 삼양로 81-1||||||||블랙야크 충북/옥천점||||91001
블랙야크|충북/제천점|128.206583|37.130849|블랙야크|043-646-3443|충북 제천시 의림대로 29-1||||||||블랙야크 충북/제천점|(영천동)|||91001
블랙야크|충북/청원점|127.46001|36.579035|블랙야크|043-285-1811|충북 청주시 서원구 남이면 청남로 1575||||||||블랙야크 충북/청원점||||91001
블랙야크|충북/청주복대점|127.444564|36.633678|블랙야크|043-233-3033|충북 청주시 흥덕구 가로수로 1362||||||||블랙야크 충북/청주복대점|(복대동)|||91001
블랙야크|충북/청주에버세이브점|127.481821|36.605731|블랙야크|043-287-1811|충북 청주시 서원구 청남로1936번길 1||||||||블랙야크 충북/청주에버세이브점|(미평동)|||91001
블랙야크|충북/청주용암점|127.51606|36.62131|블랙야크|043-259-7113|충북 청주시 상당구 중고개로 195||||||||블랙야크 충북/청주용암점|(용암동)|||91001
블랙야크|충북/청주율량점|127.48421|36.6763267|블랙야크|043-216-1811|충북 청주시 청원구 공항로220번길 5||||||||블랙야크 충북/청주율량점|(주중동)|||91001
블랙야크|충북/충주점|127.923097|36.9731924|블랙야크|043-855-8767|충북 충주시 국원대로 1-1||||||||블랙야크 충북/충주점|(문화동)|||91001
블랙야크|현대충청점|127.426537|36.644681|블랙야크|043-909-4416||충북 청주시 흥덕구 복대동 3380|||||||블랙야크 현대충청점|현대백화점 충청점 4층 블랙야크|||91001
블랙야크|힐크릭/충북/충주점|127.922849|36.9730927|블랙야크|043-854-0055|충북 충주시 중원대로 3424||||||||블랙야크 힐크릭/충북/충주점|(문화동) 102호|||91001
##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@블랙야크키즈
블랙야크키즈|춘천점|127.7286|37.8787|블랙야크키즈|070-7785-8833|강원 춘천시 금강로 68-9||키즈||||||블랙야크키즈 춘천점|(조양동) 춘천점 블랙야크 키즈|||91001
블랙야크키즈|태백황지점|128.989888|37.174379|블랙야크키즈|033-554-0749|강원 태백시 황지로 183||키즈||||||블랙야크키즈 태백황지점|(황지동) 태백황지점 블랙야크 키즈|||91001
블랙야크키즈|AK원주점|127.927472|37.34561|블랙야크키즈|033-811-5953|강원 원주시 봉화로 1||키즈||||||블랙야크키즈 AK원주점|(단계동) AK백화점 원주점 블랙야크 키즈|||91001
블랙야크키즈|강원/원주시청점|127.925018|37.3409039|블랙야크키즈|--|강원 원주시 로아노크로 50||키즈M||||||블랙야크키즈 강원/원주시청점|(무실동) 강원 원주시청점 블랙야크 키즈|||91001
블랙야크키즈|롯데구리점|127.143794|37.6027186|블랙야크키즈|031-550-7539|경기 구리시 경춘로 261||키즈||||||블랙야크키즈 롯데구리점|(인창동) 롯데백화점 구리점 블랙야크 키즈|||91001
블랙야크키즈|롯데수원점|126.99769|37.264819|블랙야크키즈|031-8066-0672|경기 수원시 권선구 세화로 134||키즈||||||블랙야크키즈 롯데수원점|(서둔동) 롯데백화점 수원점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛고양점|126.8635|37.6296|블랙야크키즈|031-8035-2739|경기 고양시 덕양구 권율대로 420||키즈||||||블랙야크키즈 롯데아울렛고양점|(도내동) 롯데아울렛 고양점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛고양터미널점|126.789721|37.643269|블랙야크키즈|031-936-3678|경기 고양시 일산동구 중앙로 1036||키즈||||||블랙야크키즈 롯데아울렛고양터미널점|(백석동) 롯데아울렛 고양점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛광교점|127.047887|37.289713|블랙야크키즈|031-8064-2337|경기 수원시 영통구 도청로17번길 23||키즈||||||블랙야크키즈 롯데아울렛광교점|(이의동,자연앤자이) 롯데아울렛 광교점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛광명점|126.884496|37.423907|블랙야크키즈|02-6226-2744|경기 광명시 일직로 17||키즈||||||블랙야크키즈 롯데아울렛광명점|(일직동) 롯데아울렛 광명점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛구리점|127.130472|37.612621|블랙야크키즈|031-8034-2538|경기 구리시 동구릉로53번길 176-52||키즈||||||블랙야크키즈 롯데아울렛구리점|(인창동) 롯데아울렛 구리점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛이천점|127.400083|37.242271|블랙야크키즈|031-887-4673|경기 이천시 호법면 프리미엄아울렛로 177-76||키즈||||||블랙야크키즈 롯데아울렛이천점|롯데아울렛 이천점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛파주점|126.692677|37.717879|블랙야크키즈|031-960-2514|경기 파주시 회동길 390||키즈||||||블랙야크키즈 롯데아울렛파주점|(문발동) 롯데아울렛 파주점 블랙야크 키즈|||91001
블랙야크키즈|롯데안산점|126.834481|37.317978|블랙야크키즈|031-412-2536|경기 안산시 단원구 고잔1길 12||키즈||||||블랙야크키즈 롯데안산점|(고잔동) 롯데백화점 안산점 블랙야크 키즈|||91001
블랙야크키즈|롯데일산점|126.772022|37.660703|블랙야크키즈|031-909-3711|경기 고양시 일산동구 중앙로 1283||키즈||||||블랙야크키즈 롯데일산점|(장항동) 롯데백화점 일산점 블랙야크 키즈|||91001
블랙야크키즈|롯데중동점|126.775325|37.502543|블랙야크키즈|032-320-7674|경기 부천시 길주로 300||키즈||||||블랙야크키즈 롯데중동점|(중동) 롯데백화점 중동점 블랙야크 키즈|||91001
블랙야크키즈|롯데평촌점|126.950661|37.390451|블랙야크키즈|031-8086-9633|경기 안양시 동안구 시민대로 180||키즈||||||블랙야크키즈 롯데평촌점|(호계동) 롯데백화점 평촌점 블랙야크 키즈|||91001
블랙야크키즈|신세계경기점|127.108099|37.325015|블랙야크키즈|031-695-1865|경기 용인시 수지구 포은대로 536||키즈||||||블랙야크키즈 신세계경기점|(죽전동) 신세계백화점 경기점 블랙야크키즈|||91001
블랙야크키즈|신세계아울렛시흥점|126.737056|37.3796366|블랙야크키즈|031-8072-3654|경기 시흥시 서해안로 699||키즈||||||블랙야크키즈 신세계아울렛시흥점|(정왕동) 신세계아울렛 시흥점 블랙야크 키즈|||91001
블랙야크키즈|신세계의정부점|127.045898|37.738121|블랙야크키즈|031-8082-0859|경기 의정부시 청사로 37||키즈||||||블랙야크키즈 신세계의정부점|(금오동) 신세계백화점 의정부점 블랙야크 키즈|||91001
블랙야크키즈|신세계하남점|127.222283|37.545939|블랙야크키즈|031-8072-1778|경기 하남시 대청로 77||키즈||||||블랙야크키즈 신세계하남점|(신장동) 신세계백화점 하남점 블랙야크 키즈|||91001
블랙야크키즈|여주375점|127.616581|37.241671|블랙야크키즈|031-884-0996|경기 여주시 명품로 316-1||키즈||||||블랙야크키즈 여주375점|(상거동) 여주375점 블랙야크 키즈|||91001
블랙야크키즈|현대중동점|126.762036|37.504328|블랙야크키즈|032-623-2642|경기 부천시 길주로 180||키즈||||||블랙야크키즈 현대중동점|(중동) 현대백화점 중동점 블랙야크 키즈|||91001
블랙야크키즈|AK분당점|127.123178|37.385054|블랙야크키즈|031-8023-2637|경기 성남시 분당구 황새울로360번길 42||키즈||||||블랙야크키즈 AK분당점|(서현동) AK백화점 분당점 블랙야크 키즈|||91001
블랙야크키즈|AK수원점|127.000362|37.26557|블랙야크키즈|031-240-1787|경기 수원시 팔달구 덕영대로 924||키즈||||||블랙야크키즈 AK수원점|(매산로1가) AK백화점 수원점 블랙야크 키즈|||91001
블랙야크키즈|AK평택점|127.085746|36.991443|블랙야크키즈|031-646-6670|경기 평택시 평택로 51||키즈||||||블랙야크키즈 AK평택점|(평택동) AK백화점 평택점 블랙야크 키즈|||91001
블랙야크키즈|Enter6동탄점|127.069144|37.205408|블랙야크키즈|031-371-5499|경기 화성시 동탄중앙로 220||키즈||||||블랙야크키즈 Enter6동탄점|(반송동,메타폴리스) Enter6동탄점 블랙야크 키즈|||91001
블랙야크키즈|NC동수원점|127.034294|37.2663136|블랙야크키즈|031-233-4661|경기 수원시 팔달구 인계로 154||키즈||||||블랙야크키즈 NC동수원점|(인계동) NC백화점 동수원점 블랙야크 키즈|||91001
블랙야크키즈|NC부천점|126.756676|37.5040803|블랙야크키즈|032-624-7446|경기 부천시 송내대로 239||키즈||||||블랙야크키즈 NC부천점|(상동) NC백화점 부천점 블랙야크 키즈|||91001
블랙야크키즈|NC수원터미널점|127.01996|37.2513342|블랙야크키즈|031-8065-3724|경기 수원시 권선구 경수대로 270||키즈||||||블랙야크키즈 NC수원터미널점|(권선동) NC백화점 수원점 블랙야크 키즈|||91001
블랙야크키즈|NC일산점|126.776834|37.6545822|블랙야크키즈|010-9298-1421|경기 고양시 일산동구 중앙로 1206||키즈||||||블랙야크키즈 NC일산점|(마두동) NC백화점 일산점 블랙야크키즈|||91001
블랙야크키즈|NC평택점|127.112504|36.9956621|블랙야크키즈|031-650-6205|경기 평택시 경기대로 279||키즈||||||블랙야크키즈 NC평택점|(비전동) NC백화점 블랙야크 키즈|||91001
블랙야크키즈|경기/김포점|126.669502|37.6561119|블랙야크키즈|--|경기 김포시 김포대로 1466-30||키즈M||||||블랙야크키즈 경기/김포점|(운양동) 경기 김포점 블랙야크 키즈|||91001
블랙야크키즈|경기/덕소점|127.197351|37.5937767|블랙야크키즈|--|경기 남양주시 경강로 358||키즈M||||||블랙야크키즈 경기/덕소점|(삼패동) 덕소점 블랙야크 키즈|||91001
블랙야크키즈|경기/마석점|127.299072|37.6519599|블랙야크키즈|--|경기 남양주시 화도읍 경춘로 1898||키즈M||||||블랙야크키즈 경기/마석점|경기 마석점 블랙야크키즈|||91001
블랙야크키즈|경기/북수원점|127.003767|37.3045369|블랙야크키즈|--|경기 수원시 장안구 경수대로 979||키즈M||||||블랙야크키즈 경기/북수원점|(송죽동) 경기 북수원점 블랙야크 키즈|||91001
블랙야크키즈|경기/시흥신천점|126.779896|37.44166|블랙야크키즈|031-311-1030|경기 시흥시 수인로3413번길 3||키즈M||||||블랙야크키즈 경기/시흥신천점|(신천동) 경기 시흥신천점 블랙야크 키즈|||91001
블랙야크키즈|경기/안양인덕원점|126.975701|37.3961274|블랙야크키즈|031-423-8942|경기 안양시 동안구 흥안대로 467||키즈M;직영상설점||||||블랙야크키즈 경기/안양인덕원점|(평촌동) 블랙야크|||91001
블랙야크키즈|경기/오산점|127.073897|37.1457292|블랙야크키즈|031-376-8020|경기 오산시 경기대로 234||키즈M||||||블랙야크키즈 경기/오산점|(원동) 경기 오산점 블랙야크키즈|||91001
블랙야크키즈|경기/용인블루키점|127.151592|37.2779916|블랙야크키즈|--|경기 용인시 기흥구 동백죽전대로 444||키즈M||||||블랙야크키즈 경기/용인블루키점|(중동) 경기 블루키몰점 블랙야크 키즈|||91001
블랙야크키즈|경기/일산덕이점|126.755489|37.6922968|블랙야크키즈|--|경기 고양시 일산서구 탄중로 93||키즈M||||||블랙야크키즈 경기/일산덕이점|(덕이동) 경기 일산덕이점 블랙야크 키즈|||91001
블랙야크키즈|경기/평택점|127.12149|36.9899128|블랙야크키즈|--|경기 평택시 소사2길 4||키즈M||||||블랙야크키즈 경기/평택점|(소사동) 경기 평택점 블랙야크 키즈|||91001
블랙야크키즈|경기/포천점|127.128228|37.7998187|블랙야크키즈|--|경기 포천시 소흘읍 호국로287번길 6||키즈M||||||블랙야크키즈 경기/포천점|경기 포천점 블랙야크 키즈|||91001
블랙야크키즈|서수원점|126.9676|37.2852|블랙야크키즈|031-267-0506|경기 수원시 권선구 수인로331번길 12||키즈M||||||블랙야크키즈 서수원점|(구운동) 서수원점 블랙야크 키즈|||91001
블랙야크키즈|수원영통점|127.075854|37.266811|블랙야크키즈|031-205-6661||경기 용인시 기흥구 영덕동 788-9|키즈M||||||블랙야크키즈 수원영통점||||91001
블랙야크키즈|아우트로(장암)점|127.053751|37.699522|블랙야크키즈|--|경기 의정부시 동일로 117||키즈M||||||블랙야크키즈 아우트로(장암)점|(장암동)|||91001
블랙야크키즈|아우트로(진접)점|127.160437|37.6849565|블랙야크키즈|--|경기 남양주시 진접읍 금강로 943||키즈M||||||블랙야크키즈 아우트로(진접)점|아우트로 진접점 블랙야크 키즈|||91001
블랙야크키즈|디큐브거제점|128.6164|34.891|블랙야크키즈|055-680-0553|경남 거제시 장평로 12||키즈||||||블랙야크키즈 디큐브거제점|(장평동) 디큐브백화점 거제점 블랙야크 키즈|||91001
블랙야크키즈|롯데마산점|128.573431|35.201408|블랙야크키즈|055-240-5541|경남 창원시 마산합포구 동서동로 18||키즈||||||블랙야크키즈 롯데마산점|(신포동2가) 롯데백화점 마산점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛김해점|128.829596|35.1850619|블랙야크키즈|055-900-2474|경남 김해시 장유로 469||키즈||||||블랙야크키즈 롯데아울렛김해점|(신문동) 롯데아울렛 김해점 블랙야크키즈|||91001
블랙야크키즈|롯데아울렛진주점|128.13986|35.180205|블랙야크키즈|055-791-2421|경남 진주시 동진로 440||키즈||||||블랙야크키즈 롯데아울렛진주점|(충무공동) 롯데아울렛 진주점 블랙야크 키즈|||91001
블랙야크키즈|롯데창원점|128.681889|35.224595|블랙야크키즈|055-279-3458|경남 창원시 성산구 중앙대로 124||키즈||||||블랙야크키즈 롯데창원점|(상남동) 롯데백화점 창원점 블랙야크 키즈|||91001
블랙야크키즈|신세계김해점|128.8725|35.228956|블랙야크키즈|055-272-1228|경남 김해시 전하로304번길 23||키즈||||||블랙야크키즈 신세계김해점|(외동) 신세계백화점 김해점 2층 블랙야크 키즈|||91001
