##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
이화여자대학교박물관|대학||02-3277-3152|서울 서대문구 이화여대길 52|월~토요일 09:30-17:00매월 마지막 수요일 ‘문화가 있는 날’ : 09:30-19:00|일요일 및 공휴일전시 교체기(매년 1, 2월 / 전시교체 시기는 사정에 따라 변동될 수 있습니다.)|무료|아트샵; 서점|http://museum.ewha.ac.kr|한국박물관협회|126.9467751|37.5627451
이화여자대학교자연사박물관|대학||02-3277-4700|서울 서대문구 이화여대길 52|10:00~16:00|일요일, 공휴일 휴관(1,2,7,8월 방학기간 중 토요일 휴관)|무료||http://nhm.ewha.ac.kr|한국박물관협회|126.9481395|37.5605838
인도미술박물관|사립||033-375-2883|강원 영월군 주천면 송학주천로 899-6|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://www.ywmuseum.com|한국박물관협회|128.2393525|37.2357550
인도박물관|사립||02-585-2185|서울 서초구 서초중앙로 2길 35 2층|10:00~18:00|매주 월요일, 1월 1일, 설ㆍ추석 연휴|일반(대학생 포함) : 3,000원(단체 : 2,000원) / 학생(유치원생 포함) : 1,000원(단체 : 500원) / 경로(만 65세 이상) : 2,000원(단체 : 1,000원) / ※단체 20명 이상|아트샵|http://www.indo-museum.org|한국박물관협회|127.0192284|37.4841335
인제대학교박물관|대학||055-320-3178|경남 김해시 인제로 197, 성산관 102호|10:00 ~ 16:00|주말, 공휴일, 개교기념일|무료||http://injemuseum.inje.ac.kr|한국박물관협회|128.9019625|35.2482846
인천어린이박물관|사립||032-432-5600|인천 남구 매소홀로 618 문학경기장 내|10:00~18:00|매주 월요일, 설ㆍ추석 전일, 당일|어린이(12개월 이상) : 6,000원(단체 : 5,000원) / 일반(중학생 이상) : 5,000원(단체 : 4,000원) / ※단체 20명 이상|아트샵; 카페; 수유실; 기념품점|http://www.enjoymuseum.org|한국박물관협회|126.6906384|37.4361117
일본군위안부역사관|사립||031-768-0064|경기 광주시 퇴촌면 가새골길 85|10:00~17:00|매주 월요일, 명절 연휴|일반 : 5,000원(단체 : 3,000원) / 청소년 및 초등학생 : 3,000원(단체 : 2,000원) / ※단체 30명 이상||http://nanum.org|한국박물관협회|127.3217889|37.4430839
일출랜드/식물원|사립||064-784-2080|제주 서귀포시 성산읍 중산간동로 4150-30|08:30~18:00|연중무휴|성인 : 9,000원(단체 : 7,000원) / 경로 : 8,000원(단체 : 6,000원) / 청소년 : 6,000원(단체 : 4,000원)  어린이 : 5,000원(단체 : 3,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페|http://www.ilchulland.com|한국박물관협회|126.8415364|33.3832875
잉카마야박물관|사립||054-572-3170|경북 문경시 가은읍 전곡길 13-10|||||http://잉카마야.kr|한국박물관협회||
자연염색박물관|사립||053-981-4330|대구 동구 파계로 112길 17|10:00~17:00|매주 월요일|초등학생 : 1,500원(단체 : 1,000원) / 중·고등학생 : 2,500원(단체 : 1,500원) / 대학생, 일반 : 3,000원(단체 : 2,000원) / ※단체 30명 이상|아트샵; 식물농원|http://www.naturaldyeing.net|한국박물관협회|128.6365114|35.9793689
잔아박물관|사립||031-771-8577|경기 양평군 서종면 사랑제길 9-9|하절기(3월~10월) 10:00~18:00 / 동절기(11월~2월) 10:00~17:00|매주 월요일, 설·추석 당일|성인, 대학생 : 2,000원(단체 : 1,500원) / 중·고등학생 : 1,000원(단체 : 1,000원) / 초등학생, 유치원생 : 500원(단체 : 500원) / ※단체 20명 이상||http://www.janamuseum.com|한국박물관협회|127.3544965|37.5966374
장생도라지박물관|사립||055-771-1000|경남 진주시 금곡면 정자천로 15번길 5|09:00~17:00|매주 일요일, 명절 당일|무료||http://doraji.co.kr|한국박물관협회|128.1721275|35.1373446
전기박물관|사립||02-2105-8190~2|서울 서초구 효령로 72길 60|10:00~18:00|매주 월요일, 설ㆍ추석 연휴|무료|카페|http://www.kepco.co.kr/museum|한국박물관협회|127.0276478|37.4861503
전남대학교의학박물관|대학||062-220-4381|광주 동구 백서로 160|평일(월~금요일): 09:00~18:00|토, 일, 법정공휴일|무료||http://medicalmuseum.ac.kr|한국박물관협회||
전쟁과여성인권박물관|사립||02-392-5252|서울시 마포구 월드컵북로11길 20|오전 11시 ~ 6시 10인 이상 : 단체관람 및 정기 관람 시간 외의 방문 시에는 반드시 사전 예약을 통해 협의|일요일, 월요일|성인 3,000 / 청소년 2,000 / 초등학생 이하, 65세 이상, 장애인 1,000||http://www.womenandwarmuseum.net|한국박물관협회||
전주한지박물관|사립||063-210-8103|전북 전주시 덕진구 팔복로 59|09:00~17:00|매주 월요일, 1월 1일, 설ㆍ추석 연휴|무료|아트샵|http://www.hanjimuseum.co.kr|한국박물관협회|127.1002406|35.8490333
전통산업박물관|사립||053-981-4562|대구 동구 팔공산로 225-34|10:00~17:00|매주 월요일|일반 : 2,000원(단체 : 1,500원) / 어린이와 청소년 : 1,000원(단체 : 800원) / ※단체 20명 이상||http://www.skmuseum.co.kr|한국박물관협회|128.6140090|35.9978140
정동진시간박물관|사립||033-645-4540|강원 강릉시 강동면 헌화로 990-1|09:00~18:00(계절에 따라 변동됩니다.)|연중무휴|성인 6,000(단체 4,800) / 청소년 5,000(단체 4,000) / 어린이 4,000(단체 3,200) / 경로,장애인,국가유공자 3,000(단체 2,400)|뮤지엄샵; 카페|http://www.jdjmuseum.com|한국박물관협회|129.0375219|37.6871151
제주공룡랜드|사립||064-746-3060|제주 제주시 애월읍 광령평화 2길 1|09:00~19:00|연중무휴|성인 : 9,000원(단체 : 7,000원) / 청소년 : 7,000원(단체 : 5,000원) / 초등학생, 경로 및 국가유공자 : 6,000원(단체 : 5,000원) / ※단체 20명 이상|카페|http://jdpark.kr|한국박물관협회|126.4334076|33.4422883
제주민속촌|사립||064-787-4501~2|제주 서귀포시 표선면 민속해안로 631-34|10월~2월 08:30~17:00 / 3월 08:30~17:30 / 4월~7월 15일, 9월 08:30~18:00 / 7월 16일~8월 08:30~18:30|연중 무휴|성인 : 11,000원(단체 : 9,000원) / 경로 : 9,000원(단체 : 7,000원) / 청소년 : 8,000원(단체 : 5,500원) / 어린이 : 7,000원(단체 : 5,000원) / ※단체 20인 이상 적용|아트샵; 레스토랑; 카페; 고객편의; 민속장터; 체험시설; 상가|http://www.jejufolk.com|한국박물관협회|126.8417704|33.3221317
제주센트럴파크|사립|세계미니어처박물관|064-782-7720~2|제주 제주시 조천읍 비자람로 606|08:30~18:00|연중무휴|어린이 : 5,000원(단체 : 3,000원) / 청소년 : 7,000원(단체 : 3,500원) / 성인 : 9,000원(단체 : 7,000원) / 군·경, 경로, 국가유공자 : 7,000원(단체 : 5,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페; 편의점|http://www.jejuminiland.co.kr|한국박물관협회|126.6745539|33.4331956
제주아이스뮤지엄|사립||064-742-3700|제주 제주시 은수길 69|매일 09:30 - 19:30 (입장마감 18:30)||제주아이스뮤지엄+3D착시아트+5D영상관+VR1회체험 성인 / 15,000원||http://jejuicemuseum.com|한국박물관협회|126.4879244|33.4706602
제주유리박물관|사립||064-792-6262~3|제주 서귀포시 중산간서로 1403|하절기(4월~10월) 09:00~22:00 / 동절기(10월~3월) 09:00~21:00|연중무휴|성인 : 9,000원(단체 : 7,000원) / 청소년 : 8,000원(단체 : 6,000원) / 어린이 : 7,000원(단체 : 5,000원) / ※단체 30명 이상|아트샵; 카페; 체험장|http://glassmuseum.co.kr|한국박물관협회|126.3701315|33.2784681
제주유리의성|사립||064-772-7777|제주 제주시 한경면 녹차분재로 462|09:00~19:00|연중무휴|성인 : 11,000원(단체 : 9,000원) / 청소년 : 9,000원(단체 : 8,000원) / 어린이 : 8,000원(단체 : 7,000원) / 경로, 복지카드 : 9,000원(단체 : 6,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페|http://www.jejuglasscastle.com|한국박물관협회|126.2736380|33.3146360
제주커피박물관바움|사립||064-784-2255|제주 서귀포시 성산읍 서성일로 1168번길 89-17|연중무휴 / 하절기 9:00~19:00 / 동절기 9:00~18:00|없음|무료|카페; 바움 샵; 산책로; 휴양림|http://www.jejubaum.com|한국박물관협회|126.8991428|33.4397980
제주항공우주박물관|사립||064-800-2000|제주 서귀포시 안덕면녹차분재로 218|평일, 공휴일 09:00~18:00 / 성수기(박물관 홈페이지 참조) 09:00~21:00|매월 첫째주 월요일|어린이,경로(만65세 이상) : 8,000원(단체 : 7,000명) / 청소년,군인 : 9,000원(단체 : 8,000원)  / 어른 : 10,000원(단체 : 9,000원)※단체 10명 이상|기념품점; 푸드코트; 카페; 숙박시설(호텔); 편의점|http://www.jdc-jam.com|한국박물관협회|126.2996189|33.3043418
제주해양동물박물관|사립||064-782-3711|제주특별자치도 서귀포시 성산읍 서성일로 689-21|관람시간  09:00~18:00|매월 두번째, 네번째 수요일|* 성인:9,000, 청소년:8,000, 어린이:7,000, 가족:28,000(성인2,어린이2) *성인:8,000, 청소년:7,000, 어린이:6,000※ 제주도민,경로자(70세이상), 장애인-단체요금 적용|마린카페; 마린 샵; 바람숲; 수유실|http://www.jejumarineanimal.com/|한국박물관협회||
조명박물관|사립||070-7780-8911,-4|경기 양주시 광적면 광적로 235-48|10:00~17:00|1월 1일, 설, 추석|36개월~고등학생 : 4,000원(단체 : 3,500원) / 대학생~65세미만 : 5,000원(단체 : 4,500원) / ※단체 20명 이상|아트샵|http://www.lighting-museum.com|한국박물관협회|126.9675328|37.8360850
조병화문학관|사립||031-674-0307|경기 안성시 양성면 난실길 14-1|10:30~17:00(4월~10월) / 10:30~16:00(11월~3월)|||편운재(작업실); 청와헌(집필실)|http://www.poetcho.com|한국박물관협회|127.2225875|37.1116071
조선대학교박물관|대학||062-230-6333|광주 동구 필문대로 309 서석홀 2층|월요일 ~ 금요일 10:00 ~ 17:00|토, 일 공휴일 및 학교에서 정하는 휴관일|무료|호남선사문화실|http://museum.chosun.ac.kr|한국박물관협회||
조선민화박물관|사립||033-375-6100~1|강원 영월군 김삿갓면 김삿갓로 432-10|동절기: 09:00- 17:00 하절기: 09:00-18:00|연중무휴|개인 : 성인 5,000원/ 학생4,000원/유치원3,000원단체 : 성인 4,000원/ 학생3,000원/유치원2,000원단체는 20인 이상|전시실 4실교육실 2실|http://www.minhwa.co.kr|한국박물관협회|128.6064753|37.0961327
조안베어뮤지엄|사립||064-739-1024|제주 서귀포시 대포로 113|09:00~18:00|연중무휴|성인 : 5,000원(단체 : 4,000원) / 청소년 : 4,000원(단체 : 3,200원) / 어린이 : 3,000원(단체 : 2,400원) / ※단체 20명 이상|카페|http://joanneteddybear.com/|한국박물관협회|126.4339612|33.2401227
종이나라박물관|사립||02-2279-7901|서울 중구 장충단로 166 종이나라빌딩 2층|09:30~18:00|매주 일요일, 공휴일|성인 : 2,000원(단체 : 1,000원) / 어린이 및 청소년 : 1,500원(단체 : 1,000원) / ※단체 20명 이상|아트샵|http://papermuseum.jongienara.co.kr|한국박물관협회|127.0060938|37.5596935
중원대학교박물관|대학||043-830-8283~5|충북 괴산군 괴산읍 문무로 85|매일 09:00 ~ 18:00(입장마감 : 17:00)|월요일, 1월 1일, 설날 및 추석연휴|성인 : 5,000원, 단체(30인 이상) : 4,000원 - 만 19세 이상청소년, 군인 : 4,000원, 단체(30인 이상) : 3,000원 - 만 13세 ~ 19세어린이 : 3,000원, 단체(30인 이상) : 2,000원 - 7세 ~ 13세경로(만65세 이상) : 2,000원, 단체(30인 이상) : 1,000원||http://museum.jwu.ac.kr|한국박물관협회||
증권박물관|사립||031-900-7070|경기 고양시 일산동구 호수로 358-8|10:00~17:00|매주 일요일, 공휴일, 근로자의 날|무료||http://museum.ksd.or.kr|한국박물관협회|126.7860815|37.6383767
증권박물관/부산관|사립||051-519-0600|부산 남구 전포대로 133 IFC부산 2층|월요일~토요일 10시~17시(입장마감 16시)|매주 일요일, 법정공휴일, 근로자의 날|무료|북카페(금융라이브러리); 교육실; 물품보관실|http://bsmuseum.ksd.or.kr|한국박물관협회||
지적박물관|사립||043-651-5115|충북 제천시 금성면 양월로 34|09:30~18:00|매주 월요일, 설, 추석|성인 : 5,000원 / 중학생 : 3,000원 / 초등학생 : 1,000원||http://www.forjijeok.com|한국박물관협회|128.1977552|37.0761087
직지성보박물관|사립||054-429-1720|경북 김천시 대항면 직지사길 95|하절기 09:30~17:30 / 동절기 09:30~17:00|매주 월요일, 설, 추석|어린이·청소년 : 500원(단체 : 300원) / 일반 : 1,000원(단체 : 700원) / ※단체 30명 이상||http://www.jikjimuseum.org|한국박물관협회|128.0039060|36.1165789
진주어린이박물관|사립||055-754-0505|경남 진주시 망경로 224번길 40|평일: 단체예약 / 주말: 개인예약 (사전예약제로 운영)|일요일, 월요일|성인 : 6,000원 / 아동 : 13,000|체험장; 갤러리; 공연장; 강의실; 카페; 야외공원|https://jcm.or.kr|한국박물관협회||
짚풀생활사박물관|사립||02-743-8787|서울 종로구 성균관로 4길 45|09:30~18:00|매주 월요일, 1월 1일, 설, 추석|성인 : 4,000원(단체 : 3,000원) / 어린이, 청소년, 경로우대(65세 이상) : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://jipul.com|한국박물관협회|126.9997938|37.5849163
책과인쇄박물관|사립||033-264-9923|강원도 춘천시 신동면 풍류1길 156|하절기 9:00-18:00/ 동절기 9:30-17:00|매주 월요일/ 설날 당일/ 추석 당일|일반 6,000원 단체(20인이상) 4,800원|야외정원; 카페; 뮤지엄샵|http://www.mobapkorea.com|한국박물관협회||
철도박물관|사립||031-461-3610|경기 의왕시 철도박물관로 142|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날, 설·추석 연휴|일반(19세~64세) : 2,000원(단체 : 1,000원) / 할인(3세~18세) : 1,000원(단체 : 500원) / ※단체 20명 이상|아트샵; 카페|http://www.railroadmuseum.co.kr|한국박물관협회|126.9513062|37.3140364
철박물관|사립||043-883-2321|충북 음성군 감곡면 영산로 360|10:00~17:00|매주 월·화요일, 추석 연휴, 1~2월|무료||http://www.ironmuseum.or.kr|한국박물관협회|127.6495220|37.0909233
청강문화산업대학교청강만화역사박물관|대학||031-639-5790|경기 이천시 마장면 청강가창로 389-94|학기 중 09:00~18:00 / 방학 중 09:00~17:00|매주 일요일, 공휴일|무료|카페|http://museum.ck.ac.kr|한국박물관협회|127.3562501|37.2042993
청솔수석박물관|사립||054-435-0029|경북 김천시 남면 오봉로 717|하절기 (04월-09월) 오전 10:00-오후 06:00동절기 (10월-03월) 오전 10:00-오후 05:00|매주 월요알|성인 7,000원 학생 5,000원, 단체 4,000원|한정식 식당; 커피숍|http://www.cheongsol.or.kr/|한국박물관협회||
청우요도자기박물관|사립||061-434-3477|전남 강진군 대구면 청자촌길 30-11|매일 08:00 - 22:00 일요일 12시부터.|-|-|-||한국박물관협회||
초연다구박물관|사립||032-772-9779|인천 중구 신포로39번길 8-1|동절기 10:00~17:00 / 하절기 10:00~18:00|매주 월요일, 공휴일 휴관|성인 및 대학생: 3000원 / 고등학생: 1000원|주차시설 없음(약 300m 전방에 공용주차장 이용)|http://www.choyeonmuseum.com|한국박물관협회||
초전섬유·퀼트박물관|사립||02-753-4074~5|서울 중구 퇴계로 18길 66|10:00~18:00|매주 일요일, 공휴일|경로, 군인, 장애인, 어린이, 유치원생 : 2,000원(단체 : 2,000원) / 초·중·고등학생 : 3,000원(단체 : 3,000원) / 일반 : 6,000원(단체 : 4,000원) / 특별전, 기획전 : 8,000원(단체 : 6,000원) / ※단체 20명 이상|아트샵|http://www.jculture.co.kr/museum|한국박물관협회|126.9841930|37.5580718
초콜릿박물관|사립||064-792-3121|제주 서귀포시 대정읍 일주서로 3000번길 144|10:00~18:00 / 7월~8월 10:00~19:00 / 11월~2월 10:00~17:00|연중무휴|어린이 : 3,000원(단체 : 2,500원) / 성인 : 5,000원(단체 : 4,500원) / ※단체 30명 이상|아트샵|http://www.chocolatemuseum.org|한국박물관협회|126.2299870|33.2570670
춘원당한방박물관|사립||02-3672-2005|서울 종로구 돈화문로 9길 27|09:00~18:00|매주 일요일, 공휴일|초등학생, 청소년, 노인, 군인 : 1,000원(단체 : 800원) / 성인 : 2,000원(단체 : 1,600원) / ※단체 20명 이상|춘원당한방병원|http://www.cwdmuseum.com|한국박물관협회|126.9902500|37.5715510
충간공보물제651호박물관|사립||063-841-7277|전북 익산시 삼기면 미륵산1길 8|-03월~10월 : 10:00~18:00-11월~  2월 : 10:00~17:00|매주 일, 월요일, 1월1일, 설날, 추석, 법정 공휴일|무료|||한국박물관협회|127.0163528|36.0263729
충남대학교자연사박물관|대학||042-821-5291~2|대전 유성구 대학로 99|10:00~17:00|매주 월요일, 공휴일|무료||http://nhm.cnu.ac.kr|한국박물관협회|127.3454443|36.3635383
충현박물관|사립||02-898-0505|경기 광명시 오리로 347번길 5-7|10:00~17:00|매주 일, 월요일, 명절 연휴|어린이(7세이하) : 2,000원 / 청소년(8~19세) : 2,500원(단체 : 2,000원) / 일반(20~64세) : 3,500원(단체 : 2,800원) / 노인(65세이상) : 2,800원 / ※단체 20명 이상||http://www.chunghyeon.org|한국박물관협회|126.8782141|37.4335677
치악산명주사/고판화박물관|사립||033-761-7885|강원 원주시 신림면 물안길 62|10:00~18:00|매주 월요일|어른, 대학생 : 5,000원(단체 : 4,000원) / 유치원, 초·중·고등학생 : 4,000원(단체 : 3,000원) / ※단체 20명 이상||http://www.gopanhwa.com|한국박물관협회|128.1287135|37.2571309
코리아나화장박물관|사립||02-547-9177|서울 강남구 언주로 827 스페이스 씨|하절기 10:00~19:00 / 동절기 10:00~18:00|매주 일요일, 설ㆍ추석 연휴|3세 이상~고등학생 : 2,000원(단체 : 1,000원) / 대학생, 일반 : 3,000원(단체 : 2,000원) / 3세 이하, 장애인, 65세 이상 : 무료 / ※단체 10명 이상||http://www.spacec.co.kr|한국박물관협회|127.0328260|37.5240050
타임앤블레이드박물관|사립||031-949-5675|경기 파주시 탄현면 헤이리마을길 41|10:00~18:00|매주 월, 화요일|어린이(만3세부터 유료) / 청소년 : 4,000원(단체 : 3,000원) / 일반 : 6,000원(단체 : 5,000원) / ※단체 20명 이상|아트샵|http://www.time-blade.com|한국박물관협회|126.6978443|37.7873829
탄허기념박물관|사립||02-445-8486|서울 강남구 밤고개로14길 13-51|10:30~17:00|매주 월요일, 1월 1일, 설·추석 연휴|무료||http://www.tanheo.org|한국박물관협회|127.1028981|37.4790124
태영민속박물관|사립||041-754-7942|충남 금산군 남이면 하금평촌길 26|하절기(3월~10월) 09:00~18:00 / 동절기(11월~2월) 09:00~16:00|매주 월요일|성인 : 5,000원(단체 : 3,000원) / 청소년 : 2,000원(단체 : 1,000원) / 어린이, 초등학생 : 1,000원(단체 : 1,000원) / 65세이상 : 무료 ※단체 20명 이상|아트샵|http://tfmuseum.org|한국박물관협회|127.4366149|36.0516969
토지주택박물관|사립||055-922-5432|경남 진주시 충의로 19|월~토 10:00 ~ 17:00|매주 일요일, 공휴일, 10월 1일(창사기념일), 5월 1일(근로자의 날)|무료||http://museum.lh.or.kr|한국박물관협회||
통도사성보박물관|사립||055-382-1001|경남 양산시 하북면 통도사로 108|하절기(3월~10월) 09:30~17:30 / 동절기(11월~2월) 10:00~17:00|매주 월요일|무료|아트샵|http://tongdomuseum.or.kr|한국박물관협회|129.0665808|35.4883749
파주나비나라박물관|사립||031-955-3727|경기 파주시 광안사길 161|10:00~18:00 / 동절기 10:00~17:00|매주 월요일, 명절|일반 : 3,500원(단체 : 3,000원) / 유아, 아동, 청소년 : 4,000원(단체 : 3,500원) / 파주 시민, 단체 : 3,000원(단체 : 개인과 동일) / ※단체 20명 이상|아트샵; 카페|http://www.nabynara.com|한국박물관협회|126.6869307|37.7148965
평강성서유물박물관|사립||02-2686-9496|서울 구로구 오류로 8 라길 44|10:00~17:00|매주 월요일|7세 이상, 초등학생, 중학생 : 1,000원(단체 : 1,000원) / 고등학생 이상 어른 : 2,000원(단체 1,000원) / ※단체 20명 이상||http://www.apm.or.kr|한국박물관협회|126.8440830|37.4919550
포로수용소유적박물관|사립||055-639-0625|경남 거제시 계룡로 61 거제포로수용소유적공원 내|09:00~18:00|매월 1째주 월요일(4, 5, 7, 8월은 휴관 없음), 설·추석 당일|어린이 : 1,500원(단체 : 1,000원) / 어른 : 4,500원(단체 : 3,000원) / 청소년, 군인 : 3,000원(단체 : 2,000원) / 만65세 이상 : 1,000원(단체 : 1,000원) / 거제시민: 500~1,000원 / ※단체 30명 이상|아트샵; 카페; 매점|http://www.pow.or.kr|한국박물관협회|128.6247123|34.8755063
포스코역사박물관|사립||054-220-7720~1|경북 포항시 남구 동해안로 6213번길 14|09:00~18:00 / 토요일 10:00~17:00|매주 일요일, 공휴일|무료||http://museum.posco.co.kr|한국박물관협회|129.3870238|35.9970787
표충사호국박물관|사립||055-352-1150|경남 밀양시 단장면 표충로 1338|하절기 09:30~17:00 / 동절기 10:00~16:30|매주 월요일|무료||http://www.pyochungsa.or.kr|한국박물관협회|128.9594711|35.5326424
풀짚공예박물관|사립||031-717-4538|경기 광주시 오포읍 문형산길 76|하절기(4월~9월) 10:00~18:00 / 동절기(10월~3월) 10:00~17:00|매주 월요일, 1월 1일, 설, 추석|성인 및 대학생 : 3,000원(단체 : 2,700원) / 만 5세 이상~고등학생 : 1,500원(단체 : 1,350원) / 65세 이상 노인 및 장애인 : 무료 / ※단체 20명 이상|아트샵|http://www.pulzip.com|한국박물관협회|127.1650113|37.3641636
프라움악기박물관|사립||031-521-6043|경기 남양주시 와부읍 경강로 756|평일 11:00~18:00 / 주말 10:00~18:00|매주 월요일, 1월 1일|일반 : 5,000원(단체 : 4,500원) / 청소년 : 4,000원(단체 : 3,500원) / 어린이 : 3,000원(단체 : 2,500원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.praum.or.kr|한국박물관협회|127.2273960|37.5683620
피규어뮤지엄W|사립||02-512-8865|서울 강남구 선릉로158길 3|11:00~19:00 / 매월 마지막 주 수요일  오후 9시까지 연장 개관 / 교육문의 : 070-7404-2240|1월 1일, 설날·추석 당일|성인(20세 이상) : 15,000원 / 청소년(14~19세) : 13,500원 / 어린이(4~13세) : 12,000원 / 무료관람 : 36개월 이하 / 온라인 예매 10% / 장애인 할인 30% / 15명 이상 단체 30% 할인(중복할인불가, 해당할인 및 연령확인을 위한 증빙서류 제시)|체험존; 놀이존; 포토존; 뮤지엄샵|http://www.figuremuseumw.co.kr|한국박물관협회|127.0403536|37.5258566
피노키오박물관|사립||033-644-9411|강원 강릉시 강동면 율곡로 1441|오전 9:00 ~ 오후 18:00|연중무휴|성인 : 16,000|하슬라 아트월드; 하슬라 뮤지엄 호텔|http://museumhaslla.com|한국박물관협회||
하회세계탈박물관|사립||054-853-2288|경북 안동시 풍천면 전서로 206|09:30~18:00|설·추석 당일|성인 : 3,000원(단체 : 2,500원) / 청소년, 학생, 군인, 경로우대 : 1,500원(단체 : 1,000원) / ※단체 30명 이상|아트샵|http://www.mask.kr|한국박물관협회|128.5277125|36.5489333
한강뮤지엄|사립||031-577-2977|경기 남양주시 와부읍 경강로926번길 30|오전 11시 ~오후 11시|연중무휴|일반 : 10,000원 (나이트뮤지엄 8,000원)학생(18세이하) & 경로자(65세이상), 장애인, 군인 : 8,000원미취학아동 : 무료|미술관 & 카페|http://instagram.com/hangangmuseum/|한국박물관협회||
한과문화박물관/한가원|사립||031-533-8121|경기 포천시 영북면 산정호수로 322번길 26-9|10:00~17:00|매주 월요일|일반 : 2,000원(단체 : 1,200원) / 초·중·고등학생 : 1,500원(단체 : 800원) / 어린이(5세 이상) : 800원(단체 : 500원) / ※단체 20명 이상|아트샵|http://www.hangaone.com|한국박물관협회|127.3036358|38.0684409
한국(문인)인장박물관|사립||041-332-0592|충남 예산군 광시면 운산2길 111-3|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|무료||http://한국인장박물관.kr|한국박물관협회|126.7502750|36.5471750
한국가구박물관|사립||02-745-0181|서울 성북구 대사관로 121|10:00~18:00|매주 일·월요일, 공휴일|초·중·고등학생 : 10,000원 / 대학생, 일반 : 20,000원||http://www.kofum.com|한국박물관협회|126.9930505|37.5999625
한국거래소/자본시장역사박물관|사립||051-662-2559|부산광역시 남구 문현금융로40 부산국제금융센터(BIFC), 51층|월~금요일, 오전 9시 ~ 오후 6시 (12시~1시 점심시간)- 개인관람 : 관람시간 중에는 사전예약없이 관람이 가능합니다.- 단체관람 : 한국거래소 금융교육홈페이지를 통해 사전에 단체(10명~50명) 예약신청이 가능하며 도슨트 안내 설명을 들을 수 있습니다.|토요일, 일요일, 국경일|무료|전문도서관; 스카이라운지|http://krx.co.kr|한국박물관협회||
한국고건축박물관|사립||041-337-5877|충남 예산군 덕산면 홍덕서로 543|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|무료|체험관|http://www.ktam.or.kr|한국박물관협회|126.6111528|36.6329651
한국국학진흥원/유교문화박물관|사립||054-851-0800|경북 안동시 도산면 퇴계로 1997|매일 09:00 - 17:30|매주 월요일(공휴일 제외), 1월 1일, 설날, 추석|무료||http://koreastudy.or.kr/cfseum/pub/pubMain.do|한국박물관협회||
한국궁중꽃박물관|사립||055-362-3661|경상남도 양산시 매곡외산로 232|수요일, 목요일 : 10:00~12:30 / 13:30~16:00  · 토요일, 일요일 :10:00~12:30 / 13:30~17:00※ 홈페이지 사전예약 후 관람 가능|월,화,금요일|19세~64세:  개인10,000원 , 단체7000원18세 이하:  개인 5,000원, 단체3,500원 *단체는 5인이상 30%할인|수로재; 비해당|http://www.royalsilkflower.co.kr|한국박물관협회||
한국근현대사박물관|사립||031-957-1125|경기 파주시 헤이리마을길 59-85|09:30~18:00|매주 월요일|일반 : 7,000원(단체 : 6,300원) / 초·중·고등학생, 경로우대자, 국가유공자, / 장애인, 군경 : 5,000원(단체 : 4,500원) / 미취학 : 3,000원(단체 : 2,700원) / ※단체 30명 이상|아트샵|http://www.kmhm.or.kr|한국박물관협회|126.6952007|37.7908747
한국금융사박물관|사립||02-738-6806|서울 중구 세종대로 135-5|10:00~18:00|매주 일요일, 공휴일, 근로자의 날|무료||http://www.shinhanmuseum.co.kr|한국박물관협회|126.9764215|37.5686681
한국기독교선교박물관|사립||051-555-3096|부산 동래구 충렬대로 202번가길|10:00~17:00|매주 일, 월요일, 공휴일|무료||http://museum-kcm.or.kr|한국박물관협회|129.0826976|35.2012361
한국대중음악박물관|사립||054-776-5502|경북 경주시 엑스포로 9|관람시간: 평일 10:00 ~ 19:00 (7~8월 20시 폐관)|매주 월요일|성인 : 12,000원, 청소년:9,000원, 어린이 : 6,000원|카페; 편의점; 노래방|http://kpopmuseum.com|한국박물관협회||
한국도량형박물관|사립||041-356-9739|충남 당진시 산곡길 219-4|09:00~17:00|매주 월요일, 명절|성인 : 3,000원(단체 : 2,500원) / 청소년 이하 : 2,000원(단체 : 1,500원) / ※단체 20명 이상||http://www.kwmuseum.co.kr|한국박물관협회|126.6765412|36.8927659
한국미용박물관|사립||062-514-6622|광주 북구 용봉로 116|09:30~17:00|매주 월요일, 1월 1일, 설, 추석|초·중·고등학생, 청소년 : 1,000원(단체 : 500원) / 일반 : 2,000원(단체 : 1,000원) / ※단체 20명 이상, 마지막 주 수요일 무료|아트샵; 휴게실|http://kbeautymuseum.org|한국박물관협회|126.9093971|35.1724165
