##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
예천박물관|공립||054-650-8311|경북 예천군 감천면 복골길 150|하절기 09:00~17:30 / 동절기 09:00~17:00|1월 1일, 설날, 추석, 매주 월요일|무료||http://museum.ycg.kr|한국박물관협회||
옛길박물관|공립||054-550-8366|경북 문경시 문경읍 새재로 944|하절기 09:00~18:00 / 동절기09:00~17:00|1월 1일, 설·추석 당일|어른 : 1,000원(단체 : 800원) / 어린이, 청소년, 군인 : 700원(단체 : 200원) / ※단체 20명 이상 / ※문경시민50％할인(신분증 제시)||http://oldroad.gbmg.go.kr|한국박물관협회|128.0763883|36.7631536
왕궁리유적전시관|공립||063-859-4632|전북 익산시 왕궁면 궁성로 666|09:00~18:00|매주 월요일, 1월 1일|무료||http://iksan.go.kr/wg|한국박물관협회|127.0558350|35.9712532
용인시박물관|공립||031-324-4796|경기 용인시 기흥구 동백3로 79|09:00~18:00|매주 월요일|무료||http://museum.youngin.go.kr|한국박물관협회|127.1571337|37.2738504
우륵박물관|공립||054-950-7136|경북 고령군 대가야읍 가야금길98|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|무료||http://www.daegaya.net|한국박물관협회||
우정박물관|국립||041-560-5900|충남 천안시 동남구 양지말길 11-14|오전 09:00 ~ 오후 18:00|일요일, 공휴일 / 명절연휴|무료|우정박물관에서는 우편뿐 아니라 금융을 포함한 우체국 업무 전반을 소개하고 있으며 특히 집배원복과 우체통의 변천; 세계 각국의 우체통 등을 전시하여 관람객들에게 좋은 볼거리를 제공하고 있습니다.|http://www.koreapost.go.kr/postmuseum/index.do|한국박물관협회||
울산대곡박물관|공립||052-229-6638~9|울산 울주군 두동면 서하천전로 257|09:00~18:00 (입장 09:00~17:30)|매주 월요일(월요일이 공휴일인 경우 월요일 개관, 다음날 휴일), 1월 1일|무료||http://www.ulsan.go.kr/dgmuseum/index|한국박물관협회|129.1691253|35.6191327
울산박물관|공립||052-222-8501~3|울산 남구 두왕로 277|09:00~18:00|1월 1일, 매주 월요일(단 월요일이 공휴일일 때에는 공휴일 다음의 첫 번째 평일), 기타 울산광역시장이 정하는 휴관일|무료|어린이박물관; 뮤지엄샵; 수유실|http://www.ulsan.go.kr/museum|한국박물관협회||
울산암각화박물관|공립||052-229-4797|울산 울주군 두동면 반구대안길 254|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|무료||http://www.ulsan.go.kr/bangudae/index|한국박물관협회|129.1703961|35.6082110
울산옹기박물관|공립||052-237-7894|울산 울주군 온양읍 외고산 3길 36|||||http://onggi.ulju.ulsan.kr|한국박물관협회||
울주민속박물관|공립||052-204-4033|울산 울주군 온양읍 외고산 1길 4-19|하절기(3월~10월) 09:00~18:00 / 동절기(11월~2월) 09:00~17:00|매주 월요일, 1월 1일, 설·추석 당일|무료|북카페|http://www.uljufolk.or.kr|한국박물관협회|129.2810014|35.4362859
원주시역사박물관|공립||033-737-4371|강원 원주시 봉산로 134|관람시간  09:00 ~ 18:00 (17:00 까지 입장가능)|매주 월요일, 1월 1일, 설날, 추석, 공휴일 다음날|무료|전시실; 수장고; 전통공예실; 대강당; 소강당; 도서실|http://whm.wonju.go.kr|한국박물관협회||
유럽자기박물관|공립||032-661-0238|경기 부천시 소사로 482 부천종합운동장|09:00~18:00|매주 월요일, 공휴일 다음날, 1월 1일, 설·추석 연휴|일반 : 1,000원(단체 : 800원) / 초·중·고등학생 : 600원(단체 : 400원) / ※단체 20명 이상 / ※어린이(5세 이하), 노인(65세 이상), 국가유공자, 장애인 무료||http://www.bcmuseum.or.kr|한국박물관협회|126.7985619|37.5036427
은평역사한옥박물관|공립||02-351-8523~4|서울 은평구 연서로50길 8|09:00~18:00|매주 월요일, 설, 추석|어른 : 1,000원(단체 : 700원) / 초·중·고등학생, 군·경 : 500원(단체 : 300원) / 영유아, 노인 : 무료 / ※단체 20명 이상|아트샵; 카페; 휴게실; 작은도서관; 삼각산전망뜰; 용출정; 은평연못; 희망장난감도서관|http://museum.ep.go.kr|한국박물관협회|126.9384800|37.6404070
의병박물관|공립||055-570-2840|경남 의령군 의령읍 충익로 1-25 의병박물관|매일 09:00 ~ 18:00|매년 1월 1일과 매주 월요일 ( 단, 월요일이 「관공서의 공휴일에 관한 규정」제2조에 따른 공휴일일 때에는 월요일 다음의 첫 번째 평일)|무료|영상실; 옥상정원; 특별전시실|http://uiryeong.go.kr|한국박물관협회||
의성조문국박물관|공립||054-830-6909|경북 의성군 금성면 초전1길 83|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일, 설·추석 당일, 의성군수가 정하는 날|무료|문화상품판매점|http://www.jmguseum.usc.go.kr|한국박물관협회|128.6692250|36.2765000
이천세계도자센터|공립||031-645-0730|경기 이천시 경충대로 2697번길 263|09:30~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|초등학생, 청소년(만 19세 미만) / 군인 : 2,000원(단체 : 1,000원) / 일반(만 19세 이상) : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.kocef.org|한국박물관협회||
이천시립박물관|공립||031-635-8500~1|경기 이천시 경충대로 2697번길 172|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 공휴일 다음날, 1월 1일, 설·추석 당일|무료||http://www.icheon.go.kr/site/museum/main.do|한국박물관협회|127.4271355|37.2747708
인삼박물관|공립||054-639-7681|경북 영주시 풍기읍 죽령로 1378|하절기(3월~10월) 09:00~20:00 / 동절기(11월~2월) 09:00~19:00|||소강당; 세미나실; 야외무대; 상징탑|http://www.insam.yeongju.go.kr|한국박물관협회|128.4791310|36.8881956
인제산촌민속박물관|공립||033-462-2086|강원 인제군 인제읍 인제로 156번길 50|09:00~18:00|매주 월요일, 공휴일 다음날, 1월 1일, 설, 추석|무료||http://mvfm.kr|한국박물관협회|128.1717653|38.0628846
인천광역시립박물관|공립||032-440-6750~1|인천 연수구 청량로 160번길 26|09:00~18:00|매주 월요일, 공휴일 다음날, 1월 1일|무료|카페|http://museum.incheon.go.kr|한국박물관협회|126.6531591|37.4207438
인천서구녹청자박물관|공립||032-560-2932|인천 서구 도요지로 54|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날, 설ㆍ추석 연휴|무료|아트샵; 휴식공간(30명 수용)|http://nokcheongja.or.kr|한국박물관협회|126.6562760|37.5582653
일제강점기군산역사관|공립||063-467-0815|전북 군산시 동국사길21|하계(3월~10월) 09:00~18:00 , 동계(11월~2월) 09:00~17:00|매주 월요일, 추석, 설날, 1월 1일|어린이 500원, 청소년 700원, 어른 1000원, 만6세이하 및 만 65세 이상 무료||http://www.일제강점기군산역사관.com/|한국박물관협회||
자유수호평화박물관|공립||031-860-3330~3|경기 동두천시 평화로 2910번길 96-63|오전 9시부터 오후 6시까지|1월 1일, 설날, 추석매주 월요일(공휴일일 경우 익일)|무료||http://ddc21.net/museum|한국박물관협회||
장생포고래박물관|공립||052-256-6301|울산 남구 장생포고래로 244|09:30~18:00|매주 월요일, 1월 1일|일반 : 2,000원(단체 : 1,500원) / 청소년(14~19세), 군인 : 1,500원(단체 : 1,000원) / 어린이(~13세) : 1,000원(단체 : 500원) / ※단체 20명 이상|아트샵; 쉼터(휴게실)|http://www.whalemuseum.go.kr|한국박물관협회|129.3808250|35.5027750
전곡선사박물관|공립||031-830-5600|경기 연천군 전곡읍 평화로 443번길2|09:00~18:00 (7, 8월 1시간 연장)|매주 월요일 (단, 월요일이 공휴일일 경우 제외)매년 1월 1일과 설날, 추석 당일|초등학생·청소년·군인 : 2,000원(단체 : 1,000원) / 일반 : 4,000원(단체 : 2,000원) / 경기도민 25% 할인(개인에 한함, 신분증 제시) / 7세 이하 어린이 : 무료 / ※단체 20명 이상|뮤지엄샵; 카페테리아|http://www.jgpm.or.kr|한국박물관협회||
전라남도농업박물관|공립||061-462-2796~9|전남 영암군 삼호읍 녹색로 653-11|3월~10월 09:00~18:00 / 11월~2월 09:00~17:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|초등학생, 청소년, 군·경 : 300원(단체 : 250원) / 어른 : 700원(단체 : 550명) / ※단체 20명 이상|카페; 농경문화체험관 유료. 무료체험 운영|http://www.jam.go.kr|한국박물관협회|126.4590440|34.7772963
전라남도산림박물관|공립||061-550-3540|전남 완도군 군외면 초평1길 156 완도수목원 내|09:00~ 18:00(11월~2월 09:00~17:00)|매월 1째주 월요일, 1월 1일, 설·추석 연휴|어른 : 2,000원(단체 : 1,500원) / 군인, 청소년 : 1,500원(단체 : 1,000원) / 어린이 : 1,000원(단체 : 500원) / ※단체 20명 이상||http://www.wando-arboretum.go.kr|한국박물관협회||
전주역사박물관|공립||063-228-6485~6|전북 전주시 완산구 쑥고개로 259|09:00~18:00|1월 1일|무료|아트샵|http://www.jeonjumuseum.org|한국박물관협회|127.0933583|35.8011595
전통문화콘텐츠박물관|공립||054-843-7900|경북 안동시 서동문로 203|09:00~17:30|매주 월요일, 설·추석 당일|성인 : 3,000원(단체 : 2,500원) / 청소년 : 2,000원(단체 : 1,500원) / 어린이 : 1,000원(단체 : 500원) / ※단체 15명 이상, 안동시민 50% 할인||http://www.tcc-museum.go.kr|한국박물관협회|128.7339345|36.5662475
정림사지박물관|공립||041-832-2721|충남 부여군 부여읍 정림로 83|하절기(4월~9월) 09:00~19:00 / 동절기(10월~3월) 09:00~17:00|매주 월요일|일반 : 1,500원(단체 : 1,200원) / 청소년 : 900원(단체 : 700원) / 어린이 : 700원(단체 : 500원) / ※단체 30명 이상|아트샵|http://www.jeongnimsaji.or.kr|한국박물관협회|126.9152487|36.2792008
정읍시립박물관|공립||063-539-6791~4|전북 정읍시 내장산로 370-12|09:00~18:00|매주 월요일, 1월 1일, 설, 추석|무료|아트샵|http://jeongeup.go.kr|한국박물관협회|126.8943986|35.5278764
제주교육박물관|공립||064-720-9114|제주 제주시 오복길4길 25|09:00~18:00|매주 월요일, 공휴일, 1월 1일, 설, 추석|무료||http://www.jjemuseum.go.kr|한국박물관협회|126.5378809|33.4946579
제주돌문화공원|공립||064-710-7731~3|제주 제주시 조천읍 남조로 2023|09:00~18:00|연중무휴|어른 : 5,000원(단체 : 4,000원) / 청소년 및 군인 : 3,500원(단체 : 2,800원) / ※단체 10명 이상|아트샵; 레스토랑|http://www.jejustonepark.com|한국박물관협회|126.6593275|33.4488027
제주특별자치도민속자연사박물관|공립||064-710-7708|제주 제주시 삼성로 40|08:30~18:00(6월~8월 08:00~18:30)|설·추석 전날, 당일, 개관기념일|성인 : 1,100원(단체 : 800원) / 청소년 : 800원(단체 : 300원) / ※단체 10명 이상|아트샵; 카페|http://museum.jeju.go.kr|한국박물관협회|126.5315010|33.5063290
진안군/가위박물관|공립||063-430-2324|전북 진안군 진안읍 마이산로 258|관람시간 : 10:00~18:00|매주월요일, 1월1일, 설날, 추석|성인 : 4,000, 청소년 : 3,000, 어린이 : 2,000|뮤지엄숍|http://www.scissormuseum.kr/|한국박물관협회||
진안역사박물관|공립||063-430-8086|전북 진안군 진안읍 내사양길 7|매일 09:00 ~ 18:00|매주 월요일|무료||http://jinanmuseum.kr|한국박물관협회||
진영역철도박물관|공립||055-344-0799|경남 김해시 진영읍 진영로 145-1|평일 : 09:00 ~ 18:00(입장마감 : 17:30)토·일요일 : 09:00 ~ 18:00(입장마감 : 17:30)|월요일, 토·일요일을 제외한 공휴일|무료||http://blog.naver.com/jinyeongmuseum|한국박물관협회||
진천종박물관|공립||043-539-3847~8|충북 진천군 진천읍 백곡로 1504-12|09:00~18:00|매주 월요일, 설, 추석|어린이 : 500원 / 청소년, 군·경 : 1,000원(단체 : 500원) / 일반 : 1,500원(단체 : 1,000원) / ※단체 20명 이상|아트샵|http://jincheon.go.kr/site/culture|한국박물관협회|127.4137432|36.8707279
창녕박물관|공립||055-530-1500~1|경남 창녕군 창녕읍 창밀로 34|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날, 설, 추석|어른 : 500원(단체 : 400원) / 어린이 및 청소년 : 300원(단체 : 200원) / ※단체 20명 이상||http://cng.go.kr/museum|한국박물관협회|128.5050318|35.5457319
청도박물관|공립||054-370-2281|경북 청도군 이서면 이서로 567|9시 - 18시|매주 월요일, 1월 1일, 설날 및 추석 당일|무료||http://www.cheongdo.go.kr/open.content/museum/|한국박물관협회||
청량산박물관|공립||054-679-6671~2|경북 봉화군 명호면 광석길 39|||||http://bonghwa.go.kr/open.content/mt|한국박물관협회||
청양군백제문화체험박물관|공립||041-940-4871|충남 청양군 대치면 장곡길 43-24|09:00 ~ 17:00|1월 1일, 설날, 추석, 매주 월요일(다만 월요일이 공휴일인 경우는 그 다음 날), 그 밖의 군수가 정하는 날|성인 : 2,000원, 청소년 : 1,500원||http://cheongyang.go.kr/museum.do|한국박물관협회||
청주고인쇄박물관|공립||043-201-4266|충북 청주시  홍덕구 직지대로 713|09:00~18:00|매주 월요일, 1월 1일, 설, 추석|무료||http://jikjiworld.cheongju.go.kr|한국박물관협회|127.4714523|36.6440520
청주백제유물전시관|공립||043-263-0107|충북 청주시 흥덕구 1순환로 438번길 9|09:30~18:00|매주 월요일, 1월 1일, 설·추석 당일|무료||http://www.cjbaekje.net|한국박물관협회|127.4689750|36.6521900
청주시한국공예관|공립||043-268-0255|충북 청주시 홍덕구 직지대로 717|09:00~19:00|매주 월요일, 1월 1일, 설, 추석|무료|아트샵|http://www.koreacraft.org|한국박물관협회|127.4725495|36.6429910
충북교육박물관|공립||043-256-5225|충북 청주시 상당구 교서로 17|09:00~17:00|매주 일요일, 공휴일|무료||http://edu.cbsec.go.kr|한국박물관협회|127.4847660|36.6400850
충주박물관|공립||043-850-3925|충북 충주시 가금면 중앙탑길 112-28|09:00~18:00|매주 월요일, 설, 추석|무료||http://chungju.go.kr/museum|한국박물관협회|127.8654700|37.0161910
충청남도역사박물관|공립||041-856-8608|충남 공주시 국고개길 24|09:30~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|무료||http://cihc.or.kr/museum|한국박물관협회|127.1266071|36.4537647
충청북도농업과학관|공립||043-220-5722|충북 청원군 오창읍 괴정리 가곡길 46|09:00~17:00|1월 1일, 설ㆍ추석 연휴|무료||http://ares.chungbuk.kr|한국박물관협회|127.4629606|36.7269723
태백고생대자연사박물관|공립||033-581-8181,3003|강원 태백시 태백로 2249|09:00~18:00|연중무휴|어른 : 2,000원(단체 : 1,500원) / 청소년, 군인 : 1,500원(단체 : 1,000원) / 어린이 : 1,000원(단체 : 700원) / ※단체 20명 이상||http://www.paleozoic.go.kr|한국박물관협회|129.0395040|37.0949490
태백석탄박물관|공립||033-552-7720|강원 태백시 천제단길 195|09:00~18:00|연중무휴|어른 : 2,000원(단체 : 1,500원) / 청소년, 군인 : 1,500원(단체 : 1,000원) / 어린이 : 700원(단체 : 500원) / ※단체 30명 이상 / 태백산도립공원 입장권으로 박물관 관람|휴게실|http://coalmuseum.or.kr|한국박물관협회|128.9505336|37.1173810
통영시립박물관|공립||055-646-8371|경남 통영시 중앙로 65|09:00~18:00 / 매표시간 : 09:00~17:00|매주 월요일, 설날ㆍ추석 당일, [관공서의 공휴일에 관한 규정]에 따른 공휴일의 다음 날|개인 : 일반인 2,000원 / 군인 및 청소년 1,500원  / 어린이 1,000원※ 단체 : 50%할인 / ※ 통영시민은 50% 할인되며 통영시 청소년과 어린이는 무료입니다.어린이 : 초등학교 학생과 만 6세 이상 만 12세 미만인 자 / 군인 및 청소년 : 학생증을 소지한 중ㆍ고등학생을 포함한 만 12세 이상 / 일반인 : 만 19세 이상 만 65세 미만인 자 / 단체 : 20명 이상이 동일한 목적으로 동시에 입장하는 경우|세미나실|http://museum.tongyeong.go.kr|한국박물관협회||
판교박물관|공립||031-729-4535~7|경기 성남시 분당구 판교로 191|09:00~18:00|매주 월요일, 공휴일, 1월 1일, 설·추석 연휴, 경축일|무료||http://www.pangyomuseum.go.kr|한국박물관협회|127.0956605|37.4009612
하남역사박물관|공립||031-790-7990|경기 하남시 덕풍동로 30|09:00~18:00|매주 월요일, 1월 1일|무료||http://www.hanammuseum.com|한국박물관협회|127.2060803|37.5454837
하동야생차박물관|공립||055-880-2835|경남 하동군 화개면 쌍계로 571-25|3월 ~ 10월(화~일요일) - 09:00 ~ 18:0011월 ~ (다음해) 2월(화~일요일) - 09:00 ~ 17:00|매주 월요일, 매년 1월 1일, 설날·추석 당일|무료|녹차판매장; 주차장 등|http://hadonggamgak.gamgakdesign.com|한국박물관협회||
한국근대문학관|공립||033-773-3800|인천 중구 신포로 15번길 76|10:00~18:00 (문학관 입장은 관람시간 종료 30분 전까지 가능)한국근대문학관은 별도의 전시 설명이 필요없도록 전시실 내부에 충분히 설명이 되어있음을 알려드립니다.20인 이상의 단체관람에 한하여 전시 설명을 요청하시면 안내해 드리겠습니다.문학관에 직접 방문하셔서 주소와 이메일 등의 연락처를 남기시면 문학관 행사 때 우선적으로 안내해 드립니다.|매주 월요일 (단, 월요일이 공휴일인 경우 그 다음날) 및 법정공휴일 다음 날 / 1월 1일, 설날, 추석 또는 인천문화재단 대표이사가 정하는 휴관일|무료||http://lit.ifac.or.kr|한국박물관협회||
한국만화박물관|공립||032-310-3090|경기 부천시 원미구 길주로 1|10:00~18:00|매주 월요일, 1월 1일, 설·추석 연휴|일반권(36개월~만64세) : 5,000원(단체 : 4,000원) / 가족권(어른 2명+어린이 2명) 있음 / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.komacon.kr/comicsmuseum|한국박물관협회|126.7421671|37.5085647
한국민화뮤지엄|공립||061-433-9770|전남 강진군 대구면 청자촌길 61-5|09:30 ~ 17:30|매주 월요일 휴관 / 월요일이 휴일인 경우 개관|성인 : 5,000원 / 학생 (초·중·고등학교) : 4,000원 / 유치원생 : 3,000원||http://minhwamuseum.com|한국박물관협회||
한국시집박물관|공립||033-463-4082|강원 인제군 북면 만해로 136|09:00 ~ 18:00(17:30 까지 입장)|매주 월요일, 1월 1일, 설날 당일, 추석 당일|무료|시인공원|http://한국시집박물관.org|한국박물관협회|128.3184698|38.1886493
한국압화박물관|공립||061-781-7117|전남 구례군 구례읍 동산1길 29||매주 월요일|성인2000 (단체 1500) / 학생 1000  (단체500) / 단체20인|체험장; 판매장|http://www.gurye.go.kr/farmtech/|한국박물관협회||
한국영화박물관|국립||02-3153-2072|서울 마포구 월드컵북로 400 한국영상자료원 1층|화~금요일: 10~19시 / 토,일요일, 공휴일: 10~18시 (*입장은 마감 30분 전까지)|매주 월요일/ 1월 1일/ 설 연휴/ 추석 연휴/ 창립기념일(1월 18일)|무료|시네마테크KOFA(지하 1층)/ 영상도서관(2층) 등|https://www.koreafilm.or.kr/museum/main|한국박물관협회||
한국이민사박물관|공립||032-440-4710~1|인천 중구 월미로 329|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날|무료||http://mkeh.incheon.go.kr|한국박물관협회|126.6001999|37.4702597
한국족보박물관|공립||042-582-4445|대전 중구 침산도 뿌리공원로 79|10:00~17:00|매주 월요일, 설, 추석|경로, 어린이 : 1,000원 / 일반 : 2,000원 / 청소년 및 군·경 : 1,500원||http://www.djjunggu.go.kr/html/bburi|한국박물관협회|127.3869844|36.2841242
한국천연염색박물관|공립||061-335-0091|전남 나주시 다시면 백호로 379|09:00~18:00|1월 1일, 설, 추석||손수건 염색 : 6;000원 / 티셔츠; 가방 염색 : 10;000원 / 스카프 염색 : 16;000원|http://www.naturaldyeing.or.kr|한국박물관협회|126.6628449|34.9941319
한밭교육박물관|공립||042-670-2200,-2212|대전 동구 우암로 96|09:30~17:00|매주 월요일, 관공서 공휴일|무료||http://www.hbem.or.kr|한국박물관협회|127.4288246|36.3374338
한성백제박물관|공립||02-2152-5800|서울 송파구 위례성대로 71 올림픽공원 내|평일: 오전 9시~오후7시토·일 공휴일: 오전 9시~오후7시 (11~2월 : 오전9시~오후6시)|매주 월요일, 1월 1일, 시장이 정하는 휴관일(관장에게 위임)단, 월요일이 공휴일인 경우 휴관하지 않음|상설전시실 무료 (특별·기획전시는 유료로 진행될 수 있음)|아트샵; 카페테리아|http://baekjemuseum.seoul.go.kr|한국박물관협회|127.1207658|37.5155665
함안박물관|공립||055-580-3902|경남 함안군 가야읍 고분길 153-31|3월 ~ 10월 : 오전9시 ~ 오후6시까지11월 ~ 2월 : 오전9시 ~ 오후5시까지|신정, 추석, 설날매주월요일|무료|야외공연장; 야외화장실; 아라홍련시배지; 고인돌공원|http://haman.go.kr|한국박물관협회||
함양박물관|공립||055-960-5546|경남 함양군 함양읍 필봉산길 55|3월~10월 09:00~18:00 / 11월~그 다음해 2월 09:00~17:00|휴관일 : 매주 월요일 / 1월 1일 / 설날 및 추석당일 / ※월요일이 공휴일인 경우 그 다음날|무료|어린이체험실; 영상홍보실; 세미나교육실 등|http://museum.hygn.go.kr|한국박물관협회|127.7225537|35.5238623
합덕수리민속박물관|공립||041-350-4931~2|충남 당진시 합덕읍 덕평로 379-9|09:00~18:00|매주 월요일, 공휴일 다음날, 설ㆍ추석 당일|무료||http://합덕수리민속박물관.한국|한국박물관협회|126.7838810|36.7939017
해남공룡박물관|공립||061-530-5324|전남 해남군 황산면 공룡박물관길 234|09:00~18:00|매주 월요일|어른 : 3,000원(단체 : 2,500원) / 청소년 : 2,000원(단체 : 1,500원) / 어린이 : 1,500원(단체 : 1,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://uhangridinopia.haenam.go.kr|한국박물관협회|126.4372678|34.5899213
허준박물관|공립||02-3661-8686|서울 강서구 허준로 87|하절기(3~10월) 10:00~18:00 / 동절기(11~2월) 10:00~17:00|매주 월요일, 1월 1일, 설·추석 당일|일반(19~64세) : 1,000원(단체 : 700원) / 초·중·고등학생 및 군·경 : 500원(단체 : 300원) / ※단체 20명 이상|아트샵; 옥상정원과 약초원|http://www.heojunmuseum.go.kr|한국박물관협회|126.8510825|37.5678520
홍주성역사관|공립||041-630-9231|충남 홍성군 홍성읍 아문길 20|하절기(3월10월) 09:00~18:00 / 동절기(11월~2월) 09:00~17:00|매주 월요일, 1월 1일, 설, 추석 / 월요일이 공휴일인 경우 화요일 휴관|무료||http://history.hongseong.go.kr|한국박물관협회|126.6609511|36.6002649
화성시역사박물관|공립||031-5189-3797|경기 화성시 향남읍 행정동로 96|10:00~18:00|1월 1일, 설·추석 연휴|무료||http://hsmuseum.hscity.go.kr|한국박물관협회|126.9279696|37.1327226
황순원문학촌/소나기마을|공립||031-773-2299,-4499|경기 양평군 서종면 소나기마을길 24|하절기 09:30~18:00 / 동절기 09:30~17:00|연중무휴|초등학생 : 1,000원(단체 : 500원) / 청소년, 군경 : 1,500원(단체 : 1,000원) / 일반 : 2,000원(단체 : 1,500원) / ※단체 20명 이상|카페|http://yp21.go.kr|한국박물관협회|127.3774850|37.5943817
